date,SDHG INTERNATIONAL SECURITIES LTD,CHINA SECURITIES (INTERNATIONAL),BOCI SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,SHANGHAI COMMERCIAL BANK LTD,CITIC SECURITIES BROKERAGE (HK) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-20,42.51526304344181,0.0,28.595432999025206,9.820472657478616,8.91068253269592,0.0,6.175445407747224,0.43890096217047286,2.228656266527884,1.3151461309128598
2024-03-21,42.52204271200907,0.0,28.599511549218263,9.816412289229014,8.912103468848143,0.0,6.176339908266607,0.4290420391871731,2.2291921834127293,1.315355849829005
2024-03-22,42.52906770556631,0.0,28.60378503659836,9.747316471871894,8.913575822137334,0.0,5.558054933484773,0.4311893087088119,2.230974815819151,1.9860359058133654
2024-03-25,42.51741183641894,0.0,28.59624648930884,9.751985619319383,8.91113289359403,0.0,5.556531646836048,0.45128780686901837,2.2297616896406405,1.9856420180131
2024-03-26,42.51908753404873,0.0,28.59767438072558,9.745600722621967,8.911484099455901,0.0,5.557653206680156,0.45317089535450117,2.2296088849117246,1.9857202762014394
2024-03-27,42.51126021671014,0.0,28.59240984929969,9.76053113034165,8.909843588851144,0.0,5.557532500593455,0.45386955090595016,2.2291984373387574,1.985354725959209
2024-03-28,42.54937517631892,0.0,28.61816580381231,9.77575527115068,8.91783202125184,0.0,5.460091450161912,0.460448408722896,2.231197103291401,1.987134765290042
2024-04-02,42.53624864913294,0.0,28.608855506808577,9.799285579995743,8.91508086065355,0.0,5.4584070061821475,0.4656336464352891,2.229786432691608,1.9867023181001424
2024-04-03,40.25356593676272,0.0,27.073577113075576,9.30448709243848,8.436658300924336,5.335481616834032,5.1654848114472705,0.43996877637726073,2.110126258044624,1.8806500940956958
2024-04-05,40.25434558669692,0.0,27.07404452072345,9.30694594948919,8.436821706077051,5.3361546177888215,5.16060032657779,0.43940763705296965,2.1109931361855216,1.880686519408286
2024-04-08,40.254208687154915,0.0,27.07304099133515,9.306316155980833,8.436793013596507,5.336990958617049,5.166279365164069,0.43627130971428646,2.1101314686229515,1.8799680498142382
2024-04-09,40.27139146387536,0.0,27.084597298952893,9.299004557922322,8.4403943148099,5.339269088705599,5.149905818354158,0.42363473842383126,2.1110321922754256,1.88077052668051
2024-04-10,40.28058533747417,0.0,27.090780655300662,9.277955692959507,8.442321239001831,5.340488032559467,5.151081530973432,0.42370295173076555,2.111884657381495,1.8811999026186668
2024-04-11,40.74104830904602,0.0,27.39890918038878,8.24827283139638,8.538828682776696,5.40009584852556,5.209965538956161,0.42400441568300795,2.1359976014062925,1.9028775918211056
2024-04-12,40.73990911529583,0.0,27.395836927832157,8.252596799993473,8.538589921608953,5.399944852031941,5.209848685467318,0.4239925597489943,2.136283794421078,1.9029973436002576
2024-04-15,40.74426658196747,0.0,27.39876713678321,8.241572817054296,8.53950319367593,5.400522420323878,5.210665388709918,0.4250757783882231,2.136310479561753,1.9033162035353202
2024-04-16,40.73678546755148,0.0,27.394024653107085,8.24810157896237,8.537935242997053,5.399530822498665,5.209708650812134,0.42661189631446933,2.135687633223556,1.911614054533189
2024-04-17,40.72965928462846,0.0,27.38923255111781,8.262509368692267,8.536441681646343,5.398586269709387,5.208797304067534,0.4281223330579261,2.135371671024845,1.9112795360554231
2024-04-18,40.72692450763524,0.0,27.387393511843765,8.257142075235462,8.535868505618724,5.398223783752332,5.208447561416117,0.42809358695183786,2.135228292331763,1.9226781752147666
2024-04-19,40.6970402347209,0.0,27.36729741197826,8.258771823876975,8.529605125138447,5.394838644467029,5.204625748935378,0.4062441062468086,2.1339206883484625,2.007656216287742
2024-04-22,40.69763792447258,0.0,27.36769933686272,8.25106041089774,8.529730393647897,5.3943419406796025,5.203982268092134,0.4076899077615658,2.1344127750811572,2.013445042504603
2024-04-23,40.696395687016135,0.0,27.36709434341743,8.25270908358784,8.529470035771404,5.394177286071785,5.2014909619797125,0.4109313920245124,2.1343476251699602,2.0133835849612205
2024-04-24,40.694145789602096,0.0,27.36140619146915,8.249200644257641,8.528998484611831,5.393879069354508,5.201203397912503,0.41493986657227305,2.1342584221442027,2.0219681340757885
2024-04-25,40.69009191500309,0.0,27.35868049942179,8.257131449690938,8.528148841754343,5.393341741222288,5.200685263769865,0.4143514950801707,2.1338154803864717,2.023753313671045
2024-04-26,40.67750659555568,0.0,27.3575868543205,8.275099439345171,8.525511111721862,5.391673597320227,5.199076707919789,0.40649818242038627,2.1323495889509365,2.0346979224454533
2024-04-29,40.335696707343985,0.0,27.127617582130227,8.196888085924225,8.45387191247056,5.346367788193389,6.010751190901244,0.3974595686034208,2.116943196278824,2.0144039681541286
2024-04-30,40.3371472780164,0.0,27.12859315785321,8.206829937368656,8.454175934457675,5.346560056703681,6.00040694885596,0.3962751137296081,2.116077452934999,2.0139341200798104
2024-05-02,40.33123052587679,0.0,27.12461386897328,8.208165971876545,8.452935855103423,5.344063563445007,5.99952679438176,0.4010112777605523,2.1179073698027504,2.0205447727798918
2024-05-03,40.380955259495025,0.0,27.152598675177742,8.107338376944737,8.463357555066615,5.350652307048074,6.004809289946207,0.4023057217335177,2.1190042073743856,2.0189786072136986
2024-05-06,40.38026299734639,0.0,27.152133190491227,8.106199365698982,8.46321246533191,5.350560579300703,6.004706347800473,0.4055560486852692,2.118939308546796,2.018429696798249
2024-05-07,40.37323811006505,0.0,27.14740957898025,8.113016488010588,8.461738420286785,5.349629751164096,6.003661719011067,0.41439959383977726,2.1185706801948827,2.0183356584475036
2024-05-08,40.3742300146351,0.0,27.14796227504929,8.113215811585018,8.461946311389964,5.349761182836328,6.003809219181351,0.4156381933600105,2.119908284156917,2.013528707806015
2024-05-09,40.37359565144343,0.0,27.147535724054016,8.113088336077121,8.461813356600043,5.349677126952726,6.003714886841709,0.41848840490609435,2.1185894420459666,2.0134970710788958
2024-05-10,40.372938241533824,0.0,27.148493457086744,8.10692860166947,8.461675571499061,5.3495900172787,5.996618223215503,0.41928146535017446,2.1178693377681346,2.026605084598394
2024-05-13,40.36479571132419,0.0,27.143018070906084,8.102980116277791,8.459968996452357,5.3482254846478,5.995408808018966,0.44122166846810923,2.118184790843897,2.0261963530608074
2024-05-14,40.361371987438524,0.0,27.139287873690936,8.110946132957467,8.459251425672804,5.347771850558614,5.994985956445351,0.44375453369608137,2.118404950162723,2.0242252893775015
2024-05-16,40.35519461536644,0.0,27.132535712121648,8.11849949519603,8.457956723809748,5.35694740583919,5.994068414325342,0.4428299843382967,2.1176238545096973,2.024343794493601
2024-05-17,40.35269994264289,0.0,27.13085843618711,8.11888275844134,8.457433870825467,5.358786250990013,5.994126163235086,0.4437307129445195,2.1192632108890295,2.0242186538445384
2024-05-20,40.34864505954794,0.0,27.128132163611035,8.11421270558317,8.456584016771632,5.364928413110899,5.99438033021498,0.4531637330576878,2.1159383299784675,2.024015248124187
2024-05-21,40.335148787176585,0.0,27.118915337235876,8.130392195195055,8.453755362648222,5.363219511664859,5.993345629273062,0.4623733448111278,2.117428163620839,2.025421668374378
2024-05-22,40.35477433465407,0.0,27.13185338184755,8.121755774864953,8.45786863809709,5.328280404154825,5.996404533552349,0.4660248104753657,2.1164596363015655,2.026578486052235
2024-05-23,40.35497022565242,0.0,27.131042795879146,8.121795199663463,8.457909694461764,5.328306268806159,5.9964907499098565,0.4664268320501862,2.1164699100646573,2.0265883235123474
2024-05-24,40.36398326787767,0.0,27.137188034539484,8.100617855648888,8.459798718212426,5.329496314273205,5.997858591020084,0.4668737331373205,2.1171425353479107,2.0270409499430166
2024-05-27,40.35772442395701,0.0,27.13298013901969,8.116495487361695,8.458486940843327,5.3286699219574265,5.996928562372261,0.46537353010420535,2.116614357645845,2.0267266367385375
2024-05-28,40.353599028600335,0.0,27.13029224626529,8.12423179492535,8.45762230827922,5.328125221519851,5.996372658603594,0.46800996683243956,2.1153415247636924,2.026405250210224
2024-05-29,40.35297683546358,0.0,27.129873937067593,8.123935214232986,8.457491904184414,5.328043069666624,5.996508626009687,0.46948749804394546,2.115308909309054,2.0263740060221145
2024-05-30,40.35175554917507,0.0,27.12905284911705,8.123689342640256,8.45723593746999,5.32788181598831,5.996327141164251,0.47249979750088217,2.115244889304348,2.026312677639848
2024-05-31,40.35431342215973,0.0,27.13077254310403,8.12409008320613,8.457772036458373,5.328219547142187,5.9967072446564735,0.4636780780363926,2.1165782320208595,2.0278688132158282
2024-06-03,40.349601196049775,0.0,27.12760444720748,8.123141422550967,8.456784411323849,5.327597363956788,5.996206854386461,0.476300330409594,2.1151319578004766,2.0276320163146093
2024-06-04,40.346502522197525,0.0,27.125606809941445,8.125229684413329,8.456134967067827,5.3271882276541325,5.995689275282568,0.4812883303315976,2.114969524866881,2.0273906582446917
2024-06-05,40.35490105286679,0.0,27.131795807740254,8.105219846083243,8.45789519668935,5.328468460670704,5.997108663522022,0.481388515342698,2.1154097770649343,2.027812680019999
2024-06-06,40.35692459599797,0.0,27.134098631369707,8.099915146646735,8.458319306655746,5.32873564967308,5.99749504747734,0.4805559851884155,2.1162982756099704,2.0276573613810362
2024-06-07,40.36483172691424,0.0,27.139729187844114,8.094418980265344,8.459976544880881,5.329951075992986,5.999041432342245,0.4686544282234301,2.115941768929393,2.027454854607367
2024-06-11,40.37321482396074,0.0,27.145651324911586,8.081816479322436,8.461733539803259,5.329572525365703,6.000715839679376,0.4630383295888878,2.116381214467372,2.027875922900642
2024-06-12,40.371800880684724,0.0,27.145357656393898,8.08153343943773,8.46172285604274,5.329385874060645,6.0006199483208045,0.46547971624316736,2.1162947258118425,2.0278049030044487
2024-06-13,40.37068224273253,0.0,27.144719763440662,8.081309513087652,8.461488395252752,5.328895420999452,6.00042511539184,0.46546681854563565,2.1182927925516215,2.028719937997859
2024-06-14,40.373450119804616,0.0,27.147123626893656,8.081863580298588,8.462068528122051,5.329260778398336,6.000922215869835,0.4601852105492603,2.1163811791276443,2.0287447609360143
2024-06-17,40.374211352538794,0.0,27.147149826520405,8.082015962101288,8.461942400042135,5.329932617596731,6.000292597700134,0.45990820867732474,2.116421083040408,2.0281259517827777
2024-06-18,29.754399771635963,26.317010145919284,20.007480578106303,5.945639955395179,6.236159384437809,3.9279763132731245,4.419334675641172,0.33761110916709886,1.559729264803168,1.4946588016208968
2024-06-19,29.75480695993667,26.31737029361923,20.007649110974008,5.945721321346052,6.236244726140622,3.9280300675418203,4.41493174598999,0.3408159087946236,1.559750609663551,1.4946792559934348
2024-06-20,29.83028016756118,26.38412442699256,20.057464823731603,5.960802671407157,6.252062990182698,3.937993534259722,4.172843659749651,0.34225028475627817,1.5637069244117558,1.4984705169473886
2024-06-21,29.830897221782553,26.384670195763878,20.056317756166248,5.9609259735830165,6.2521923172235,3.939383668026834,4.172845546494811,0.3405265369325633,1.563739270469295,1.498501513557306
2024-06-24,29.83020461165571,26.38405759971505,20.05585209103114,5.96078757353209,6.252047154586195,3.9392922038981584,4.172727554715115,0.3415739887115919,1.5649905006226952,1.4984667215322567
2024-06-25,29.912023546746603,26.45642436770369,20.110861719084024,5.977136951550733,6.269195405729146,3.9395144529596178,3.9237789331373905,0.3392048837243128,1.5692829906627495,1.502576748701732
2024-06-26,29.910254324186475,26.454859535328563,20.109672211119065,5.9766564357957765,6.268824598253405,3.9392814403773957,3.9235468512724303,0.3452265572441729,1.5691901714368632,1.5024878749858508
2024-06-27,29.886734876483935,26.434057181775316,20.09337189385366,5.971956788077834,6.263895208797303,3.936183849737799,3.920461633274055,0.3392757699955603,1.5679562639691287,1.5861065340354106
2024-06-28,29.888633824174377,26.435736752730175,20.094690886437707,5.96789504912371,6.264293205078564,3.936433947557501,3.920943365686178,0.33700402538419927,1.568161631525428,1.5862073123021583
2024-07-02,29.888456837245897,26.435580212291516,20.094571894795614,5.967859709956974,6.264256110776429,3.9364106377816968,3.921512302266709,0.3370020297992659,1.5681523455837503,1.5861979195021465
2024-07-03,29.88922199207846,26.436256972288234,20.095085307638033,5.974864739627871,6.264416477899487,3.9365114112555117,3.91114397845182,0.3380681032168952,1.568192490826175,1.586238526717505
2024-07-04,29.889803558204598,26.436771352741527,20.09553975346473,5.974980994876727,6.2645383670682495,3.936588005477086,3.9113681244168585,0.3359174492249792,1.5682230037526126,1.5862693907726266
2024-07-05,29.889147338326737,26.436190942942773,20.09509856312312,5.974849816319764,6.26440083138341,3.9365015791044566,3.9113245494739575,0.3380632405455555,1.5681885739810695,1.5862345647991525
2024-07-08,29.88055469336205,26.428590966924048,20.08932154829132,5.994274932130636,6.262599917772484,3.935369898762782,3.9102001071198518,0.345571642334441,1.5677377452069536,1.5857785480954387
2024-07-09,29.88594456319502,26.433358169763565,20.093072150062433,5.995356182527717,6.263729568768563,3.929735782225553,3.900184103839127,0.34451320682180786,1.5680205345482363,1.5860857382479803
2024-07-10,29.887322356569097,26.43457679297501,20.093998475198806,5.9956325787448765,6.264018337459765,3.9299169497945137,3.9003639090249584,0.33996121287403097,1.5680505278342978,1.5861588595246476
2024-07-11,29.883751732079883,26.43141866639101,20.091661289705907,5.994916283311697,6.263269978104927,3.9294474444459224,3.89989793436439,0.3513812151574609,1.5678631935676743,1.586392262871125
2024-07-12,29.884358362091724,26.431955215214003,20.092069143607095,5.994763086841741,6.263397120358517,3.9295272108946304,3.899977100968078,0.3496332732708109,1.5678950206580677,1.586424466095333
2024-07-15,29.884806032919382,26.432351168679848,20.092370124913568,5.992209664478571,6.263490946705359,3.9295860756250525,3.900035523034749,0.3508048706491443,1.567918507890187,1.5864270851041398
2024-07-16,29.886657726050657,26.433988944178495,20.093615068705756,5.992580947914865,6.2638790390072145,3.929829556795282,3.9002771732225328,0.3446305046534303,1.5680156577237265,1.5865253817480436
2024-07-17,29.886651405888635,26.43398335415586,20.09361081948846,5.992600827759748,6.263877714378319,3.929828725750214,3.900276348426937,0.34463043177406566,1.5680153261338547,1.5865250462439011
2024-07-18,29.886740191769707,26.43406188301045,20.093670258891727,5.992322569992147,6.263896322816389,3.92984040030355,3.900287935187438,0.3446314555862055,1.5680199843212297,1.5865289981211597
2024-07-19,29.88700564245334,26.434296667391514,20.09384872862354,5.992375793130989,6.263951958042928,3.9298753047064428,3.89913832535495,0.3449094321499264,1.5680550586520963,1.5865430894942718
2024-07-22,29.88747335275015,26.43471034525835,20.094163183007677,5.990756607154636,6.264049984418155,3.929936804448745,3.899199344085473,0.34514745425678933,1.5680584499103731,1.5865044747096588
2024-07-23,29.885375091305427,26.43285448635502,20.09275246463168,5.993994316234126,6.263610214404309,3.929660901739284,3.898925599311119,0.34658231077966345,1.5698515216803326,1.5863930935590385
2024-07-24,29.89334625878796,26.439904781340722,20.098111697855,5.9824366185317635,6.265280873912908,3.9307090393350688,3.886872550567047,0.3462517160555901,1.5702702398447788,1.5868162237691583
2024-07-25,29.89282242700466,26.439441465445878,20.09775951146541,5.9883599546996376,6.2651710851584275,3.930640160116668,3.886740985105396,0.34529059630291886,1.5669853972792847,1.5867884174217166
2024-07-26,29.888318175772792,26.435457569743768,20.094731180558938,5.997037799974294,6.264227049022423,3.930047891158911,3.8861553308764294,0.35072639890881363,1.5667492838803827,1.5865493201032435
2024-07-29,29.88932587582819,26.436348854823816,20.09540868477998,5.9956961165977125,6.264438250666733,3.9301803947495904,3.886286354606811,0.34848756898575445,1.5672250875299407,1.5866028114314727
2024-07-30,29.890223526233285,26.437142803785967,20.096012199620738,5.99378236885121,6.264626387246216,3.9302984277904853,3.8864030694010823,0.34763090011421754,1.5672298559174944,1.5866504610393066
2024-07-31,29.890663894041346,26.43753229791664,20.096308270904224,5.994441722686707,6.2647186829692005,3.930356332238813,3.8864603271462252,0.345718589181055,1.567126046012961,1.5866738369028255
2024-08-01,29.889665073878618,26.436648866875917,20.095636736877132,5.9973080526799105,6.26450934244212,3.9302249962750064,3.8863304580021287,0.34534749973466383,1.56770815629221,1.5866208169422924
2024-08-02,29.89142253623756,26.43820329765208,20.0973682391652,5.997660684371551,6.264877685123089,3.930456086937148,3.886558967738771,0.3434219616112208,1.5677580339559942,1.582272507207387
2024-08-05,29.889737296452086,26.436712745906014,20.096235175507925,5.998760695431392,6.264524479412878,3.9302344929007735,3.886339848565265,0.3473485278854385,1.5679234372106419,1.582183300727589
2024-08-06,29.893157600850255,26.439737918191113,20.09859825744604,5.9914094898082535,6.265241333509549,3.930684232494956,3.8868903237919796,0.3438136369623633,1.5681028558309897,1.5823643511145002
2024-08-07,29.893745643301433,26.44025802678926,20.09899362648475,5.991527349659978,6.2653645800370725,3.9307615548448314,3.8869667846511504,0.34164173173640494,1.5679221815062987,1.5828185209888208
2024-08-08,29.894113655830758,26.440583524515386,20.09924105889317,5.991601109474514,6.265441710975889,3.930809945217828,3.887014635880463,0.3405840879936951,1.5670530836518235,1.583557187566477
2024-08-09,29.89216870472265,26.438863264707145,20.097933375326445,5.991105532844431,6.265034072939223,3.930554201453463,3.8867617414976317,0.34613741892403516,1.5679875283719145,1.5834541592130638
2024-08-12,29.88818171522726,26.435336873860514,20.09525273177602,5.9798803896347765,6.264198448556001,3.9300299478114122,3.886243328852919,0.36996095396451456,1.567672650737823,1.5832429595787525
2024-08-13,29.887353712326963,26.43460452634569,20.094780616257324,5.985234250234106,6.26402490924428,3.929921072797668,3.8860299288802587,0.3678359449019025,1.5670159405743889,1.5831990984374191
2024-08-14,29.890298703740743,26.43720929638006,20.09671838367662,5.978273576731453,6.264642143535109,3.9303083129637795,3.8864128441722703,0.3656535883917856,1.5671280492749018,1.5833551011332774
2024-08-15,29.890030697529195,26.436972251699526,20.096538189915034,5.9782199735718216,6.264585972701081,3.930273072531705,3.8863779973213517,0.3668218859979096,1.5668390544797084,1.5833409042526645
2024-08-16,29.889992768037267,26.4369387040282,20.096512688051522,5.98316136253158,6.264578023142062,3.930268085141016,3.886373065632107,0.3619993421813798,1.5668370662111155,1.5833388950437524
2024-08-19,29.890258276502337,26.43717353951548,20.096691202455272,5.982410823224222,6.2646336704788865,3.930302997141654,3.886407587719662,0.3618756598435681,1.566893283505701,1.5833529596132212
2024-08-20,29.89130139113918,26.43809614789246,20.09675802797605,5.980842965323869,6.26485229458764,3.930440157434671,3.8865432161442137,0.3608942201947708,1.5672863714554157,1.5829852078517348
2024-08-21,29.887439702401704,26.434680582380647,20.094161706620856,5.980091441576181,6.264042931715433,3.9299323797273487,3.886041109529012,0.3675704369643638,1.5669147107978862,1.5891249982865636
2024-08-22,29.885172081183008,26.432674929062905,20.092637121446895,5.98278848204798,6.263567665958038,3.9296342077145887,3.8857462676367507,0.36855333008919294,1.570221486740049,1.5890044281205957
2024-08-23,29.85334355190216,26.4045234040971,20.071237910921617,5.975466088913333,6.2568967943191875,3.9254490393272863,3.881607841111334,0.36982745751831986,1.5687181459929096,1.6929297658967464
2024-08-26,29.852885731118878,26.404118473253558,20.07093010520311,5.9772332936908485,6.256800840665409,3.925388839968015,3.881548314085856,0.36979223459828037,1.568694088661807,1.6926080787542361
2024-08-27,29.87567998930177,26.42427941511331,20.08625532256767,5.902905214594576,6.2615782392407295,3.928386082093697,3.8845120816498206,0.3726113112171625,1.5698918696197015,1.6939004746015611
2024-08-28,29.874732691150065,26.42344155398148,20.086294864921015,5.902718045258129,6.26137969709893,3.9282615208158913,3.884388911528955,0.3746710859880505,1.5660371311196064,1.6980744981378777
2024-08-29,29.875037474617816,26.42371112721013,20.086563202925706,5.900939182134979,6.26144357599742,3.9283015971299102,3.8844285402524914,0.3748862972440523,1.56659718051146,1.698091821976032
2024-08-30,29.876597422723634,26.42509086165085,20.08761203830365,5.901247304222108,6.261770522099308,3.928506716425266,3.884631368682371,0.36955745522425,1.5668058215193612,1.698180489149201
2024-09-02,29.878572538078902,26.426837800968833,20.089003436674947,5.900538078391909,6.262184482194373,3.928766426519729,3.884888178216511,0.364006902937261,1.5669094016624752,1.6982927543550634
2024-09-03,29.873374761937228,26.422240500115628,20.085508686628234,5.9065504578197645,6.261095091693712,3.92808296520738,3.884212350110598,0.3658459727886783,1.5666368168763798,1.7064523968223957
2024-09-04,29.873355818309193,26.422223744958245,20.08520002206564,5.900628157849348,6.261091121340264,3.928059336594411,3.8947364588454874,0.3616182019054289,1.5666358234236695,1.7064513147083153
2024-09-05,29.876085842842574,26.42463838225206,20.087035540282997,5.904697713783784,6.261663301194142,3.928333750092255,3.87399503868829,0.3705024104326592,1.5664407589326614,1.706607261498576
2024-09-09,29.878968375784936,26.427187909356363,20.088825605099142,5.911017949534062,6.262267444950946,3.928585917332504,3.874368813163846,0.3550149317972156,1.5669911329767119,1.7067719200042724
2024-09-10,29.87988362324392,26.427891710898464,20.08952553182941,5.905702013351021,6.2624592696583585,3.9287062571057185,3.874487492167981,0.35745717259140847,1.5670627276033327,1.706824201550382
2024-09-11,29.882701404134675,26.43038395649035,20.09148347953088,5.905201727011949,6.263049842174693,3.9290767482882236,3.8748528703252245,0.349054303534277,1.5672105072755744,1.7069851612341498
2024-09-12,29.88301670012106,26.430662826658992,20.0918646234382,5.900443080607958,6.263115924368905,3.9289067591482296,3.8749994770164746,0.3527392491668268,1.5672481876329043,1.7070031718404493
2024-09-13,29.886903158969876,26.4341002869547,20.09447768643109,5.899730157680209,6.263930478754418,3.9293754415949946,3.8755034430704285,0.34130215177803674,1.5674520173080753,1.707225177458179
2024-09-16,29.88688799033638,26.434086870737676,20.09446748779105,5.901989921199938,6.263927299593794,3.9293734473015207,3.8755014761188504,0.3381806415777341,1.5683605543605028,1.7072243109825573
2024-09-17,29.892879755678713,26.43938641365494,20.098496054897296,5.871467048253654,6.265183100549477,3.930161213617179,3.8762784421059515,0.35005447260249484,1.5685269209265353,1.7075665777137552
2024-09-19,29.891273851977108,26.43796603833958,20.09741632455766,5.876502665938295,6.264846522715066,3.929950077704799,3.8760702008809664,0.35003566699467414,1.568463806979268,1.7074748439125857
2024-09-20,29.88842690137839,26.4354479929858,20.095502175574875,5.885840398777287,6.2642498365836214,3.929575775365526,3.8757010302516477,0.3493331731522831,1.568610497958695,1.7073122179718767
2024-09-23,29.89011468008846,26.43694078437495,20.096658104179344,5.883338728044895,6.264603574421468,3.929797675780531,3.875919888397212,0.34660345791238956,1.5686144780936286,1.7074086287071233
2024-09-24,29.88906848768183,26.436015457490154,20.095954695332228,5.885480321805091,6.264384305249695,3.9296601278141887,3.8757842262226316,0.34785050548562113,1.5684530057065518,1.7073488672120107
2024-09-25,29.888065981682132,26.435128769967086,20.09479425272918,5.88748232026254,6.264174192216129,3.929528323510668,3.8756542289648745,0.3494780911786762,1.56840223827961,1.7072916012091024
2024-09-26,29.8925354265417,26.439081864505397,20.097799217149827,5.881340510969873,6.265110933360905,3.930115943003237,3.876297245951611,0.3408160305566376,1.5693559193097506,1.7075469086510586
2024-09-27,29.890392202026128,26.437186244491485,20.096167904453015,5.8772176266074805,6.264661739635663,3.9404090374272496,3.8760827737988697,0.34358336171589116,1.566874628292236,1.7074244815519886
2024-09-30,29.886909327551898,26.43410574288685,20.093826268058574,5.882707811271332,6.263931771613993,3.943481491432657,3.8756311266722068,0.3454677297521956,1.566713200935109,1.7072255298251837
2024-10-02,29.88560347783011,26.432950756626756,20.09506294390066,5.878284944884325,6.263658081435071,3.9473904363617125,3.8754829349532853,0.3481910889175931,1.566647326339184,1.7067280087513064
2024-10-03,29.855949539814,26.440398210985716,20.100576639215696,5.884213913454374,6.265422860105116,3.9548483047798864,3.876574847942597,0.3483738006423584,1.5670675751553929,1.7065743079048672
2024-10-04,29.856994083088445,26.441323257435446,20.099206880282424,5.87289136221807,6.26564206282387,3.9553039653823188,3.8767104741828518,0.3581714995598362,1.567122400740292,1.7066340142864476
2024-10-07,29.86188112531767,26.445651217008198,20.10266600391298,5.861412612468187,6.266667633491467,3.95595137608463,3.8774296466562816,0.3537662689906872,1.5676607571021228,1.7069133589677785
2024-10-08,29.860604719398943,26.444520833239128,20.10174327566006,5.864673906641374,6.266399773217543,3.958130557717216,3.8772639111445213,0.35222768946024524,1.5675949342674491,1.7068403992535195
2024-10-09,29.910302545494933,26.488533176924467,20.135029633512485,5.862631354416285,6.276829114789953,3.9647181833186123,3.88354742154852,0.3486393188672294,1.5709032229272608,1.5588660282002578
2024-10-10,29.909117379545457,26.48748359517834,20.134782615535414,5.8623990534877,6.276792301556392,3.9682481430256713,3.884029239456009,0.34807456472266374,1.5698450480684003,1.5592280594239516
2024-10-14,29.90893992393301,26.487326440670433,20.134663152625983,5.862597359402228,6.276755060336332,3.968224598770064,3.884006194884726,0.34707657606601927,1.5705561892039785,1.559854504107224
2024-10-15,29.906481112905514,26.485148920152934,20.133007883936404,5.870887277168746,6.276239048916386,3.9695086684680456,3.8836868911151137,0.34484447854447153,1.5704694501714613,1.55972626862092
2024-10-16,29.90383263995676,26.482803435232995,20.131224935064672,5.879180837212247,6.275683234633917,3.9691571347557173,3.883342957650199,0.34468682218006125,1.570499861702987,1.5595881416104467
2024-10-17,29.902286858212985,26.481434492510264,20.13018431661422,5.882393666507257,6.275358833521503,3.9779556497646453,3.883142220817532,0.33699998128249836,1.5707364570147628,1.5595075237543297
2024-10-18,29.90893358627151,26.48732082804393,20.134658886119723,5.834434797621875,6.276753730300932,3.9788398760968393,3.8840053718693803,0.36398600813761356,1.5712127419619089,1.5598541735762905
