date,SUPREME CHINA SECURITIES LTD,KOALA SECURITIES LTD,SUCCESS SECURITIES LTD,CITIBANK N.A.,MINERVA HOLDING FINANCIAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL
2024-06-06,50.033465492824256,29.3648323125763,0.0,7.932812674358367,0.0,3.631179445927239,3.510564389339168,2.867486264936861,2.6596594200378054
2024-06-12,50.03503792089362,29.365755176625907,0.0,7.933061983039972,0.0,3.631293564915989,3.507531965031622,2.8675763829378247,2.6597430065550656
2024-06-14,49.99497185400128,29.342240248684593,0.0,7.926709502752536,0.0,3.6346662417047995,3.4764611483901096,2.865280141904505,2.7596708625621793
2024-06-17,49.99654208062418,29.341318862005643,0.0,7.926460593177745,0.0,3.634552108188437,3.476351982731153,2.8651901681693084,2.7595842051035295
2024-06-18,49.99497216977276,29.340397533190494,0.0,7.926211699234669,0.0,3.637578020702628,3.476242823927885,2.865100200084532,2.7594975530870354
2024-06-19,49.371754671615136,30.221212118317954,0.0,7.827406687236856,0.0,3.5922334155347886,3.432909359347489,2.829384997111639,2.7250987508361413
2024-06-20,49.37199962754328,30.221362059617658,0.0,7.8274455225928765,0.0,3.5922512382529868,3.4324302457029767,2.8293990349888154,2.7251122713014
2024-06-25,49.375061781746304,30.223236451409562,0.0,7.827930997059918,0.0,3.573867412592187,3.4326431321726907,2.8419789365815404,2.7252812884377975
2024-07-03,49.36897698564241,30.21761397342618,0.0,7.82647475428601,0.0,3.598006777727633,3.4320045519707825,2.8321486570333123,2.7247742999136726
2024-07-04,49.38664337002815,30.22557976813827,0.0,7.828537924835046,0.0,3.567941818379582,3.432909277398013,2.832895251877495,2.7254925893434403
2024-07-05,49.41944155415731,30.213398487567982,0.0,7.825382927721702,0.0,3.5665038939234908,3.423775536084178,2.8271034182524075,2.7243941822929316
2024-07-08,49.41945955146071,30.21246187265283,0.0,7.825140340964376,0.0,3.567943331629698,3.4236693990921894,2.827015778087422,2.724309726112772
2024-07-09,49.42806433246274,30.208247824051863,0.0,7.824048886655052,0.0,3.5658958901104114,3.4231918640504495,2.8266214645774945,2.7239297380919907
2024-07-11,49.43974440215825,30.206862127170137,0.0,7.82368998599296,0.0,3.5657323172066047,3.422972848711202,2.8264918032819404,2.714506515478914
2024-07-12,49.44444519512401,30.20405367212326,0.0,7.8229625856581,0.0,3.565400796544845,3.422654600978888,2.826229012822724,2.7142541367481776
2024-07-16,49.45984043251946,30.20967110454115,0.0,7.82441752161172,0.0,3.5412662019321894,3.423291155632098,2.8267546426156445,2.714758941147736
2024-07-18,49.46603985691778,30.20347168014283,0.0,7.82441752161172,0.0,3.5412662019321894,3.423291155632098,2.8267546426156445,2.714758941147736
2024-07-23,49.473789137415686,30.195722399644925,0.0,7.82441752161172,0.0,3.5412662019321894,3.423291155632098,2.8267546426156445,2.714758941147736
2024-07-26,43.27318435621893,30.197998386928976,0.0,7.8242040971399005,6.200433156845907,3.5411696077938224,3.4231977794664274,2.8251277241868,2.7146848914192376
2024-07-30,43.2823211424381,30.20221108931411,0.0,7.808245264450561,6.201298134027971,3.5416636105241284,3.423675324807862,2.8255218371392377,2.7150635972980326
2024-08-01,43.302457175107804,30.16973938907526,0.0,7.811877858026599,6.204183135075176,3.543311282189701,3.4252681053328238,2.826836341503141,2.7163267136894937
2024-08-08,43.303544086777784,30.168335881636498,0.0,7.811514446578357,6.203894514180271,3.544697125037413,3.4251087605932624,2.8267048360306446,2.7162003491657702
2024-08-09,43.32101010173467,30.180503952791994,0.0,7.814665136228297,6.206396787762277,3.5445755357377173,3.426490241072587,2.789062345548251,2.7172958991242067
2024-08-16,43.3122753334294,30.189928607109355,0.0,7.813089473768257,6.20514539870592,3.548513821798677,3.425799361559719,2.788499989930962,2.716748013697713
2024-08-19,43.3122753334294,30.19303059043188,0.0,7.813089473768257,6.20514539870592,3.545411838476155,3.425799361559719,2.788499989930962,2.716748013697713
2024-08-20,43.30220113049925,30.210817948004472,0.0,7.8112721910634315,6.2037021151684835,3.5445871946989165,3.4234519080941306,2.7878513997898757,2.7161161126814455
2024-08-21,43.34913257939057,30.208944231098446,0.0,7.810787725108649,6.203317352943472,3.539715750266112,3.393779420853941,2.778375284952622,2.7159476553861874
2024-08-27,43.38477095158903,30.194898759279802,0.0,7.800956889771128,6.200433156845907,3.5380699801446527,3.3922015029747317,2.7739838679755016,2.7146848914192376
2024-08-29,43.35319194476757,30.200796770318718,0.0,7.795278711335868,6.195919971304959,3.535494681633512,3.389732379546104,2.8168766207538334,2.7127089203394337
2024-08-30,43.355877729955395,30.208862874698145,0.0,7.783371385247315,6.196303816400035,3.5357137100100076,3.3899423777632416,2.8170511298306637,2.712876976095199
2024-09-02,43.353863359868264,30.20745933190471,0.0,7.783009759758077,6.196015928120244,3.5401955653650967,3.389784876661191,2.816920245996062,2.7127509323263532
2024-09-03,43.35252055046278,30.20652370916286,0.0,7.782768694766435,6.195824017461769,3.5431832375725567,3.3896798840570215,2.81683299686282,2.7126669096537612
2024-09-05,43.35184917695292,30.206055919526044,0.0,7.782648167870451,6.195728066590532,3.544677004273955,3.3896273901938696,2.816789374322959,2.712624900269276
2024-09-09,43.412784298401014,30.175213805377986,0.0,7.77470163808162,6.189401873168618,3.5286812336931734,3.3861663863750904,2.8139132709466907,2.719137493955805
2024-09-11,43.41453511665726,30.174280179035684,0.0,7.774461087466149,6.189210372002489,3.5285720556845397,3.3860616178005203,2.8138262079826415,2.7190533633707137
2024-09-16,43.41716114091124,30.172879847841806,0.0,7.774100289451688,6.188923142471314,3.528408301338451,3.385904477093943,2.8136956236376363,2.718927177253929
2024-09-19,43.41917614264133,30.174280179035684,0.0,7.7698200614820845,6.189210372002489,3.5285720556845397,3.3860616178005203,2.8138262079826415,2.7190533633707137
2024-09-26,43.42794579113479,30.158883681126085,0.0,7.765855492397926,6.186052312755039,3.526771593437989,3.4059809419936573,2.810844227200771,2.7176659599537367
2024-10-03,43.428697874390366,30.159405971347514,0.0,7.765989981141859,6.186159442536974,3.5268326699133627,3.4060399266218413,2.8091611096747515,2.7177130243733285
2024-10-04,43.375532682060495,30.12034015502151,0.0,7.75129787773174,6.1781464409289475,3.8666305585543728,3.3506680192260503,2.694151551953919,2.6632327145229615
2024-10-07,43.86051212928786,30.16885336641141,0.0,7.1026215633655365,6.219986570117481,3.8710506406121623,3.4144037896701147,2.7512646281996016,2.611307312335837
2024-10-08,43.89061381152877,30.179056357231605,0.0,7.106488526672211,6.223372990134381,3.8389361527191426,3.392929518046898,2.75587362675783,2.6127290169091646
2024-10-09,43.88040240593959,30.172035024923844,0.0,7.104835160944124,6.2219250863523134,3.8395981877681304,3.4154057127000295,2.753677271005767,2.6121211503661983
2024-10-10,43.88722768520916,30.176728066780456,0.0,7.10594026667422,6.222892861805141,3.8401954094998727,3.4159369543598572,2.738551308749919,2.6125274469213724
2024-10-14,43.99809451006135,30.23181756687742,0.0,7.121114906270723,6.236181765578848,3.8593073399545763,3.159803013496312,2.7755744337135573,2.618106464047217
2024-10-21,43.998423706115254,30.23204376292423,0.0,7.121168186826453,6.236228425018343,3.8593362154947846,3.159078450056408,2.7755952007072437,2.6181260528572845
2024-10-22,43.99910954704956,30.23251501555998,0.0,7.121279190545023,6.236325634426527,3.8578375890186396,3.1591276933049888,2.775638466275538,2.6181668638197455
2024-10-23,44.00459704435667,30.236285565610725,0.0,7.122167344891409,6.237103418806201,3.845846895053194,3.1595216945674762,2.7759846393859946,2.6184933973283253
2024-10-24,44.002539072469695,30.2348714991304,0.0,7.126510981269561,6.236811726929574,3.8456670355538862,3.1593739325775827,2.775854814351106,2.618370937718196
2024-10-25,43.93158835433951,30.186120088628744,0.0,7.272215734414787,6.226755346543443,3.8394661925204256,3.154279684516375,2.776048140808106,2.613526458228606
2024-10-28,43.93090461676165,30.18565028124395,0.0,7.272102551910849,6.226658435259829,3.83629369846528,3.1542305922883864,2.7806740419544016,2.6134857821156503
2024-10-30,43.924751936159865,30.18142267276291,0.0,7.271084067891554,6.225786369435035,3.8466494682526475,3.153788830991913,2.7833969004386714,2.6131197540674016
2024-10-31,43.93024824870962,30.18519927991249,0.0,7.271993900021526,6.226565403265529,3.825341961198958,3.163459285232201,2.7837451874213057,2.6134467342383805
2024-11-04,43.92067844278195,30.178623708170637,0.0,7.270409762141486,6.22520900249657,3.8245086451664974,3.15343411467811,2.8142589059812133,2.6128774185835413
2024-11-06,43.91657837360933,30.17580648291081,0.0,7.269731057167088,6.224627868770289,3.8241516208546615,3.153139736301913,2.823331358302186,2.6126335020837153
2024-11-08,43.916223070327135,30.17556234815616,0.0,7.269672242036199,6.224577508956431,3.824120681886444,3.1531142260973617,2.824117557742122,2.6126123647981427
2024-11-11,43.92579093459394,30.182136585750758,0.0,7.271256058503396,6.225933634519152,3.824953828843676,3.125789804179171,2.8309575886679355,2.6131815649419736
2024-11-18,43.90879035075079,30.17045520375002,0.0,7.268441866757786,6.223524013553804,3.8234734582714016,3.1245800308202543,2.8685648899213607,2.6121701861745814
2024-11-21,43.908107322625355,30.16998588384171,0.0,7.268328801693058,6.223427202826233,3.823413981800108,3.1245314260642547,2.874742512613953,2.6074628685353254
2024-11-22,43.90870838625373,30.170398884590078,0.0,7.268428298764286,6.2235123961074645,3.8234663209971447,3.1232052855359482,2.8747818653273955,2.607498562423953
2024-12-02,43.907752156398,30.169741843259708,0.0,7.268270009249542,6.22337686243819,3.8233830547663015,3.123137269366733,2.8768970273701524,2.6074417771513767
2024-12-12,43.884980674867755,30.165561023783777,0.0,7.26501529682145,6.220590050446741,3.824780657948474,3.1217387366110287,2.911059388023402,2.6062741714973745
2024-12-13,43.88361602422528,30.16462299324124,0.0,7.264789383362224,6.220396614513118,3.818442507319301,3.1216416627897114,2.9202976879483766,2.6061931266007403
2024-12-16,43.899068828634746,30.17524490778316,0.0,7.267347544689565,6.222587012227388,3.8228978037557106,3.1227408912130232,2.883002162348831,2.607110849347572
2024-12-17,43.89770330169271,30.174306274891766,0.0,7.267121486161805,6.222393452080416,3.822778888478303,3.1226437550565227,2.8860230892298775,2.607029752408601
2024-12-20,43.89584503789163,30.171959948118634,0.0,7.266556401365778,6.221909604391705,3.822481632648389,3.122400941101541,2.892019402350059,2.6068270321322604
2024-12-27,43.89584503789163,30.171959948118634,0.0,7.266556401365778,6.221909604391705,3.819371268815322,3.122400941101541,2.8951297661831266,2.6068270321322604
2024-12-30,43.89652770875255,30.172429184281086,0.0,7.266669411294396,6.222006367909583,3.819430667910384,3.122449500871531,2.893619585315117,2.606867573665354
2025-01-02,43.74956231125147,30.063956080986053,0.0,7.579910637795613,6.199637590926913,3.8056994070020207,3.1112239616491864,2.8925144038881005,2.597495606500642
2025-01-03,43.74927181486476,30.063176378547507,0.0,7.579323386146195,6.199157275580856,3.8085035512378114,3.110982920363808,2.892290307070101,2.59729436618896
2025-01-06,43.734363256701144,30.05293166829224,0.0,7.576740559533185,6.197044771921379,3.807205717140133,3.109922782265727,2.9253819650117125,2.5964092791344777
2025-01-07,43.734363256701144,30.05293166829224,0.0,7.576740559533185,6.197044771921379,3.80410778336159,3.109922782265727,2.9284798987902554,2.5964092791344777
2025-01-08,43.733008437060406,30.052000677212128,0.0,7.576505844399399,6.1968527975253584,3.80398993827236,3.1098264419019293,2.9314870170422838,2.5963288465861374
2025-01-09,43.732331058717136,30.051535203302183,0.0,7.576388492285742,6.19675681478757,3.8039310184656903,3.109778273958347,2.9329905063026454,2.596288632180691
2025-01-14,43.73268329283684,30.051777247935803,0.0,7.576449514931151,6.196806725440143,3.80396165653737,3.108997889260532,2.9330141295421135,2.5963095435160515
2025-01-16,43.73200592456573,30.05131178094714,0.0,7.576332164562443,6.196710744129556,3.8039027376067986,3.108949734508375,2.9345175839713815,2.596269329708566
2025-01-22,43.731328577277594,30.05084632837735,0.0,7.576214817828918,6.196614765792199,3.805392679909531,3.1089015812479173,2.934472132419698,2.596229117146792
2025-01-23,43.72929666130121,30.049450057174415,0.0,7.575862799437763,6.196326848618132,3.8067646550201735,3.108757130416043,2.9374333610971037,2.596108486935154
2025-02-03,43.72591055424221,30.047123226817508,0.0,7.5752761748070965,6.195847046113086,3.806469884382306,3.1085164088570947,2.937205905715957,2.603650799064739
2025-02-10,43.72593764101788,30.0471418400305,0.0,7.575280867443655,6.195850884238283,3.806472242366269,3.10851833448164,2.937207725219232,2.603590465202541
2025-02-13,43.72390622596385,30.045745913046257,0.0,7.574928935834572,6.195563038043603,3.8062954016755244,3.1083739192608104,2.9417170583073475,2.603469507868041
2025-02-17,43.72417707039873,30.04593202915012,0.0,7.574975858159771,6.195601415990924,3.8063189794849213,3.1077737314007607,2.941735280551493,2.6034856348632816
2025-02-19,43.73365874001207,30.05244754573186,0.0,7.5766185058487245,6.196944943751041,3.8040465030039745,3.0898603547059684,2.9423732013515846,2.6040502055947807
2025-02-20,38.90606263941301,28.555533585996734,7.630225456065926,7.199226747931715,5.88827479700526,3.6145667508086508,2.935954251332755,2.795813440681467,2.4743423307644807
2025-02-24,38.90819869854183,28.55602111589443,7.630355727245232,7.199349660650868,5.888375327783322,3.6143929721979364,2.9330607486360494,2.795861173728955,2.4743845753213805
2025-02-25,38.914905161484064,28.557702381155224,7.630804972325968,7.199773529803914,5.888722011967402,3.599886764901957,2.9332334356194516,2.800441485471061,2.4745302572709575
2025-02-26,38.91891509635661,28.56064507178193,7.631591278519884,7.200515420933592,5.889328807529476,3.600257710466796,2.9335356867747353,2.7904256856723446,2.4747852419646277
2025-02-27,38.9183421979227,28.56022465027756,7.631478939142465,7.200409427125754,5.889242114792992,3.600204713562877,2.93349250422464,2.791856640588443,2.474748812362572
2025-03-03,38.9183421979227,28.56022465027756,7.631478939142465,7.200409427125754,5.889242114792992,3.600204713562877,2.932020473381802,2.793328671431281,2.474748812362572
2025-03-04,38.91843386053869,28.56029191688649,7.631496913220598,7.200426385925307,5.889255985459315,3.6002131929626535,2.9320273790373763,2.7930997249427345,2.474754641026828
2025-03-05,38.91889218009542,28.560628254684104,7.631586784881285,7.200511181121364,5.889325339771012,3.600255590560682,2.9320619078031913,2.7919549763229914,2.474783784759953
2025-03-06,38.91774640144312,28.55978742504283,7.631362109698323,7.2002991968758,5.889151957054476,3.6001495984379,2.931975587413453,2.794816797319965,2.474710926714135
2025-03-07,38.91774640144312,28.55978742504283,7.631362109698323,7.2002991968758,5.889151957054476,3.601621606745585,2.931975587413453,2.79334478901228,2.474710926714135
2025-03-10,38.91717353741553,28.55936702878755,7.631249777067624,7.200193209433587,5.889065269524464,3.6000966047167937,2.93193242912452,2.796247644630018,2.4746744992999172
2025-03-11,38.918319282336164,28.560207833674838,7.631474445636161,7.200405187438347,5.8892386471366205,3.5972585337669956,2.9320187469729913,2.796329967837087,2.474747355200798
2025-03-12,38.91717353741553,28.55936702878755,7.631249777067624,7.200193209433587,5.889065269524464,3.5971526314369546,2.93193242912452,2.7991916179098566,2.4746744992999172
2025-03-13,38.91660069025266,28.558946644908435,7.631137447743919,7.200087225111572,5.8889785845464715,3.5970996826102026,2.9318892721061376,2.800622379762512,2.474638072958097
2025-03-18,38.91602785995376,28.558526273404944,7.6310251217270615,7.1999812439096145,5.8888919021203865,3.5970467353422033,2.870024497493569,2.80205309949516,2.5364232665533066
2025-03-19,38.92183628338567,28.560628254684104,7.631586784881285,7.200511181121364,5.889325339771012,3.5855350741093797,2.870235738707724,2.803731389484033,2.5366099538554203
2025-03-20,38.940142908423255,28.534425125325775,7.631712608762416,7.200629897751138,5.889422438551694,3.5944266452147127,2.8702830610026258,2.802305539389872,2.5366517755785174
2025-03-25,38.952338700044685,28.539046406040097,7.6329485995399144,7.20179607271108,5.890376257463912,3.5802856358105193,2.870747916477941,2.7953978139712947,2.5370625979405577
2025-03-26,38.95864823138927,28.543669183872005,7.634184990730987,7.202962625466948,5.891330385376849,3.5823381261864435,2.8476520775676266,2.8017408260166015,2.5374735533932746
2025-03-27,38.952338700044685,28.539046406040097,7.6329485995399144,7.20179607271108,5.890376257463912,3.5802856358105193,2.847190887283632,2.8012870712698716,2.554730369836289
2025-04-08,38.9532375002737,28.53862622775809,7.632836220198868,7.2016900411969855,5.8902895338873416,3.580232923528331,2.84420438300579,2.801245828126276,2.5576373420246186
2025-04-10,38.95446151455075,28.537365767143836,7.632499102029485,7.20137196538701,5.890029378478852,3.5815470236156735,2.8440787635181852,2.8011221059818032,2.557524379294407
2025-04-15,38.979964036652746,28.532325037901103,7.631150927088159,7.200099943065472,5.888988986609087,3.5794424255133475,2.843576396512454,2.787379618517583,2.557072628140047
2025-04-23,38.979964036652746,28.532325037901103,7.631150927088159,7.219235521512046,5.888988986609087,3.5779704579405345,2.843576396512454,2.7697160076438214,2.557072628140047
2025-04-28,38.98340697530947,28.53484517990911,7.63182495501947,7.219873166662916,5.889509136597218,3.5709259973128447,2.842355460243714,2.7699606451786822,2.5572984837665738
