date,TIGER SECURITIES ASSET MANAGEMENT CO LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,YUANTA SECURITIES (HONG KONG) CO LTD,LUK FOOK SECURITIES (HK) LTD
2024-03-01,0.0,0.0,71.02570717845799,28.974292821542008,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,53.45407800458114,0.0,30.95102471531065,12.57022352220104,0.0,3.0246737579071667,0.0,0.0,0.0,0.0
2024-03-05,49.1149808824662,0.0,28.458375233495325,11.514243825420811,6.699317665517834,2.7791479965770995,1.4339343965227367,0.0,0.0,0.0
2024-03-06,40.42494667700641,0.0,28.422957333458292,11.726056866341453,6.972015913974455,2.5662360518373255,1.4923032361354833,0.0,8.395483921246573,0.0
2024-03-07,39.18556047715778,0.0,29.031514536531006,11.940959543526569,7.121292094303243,2.6211811237314495,1.5242545870404764,0.0,8.575237637709481,0.0
2024-03-08,38.68981026179506,0.0,29.266639108563737,12.017682644989527,7.187294815721961,2.645475182338601,1.5383819321272079,0.0,8.654716054463908,0.0
2024-03-11,38.7239919781105,0.0,29.239826565353415,11.992620995912317,7.193644654886435,2.6478124096754723,1.5397410634962414,0.0,8.662362332565623,0.0
2024-03-12,37.21630528465102,0.0,29.846021566104223,12.30384821671682,7.41109504762909,2.724633282296663,1.584413507690639,0.0,8.91368309491154,0.0
2024-03-13,37.451095667156785,0.0,29.583879140155727,12.314043633653975,7.417257229878153,2.7268987621939615,1.5857309168898899,0.0,8.921094650071506,0.0
2024-03-15,37.58187197400322,0.0,29.504071163931457,12.295004477956466,7.405789159807151,2.7226826125968575,1.5832791651567295,0.0,8.907301446548113,0.0
2024-03-19,37.08131456001103,0.0,29.685365790952485,12.317682184098434,7.460794040722438,2.7429047428309716,1.5950386252299042,0.0,9.116900056154737,0.0
2024-03-20,37.086536401645056,0.0,29.67546398761163,12.319416777017448,7.461844679983935,2.7432910024432378,1.5952632407593137,0.0,9.118183910539384,0.0
2024-03-21,37.13077705591888,0.0,29.652272787733597,12.311614953662628,7.457119132082761,2.7415536903448388,1.5942529687444842,0.0,9.112409411512816,0.0
2024-03-25,37.2599743808591,0.0,29.619820971255145,12.145812881664439,7.480241110728287,2.7734016639069727,1.6336766689764586,0.0,9.087072322609592,0.0
2024-03-26,36.89345498667386,0.0,29.72752498800731,12.240725433643497,7.538694898890105,2.7950742050657253,1.6464429138768124,0.0,9.158082573842687,0.0
2024-03-27,35.435113480365324,0.0,29.046227104146606,11.96908936538441,7.371402408486633,2.940496581486658,1.6099064126569325,2.6729106777389173,8.95485396973452,0.0
2024-03-28,35.44277238120886,0.0,29.052505119127225,11.95006247511946,7.372995654128578,2.941132136718077,1.6102543758033958,2.673488397289774,8.956789460604632,0.0
2024-04-02,35.44491746677102,0.0,29.048211198626227,11.9507857229006,7.373441886335172,2.941310141418584,1.6103518324406978,2.673650203519262,8.957331547988444,0.0
2024-04-03,35.86205771115561,0.0,28.693860930331518,11.874048224093583,7.372451333065216,2.9357513257286487,1.650457073140492,2.670970417876377,8.940402984608557,0.0
2024-04-05,35.85122918289924,0.0,28.767154540324658,11.8704628618774,7.3788523523787415,2.9564326944280164,1.6499587185509035,2.6701639198534566,8.855745729687587,0.0
2024-04-08,35.85555980938666,0.0,28.75855001394291,11.87189674690894,7.379743676167975,2.9567898148399685,1.6501580242676828,2.6704864606103746,8.856815453875488,0.0
2024-04-09,35.850919892465,0.0,28.724633807612875,11.870360454771792,7.421923956837631,2.956407189128123,1.649944484270513,2.670140884209294,8.855669330704774,0.0
2024-04-10,35.7830054822107,0.0,28.780436205725028,11.890927313206141,7.407864189612891,2.9869716818857155,1.6468189018046329,2.6650826864282915,8.838893539126598,0.0
2024-04-11,35.69295437303054,0.0,28.671933715147947,12.011310941284888,7.43216684248217,3.056756063586399,1.6426745358765087,2.6755538495431477,8.8166496790484,0.0
2024-04-12,39.18937546383069,0.0,25.474440538315672,11.860799536989388,7.459095016929246,3.0753083003748305,1.6163115455031563,2.6495167557450205,8.675152842311991,0.0
2024-04-15,39.76411232138773,0.0,25.077484384223446,11.707049003250493,7.421629076278332,3.2356427971399224,1.6162135466872285,2.615171295805703,8.562697575227146,0.0
2024-04-16,39.78838252470782,0.0,25.06640677853475,11.70265613063743,7.418844235187769,3.234428676773187,1.6156070898231518,2.614189996901033,8.559484567434856,0.0
2024-04-17,39.798338294676924,0.0,25.0726788450025,11.680562544804923,7.420700563642344,3.2352379890860825,1.6160113438170594,2.614844114324593,8.561626304645575,0.0
2024-04-18,38.885719759052414,0.0,26.425634045448426,11.600448711696815,7.232233457383009,3.087374245284268,1.603264246945831,2.5973295106321492,8.567996023557086,0.0
2024-04-19,39.07729559641082,0.0,26.306707466901635,11.573947165414745,7.212412262848139,3.0860942280001766,1.5996015453815384,2.5955195356375,8.548422199405445,0.0
2024-04-22,40.18284508324218,0.0,25.353423198652358,11.536867894265116,7.2021362628850785,3.081697265788756,1.5973224874433332,2.5918215275813434,8.453886280141838,0.0
2024-04-23,40.36001282461526,0.0,25.36850036865979,11.484496745004154,7.191002429125801,2.9971710187426397,1.5948531752301227,2.563146081509244,8.440817357112987,0.0
2024-04-24,40.613984072690805,0.0,25.071000457851227,11.606974628910493,7.166605263489901,2.9870024117223974,1.587803258624448,2.5544500060850015,8.412179900625727,0.0
2024-04-25,40.6143169075085,0.0,25.070386408762662,11.607069748987305,7.166663994387912,2.9870268904438495,1.587816270797969,2.554470940005214,8.412248839106587,0.0
2024-04-26,40.86992435045813,0.0,25.024041260692876,11.545468059210252,7.0876216232110645,2.9817000020667943,1.5440823294066053,2.549915446513216,8.39724692844107,0.0
2024-04-29,40.8843058129916,0.0,25.04021182321977,11.506977337307148,7.090115642136855,2.9827492138661134,1.544625666897973,2.550812720340863,8.400201783239678,0.0
2024-04-30,16.60168217449805,0.0,10.126400337472989,4.639585927356774,2.8672820317230516,1.206240300965924,0.6246551740445232,1.0315627908601577,3.3970881226236225,0.0
2024-05-02,41.022627638472756,0.0,24.962703641352217,11.463695217457772,7.084607943211943,2.9804321734301498,1.5434257805273748,2.548831214088133,8.393676391459659,0.0
2024-05-03,40.8600988874364,0.0,25.029590912060794,11.458900530266147,7.094295606142029,3.054107113048557,1.5455362979814395,2.5523165470614875,8.405154106003142,0.0
2024-05-06,41.20764839702739,0.0,24.742700289505038,11.40009619319239,7.054000191572469,3.076618883283519,1.5833138131885514,2.5472274085378848,8.388394823692755,0.0
2024-05-07,41.338202092956465,0.0,24.59305257601864,11.305004316421654,7.137180012323021,3.1442495254788754,1.5746217771817832,2.5653452730364608,8.342344426583105,0.0
2024-05-08,41.538774853924885,0.0,24.50760743516639,11.265726651188105,7.1156223703506685,3.1333252677947705,1.5691509728103274,2.5564323376653144,8.313360111099534,0.0
2024-05-09,41.79127350331176,0.0,24.41981642684222,11.191914882987646,7.0898985378092245,3.113121507255432,1.563478302907972,2.547190526628286,8.283306312257464,0.0
2024-05-10,41.795809782715295,0.0,24.42246710247398,11.193129721606189,7.087439982031224,3.1134594244278526,1.5636480123671204,2.5398405415947996,8.284205432783537,0.0
2024-05-13,41.812681913580754,0.0,24.432325963042835,11.19764816377632,7.049933043421419,3.1147162656070595,1.5642792257358602,2.540865824325723,8.287549600510037,0.0
2024-05-14,42.21902473005556,0.0,24.26400295711178,11.109123530635824,7.002208546506246,3.1870106677470353,1.5078588420702441,2.4887395518478783,8.222031174025433,0.0
2024-05-16,42.44768303646351,0.0,24.249249671042087,11.076208557938275,6.928080270542851,3.1776252227591346,1.5034183403941783,2.4814104492535676,8.1363244516064,0.0
2024-05-17,42.59555649940488,0.0,24.286361725682855,11.061103100793455,6.918631927359789,3.0377116785773874,1.501368015935879,2.4780263635347186,8.121240688711039,0.0
2024-05-20,42.586725817569246,0.0,24.20796932489878,11.066783611783654,6.923576505322158,3.1168183108697236,1.5010567603882001,2.477512632427649,8.11955703674059,0.0
2024-05-21,42.8469458303236,0.0,24.106040460836567,10.951617740825602,6.888751884705009,3.2161773816786816,1.4935066550105611,2.465051090703922,8.031908955916057,0.0
2024-05-22,43.00196364068146,0.0,24.057703864301054,10.932536340154819,6.871205565341963,3.167015312771672,1.4909044642143554,2.460756142811399,8.017914669723273,0.0
2024-05-23,43.42935729427397,0.0,23.218780225935838,11.063760006471968,6.958721930988906,3.2073525821905937,1.5098936414401065,2.4920980132174444,8.120036305481172,0.0
2024-05-24,17.293042920269055,0.0,8.015905925911152,3.561931532173718,2.4620877369634737,1.1297254618609953,0.5318296781303294,0.8777914204437298,2.8601195317517623,0.0
2024-05-27,47.145118731599,0.0,21.711630414784064,9.710707697448052,6.7122610648647445,3.0799114579840805,1.4498994443051065,2.393076853460716,7.797394335554234,0.0
2024-05-28,47.11993666817183,0.0,21.686715281265094,9.743213858287518,6.708127843367466,3.0780149351693638,1.4490066370238968,2.4223918571929914,7.792592919521839,0.0
2024-05-29,47.12577668703709,0.0,21.766384143362743,9.772134594959404,6.707342643543944,3.0783964226364526,1.4491862261043256,2.3072205531817023,7.793558729174338,0.0
2024-05-30,47.11815955841371,0.0,21.77902935701322,9.770555085583268,6.706258508804345,3.0778988490545744,1.448951988312198,2.3068476278539607,7.792299024964724,0.0
2024-05-31,17.304060765166163,0.0,7.985677479654985,3.5862272927160577,2.4614944683920914,1.1297254618609953,0.5318296781303294,0.8467154476570158,2.8601195317517623,0.0
2024-06-03,47.10444768868565,0.0,21.742917847050006,9.838424234688684,6.70058542881284,3.0752951369618295,1.4477262645315305,2.3048961774134735,7.785707221855985,0.0
2024-06-04,47.10625900605496,0.0,21.743753932105413,9.838802553713265,6.696997766533554,3.0754133919413627,1.4477819342582257,2.3049848080775712,7.786006607315644,0.0
2024-06-05,49.05979148561439,0.0,20.982338435966273,9.437951724485893,6.448343935708575,2.961225908544233,1.3940270224749947,2.219402682698047,7.496918804507589,0.0
2024-06-06,49.86588973658573,0.0,21.339893383553335,9.593778773776624,6.554296256556912,3.0098816193274405,1.4169321900388105,0.5992278491660177,7.620100190995132,0.0
2024-06-07,49.83663125217323,0.0,21.38679892144969,9.587397451677642,6.550450566128638,3.0081155909880737,1.4161008143506437,0.5988762561476845,7.615629147084402,0.0
2024-06-11,49.77335550596347,0.0,21.35964488581784,9.7247294265613,6.485787690396308,3.0042962967476208,1.4481104480634217,0.5981158848897777,7.605959861560262,0.0
2024-06-12,49.731509736411994,0.0,21.244102966438607,9.877192367912073,6.480334918038625,3.0017705058054576,1.4679111412791737,0.5976130331284337,7.599565330985635,0.0
2024-06-14,49.740470762658255,0.0,21.22991209099352,9.878972120437531,6.481502597274442,3.0023113891293365,1.4681756413985927,0.597720715885369,7.6009346822229515,0.0
2024-06-17,49.82710944174644,0.0,21.14534808843876,9.861942492260518,6.5182969449858685,2.9971359269450972,1.465644762176873,0.5966903494240479,7.587831994022401,0.0
2024-06-18,49.827482893513405,0.0,21.144757076649793,9.86201640704086,6.518345799305115,2.9971583903334076,1.4656557471132323,0.5966948215892571,7.587888864454931,0.0
2024-06-19,49.82486884869656,0.0,21.14364778235215,9.866745217631498,6.518003834448341,2.9970011536860683,1.4655788560164613,0.5966635178405018,7.587490789328413,0.0
2024-06-20,49.58615617457973,0.0,21.200301474148798,9.96227229370364,6.53593195020367,3.0052445645472545,1.4696100085052588,0.6321229485519072,7.608360585759745,0.0
2024-06-21,50.79526521289493,0.0,20.33226428113009,9.909127625669983,6.485296978001793,2.832009300055529,1.555123531014048,0.6446526389592959,7.446260432274328,0.0
2024-06-24,50.614798674925,0.0,20.27439874880539,9.767522039153713,6.803588982907476,3.0468517290451707,1.454180776114036,0.6566012186573882,7.3820578303918305,0.0
2024-06-25,49.77883486162152,0.0,21.254383630139408,9.709702546379523,6.9682552081369415,2.8111245592491088,1.4518614265313197,0.6555539707584209,7.370283797183759,0.0
2024-06-26,35.072550127653074,0.0,22.5428122099091,9.988303374684323,10.916198462148234,5.097243462137404,1.542228188767976,2.0647708417525203,7.025513023163326,5.750380309784041
2024-06-27,33.18620829137428,0.0,19.781580246034686,10.102545188742303,13.4217897885924,5.896915698974438,2.054099761347002,3.088757632551503,6.957390970471564,5.51071242191183
2024-06-28,30.30398418903113,0.0,19.98036894623702,10.77491876842333,14.051662445121607,6.813911993138068,2.276410482454648,3.220220371251217,7.026175199013269,5.552347605329704
2024-07-02,132.68139426702544,0.0,84.41081735402103,45.80375913047394,62.65758555172932,28.68849902542924,9.553094457792358,13.603165251683455,29.445896759629214,23.211209092083816
2024-07-03,20.391824722318113,31.48024408574081,13.272223106625747,7.703736096717607,10.181366732423548,4.958584180622509,1.4147285964239176,2.1960660005618244,4.691803331090068,3.709423147475858
2024-07-04,21.429996713303005,31.2305325461385,12.96941920597378,7.649793970053165,9.953693314890565,4.994946333854779,1.2583866089089464,2.1786460904564584,4.6545864203784895,3.6799987960423115
2024-07-05,21.377239095955556,31.15364739735994,13.056785467046709,7.6756410862452,9.954209433823504,5.15153922446367,1.255288639269653,2.0615830080120756,4.643127487716845,3.6709391601068493
2024-07-08,21.514077931119665,31.408208426047025,12.972033506567051,7.760882332511984,9.338701966021182,5.2922815634872435,1.31059069824387,2.0784285055729117,4.6238601272626845,3.7009349431663856
2024-07-09,21.551842082677418,31.46333997046906,12.94291103635973,7.820080405516569,9.355094402523765,5.303827424964914,1.1414200859286916,2.0820768185211915,4.631976494377597,3.7074312786610593
2024-07-10,21.551453087746598,31.462772080276274,12.960726692328512,7.8199392588050864,9.354925549936317,5.281621343906834,1.147265495588173,2.0820392385628343,4.631892890601684,3.7073643622476857
2024-07-11,21.480212831389842,31.35876907223932,12.892698407101646,8.019859261942376,9.443632863513875,5.275405973609433,1.142573626720964,2.075156871582931,4.6165817542435,3.6951093376561146
2024-07-12,21.49016777049531,31.373302198097385,12.795185335134688,7.955633818596786,9.668034300113666,5.182911712096317,1.143103148982536,2.0761185967042355,4.618721294973365,3.6968218248057148
2024-07-15,21.538819363536557,31.44432822019282,12.846700713181972,7.97319361168979,9.321477106766244,5.3146025637932475,1.1456910203199027,2.0808187218103265,4.629177618591391,3.705191060117752
2024-07-16,21.508556449192362,31.40014766435653,12.947538623416035,7.961990951448869,9.308380053558164,5.328751340023638,1.1440812779924492,2.077895087154169,4.622673436380147,3.6999851164776354
2024-07-17,21.512140875184357,31.40538053554928,12.949696345812878,7.963317826517488,9.309931305939335,5.308470180589058,1.1442719404704023,2.0827454563348047,4.623443810294223,3.7006017233081696
2024-07-18,21.537362467146448,31.442201310286567,12.964879026103143,7.972654300932108,9.32084659744639,5.197450494485834,1.1456135252128816,2.085187340495259,4.6288644987286975,3.704940439162674
2024-07-19,21.555831063365115,31.469163447415077,13.03015539287356,7.979490965974058,9.328839356656669,5.1116427198277385,1.1465959051887062,2.0689224858978386,4.601241184245295,3.7081174785559368
2024-07-22,21.561280484157592,31.477119007704456,13.033449480655118,7.974736659629509,9.33119773342305,5.096231784218335,1.1468857703090969,2.067639770100984,4.6024044007924525,3.7090549090094043
2024-07-23,21.593937326512634,31.524794437462937,12.829390045603201,7.9868152427223755,9.345330820443925,5.17628995253406,1.1486228502486553,2.070771429469212,4.609375229592777,3.7146726654102222
2024-07-24,21.7548976992222,31.456811889867097,12.801723739288946,7.977712476875939,9.325177813623847,5.165127393527811,1.146145869542513,2.0663058549975606,4.599435210108922,3.706662052945161
2024-07-25,21.76835207011175,31.476266433851652,12.764498479035701,7.982646313108958,9.330944993164294,5.168321779481958,1.137826202658759,2.0675837670212687,4.594605514203755,3.7089544473619047
2024-07-26,21.774249736917145,31.48479425125863,12.740863896136853,7.984809039438836,9.333473012022678,5.169722025109201,1.1381344721963023,2.0681439343738943,4.59585032374826,3.7099593087982
2024-07-29,21.77522315909971,31.4862017852728,12.741433479001538,7.9852111586887835,9.33389026679747,5.1699531385646695,1.1381853527251544,2.0682363911614656,4.596055782154723,3.7056094865336875
2024-07-30,21.777189934099038,31.489045672292583,12.733552137632195,7.985932396471583,9.334733319559275,5.170420097479686,1.138288155552018,2.0684231977717635,4.596470905689476,3.7059441834523885
2024-07-31,13.651221418509675,19.698333101770253,7.884821822519922,5.063493580071284,5.839449320201795,3.206164614174,0.7120691902578973,1.2939258169068095,2.869724832431292,2.3069954670326025
2024-08-01,21.82097114517278,31.487054897440558,12.603595253443578,8.093806694446357,9.334143166636373,5.179124815557831,1.1382161916234184,2.0682924296015144,4.587148713166603,3.6876466929109855
2024-08-02,22.677517991028747,31.113320891235013,12.48077071101795,7.988813267010182,9.223352026228806,5.171197843865424,1.124706192082051,2.043742937175584,4.532701783429401,3.643876356926839
2024-08-07,22.683591112936146,31.12165315188149,12.457332742677524,7.990952700297598,9.225822073492013,5.17258270948103,1.1250073924963653,2.0442902589772802,4.533915657474679,3.64485220028588
2024-08-08,22.685616209816104,31.12443156392318,12.449517296637982,7.9916660993930355,9.22664571660051,5.173044496199639,1.1251078284877005,2.0444727647280043,4.534320426649288,3.645177597564555
2024-08-09,22.691187091113868,31.132074755631063,12.452574510620295,7.990949670658649,9.207033539127494,5.174314834927484,1.1253841199536991,2.044974823608992,4.535433914624631,3.646072739733826
2024-08-13,22.713498003908384,31.162685097972176,12.43800272402539,7.9451753577378295,9.260779062322975,5.116832532773779,1.1264906441236247,2.046985527358131,4.5398933406629505,3.6496577091147584
2024-08-14,22.713508155208288,31.16269902545099,12.438008282917984,7.945178908659746,9.260738508417779,5.116834819629886,1.1264911475839179,2.046986442213429,4.539895369668734,3.649659340249247
2024-08-16,22.71553859758865,31.16548477146413,12.4391201613197,7.94588915684622,9.243687638182958,5.126231592459918,1.1265918486888082,2.0471694297112606,4.540301207282987,3.649985596455365
2024-08-19,22.7175694030186,31.16827101557756,12.440232238528825,7.94659953202734,9.244514038621043,5.126689885751464,1.1177524080878944,2.0473524499278417,4.5407071174623,3.650311910997134
2024-08-26,22.71960057159551,31.171057757924874,12.432403555551184,7.947310034237168,9.245340586835377,5.127148260994641,1.117852345872954,2.047535502871948,4.54111310022614,3.6506382838902023
2024-08-27,22.731795214600908,31.187788682408367,12.439076592015061,7.9068469266736345,9.250302981643529,5.1299002346695985,1.118452348071395,2.048634508306472,4.534604764108187,3.6525977475028477
2024-08-28,22.76023540018053,31.16548477146413,12.456998882356451,7.901192354254342,9.243687638182958,5.126231592459918,1.1176524881704324,2.0471694297112606,4.531361846764611,3.649985596455365
2024-08-29,22.776014633143784,31.187091201976607,12.526017596359873,7.906670098779088,9.29482389886331,5.040329930070336,1.033444534073966,2.0485886928594095,4.534503352683321,3.6525160611903003
2024-08-30,22.765394866713738,31.148082025546486,12.474612432665571,7.896780343852584,9.28319782501726,5.176975327517209,1.0321518896301685,2.0460262942940877,4.528831543146413,3.6479474516164845
2024-09-02,22.822810923809158,31.16548477146413,12.479347283652391,7.901192354254342,9.243687638182958,5.126231592459918,1.032728563245864,2.0471694297112606,4.531361846764611,3.649985596455365
2024-09-03,22.222883402959333,31.302599128663054,12.848505036932718,7.931464763244297,9.30231315739441,5.045529813402625,1.0731868714496295,2.0561760703103236,4.55129783593375,3.6660439197098627
2024-09-04,22.288222267197636,31.39463382270737,12.598118882027261,7.999809992631586,9.269779620719177,5.069369574012035,1.0763422140766195,2.062221559847931,4.564679386204159,3.6768226805762265
2024-09-05,22.19813233400974,31.44560450426215,12.636611944845383,7.967699521030916,9.302868966406772,4.987402849280893,1.0780897068662307,2.1287076358373773,4.572090360344129,3.6827921771164127
2024-09-09,22.188125812393938,31.431429387344245,12.630915585860137,7.964107824383391,9.31670668485122,5.012201545596726,1.0776037232801703,2.1277480524521084,4.570029343663458,3.681132040174606
2024-09-10,22.103947823181567,31.439932923506603,12.670405112531007,7.939208207897449,9.319227249577446,5.013557558922456,1.077895260840129,2.182432190223813,4.5712657306348525,3.6821279426846787
2024-09-11,21.733319606542395,16.41527773939058,6.57774763513022,4.126350103890274,4.865713422178913,2.603530899146084,0.5863282763151222,1.1394817742478403,2.3867289021098843,1.8942453560136456
2024-09-12,35.245498765617384,26.201035927694367,10.498987884791758,6.559917186508733,7.818954009961413,4.08795416248608,0.9358603903661978,1.818769281885387,3.8095468566935873,3.023475533995095
2024-09-13,36.1440043585493,25.870512365146343,10.210712068419785,6.477164458544528,7.750000955399113,4.080908465455755,0.9240546010407283,1.7958182607528688,3.7614897874142366,2.9853346792773414
2024-09-16,34.95004573865433,26.0480506352512,10.28825532147305,6.596329468787193,7.922729897770829,4.29570149295884,1.1171834896140735,1.8454996933509666,3.930382506798038,3.005821755341478
2024-09-17,31.60994300823439,26.09093709053083,10.290226675732542,6.629641308517198,8.12286919808488,4.519804327036575,1.1190228610295159,1.848538190978899,6.758246690560199,3.010770649294968
2024-09-23,31.63942977702328,26.08439754058636,10.280165561542635,6.627979625370266,8.120833245576582,4.566181689506304,1.1187423841013275,1.8480748650438343,6.704179295065704,3.010016016183704
2024-09-24,31.659959609591798,25.8749285230196,10.32192723573816,6.567332233985307,8.077884961963244,4.700215645340139,1.053723488205041,1.8406558652389369,6.917528153923963,2.9858442829938094
2024-09-25,31.65488714306778,25.8768490619598,10.322693369765409,6.567819687207733,8.078484534348924,4.700564513827492,1.05380169970578,1.8407924859550693,6.918041600064605,2.98606590409741
2024-09-26,32.673732587808914,25.513259725658223,10.177651706378535,6.438946329288947,7.906430881779815,4.671108535626739,1.0389949873555988,1.8149279567523533,6.820837873758845,2.9441094155920307
2024-09-27,33.17493892115333,25.331588138658546,10.156041925797716,6.393096696163814,7.850131770602278,4.601517132103784,0.9952666777521503,1.802004447732387,6.7722689157143705,2.9231453743216242
2024-09-30,21.549688856528025,16.41527773939058,6.520068745702629,4.142829786583872,5.068178095271683,2.958314925135391,0.66849126574463,1.1677279503846665,4.388539501305027,1.8942453560136456
2024-10-02,32.25229598506817,25.761167306270664,10.213737748825698,6.5015123684133815,7.968477771053186,4.59088022764092,1.019533861191517,1.8325632728030055,6.887114681709525,2.9727167770239262
2024-10-03,32.717079514945915,25.587223450355218,10.174130099032725,6.450273714374352,7.914673231344453,4.552542492176379,1.0126497922771067,1.7981715335949777,6.840611692554338,2.952644479344534
2024-10-04,32.72068172745619,25.590040652189323,10.189930542952457,6.428963522397496,7.915544651879272,4.55304373573974,1.0090912237154201,1.7983695156914836,6.841364856876527,2.9529695711020985
2024-10-07,32.70147908812985,25.575022740121245,10.191286243025333,6.410518947924746,7.947578385699526,4.579714986567932,1.0084990228872777,1.7973141146618552,6.837349895851546,2.951236575130687
2024-10-08,32.67796219575131,25.562365080864684,10.200906720379344,6.420177565799332,7.94364494876212,4.606777134146085,1.007999893829916,1.7964245831110306,6.833965936193759,2.9497759411624163
2024-10-09,32.97633751928337,25.374454305757343,9.958518485415784,6.423930401801202,7.86341578021053,4.59474725178188,1.0005900144717852,2.0961853506462957,6.783728963516741,2.9280919271150716
2024-10-10,32.9571477884314,25.359688295179044,9.974545541701838,6.420192160847357,7.880662027590703,4.548429137282371,0.9927336936002189,2.1604320089331197,6.779781347050647,2.9263879993833055
2024-10-14,33.424482012579595,25.185646646682553,9.906090979923524,6.376130861105335,7.819353500147932,4.517213607505035,0.9859206363362207,2.1456051252615724,6.733252213555311,2.906304416902923
2024-10-16,33.443810212495315,25.20021061848054,9.919047632643725,6.379817952858195,7.831103466129787,4.447542658500653,0.9864907594918456,2.1468458530845385,6.737145815999697,2.9079850303157104
2024-10-17,34.0391753138904,24.760465827405,9.736726984611398,6.623598603243627,7.70865471415574,4.412545892923986,0.9692764520601227,2.2727333257174345,6.61958232321168,2.857240562780618
2024-10-18,34.000538868879744,24.732361257668604,9.768239915265067,6.616080433345356,7.699904942422932,4.478478533938967,0.9681762668765862,2.270153641123045,6.612068712024987,2.85399742845471
2024-10-21,34.010189755058356,24.739381417094506,9.74262807276951,6.617958375323189,7.702090522671293,4.479749728103009,0.9684510789608445,2.2707980130985286,6.613945515295401,2.8548075216253594
2024-10-22,34.04781795212617,24.756421865204484,9.763540810439572,6.565708693563395,7.705975507817561,4.468633342525598,0.958466623826242,2.2723621352994057,6.604299160514436,2.856773908683146
2024-10-23,34.20591159564425,24.742366191787394,9.750900491881282,6.561980955457663,7.602242604206872,4.466096237154504,0.9579224460804017,2.271071981971391,6.5863555453185505,2.8551519504976883
2024-10-24,34.25703836865889,24.71780713004689,9.69868219656381,6.555467589105557,7.5946966830109846,4.518382740932881,0.9569716204272063,2.268817735284149,6.579817984956354,2.852317951013271
2024-10-25,33.95837212712601,24.502307632541587,10.513725456157898,6.494800398930502,7.528483150787711,4.454742679740902,0.9486283680406221,2.263093548542056,6.50839630915139,2.8274503289813184
2024-10-28,33.78031289938748,24.37383086226151,10.982942793161708,6.460745199257792,7.489007881158958,4.4313844328155465,0.9436542769978642,2.2512271172524487,6.474269819922594,2.8126247177840935
2024-10-30,33.987307867310044,24.272015467492405,10.937064381083959,6.433757101790376,7.457724481427581,4.482494170049334,0.9397124045330458,2.2418231963442725,6.447225226839046,2.8008757031299414
2024-10-31,22.98577549125581,16.41527773939058,7.382662422693221,4.35118006063864,5.043693995269766,3.0315318011026604,0.6355319003574349,1.5161555273350145,4.35911149649503,1.8942453560136456
