date,UBS SECURITIES HONG KONG LTD,VALUABLE CAPITAL LTD,FUTU SECURITIES INTERNATIONAL,THE CORE SECURITIES COMPANY LTD,INTERACTIVE BROKERS HONG KONG LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-06-28,48.57642281286107,6.057656780706166,14.373777508528779,11.943464763994053,2.3333292352508526,7.960796178745187,2.939986048533699,1.8694755105606604,2.3640868235631167,1.581004337256417
2024-07-02,48.446571268080405,6.070678457448812,14.570532227964817,11.911538218978318,2.3270919211767707,7.939515861635868,2.9321270562915895,1.86739960582034,2.3577672901710036,1.5767780924320796
2024-07-03,48.42466479286088,6.126555422187868,14.54927941879606,11.906577964743681,2.326560900571513,7.936209654120964,2.93090604726823,1.8666219752043567,2.356785458524212,1.5758383657222326
2024-07-04,48.43496628742472,6.184417968914953,14.534856584488132,11.849585640148037,2.3537872768599346,7.898221994021978,2.9872086091128334,1.8431558105748493,2.3455044101615137,1.568295418293051
2024-07-05,48.39741116304169,6.319451093430109,14.65455776387548,11.840397801346574,2.163056002459353,7.892097932581943,2.9805363873587387,1.8417266788745674,2.3436857713429826,1.5670794056885657
2024-07-08,48.14592923328593,6.535952096989231,14.809445040633179,11.838042917865774,2.0464882815645016,7.8905283087093245,2.979943601878025,1.8436831365445958,2.3432196462178205,1.5667677363116181
2024-07-09,48.05488956688633,6.697470065430157,14.767676445975283,11.815658232488852,2.071598033070048,7.875608022064512,2.9743087937909265,1.84019689585155,2.338788826451958,1.563805117990382
2024-07-10,48.016762446518456,6.734143145867981,14.811556110850873,11.806283598029882,2.124103040265992,7.869359453859823,2.899557738900349,1.838736869427994,2.3369332133415157,1.5625643829371358
2024-07-11,48.00418265285229,6.732378884243974,14.855151863468189,11.803190498785781,2.100821665310362,7.86729777970333,2.8987980908895294,1.8397025882661364,2.3363209659483646,1.5621550105320439
2024-07-12,47.97189459724696,6.778477124213449,14.89708847576829,11.795251564091254,2.0641147304108496,7.862006162720456,2.8968483325815058,1.8384651873526208,2.334749534937738,1.561104290676881
2024-07-15,47.94415465727073,6.832382842775889,14.888474174757091,11.78843091268402,2.062921147809905,7.8574599262026465,2.8951732184435155,1.8374020875027253,2.3333994566783236,1.5602015758751506
2024-07-16,47.92274750770375,6.916031543196502,14.927632612685269,11.783167357501707,1.975300678477491,7.85395155649503,2.8927245268793627,1.836581684231815,2.332357589707767,1.5595049431213108
2024-07-17,47.91409308738698,6.919983592506562,14.952242185513724,11.781039422684152,1.9749439568116307,7.852533202968733,2.8777548409459306,1.836250013977749,2.331936386751758,1.5592233104527817
2024-07-18,47.858157171339904,7.128361353408279,14.990632348781396,11.767285990455086,1.8199645259879882,7.84336599120085,2.8743952896570515,1.8312202533133184,2.3292140353609354,1.557403040495192
2024-07-19,47.80855354178266,7.337204951872968,14.975094981322895,11.755089530548053,1.705493418663648,7.83523656365694,2.8714160600423635,1.829322245189899,2.3267998707336606,1.5557888361869174
2024-07-22,47.790916980070506,7.478599709716274,14.833538903659448,11.750753081386165,1.733684552759677,7.832346147132135,2.8703567954800104,1.8286474087374531,2.325941514927599,1.5552149061307299
2024-07-23,47.734787179106384,7.680676874012427,14.693630801284693,11.736951977048456,1.760722668634354,7.82314716000025,2.866985599323772,1.8264996865012633,2.323209727329936,1.5533883267584623
2024-07-24,47.71608317719511,7.821873338074337,14.688493423461328,11.732848351633047,1.6532028236416463,7.82041192979934,2.8659832066247133,1.8258610819854213,2.322397456605728,1.5528452109793272
2024-07-25,47.636028907016254,8.0328295794376,14.678645201300222,11.71316390669608,1.5929730153818564,7.807291461230843,2.861174886689919,1.8091519502916578,2.3185011218465776,1.5502399701089888
2024-07-26,47.48685287734628,8.221028225257362,14.742934664647603,11.676483198279238,1.5832592011386981,7.782842304376563,2.8522148889827013,1.803486446444958,2.3112405503825384,1.539657643144058
2024-07-29,47.46129979239467,8.424119160139298,14.472674108985833,11.670199981998882,1.6968981273255812,7.7786542898310955,2.8448125724783697,1.802515974838972,2.30999685191551,1.5388291400917864
2024-07-30,47.32192356316875,8.685908880132214,14.424465500810019,11.635928934325976,1.70475736794258,7.75581126808262,2.836458413385785,1.7972226541589351,2.30321324817621,1.5343101698169075
2024-07-31,47.25456187825344,9.129513396845908,14.353918533332868,11.619365453394675,1.7465026533724104,7.438417068940193,2.833845681388036,1.7946643484723432,2.2999346763550688,1.5292763096450515
2024-08-01,49.851025150876424,5.227084703843486,15.15042984449049,12.257806578479096,1.856446226394315,6.734766014667571,2.9895550127106363,1.8932745118571979,2.4263075741077436,1.613304382573035
2024-08-02,49.83110018763634,5.224995489624487,15.184343381096191,12.25290725404713,1.8557042231414997,6.732074195093815,2.9883601170479652,1.8925177887017968,2.4253378028928703,1.6126595607179068
2024-08-05,49.82900374958338,5.224775669485462,15.161016339876102,12.252391763501466,1.8825214622584698,6.731790970832967,2.988234394119077,1.892438168819972,2.425235766806127,1.612591714716979
2024-08-06,49.82683262469507,5.224548018125045,15.18740013644884,12.25185790830274,1.8824394379575222,6.731497656541693,2.9654169582095187,1.8923557124331545,2.425130095623942,1.6125214516624717
2024-08-07,49.79698013852517,5.221417862358776,15.211485591093748,12.244517517603654,1.9359686122083104,6.7274646500247375,2.9381136873534963,1.8888194503194244,2.423677140281885,1.611555350230799
2024-08-08,49.78292669983691,5.219944301600869,15.19653457909417,12.241061935041774,1.9728006867952372,6.725566060758409,2.938785650448261,1.8882863977474729,2.4229931430194735,1.6111005456574252
2024-08-09,49.77276540077096,5.218878847665707,15.193432782095465,12.23856338585127,1.9928093770521114,6.724193291163258,2.9381856585742714,1.8879009755941034,2.4224985807349095,1.6107717004979503
2024-08-12,49.7703750921056,5.218628213986173,15.192703126153242,12.237975635826189,2.0005176433199807,6.7238703656162855,2.9380445538841156,1.8848087833800173,2.4223822416224907,1.6106943441059032
2024-08-13,49.90894289670047,4.932169264893438,15.23500177297189,12.272047900971943,2.028661495466047,6.742590577252619,2.9462244878886352,1.89005635916603,2.4291264983915033,1.6151787462974294
2024-08-14,49.9063892855796,4.9319169084708445,15.234222267983489,12.271419996709161,2.0336742383736484,6.742245589896001,2.9460737431286748,1.8899596536728316,2.429002211157988,1.6150961050277621
2024-08-15,49.91119630001188,4.932391953772603,15.234184628029476,12.272601987509804,2.025743070702015,6.742895007181454,2.946357510782567,1.8901416957612636,2.4292361741605664,1.615251672088364
2024-08-16,49.779638817289985,4.970426455554409,15.186074363999927,12.240253481691196,2.2409067355000847,6.725121874915285,2.938591410066659,1.8851596015235825,2.422833117938701,1.6109941415201727
2024-08-19,49.71464148519294,4.950744634924907,15.178238551871578,12.224271368534017,2.369750163152682,6.716340875488967,2.934754487856784,1.8826981464470223,2.419669621928608,1.6088906646024896
2024-08-20,49.682094784458705,4.909751372987499,15.190923141193933,12.216268500766294,2.459283325648572,6.7119438863933345,2.9328331911685,1.900940918564494,2.388123507198093,1.6078373716205716
2024-08-21,49.65486876531288,4.907060806386752,15.185443277520609,12.209573928777422,2.5036026814137213,6.708265709908436,2.9312259849313094,1.9061877720876794,2.386814804402616,1.6069562692585828
2024-08-22,49.60926147247877,4.902553740620263,15.255864718946183,12.198359608260711,2.538700788943417,6.702104262979902,2.9285336954301617,1.904436965649558,2.3547044439784535,1.605480302712582
2024-08-23,49.62173201321025,4.903786121314835,15.229175527769081,12.201425974012526,2.5432292868211706,6.703789006145137,2.930766137610535,1.904915693976603,2.3552963584074864,1.605883880732377
2024-08-26,49.606144816608605,4.902245742225588,15.255803770144427,12.19759325762474,2.5424304067077923,6.7016832094916285,2.9298455242799037,1.9043173211623756,2.3545565118542893,1.6053794399006518
2024-08-27,50.87604146828792,2.4369473526698475,15.698352099866941,12.509846566033778,2.6277657314864324,6.873243509124095,2.9634275576579725,1.953067051640713,2.4148321781381243,1.6464764850941758
2024-08-28,50.86784763174269,2.436554870320576,15.695823803100458,12.507831793755713,2.643448008420994,6.872136539473471,2.9629502830839236,1.9527525005922985,2.414443257546412,1.646211311963463
2024-08-29,50.86675531961398,2.436502548892385,15.694719846696191,12.507563206484809,2.6463055087236667,6.871988970460004,2.9628866580893214,1.9527105681076333,2.4143914109325473,1.6461759619994638
2024-08-30,50.86535098723505,2.4364352817864083,15.694286545945623,12.507217896942613,2.648993255259174,6.871799248183475,2.9628048585398337,1.952656657559177,2.4143247542721706,1.64613051427648
2024-09-02,50.83813786140424,2.438197702049326,15.727433281191217,12.500526495274942,2.6564672061277212,6.868122813557637,2.9612197484430256,1.951611979987998,2.4130330827893394,1.6452498291745494
2024-09-03,50.86503892390336,2.4342730537457817,15.68805517356973,12.507141164078076,2.657872878981706,6.8717570891002,2.9627866814755386,1.952644677841543,2.4143099421807968,1.6461204151232707
2024-09-04,50.85201369601751,2.7949137638449932,15.336880887159046,12.503938406991693,2.657192266115329,6.869997408896364,2.96448139424131,1.96119159118328,2.413691699516498,1.645698886033976
2024-09-05,50.748051532620494,3.227155667777532,15.10108547248442,12.478375279923716,2.648699398158082,6.855952344773041,2.955360302537815,1.957182119269852,2.385803473145916,1.6423344093091232
2024-09-09,50.648458248761095,3.611032415780223,14.960571831989936,12.453886411212,2.6435013134424663,6.842497506855555,2.889234377936598,1.953341140385299,2.3583654331375907,1.6391113204992356
2024-09-10,50.48761356921582,3.822899571803214,15.007297428313432,12.414336512988719,2.635106326974175,6.820767737444333,2.8800590151769274,1.9471379006297127,2.3508759547712295,1.6339059826824387
2024-09-11,50.517271868126514,3.8189070796431865,15.186119359235775,12.424626347788907,2.4387585314267235,6.8264212472517505,2.8815320096427715,1.9411335555651918,2.32996972776318,1.6352602735559985
2024-09-12,50.471131582207406,4.017879778335649,15.182448165412055,12.413278232759625,2.413697159007202,6.820186290047911,2.8199886396700564,1.9226157365199898,2.3050077183203235,1.6337666977197778
2024-09-13,50.46928772383613,4.160363645142611,15.238976210881717,12.412824739321554,2.2309443242088176,6.819937128652269,2.819885617219456,1.9172177786169526,2.304923509632227,1.625639322488269
2024-09-16,50.47451233916349,4.226103703309468,15.2259390749702,12.414109723463666,2.1549048847362617,6.820643133227744,2.8201775337152415,1.917416250318136,2.30516211689696,1.6410312401988365
2024-09-17,50.52989823083176,4.398384713431555,15.047875075092943,12.427731777534873,2.126636396718975,6.828127453217733,2.8127562948147777,1.916472172046805,2.277210910117166,1.6349069761934076
2024-09-19,50.49988246019449,4.395771984901413,15.099252214102968,12.42034945618382,2.129942516835974,6.824071408881732,2.813217840815249,1.9153337492285736,2.275858201270246,1.6263201675855345
2024-09-20,50.51234621863375,4.440124413005277,15.03594464280638,12.423414893721722,2.129706450915728,6.825755642061475,2.813759814147119,1.9158064682928164,2.276419900535289,1.626721555880441
2024-09-23,50.425152194650494,4.667587069368627,14.991891306643023,12.401969690374633,2.126030168001553,6.81397307511078,2.8043401007068205,1.8881654292681367,2.2569774442480184,1.6239135216279121
2024-09-24,50.49820013059044,4.699927806394931,15.113733039814505,12.357839686308951,2.0570888685729347,6.789726873336761,2.7928459377435253,1.8561385341300505,2.226214489416267,1.608284633691636
2024-09-25,50.40805813175614,4.85794149362462,15.140608377160184,12.335780278890134,2.0302716667170415,6.777606846279979,2.7878605577772415,1.8342183115225488,2.222240577011649,1.6054137592604576
2024-09-26,50.26636798171189,4.883789037715561,15.287470068309036,12.36291701704659,1.946804997514075,6.792516494324671,2.7858065438300077,1.8382532976293247,2.227129149870085,1.6089454120487594
2024-09-27,50.23095618155323,4.960644399813386,15.436231610608356,12.354207552560414,1.9402824482810266,6.625624448401197,2.7817229665720253,1.8369582794883617,2.2255601753141474,1.6078119374078548
2024-09-30,50.16627782373969,5.102537481907131,15.324966409170004,12.338300034222534,2.121470360376399,6.493626949309886,2.77814116588482,1.8462435872842748,2.2226945006725125,1.6057416874327464
2024-10-02,50.11267039968499,5.414338190517426,15.252968887386038,12.325115390857672,2.134317863335158,6.291862050486223,2.7751724586570945,1.8563622971094405,2.220319340867748,1.616873121098212
2024-10-03,50.13969136744887,5.63502508559091,15.216841794543898,12.328786355480215,2.206315223163803,6.006928673440763,2.775696647849261,1.8523795048449885,2.2209806501936726,1.6173546974436226
2024-10-04,49.94058427615215,5.734926878364906,15.281554941089807,12.279828160415377,2.2808298823470663,5.982623106159003,2.784100281581445,1.8819180667959388,2.2121610307459663,1.6214733763483453
2024-10-07,49.94178759025767,5.736721586305559,15.264604929090625,12.280124041824314,2.2869085673594567,5.9827672569509085,2.804497448303382,1.8970227329795257,2.212214332576743,1.5933515143518195
2024-10-08,50.200692492179336,5.755510523023959,14.843401133189376,12.337833335204422,2.288275023423651,6.010882711622243,2.8034546356133845,1.9259093343797706,2.2226104267451356,1.6114303846187248
2024-10-09,50.3198937958764,5.794451753436853,14.546668087309056,12.34859505262096,2.122331907754233,6.016125724670722,2.9309835229813186,2.0081515111472625,2.2245491063082183,1.6882495378949745
2024-10-10,50.15394399589195,6.0329856963060875,14.64932629182378,12.307870664620774,2.1017486639444103,5.996285164896483,2.8810182044790595,1.9776813460440652,2.216458106285362,1.6826818657080258
2024-10-14,51.81752384675647,2.928197266599923,15.196482842261409,12.71921669654631,2.1693403823273694,6.1966892945859735,2.9305124463018846,2.0219412838732875,2.290535196611836,1.729560744135536
2024-10-15,51.76574291090551,3.1976848602270804,15.045348044066053,12.697371680718403,2.1702858807441454,6.186046597087345,2.9058598871034036,2.0184686376873553,2.2866012454245785,1.7265902560361213
2024-10-16,51.73762724206822,3.289323345957771,14.985664408655925,12.690475322679195,2.1691071274669,6.182686752762592,2.9042816195140833,2.01737234132253,2.2853593174667406,1.7381025221060462
2024-10-17,51.70888272179025,3.4448701956665557,14.877814984780494,12.683310263484662,2.141752137404863,6.179195999623848,2.9267501793425783,2.0162333302236193,2.2840690005657525,1.7371211871173717
2024-10-18,51.68664557803747,3.6437007263751764,14.747306476493172,12.678084679995324,2.140714251976542,6.1766501418057995,2.907820368561062,1.9998552852911804,2.282817006447205,1.736405485017068
2024-10-21,51.70031022358735,3.761455475850188,14.615752096328716,12.6814364458425,2.184046711353469,6.178283092327728,2.8564917398277214,1.994163413535,2.2834205256908993,1.7446402756564294
2024-10-22,51.66086319884925,3.851823059865626,14.541665018174951,12.671760586354802,2.2128378971612803,6.173569099608381,2.8543122538664605,2.0081814708578105,2.281678289608081,1.7433091256533584
2024-10-23,51.671944059644794,3.9148209469017305,14.456500279757108,12.674478582268872,2.205541071449055,6.174893283053421,2.8766845771937355,2.008612210453568,2.2821676921836835,1.7343572970940295
2024-10-24,51.65323783156867,3.9763297651099214,14.346856106936636,12.669890179579161,2.282429114883312,6.172657854056107,2.875643162577286,2.0078850545702545,2.2813415040048786,1.7337294267137804
2024-10-25,51.61923203922561,4.035820234671778,14.341137383291949,12.661548986024924,2.2809264828358966,6.168594098713716,2.873749989402775,2.0065631679842264,2.2798395879836257,1.7325880298655105
