date,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,INTERACTIVE BROKERS HONG KONG LTD,TIGER BROKERS (HK) GLOBAL LTD
2024-05-17,62.071977378965784,25.68105280100028,3.797973149936699,1.9665823230750243,3.1247483615116667,2.5145484389935935,0.0,0.352267308770321,0.4908502377466397
2024-05-20,62.102474389218756,25.643402026907687,3.767836447859395,1.9728492468808163,3.126282004970399,2.522131951731502,0.0,0.35805938593935976,0.5069645464920854
2024-05-21,61.98685815243623,25.56954892840774,3.7131310611683683,2.1640348368884075,3.1807901269118912,2.509999596936106,0.0,0.3696209982599808,0.5060162989912755
2024-05-22,62.054220044870554,25.503213413762992,3.694518621076776,2.172765588787082,3.18725196153242,2.5109077291190913,0.0,0.37057793993862465,0.5065447009124593
2024-05-23,62.04770877198836,25.505776242653894,3.703939596111833,2.1721595564876877,3.1863948010422223,2.5061262891311586,0.0,0.3713804080927853,0.5065143344920561
2024-05-24,62.05607068351142,25.436794521898243,3.737634217021389,2.031069160923044,3.271995174694853,2.504510438183559,0.0,0.45559065661138565,0.5063351471561055
2024-05-27,62.05095556418273,25.43776830451767,3.7430687358873582,2.030989952158347,3.2718675716073418,2.5044127658926314,0.0,0.4546217049374823,0.5063154008164433
2024-05-28,62.053070075930336,25.469101279785328,3.7341531072912626,2.0311245463311227,3.2474788013898053,2.5045787339045145,0.0,0.4541445009127409,0.5063489544548866
2024-05-29,62.08506169825792,25.44062123972175,3.743943228027439,2.099791186259676,3.162286505933919,2.5069090296379293,0.0,0.45456704342598053,0.506820068735389
2024-05-30,62.09128019934992,25.430144135676734,3.7537846964530575,2.146252419873561,3.1098879262146406,2.5071652507513607,0.0,0.4546135028996267,0.5068718687810969
2024-05-31,62.1621260478151,25.315259675173245,3.7663278948102556,2.1490179569246526,3.1152460014483725,2.528963836238984,0.0,0.4556086398811329,0.5074499477082505
2024-06-03,62.162178274035874,25.304137272075018,3.771057902780893,2.1493329968345036,3.1180342998422246,2.528960621708493,0.0,0.45884933002725986,0.5074493026957334
2024-06-04,62.16149550342508,25.3394610954804,3.7689115071456265,2.1385962344218723,3.089966595818846,2.5289276732421153,0.0,0.4651986990540876,0.5074426914119734
2024-06-05,62.08417093501667,25.275651157884344,3.7617573721907305,2.1359371342140823,3.24557399555429,2.525745711193539,0.0,0.4643594800214789,0.5068042139248611
2024-06-06,62.10839327024805,25.225742877988882,3.783494194328643,2.13559912387774,3.2421935501142265,2.5266975567256806,0.0,0.4708842199597609,0.5069952067570203
2024-06-07,62.14213560796651,25.226856886764182,3.772664068631611,2.141340720912306,3.2039268919784996,2.527992728714765,0.0,0.4714750076205,0.5136080874116303
2024-06-11,62.14849173114406,25.151852296503453,3.776349849208586,2.141683594900536,3.210798053425961,2.5283975138760644,0.0,0.4715505007518055,0.570876460189535
2024-06-12,62.15930077782045,25.146644126851363,3.768279911072916,2.141744895864225,3.212573811091403,2.528845016551182,0.0,0.47163396077317526,0.5709774999752865
2024-06-13,62.20752553444843,25.053623591446993,3.807587587934174,2.143308495614973,3.213276064960322,2.5307888461606907,0.0,0.4724734901782334,0.5714163892561839
2024-06-14,62.19736420175751,25.041829791861876,3.8063459649453137,2.152539260494028,3.214804713254407,2.530365104586681,0.0,0.48574819668255315,0.5710027664176291
2024-06-17,62.200587017926715,25.043318553831035,3.8010521247925255,2.1522747401734943,3.215456456700373,2.5305026857492243,0.0,0.48577460781250503,0.5710338130141369
2024-06-18,62.205539865358496,25.00581627094957,3.7937448675858736,2.152440474791889,3.254871176009935,2.5306975455824707,0.0,0.48581201459322354,0.5710777851285347
2024-06-19,62.27278918492461,24.873378530411376,3.841117400413034,2.1547907154314023,3.2622811716336977,2.534415814389231,0.0,0.4895258402528672,0.5717013425437808
2024-06-20,62.337209373135394,24.796857555060075,3.8462905156784135,2.1569955530844895,3.2633248508406076,2.537009094273039,0.0,0.4900267357676934,0.5722863221602855
2024-06-21,62.34109317528534,24.79485061586906,3.8391838179917426,2.1586542322394187,3.266659464140395,2.5371664170677195,0.0,0.4900632783500305,0.5723289990563025
2024-06-24,62.39707764259664,24.694644381827178,3.8687892729087925,2.1619973635685446,3.2702326548417044,2.53944617880769,0.0,0.4949692422337513,0.5728432632156997
2024-06-25,62.3542010914781,24.64963553010924,3.8462276778869144,2.1818735620236036,3.3653846996324432,2.536557506908858,0.0,0.49392828965788055,0.5721916423029607
2024-06-26,62.445976726029386,24.507308300025883,3.8742333792666663,2.1908825672186993,3.3648226855493713,2.541427187260758,0.0,0.5020590194516905,0.5732901351975451
2024-06-27,62.48080910804703,24.423288055058645,3.9061225522954053,2.195517729481626,3.3773925683348263,2.5428395964425015,0.0,0.5023380409292308,0.5716923494107368
2024-06-28,62.55669938913493,24.370286449978483,3.918221837340837,2.197928467971776,3.3356009960404776,2.5459280046004555,0.0,0.5029481560563616,0.5723866988766763
2024-07-02,62.93979037559987,23.863185418345452,3.9810918759809093,2.2113930314212857,3.3573924155158004,2.5615244217065407,0.0,0.5097293076633355,0.5758931537668086
2024-07-03,62.89116471115985,23.895291952685177,4.008451746933914,2.2066568500680774,3.3535683185625955,2.559538911635184,0.0,0.5098807462698655,0.5754467626853339
2024-07-04,62.83727953339305,23.920509788261903,4.045831002448323,2.2163724656695813,3.355592979346886,2.557357663342641,0.0,0.5133008954809667,0.5537556720566462
2024-07-05,62.88232843716194,23.835826856467886,4.105570684241947,2.2165504198485184,3.397028242391075,2.5598057541965233,0.0,0.5130267688615459,0.4898628368305658
2024-07-08,63.012808511408494,23.22978751258163,4.581065934825661,2.221102047485128,3.410542853977954,2.571794419654894,0.0,0.5153687097422753,0.45753001032396307
2024-07-09,63.065850336428156,23.207734798996274,4.5446957910494215,2.2228648758667138,3.4215668332770366,2.5741579521984645,0.0,0.5220639423011317,0.4410654698828057
2024-07-10,63.18450213774488,23.07412972103631,4.616319626580698,2.07153047339434,3.507561500540315,2.5808124024862233,0.0,0.5232151910378541,0.44192894717938086
2024-07-11,63.274750236701074,22.65800898043291,4.759494042005757,2.1288555729085976,3.62723562962357,2.584489396871156,0.0,0.5246075591069543,0.4425585823499777
2024-07-12,63.36897358323903,22.201639586407236,4.894782884162929,2.132033311825552,3.761258717358071,2.588282470929549,0.0,0.5450216023354574,0.5080078437421777
2024-07-15,63.67731923057938,21.521119137759907,4.955651639463636,2.2269830441773206,3.625804008002688,2.600863440080498,0.0,0.6018369859325625,0.7904225140040071
2024-07-16,64.12086532589304,20.924420597801124,4.962341195805473,2.297252809156928,3.671751273145633,2.618306854205628,0.0,0.6091390098907503,0.7959229341014227
2024-07-17,64.33092959984232,20.244356783557045,5.0796714789294946,2.3538849833188613,3.919571776170056,2.626892660964877,0.0,0.6461598367314977,0.7985328804858477
2024-07-18,64.68565373039347,19.61846113660594,5.164700601525408,2.3503512897165466,4.083090865398631,2.6414004400135633,0.0,0.65177862226963,0.8045633140768098
2024-07-19,65.28883807999688,18.820686950952805,5.255748545060268,2.3722679749824342,4.127506491619766,2.666031116439782,0.0,0.6568550905298282,0.8120657504182418
2024-07-22,66.07181101250734,17.38690949987654,5.33032923083458,2.653551067805987,4.3535729303498965,2.6929369500013807,0.0,0.6884769343001238,0.8224123743241486
2024-07-23,66.88470305490083,16.515226357543224,5.422806008729475,2.684939505988815,4.258286655906198,2.724791277589378,0.0,0.6771065784058837,0.8321405609362155
2024-07-24,67.95882025414261,15.469176367719603,5.396315808575655,2.728043642609044,4.147715524106595,2.7685351962992213,0.0,0.685893424538924,0.8454997820083564
2024-07-25,67.88532309263388,15.350725903594627,5.269692070100775,2.7332041394802182,4.473887575374807,2.7692114762651507,0.0,0.6757762233006113,0.8421795192499381
2024-07-26,67.87208797207039,15.29948619152243,5.182357864746365,2.851229930893966,4.503668539310609,2.768325034822234,0.0,0.680934534172448,0.8419099324615552
2024-07-29,67.8258451738924,15.313537131838872,5.190495837646733,2.8486389892852526,4.312047052363045,2.766092108735026,0.0,0.6974331323690214,1.0459105738696453
2024-07-30,67.8544057087061,15.303168589270848,5.202189014746396,2.848073083800062,4.268969294899955,2.766266062511254,0.0,0.710729067920353,1.0461991781450282
2024-07-31,67.78183573335227,15.370793940913105,5.3106757245740575,2.8450561522381563,4.2025659275264955,2.7633357882004965,0.0,0.6806457819911049,1.0450909512043156
2024-08-01,67.7762371078606,15.190627481991154,5.484096048740897,2.868374693149254,4.189309676987248,2.7625561626056814,0.0,0.6837408093501348,1.0450580193150407
2024-08-02,67.74561152523052,15.163836619844792,5.594265319382602,2.8689616141534344,4.147141168083568,2.7614545939942734,0.0,0.6740878566319046,1.0446413026789192
2024-08-05,67.73194457855377,15.198628103600997,5.599138555948062,2.8630256048351805,4.1279921096356,2.7608706983505016,0.0,0.6739799305307462,1.0444204185451498
2024-08-06,67.6616840029496,15.189667478540967,5.692973938585374,2.859472321548487,4.123924367716942,2.75771086608511,0.0,0.6713419511559532,1.0432250734175694
2024-08-07,67.64938627661301,15.20957673683493,5.722998296401289,2.8593616219902835,4.107518964824538,2.757604106046823,0.0,0.6503693105379482,1.043184686751168
2024-08-08,67.65814174195938,15.179045596523585,5.774663099370821,2.8590792158813527,4.0918476479470645,2.758010772720583,0.0,0.6360041611338575,1.043207764463348
2024-08-09,67.63003543746726,15.166178507617598,5.830134361814088,2.8580764573813817,4.089982980735986,2.752172618002577,0.0,0.6305903622381859,1.042829274742923
2024-08-12,67.52697556759992,15.139546293782988,5.859293853983818,3.0086437341292465,4.047760916328461,2.7480221696162603,0.0,0.6285008415651318,1.0412566229941742
2024-08-13,67.52157532306363,15.134583520976062,5.865134022222865,3.0084184987932643,4.052839727889576,2.7478164451266376,0.0,0.6284537902653686,1.0411786716625948
2024-08-14,67.50684315278131,15.110866245320956,5.912449789960937,3.007550049734177,4.046117053179291,2.747023224832562,0.0,0.6282723726524087,1.04087811153836
2024-08-15,67.50017556148654,15.094831448453757,5.931326112871003,3.0074681073186036,4.048558931102347,2.7485348315334326,0.0,0.6282552550134659,1.0408497522208535
2024-08-16,67.48706343736586,15.071227787819774,6.028956188596587,2.997295064020942,3.998781885418738,2.747934931394457,0.0,0.6281181308953829,1.04062257448825
2024-08-19,67.44509199802448,15.065633032732755,6.112903313326045,2.9702548211832283,3.990307015302139,2.7474176923022773,0.0,0.6279999012939123,1.0403922258351712
2024-08-20,67.1647600605439,14.983180291301295,6.201183546645536,2.9101809998138424,4.344807714131626,2.73502240264425,0.0,0.625166607796691,1.0356983771228625
2024-08-21,65.43575684137903,14.6042348599586,6.086452837764148,5.319463445933648,4.269128534484378,2.6685680509848066,0.0,0.6069259846125267,1.0094694448828545
2024-08-22,65.41094773503147,14.627010020379588,6.115354478273054,5.299381836820759,4.262389967437583,2.6675181182790526,0.0,0.6083255688255,1.0090722749529923
2024-08-23,65.4102648465625,14.635260559752917,6.153727456084115,5.287142954131682,4.221149169626108,2.6673825536709463,0.0,0.6160514667776319,1.0090209933940906
2024-08-26,65.38007789149553,14.575680564671734,6.283748885674713,5.26401821696631,4.205847925369601,2.666220997823055,0.0,0.6157986345416578,1.0086068834574013
2024-08-27,65.37734280798198,14.539055849149406,6.346133471813142,5.262276850576507,4.2011398236279325,2.6661176373758115,0.0,0.5993657763244563,1.0085677831507682
2024-08-28,65.36857034562834,14.579648369718532,6.351475616505661,5.261802063906438,4.153844000794858,2.665877088056381,0.0,0.610305729834339,1.00847678555545
2024-08-29,65.41270143949467,14.546611151374039,6.3669168386865,5.265313994081612,4.118596508625638,2.6676563975163603,0.0,0.6130537882605122,1.0091498819606624
2024-08-30,65.43979889141156,14.532952411146708,6.393394383619599,5.261031256347223,4.083001074122638,2.6686728097497787,0.0,0.6116147922414104,1.0095343813610844
2024-09-02,65.46699399271215,14.518301622772062,6.39303313937592,5.269891947746752,4.048285676433783,2.669891025401137,0.0,0.6236073744195824,1.0099952211386194
2024-09-03,65.48179795167233,14.549896521675926,6.375328176891867,5.3039192860034134,3.9879409375758046,2.670493398930696,0.0,0.6204006337448577,1.0102230935050966
2024-09-04,65.4738628125442,14.538374884754052,6.387080037722692,5.335848625707745,3.9608862940769125,2.6701725162943206,0.0,0.6236731223453034,1.0101017065547673
2024-09-05,65.46436493161393,14.53679391095895,6.456963191126626,5.307663633955887,3.9308935335506847,2.669783806385825,0.0,0.6235823312369241,1.0099546611711712
2024-09-09,65.49089133111303,14.505333516219283,6.484731570918314,5.296540665707393,3.915321596964431,2.6729645554299784,0.0,0.6237779302362955,1.0104388334112753
2024-09-10,65.48331281723871,14.489814326927942,6.5147524303359,5.2974700265317445,3.91096540941792,2.6728929732710136,0.0,0.620380242481017,1.0104117737957445
2024-09-11,65.53306307226879,14.420231310079624,6.585115139967876,5.315246235842565,3.9029940282408973,2.674697375723393,0.0,0.5574703129118795,1.0111825249649755
2024-09-12,65.53889074648383,14.443322755059635,6.617923444162321,5.417733484578585,3.741654215650938,2.6748914720793633,0.0,0.5543279779363957,1.0112559040489415
2024-09-13,65.53702409707665,14.422064559360898,6.646553572527321,5.411286619955429,3.796346239556724,2.6747277162855565,0.0,0.5005498320888137,1.011447363148615
2024-09-16,65.5690790789351,14.194110128011877,6.996431078559352,5.41323207470459,3.6453796978983917,2.6737575734351524,0.0,0.4960677762833096,1.0119425921722163
2024-09-17,65.6331651593638,13.319994918746081,7.672553817159117,5.450014976705315,3.7434903984751298,2.676344857565052,0.0,0.4913462738233025,1.0130895981622006
2024-09-19,65.6302538836234,13.319744605948774,7.6724096325389155,5.45259716707095,3.73795016009629,2.6762945629987303,0.0,0.4972096213226208,1.013540366400329
2024-09-20,65.63159715904378,13.319588165227843,7.672319519903148,5.452533126186008,3.7369666558565466,2.6762631298546844,0.0,0.49720378158365325,1.0135284623443355
2024-09-23,65.5942548049816,13.327195794082492,7.756140992111373,5.47199711326773,3.6583853890209337,2.6748265793670836,0.0,0.5042149013171789,1.0129844258516094
2024-09-24,65.70075652564049,13.183124378000475,7.876720064789488,5.331673867086925,3.7352677541232007,2.686819508342557,0.0,0.47217806280327707,1.0134598392135883
2024-09-25,65.68276012192328,13.110295282522369,7.99258553833387,5.360727171032095,3.6919191580636785,2.6891565815437573,0.0,0.4582147707314444,1.0143413758495121
2024-09-26,65.6382543949478,13.067071345548422,8.064036629826262,5.424706555655852,3.6537102005769153,2.6873605536681127,0.0,0.4511963999737467,1.0136639198029032
2024-09-27,65.6200835685311,12.979767614547585,8.184870277877122,5.4439374216283305,3.6091659971399412,2.6866152302289734,0.0,0.4621771038931185,1.0133827861538258
2024-09-30,65.69943832524821,12.691093236305095,8.347064054848772,5.449389044866733,3.620637789377551,2.706113020542546,0.0,0.47173562030312216,1.0145289085079738
2024-10-02,65.77329555899928,12.530715232734904,8.305465385734303,5.519327320832103,3.6977964131780916,2.6959442911348974,0.0,0.4621793183879864,1.0152764789984365
2024-10-03,65.73529512005099,12.434682895146882,8.371771187635755,5.481608575550377,3.8055946180922597,2.6943812020268507,0.0,0.4619785724980791,1.0146878289988068
2024-10-04,65.69331745697411,12.426761338031229,8.366437922269743,5.47636983034075,3.8753066229111157,2.662568307768426,0.0,0.4754896609309041,1.0237488607737255
2024-10-07,65.66507614566636,12.423610676490462,8.364316708746939,5.492376447021468,3.905991201383717,2.659542556967558,0.0,0.4639514814356157,1.025134782287878
2024-10-08,65.63502525643715,12.41857293974305,8.360925003489271,5.537513233241571,3.876881875702061,2.6604781783657265,0.0,0.4858844198029383,1.0247190932182297
2024-10-09,65.642086979417,12.420048806892622,8.361918645400669,5.561033604813268,3.847933878060413,2.660727215764167,0.0,0.4814099951907646,1.0248408744610953
2024-10-10,65.60345531769481,12.497458137344724,8.368066068404554,5.557552839558797,3.783493368508322,2.672053676595281,0.0,0.4934738054910032,1.0244467864025162
2024-10-14,65.57621754254811,12.53010567376022,8.347906771066182,5.568017449873434,3.7813539790687525,2.672236308081064,0.0,0.500031335850371,1.02413093975187
2024-10-15,65.62365538862569,12.459019659517814,8.367214755626753,5.570430145314245,3.7814378171384013,2.67341033114436,0.0,0.5002510201346103,1.0245808824981262
2024-10-16,65.60315801716148,12.42157098689016,8.418114652142709,5.590329646965256,3.766374272793761,2.67492301077127,0.0,0.50126892778569,1.0242604854896726
2024-10-17,65.61513533301202,12.328234463230716,8.550567294336151,5.620256800456004,3.6914648163707167,2.6754123489885346,0.0,0.4944810845738573,1.0244478590320012
2024-10-18,65.68764427771714,12.293110404118945,8.48587022162881,5.652729742924901,3.681669044120458,2.6783688517083974,0.0,0.49502751797580224,1.0255799398055427
2024-10-21,65.70757931064135,12.217569252610556,8.525301347567233,5.690245545011256,3.6590754019745875,2.67916798650862,0.0,0.4951752174670169,1.025885938219386
2024-10-22,65.72599057692506,12.067388140712735,8.577949179073869,5.718809260086882,3.7106197554752205,2.677808643553823,0.0,0.49529674000182555,1.0261377041705873
2024-10-23,65.78107834649704,12.067079623234319,8.6401106127944,5.672744079953928,3.635958992796621,2.680136642231542,0.0,0.49586190798336527,1.027029794508789
2024-10-24,65.76961561066196,12.07121214248529,8.64853692124693,5.6717613728495975,3.635093661828341,2.6796723538233613,0.0,0.49755879563739686,1.0265491414671302
2024-10-25,65.75289284002594,12.096046022353917,8.65973995531471,5.673761014166026,3.619548206447356,2.6729432709013614,0.0,0.4987784630840096,1.0262902277066899
2024-10-28,65.71491676989548,12.134906971459804,8.6861900806716,5.669930127597723,3.595094837279474,2.673088175085317,0.0,0.4998363073475819,1.026036730663019
2024-10-29,65.6972502992884,12.140103284871588,8.694826531005031,5.6752719965412215,3.593362886023969,2.672375022499047,0.0,0.5010469852137447,1.0257629945570048
2024-10-30,65.6709745767138,12.118527559126472,8.692092386827927,5.675422342062027,3.645878504760601,2.668284710480147,0.0,0.5034666566424234,1.0253532633866054
2024-10-31,65.71255648601188,12.12878869522158,8.679111378856417,5.688997683273713,3.592430400360037,2.668327409631976,0.0,0.5037854444324028,1.0260025022119985
2024-11-01,65.67408477664092,12.133040888697167,8.68729776839337,5.685028845170014,3.6313056493695295,2.6634063358210995,0.0,0.5004339114383204,1.0254018244695742
2024-11-04,65.69049045348365,12.161098085942795,8.708807334755248,5.680003237379926,3.561151850773584,2.664026703613651,0.0,0.5087816702209477,1.0256406638301965
2024-11-05,65.68006976243315,12.179428550755121,8.724032850179652,5.66841503286444,3.545194728461177,2.663649056357411,0.0,0.5137147479492152,1.02549527099984
2024-11-06,65.66555465159604,12.169358192091048,8.744315548397884,5.658674728770891,3.570116940888407,2.663033157328221,0.0,0.5036886288305347,1.0252581520969797
2024-11-07,65.67441125442676,12.1717958050713,8.743300333847746,5.652643660473768,3.565025608268209,2.66341957609702,0.0,0.5039968398871899,1.0254069219280066
2024-11-08,65.6775949414447,12.175120295970569,8.740974338192032,5.63349551631637,3.56275438930286,2.6634960281676623,0.0,0.5204433936843785,1.0261210969214372
2024-11-11,65.67478119854405,12.157982125010884,8.751997778418605,5.633465255515349,3.568577685219052,2.663354676177795,0.0,0.5237746405379341,1.0260666405763326
2024-11-12,65.66642695010988,12.148644298863394,8.804376345022098,5.613887091856165,3.5474049493313795,2.6629423361709597,0.0,0.530410243489749,1.0259077851563718
2024-11-13,65.67626402533021,12.13028390747057,8.876396381919568,5.614312985948566,3.4565415062642733,2.66343115647712,0.0,0.5566739317123771,1.0260961048773138
2024-11-14,65.67477248226801,12.135783152790736,8.839605530629845,5.583869011401956,3.487743163257726,2.6633774793540863,0.0,0.5887737547184296,1.0260754255792093
