date,FUTU SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT,UBS SECURITIES HONG KONG LTD,YUNFENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BNP PARIBAS,GUOYUAN SECURITIES BROKERAGE (HONG KONG)
2024-06-19,6.561581045134159,24.386799427181387,0.0,19.986149541768093,15.79859832323991,16.195651200856595,10.22149228875781,6.849728173062047
2024-06-20,6.582195410787738,24.381419216277394,0.0,19.981740201378248,15.795112839578135,16.192078119466878,10.21923722513492,6.848216987376689
2024-07-04,6.606129974291985,24.375172456046602,0.0,19.976620682332833,15.791065975781901,16.187929549248167,10.216618955701104,6.8464624065974045
2024-07-12,6.626516708023695,24.369851655544505,0.0,19.972260031611345,15.78761898019965,16.18439592322649,10.214388793376417,6.844967908017904
2024-07-15,6.62464723767978,24.36297644237248,0.0,19.966625465296158,15.811376944729686,16.179829987676065,10.211507113940325,6.843036808305502
2024-07-17,6.626546723228864,24.36341046136231,0.0,19.966981164635083,15.808095680623657,16.180118226409267,10.211689028823043,6.843158714917773
2024-07-24,6.633407824774748,24.36162023269117,0.0,19.96551398653973,15.806934098333342,16.178929307821814,10.210938671704152,6.842655878135047
2024-07-26,6.633823616704334,24.361511742439482,0.0,19.965425073584974,15.80686370489307,16.178857257765376,10.210893199059235,6.84262540555353
2024-07-29,6.653569468506423,24.356359568288468,0.0,19.961202620230452,15.80352073851849,16.175435619115127,10.208733714846794,6.841178270494249
2024-07-30,6.747629855972292,24.290700740428353,0.0,19.952985071268607,15.797014807592932,16.168776579742193,10.204531023719602,6.838361921276016
2024-08-09,6.7702432066763505,24.284810336422083,0.0,19.94814654707547,15.793184090632392,16.164855711943463,10.20205646314325,6.8367036441069935
2024-08-12,6.863512264156768,24.266118862134043,0.0,19.932792905720508,15.781079560317893,16.152413984759928,10.172640836386716,6.8314415865241465
2024-08-13,6.935791860315256,24.247576249651644,0.0,19.917561543151052,15.769020670946112,16.14007134542496,10.16375689372543,6.826221436785544
2024-08-26,6.938914400355242,24.24606821433259,0.0,19.916322805474046,15.770705369019153,16.139067542100854,10.163124776757853,6.825796891960264
2024-08-28,6.939376809988652,24.24101996819418,0.0,19.917650030310092,15.771756329683537,16.140143050440507,10.163802047946279,6.8262517634367565
2024-09-03,6.936069191100273,24.24188155769113,0.0,19.918357955888,15.772316899313857,16.14071671350212,10.164163296157167,6.826494386347452
2024-09-09,6.935114033973994,24.238543239504523,0.0,19.915615024550213,15.77014491393291,16.138493996258767,10.17653447315364,6.825554318625956
2024-09-10,6.934929195237428,24.237897219599642,0.0,19.915084221869677,15.772389857551564,16.138063863628542,10.176263242173816,6.825372399939337
2024-09-23,6.934544146179969,24.236551455394054,0.0,19.913978473823374,15.771514124912112,16.142720141804862,10.175698224066268,6.824993433819364
2024-09-24,6.935606985445754,24.240266127622107,0.0,19.91703063670731,15.773931383226358,16.145194293884888,10.161931090576774,6.826039482536811
2024-09-25,6.935606985445754,24.240266127622107,0.0,19.91703063670731,15.773931383226358,16.139863255317835,10.167262129143824,6.826039482536811
2024-09-26,6.935622391308444,24.240319971822377,0.0,19.917074877829943,15.773966421402752,16.139676979227723,10.167284713388378,6.826054645020382
2024-09-27,6.936449268775384,24.240104596456515,0.0,19.916897914518664,15.773826269631117,16.139533578115927,10.167194377012144,6.82599399549025
2024-09-30,1.3458140080655705,4.703681996723536,0.0,3.8647834120648463,3.0608392116738097,3.131803050800217,1.9728978048771182,1.3245530743717988
2024-10-02,7.054088724229435,24.203224246874626,0.0,19.886595150982664,15.749827023887223,16.113868987468486,10.176787347903687,6.815608518653884
2024-10-04,7.0437936741255065,24.157935130528976,0.0,19.857571771566878,15.877657661562496,16.095445352210785,10.161934892861007,6.805661517144348
2024-10-07,7.417778999325356,24.060741908225186,0.0,19.77767995228766,15.81377800039007,16.03068947842673,10.121050968314394,6.7782806930306085
2024-10-10,7.422067229709681,24.05962746094357,0.0,19.776763888196882,15.813045536612687,16.029946967726943,10.120582180702534,6.7779667361077
2024-10-14,7.42152704979186,24.05787639521182,0.0,19.775324530352055,15.819172684311061,16.028780304159003,10.11984560218856,6.777473433985638
2024-10-17,7.419890620992792,24.052571691541893,0.0,19.77096411903034,15.837734353523405,16.02524599679508,10.117614200662373,6.775979017454124
2024-10-21,7.44948101172453,24.044884025160528,0.0,19.76464493710941,15.832672307788423,16.020124018717947,10.114380415786997,6.773813283712163
2024-10-23,6.101290480191516,19.693294307231117,18.098319548785216,16.18768338483689,12.966768826710902,13.120837547348014,8.283902307657653,5.547903597238692
2024-10-24,6.101290480191516,19.693294307231117,18.09850008348692,16.18768338483689,12.9665882920092,13.120837547348014,8.283902307657653,5.547903597238692
2024-10-29,6.101293233929401,19.69330319554266,18.09850825200889,16.187690690936666,12.966549010613917,13.12084346926692,8.283906046488921,5.547906101212625
2024-11-01,6.1014627534500345,19.69326764234462,18.098475577965246,16.187661466577133,12.966525601525037,13.120819781623371,8.2838910911841,5.547896085330456
2024-11-06,6.1023103418720455,19.693089878279974,18.098312209516642,16.187515346362265,12.966408557348464,13.120701344688568,8.283816315469974,5.54784600646207
2024-11-07,6.103157914992442,19.692912117424523,18.098148844017352,16.187369228785318,12.966291515284901,13.120582909891917,8.283741541105782,5.547795928497763
2024-11-15,6.109190925850559,19.690246089637206,18.102377465426617,16.185177781633662,12.964536137854072,13.118806644481552,8.282620087610235,5.547044867506095
2024-11-18,6.108683702853549,19.6886112830393,18.100874493549902,16.18383398758938,12.971762362956895,13.117717439625428,8.281932413017163,5.546584317368377
2024-11-19,6.112654521813996,19.6886112830393,18.100874493549902,16.18383398758938,12.971762362956895,13.113746620664982,8.281932413017163,5.546584317368377
2024-11-25,6.122820956791214,19.68647933452823,18.0989144704751,16.18208154805582,12.970357737254346,13.112326620433345,8.281035617746898,5.545983714715049
2024-11-26,6.123159800038902,19.686408277529484,18.098849143682994,16.182023139940856,12.970310921636491,13.112279292388532,8.28100572791604,5.545963696866699
2024-11-29,6.12301614609089,19.68594641954054,18.09842453102893,16.181643497470827,12.972352703794506,13.111971668424873,8.280811449274756,5.545833584374684
2024-12-03,6.168132981410107,19.68594641954054,18.09842453102893,16.181643497470827,12.92723586847529,13.111971668424873,8.280811449274756,5.545833584374684
2024-12-04,6.208540475796114,19.688753429358254,18.101005176849103,16.18395083038722,12.875292220881443,13.113841298282566,8.28199220627477,5.546624362170529
2024-12-06,6.207554505672569,19.685626684396716,18.114011448187558,16.181380678503395,12.873247512707083,13.111758706443885,8.280676954016908,5.545743510071884
2024-12-09,6.210939623164697,19.684916199038526,18.113357684905424,16.180796666918102,12.872782896872556,13.111285482363675,8.280378091307272,5.54554335542975
2024-12-10,6.214292663537522,19.69554330584614,18.123136369499036,16.18953203834021,12.825746362266901,13.118363746238279,8.284848339567109,5.5485371747048005
2024-12-11,6.214800666034992,19.69543662237088,18.123038203170722,16.189444345631568,12.825676889941438,13.118292688912646,8.284803463607144,5.548507120330609
2024-12-13,6.120863052483325,19.397737240912843,17.849105851902294,15.944738545996257,14.143329428774242,12.920007792052884,8.159577457507039,5.464640630371114
2024-12-20,6.16365071437193,19.353625088223893,17.84942325969254,15.945022088727749,14.143580937335958,12.920237546481886,8.159722557965942,5.464737807200103
2024-12-23,6.192995303331621,19.313728241440785,17.851994678903065,15.94731915656656,14.14544063238756,12.922098858556133,8.160898061904241,5.465525066910037
2024-12-30,6.2193840663113935,19.31393434508858,17.8521851838733,15.947489336068399,14.118201772588698,12.922236754858629,8.160985149743462,5.46558339146754
2025-01-03,6.236727472985418,19.310362504421004,17.84888367316577,15.944540072084243,14.115590809625722,12.919846968814399,8.15947589025627,5.464572608647175
2025-01-06,6.236894205374071,19.310328166211814,17.84885193379779,15.944511719071592,14.115565708900146,12.919823994392878,8.159461380855427,5.4645628913962785
2025-01-10,6.237227668372455,19.310259490159805,17.84878845540047,15.944455013348795,14.115515507716797,12.91977804579496,8.159432362208548,5.464543456998163
2025-01-14,6.237394398982193,19.310225152316985,17.848756716371128,15.944426660638653,14.115490407259026,12.919755071618564,8.159417852962513,5.464533739850943
2025-01-20,6.270895218025522,19.303325724188177,17.84237946218679,15.93872981221082,14.110447026832363,12.915138920286545,8.156502541690616,5.462581294579168
2025-01-22,6.271073575608689,19.303874751783688,17.84288693736668,15.939183143550162,14.11084835792491,12.91550625427699,8.153890317491873,5.462736661997006
2025-02-06,6.351067051056411,19.303874751783688,17.84288693736668,15.939183143550162,14.03085488247719,12.91550625427699,8.153890317491873,5.462736661997006
2025-02-11,4.784957970076711,14.543733927599739,38.10213635009039,12.008741335293657,10.570853648272262,9.730672671562916,6.14322320141846,4.115680895685863
2025-02-18,6.351422577613956,19.303874751783688,17.84288693736668,15.939183143550162,14.030499355919645,12.91550625427699,8.153890317491873,5.462736661997006
2025-02-24,6.35175552199375,19.30380612162631,17.842823501390516,15.939126475722498,14.030449473945621,12.915460336385465,8.153861328349384,5.462717240586453
2025-02-25,6.351732939976569,19.303737491956923,17.842760065865413,15.939069808297774,14.030755116355865,12.91541441882044,8.153832339413023,5.462697819313994
2025-02-26,6.353427036962941,19.30888607169412,17.84751898226536,15.94332098358851,14.007825903170378,12.918859142465374,8.15600708179028,5.4641547980630385
2025-03-07,6.353449631027636,19.30895473797746,17.847582451633336,15.94337768124533,14.0075200976998,12.918905084527438,8.156036086192248,5.464174229696753
2025-03-13,6.353393146167203,19.308783073184816,17.847423779059792,15.943235937859383,14.007395564908375,12.919679272374706,8.155963575574118,5.4641256508716
2025-03-17,19.426744261458765,16.61321823420729,15.355869141834805,13.717511714290895,12.0519205446906,11.11605275456248,7.017366256469596,4.701317092485572
2025-03-19,19.43598812826619,16.611312262117767,15.354107420681078,13.71593795572729,12.050537873141987,11.114777451608099,7.016561180412793,4.700777728044802
2025-03-25,19.436111365494916,16.611286852110975,15.354083933796497,13.71591697471922,12.050519439664585,11.114760449545525,7.0165504473133,4.700770537354981
2025-04-07,19.43697401553938,16.61110898424009,15.35391952761635,13.715770109460001,12.050390406901808,11.11464143656392,7.016475316536249,4.7007202031421995
2025-04-08,30.14119389594453,14.404029981783356,13.313880332944683,11.893387977127148,10.44928336078512,9.637865156440201,6.08421273508696,4.076146559888006
2025-04-10,30.15416419924844,14.401355664140652,13.311408417438239,11.89117979668466,10.44734329936615,9.636075746611251,6.083083112510502,4.075389764000108
2025-04-11,24.236229370955627,11.575003598923269,30.324562287406216,9.557464738183853,8.396989777181926,7.744938327177829,4.889241718762868,3.275570181408415
2025-04-14,24.242285663179935,11.574078333407698,30.322138247403164,9.556700747705325,8.396318551034216,7.744319223754395,4.888850889790679,3.275308343724584
2025-04-17,30.161150590035902,14.399942497377141,13.310102204301796,11.890012946808891,10.446185524811998,9.63513018410357,6.082486195728863,4.074989856831842
2025-04-22,30.196324464282736,14.392690061650557,13.303398659425241,11.884024620487398,10.440924372615003,9.630277514560603,6.0794227918159365,4.072937515162524
2025-04-23,30.196364485859327,14.3927091374208,13.303416291471454,11.88404037132496,10.44080567289017,9.630290278328909,6.0794308493556946,4.0729429133486805
2025-04-25,30.209724319425813,14.389981815567642,13.300895383306985,11.88178842537795,10.43869469744661,9.628465402909171,6.0782788379829995,4.072171117982834
2025-04-28,30.458953270403583,14.508698558380717,13.410627209006403,11.155084109948092,10.524546276219425,9.707899836223406,6.1284243819318,4.105766357886571
2025-05-02,30.45899396545237,14.50871794290094,13.410645126435266,11.155099013831625,10.524426731469411,9.707912806579081,6.1284325698864865,4.105771843444816
