date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,YUE XIU SECURITIES CO LTD
2024-03-01,0.0,74.5165820185545,0.0,25.483417981445495,0.0,0.0,0.0,0.0,0.0
2024-03-04,0.0,46.51717539583745,0.0,16.410675297701395,0.0,19.386498913096954,17.685650393364206,0.0,0.0
2024-03-05,0.0,45.05118789690148,0.0,18.078693074077407,0.0,19.275347910956256,17.59477111806486,0.0,0.0
2024-03-06,32.42444229572839,25.458113957714023,0.0,9.244168816951486,0.0,10.892365475793802,9.945655582482212,12.035253871330088,0.0
2024-03-07,29.19065995215927,21.67746013294682,0.0,10.050888644663356,9.40865933829509,9.806038721610454,9.031349620803734,10.83494358952128,0.0
2024-03-08,24.86018781833689,20.187813774758965,14.477920088359337,7.18079288453682,8.020224835461073,8.358963000440017,7.678065072856079,9.23603252525082,0.0
2024-03-11,24.71896746295106,19.648883282023245,14.454301863122506,8.045554547338805,7.981989217958023,8.298680769694412,7.659622190384063,9.192000666527884,0.0
2024-03-12,24.573264750592305,18.398300747006385,14.432583348509015,9.520425030961793,7.9283958809534125,8.290117603782951,7.651718450325175,9.205194187868965,0.0
2024-03-13,24.57242885266453,17.407793012409016,14.386736988722603,10.558740135481154,7.928126184201485,8.28983560250244,7.651458165187589,9.204881058831187,0.0
2024-03-14,24.77185681132901,16.58887953843027,14.492067770478018,10.82961429701126,7.98103937320378,8.350256748962133,7.706698289048967,9.279587171536564,0.0
2024-03-15,24.52801396883529,16.517651960319448,14.393194604678369,11.416311726257767,7.939112397682443,8.306390155409659,7.668486681462388,9.230838505354637,0.0
2024-03-18,24.528546686735854,19.147105669015513,14.393507206930718,8.785292833049985,7.939284825311287,8.306570559853759,7.668653231437885,9.231038987664999,0.0
2024-03-19,24.508843169195323,17.589568738209856,14.38194505751585,10.291646257779947,7.9329072832655765,8.299897981130771,7.689761743503498,9.30542976939918,0.0
2024-03-20,25.402691615890866,16.553554166766055,14.30943306812988,10.70776979154102,7.892910545242758,8.258050921368998,7.639686259631991,9.235903631428435,0.0
2024-03-21,25.45967856971693,16.43660125357561,14.341534036557203,10.672874911073539,7.910617051923083,8.276576563205117,7.645494681520619,9.256622932427899,0.0
2024-03-22,25.242046637857342,17.892298653929757,14.218941139335065,9.849239683179794,7.842996289685371,8.20582754170032,7.571153679816585,9.177496374495771,0.0
2024-03-25,25.386092632858986,16.802393936439532,14.295563890178348,10.569724652798214,7.887753048935137,8.252654829915665,7.609840237414363,9.195976771459755,0.0
2024-03-26,25.182878599840464,16.660477644636323,14.174820773203203,11.295945367234165,7.821131550379704,8.182951299845852,7.563489004320218,9.118305760540073,0.0
2024-03-27,25.59925264438879,16.935942200187498,14.409187445491561,9.829311366325522,7.950446241854123,8.3182483237961,7.6885438305641705,9.269067947392232,0.0
2024-03-28,25.39624226892227,16.79033792783789,14.294917916059891,10.605396664767682,7.887396624777157,8.252281916928835,7.600458964695032,9.172967716011247,0.0
2024-04-02,25.30515118117566,17.56469166721985,14.26140752000164,10.224394580484818,7.868906851956019,8.041342078015782,7.582641836144384,9.151464285001843,0.0
2024-04-03,25.10601055188585,17.435783666985625,14.156742459051003,10.883261470021191,7.824581694215482,7.982326335176931,7.52699251339459,9.084301309269332,0.0
2024-04-05,25.078657634997224,17.573406181453294,14.268483148835703,10.430177740376976,7.886341958507738,8.045331694874566,7.5841487007324915,9.133452940222002,0.0
2024-04-08,24.899195816764934,18.163247416684644,14.166378484121376,10.355539827574106,7.82990762746522,7.987759639972025,7.529876851920371,9.068094335497324,0.0
2024-04-10,24.92710215180483,18.183604285699715,14.182255772174738,10.302141224737648,7.838683172956386,7.99671210166483,7.4912436843066175,9.078257606655237,0.0
2024-04-11,24.97413285134054,17.274517998786934,14.205181691952317,11.088887683981744,7.851354571954679,8.00963895780621,7.503353439940675,9.092932804236902,0.0
2024-04-12,25.173138193499355,17.452391029311837,14.289567721333507,10.490788469686228,7.91676462634716,8.065048321807765,7.552281039031778,9.060020598982366,0.0
2024-04-15,25.162314978235994,17.44488735680511,14.319630305524292,10.493066644550591,7.913360805691918,8.061580746433359,7.549033928449596,9.056125234309137,0.0
2024-04-16,25.31877590054192,16.15738421603898,14.465594972448653,11.275558996311307,7.962566601393506,8.11170818343276,7.595974315770299,9.112436814062571,0.0
2024-04-17,24.924427620197406,18.18502557334365,14.240288562535556,10.389380999111019,7.838547001918281,7.996573185399905,7.477664511981523,8.948092545512662,0.0
2024-04-18,24.985538161581573,18.148007800668665,14.186694392833191,10.374943013869496,7.822590711406129,7.98029521388086,7.48481227348153,9.017118432278554,0.0
2024-04-19,24.985538161581573,18.11445365120596,14.186694392833191,10.408497163332205,7.822590711406129,7.98029521388086,7.48481227348153,9.017118432278554,0.0
2024-04-22,24.987774010925314,18.118311779947412,14.18796389966322,10.409428575391512,7.823290721715908,7.981009336494566,7.4742963400780225,9.01792533578405,0.0
2024-04-23,24.206165695436507,18.294160910935688,14.524377492775105,10.342911828032817,7.895059225375575,8.063447977820601,7.562802223906863,9.111074645716846,0.0
2024-04-24,23.767029270147848,17.415735697639494,14.65574782026705,11.393361543735741,7.935595587690717,8.088945917541597,7.585729649956857,9.157854513020693,0.0
2024-04-25,23.669367856103722,17.45261003928161,14.390811736491283,11.761261419192211,7.95239762625598,8.106072644799433,7.590407582575848,9.077071095299912,0.0
2024-04-26,23.353144013201696,17.333463506178465,14.273814059842445,12.612754317286365,7.89398868129032,8.046534984178123,7.532397444815528,8.953902993207057,0.0
2024-04-29,23.130561800045953,18.59953066052573,14.160698812768716,11.938137437498872,7.833912092651429,7.985297453731868,7.466101733878217,8.885760008899217,0.0
2024-04-30,23.121030924505888,18.608370700684553,14.186288642647456,11.702220271601261,7.888046200058511,8.0404776682818,7.506402968506869,8.94716262371366,0.0
2024-05-02,23.14193497858775,17.748203948741693,14.199114668700322,12.485818120009643,7.89517789521971,8.047747178909184,7.526751328680686,8.955251881151014,0.0
2024-05-03,22.93388920323075,18.931160028976198,14.071464762874989,11.930057517840208,7.824200321031889,7.975398008312065,7.4590859058219845,8.874744251911922,0.0
2024-05-06,22.83696814035113,17.874727757218725,13.978769743452132,13.258880931727795,7.785051453105596,7.935492613450465,7.499770437933104,8.830338922761056,0.0
