date,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CHINA MERCHANTS BANK CO LTD,CELETIO INVESTMENTS LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CITIBANK N.A.,CHINA MERCHANTS SECURITIES (HK) CO LTD,TOTAL_CCASS_PCT
2024-03-01,19.392344497607656,0.0,7.760765550239235,4.5311004784688995,0.0,0.0,4.248803827751196,0.0,0.0,0.0,35.933014354066984
2024-03-04,19.425837320574164,0.0,7.765550239234449,4.6650717703349285,0.0,0.0,4.248803827751196,3.5023923444976077,0.0,0.0,39.60765550239235
2024-03-06,19.425837320574164,0.0,7.765550239234449,4.760765550239234,0.0,0.0,4.248803827751196,3.5023923444976077,0.0,0.0,39.70334928229665
2024-03-07,19.43062200956938,0.0,7.765550239234449,4.760765550239234,0.0,0.0,4.248803827751196,3.5023923444976077,0.0,0.0,39.708133971291865
2024-03-08,19.43062200956938,0.0,7.765550239234449,4.856459330143541,0.0,0.0,4.258373205741626,3.5023923444976077,0.0,0.0,39.8133971291866
2024-03-11,19.440191387559807,0.0,7.765550239234449,4.856459330143541,0.0,0.0,4.258373205741626,3.5023923444976077,0.0,0.0,39.822966507177036
2024-03-12,19.47846889952153,0.0,7.784688995215311,4.8708133971291865,0.0,4.9952153110047846,4.258373205741626,3.5023923444976077,0.0,0.0,44.889952153110045
2024-03-13,19.483253588516746,0.0,7.784688995215311,4.8708133971291865,0.0,4.9952153110047846,4.258373205741626,3.5023923444976077,0.0,0.0,44.89473684210527
2024-03-14,19.47846889952153,0.0,7.784688995215311,4.8708133971291865,0.0,4.9952153110047846,4.258373205741626,3.5023923444976077,0.0,0.0,44.889952153110045
2024-03-15,19.48803827751196,10.803827751196172,7.784688995215311,4.8708133971291865,0.0,4.9952153110047846,4.258373205741626,3.5023923444976077,0.0,0.0,55.70334928229666
2024-03-18,19.48803827751196,10.803827751196172,7.784688995215311,4.866028708133972,0.0,4.9952153110047846,4.258373205741626,3.5023923444976077,0.0,0.0,55.698564593301434
2024-03-19,19.497607655502392,10.794258373205741,7.784688995215311,4.866028708133972,0.0,4.9952153110047846,4.258373205741626,3.5023923444976077,0.0,0.0,55.698564593301434
2024-03-20,19.507177033492823,10.794258373205741,7.784688995215311,4.866028708133972,0.0,4.9952153110047846,4.258373205741626,3.6220095693779903,0.0,3.3779904306220097,59.205741626794264
2024-03-22,19.507177033492823,10.794258373205741,7.784688995215311,4.866028708133972,0.0,5.0047846889952154,4.258373205741626,3.6220095693779903,0.0,3.3779904306220097,59.21531100478469
2024-03-25,19.516746411483254,10.794258373205741,7.765550239234449,4.866028708133972,0.0,5.0047846889952154,4.2727272727272725,3.6220095693779903,0.0,3.3779904306220097,59.2200956937799
2024-03-26,19.54066985645933,10.775119617224881,7.770334928229665,4.866028708133972,0.0,5.0047846889952154,4.248803827751196,3.6220095693779903,0.0,3.3779904306220097,59.205741626794264
2024-03-27,19.626794258373206,10.775119617224881,7.770334928229665,4.866028708133972,0.0,5.0047846889952154,4.248803827751196,3.6220095693779903,0.0,3.3779904306220097,59.29186602870813
2024-03-28,19.62200956937799,10.583732057416267,7.784688995215311,4.684210526315789,4.84688995215311,5.014354066985646,4.320574162679426,3.6220095693779903,0.0,3.3779904306220097,63.856459330143544
2024-04-02,19.62200956937799,10.583732057416267,7.803827751196173,4.684210526315789,4.84688995215311,5.014354066985646,4.334928229665072,3.6220095693779903,0.0,3.3779904306220097,63.88995215311005
2024-04-03,19.62200956937799,10.583732057416267,7.8086124401913874,4.684210526315789,4.84688995215311,5.014354066985646,4.334928229665072,3.6220095693779903,0.0,3.3779904306220097,63.89473684210526
2024-04-05,19.66985645933014,10.583732057416267,7.8086124401913874,4.684210526315789,4.84688995215311,5.062200956937799,4.334928229665072,3.6220095693779903,0.0,3.3779904306220097,63.99043062200956
2024-04-08,19.10047846889952,10.516746411483254,7.827751196172248,5.009569377990431,4.84688995215311,5.062200956937799,4.334928229665072,3.6220095693779903,0.0,3.3779904306220097,63.698564593301434
2024-04-09,19.210526315789473,10.516746411483254,7.827751196172248,5.009569377990431,4.885167464114833,4.956937799043063,4.334928229665072,3.6220095693779903,3.076555023923445,3.3779904306220097,66.81818181818183
2024-04-10,19.210526315789473,10.516746411483254,7.827751196172248,5.009569377990431,4.885167464114833,4.937799043062201,4.334928229665072,3.641148325358852,3.076555023923445,3.3779904306220097,66.81818181818183
2024-04-12,19.42105263157895,10.516746411483254,7.842105263157895,5.009569377990431,4.885167464114833,4.937799043062201,4.334928229665072,3.641148325358852,3.076555023923445,3.3779904306220097,67.04306220095694
2024-04-15,19.789473684210527,10.373205741626794,7.8803827751196165,5.009569377990431,4.885167464114833,4.779904306220096,4.334928229665072,3.9282296650717705,3.076555023923445,3.3779904306220097,67.43540669856459
2024-04-16,19.789473684210527,10.368421052631579,7.8803827751196165,5.009569377990431,4.885167464114833,4.779904306220096,4.334928229665072,3.980861244019139,3.076555023923445,3.3779904306220097,67.48325358851675
2024-04-18,19.784688995215312,10.368421052631579,7.885167464114833,5.009569377990431,4.885167464114833,4.77511961722488,4.334928229665072,3.985645933014354,3.076555023923445,3.3779904306220097,67.48325358851675
2024-04-19,19.79904306220096,10.368421052631579,7.885167464114833,5.009569377990431,4.885167464114833,4.760765550239234,4.334928229665072,3.985645933014354,3.076555023923445,3.3779904306220097,67.48325358851675
2024-04-22,19.803827751196174,10.368421052631579,8.55023923444976,5.009569377990431,4.885167464114833,4.751196172248804,4.3253588516746415,4.038277511961722,3.076555023923445,3.3779904306220097,68.1866028708134
2024-04-23,19.803827751196174,10.282296650717704,8.55023923444976,5.009569377990431,4.885167464114833,4.736842105263158,4.3253588516746415,4.177033492822966,3.076555023923445,3.3779904306220097,68.22488038277513
2024-04-24,19.79904306220096,10.282296650717704,8.555023923444976,5.009569377990431,4.885167464114833,4.736842105263158,4.3253588516746415,4.177033492822966,3.076555023923445,3.3779904306220097,68.22488038277513
2024-04-26,19.870813397129186,10.277511961722489,8.555023923444976,5.009569377990431,4.885167464114833,4.736842105263158,4.3253588516746415,4.177033492822966,3.076555023923445,3.3779904306220097,68.29186602870814
2024-04-29,19.870813397129186,10.277511961722489,8.559808612440191,5.009569377990431,4.885167464114833,4.736842105263158,4.3253588516746415,4.177033492822966,3.076555023923445,3.3779904306220097,68.29665071770334
2024-04-30,19.870813397129186,10.277511961722489,8.526315789473685,5.009569377990431,4.885167464114833,4.736842105263158,4.3253588516746415,4.177033492822966,3.076555023923445,3.3779904306220097,68.26315789473684
2024-05-02,19.870813397129186,10.277511961722489,8.531100478468899,5.009569377990431,4.885167464114833,4.732057416267942,4.320574162679426,4.177033492822966,3.076555023923445,3.3779904306220097,68.25837320574163
2024-05-03,19.90909090909091,10.277511961722489,8.531100478468899,5.009569377990431,4.885167464114833,4.717703349282297,4.311004784688995,4.177033492822966,3.076555023923445,3.3779904306220097,68.27272727272728
2024-05-06,19.918660287081337,10.277511961722489,8.531100478468899,5.009569377990431,4.885167464114833,4.746411483253588,4.311004784688995,4.177033492822966,3.076555023923445,3.3779904306220097,68.311004784689
2024-05-07,19.99043062200957,10.277511961722489,8.531100478468899,5.009569377990431,4.885167464114833,4.746411483253588,4.29665071770335,4.177033492822966,3.076555023923445,3.3779904306220097,68.36842105263158
2024-05-08,20.019138755980862,10.277511961722489,8.531100478468899,5.009569377990431,4.885167464114833,4.703349282296651,4.29665071770335,4.177033492822966,3.076555023923445,3.3779904306220097,68.35406698564593
2024-05-09,20.04306220095694,10.277511961722489,8.531100478468899,5.009569377990431,4.885167464114833,4.698564593301436,4.29665071770335,4.177033492822966,3.076555023923445,3.3779904306220097,68.37320574162679
2024-05-13,20.033492822966505,10.277511961722489,8.531100478468899,5.009569377990431,4.885167464114833,4.698564593301436,4.29665071770335,4.177033492822966,3.076555023923445,3.3779904306220097,68.36363636363636
2024-05-14,20.038277511961724,10.277511961722489,8.526315789473685,5.009569377990431,4.885167464114833,4.698564593301436,4.29665071770335,4.177033492822966,3.076555023923445,3.3779904306220097,68.36363636363636
2024-05-16,20.038277511961724,10.277511961722489,8.526315789473685,5.009569377990431,4.885167464114833,4.703349282296651,4.29665071770335,4.177033492822966,3.076555023923445,3.3779904306220097,68.36842105263158
2024-05-17,20.047846889952154,10.277511961722489,8.526315789473685,5.009569377990431,4.885167464114833,4.703349282296651,4.29665071770335,4.177033492822966,3.076555023923445,3.3779904306220097,68.377990430622
2024-05-20,20.066985645933013,10.277511961722489,8.535885167464114,5.009569377990431,4.885167464114833,4.703349282296651,4.29665071770335,4.177033492822966,3.076555023923445,3.3779904306220097,68.4066985645933
2024-05-21,20.14354066985646,10.277511961722489,8.564593301435407,5.29665071770335,4.885167464114833,4.631578947368421,4.29665071770335,4.177033492822966,3.076555023923445,3.4354066985645937,68.78468899521532
2024-05-22,20.167464114832537,10.277511961722489,8.564593301435407,5.29665071770335,4.885167464114833,4.631578947368421,4.29665071770335,4.177033492822966,3.076555023923445,3.4354066985645937,68.80861244019138
2024-05-23,20.172248803827753,10.277511961722489,8.569377990430622,5.29665071770335,4.885167464114833,4.631578947368421,4.29665071770335,4.177033492822966,3.076555023923445,3.4354066985645937,68.81818181818183
2024-05-24,20.177033492822964,10.277511961722489,8.569377990430622,5.29665071770335,4.885167464114833,4.631578947368421,4.29665071770335,4.177033492822966,3.076555023923445,3.4354066985645937,68.82296650717703
2024-05-27,20.186602870813395,10.277511961722489,8.569377990430622,5.29665071770335,4.885167464114833,4.631578947368421,4.29665071770335,4.177033492822966,3.076555023923445,3.4354066985645937,68.83253588516747
2024-05-29,20.186602870813395,10.277511961722489,8.598086124401915,5.29665071770335,4.885167464114833,4.631578947368421,4.29665071770335,4.177033492822966,3.076555023923445,3.4354066985645937,68.86124401913875
2024-05-30,20.200956937799045,10.277511961722489,8.61244019138756,5.29665071770335,4.885167464114833,4.631578947368421,4.29665071770335,4.177033492822966,3.076555023923445,3.4354066985645937,68.88995215311004
2024-06-03,20.205741626794257,10.277511961722489,8.61244019138756,5.29665071770335,4.885167464114833,4.631578947368421,4.29665071770335,4.177033492822966,3.076555023923445,3.4354066985645937,68.89473684210526
2024-06-04,20.167464114832537,10.277511961722489,8.61244019138756,5.29665071770335,4.885167464114833,4.631578947368421,4.29665071770335,4.177033492822966,3.076555023923445,3.4354066985645937,68.85645933014354
2024-06-05,20.09090909090909,10.277511961722489,8.61244019138756,5.29665071770335,4.885167464114833,4.631578947368421,4.29665071770335,4.177033492822966,3.076555023923445,3.4354066985645937,68.77990430622009
2024-06-06,20.095693779904305,10.277511961722489,8.61244019138756,5.29665071770335,4.885167464114833,4.631578947368421,4.29665071770335,4.177033492822966,3.076555023923445,3.4354066985645937,68.78468899521532
2024-06-11,20.10047846889952,10.277511961722489,8.61244019138756,5.29665071770335,4.885167464114833,4.626794258373206,4.29665071770335,4.177033492822966,3.076555023923445,3.4354066985645937,68.78468899521532
2024-06-12,20.047846889952154,10.277511961722489,8.61244019138756,5.29665071770335,4.885167464114833,4.626794258373206,4.29665071770335,4.177033492822966,3.076555023923445,3.4354066985645937,68.73205741626795
2024-06-13,20.023923444976077,10.277511961722489,8.602870813397129,5.29665071770335,4.885167464114833,4.626794258373206,4.29665071770335,4.177033492822966,3.1435406698564594,3.430622009569378,68.76076555023923
2024-06-14,20.023923444976077,10.277511961722489,8.602870813397129,5.29665071770335,4.885167464114833,4.636363636363637,4.29665071770335,4.177033492822966,3.1626794258373203,3.430622009569378,68.78947368421052
2024-06-17,20.014354066985646,10.277511961722489,8.669856459330145,5.29665071770335,4.885167464114833,4.636363636363637,4.29665071770335,4.177033492822966,3.2344497607655502,3.430622009569378,68.91866028708134
2024-06-18,20.014354066985646,10.277511961722489,8.68421052631579,5.29665071770335,4.885167464114833,4.636363636363637,4.29665071770335,4.177033492822966,3.330143540669857,3.430622009569378,69.02870813397129
2024-06-19,20.04306220095694,10.277511961722489,8.602870813397129,5.29665071770335,4.885167464114833,4.645933014354068,4.29665071770335,4.177033492822966,3.3636363636363638,3.430622009569378,69.01913875598086
2024-06-20,19.94736842105263,10.277511961722489,8.559808612440191,5.29665071770335,4.885167464114833,4.555023923444976,4.248803827751196,4.177033492822966,3.602870813397129,3.430622009569378,68.98086124401914
2024-06-24,19.966507177033492,10.277511961722489,8.578947368421053,5.29665071770335,4.885167464114833,4.555023923444976,4.248803827751196,4.177033492822966,3.602870813397129,3.430622009569378,69.01913875598086
2024-06-25,20.014354066985646,10.277511961722489,8.578947368421053,5.29665071770335,4.885167464114833,4.555023923444976,4.248803827751196,4.177033492822966,3.602870813397129,3.430622009569378,69.06698564593302
2024-06-27,20.014354066985646,10.277511961722489,8.578947368421053,5.29665071770335,4.885167464114833,4.5311004784688995,4.248803827751196,4.177033492822966,3.602870813397129,3.430622009569378,69.04306220095694
