date,GF SECURITIES (HONG KONG) BROKERAGE LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HSBC BROKING SECURITIES (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD
2024-04-11,0.0,37.94901138025303,24.566088117489986,18.017674359463413,8.614660817598068,7.406700998156272,0.0,3.4458643270392266,0.0
2024-04-17,0.0,37.96172674677348,24.566088117489986,18.017674359463413,8.614660817598068,7.3939856316358314,0.0,3.4458643270392266,0.0
2024-04-29,0.0,37.95931341385887,24.564526382708202,18.022886204704385,8.614113159567705,7.393515575333757,0.0,3.445645263827082,0.0
2024-04-30,0.0,4.482732732732733,2.9009009009009006,2.129129129129129,1.0172672672672673,0.8723723723723724,0.0,0.4069069069069069,0.0
2024-05-06,0.0,37.947251350492536,24.55672068636797,18.055290753098188,8.611375913568478,7.384810931045441,0.0,3.444550365427391,0.0
2024-05-07,0.0,37.944839857651246,24.555160142348754,18.07956278596848,8.610828673106253,7.365277071682766,0.0,3.4443314692425018,0.0
2024-05-08,0.0,37.944839857651246,24.555160142348754,18.085917641077785,8.610828673106253,7.358922216573462,0.0,3.4443314692425018,0.0
2024-05-13,0.0,37.94242867128423,24.553599796657558,18.091122831543498,8.610281502192285,7.35845459744551,0.0,3.444112600876914,0.0
2024-05-20,0.0,37.940017791333084,24.53297750667175,18.096327360528658,8.609734400813318,7.377049180327869,0.0,3.443893760325327,0.0
2024-05-21,0.0,37.940017791333084,24.53297750667175,18.115389503113484,8.609734400813318,7.357987037743043,0.0,3.443893760325327,0.0
2024-05-28,0.0,37.93519695044473,24.529860228716647,18.125794155019058,8.60864040660737,7.35705209656925,0.0,3.443456162642948,0.0
2024-06-03,0.0,37.894269213682804,24.503395316367328,18.176048740242432,8.5993526686552,7.3871929935901495,0.0,3.43974106746208,0.0
2024-06-04,0.0,37.88705583756345,24.498730964467004,18.191624365482234,8.597715736040609,7.385786802030457,0.0,3.439086294416244,0.0
2024-06-07,0.0,37.90148533705725,24.46362828488003,18.17950996572299,8.600990224704837,7.413990097752951,0.0,3.440396089881935,0.0
2024-06-18,0.0,37.89907965725167,24.462075531577277,18.184703268803553,8.600444303395747,7.413519517613457,0.0,3.4401777213582987,0.0
2024-07-29,0.0,37.71751555950718,24.47605741140607,18.214149625301665,8.605360091451796,7.544773275752573,0.0,3.4421440365807188,0.0
2024-08-01,0.0,37.338074676149354,24.47294894589789,18.211836423672846,8.604267208534418,7.556515113030226,0.0,3.8163576327152655,0.0
2024-08-05,0.0,35.6839422259983,23.38876077193834,17.405024881660395,8.223085325889064,7.221750212404418,0.0,3.6472872921471056,4.430149289962374
2024-08-26,57.98959873553255,14.990057614847297,9.825115994493448,7.311477081527558,3.4543415081833477,3.0362514658644777,0.0,1.532147045327079,1.8610105542242392
2024-09-03,57.98812042725674,14.989675478624417,9.824865526295664,7.316389221709536,3.4542534478802867,3.033624799245418,0.0,1.532107986845795,1.860963112142147
2024-09-13,57.98557116271955,14.989675478624417,9.824865526295664,7.316389221709536,3.4542534478802867,3.0361740637825987,0.0,1.532107986845795,1.860963112142147
2024-09-20,57.979658943182685,14.988147128546302,9.823863781193444,7.315643241314267,3.4666462746297566,3.0333154903010375,0.0,1.531951772832709,1.8607733679997962
2024-09-26,57.98113688503697,14.9885291868468,9.798623502421616,7.315829722151415,3.4667346418557226,3.076726994646954,0.0,1.5319908233494774,1.8404282436910526
2024-09-27,57.98113688503697,14.9885291868468,9.696660718837624,7.323476930920214,3.4667346418557226,3.1710425694621467,0.0,1.5319908233494774,1.8404282436910526
2024-09-30,17.075825825825827,4.414414414414415,2.855855855855856,2.1576576576576576,1.0187687687687688,0.9504504504504505,0.0,0.4512012012012012,0.542042042042042
2024-10-02,57.950521032382994,14.981273408239701,9.691966674310173,7.322479553619201,3.457412927717904,3.2204642156488066,0.0,1.5312492038013708,1.8446329842798543
2024-10-03,57.94904458598727,14.980891719745223,9.691719745222931,7.375796178343949,3.457324840764331,3.1694267515923564,0.0,1.5312101910828027,1.8445859872611465
2024-10-04,57.94313955265705,14.98955520456514,9.690732154684872,7.392877159015641,3.4569725378305396,3.151271208029755,0.0,1.5310541600855965,1.8443980231314006
2024-10-09,57.935779816513765,14.98980632008155,9.694189602446484,7.415902140672783,3.44546381243629,3.1422018348623855,0.0,1.5316004077471967,1.8450560652395513
2024-10-16,57.93135081415793,14.98866039803277,9.693448513110619,7.420431669342303,3.4452004179089264,3.144509848890248,0.0,1.53148332186632,1.8449150166908748
2024-10-21,57.92129676827403,14.991334488734836,9.695177897848914,7.421755530635131,3.4381690284432667,3.1552655724334793,0.0,1.5317565501070445,1.845244163523295
2024-10-22,57.92129676827403,14.991334488734836,9.695177897848914,7.426852890202874,3.4381690284432667,3.150168212865736,0.0,1.5317565501070445,1.845244163523295
2024-10-24,57.92129676827403,14.991334488734836,9.695177897848914,7.431950249770619,3.4381690284432667,3.145070853297992,0.0,1.5317565501070445,1.845244163523295
2024-10-30,57.913916566856095,14.989424326597181,9.69394256007747,7.443745062562117,3.4377309446752125,3.144670115440483,0.0,1.5315613771310619,1.8450090466603806
2024-11-05,57.913916566856095,14.989424326597181,9.69394256007747,7.448841772635764,3.4377309446752125,3.1395734053668356,0.0,1.5315613771310619,1.8450090466603806
2024-11-18,57.909489348690244,14.98827846294975,9.693201508510855,7.455916828050148,3.437468147997146,3.139333401284273,0.0,1.5314442972174092,1.8448680053001734
2024-11-19,57.912440752255236,14.983945772386727,9.69369553029917,7.456296824830538,3.437643341317976,3.139493399928648,0.0,1.5315223485041538,1.8449620304775496
2024-12-04,57.900636942675156,14.980891719745223,9.691719745222931,7.457324840764332,3.436942675159236,3.156687898089172,0.0,1.5312101910828027,1.8445859872611465
2024-12-06,57.89916180479479,15.02636875493618,9.691472828717739,7.457134850067513,3.4368551119716693,3.113296476522891,0.0,1.5311711803520929,1.8445389926371303
2024-12-10,57.89661409900385,15.02636875493618,9.691472828717739,7.457134850067513,3.4368551119716693,3.1158441823138263,0.0,1.5311711803520929,1.8445389926371303
2024-12-13,57.89661409900385,15.02636875493618,9.691472828717739,7.459682555858449,3.4368551119716693,3.113296476522891,0.0,1.5311711803520929,1.8445389926371303
2024-12-23,57.89808917197452,15.026751592356687,9.691719745222931,7.459872611464968,3.434394904458599,3.1133757961783437,0.0,1.5312101910828027,1.8445859872611465
2025-01-10,57.90251484189874,15.027900221672994,9.692460570234667,7.4604428363951385,3.416821667898183,3.1238056411955055,0.0,1.5313272352026908,1.8447269855020765
2025-01-16,57.903990215563375,15.028283137134995,9.692707537073842,7.460632930744534,3.414360699179534,3.1238852367120216,0.0,1.5313662538857462,1.8447739897059574
2025-01-22,57.90841678770736,15.029432000611573,9.693448513110619,7.461203271921107,3.4146217159748233,3.124124047600846,0.0,1.5238386463827944,1.8449150166908748
2025-01-24,57.914319936797575,15.030964091847396,9.694436657407172,7.461963862483753,3.41496980045363,3.114248579219654,0.0,1.5239939855755753,1.845103086215245
2025-02-03,57.86642875350497,15.072648483303594,9.696660718837624,7.463675758348202,3.4157532500637267,3.114963038490951,0.0,1.5243436145806781,1.8455263828702524
2025-02-04,57.8767559850088,15.075338449379192,9.69839125003187,7.493052545700227,3.416362848328787,3.0645284654411955,0.0,1.524615659179563,1.8509547969303726
2025-02-05,57.87380497131931,15.074569789674952,9.69789674952199,7.495219885277246,3.4161886551943916,3.0669216061185467,0.0,1.5245379222434672,1.8508604206500956
2025-02-06,57.87232957732117,15.074185489216335,9.69764951817672,7.500127466476317,3.4161015652883293,3.064294090654158,0.0,1.5244990567480754,1.8508132361189005
2025-02-07,57.8693790149893,15.073416947078616,9.697155093300704,7.504843479147548,3.415927398796778,3.064137860711736,0.0,1.5244213317018456,1.8507188742734781
2025-02-10,57.88708690330478,15.02702978376173,9.700122399020808,7.527539779681762,3.416972664218686,3.0650754793961648,0.0,1.5248878008975928,1.8512851897184823
2025-02-11,57.88453692370461,15.02702978376173,9.700122399020808,7.530089759281926,3.416972664218686,3.0650754793961648,0.0,1.5248878008975928,1.8512851897184823
2025-02-17,57.79169530792535,15.002927773110313,9.684564270984495,7.530741617658291,3.406400366608111,3.0576134830316453,0.0,1.677741286692635,1.8483158939891546
2025-02-18,57.78581065600896,15.001400096733954,9.683578138125908,7.540157319960287,3.406053509151542,3.057302140875188,0.0,1.6775704503220221,1.848127688822137
2025-02-19,57.78286877943235,15.000636375206822,9.683085147002672,7.539773450426371,3.405880106911035,3.062237495227186,0.0,1.6774850451826397,1.8480336006109204
2025-02-24,57.7740449466799,14.998345677127078,9.681606474765212,7.5386220763024605,3.405360006108269,3.061769870962816,0.0,1.6924995546053805,1.8477513934488814
2025-02-25,57.7740449466799,14.998345677127078,9.681606474765212,7.520806291517141,3.4028148939960805,3.082130767860324,0.0,1.6924995546053805,1.8477513934488814
2025-02-27,57.769634040820485,14.997200590420928,9.680867307985952,7.527866849900748,3.4025550974703513,3.0818954547768107,0.0,1.6923703364381328,1.8476103221865932
2025-02-28,17.04204204204204,4.424174174174174,2.855855855855856,2.2207207207207205,1.0037537537537538,0.9091591591591591,0.0,0.5885885885885886,0.545045045045045
2025-03-06,57.59520970238247,14.92908431228275,9.651637784487352,7.505137898662878,3.3922817344530993,3.095425367264608,0.0,1.9891913835536499,1.8420318169132013
2025-03-12,57.60982666294444,14.920183742354642,9.654087252239679,7.507042610968708,3.3931426541126313,3.083521559272137,0.0,1.9896962160241605,1.8424993020835976
2025-03-13,57.617137925783034,14.91192446317072,9.65531245240875,7.507995329712168,3.393573277831362,3.081374689070511,0.0,1.989948728361846,1.8427331336616073
2025-03-14,57.61567552475951,14.911545978324323,9.652529252011472,7.512881037589786,3.3934871443437653,3.081296479606081,0.0,1.9898982207670244,1.8426863625980356
2025-03-18,57.63176602010765,14.913171524322127,9.652686097288514,7.514979181476591,3.3944348532547983,3.0593074032700316,0.0,1.9904539453640704,1.8432009749162184
2025-03-20,57.62883980705763,14.912414318354914,9.652195988829652,7.514597613607514,3.3942625031733944,3.048997207413049,0.0,2.0055851739020056,1.843107387661843
2025-03-24,55.81372476703302,14.442723316367928,9.348184209879275,7.277913009269504,3.2873546261463944,3.056231713014187,3.046396695434093,1.94241597206855,1.7850556907870474
2025-03-27,55.81372476703302,14.442723316367928,9.348184209879275,7.285289272454574,3.2873546261463944,3.0488554498291167,3.046396695434093,1.94241597206855,1.7850556907870474
2025-04-11,55.81098025717306,14.442013129102845,9.347724534703612,7.289848302313574,3.287192978142748,3.0487055294667225,3.046246895975217,1.9423204582892828,1.784967914832936
2025-04-14,55.80960810345675,14.44165806166101,9.347494714067956,7.292127649112455,3.287112160102277,3.0486305748143776,3.0461720017701728,1.9422727049220632,1.7849240300929339
2025-04-16,55.80686399842659,14.440947979152325,9.347035106696824,7.296686006490313,3.2869505359425704,3.048480676566034,3.046022224407513,1.942177205231586,1.7848362670862423
2025-04-22,55.87279708575367,14.45800925470119,9.358078172688785,7.305306685044796,3.2908339076498967,3.0520823077680417,2.894555478980014,1.9813921433494142,1.7869449640641921
2025-04-24,55.87279708575367,14.45800925470119,9.358078172688785,7.312690755144235,3.2908339076498967,3.0520823077680417,2.894555478980014,1.9740080732499756,1.7869449640641921
2025-04-28,56.043630620403725,14.458812496915256,9.382557623019594,7.240511327180298,3.299442278268595,2.939144168599773,2.902127239524209,1.9421548788312524,1.7916193672572924
2025-04-29,56.027248494421954,14.460953697304769,9.383947082634021,7.239115411195578,3.2999308914996544,2.9395794254121825,2.902557014512785,1.9547832954882023,1.7918846875308518
2025-04-30,17.04204204204204,4.398648648648649,2.8543543543543546,2.2019519519519517,1.0037537537537538,0.8941441441441442,0.8828828828828829,0.5968468468468469,0.545045045045045
2025-05-02,56.01480567550895,14.457742134484885,9.381863047501541,7.247378161628625,3.299198025909932,2.9389265885256015,2.901912399753239,1.9666872301048737,1.7914867365823568
