date,CHINA SECURITIES DEPOSITORY AND CLEARING,CMB INTERNATIONAL SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIC SECURITIES BROKERAGE (HK) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-03-01,46.28264029367491,0.0,0.0,0.0,34.83423075196856,17.491847866859196,1.3004688643801003,0.0908122231172247
2024-03-04,46.26097650142634,0.0,0.0,0.0,34.81040275931511,17.537538801351552,1.300240004497123,0.09084193340987255
2024-03-05,46.25953485832406,0.0,0.0,0.0,34.8124895008232,17.553006102926553,1.2840986244038564,0.09087091352233734
2024-03-06,29.75687682902611,35.71237753091052,0.0,0.0,22.37232943045462,11.291163285496358,0.8088409617124582,0.0584119623999337
2024-03-07,29.76665007232335,35.7185514815486,0.0,0.0,22.372210183015106,11.29827018786895,0.7857908128025927,0.058527262441394064
2024-03-08,24.53671936090952,29.42799260192974,0.0,17.6401365565119,18.491542075260405,9.206138107742287,0.6781435164378248,0.01932778120832412
2024-03-11,24.552711145845134,29.429361473167475,0.0,17.640957104345,18.471051113865457,9.183597280566326,0.7029932019520484,0.01932868025856323
2024-03-12,24.650424174286027,29.605503656477456,0.0,17.165667524187413,18.582177363435417,9.272761988393809,0.7040204486705525,0.01944484454932962
2024-03-13,24.65517844875392,29.5507044696759,0.0,17.126844686186292,18.54327782949809,9.336395697299258,0.767936670451752,0.01966219813479087
2024-03-14,19.90045422446254,23.82011699741582,19.439916831522066,13.75450104850524,14.91736126040683,7.530470672996342,0.6213362353586934,0.015842729332469448
2024-03-15,20.89261792732449,23.605013782228315,19.03304129939793,13.537670150259965,14.786450313539598,7.4507975861865,0.6787092766038885,0.01569966445931499
2024-03-18,21.759592315788893,23.415384688336786,18.88014080084697,13.256642601412166,14.706368640382946,7.261690953071595,0.7045375482893974,0.01564245187124436
2024-03-19,21.828756050344104,23.410372958531767,18.8819899925329,13.257941006627489,14.703283538166396,7.179128413733696,0.7228840561121007,0.015643983951553135
2024-03-20,21.89394474849227,23.402410723996912,18.87556793197574,13.253431773223518,14.695807173563333,7.127292042405883,0.7359069431547749,0.015638663187569474
2024-03-21,21.918573800246644,23.401613758586958,18.874925127483827,13.25298042969267,14.695290635728734,7.1065429349940645,0.7344351826517455,0.015638130615358625
2024-03-22,21.961756001746384,23.401967899023383,18.875210764803164,13.253180989206289,14.701919930134444,7.045314093303266,0.7449200991989723,0.015730222584098584
2024-03-25,22.002112554148255,23.401733337555175,18.875021575707233,13.252933332574097,14.711210609515165,6.9619774691822816,0.7793499471953547,0.015661174122435485
2024-03-26,22.037469958600163,23.391800712320617,18.868861826044046,13.248608317563956,14.70673107995599,6.959361128180652,0.7715109141420321,0.015656063192541234
2024-03-27,22.933542970131874,23.439363573565185,18.9072281351586,12.233543898041072,14.738221664870249,6.86859600454059,0.863815856817202,0.015687896875224365
2024-03-28,23.036182215452897,23.443976190175885,18.91094887588114,12.171783946791754,14.745843227264752,6.816777782044533,0.8587967783031278,0.015690984085911058
2024-04-02,23.086187584119454,23.42342130550054,18.894368396098535,12.138125002663203,14.748729720692003,6.790181601047923,0.9033091631160903,0.015677226762250928
2024-04-03,23.078253903044814,23.39855046183258,18.874306472758846,12.079311359880743,14.717386067313235,7.018362757275617,0.8181683971141902,0.01566058077997252
2024-04-05,24.8609553284194,22.873781809703896,18.45100485056094,11.785956077393662,14.388725189872794,6.726744125621649,0.9023270788596781,0.010505539567983753
2024-04-08,24.963191930527177,22.874777974355883,18.451808401061623,11.786469361682714,14.379923367133582,6.6228750562710355,0.9104479118784944,0.010505997089492647
2024-04-09,24.96613433267853,22.87747421593071,18.45398330885734,11.779394466571958,14.36859653585873,6.623655692091485,0.9198500881442662,0.010911359866981201
2024-04-10,25.7762820928151,22.857225240023602,18.438735306322247,11.766408730327978,14.150432080816072,6.104247148917839,0.8966419361235135,0.010027464653649773
2024-04-11,25.878567892635434,22.855692794543238,18.436377530035283,11.76561986030156,14.103317219753103,6.0457632512026525,0.9046346591589061,0.010026792369821503
2024-04-12,25.941761769089698,22.856764352179805,18.407272268556365,11.76617147516284,14.075422047050818,6.043332383580345,0.8992708742724738,0.01000483010765243
2024-04-15,26.089289048964375,22.851253822344443,18.35798057272595,11.76333477273362,14.015288434037245,6.002469011223828,0.9103370660315135,0.010047271939021836
2024-04-16,26.08283226767766,22.850784181554076,18.35610070352571,11.763093011739542,14.003666986917326,6.023336838310423,0.9101389448285795,0.010047065446687929
2024-04-17,26.087312333738627,22.857499868016117,18.361495433790154,11.766550102921316,13.994182918451287,6.027372795805722,0.895536529067466,0.010050018209309444
2024-04-18,26.104925875301316,22.849962794744137,18.355440881137124,11.762670179447788,13.979935635349369,6.04886052004385,0.8881574096782524,0.010046704298161433
2024-04-19,26.129379194826306,22.851206520183723,18.356439969362505,11.763310422597021,13.966365775431969,6.049728005638891,0.8735228608184428,0.010047251141140209
2024-04-22,26.143746376655226,22.851375548155055,18.35657575001838,11.76339743456705,13.94606045333093,6.050423139747671,0.878396399131852,0.010024898393842177
2024-04-23,26.159191885855865,22.85442629171227,18.359026421098722,11.76496789184035,13.942359649384608,6.052554267253167,0.8574473560999847,0.010026236755032832
2024-04-24,26.217424099413662,22.90108003506037,18.390614835413942,11.788984237099633,13.788461888968055,6.065179322061066,0.8388606778034399,0.009394904179833798
2024-04-25,26.22159072625651,22.90201017400615,18.39106958165243,11.789463052655638,13.788010460111483,6.073562249574235,0.8248984699849292,0.009395285758617688
2024-04-26,26.24122561125738,22.901118906869737,18.39035386474387,11.789004247472382,13.773542155805288,6.070561353595674,0.8247989401291227,0.009394920126545645
2024-04-29,26.247805304122235,22.899466765476298,18.387858478981514,11.788153760560197,13.760861882307186,6.081765077561599,0.824694488636395,0.009394242354577722
2024-04-30,26.236150099512372,22.90233886518818,18.39016472320897,11.789632255818015,13.742628149298373,6.105117333632392,0.8245731527413107,0.009395420600387385
2024-05-02,26.277357947794673,22.89597570497671,18.376914875369216,11.785200000620403,13.72306377495853,6.107765243490542,0.824330564352449,0.00939188843747626
2024-05-03,26.402809371177234,22.827595753683763,18.338458405390266,11.782145944635237,13.718631484908636,6.051889845019446,0.869079740593198,0.00938945459222179
2024-05-06,26.410003853250885,22.74863631137649,18.34345543841055,11.78535645290336,13.723004681620152,6.05353892002467,0.9266123292961059,0.009392013117786075
2024-05-07,26.41403368496466,22.723747347294157,18.346254417118644,11.787154748861814,13.72384719738024,6.054462613306052,0.941151489573285,0.00934850150114327
2024-05-08,26.42312817623346,22.721745723190814,18.348122252073757,11.78835480088119,13.6980950504238,6.059798694997738,0.9514058489257319,0.009349453273504251
2024-05-09,26.389644001801667,22.69025612827089,18.350937505041557,11.790163552773222,13.66976148265174,6.134209377971398,0.9656770636781586,0.009350887811366705
