date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA PA SECURITIES (HONG KONG) CO LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CITIC SECURITIES BROKERAGE (HK) LTD
2024-04-15,14.638364106270407,0.4390388579010339,28.366862554106408,12.331531795139037,9.298146554167865,12.549870174026601,3.9580326990870525,6.801764855190194,1.312082631290445,10.304305772820955
2024-04-16,14.697431763768364,0.43897296095148275,28.394247437143573,12.41542463277014,9.278442333211238,12.34162147394241,3.992727239720859,6.8052452459447075,1.3331277507048913,10.302759161842335
2024-04-17,14.682065431191226,0.4393975453427993,28.419464910391167,12.441743174678244,9.346211620196117,12.24474956868646,3.9983272273444768,6.778499147686971,1.3373534453323825,10.312187929150154
2024-04-18,14.668625474440788,0.43793376310551885,28.311336289824858,12.556189551197855,9.372465712678773,12.408649942657432,3.970694590859189,6.75349575192855,1.3199477428503736,10.200661180456667
2024-04-19,14.658571878341162,0.43862235025405255,27.884753328253915,12.65591385713595,9.445926475956439,12.655117579410046,3.9831033134553078,6.7616383814286545,1.3316586850788132,10.184694150685663
2024-04-22,14.70915200743534,0.4408313916246872,27.96334786451773,12.7579490479685,9.362866148006995,12.707224127615232,3.8606285810974263,6.743310264592002,1.3253629882279085,10.129327578914179
2024-04-23,14.744632271681398,0.44145318299074465,28.087472225044742,12.873853600722363,9.187389215926505,12.972485854463011,3.721184874940564,6.710216214819846,1.3347091345072333,9.926603424903597
2024-04-24,14.768700763904247,0.444013289099089,28.367227318297346,12.958607540766366,9.473822873036815,12.194678739910637,3.7413820845853736,6.736733512323869,1.3307174577432597,9.984116420333002
2024-04-25,14.685426773450299,0.4436756200738782,28.381893250043255,12.94704867171776,9.381881262839864,12.414666553786457,3.7159936905563677,6.729906335298335,1.3244914062614284,9.975016435972355
2024-04-26,14.661134556822303,0.44238990548713636,28.61184868294222,12.757061525423358,9.29307087867741,12.50048141169134,3.7086402115535178,6.709860256762281,1.3694145055888847,9.94609806505155
2024-04-29,14.705389168329209,0.44375662770738,28.89513256433901,12.579079264829431,9.336778343260677,12.261475412268112,3.694244250427393,6.739332539824751,1.3684983514483673,9.976313477565668
2024-04-30,14.602710154515949,0.4432833166906771,28.801986993367024,12.481936842192571,9.632696924054116,12.456010175513567,3.690882794505288,6.721810606775847,1.3617101005437706,9.80697209184119
2024-05-02,14.715434689419846,0.4436355990027806,28.91125130688344,12.423551669841618,9.631662838655357,12.348181025807529,3.6258520279951236,6.729486690802543,1.3564201140602445,9.814524037531518
2024-05-03,14.701142413562431,0.44248542475450997,28.73714307156413,12.401759360760405,9.562184758608257,12.877377853490165,3.4713941501918657,6.664258822252248,1.353175343943509,9.789078800872478
2024-05-06,14.760271223046633,0.44426512565419707,28.918227569583454,12.451639924180753,9.387283843494764,12.736680237705869,3.4650695488175565,6.679972527964889,1.328138981258491,9.828451018293393
2024-05-07,14.70178337103566,0.44250471674773145,28.937330180376158,12.402300067061985,9.452224833145307,12.914355599575764,3.3997781032985412,6.652908206953774,1.3073093253110832,9.789505596493996
2024-05-08,14.738706175278452,0.4429816018329048,28.862704126592426,12.443822023671466,9.500996309443051,12.875319525356115,3.3952078677077937,6.665045728198857,1.2756794928531001,9.799537149065834
2024-05-09,14.697059143506062,0.4428186021489027,28.977068051560757,12.40075755845092,9.44032101050677,12.799553053758592,3.3421738780256867,6.769057471253499,1.3352599232569295,9.795931307531884
2024-05-10,14.93826947000952,0.4487516939705386,29.425251042606078,12.615957630746442,9.599494182177486,12.668383416963131,3.309933691205725,5.68706861145881,1.3797084601397713,9.927181800722504
2024-05-13,14.776745714328484,0.4451623604959048,29.377905644690017,12.504859588304097,9.94236189248188,11.785738311150164,3.2365635995022632,6.725323325337949,1.3577311376596006,9.847608426049641
2024-05-14,14.827654409331995,0.4464930111208135,29.2323328580401,12.571183425685579,9.94796871654239,11.747075979845981,3.202203137718629,6.809163788213637,1.3390861822728022,9.876838491228074
2024-05-16,14.785216349141153,0.4457367708062823,28.865286054184313,12.53896955991339,9.367628420537024,12.777652821010003,3.2194733325335894,6.808689452717723,1.3312374833423144,9.860109755814207
2024-05-17,14.710439301176661,0.44475382533938196,29.142849322784425,12.511540484882607,9.5777568254585,12.3482589135276,3.2793645513735243,6.800985405001375,1.346817392389973,9.837233978065948
2024-05-20,14.674258046959446,0.44404455919640806,28.66467715535958,12.489353832060164,9.529488964514895,13.030304839529494,3.2026804535602005,6.805030427768329,1.338615560838097,9.821546160213385
2024-05-21,14.735616373309925,0.4465504166742962,28.67272339822293,12.466834449886054,9.505348373288154,12.970214517877718,3.210311265419625,6.817869387463095,1.3353475756963968,9.839184242161801
2024-05-22,14.749150597003855,0.4443228083045105,28.779397103115457,12.409896404259966,9.565994262103313,12.913868098052895,3.1822995669807113,6.806652740339985,1.3207178402041178,9.827700579635193
2024-05-23,14.790803251788843,0.44577822046749926,28.63808903482226,12.396499961214358,9.533382759474433,13.203325923277884,3.0408824006279325,6.809081218773354,1.3200939639245564,9.822063265628879
2024-05-24,14.783737145834891,0.4455200494990574,28.56975414346387,12.447562495137133,9.474575710385134,13.309314933689222,3.0297978031247967,6.798955970617898,1.3244428622064153,9.816338886041581
2024-05-27,14.814455262587876,0.445070039967207,28.375011495716457,12.412734507294656,9.47773340382507,13.570592604460154,3.0202319331140606,6.771584451726138,1.3061626728888922,9.806423628419484
2024-05-28,14.795350157379527,0.4439373361591287,28.284870230042298,12.473079571658815,9.43121039710659,13.648794528719813,3.0781747760805263,6.745671833253201,1.3174449015735052,9.781466268026595
2024-05-29,14.780994321248311,0.44329235062558453,28.232481817089283,12.47249389471452,9.438270556734828,13.755771254882228,3.0785699565571885,6.735616821227936,1.2956542532100153,9.766854773710103
2024-05-30,14.696389031399287,0.44328638665382436,28.208799058355975,12.419938818753682,9.45742799446015,13.930002228265284,3.0728132544285685,6.728148906616975,1.2766763258860625,9.766517995180191
2024-05-31,14.738119876665253,0.44351280384597563,28.156638550025843,12.405496793329423,9.467915678946817,13.948411124129326,3.0611477444013633,6.7316872480311885,1.2789573375356729,9.768112843089135
2024-06-03,14.805743478591808,0.4445763227062154,27.969452411763427,12.672225987852093,9.30665145045703,13.90021252460146,3.0690494906429207,6.747268171555541,1.293283931303774,9.791536230525733
2024-06-04,15.059173798843059,13.705394318508041,14.415466001409962,12.70162351170547,9.284475231502718,13.927624289666824,3.067673299756741,6.74733042214066,1.3070524410599977,9.784186685406523
2024-06-05,14.971318830594752,13.668370226400961,14.447833350595623,12.831885183903971,9.291943971811929,13.942347967286564,3.0546400206021276,6.7286453480415425,1.3056064708312671,9.757408629931263
2024-06-06,14.981320106347326,13.659066892081484,14.380852399679409,12.813258741254002,9.326211553122041,14.027879457334238,3.052120471521363,6.724065516199622,1.2845432948817619,9.750681567578752
2024-06-07,14.945354944464226,13.629388948100784,14.412507390631749,12.804873130612417,9.302766358990255,14.138950489083681,3.0490215192655588,6.709455701247473,1.278185890735594,9.729495626868262
2024-06-11,14.970092464061421,13.634369838089318,14.434370011232511,12.830705251602279,9.72732488558342,13.634649674010513,3.050034339756489,6.707662296587164,1.2777399467605313,9.733051292316356
2024-06-12,14.939117301082527,13.60110428338256,14.600986404842606,12.811156983351504,9.451947674936292,13.869926592297183,3.042255426984709,6.693084665557114,1.281116373025589,9.709304294539917
2024-06-13,14.920718321679335,13.621865005658812,14.651773370369314,12.881678132814974,9.562245643997473,13.606890706266,3.047152520037062,6.703959815644383,1.2795919092746455,9.724124574258001
2024-06-14,14.985694893810761,13.65388524986087,14.851262838709642,12.971443090120422,9.401944116660445,13.334842388334156,3.058094862419535,6.713216319128555,1.2826336481084164,9.746982592847203
2024-06-17,14.99432114367404,13.640798485740262,14.790575925751426,13.05002112420976,9.445221549338678,13.308389510436063,3.0526601469769035,6.706781939693593,1.273876452461652,9.737353721717623
2024-06-18,14.894277797796537,13.566836849216447,14.376761330974619,13.840757981083234,9.697487418428432,12.306396992363359,3.029344793680999,7.338595865078222,1.2649840575176652,9.684556913860488
2024-06-19,14.92584457997549,13.569241457179873,14.367887994787706,13.922251065166913,9.416728425899093,12.579099201636168,2.9293191057876795,7.329194122747945,1.2741606265293162,9.686273420289817
2024-06-20,14.959163205801868,13.566494172881564,14.280892309808033,13.988563520554978,9.410120146478757,12.6463017232986,2.8843770646093505,7.299125671036682,1.2811034720944858,9.683858713435683
2024-06-21,14.930462141562842,13.572062199265735,14.284126353951823,13.968384657793267,9.419607295653167,12.68025448902636,2.8836959827267536,7.30074125155281,1.2728324187372397,9.687833209730002
2024-06-24,15.087200075128118,13.53231762256797,14.202736791640334,13.927882252977383,9.477968076823041,12.69911868333325,2.865887004180699,7.27793521406129,1.2697427565633688,9.659211522724549
2024-06-25,15.193573835724147,13.50005800415831,14.268342886725021,13.95788050963914,9.370374722533159,12.710885195690722,2.865416972550455,7.228039034002638,1.2692438580869052,9.636184980889501
2024-06-26,15.337391286258265,13.50187443305806,14.250888474156584,13.982765072173004,9.40740764976423,12.517058658262167,2.8705076343783174,7.224725048814708,1.269900216343129,9.63748152679154
2024-06-27,15.365015484394151,13.502371438872125,14.177453029884068,14.079378293020309,9.466227513707665,12.350936097728722,2.8584565599178626,7.291802817739357,1.271119098836065,9.63723966589968
2024-06-28,15.451710648632385,13.461065711807354,13.996922222169989,14.381330611360532,9.463361862195212,12.3333944296603,2.8051402285905866,7.245440659055599,1.253875684864696,9.607757941663342
2024-07-02,15.602476988485488,13.487493947793602,13.894431770401235,14.372499979765276,9.568299608650985,12.301742627820953,2.63470291797902,7.259665700345897,1.2531928734544473,9.625493585303092
2024-07-03,15.585296151617136,13.464010597942227,14.19867020797438,14.335403619264927,9.43758366676759,12.251840650102586,2.6298651244912414,7.243836574906007,1.2452002723587934,9.60829313457511
2024-07-04,15.72300095982874,13.439265186925539,14.216679283556605,14.297323424289068,9.645680594086393,12.069478120220193,2.5446155715321144,7.216756601385697,1.2570449686383962,9.590155289537252
2024-07-05,15.670224875886227,13.426162233116598,14.094636986752512,14.29490589822576,9.66686407438913,12.276267452992803,2.5423644080421637,7.200479519560277,1.2476773797865084,9.580417171248023
2024-07-08,15.729293020597124,13.426156130211385,14.1923501970678,14.346215627863884,9.73687419565102,11.953500618040854,2.5517540221207837,7.204855275700961,1.280461255161023,9.578539657585162
2024-07-09,15.714071709211133,13.428914046051824,14.167431302842488,14.358038969847309,9.731046034445738,11.98141907030462,2.554309941224655,7.205702409974306,1.2785592956456537,9.580507220452278
2024-07-10,15.663113564840664,13.436630639148994,14.178025269637166,14.36482309199901,9.766686984716998,11.994229529068559,2.5589104108786414,7.177216265204084,1.2761676214873916,9.584196623018492
2024-07-11,15.812457505022678,13.525147623595293,14.017926158624732,14.263495055572415,9.853233877292974,11.82382721376922,2.575734292711452,7.188838341657347,1.2920890104648288,9.647250921289062
2024-07-12,15.820459842999728,13.517467348354884,14.066559264904042,14.195314982968327,9.868224833195658,11.84314815383223,2.579300720012463,7.180699372522276,1.2929981226679716,9.635827358542421
2024-07-15,15.843923054372933,13.509100929341065,14.03433607536892,14.22264884266052,9.868684294436301,11.846745949105465,2.5885769392231714,7.162818956599777,1.2943087409400333,9.628856217951814
2024-07-16,15.785181512005812,13.515967849294313,14.01095819298269,14.250277436393107,9.87555657807763,11.875791204721123,2.5906805585838555,7.166711372022602,1.2980843339152524,9.630790962003616
2024-07-17,15.820961923343738,13.507862867723835,13.839564881672642,14.33642907562627,9.917605908428072,11.918804212730393,2.5763455391406307,7.148828213023265,1.3152636709195356,9.618333707391617
2024-07-18,15.8497873402412,13.498044287110108,13.839639593031574,14.468327050590055,10.021774629245279,11.689452601548828,2.5656344171293357,7.143079478653042,1.3129182589631192,9.611342343487458
2024-07-19,15.86564552966271,13.609460910298822,14.014825328849668,14.627398197971662,9.908083124507472,11.26235686616332,2.564314006114787,7.164167060403358,1.2931563196165612,9.69059265641164
2024-07-22,15.543656576212639,13.343182402135872,15.536403188039008,14.354060374602568,9.745261599739113,11.188259916165071,2.511361466867613,7.010045720885291,1.2667792414000774,9.500989513952748
2024-07-23,15.411286265262689,13.268041585637464,15.445144107364344,14.318114002126892,9.698740861784543,11.735074431686733,2.499193488331859,6.912765675421531,1.2641539543937352,9.447485627990211
2024-07-24,15.438946557972038,13.295190972546111,15.42681642030866,14.371270043467591,9.73216278466675,11.639228832227591,2.5040600800755612,6.863976482866667,1.2615305247775044,9.466817301091526
2024-07-25,15.432130453355034,13.298453173094208,15.429573049538636,14.412447357857753,9.769590482994497,11.570211392670803,2.5038334051708127,6.848426607478664,1.2637201428732308,9.47161393496636
2024-07-26,15.405679102931277,13.279902417265808,15.357273141639888,14.41375223302579,9.936508700143278,11.575048587695889,2.501032362859161,6.831146134251147,1.2412558690435012,9.45840145114426
2024-07-29,15.40363271638735,13.276889401684407,15.25971066035478,14.43883501968294,9.9401552109192,11.655280809812679,2.493006184399238,6.829925550917211,1.2463089676164054,9.456255478225788
2024-07-30,15.406199357052492,13.281500933002016,15.255956672300492,14.525199952009702,9.949860133740449,11.571742244113201,2.4957003640813586,6.810424458322513,1.2438759165634317,9.459539968814344
2024-07-31,15.40888805920165,13.281149419457188,15.205187679666295,14.55074004583199,10.069310778554192,11.50053389201088,2.4929990362830114,6.793477269955817,1.2384242102135883,9.45928960882539
2024-08-01,15.421649644582445,13.282352592125854,15.218485092924809,14.556060921284091,10.194609705102287,11.341846290584746,2.489963434347151,6.795344577421369,1.2395411920083403,9.460146549618907
2024-08-02,15.429289643713693,13.288932767697434,15.178632877365578,14.57700004538132,10.256430264972112,11.307465060334833,2.489169925263903,6.7773692796124925,1.230876959570689,9.464833176087946
2024-08-05,15.39424202479673,13.258661997709185,15.114132067772568,14.571270755028914,10.338266870094985,11.408013551241847,2.483993139489299,6.7606157492198395,1.227530547975565,9.443273296671071
2024-08-06,15.393867692937649,13.252578479943846,15.180869568164265,14.597208523821411,10.283812260356463,11.388182556044914,2.4795992623040037,6.758812120699706,1.2261291288213496,9.438940406906392
2024-08-07,15.35476201386368,13.217557699142837,15.079431487500647,14.639445109256268,10.29696163234732,11.57434847797059,2.4696545200220688,6.739968033574213,1.2138736192619644,9.413997407060412
2024-08-08,15.332047204679242,13.210725247940177,15.070218303952618,14.70668305465274,10.339275821387153,11.52052831762425,2.467100015703892,6.735075043596428,1.2092158892191696,9.409131101244334
2024-08-09,15.372955952684453,13.246370240514793,15.128356617356701,14.801527431945964,10.383447348199903,11.19587071701365,2.473871701566644,6.748828573265571,1.2142527313522902,9.434518686100034
2024-08-12,14.912514234309072,12.83881188664634,17.955937948091375,14.348811505189163,10.070924349711444,10.75494005433429,2.400463456298995,6.394025698520646,1.1793132808501883,9.144257586048486
2024-08-13,14.880075317504717,12.829609048938797,17.878433622836486,14.321995293365564,10.107332118728978,10.971847569070649,2.3899761230655634,6.389744771673408,1.0932831364708926,9.13770299834494
2024-08-14,14.81994863289666,12.780992978560349,17.78717066087281,14.326052795600248,10.160826648750774,11.18481813990216,2.379984469077726,6.370857367216397,1.0862713999059181,9.10307690721696
2024-08-15,14.838706759520818,12.787391736310575,17.79052095255007,14.355775363037365,10.155234438248845,11.083267310989305,2.38112017899709,6.41240776473163,1.087941165980426,9.107634329633878
2024-08-16,14.878460967415089,12.810752359797343,17.581278272034034,14.378712552585318,10.21738901384034,11.110852380622807,2.3834206863031446,6.419594432593258,1.095266739857121,9.124272594951549
2024-08-19,14.816775003962645,12.805881070273573,17.587692652033073,14.462337868849367,10.21445671533356,11.086196477034113,2.380862758760496,6.399715962552379,1.1252784015722315,9.120803089628561
2024-08-20,14.811954566859281,12.80947206567265,17.64150892502595,14.45346254510783,10.319525332576692,10.841160444857532,2.3902992056149976,6.483392186774756,1.1259434311176262,9.123281296392689
2024-08-21,14.916187027786664,12.81476012214599,17.87530959310874,14.500955297852228,10.355903382932366,11.427418621278017,2.3960218195845635,5.447115693953288,1.1392808362159497,9.127047605142197
2024-08-22,15.02581278666777,12.841504621669694,18.57053319235005,14.45511212118542,10.576000923690081,11.405090868857354,2.410513784946474,4.548199660722386,1.0211362186488906,9.146095821261879
2024-08-23,15.12099483748364,12.868105543768941,18.728607898713737,14.134453053709553,10.476921179709233,11.450953139111672,2.4370347829769283,4.5700925311131755,1.0473165088624343,9.165520524550686
2024-08-26,15.27736523625152,12.941981920416461,18.77327346710784,14.122077068754937,10.566119900823628,10.454309210126178,2.47561429180688,5.124514401728984,1.046604310048972,9.2181401929346
2024-08-27,15.321579822707637,12.995561428164681,18.78424694369935,14.085971673765608,10.706029377997258,10.551058548152218,2.5000617415590973,4.758516240002678,1.0406711424478239,9.256303081503647
2024-08-28,15.368932383151613,13.06229808258666,18.936895320543147,14.13031597126097,10.867199861418932,10.01125010577788,2.4931213540143813,4.786403250171598,1.0397463061629466,9.303837364911875
2024-08-29,15.361577269457216,13.063041317133159,18.61058061460247,14.14171476737418,11.01505016797719,10.180652449529076,2.489553413406656,4.761484611357573,1.0719786431799154,9.304366745982565
2024-08-30,15.445217590227506,13.080547549602258,18.656776424877513,14.22271456301935,10.996726041158839,10.005896116870808,2.5111391603378754,4.6634952349061605,1.1006514700510897,9.316835848948601
2024-09-02,15.445184872070108,13.01975126953814,19.024081413970837,14.174838849851282,10.998381144275758,10.036177776453208,2.5077185501285055,4.417079676836989,1.1032537516696468,9.273532695205521
2024-09-03,15.36450512403593,12.980359323113136,18.924416302809277,14.066982813089746,10.965070028660062,10.422883897924326,2.5249535842077053,4.412778433382237,1.0925753614638327,9.245475131313748
2024-09-04,15.519405400876076,12.99042000444966,18.78752119923486,14.178766069348628,11.058806347131657,10.051813763818478,2.5471768876824084,4.426219018521127,1.1872302913188642,9.25264101761824
2024-09-05,15.646263437616442,13.008844276679133,18.713703199608823,14.085123564248056,11.108417923380758,10.048255763199961,2.5613403763505973,4.432677398261442,1.129610051101585,9.265764009553203
2024-09-09,15.764781113660547,13.057346603674958,18.705567306625117,13.866525108710647,11.243014231742329,10.030903130124244,2.5922823904020373,4.2683355218765096,1.333543180196559,9.137701412987049
2024-09-10,15.69759003031953,13.020055545095438,18.979257316262164,13.580607663364761,11.155567954852385,10.304594362487197,2.5770807094509185,4.256984956947823,1.3166568172790512,9.111604643940732
2024-09-11,15.813328630635553,13.09502806058176,17.038720872655745,12.741189522842419,11.405997118906393,11.741260496226147,2.601064010975489,5.196938538808316,1.2024013604948285,9.164071387873355
2024-09-12,15.70505785289219,13.11301246281876,17.133516220473847,12.5634614156835,11.381872605481696,11.70926962111158,2.5959692714831952,5.428383171372666,1.1917758444133524,9.17768153426921
2024-09-13,15.77621990878463,13.186587894177833,17.766647613005233,12.598077128728308,11.33372961390923,10.873512444684051,2.59089471498604,5.4490462934575,1.197138234959604,9.22814615330757
2024-09-16,15.712810610777783,13.162222888640192,17.251252249232063,12.5968012704476,11.385779121973675,11.178182497345611,2.5893392008799787,5.660676665923129,1.2518402900522607,9.211095204727705
2024-09-17,15.652682993275747,13.09072411549822,17.294597531804868,12.5534216251358,11.312209898484683,11.442711284276124,2.580614293244872,5.627865586389079,1.2841132409074987,9.161059430983109
2024-09-19,15.651574342516591,13.089796923576246,17.306164671026337,12.552532489361399,11.319167552778882,11.419147991480449,2.5804802089616943,5.634609037825015,1.286116212487283,9.160410569986103
2024-09-20,15.58332053879952,13.03271458729707,17.53116859787281,12.49779307018657,11.311938810632398,11.43438476986532,2.567901965452105,5.610877865295323,1.3094361878593606,9.120463606739525
2024-09-23,15.538359141025172,13.028377555856135,17.447740048453305,12.282203121200661,11.269613114584086,11.895633163399541,2.5398895216124093,5.599591845088231,1.280598540264194,9.117993948516267
2024-09-24,15.576587231387245,13.044561889257583,17.587827126648442,12.275331942507455,11.437568566165504,11.530624610688323,2.53783603720586,5.6096212803861905,1.2707206572625016,9.129320658490897
2024-09-25,15.518372918732842,13.000549257174582,23.10061234477856,12.159128046130373,8.474511537377461,11.838008400123716,2.534045225624534,5.590807146688287,1.2648533320776782,6.519111791291967
2024-09-26,14.984674964830146,12.588768906624875,25.397281728547767,11.52139598588738,8.327270599039604,11.777148253617227,2.4590935414001556,5.425844696129238,1.2004433984362546,6.3180779254873505
2024-09-27,14.903252611182527,12.659991423746932,25.122741364801893,11.294191391270749,8.37890390302018,11.55859491156079,2.4644042024823585,6.102681493463142,1.1615724358339223,6.353666262637509
2024-09-30,15.06603958602547,12.757105815914127,24.890300486719795,11.013469024968526,8.380333513713694,11.68341426153945,2.460136037815407,6.181889060572827,1.1704432775327238,6.396868935197982
2024-10-02,15.030366978369875,12.763119449223282,25.015558194734687,10.954680712630777,8.319046193248216,11.776816488894434,2.4639701384699944,6.195400304205852,1.0812362787082992,6.399805261514581
2024-10-03,15.415539954934939,12.932144708101012,25.86692825870956,10.896873904797499,8.24293986964227,11.369237146391312,2.5422105698766817,5.130546392604786,1.1131429301381381,6.490436264803802
2024-10-04,15.230256916365667,12.776710187238352,25.59085715086743,10.765901787447776,8.234255780241812,12.152585623307706,2.53932958274184,5.219257148701298,1.0784196543496274,6.412426168738496
2024-10-07,15.208544018741984,12.769595404081032,25.635001984360912,10.750553463081278,8.170097917560518,12.199579355263664,2.565872434165728,5.232686696476819,1.0656869699891334,6.402381756278929
2024-10-08,15.264296761943829,12.816407246981829,25.494895224176805,10.789963734423903,8.264822302186282,12.247076169457838,2.5429222560002263,5.119152386594393,1.03381713414398,6.426646784090911
2024-10-09,15.143580982069874,12.704060543596144,25.79370021574679,10.704632657118065,8.170724918760392,12.344982009800825,2.5378222656854357,5.125305120313534,1.099368834303129,6.37582245260581
2024-10-10,15.364316345271314,12.747411223274895,26.46575576139787,10.764388313427625,8.137130402307594,11.246907676376308,2.577235066779619,5.183090484511306,1.1162661473201243,6.397498579333343
2024-10-14,15.298934120405825,12.730065422177283,26.43500120279815,10.800314989688015,8.131817178738308,11.241196781964414,2.4950783611722644,5.1726566037773765,1.3061420363290386,6.388793302949323
2024-10-15,15.295601508644088,12.713781889593145,26.341590439250407,10.832385977869215,8.097291004560851,11.065338095540517,2.499366178515562,5.473702410827938,1.2996428432976799,6.381299651900596
