date,BANK OF CHINA (HONG KONG) LTD,ELSTONE SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,DBS BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,DBS BANK LTD,HANG SENG SECURITIES LTD,HANG SENG BANK LTD,TOTAL_CCASS_PCT
2024-03-01,5.029714285714286,3.4908571428571427,3.7046738571428572,0.0,1.2118928571428573,0.0,0.0,0.6725714285714285,0.0,14.109709571428573
2024-03-04,5.029714285714286,3.4908571428571427,3.6989595714285715,0.0,1.2181785714285716,0.8571451428571429,0.0,0.6725714285714285,0.0,14.967426142857143
2024-03-05,5.029714285714286,3.4908571428571427,3.698673857142857,0.0,1.2183214285714286,0.856430857142857,0.0,0.6725714285714285,0.0,14.966569
2024-03-06,5.029714285714286,3.4908571428571427,3.698673857142857,0.0,1.2186071428571428,0.856430857142857,0.0,0.6725714285714285,0.0,14.966854714285716
2024-03-07,5.031142857142857,3.4908571428571427,3.698673857142857,0.0,1.2184642857142858,0.856430857142857,0.0,0.6797142857142857,0.0,14.975283285714285
2024-03-08,5.031142857142857,3.4908571428571427,3.698673857142857,0.0,1.22275,0.856430857142857,0.0,0.6797142857142857,0.0,14.979569000000001
2024-03-11,5.031142857142857,3.4908571428571427,3.698673857142857,0.0,1.2226071428571428,0.856430857142857,0.0,0.6797142857142857,0.0,14.979426142857143
2024-03-12,5.031142857142857,3.4908571428571427,3.698673857142857,0.0,1.2240357142857143,0.856430857142857,0.0,0.6797142857142857,0.0,14.980854714285712
2024-03-13,5.031857142857143,3.4908571428571427,3.7052452857142857,0.0,1.2268928571428572,0.856430857142857,0.0,0.6797142857142857,0.0,14.990997571428572
2024-03-14,5.031857142857143,3.4908571428571427,3.7053881428571427,0.0,1.2268928571428572,0.856430857142857,0.0,0.6797142857142857,0.0,14.991140428571429
2024-03-15,5.031857142857143,3.4908571428571427,3.7053881428571427,0.0,1.2240357142857143,0.856430857142857,0.0,0.6797142857142857,0.0,14.988283285714285
2024-03-18,5.028142857142857,3.4908571428571427,3.6981024285714286,0.0,1.2240357142857143,0.856430857142857,0.0,0.6797142857142857,0.0,14.977283285714286
2024-03-19,5.028142857142857,3.4865714285714287,3.6981024285714286,0.0,1.2311785714285715,0.8544308571428572,0.0,0.6785714285714286,0.0,14.976997571428571
2024-03-20,5.028142857142857,3.4865714285714287,3.694531,0.0,1.2331785714285715,0.8544308571428572,0.0,0.6782857142857143,0.0,14.975140428571429
2024-03-21,5.029571428571429,3.4865714285714287,3.6958167142857143,0.0,1.2331785714285715,0.8544308571428572,0.0,0.6782857142857143,0.0,14.977854714285716
2024-03-22,5.029571428571429,3.476571428571429,3.6965310000000002,0.0,1.2334642857142857,0.8534308571428572,0.0,0.6782857142857143,0.0,14.967854714285714
2024-03-25,5.029571428571429,3.476571428571429,3.697245285714286,0.0,1.2343214285714286,0.8534308571428572,0.0,0.6782857142857143,0.0,14.969426142857142
2024-03-26,5.029571428571429,3.476571428571429,3.698673857142857,0.0,1.2343214285714286,0.8534308571428572,0.0,0.6782857142857143,0.0,14.970854714285714
2024-03-27,5.029571428571429,3.476571428571429,3.698673857142857,0.0,1.2321785714285713,0.8534308571428572,0.0,0.6782857142857143,0.0,14.968711857142857
2024-03-28,5.042428571428571,3.476571428571429,3.7022452857142856,0.0,1.2393214285714285,0.8521451428571429,0.0,0.6768571428571428,0.0,14.989569
2024-04-02,5.042,3.476571428571429,3.701816714285714,0.0,1.236607142857143,0.8521451428571429,0.0,0.6768571428571428,0.0,14.985997571428571
2024-04-03,5.048285714285714,3.476571428571429,3.707388142857143,0.0,1.2477500000000001,0.8521451428571429,0.0,0.6768571428571428,0.0,15.00899757142857
2024-04-05,5.045142857142857,3.476571428571429,3.707388142857143,0.0,1.2498928571428571,0.8521451428571429,0.0,0.6768571428571428,0.0,15.007997571428572
2024-04-08,5.045142857142857,4.190857142857142,3.7081024285714284,0.0,1.2506071428571428,0.8521451428571429,0.0,0.6768571428571428,0.34289285714285717,16.066604714285717
2024-04-09,5.050428571428571,4.190857142857142,3.708245285714286,0.0,1.2498928571428571,0.8504308571428572,0.0,0.6771428571428572,0.34289285714285717,16.06989042857143
2024-04-10,5.050428571428571,4.190857142857142,3.7085310000000002,0.0,1.2493214285714287,0.8504308571428572,0.0,0.6771428571428572,0.34289285714285717,16.069604714285717
2024-04-11,5.050428571428571,4.190857142857142,3.7079595714285714,0.0,1.2506071428571428,0.8501451428571428,0.0,0.6771428571428572,0.34289285714285717,16.070033285714285
2024-04-12,5.050428571428571,4.190857142857142,3.7079595714285714,0.0,4.4688928571428574,0.8501451428571428,0.0,0.6771428571428572,0.34289285714285717,19.288319
2024-04-15,5.050428571428571,4.190857142857142,3.7079595714285714,0.0,4.457892857142856,0.8501451428571428,0.0,0.6771428571428572,0.34289285714285717,19.277319000000002
2024-04-16,5.055714285714286,4.190857142857142,3.7079595714285714,0.0,4.46075,0.8515737142857144,0.0,0.6771428571428572,0.34289285714285717,19.28689042857143
2024-04-17,5.055714285714286,4.190857142857142,3.7079595714285714,0.0,4.455464285714285,0.8515737142857144,0.0,0.6808571428571428,0.34289285714285717,19.285319
2024-04-18,5.057857142857143,4.190857142857142,3.708245285714286,0.0,1.3081785714285714,0.8515737142857144,0.0,0.6794285714285715,0.34289285714285717,16.139033285714284
2024-04-19,5.057857142857143,4.190857142857142,3.703816714285714,1.6527500000000002,1.3107499999999999,0.8515737142857144,0.0,0.6794285714285715,0.34289285714285717,17.789926142857144
2024-04-22,5.057857142857143,4.190857142857142,3.703816714285714,1.6527500000000002,1.3174642857142858,0.8515737142857144,0.0,0.6794285714285715,0.34289285714285717,17.79664042857143
2024-04-23,5.057857142857143,4.190857142857142,3.701673857142857,1.6527500000000002,1.3256071428571428,0.8515737142857144,0.0,0.6794285714285715,0.34289285714285717,17.80264042857143
2024-04-24,5.057857142857143,4.190857142857142,3.701673857142857,1.6527500000000002,1.3198928571428572,0.8515737142857144,0.0,0.6794285714285715,0.34289285714285717,17.796926142857142
2024-04-25,5.057142857142857,4.190857142857142,3.701673857142857,1.6527500000000002,1.3000357142857144,0.8515737142857144,0.0,0.6798571428571429,0.34289285714285717,17.776783285714284
