date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,FIRST SHANGHAI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,YICKO SECURITIES LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD
2024-03-15,12.207173125455371,14.223527173000033,40.529727443755114,5.08598570983403,8.942197029745461,2.203970028066201,5.099661941657233,7.450412532811162,3.0880891428798636,1.1692558727955285
2024-03-18,12.400547088041726,14.346956723149198,40.462558630270244,5.077556844231499,8.882182637573651,2.1998417145356908,5.091210410808169,7.324536569691786,3.0382523383022,1.1763570433958375
2024-03-19,12.384136466929618,14.250792341448381,40.21001398290662,5.059102989227669,9.395036633387823,2.1861115336262316,5.059433924560715,7.265649685116543,3.0263807388919126,1.1633417039044873
2024-03-20,12.343182742647235,14.184173838455152,40.1967333557123,5.056959452052277,9.375386652923964,2.181136023697579,5.057762886699476,7.414908567341236,3.0305798758373985,1.1591766046333831
2024-03-21,12.466825459584319,14.201100963052394,40.21176040852175,5.061921371106673,9.078579309936883,2.1870491967831236,5.093454667279569,7.509128487393451,3.031097484272686,1.1590826520691553
2024-03-22,12.569164298915661,14.134523112680428,40.14753670913312,5.065636987899718,9.112696396319224,2.181668147126032,5.085319721232003,7.519022767035581,3.0253123896640015,1.1591194699942318
2024-03-25,12.391020737792195,14.3648485610541,40.06684628178946,5.0335788531081525,9.05320485444096,2.1683232239230095,5.08059432154623,7.676129800569342,3.007410977082916,1.158042388693637
2024-03-26,12.594612245008424,14.524628670123496,40.00649945453222,5.043974780868472,8.912285968782395,2.1783096088144798,5.062158293273536,7.507035938626896,3.0105467003155306,1.1599483396545551
2024-03-27,12.694376682851658,14.511787698573537,39.99830246828327,5.044820361721949,8.93582706266921,2.177863291987143,5.061121100755178,7.418944363764399,3.002883436318302,1.154073533075355
2024-03-28,12.86772882731993,14.623327825418137,40.13165642130691,5.0602257596054905,9.04755828489642,2.173812392384244,5.077994829485347,6.841223498554035,3.0204362704267904,1.1560358906026935
2024-04-02,13.092035114781087,14.512168113779914,40.103488452204694,5.056407910612766,8.78915383818077,2.1707569439488728,5.076505332938088,7.049591749811397,2.991245553421777,1.1586469903206391
2024-04-03,13.476411261620264,14.204835425765152,39.939434321899256,5.043136048464382,8.733278346820626,2.160029248940048,5.064595002982015,7.241880632196089,2.982349345949473,1.1540503653626952
2024-04-05,13.516116799728115,13.970452216783597,39.95131342169844,5.0438844958952025,8.72497880309713,2.142823062692509,5.06610135454919,7.391369072627832,3.039036861883088,1.1539239110449004
2024-04-08,14.20901779655543,14.223545512327277,40.7999124238686,5.1534191714703015,8.923971948254101,2.1542812715586424,2.8712557803869254,7.384492072866583,3.0997511001431084,1.1803529225690323
2024-04-09,14.22202640617499,14.236567422330143,40.88863799381697,5.166395231548417,8.892437670651354,2.2109868949792872,2.87388446634536,7.179910379743603,3.135236935099786,1.1939165993100895
2024-04-10,14.311782525147784,13.905700893202544,40.84034192773912,5.1659456033452145,8.91338756788587,2.210245123180157,2.8741685512658393,7.458929788930201,3.1273840586633,1.1921139606399687
2024-04-11,14.513033201030535,13.497580777722238,40.901979382496805,5.186001430143269,8.971591762476024,2.213476794263399,2.8783709663274433,7.508785922264892,3.1348419076025094,1.194337855672892
2024-04-12,14.491938088886883,13.506654733733988,40.88531063276054,5.178363455292283,9.025079120848162,2.2088332463926004,2.8773332563506404,7.5065595487926124,3.127943416551719,1.1919845003905594
2024-04-15,14.551032624758523,13.443530567492076,40.836178894742105,5.169800837879446,9.028263210965918,2.24269404736561,2.88351178730243,7.536403791377152,3.118018143806307,1.1905660943104301
2024-04-16,14.837506172938506,13.492047709328062,40.772414263456135,5.163166442778133,8.969104893270519,2.2401508819061426,2.8790092586402842,7.352893197024704,3.0992476665313093,1.1944595141262062
2024-04-17,15.041525969562949,13.50921195235262,40.795294823425074,5.177575267335497,9.008192628043753,2.2409283635967814,2.880624893750037,7.043814422625501,3.1077018614226053,1.1951298178851848
2024-04-18,15.315853404472646,13.481463927761816,40.78245143944261,5.18265808944097,8.827996144091257,2.2435792894893227,2.872046168746799,6.970897469576285,3.114874800172274,1.2081792668060176
2024-04-19,15.311792974185973,13.570156855780146,40.75505268180618,5.202655439706432,8.806731901200996,2.2420719920361005,2.870116650188676,6.929417628271224,3.102719628199249,1.2092842486250235
2024-04-22,15.391293512923083,13.54688885405563,40.72831620057272,5.214565645189425,8.803348698028158,2.2425165406748206,2.8778108317455398,6.905238758448605,3.0949379191587165,1.1950830392032976
2024-04-23,15.682136990304594,13.742003879443315,40.693567199918284,5.2356723810287304,8.686668576329023,2.2392615049556097,2.8737770328041345,6.569077417593415,3.0874462567449115,1.1903887608779826
2024-04-24,15.782063006198191,13.718251935255942,40.76796479143778,5.24782593765902,8.481512650009405,2.2475755221516107,2.906495585767618,6.568540829547718,3.0830439827297087,1.1967257592430038
2024-04-25,15.79319271221441,13.668889208778614,40.74226974902679,5.242937606118566,8.462275466881074,2.2514281184919303,2.9046636933068166,6.649127846344323,3.0878070551135886,1.1974085437238884
2024-04-26,15.946486327917517,13.609992877854744,40.68362989639642,5.245436389981675,8.431441039532817,2.252492614037926,2.900483046230315,6.647211079601481,3.0885765831283036,1.1942501453188021
2024-04-29,15.903840951112214,13.578871683719326,40.65776068144885,5.2401889171710945,8.424427749017866,2.2472361495423394,2.898638736379749,6.756503083911074,3.1009533757510965,1.1915786719463912
2024-04-30,15.788414563881734,13.561282578923475,40.58223733680691,5.213755322527908,8.405674999563804,2.238767602755802,2.8932544041240877,7.011156150032831,3.1141832302642345,1.1912738111192143
2024-05-02,15.66612211261749,13.639678844839453,40.490603608677425,5.23245050942632,8.361478955278473,2.222763180868552,2.8867215043907235,7.185403535645531,3.125241688779933,1.1895360594761022
2024-05-03,15.75327534692755,13.762621205281004,40.54705722590531,5.244989741926654,8.288169001988393,2.222048470859858,2.890746286842163,6.951325604678401,3.1496213456069575,1.1901457699837061
2024-05-06,15.736807109549714,13.74823396783619,40.49990770597171,5.216647978194264,8.416190738060815,2.2149633393017605,2.8743900847880215,6.9852496537750035,3.12251760142231,1.1850918211002166
2024-05-07,15.714866255678695,13.729065658129336,40.43821004183691,5.211276967861349,8.689839868209278,2.2066439979716965,2.87038250101454,6.8285999277971206,3.128150819984173,1.1829639615168972
2024-05-08,15.399688581287451,13.752268046802667,40.410947898742954,5.234069307289275,8.777960872785272,2.20740274729798,2.868278724277442,7.038957668937231,3.1192051638589686,1.1912209887207579
2024-05-09,15.306825432777224,14.180638798099988,40.45687686884813,5.258817701166441,8.238082932866247,2.2264343140953704,2.8455540788628997,7.019190000746457,3.2755009806652717,1.1920788918719722
2024-05-10,15.529663140290328,14.149565295584065,40.46632687784693,5.308395767556583,8.329477783250466,2.270878902880203,2.835702281822946,6.553537678622426,3.3551382142498665,1.2013140578961823
2024-05-13,15.522426778601469,14.62821010087662,40.15968615157128,5.322899642783514,8.329032823385155,2.3061360844168397,2.8100485470227943,6.358873983475243,3.3914499617466327,1.1712359261204528
2024-05-14,16.01393441030192,14.76568156257681,40.33867576562869,5.442938648411295,8.3293761983001,2.335958376057386,2.815562551920353,5.295083682061937,3.4549877635874235,1.2078010411540818
2024-05-16,16.074410616905308,14.807192717757445,40.48532772763074,5.594919057746985,8.304152078514,2.3634275984312363,2.8192087166160484,4.884556320396386,3.4371812851660333,1.2296238808358178
2024-05-17,16.570367948183737,15.406527229939451,40.5139712152595,5.557193068426995,8.059727567783579,2.3589459080083097,2.812492307992067,4.185348268430778,3.322072040120013,1.213354445855571
2024-05-20,17.088563760225753,15.281893514815714,40.420066670886435,5.682691791777214,7.927326887818878,2.433617429741838,2.800904921281259,3.79367253323894,3.341572400430021,1.2296900897839513
2024-05-21,16.788438548745283,15.973633603362808,40.35916193107278,5.670111154464539,7.8862572084665485,2.4278220590983226,2.798451913334881,3.594809937989643,3.279272149373755,1.2220414940914404
2024-05-22,16.923032086580065,15.82308299948257,40.34096588099365,5.68986127065284,7.845790140368,2.4364224344168344,2.7974527992299754,3.5840426771348173,3.333957648732601,1.225392062408647
2024-05-23,17.11045624923654,15.457963378181455,40.49148001816549,5.769382259868736,8.234933676616501,2.474492747354591,2.8052551361699285,3.1673247744657336,3.2163535408673756,1.2723582190736509
2024-05-24,17.002126904434473,15.367469540714449,40.33979563291365,5.8230926650331485,8.657925136442648,2.477506760006925,2.802812074608509,3.0911369720118795,3.165291657578791,1.2728426562555262
2024-05-27,16.92030005591617,15.592454470612271,40.313219584584786,5.889224382874999,8.464208141021528,2.4854643350508305,2.8108220145379166,3.0684510625380583,3.1780841758018568,1.2777717770615808
2024-05-28,16.98735620828258,15.445632611099667,40.332354284150426,5.9318131345760445,8.461146110802416,2.4790124832646714,2.812641269980434,3.1336422991773234,3.1409359616978327,1.2754656369686024
2024-05-29,16.89316573338917,15.680003121753922,40.24980973129663,5.9460563143242116,8.47589557553359,2.45496887153668,2.81267928363709,3.0753034038625655,3.1433389139493797,1.2687790507167667
2024-05-30,16.864018659857322,15.718367007428697,40.23698412331734,5.953985813452928,8.436534904669763,2.481798761306684,2.8152944515608023,3.0473251516403534,3.1788510950680906,1.2668400316980126
2024-05-31,16.90518478703416,15.72302696095684,40.27380612342685,5.926030714127539,8.379566483047224,2.490027510766379,2.816100858335926,3.031623603004575,3.1867700277474516,1.267862931553055
2024-06-03,16.897908811133327,15.752878373625393,40.220294871818375,5.93369205139342,8.324768306578308,2.4992328664332035,2.8163809959251234,3.0832666864949543,3.204530892741613,1.267046143856287
2024-06-04,16.886428392201427,15.770852885515001,40.147153689404355,5.954492002728862,8.244662025655467,2.50144355404678,2.818393899455092,3.192707969812599,3.2152538017560217,1.2686117794243914
2024-06-05,16.86332784177448,15.742607647911264,40.15677869685337,5.964791062896102,8.26204428975514,2.503212168519983,2.8268208078658006,3.195947784416589,3.223391798054889,1.2610779019523797
2024-06-06,16.944493643440296,15.734240325682991,40.1053776127212,5.949614709646245,8.246378936727641,2.5094347317674686,2.823202448552954,3.213712743286353,3.2178518188184597,1.2556930293563884
2024-06-07,17.005543356743686,15.738836915623718,40.08707275397906,5.950197031287043,8.229894895320882,2.503107059195337,2.821913885145815,3.2051224224336208,3.203191773146278,1.2551199071245567
2024-06-11,16.917473618289485,15.770397882460424,39.98487010509103,5.9387307853632825,8.21993039688424,2.5117747065095135,2.821131127638576,3.377035538440453,3.2027355607991566,1.2559202785238446
2024-06-12,16.99132933690799,15.753320784145838,39.95944937251439,5.955637910910742,8.177099547826538,2.503596956353381,2.819337568730649,3.4140212158249756,3.1673249950096816,1.2588823117758052
2024-06-13,16.991528534450275,15.750695579451495,40.019628732550046,5.991932543858203,8.162752298589979,2.527560939677041,2.8220381646580974,3.3130767523465674,3.1666057447622604,1.254180709656036
2024-06-14,17.09765966929518,15.552915905201855,40.077857285414055,5.998768528051082,8.212180520318894,2.5312385404058375,2.829908782936295,3.3353083371729113,3.116156564463896,1.2480058667399991
2024-06-17,17.028029538685445,15.673148674302315,39.99973155635131,6.042946192305536,8.216424734808058,2.528939035515808,2.829441977225534,3.2939006789476992,3.1415195752208227,1.2459180366374807
2024-06-18,17.058987412965013,15.56500743684106,40.02048144234954,6.058790835661342,8.229160251128857,2.5184825342339496,2.830909752037556,3.352944988099813,3.1167880468767772,1.2484472998060865
2024-06-19,17.06696047082624,15.560647152485252,40.01048039851613,6.063818344809098,8.252046551398058,2.522088731813178,2.8339672566723135,3.3403416442828058,3.1047143362040632,1.24493511299286
2024-06-20,17.02253104033164,15.555408859130305,39.98129179773934,6.065037940187007,8.230507423380143,2.5197785332265368,2.83189980989223,3.4456574961337925,3.1038601968762634,1.2440269031027458
2024-06-21,17.166998132687038,15.558050135984281,39.98808053994302,6.06747883478646,8.074806547573047,2.5201593510586093,2.8323806607325,3.4161398744995264,3.129786368434176,1.2461195543013428
2024-06-24,17.211317836834926,15.570823912697215,40.12787577482647,6.081846419268225,8.019514468846083,2.5265398267120394,2.835386161754747,3.245845198125178,3.134123139934154,1.2467272610009612
2024-06-25,17.216548466433654,15.615756263842362,40.21124845590271,6.095562088227751,7.965359674273419,2.532606154335106,2.839622922682359,3.1370096736449944,3.1369989506328646,1.2492873500247776
2024-06-26,17.176133499940622,15.611044403271649,40.32101448233908,6.096435539836751,7.835271311819126,2.5227666209618875,2.8429494731904454,3.209870193100428,3.1342516255178103,1.2502628500221986
2024-06-27,17.18046480556021,15.643226831840051,40.29262469704777,6.095897343110243,7.854157280255891,2.521459639450287,2.840947769459175,3.188761844719732,3.130261540810872,1.2521982477457638
2024-06-28,17.183794584477567,15.636566376946154,40.283928590956606,6.098804342517598,7.853400530645335,2.5209154485296374,2.8403346254064243,3.212940285671509,3.1173872212477214,1.251927993601452
2024-07-02,17.303109052413422,15.588047339346142,40.345553574224965,6.095564905128051,7.742552764301274,2.513180127682206,2.8444842991648542,3.1942641467449198,3.1216669441429072,1.251576846851255
2024-07-03,17.4841302492013,15.425098863951348,40.352749137672895,6.089609748297313,7.71577010632678,2.515506293472801,2.844991608284151,3.1924864082424986,3.1278575210174306,1.2518000635334825
2024-07-04,17.466620897289086,15.3911501280611,40.343418306993584,6.114235098825229,7.657344386273415,2.5123299207145973,2.8520985506559353,3.2425529978583043,3.1639106091938105,1.2563391041349385
2024-07-05,17.36012227584206,15.364429405864064,40.36719380153884,6.127728047874609,7.6222984281602875,2.517577996213658,2.8537793713790984,3.3117420625148783,3.202979151637993,1.2721494589745184
2024-07-08,17.26636804569764,15.387796258607942,40.43106439207397,6.15110234416035,7.531768037089265,2.521561408935557,2.8582947353799524,3.3740805720334244,3.2038019012302277,1.274162304791672
2024-07-09,17.201603319636234,15.415157168116114,40.377715597989585,6.122638057529022,7.6665464944068535,2.5132554751737164,2.858058998289374,3.470008576547813,3.097728587363937,1.2772877249473489
2024-07-10,17.282721141999204,15.455237110296466,40.45616398409754,6.126117475061813,7.693910293725749,2.5202245198040387,2.8552957666564813,3.221215373697405,3.108832007557448,1.2802823271038524
2024-07-11,17.175372480511932,15.575662554557818,40.537204018490655,6.127542193902894,7.916967057898377,2.5313058216089153,2.865215144285242,2.8942951141042847,3.1291877480246892,1.2472478666151898
2024-07-12,17.16203908818981,15.571222135553112,40.514622096841585,6.137308226957278,7.934328154778451,2.530366411516162,2.8636190286807595,2.922852516181147,3.117089274791319,1.2465530665103766
2024-07-15,16.99276587286968,15.561203233353831,40.47020365968837,6.141863867743616,7.8988290638189005,2.5233606122275805,2.860479483615964,3.1905552506168307,3.1155525551234162,1.2451864009418174
2024-07-16,17.074066710356902,15.423921689396817,40.38592751468966,6.147868668213837,7.909576367615427,2.524970431992974,2.8628378087440556,3.328142736743219,3.097886778281685,1.2448012939654207
2024-07-17,17.174573838267772,15.557863172189053,40.42531725847885,6.168742086426056,7.8168815174040365,2.532133035262594,2.860297627080577,3.078341653540663,3.1177052314041522,1.2681445799462476
2024-07-18,17.273712900433722,15.416903308064283,40.381207761061496,6.159662968910813,7.848928864394075,2.5321879561882095,2.857176654894067,3.155260610006079,3.1081981136292103,1.2667608624180389
2024-07-19,17.325844123568388,15.341288902906133,40.41955798183498,6.205469872925132,7.840870294115618,2.536473118320816,2.8617704603049523,3.1182864058071558,3.096577415041783,1.2538614251750397
2024-07-22,17.251510472235093,15.153607819651599,40.15167814978936,6.1827071364126525,8.312389010309575,2.527278235960203,2.8471750332874133,3.2187450783129434,3.1046363941131236,1.2502726699280375
2024-07-23,17.40544602558616,15.166982380261777,40.122724045968916,6.181052762806364,8.29260802619997,2.5282598584758476,2.8451218836979675,3.1163180155600227,3.0921159258282342,1.249371075614746
2024-07-24,17.451964694117343,15.126291704797094,40.103294915603364,6.177597272730464,8.263234468257155,2.5360455845878698,2.8454676379251045,3.141001782521556,3.0971657452190096,1.2579361942410383
2024-07-25,17.55942243224557,15.211415175055015,40.09358620284819,6.173297971309837,8.183476651248563,2.5494503793768892,2.8466479381737115,3.061833363328791,3.0609017704778205,1.2599681159356089
2024-07-26,17.591192557990276,15.004620188482457,40.11587740911735,6.188456321376085,8.152978385895613,2.5529463099895087,2.8503333668694912,3.2073455934744857,3.072672836069019,1.2635770307357135
2024-07-29,17.683618016813863,15.046253846535004,40.08478313661779,6.185528487661048,8.147742886974438,2.5154582191640897,2.848124041082592,3.1616765295136755,3.064217217818959,1.2625976178185487
2024-07-30,17.636728578964213,14.99616775554139,39.914165272157504,6.162922159377011,8.183594100600871,2.49963373629109,2.83600121532222,3.4582019609745758,3.049778892024543,1.2628063287465812
2024-07-31,17.786102699862116,15.024549059727816,39.9549980445393,6.153392625297535,8.11935928220295,2.5040537560320137,2.8389024858689087,3.264320764837643,3.056225924679039,1.2980953569526765
2024-08-01,17.957042032225125,15.049388021064832,39.94675909781899,6.161901748847712,7.973110488481122,2.5244902372638642,2.8383170881096804,3.194171034829122,3.055130095123731,1.29969015623582
2024-08-02,17.917470102977724,15.057362933229815,39.939506360365776,6.174283477493582,7.996987935850072,2.512859076123809,2.8378017629840895,3.2299029339957848,3.032509096872936,1.3013163201064148
2024-08-05,17.949734731521584,15.099571335297146,40.01558561604715,6.228955342285741,7.962314079503079,2.5157800435214925,2.845073067127517,3.041371448241483,3.037819188088815,1.3037951483659942
2024-08-06,18.020112992221954,15.08194641603404,40.00718763890999,6.226249117551667,7.906085514940274,2.5087235430881574,2.844475978313161,3.0603187214675596,3.041378553538256,1.3035215239349396
2024-08-07,18.119240416621242,15.02706073966851,40.00855926922844,6.224130283028488,7.860812876297072,2.505528285300313,2.8415925618538695,3.098201628283688,3.0154688830558203,1.299405056662552
2024-08-08,18.191488142754704,14.941279814193646,40.02792910952805,6.178534544760104,7.681216062633525,2.503098133109699,2.8388364555151235,3.3478717862351957,2.9916012084755246,1.2981447427944268
2024-08-09,18.25928870081619,14.972517176684171,40.087889640100286,6.185925405985764,7.8726351116936835,2.5087120741103526,2.843088939814642,2.9677118595181495,3.002141770052492,1.300089321224266
2024-08-12,18.129592756703897,14.832973812538258,39.69573587381465,6.127720198370874,8.814010863126812,2.502632411699071,2.8152768487905715,2.8417581187644965,2.951543115926632,1.2887560002647445
2024-08-13,18.171078011277523,14.81777127422365,39.70570515195641,6.114024617407009,8.805421596348884,2.503260928542243,2.815983883874664,2.8235438943803084,2.9541309805871543,1.289079661402161
2024-08-14,18.198753459991575,14.814272708070996,39.68149493501355,6.1102966427541245,8.764942281572642,2.504041438173616,2.81426686158592,2.8736151442979323,2.9500228725273807,1.2882936560122622
2024-08-15,18.209423929076937,14.8074304807818,39.68665109975563,6.11109060719938,8.727328794242242,2.508981113244379,2.814632543967349,2.880366981645388,2.9688634068784077,1.2852310432084884
2024-08-16,18.27521887575705,14.800950277782126,39.695259679880415,6.108262413235079,8.685194641737763,2.503525450656781,2.815243076453844,2.848405511914196,2.9824302450952156,1.2855098274875276
2024-08-19,18.208689467195008,14.786524605215376,39.71725654499154,6.113032624808756,8.745141979742849,2.5049127626956604,2.8168031247494634,2.8308687612846564,2.990086158932099,1.2866839703845907
2024-08-20,18.136974193650016,14.804730361993851,39.79598608985231,6.120060469018062,8.793751961472719,2.4918327675514766,2.8223867336707573,2.7291334991034946,3.0154467220585413,1.2896972016287709
2024-08-21,17.284931386554995,15.364670926152218,40.174210585127774,6.257420696625326,9.265311772718293,2.53937225619399,2.833183155484008,1.8299631958384663,3.1385188267270414,1.312417198577886
2024-08-22,17.253450479077053,15.366472665756605,40.16679516549802,6.258120801961452,9.410436119755847,2.5389035348276816,2.8326602020350204,2.0620679176359733,2.774337955534665,1.3367551579176757
2024-08-23,17.277124797748353,15.326794221428337,40.191659864918336,6.207699247771157,9.39213276010367,2.5585737270992683,2.83441372118419,2.0724400783044774,2.788585115114443,1.350576466327773
2024-08-26,17.39065340216982,15.22258167020806,40.1934184823682,6.239528643596532,9.427628724165753,2.560542019083921,2.834537743169024,2.0061532534046225,2.772464160384711,1.3524919014493515
2024-08-27,17.470662661244035,15.147731354965579,40.057760127347976,6.2200521856998945,9.322045977276918,2.557036889689843,2.827582632952099,2.2836823594092426,2.767513144916772,1.345932666497642
2024-08-28,17.459059954080264,15.200852821723396,39.9349596661349,6.232110009818368,9.21322485924036,2.5660594166380064,2.82885309814122,2.1721567910212234,3.046185973776948,1.346537409425314
2024-08-29,17.43715727617488,15.207397415266078,39.879601180554644,6.226934274513762,9.194358319188451,2.5658351793508785,2.828605896404465,2.262213572740149,3.0473091213412187,1.3505877644654818
2024-08-30,17.473523607318203,15.225717079492892,39.88755712750906,6.236514252424537,9.188318082300373,2.5876545417894232,2.8291702009060287,2.1570218384091557,3.048843469147084,1.365679800703242
2024-09-02,17.320855277971937,15.254365792842819,39.755709384896946,6.230770445596049,9.325655814613015,2.577101211047701,2.825725042517081,2.301132089139366,3.0460560926527362,1.3626288487223563
2024-09-03,17.321429450662084,15.228337980469908,39.7952929821498,6.244383884363217,9.405793213695585,2.541229633119352,2.8285385343088487,2.2470199463102465,3.0267674125671316,1.3612069623538239
2024-09-04,17.283336610450746,15.226865420895178,39.75879944520393,6.252537927621719,9.362829324667718,2.5291830075590407,2.8259446753931488,2.3099274922873985,3.0906174032205516,1.359958692700578
2024-09-05,17.305856526857205,15.248807941515727,39.75207517990486,6.243153662527652,9.226109148952137,2.5264422570376355,2.8254667333530725,2.4167139671823747,3.113224685355751,1.3421498973135886
2024-09-09,17.38889110853508,15.2148337750203,39.76846893728444,6.2364725288869165,9.198205626378005,2.5274841619245616,2.826631955945882,2.5747835747624177,2.9215249312779674,1.3427033999844307
2024-09-10,17.39903520375315,15.16451002362293,39.7821396169916,6.238153408816033,9.207385916600646,2.5283530016703684,2.8276036297656786,2.57143101844794,2.9363714185465852,1.3450167617850652
2024-09-11,17.561789478573314,15.15455581431706,39.77169732901931,6.232778841499774,9.16290909641693,2.530626287651725,2.8260063699344,2.5019507300396464,2.9106529367094947,1.3470331158383408
2024-09-12,17.63998591933093,15.159719584021857,39.77796231945371,6.236074457664674,9.148345570621794,2.5310249216188403,2.8264515333059483,2.4169885835680773,2.916201804748584,1.347245305665587
2024-09-13,17.70819663953859,15.134579329737694,39.818960313961185,6.2425017991235014,9.146845425616162,2.5350232895652542,2.8293646750980663,2.3051062569622345,2.92893544623692,1.3504868241604007
2024-09-16,17.703904492089023,15.119180895169013,39.758428175588485,6.237619691378804,9.18788155479579,2.5262734568104452,2.8263129683677395,2.307749923593578,2.980842201395042,1.3518066408120837
2024-09-17,17.72930001507778,15.103658665846591,39.789459940588266,6.245266799272174,9.266120012693815,2.520835641575446,2.828518927805142,2.182661886403301,2.982242573175662,1.3519355375618236
2024-09-19,17.704866752656713,15.082843875900743,39.734624932128035,6.235272632241143,9.33150605641574,2.5266108300194516,2.8246208638563544,2.154680433953295,3.053051381804175,1.3519222410243554
2024-09-20,17.701190237574792,15.079711838604856,39.72637381395367,6.256633738815552,9.316159725242906,2.524236704184929,2.8240343154597043,2.0751276760534005,3.1444280781128833,1.3521038719973022
2024-09-23,17.49658928195263,15.01973782499791,39.735289335935335,6.251563307048853,9.226219159177878,2.514166414833803,2.8246680944231297,2.4074023038051804,3.1756567141971206,1.3487075636281578
2024-09-24,17.575175202131057,14.977790512748523,39.810637627523136,6.233254051875998,9.082127354103694,2.5064235780340023,2.8300243890109953,2.371001457438003,3.2363533951713355,1.3772124319632537
2024-09-25,17.663860536399817,15.014112480705268,39.92941489914017,6.2578927839458816,9.057639541932936,2.5143663618126646,2.838467925602431,2.3938762378611695,2.949047810053634,1.381321422546026
2024-09-26,17.49439168272382,14.831590539328756,39.70825761981461,6.178403182988058,8.916483912957121,2.5069101876622573,2.822746487022258,3.2657961388843257,2.908219720198136,1.3672005284206565
2024-09-27,17.631455478221653,14.760512304556153,39.723434328279225,6.22329905484839,8.9661249420156,2.5115669902425872,2.8238253558286712,3.0938231531912637,2.890838016846658,1.375120375969798
2024-09-30,17.602491563052332,14.679020994165453,39.923034470561994,6.234078301740832,8.874104474926101,2.5200050878509628,2.8380143591798705,3.050267240420072,2.869074255941757,1.409909252160625
2024-10-02,17.507728569695704,14.630728302099197,39.786247195966865,6.171713927554435,9.279468215317682,2.455980626374366,2.8279614036968086,3.102227636841625,2.8769222970178405,1.361021825435483
2024-10-03,17.80823756731104,14.37036848863524,39.79352680627437,6.104583259909182,8.933475909882203,2.464302571595084,2.828478830155308,3.168086713575471,3.191842453290148,1.3370973993719546
2024-10-04,17.833871637228143,14.391053917453217,39.44455428021424,6.084153654482472,9.062738837882465,2.4293577736173684,2.8353328413908576,3.2708308390415004,3.2747659311651827,1.3733402875245468
2024-10-07,17.801903026627752,14.365256827052725,39.60345920524513,6.082876238977731,9.118506276393179,2.4833319099217763,2.8302502853776295,3.106111963312505,3.250850716628927,1.357453550462647
2024-10-08,17.772819137872954,14.341787564757164,39.52027011305689,6.059535345641719,9.10065100161129,2.4718800124041014,2.8219289843199764,3.31867149162757,3.2506235243845967,1.3418328243237372
2024-10-09,17.774998802227167,14.343546446276637,39.4913742079314,6.110615177884875,8.474294073607119,2.4777299071501364,2.8037859247054877,4.1923034720188275,3.0314173988997033,1.2999345892986478
2024-10-10,17.759698930398297,14.554672243139885,39.321000184585884,6.1916952220394466,8.630608649164403,2.5794635632335146,2.7945489644900707,4.139554571726073,2.6863933347550524,1.3423643364673687
2024-10-14,17.73473219487559,14.53759409512187,39.31797511915821,6.24267893633414,8.601695250148602,2.561759981412008,2.794939122485139,4.186016713268127,2.6745267716475976,1.3480818155487169
