date,UBS SECURITIES HONG KONG LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,DBS BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CITIBANK N.A.,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,EAST ASIA SECURITIES CO LTD
2024-05-16,0.0,27.121689475238753,0.0,24.723085064487545,14.98473958846116,13.916276951855863,0.0,9.853795412031111,5.433198779167077,3.967214728758492
2024-05-20,0.0,27.13758675210939,0.0,24.737576408351845,14.993522837538976,13.9244339255545,0.0,9.85957117736589,5.377768802242133,3.9695400968372727
2024-05-21,0.0,27.142132254774936,0.0,24.741719913097885,14.996034228792976,13.91001640499145,0.0,9.861222639873489,5.378669569972462,3.9702049884968007
2024-05-22,0.0,27.16815379463846,0.0,24.76436161831039,14.989462073312454,13.903920207213064,0.0,9.780082333707577,5.425554964643778,3.9684650081742796
2024-05-23,0.0,27.120429673461956,0.0,24.778332701557122,14.98540350808099,13.90015556463563,0.0,9.777434266557048,5.470853784011303,3.9673905016959496
2024-05-24,0.0,27.124435625624688,0.0,24.76722172712099,14.9876169984392,13.902208753280387,0.0,9.778878489027628,5.471661882511657,3.9679765239954508
2024-05-27,0.0,27.0993511700092,0.0,24.744317203587013,14.973756573154477,13.893287388889707,0.0,9.769835062398851,5.555145630112794,3.9643069718479604
2024-05-29,0.0,27.092021402155954,0.0,24.737624419702573,14.969706507199623,13.889529565662128,0.0,9.767192540719176,5.580690849004642,3.963234715555905
2024-06-04,0.0,27.092154635271438,0.0,24.737746074366957,14.969780125207164,13.889597871576598,0.0,9.767240573808786,5.580226513821474,3.963254205947586
2024-06-05,0.0,27.08855780105227,0.0,24.73446181836062,14.967792693120913,13.901030142105522,0.0,9.76594384619167,5.579485666519153,3.96272803264985
2024-06-06,0.0,27.08869100010326,0.0,24.734583441920844,14.967866292306104,13.901098495837616,0.0,9.765991867000379,5.57902138477349,3.962747518058308
2024-06-18,0.0,27.08935701500757,0.0,24.735191577663695,14.968234299089318,13.898981629000218,0.0,9.76623197812789,5.579158553136248,3.96284494797506
2024-06-24,0.0,27.08962343013936,0.0,24.735434840333987,14.968381506869525,13.899118321023593,0.0,9.76534455798035,5.5792134223699605,3.9628839212832294
2024-07-25,0.0,27.04693076987279,0.0,24.696452330336847,14.944791661552511,14.034811447199816,0.0,9.749954586293406,5.570420702758699,3.956638501985929
2024-08-12,0.0,27.050250910840724,0.0,24.69948393876008,14.946626206679825,14.036534287874773,0.0,9.751151440159484,5.558829017274058,3.957124198411062
2024-08-26,0.0,27.054236156127843,0.0,24.68839010352211,14.948828255446205,14.03860225509262,0.0,9.752588052723594,5.559647985542263,3.9577071915453668
2024-09-03,0.0,27.05316144874156,0.0,24.688753836709637,14.949048496009823,14.038809085328422,0.0,9.752731737262124,5.559729895641498,3.9577655003069365
2024-09-05,0.0,24.544636332852125,0.0,22.399470227592722,13.562886524443494,12.737049760288011,9.27257659199059,8.848402217113119,5.0441996827603415,3.5907786629595964
2024-09-10,0.0,24.557657243989535,0.0,22.357857407151485,13.570527423244783,12.743806755618165,9.277495686907368,8.853096287842652,5.046875626902999,3.5926835683430145
2024-09-13,0.0,24.557657243989535,0.0,22.35830320483958,13.570527423244783,12.743806755618165,9.277495686907368,8.853096287842652,5.046429829214906,3.5926835683430145
2024-09-16,0.0,24.557766721945825,0.0,22.35795707840725,13.570587920611993,12.743863567467322,9.27753704595303,8.85313575491717,5.046452326182706,3.5926995845147025
2024-09-17,0.0,24.556671986305645,0.0,22.356960405837935,13.569982971211541,12.743295471768764,9.277123472089727,8.852741100006241,5.05068516355661,3.592539429223541
2024-09-20,0.0,24.558314126369194,0.0,22.35845544801637,13.57089041553914,12.74414763431129,9.277743846712823,8.853333095568207,5.044335765967785,3.5927796675151913
2024-09-23,0.0,24.558423610182338,0.0,22.358555124604344,13.570950916142838,12.744204449199767,9.277785207971112,8.853372564754135,5.043912442601757,3.592795684543712
2024-09-24,0.0,24.554723828461118,0.0,22.359651625731725,13.571616458388133,12.74482944640859,9.278240206153393,8.853806749026969,5.044159804546609,3.5929718812834652
2024-09-30,0.0,24.5164679121652,0.0,22.320364212616127,13.550472069762161,12.72497318038362,9.263784837680115,8.840012641943654,5.1965510641044474,3.5873740813446755
2024-10-02,0.0,24.46321811511162,0.0,22.271884355373146,13.521040428537164,12.923418081354546,9.243663886149827,8.82081212411943,5.176380708720874,3.5795823006333896
2024-10-03,0.0,24.45138004057768,0.0,22.26110669620461,13.51449741838959,12.919384053949665,9.239190755037804,8.81654361656315,5.22004732582454,3.577850093452965
2024-10-04,0.0,24.512321585138437,0.0,22.3197047448228,13.548180357564076,12.951583758739934,9.262218107856707,8.834066946463302,4.985157129695978,3.5867673697187645
2024-10-07,0.0,24.525529243073304,0.0,22.32727794946697,13.555480348761611,12.958562293490555,9.267208749320913,8.841498713073216,5.013225510540331,3.511217192273096
2024-10-08,0.0,24.51308527683817,0.0,22.315949350186933,13.548602456827489,12.951987270785118,9.262506676161653,8.83478725298202,5.008456471426028,3.5646252447925937
2024-10-09,0.0,24.51363080004451,0.0,22.316445977523088,13.548903972404586,12.952275509068656,9.26226772004006,8.83498386558362,5.00678758206298,3.564704573272505
2024-10-16,0.0,24.521816562778273,0.0,22.2905053428317,13.553428317008015,12.956600623330363,9.265360641139804,8.83793410507569,5.008459483526269,3.5658949243098843
2024-10-18,0.0,24.523017601040124,0.0,22.28669925953631,13.554092141645405,12.957235216328494,9.265814443271932,8.838366972558763,5.008704789637961,3.5660695759810146
2024-10-21,0.0,24.550345682204163,0.0,22.311535221249983,13.569196617618873,12.97167456394118,9.276140127218182,8.84821631548683,4.902847922117867,3.5700435501629233
2024-10-31,44.31756740799417,13.670229685597748,0.0,12.423605559814161,7.5556587598823635,7.222943945120913,5.1651804734782685,4.926902085465816,2.7300249893218393,1.9878870933247215
2024-11-05,44.31866742681014,13.670568998216925,0.0,12.42391392962499,7.555846301015351,7.223123227845823,5.165308679876793,4.927024377489396,2.727610623890729,1.9879364352298527
2024-11-08,44.30657022244108,13.666837485592232,0.0,12.451540836296257,7.5537838604639616,7.221151607241155,5.163898759444665,4.925679499037798,2.723143920525985,1.987393808956863
2024-11-11,44.36260277920886,13.684121329577511,0.0,12.467287748441644,7.563336796311806,7.103818307387042,5.170429313466992,4.9319087877135885,2.7265877600185857,1.9899071778739614
2024-11-14,44.35158323446816,13.680722232640413,0.0,12.46419090951578,7.561458084897358,7.10205373906228,5.169144993486219,4.930683715555091,2.7507501998013644,1.9894128905733364
2024-11-18,44.328460000548425,13.673589622769333,0.0,12.510821832116767,7.557515827342604,7.09835099751525,5.166449997273401,4.928113044011389,2.748322992302573,1.9883756861202626
2024-11-20,40.74454911187577,12.568093814079429,8.170471556130416,11.499106420761096,6.94649836216123,6.448239254007096,4.748747771642692,4.529680118553937,2.516996055801004,1.8276175349873292
2024-11-21,40.74668770009087,12.568753484585123,8.170900405499534,11.499709982562898,6.946862967976173,6.448577707340789,4.748997022554587,4.529917871105649,2.5118793958317314,1.8277134624526519
2024-11-28,40.74882651281695,12.569413224343645,8.171329299889663,11.50031360772718,6.947227612067778,6.448916196205628,4.749246299633075,4.530155648616845,2.5067621987107014,1.8278093999885299
2024-12-04,40.74891950976803,12.569441910252094,8.171347948493223,11.500111633788046,6.947243467027089,6.448930913918881,4.749257138360558,4.530165987335756,2.5067679196421127,1.8278135714142096
2024-12-05,40.77897975244033,12.578714314983877,8.177375904700321,11.508595199748298,6.952368408425162,6.37991883033944,4.752760637933302,4.533507864631236,2.5086171478644586,1.8291619389335805
2024-12-27,40.77953856662312,12.57888668722083,8.177487963257482,11.508752907622814,6.952463680109108,6.380006257468543,4.752825767322708,4.533569989493309,2.5072811760532767,1.8291870048288115
2025-01-03,40.781866658176114,12.573894700215646,8.177954813578038,11.509411080876323,6.9528605941629475,6.380370490100841,4.7530971047117685,4.533828809636165,2.5074243159791347,1.8292914325630252
2025-01-17,40.78885392572172,12.576049019611988,8.179355964700848,11.511383019414314,6.954051846578781,6.381463656238334,4.753911465697724,4.534605602791919,2.5078539197707648,1.8124715794736064
2025-01-23,40.79686893987816,12.578520214588625,8.180963209022226,11.512959541918951,6.95541831850997,6.382717614528917,4.754845609808892,4.535496653277583,2.5083467133340713,1.79386318513261
2025-01-24,40.800831011103,12.57974180326169,8.1817577199679,11.513963391148403,6.956093808161326,6.373740036348509,4.755307386348582,4.5359371272955,2.5085903165465995,1.794037399818487
2025-02-03,40.80087762828579,12.57975617630529,8.181767068073949,11.513862291008028,6.956101755879264,6.373747318695387,4.755312819547567,4.535942309851956,2.508593182748351,1.7940394496044183
2025-02-06,40.79882657301114,12.579123793455727,8.181355771614744,11.51328349051754,6.961464559979332,6.373426911174342,4.75507377053666,4.535714288570529,2.5077815776857206,1.793949263454268
2025-02-07,40.79891979832272,12.579152536751396,8.18137446601125,11.5130812983858,6.961480466924633,6.373441474453719,4.755084635879394,4.535724652676885,2.5077873079661868,1.7939533626280213
2025-02-14,40.822052837453235,12.586284932150582,8.18601331568176,11.508177752930319,6.9654276351546685,6.347562012876897,4.757780774882447,4.538296414292002,2.4934337881243622,1.794970536453729
2025-02-17,40.82513300183893,12.5872346106675,8.186630978560602,11.509046084549993,6.965953200642969,6.348040958277459,4.758139765816982,4.538638844376122,2.4860765821109103,1.7951059731585357
2025-02-19,40.83185497418216,12.58930713405467,8.187978930250548,11.494475801464356,6.967100164322348,6.349086180977734,4.758923206838707,4.539386143957152,2.4864859215741117,1.795401542378217
2025-02-20,40.833722581582585,12.589882956122631,8.188353440055563,11.495001547063827,6.967418832377832,6.3493765817039565,4.759140875132367,4.539593770849471,2.482025752898202,1.7954836622135615
2025-02-21,40.83699130566183,12.590890771500995,8.189008914657599,11.495921717598677,6.967976571625389,6.349884846902638,4.759521842563,4.539957163617277,2.4742194758696074,1.7956273900029847
2025-02-25,40.832415238464144,12.589479875144358,8.18809127959493,11.494633520094474,6.967195761678226,6.3491732984063365,4.758988505236128,4.539448430030617,2.485147913810716,1.795426177540069
2025-02-26,40.83204172723449,12.589364713891188,8.18801637968944,11.494299688373717,6.967132029816151,6.350258647287157,4.758944972772077,4.539406905791721,2.4851251811203348,1.7954097540237184
2025-02-28,40.83316228142399,12.58971020397144,8.188241083516871,11.494615126571913,6.967323228900363,6.350432917508058,4.759075572553553,4.539531480787508,2.482449079292111,1.7954590254741924
2025-03-03,40.83549696686498,12.590430035879557,8.188709256104467,11.489554724144858,6.967721594032926,6.3507960111909405,4.759347678455498,4.5397910339904675,2.482591016320732,1.7955616830155747
2025-03-07,40.82634652755626,12.587608765796634,8.186874325893491,11.475547459287629,6.966160263369607,6.3493729215317245,4.758281201362881,4.538773755264449,2.5158754473135883,1.7951593326237376
2025-03-12,40.83736490744995,12.591005960675217,8.189083832722707,11.47841581125334,6.9680403189393685,6.351086516033474,4.759565385581575,4.539998697923799,2.5165544419776102,1.7688841274429552
2025-03-14,40.8354035743214,12.590401241022796,8.18869052817306,11.477864526976182,6.967705658552989,6.35078148664643,4.759336793621995,4.539780651292484,2.5212363677505465,1.7687991716421196
2025-03-17,40.835590359835756,12.590458830868029,8.188727984121535,11.477459617237107,6.967737529585754,6.350810535801886,4.75935856333879,4.539801416735942,2.5212479001560215,1.7688072623191826
2025-03-26,40.836430915796626,12.590717991691397,8.188896540130115,11.475637477570832,6.9678809528413685,6.3509412602901385,4.759456529528946,4.539894863582392,2.5212997972862614,1.7688436712819253
2025-03-31,40.84343736188546,12.592878224230091,8.19030153711072,11.477605248186252,6.951920257807792,6.3520309129986545,4.760273125760263,4.5406737888679105,2.521732385313846,1.7691471578390134
2025-04-01,40.85278240764267,12.595759495514333,8.192175491595783,11.480231343176182,6.930630703867771,6.353484268136403,4.7613622840939,4.5417127025114805,2.5223093618381136,1.7695519416233645
2025-04-02,40.855680240196534,12.596652957348645,8.192756591619514,11.481045676647527,6.924028963858422,6.353934943279136,4.761700024385121,4.542034862279897,2.5224882781749915,1.769677462210213
2025-04-07,40.86222524554318,12.598670918143103,8.19406905626043,11.48265606466001,6.909347217846333,6.354952832050821,4.7624628400312075,4.542762487968259,2.522892376189526,1.7699609613071292
2025-04-10,40.864469730139824,12.599362939261486,8.194519140945495,11.483286785197397,6.909726735195427,6.349809087072238,4.76272443308989,4.543012013302946,2.5230309538867344,1.7700581819085637
2025-04-11,37.427136438368755,12.599362939261486,11.631852432716562,11.483286785197397,6.909726735195427,6.349809087072238,4.76272443308989,4.543012013302946,2.5230309538867344,1.7700581819085637
2025-04-16,37.42739341534293,12.599449447246675,11.63147456036559,11.483136761461097,6.909774177795577,6.349852685244074,4.762757134242853,4.543043205897195,2.5230482771693037,1.7700703352347056
2025-04-17,37.43184824365531,12.60094910776257,11.632859006821992,11.48198569679774,6.910596619724616,6.3506084820266,4.763324025586077,4.534199213014637,2.5233485852023505,1.7702810194081078
2025-04-24,37.43330485986229,12.60143945882871,11.63331168580414,11.480830170955965,6.908576489199275,6.350855608462328,4.763509384720085,4.534375656026919,2.523446778335138,1.7703499078051486
2025-04-25,37.433390546698995,12.601468304197535,11.63333831507672,11.48062754584236,6.908592303300318,6.3508701459104495,4.763520288647812,4.534386035455286,2.5234525546397637,1.7703539602307632
2025-04-29,37.432019604384095,12.601006794142592,11.6329122613443,11.480207084914982,6.908339286371139,6.3506375547266884,4.763345831794288,4.534219970303366,2.5270224883714048,1.7702891236471416
