date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,CHIYU BANKING CORPORATION LTD,INTERACTIVE BROKERS HONG KONG LTD,BNP PARIBAS,ICBC (ASIA) SECURITIES LTD,HANG SENG SECURITIES LTD
2024-04-22,34.48492835594459,34.56358125893584,0.0,1.9023515470152095,9.683046279368119,6.589365428378667,4.719174179475438,4.299692030188732,2.429500781285503,1.328360139407901
2024-04-23,34.61534439304626,34.46719211341841,0.0,1.9493354063032695,9.65604269574402,6.570989343493674,4.706013588178494,4.287701269229294,2.4227255139141137,1.3246556766724649
2024-04-24,34.268912609096276,34.605389847705226,0.0,1.8953158917337034,9.559404625095336,6.505226613106392,4.658915611508556,4.244789779374463,2.9161360679442447,1.3459089544358054
2024-04-25,35.46159400882132,33.99532829096136,0.0,1.8619031959507335,9.390881013808325,6.390545383042849,4.54288106805168,4.169957995301169,2.8647272406743807,1.3221818033881756
2024-04-26,34.94790690640339,32.96708715935654,0.0,1.8055870623703427,9.10683933497059,7.841087297438579,4.799994739731792,4.043831184842537,3.2054759392044505,1.28219037568178
2024-04-29,35.66212626647107,32.38669964419555,0.0,1.8597235245877537,9.050305978756287,7.792411465463445,4.77019737508454,4.018727925584921,3.185577014183169,1.2742308056732676
2024-04-30,34.62393934268765,31.712018176770368,2.3614483975657934,1.7844891134037728,8.87138722328771,7.610884362424889,4.6909853302996165,3.9251101743323322,3.175190750781033,1.244547128446837
2024-05-02,35.041774975155136,25.11192326741487,8.86969639093996,1.7940093941090973,9.03155216449726,7.720520398683141,4.758559742584578,3.3827856673475396,3.026702965521483,1.2624750337469288
2024-05-03,35.49439713740652,26.79445779131666,9.284453284629485,1.8778992738473215,4.371147714296364,8.081540541547929,4.981075302337716,4.557514477308999,3.0665803732079144,1.4909341041010853
2024-05-06,35.96068786256061,26.68346274299673,9.119137875374001,1.8444621206322158,4.326598262038759,7.937643734586494,4.95894723879827,4.476365124955485,3.2283079339827667,1.464387104074657
2024-05-07,36.56873050376403,26.082859640707973,9.320774100494274,5.646211989781166,4.354230236727251,7.432807083788316,4.966543863767021,1.2225862086560737,2.9765245758877694,1.4287317964261295
2024-05-08,36.78589362928312,26.1107385151508,9.23438832288005,6.402733918177928,4.313874836965863,6.656174064849671,4.920513485914188,1.2112551690668212,2.948937876832133,1.4154901808794238
2024-05-09,37.56378354273966,26.134657738956385,9.32711979221628,6.467029993157842,4.3571946474587,6.723015178696041,4.96992514475758,0.04901843978391037,2.978551028536221,1.429704493697386
2024-05-10,38.35770645931269,26.848657306552425,7.782723049715617,6.600721986540059,4.447270314123211,6.861999117494796,5.072667702046787,0.050031791033886115,2.5189617013588497,1.4592605718216782
2024-05-13,39.51754878825336,26.415974556215033,7.627687142239339,6.4692321575117395,4.324626192251769,6.725304511572632,4.971617512352426,0.049035131628681464,2.4687826688051433,1.4301913391698762
2024-05-14,38.882883737636256,26.86222752332126,7.590209984514616,6.43744684311646,4.303377982291769,6.353412375430762,5.014960168340014,0.04879420704330825,2.964925775201022,1.5417614031045312
2024-05-16,38.7801958170972,27.054570365622467,7.596645267188258,6.442904767234041,4.680076102107051,6.358799051775886,4.476594532450223,0.09970596913184589,2.967439557495413,1.543068569897615
2024-05-17,39.12093354795745,26.696941606401243,7.4962267876325654,6.324272046101795,4.618211145952205,6.274743404826364,4.417419356997762,0.09838797658767741,3.26286657050971,1.6899975570332344
2024-05-20,39.79903361495127,26.15527976619086,7.950032093367263,6.157365020510431,4.496329626576567,6.109143514370334,4.414874379718295,0.09579137030532685,3.176754627472574,1.6453959865370769
2024-05-21,38.22348891123825,24.132755220787743,7.7176201776268005,6.364909743343553,4.983030350908643,5.697062138996163,4.299382894229105,0.08932993433945983,2.8105506552381065,5.681869973292172
2024-05-22,38.89171970936076,23.626403015621435,7.150558672586054,5.925392084275246,7.460228536359464,4.996945529070962,3.99755642325677,0.08276630904489368,2.604042036276417,5.264387684148
2024-05-23,40.02237058268377,22.94194672467244,6.829480771247348,5.686214935052714,7.380679022470067,5.041447419719991,4.019714075990073,0.07904989554120946,2.5946649386825555,5.404431633939831
2024-05-24,39.767112813621665,22.30946459825182,6.45215372383258,5.372053029590999,9.259094615499903,4.762908752829167,3.848430272285967,0.07468240924436136,2.730734351622056,5.423365433221479
2024-05-27,36.25661850436464,20.790959656740963,5.958706632228158,4.984669233133224,15.846875315236694,4.398651549381022,3.554110451899865,0.06897085629429442,2.5218935549784525,5.618544245742692
2024-05-28,35.9192960271219,21.965159415954513,5.756152170907863,4.837887265533112,15.353516125157785,4.249128078918206,3.4219644795554616,0.06662632827743747,2.844083060822586,5.586187047751135
2024-05-29,36.54221259427468,21.668442251961114,5.649252586089939,4.803643990329547,15.068380421558794,4.1702159838262345,3.4140168187590776,0.009786106842045564,2.9691937804842787,5.704855465874289
2024-05-30,37.44976846273585,21.172687938135155,5.51434271857096,4.688928111641559,14.7085322513064,4.287727113849467,3.3324866429159146,0.009552404709335521,3.223936589400739,5.612037766734619
2024-05-31,37.66305149850182,20.964909841798075,5.432376536410825,4.6192310406850785,14.521982945759646,4.651739750666749,3.3898885079571484,0.009410416047325837,3.1760154159724703,5.571394046200865
2024-06-03,37.14303305400867,21.51196241324623,5.392586679461676,4.6172431143674215,14.447461556589253,5.04228085185885,3.386289666827312,0.009341488736075343,3.1527524484254283,5.297048726479087
2024-06-04,36.44212827044071,21.23527113235973,5.307511800855471,2.2028263545125344,15.891191828939313,4.96273249095738,3.3119709465968192,2.131363006642748,3.186596652088422,5.32840751660687
2024-06-05,36.24588514146021,21.88908428511501,5.248833994259346,2.1784727546252767,15.71550493163084,4.907866431640136,3.2856874216032916,2.1077994780096585,3.1513668666320873,5.269498695024147
2024-06-06,36.38667371499917,21.84948793315877,5.224542184064323,2.1683906970238622,15.642772956617787,4.885152632737311,3.2807656628277932,2.0980444991124445,3.219058471677428,5.245111247781113
2024-06-07,37.06537413054314,21.74795955833335,5.210074725599313,2.1828982373947983,15.61996812418849,4.871624989487546,3.2716807824137413,1.5281518388076722,3.2716807824137413,5.230586830818208
2024-06-11,37.100929671944286,21.72747494715215,5.197813644056177,2.1572973006157565,15.685528181767951,4.860160395524969,3.2639814024683473,1.5245555767015166,3.2639814024683473,5.218277477300493
2024-06-12,38.08243276699469,21.371048092154656,5.112546470833325,2.1722284060328048,15.428216023203714,4.780432231586278,3.2104376460547845,1.4995461105396957,3.2104376460547845,5.132674606545267
2024-06-13,38.56813417590655,20.414216420259145,4.844859584906165,2.1538643477464725,14.620412881222736,4.530134454390606,5.035602088248926,1.4210316499035796,3.0804914289856122,5.331252968430208
2024-06-14,39.674767579994764,19.718405248234998,4.649315324253135,2.0669318362782048,14.030315732441057,4.347292872087085,5.765883177715502,1.3636771325073171,3.0293767171806847,5.354034379307252
2024-06-17,40.011507291289234,19.614287248938034,4.6247658029522025,2.056017930981743,13.956232236074264,4.324338103154127,5.735437905235999,1.3382688445550666,3.0133808676716125,5.325763769147714
2024-06-18,40.007857874335855,19.594664648842148,4.620139077099935,2.0630558036404514,13.942270088964962,4.320011932327695,5.738794798523738,1.3369300085308866,3.0558400194991697,5.320435748235162
2024-06-19,39.3030439067315,19.374299118073676,4.542877429947579,2.073269101100485,13.870084436710025,4.247769250443109,6.358239867505371,1.3145727996108147,3.5055274656288398,5.410316624248592
2024-06-20,42.20617678891098,18.53840274797518,4.34286769470666,2.0503806848394595,13.259424792303207,4.060752273593826,7.805193317455079,0.7437588374792902,3.864126374030335,3.1289164887059795
2024-06-21,42.75778713643863,18.142658725730385,4.3607620689240765,1.9815714881701454,13.314058993900083,4.077484217990032,7.768680457433639,0.7468234251897532,3.519512693422975,3.3306607928002787
2024-06-24,41.82027227666631,18.541716463090165,4.431518213714328,2.074787976279165,13.53008808950969,4.143643999043908,7.894732250809973,0.7589411114038317,3.5766190307536894,3.2276805887289393
2024-06-25,41.49463005624675,18.35867210322368,4.35702192405402,2.0742168939236696,13.362677475740478,4.073987035286732,7.950707329917474,0.7461828885683066,4.031102961231082,3.550801331807804
2024-06-26,39.81900753913204,19.20588475303389,4.230040951459448,2.0387465089671872,12.973235831444526,3.9552548266599166,9.401016209050622,0.7244361471987636,4.163426133326228,3.488951099727379
2024-06-27,39.609868346226186,19.83378031110972,4.186810886367645,2.0179109791697916,12.840652285355889,3.9148330138280145,9.304939942340692,0.7170325730590258,4.120876856661067,3.453294805881975
2024-06-28,39.8169681415088,19.83473376960734,4.162794775856446,1.998141492411094,12.76699657634713,3.8923770049838815,9.251565555003793,0.7129195777549424,4.097238952614612,3.4662641539119616
2024-07-02,39.62092936494101,20.20553357108063,4.138041142555517,1.9862597484266484,12.69107893720767,3.8692313832950216,9.19655206682122,0.7086802744140355,4.138041142555517,3.4456523687027243
2024-07-03,39.84328523934338,20.185049204350015,4.117247538972017,1.9762788187065683,12.627306428579532,3.849788545298638,9.150339510825606,0.7051191651389085,4.117247538972017,3.4283380098133134
2024-07-04,39.834671621580284,20.2111849446195,4.0897358900086465,1.9791745496057591,12.655639407664552,3.824064070382101,9.024791206101757,0.7004075244699848,4.11388787361106,3.566442911956359
2024-07-05,41.11123400688874,19.55470878633842,3.956897854395506,1.914889308119274,12.260152013422296,3.6998552772398927,8.731658454286146,1.2384778717497744,4.081524558470955,3.4506018690889944
2024-07-08,41.086477921276625,19.401947907269516,3.9575143693607364,1.922978045143709,12.246481473691098,3.700431743004626,8.91219771367851,1.2386708360794432,4.082160491230366,3.451139499265367
2024-07-09,41.163058173086625,19.328166738324327,3.9424648476485684,1.923426157167758,12.19991090650305,3.6863598477028936,9.018000301117395,1.2339604542837053,4.0666369688343496,3.43801560533133
2024-07-10,41.159863855834935,19.32666684256352,3.9421589062526676,1.9232768963103566,12.198964174466916,3.6860737804527894,9.025060645613884,1.2338646970357758,4.066321391488972,3.4377488099801803
2024-07-11,41.0569939555838,19.20594354740448,3.917534359398304,1.9112632197505426,12.593176395467381,3.663048859673611,8.968685944842967,1.2261574077644297,4.0409212683557305,3.4162750417587566
2024-07-12,37.294296687197324,19.983562110665083,4.243113710435888,1.8779954461700887,13.556247149680011,3.967478370978439,10.783188583017187,0.28398792550161456,4.6607430126441445,3.3493870037102185
2024-07-15,37.147354278172266,19.869810595086214,4.303501932340139,1.8623658756016854,13.74918038619694,4.023943735947965,10.750283370353616,0.7285456027189999,4.371273616313999,3.1937406072681744
2024-07-16,34.455673179264004,18.107044976737775,3.935135336120979,1.6797140674891204,20.272144044544493,3.8344330538974103,9.861077328507886,0.6661843285559138,3.997105971335483,3.1914877135469357
2024-07-17,34.37411781400538,17.95319262639697,3.8344426547024004,1.6820220495548877,19.791158741397037,4.340166390657245,9.601202867680026,1.1171210883778646,3.8948275783985014,3.4117481888296948
2024-07-18,33.97057130081191,17.934936223860305,3.7986022938174013,1.7036880839042454,19.606171681868553,5.496009224322421,9.608669188101103,0.6430704670635757,3.8584228023814546,3.379858733869026
2024-07-19,31.952605871706368,16.972393457168813,3.5887516654492226,1.6095692508975412,18.523045013401305,5.192386760049565,9.063717296794001,6.259121999188999,3.6452674397082654,3.193141245635923
2024-07-22,31.67012517207593,16.33787083807264,6.169593146587631,1.5888740764295721,17.81571941668807,5.673579600661532,8.60889263956666,5.558069596815729,3.50606835202557,3.071207161076662
2024-07-23,31.819295090640676,16.28852922192588,6.143295756389907,1.582101629597154,17.787141567785312,5.6493964279576785,8.565432188975356,5.534378776130996,3.491124020151093,3.139305320445944
2024-07-24,31.835588495090406,16.688828258261225,6.141218260790756,1.5680396933719483,17.73378224646846,5.647485955683129,8.494901030344923,5.532507199699162,3.489943416925143,2.8677054433648466
2024-07-25,31.781220912246006,16.694428795880125,6.133336575625796,1.579536811502573,17.812344217979323,5.640237930228568,8.483998611218063,5.525406738834693,3.4854643976023247,2.8640250088825305
2024-07-26,29.878528685469664,17.15325984811574,6.301905701836576,1.6507106300934042,18.30190014949675,5.795254692768216,8.717173525888478,5.6772674714783244,3.581259187387305,2.9427401074655375
2024-07-29,30.913830000531938,16.854959374876394,6.192313620225678,1.6629226356341735,17.983624467549685,5.694473428291235,8.565579192735079,5.694473428291235,3.518979986824284,2.918843865040298
2024-07-30,30.981088160648113,16.780574049757135,6.164985327606506,1.682742250654181,17.904258049447527,5.66934223408748,8.683938583710045,5.66934223408748,3.5577668630680717,2.905962246933463
2024-07-31,29.98970410615601,17.215803854311044,6.224148875060494,1.705745821663054,18.07607993781335,5.723749240832062,8.815259309832372,5.723749240832062,3.5919097032287426,2.9338499102708053
2024-08-01,29.56212912197436,16.970351380534538,6.135408741200621,1.755753972812301,17.81836217020489,5.642143500993964,10.040988314343748,5.642143500993964,3.5406984365519,2.8920208603897204
2024-08-02,29.956328240757536,16.889055462193905,6.098732296548843,1.7519750354975772,17.711846988986014,5.6084157132359955,9.98096496990262,5.6084157132359955,3.5195327350127683,2.87473284462875
2024-08-05,29.975141582854004,16.884519155485304,6.0970942108493364,1.7515044647113884,17.70708968503271,5.60690932385374,9.978284138019948,5.60690932385374,3.5185874080231847,2.8739607073166473
2024-08-06,30.862261321800272,15.612564839655239,9.274669205515107,1.6226980922964893,16.26757297651688,5.135509805441058,10.369424589189967,4.92024891539263,3.2227630395821723,2.7122872146101873
2024-08-07,31.423763402113764,15.59358761102962,9.148076295441614,1.6248148242513805,16.045531698569672,5.065413598603281,10.227889014664827,4.925887236007022,3.2091063397139346,2.7359299796048857
2024-08-08,31.249354038158256,15.627716839510855,9.16809842209001,1.628371008867764,16.080650083838247,5.0765001209848535,10.25635413664844,4.9488276628523,3.2161300167676496,2.747997670281621
2024-08-09,31.335032517829912,15.591695913101391,9.146966518948414,1.6246177138164082,16.043585174150234,5.137586632327126,10.232713870998657,4.937420919379316,3.208717034830047,2.74166370461849
2024-08-12,31.72843690558182,15.502365912525768,9.094560511997221,1.6153097397435912,15.951666150021651,5.10815169340958,10.17408725712156,4.909132796263752,3.19033323000433,2.725955803330732
2024-08-13,29.10334716590469,16.050236835434028,9.415972436426575,1.6536645491135376,16.515415845058552,5.28867947854994,10.57735895709988,5.0826270313337085,3.552843711091991,2.7598539899871
2024-08-14,29.27874434041685,16.106729074930954,9.376161916616823,1.6466728925708218,16.445589038097808,5.266319060593135,10.53263812118627,5.061137798492104,3.5378223677420237,2.7481853893532064
2024-08-15,29.29965436971876,16.097721027519928,9.37091808897898,1.6643943640266117,16.436391475695892,5.263373754220952,10.526747508441904,5.05830724431624,3.5358437616903444,2.746648405390391
2024-08-16,29.25226454157204,16.295654781153164,9.341892191590563,1.6530441063687173,16.385480667610768,5.247070746868173,10.494141493736347,5.042639419068115,3.5248916823707095,2.7629203696613995
2024-08-19,28.149692647675927,16.11058739897078,12.529466237605755,1.597923009164104,15.780708188255824,5.034372819379541,10.068745638759083,4.755015649945258,3.3225671853992487,2.6509212248444816
2024-08-20,28.153039351243642,16.112502779042632,12.530955859886317,1.5862240330417765,15.782584349145242,5.034971353569123,10.069942707138246,4.755580971493859,3.322962203831334,2.651236391607826
2024-08-21,28.16609663852041,16.074079453153924,12.547365112848908,1.5883011891426009,15.80325160086046,5.041564635001435,10.08312927000287,4.76180839197302,3.3273136138911474,2.6070900946052284
2024-08-22,28.02042664051904,16.106675637020363,12.572809569649667,1.5915220614636227,15.835298580369955,5.051788285338363,10.103576570676726,4.771464732314864,3.3340609817050115,2.6123769409423883
2024-08-23,28.17332025982991,16.125911691748765,12.587825160602256,1.5934228016390446,15.854210531972956,5.057821589672729,10.115643179345458,4.777163248805411,3.0991846576625104,2.6154968787209625
2024-08-26,27.90013275498371,15.832860636048673,12.639905404578908,1.6000153501697514,15.919804956905597,5.0787475700561355,10.157495140112271,4.796928047278523,3.1120070706719414,2.962103069194488
2024-08-27,27.576722043833097,16.022640700745466,12.41070240572164,1.6181012567308042,15.654676326761784,4.986653196226864,10.114604712063462,4.709943986991134,3.9386906591213364,2.9672647118044146
2024-08-28,27.5637396768381,16.01509767944383,12.40485978624567,1.6173394988860341,15.623767899659512,4.984305616200229,10.10984303262337,4.707726674097028,3.9368364312136404,3.0364837047925834
2024-08-29,27.64948704011357,15.867504129736817,12.427530635513733,1.620295313028745,15.670007793736005,4.993414823662301,10.128319559683392,4.71633041195967,3.885077176851779,3.0420331157139877
2024-08-30,27.93371493761275,15.97092546275485,12.370645186657073,1.624615471287545,15.633490881050497,4.970558099192857,10.081958458575357,4.69474200632147,3.691240902470256,3.0281085940773482
2024-09-02,27.85265359513217,15.654894002303221,12.125855798954692,1.609724614221765,15.364402675051226,4.87220107291965,9.922723554647458,5.033265571197986,3.6181989077526095,3.946080207819221
2024-09-03,27.573164689569474,15.427707175712033,11.949883052140718,1.5580198567601304,15.141431514358567,4.801494755770014,9.829742510631881,4.960221855134312,3.565690910719408,5.192643679203462
2024-09-04,27.399204837221458,15.910578549081416,11.87449091218397,1.5594563871579747,15.057169928020755,4.771201993652667,9.76772639550617,4.928927679393252,3.5431948689581203,5.188048448824211
2024-09-05,27.465451678463015,15.917477677291064,11.854457849754308,1.5680725933707265,15.031767472672325,4.763152655949667,9.762494699797665,4.920612247881887,3.5372172616202366,5.179295863199107
2024-09-09,27.902290601574727,15.830472920369006,11.77302413693345,1.5852254132007546,14.93967721361337,4.730432373805804,9.69543164218049,4.886810303518391,3.512918492472078,5.1437169023319305
2024-09-10,27.786471610244,16.50322876035288,11.656493961073505,1.5695347466371457,14.791803295005511,4.683610239577447,9.599465615001709,4.8384403301419905,3.478147391610642,5.092804050355169
2024-09-11,28.081704623779913,16.514284897660353,11.586657535119995,1.5656278616240886,14.725168660619763,4.655549778105614,9.541953264216465,4.809452250109106,3.4573091032212884,5.062292025543414
2024-09-12,27.978668524244345,16.453691442766125,11.54414430399434,1.5434542839837593,14.671139748767,4.638467848900952,9.45217887509214,5.2299135722555,3.4446237036112146,5.043717696384624
2024-09-13,28.045656534265927,16.43838764284081,11.533406939959534,1.5420186963748554,14.657493924170584,4.63415354750746,9.443387276266678,5.225049159232142,3.441419812729861,5.03902646665215
2024-09-16,27.871127955115593,16.37098540728502,11.601962426813522,1.512658137279615,14.695085236998152,4.66169932424623,9.499519520246745,5.256107266416942,3.461875885420164,5.068978840178015
2024-09-17,27.619634385504614,16.384294526843696,11.658427970493337,1.5200200870068257,14.733421306164255,4.6843873297001215,9.545752693107923,5.281688193463538,3.47872447506656,5.093649032649129
2024-09-19,27.577114807214365,16.313650865217472,11.647477061432152,1.5185923128861543,14.71958201691426,4.679987225347739,9.536786246694447,5.276727036844263,3.64121792385379,5.0888645035953575
2024-09-20,27.578638628660347,16.3145523043718,11.648120663036668,1.5242018992846462,14.709344025144027,4.68024582618219,9.537313218406682,5.27701861157496,3.641419125683664,5.089145697655015
2024-09-23,27.662478882438073,16.06378642189362,11.706987649905534,1.5319048735056653,14.755913750379031,4.703898737888988,9.496655067048607,5.303687478965742,3.659822040459083,5.114865097515652
2024-09-24,27.86443397571269,15.982128747719404,11.647477061432152,1.524117681511122,14.680904436539482,4.679987225347739,9.448380348694965,5.276727036844263,3.64121792385379,5.254625562344391
2024-09-25,28.174336254746972,16.1704622142535,11.679744508359217,1.52834000246006,14.721575502234554,4.692952371243006,9.319416633330267,5.291345353644712,3.6513053278029997,4.770521831924709
2024-09-26,27.57778901958419,16.251296809374328,11.770394665576731,1.5011161773689037,14.835834263015835,4.729375845229361,9.514588477297321,5.3324131430862325,3.679644252663694,4.8075473468034
2024-09-27,27.238684631347454,16.245430885260046,11.778286605719062,1.502122661803374,14.84578155189542,4.732546847743855,9.828276157239008,5.3359884764998595,3.682111419909327,4.810770762582596
2024-09-30,26.724501054186423,16.04994596377032,11.902651219570036,1.5179832798241029,14.963010309231784,4.782516879969554,10.011100859723756,5.392330130308057,3.7209901108617904,4.93497019255418
2024-10-02,24.507004172006997,13.71543370113926,11.045705536581302,11.862291281752475,12.848230538755859,4.438193828028635,9.67285219190184,4.726388232446079,2.6985476049997015,4.485352912387853
2024-10-03,22.938211081811495,12.788681047398715,11.518282267855797,12.358876453855292,12.370678868323303,5.174484491299544,10.742382798199476,4.928600856549302,2.7921452746083073,4.387656860098769
2024-10-04,22.063742630314493,12.476423048234846,11.578384233184703,12.406886831730047,12.32537676435791,6.865740176224326,10.8039287413066,4.9817810718683715,2.4112479498899835,4.086488552888719
2024-10-07,20.78518677875239,12.313022957146442,11.451953405543659,13.682368011890908,12.239682648334849,7.87729242791191,10.490380467791653,4.744194435480629,2.341457266503471,4.07446160064409
2024-10-08,20.746242559404088,12.210139913775441,11.306380381391886,13.77125712146421,12.073369183355377,7.777159180748688,10.319485699145156,5.445513222779675,2.3116935220018515,4.038759215933629
2024-10-09,21.685526487283795,12.167312870277849,11.16860245179434,14.133262408115993,12.879920569407991,7.682387834488518,9.430793341647972,4.6109161962749425,2.3735929309316246,3.867684909776978
2024-10-10,21.065650367482103,12.513696385215011,11.179856740849011,14.15811117699283,12.99897005304598,7.690129162348704,9.137994859811597,4.928471191715451,2.375984734298082,3.95113532824123
2024-10-14,21.220979708140614,12.713855560324848,11.282175340418767,12.897645836031671,13.123289342840048,7.760509603229228,9.243034541225432,5.309258983726479,2.4619547706796174,3.9872963133832937
2024-10-15,21.395332919080616,12.670892614786682,11.27252231777604,12.988213048532806,13.112061064130383,7.753869715737789,9.203041228127402,4.8394842018915165,2.7806981049542414,3.983884784982519
2024-10-16,21.454022004070573,12.684630664196945,11.213756108252111,12.920502555012837,13.054344160175846,7.71344703840871,9.394446530917092,4.814254875696471,2.766201696532779,3.9843943667366375
2024-10-17,22.183145797673497,13.351977776322805,10.95387007296691,12.647043234530257,12.808960972420982,7.534682924953519,9.057208509099299,4.7026814117813345,2.800823514862032,3.9596057853893663
2024-10-18,22.25353778846842,13.37339558166877,10.937388122660629,12.633202133101996,12.758556638340837,7.523345720046448,9.074711492662923,4.6956054321669205,2.7966092021414033,3.95364788874165
