date,EVERBRIGHT SECURITIES INVESTMENT,KINGSTON SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,HSBC BROKING SECURITIES (HONG KONG) LTD,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,CEPA ALLIANCE SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,0.0,0.0,0.0,0.0,1.539225175588812,0.9661727843546025,0.0,2.5053979599434144
2024-03-04,0.0,0.0,1.9712128492128493,0.5848824030642212,0.0,1.5400524491433583,0.9661727843546025,0.0,5.0623204857750315
2024-03-06,0.0,0.0,1.9712128492128493,0.5857096766187675,0.0,1.5407142679869952,0.9661727843546025,0.0,5.063809578173214
2024-03-07,0.0,0.0,1.9712128492128493,0.5986151440696895,0.0,1.5407142679869952,0.9661727843546025,0.0,5.076715045624137
2024-03-08,0.0,0.0,1.9778310376492196,0.5986151440696895,0.0,1.542368815096088,0.9661727843546025,0.0,5.0849877811696
2024-03-13,0.0,0.0,1.9778310376492196,0.5986151440696895,0.0,1.543196088650634,0.9661727843546025,0.0,5.085815054724145
2024-03-15,0.0,0.0,1.998678331223786,0.5226714317623409,0.0,1.550310641219732,0.9873509873509873,1.7052176143085234,6.76422900586537
2024-03-18,0.0,0.0,1.998678331223786,0.5210168846532484,0.0,1.5501451865088227,0.9835455290000744,1.7052176143085234,6.758603545694456
2024-03-19,0.0,0.0,1.9988437859346948,0.5390514481423572,0.0,1.5501451865088227,0.9656764202218747,1.7052176143085234,6.7589344551162736
2024-03-20,0.0,0.0,1.9988437859346948,0.5382241745878109,0.0,1.5501451865088227,0.9681582408855136,1.7052176143085234,6.760589002225366
2024-03-21,0.0,0.0,1.9988437859346948,0.5367350821896276,0.0,1.5501451865088227,0.9681582408855136,1.7052176143085234,6.759099909827182
2024-03-22,0.0,0.0,1.9988437859346948,0.538885993431448,0.0,1.5501451865088227,0.9681582408855136,1.7052176143085234,6.7612508210690025
2024-03-26,0.0,0.0,1.9988437859346948,0.5441805441805442,0.0,1.5504760959306414,0.9681582408855136,1.7121667121667121,6.773825379098107
2024-03-27,0.0,0.0,1.9846146807964988,0.5504678231950959,0.0,1.5511379147742783,0.9731218822127913,1.712001257455803,6.7713435584344674
2024-03-28,0.0,0.0,1.9846146807964988,0.560891469982379,0.0,1.5511379147742783,0.9754382481655209,1.712001257455803,6.78408357117448
2024-04-02,0.0,0.0,1.9846146807964988,0.5579132851860125,0.0,1.5511379147742783,0.9754382481655209,1.712001257455803,6.781105386378114
2024-04-08,0.0,0.0,1.9846146807964988,0.5708187526369345,0.0,1.5511379147742783,0.9774237046964319,1.712001257455803,6.795996310359946
2024-04-09,0.0,0.0,1.9846146807964988,0.572473299746027,0.0,1.5511379147742783,0.9823873460237097,1.712001257455803,6.802614498796316
2024-04-10,0.0,0.0,1.9846146807964988,0.5737969374333011,0.0,1.5511379147742783,0.9823873460237097,1.712001257455803,6.803938136483591
2024-04-11,0.0,0.0,2.0011601518874245,0.5737969374333011,0.0,1.5511379147742783,0.9823873460237097,1.712001257455803,6.820483607574516
2024-04-12,0.0,0.0,2.0028146989965174,0.5737969374333011,0.0,1.5511379147742783,0.9823873460237097,1.712001257455803,6.822138154683609
2024-04-16,0.0,0.0,2.0028146989965174,0.5780987599169418,0.0,1.5556051919688283,0.9873509873509873,1.712001257455803,6.835870895689078
2024-04-19,0.0,0.0,2.0193601700874426,0.5780987599169418,0.0,1.5556051919688283,0.9873509873509873,1.712001257455803,6.8524163667800035
2024-04-22,0.0,0.0,2.025978358523813,0.5780987599169418,0.0,1.5556051919688283,0.9853655308200763,1.712001257455803,6.857049098685462
2024-04-25,0.0,0.0,2.025978358523813,0.5714805714805714,0.0,1.5556051919688283,0.9853655308200763,1.712001257455803,6.8504309102490915
2024-04-26,0.0,0.0,2.025978358523813,0.5689987508169326,0.0,1.5556051919688283,0.9853655308200763,1.712001257455803,6.847949089585454
2024-04-29,0.0,0.0,2.025978358523813,0.6077151531696986,0.0,1.5556051919688283,0.990329172147354,1.7086921632376177,6.888320039047311
2024-04-30,0.0,0.0,2.025978358523813,0.6082115173024264,2.0708726081453355,1.5569288296561024,0.990329172147354,1.7086921632376177,8.96101264901265
2024-05-02,0.0,0.0,2.025978358523813,0.6082115173024264,2.0708726081453355,1.5570942843670117,0.990329172147354,1.7086921632376177,8.961178103723558
2024-05-03,0.0,0.0,2.0359056411783683,0.6209515300424392,2.0708726081453355,1.557921557921558,0.990329172147354,1.7086921632376177,8.984672672672673
2024-05-06,0.0,0.0,2.0359056411783683,0.6209515300424392,2.0708726081453355,1.5595761050306505,0.990329172147354,1.7086921632376177,8.986327219781765
2024-05-13,0.0,0.0,2.0359056411783683,0.617642435824254,2.0708726081453355,1.558087012632467,0.990329172147354,1.7086921632376177,8.981529033165398
2024-05-16,0.0,0.0,2.040869282505646,0.6098660644115189,2.0708726081453355,1.5613961068506523,0.9873509873509873,1.7053830690194327,8.975738118283573
2024-05-17,0.0,0.0,2.040869282505646,0.6098660644115189,2.0708726081453355,1.5622233804051986,0.9868546232182597,1.7053830690194327,8.97606902770539
2024-05-20,0.0,0.0,2.057414753596572,0.6062260607715153,2.0708726081453355,1.5647052010688376,0.9868546232182597,1.7053830690194327,8.991456315819953
2024-05-21,39.18277781914146,0.0,2.057414753596572,0.6078806078806078,2.0708726081453355,1.572812481903391,0.9881782609055336,1.7053830690194327,48.18531960059233
2024-05-22,39.18277781914146,0.0,2.057414753596572,0.6250878978151705,2.0708726081453355,1.572812481903391,0.9881782609055336,1.7053830690194327,48.20252689052689
2024-05-23,39.18277781914146,0.0,2.057414753596572,0.6280660826115372,2.0708726081453355,1.578603396785215,0.9881782609055336,1.7053830690194327,48.21129599020508
2024-05-24,39.18608691335964,0.0,2.057414753596572,0.680184316547953,2.0708726081453355,1.5819124910034,1.0091910091910092,1.7053830690194327,48.29104516086334
2024-05-27,39.18608691335964,0.0,2.057414753596572,0.7283316374225466,2.0708726081453355,1.5819124910034,1.0091910091910092,1.7053830690194327,48.33919248173794
2024-05-28,39.18608691335964,0.0,2.057414753596572,0.7382589200771019,2.0708726081453355,1.5819124910034,1.0196146559782924,1.7053830690194327,48.35954341117977
2024-05-29,39.18608691335964,0.0,2.057414753596572,0.7465316556225646,2.0708726081453355,1.5819124910034,1.0196146559782924,1.7053830690194327,48.36781614672524
2024-05-30,39.18608691335964,0.0,2.0673420362511274,0.7442152896698352,2.0708726081453355,1.5835670381124927,1.02457829730557,1.7053830690194327,48.38204525186343
2024-05-31,39.18608691335964,0.0,2.0673420362511274,0.781608054335327,2.0708726081453355,1.6062343335070606,1.02457829730557,1.7053830690194327,48.44210531192349
2024-06-03,39.18608691335964,0.0,2.0673420362511274,0.7839244202880566,2.0708726081453355,1.6062343335070606,1.0244128425946608,1.7053830690194327,48.44425622316532
2024-06-04,39.18608691335964,0.0,2.0673420362511274,0.7748244111880476,2.0708726081453355,1.6078888806161533,1.022758295485568,1.7053830690194327,48.43515621406531
2024-06-05,39.18608691335964,0.0,2.0673420362511274,0.8099008099008098,2.0708726081453355,1.6087161541706998,1.022758295485568,1.7053830690194327,48.47105988633261
