date,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CIS SECURITIES ASSET MANAGEMENT LTD,NANYANG COMMERCIAL BANK LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,HANG SENG BANK LTD,CHIYU BANKING CORPORATION LTD,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD
2024-08-02,37.99302030296042,23.19515407456268,0.0,0.0,10.464625300580918,9.094084630162405,8.449580124194886,0.0,7.100261459775892,3.7032741077628044
2024-08-07,37.99792738003177,23.198149898738233,0.0,0.0,10.478892616674395,9.095259197854515,8.45067144940566,0.0,7.075347044535595,3.7037524127598336
2024-08-08,37.97790085817399,23.20564284593138,0.0,0.0,10.482277274044147,9.098196944923787,8.453400996166648,0.0,7.077632364787827,3.7049487159722205
2024-08-12,37.962851530008685,23.209655928955602,0.0,0.0,10.485257581693855,9.100783732626935,8.455804456311448,0.0,7.079644668157325,3.7060021022461482
2024-08-13,37.95892700873145,23.20725656260509,0.0,0.0,10.494511431104234,9.09984291237875,8.454930312690315,0.0,7.078912789096199,3.7056189833939657
2024-08-14,37.9603986091187,23.20686399253867,0.0,0.0,10.492333736108314,9.10019569717561,8.455258095367615,0.0,7.079187226010587,3.7057626436805093
2024-08-15,37.960889167937594,23.207163892755936,0.0,0.0,10.49246932759401,9.100313298186572,8.455367361907923,0.0,7.077986418699929,3.7058105329180364
2024-08-19,37.95598415022518,23.2041652393407,0.0,0.0,10.504034810725877,9.09913742483654,8.454274823572174,0.0,7.077071855065807,3.705331696233722
2024-08-22,37.947071913895314,23.20266620321172,0.0,0.0,10.500772147662598,9.098549602107228,8.453728660274587,0.0,7.092119148556256,3.7050923242922957
2024-08-23,37.957861395098455,23.180830437033716,0.0,0.0,10.503757829508164,9.10113659037685,8.456132306771567,0.0,7.094135648970765,3.7061457922404832
2024-08-26,38.01288492717265,23.214433256586222,0.0,0.0,10.518984025995254,9.114329553907636,8.468390275216157,0.0,6.959459757887516,3.7115182032345677
2024-08-28,38.102256517490645,23.229465989360172,0.0,0.0,10.39628374520913,9.120231626944838,8.473874063970582,0.0,6.963966423961809,3.7139216330628213
2024-08-29,38.080239485730054,23.229465989360172,0.0,0.0,10.39628374520913,9.120231626944838,8.473874063970582,0.0,6.985983455722397,3.7139216330628213
2024-09-03,38.080732676730534,23.234947387759483,0.0,0.0,10.389942709808153,9.12034974637427,8.473983812188662,0.0,6.986073933729268,3.7139697334096318
2024-09-17,38.07728060797769,23.23931620348185,0.0,0.0,10.389000847767923,9.119522974614345,8.473215634355045,0.0,6.988030674659027,3.7136330571441167
2024-09-23,38.08307468135399,23.237957019901103,0.0,0.0,10.378335482809446,9.121531108969219,8.475081450742477,0.0,6.989569450811,3.714450805412771
2024-09-24,34.29002928453348,20.959117794721628,9.864952578583559,0.0,9.360580007573665,8.22702463978984,7.643969316831443,0.0,6.304134624591838,3.35019175337455
2024-09-25,34.28882751644694,20.95838323720117,9.87044803308849,0.0,9.357915468619717,8.226736305954448,7.643701417428289,0.0,6.30391368258732,3.3500743386736294
2024-09-27,34.30694793510146,20.948626365070787,9.868603411720098,0.0,9.35616663100068,8.225198866769198,7.642272937695564,0.0,6.3027355867355,3.3494482659067097
2024-09-30,34.2393425368778,20.96086772444693,9.967866369818097,0.0,9.303198779067849,8.230005273333221,7.646738710670392,0.0,6.300575085058556,3.3514055207271563
2024-10-03,34.245345931743,20.964542922518614,9.969614097237724,0.0,9.28729635015426,8.231448290860364,7.648079460477776,0.0,6.301679803704155,3.3519931433040995
2024-10-04,34.2731536027922,20.98046764558769,9.961861858993817,0.0,9.226220950767223,8.23953854956947,7.655596356566615,0.0,6.30787339420153,3.355287641521453
2024-10-07,34.30555184850046,21.000300379795164,9.985332710384116,0.0,9.27007733198656,8.24732734535831,7.6628331546353845,0.0,6.170117850700584,3.3584593786394246
2024-10-08,34.3088006162796,21.003006152781197,10.074467781187902,0.0,9.183423214663692,8.24838996804153,7.663820468462869,0.0,6.159199700958967,3.358892097624252
2024-10-09,34.314829629979,21.006696967078092,10.076238146318014,0.0,9.167464207769337,8.249839440340827,7.665167215587927,0.0,6.160282044226801,3.3594823487000007
2024-10-10,34.308398757358646,21.002760144607272,10.095433175781404,0.0,9.163403552250168,8.24829335466442,7.663730702147274,0.0,6.159127558263762,3.3588527549270526
2024-10-14,34.27267097698421,20.98088847385369,10.189057207636452,0.0,9.15386104716526,8.239703819037196,7.65574991326489,0.0,6.152713619850137,3.3553549422081654
2024-10-15,34.2706660058285,20.979661079693503,10.252811780687827,0.0,9.153325540977978,8.239221791578649,7.655302047448956,0.0,6.093853101789127,3.355158651995454
2024-10-16,34.08918066320439,20.986781965504147,10.418978589677835,0.0,9.156432349315697,8.238507109946337,7.657900398848379,0.0,6.095921468476264,3.356297455026956
2024-10-18,34.08918066320439,20.986781965504147,10.420148998416284,0.0,9.156432349315697,8.238507109946337,7.657900398848379,0.0,6.094751059737814,3.356297455026956
2024-10-21,34.08239930574867,20.982607066970818,10.441479637353593,0.0,9.179184555194547,8.236868224513273,7.656377013452939,0.0,6.065454409671588,3.3556297870945677
2024-10-22,34.083994676527,20.98358924659577,10.441968394947988,0.0,9.179614225731438,8.23725378595079,7.6567354025453715,0.0,6.065738328906136,3.3511059387955076
2024-10-24,34.086414452972406,20.985799486980028,10.443068266851045,0.0,9.171218299953923,8.238121431173878,7.657541900690154,0.0,6.066377244377523,3.351458917001038
2024-10-25,34.080431527840574,20.98211601163722,10.458787503567345,0.0,9.169608546820983,8.23667545732944,7.656197831487777,0.0,6.065312460021144,3.350870661295513
2024-10-28,34.07843768616339,20.98088847385369,10.458175622629147,0.0,9.205344570033429,8.236193578841638,7.619477431244135,0.0,6.070808015287143,3.3506746219474235
2024-10-31,34.02779108170974,20.959062308770385,10.578208747379133,0.0,9.199274949701785,8.227625566055439,7.611550980823788,0.0,6.049297409985785,3.347188955573943
2024-11-04,34.034951876032096,20.963472925199238,10.580434821265532,0.0,9.20121084132847,8.229356984186529,7.613152752473229,0.0,6.029526462877516,3.3478933366373904
2024-11-06,34.03415608339091,20.962982765038344,10.580187433456613,0.0,9.203333864992622,8.229164568408962,7.612974744554819,0.0,6.029385482722571,3.3478150574351613
2024-11-08,34.03614563477394,20.964208208420878,10.58080592467142,0.0,9.203871868801935,8.229645624725096,7.613419779959689,0.0,6.023892196342298,3.3480107623047437
2024-11-11,34.03813541877893,20.965433795084483,10.581424488201344,0.0,9.198563844638171,8.230126737287211,7.613864867398908,0.0,6.024244358554457,3.3482064900564947
2024-11-18,34.09828700192637,20.937037036561335,10.567092413846991,0.0,9.186104794240787,8.218979392383313,7.603552222109494,0.0,6.045275647392917,3.343671491538789
2024-11-19,34.09589830905323,20.922727250915266,10.585032999184802,0.0,9.185461278540053,8.218403626876443,7.603019569222782,0.0,6.046019709434189,3.3434372567732273
2024-11-20,34.087938415980055,20.917842714065493,10.58256185939884,0.0,9.20549520010316,8.21648499098924,7.601244598454869,0.0,6.045775509825073,3.3426567111832686
2024-11-22,34.084357676500744,20.915645416466727,10.588453168101486,0.0,9.202193901352102,8.215621897075216,7.6004461319623084,0.0,6.050976223985561,3.342305584555854
2024-11-26,34.08833632236414,20.90407936140906,10.592023739206866,0.0,9.203268067720362,8.216580901507289,7.601333327310098,0.0,6.051682550675111,3.3426957298070694
2024-11-28,34.087938415980055,20.894497111022478,10.612911143354761,0.0,9.203160639798858,8.21648499098924,7.601244598454869,0.0,6.051611910585827,3.332151189813912
2024-11-29,34.09032599363482,20.89596059742641,10.613654489848429,0.0,9.20380524495006,8.217060487686217,7.601777002659846,0.0,6.052035775860303,3.325380407933919
2024-12-03,33.865666129845,20.967186615948698,10.649832216531939,0.0,9.235177356310812,8.245069178637078,7.627688436932957,0.0,6.072664758684958,3.336715307108563
2024-12-04,33.621831482540934,20.883607190963165,11.125218749759592,0.0,9.192346241742925,8.217252337833973,7.601954487302115,0.0,6.032331461662175,3.325458048195125
2024-12-05,30.853013991006158,19.163805076473764,10.209037241697464,8.235177470842306,8.435340215001093,7.540547024586407,6.975920044020126,0.0,5.535558260164839,3.0516006762078476
2024-12-06,30.872857568299274,19.053929223196814,10.323869437075047,8.240474048373203,8.390384275543058,7.545396840158992,6.9804067113073,0.0,5.53911853723301,3.0535633588133044
2024-12-09,30.872857568299274,19.053929223196814,10.33458885295821,8.240474048373203,8.379664859659893,7.545396840158992,6.9804067113073,0.0,5.53911853723301,3.0535633588133044
2024-12-10,30.85303283029932,19.041693907632524,10.39222778128564,8.235182499359867,8.374283930473062,7.540551628952646,6.9759243036170275,0.0,5.535500578820896,3.051602539559019
2024-12-11,30.84568330473433,19.037818985793717,10.411533702321222,8.23350666691197,8.372579791343213,7.539017151593363,6.974504726054177,0.0,5.534374122730085,3.050981548517925
2024-12-12,30.85295311683825,19.01873755265824,10.413987526831505,8.235447166846225,8.374553068488897,7.540793971954218,6.976148500269695,0.0,5.535678482227898,3.0517006138850675
2024-12-13,30.849078289051935,19.018330070604677,10.441617286964608,8.235270719965126,8.374373641222887,7.5406324082224145,6.975999034233424,0.0,5.513063319434326,3.051635230300611
2024-12-16,30.858334373687214,18.97260027342646,10.466181955923503,8.237741664544547,8.376886322816299,7.542894930658905,6.978092141744498,0.0,5.514717481682099,3.0525508555164773
2024-12-18,30.849726696836257,18.983788794287893,10.472354072210452,8.242599625137009,8.349659797128886,7.547343126271053,6.982207261884896,0.0,5.517969620592922,3.0543510056506347
2024-12-19,30.856809502499278,18.981550034545073,10.472191158292448,8.24162757469877,8.348675121075932,7.54645306748777,6.981383849619656,0.0,5.517318885990754,3.0539908057903227
2024-12-23,30.857140319321573,18.981753536338225,10.472303430982247,8.241715933446443,8.347692524347858,7.546533973247752,6.981458697254834,0.0,5.517378037339546,3.0540235477215205
2024-12-30,30.853433706793766,18.982771110759973,10.472864830543555,8.242157755605241,8.34814002770297,7.546938528070853,6.981832959505327,0.0,5.517673813109427,3.0541872679088904
2025-01-02,30.85368475040209,18.98358524885297,10.473313993532015,8.242511247440452,8.34528144515693,7.54726220316051,6.982132398198347,0.0,5.51791045655889,3.0543182566978007
2025-01-03,30.853604986969685,18.984195898252718,10.47365089105794,8.24063190405143,8.345549889765174,7.547504977698284,6.982356994074311,0.0,5.5180879524672735,3.0544165056631902
2025-01-06,30.84996634082718,18.981957042494923,10.48635319626975,8.239660064828682,8.342421448030558,7.546614880742538,6.981533546494917,0.0,5.517437189956677,3.05405629035478
2025-01-07,30.848643409550547,18.942548572475857,10.485903512647152,8.23930672557741,8.384946448281172,7.546291261171997,6.98123415916381,0.0,5.51720058709803,3.053925324034024
2025-01-08,30.847651285550015,18.941939360692363,10.488782377767139,8.239041741025526,8.384676779806483,7.546048564707982,6.981009635515536,0.0,5.517023148270477,3.0538271066644764
2025-01-09,30.844675296404194,18.940111960433708,10.49741786218724,8.238246889626101,8.383867878446152,7.545320568971303,6.980336151213283,0.0,5.516490900260587,3.0535324924574327
2025-01-13,30.819897699297634,18.92489732585581,10.573599766590355,8.231629087352808,8.3771330985047,7.539259395971386,6.974728831468107,0.0,5.507775212027412,3.0510795829317905
2025-01-15,30.82121816617449,18.92570815593417,10.574052788478914,8.231981768392131,8.373207551376465,7.539582412692774,6.975027661090671,0.0,5.508011190576193,3.0512103052841884
2025-01-16,30.818577345560893,18.92408656525091,10.581714973779745,8.23127643653187,8.372490119022418,7.538936406926683,6.974430027449831,0.0,5.507539253697722,3.0509488717799327
2025-01-17,30.819897699297634,18.92489732585581,10.586452602611333,8.231629087352808,8.364280262483724,7.539259395971386,6.974728831468107,0.0,5.507775212027412,3.0510795829317905
2025-01-23,30.825760102326022,18.92915495903813,10.588834292250535,8.233481000023374,8.344735805732045,7.540955542609422,6.976297972710949,0.0,5.509014325038159,3.051766000271368
2025-01-24,30.826750853104713,18.929763348740554,10.605244797084339,8.233745627000454,8.32571979731019,7.541197911574569,6.976522193383071,0.0,5.50919138669744,3.0518640851046737
2025-01-27,30.826420595768983,18.929560547827823,10.606202513122009,8.233657416118069,8.325630601077629,7.541117120188466,6.976447451557596,0.0,5.509132364879732,3.0518313894596947
2025-02-03,30.82667028807223,18.93037177755195,10.606657043839562,8.23401027098849,8.32277325897731,7.541440296119865,6.9767464284687195,0.0,5.509368459738736,3.0519621762431437
2025-02-04,30.825019023399747,18.929357751260394,10.611445497078233,8.233569207125727,8.322327440426971,7.541036330533436,6.976372711333573,0.0,5.5090733443266515,3.0517986945152673
2025-02-05,30.82957093314343,18.93544353905679,10.62021540910041,8.236216299312371,8.292853072189201,7.5434607734266175,6.978615614894679,0.0,5.510844511197124,3.0527798476793726
2025-02-07,30.818928182184695,18.93326878149391,10.655896607137072,8.234804305034732,8.275359126015896,7.5421675432516695,6.977419220220719,0.0,5.509899747165682,3.052256487495623
2025-02-10,30.820579368243617,18.93428316944657,10.677898322689424,8.235245501236822,8.243656288332593,7.542571630046248,6.977793049488097,0.0,5.515552652241134,3.0524200182754933
2025-02-11,30.80747196797471,18.937757627577476,10.689227107671003,8.234892540493236,8.243302967104592,7.5422483571467716,6.977493982869748,0.0,5.515316256912648,3.0522891922498188
2025-02-12,30.794603433610323,18.928776123770138,10.73831446586794,8.231452758165284,8.22914920442127,7.53909789798967,6.9745794262586385,0.0,5.513012463960851,3.051014225955884
2025-02-13,30.792379695757955,18.92938435142367,10.741872757472395,8.231717254779515,8.229413627016713,7.539340147556904,6.9748035364732175,0.0,5.509976367049846,3.051112262469783
2025-02-17,30.793369161666746,18.929992618166132,10.74221793108337,8.231981768392131,8.226464719931812,7.539582412692774,6.975027661090671,0.0,5.5101534216921735,3.0512103052841884
2025-02-18,30.793698997767592,18.933408763527027,10.746617502007352,8.23206994337404,8.226552835819124,7.539663171198022,6.97510237249737,0.0,5.501643426186935,3.051242987622541
2025-02-19,30.790400954691805,18.93138097213769,10.756176649161425,8.231188278547801,8.225671761881898,7.5388556639895725,6.9743553304455475,0.0,5.50105419340238,3.050916195741884
2025-02-20,30.781829347955448,18.93146431754193,10.768172281805338,8.228896833593886,8.220169710174781,7.5367569545220015,6.972413769787725,0.0,5.51022992025966,3.0500668643592244
2025-02-21,30.78174738737956,18.93207244268178,10.768518181951514,8.229161165974824,8.220433762219077,7.536999053669753,6.972637740846048,0.0,5.508265425277916,3.0501648399995296
2025-02-24,30.7800995000319,18.931058922485843,10.776507223888144,8.228720621440539,8.219993684902525,7.536595563730616,6.972264463742303,0.0,5.50475846901572,3.0500015507624094
2025-02-25,30.778451789112644,18.93004551080082,10.791989847885217,8.228280124072446,8.208847315567336,7.536192116990479,6.971891226602872,0.0,5.504463789960598,3.049838279007589
2025-02-26,30.779359770562305,18.936038756030825,10.794185605909053,8.229954265019526,8.193383874733712,7.537725444443833,6.973309740363347,0.0,5.5055837382466954,3.050458804690704
2025-02-27,30.798818542053723,18.948010156795917,10.838513217118166,8.18158082115496,8.198563748056237,7.542490809223408,6.977718280430071,0.0,5.513350494026853,3.0009539311406646
2025-02-28,30.752652920165318,18.965117487481916,10.853041300975844,8.185264534560224,8.199039074360359,7.545886775737748,6.9808599611064155,0.0,5.515832850867996,3.002305094744175
2025-03-03,30.738474992471364,18.972380036761837,10.867141020391156,8.183773108179155,8.197545138138349,7.544511849544663,6.979587987712692,0.0,5.514827818154317,3.001758048646469
2025-03-05,30.73649836048306,18.97223176828709,10.871800945577139,8.18324685215264,8.191659261810772,7.544026701095966,6.979139166589164,0.0,5.519831922857649,3.0015650211465186
2025-03-06,30.73155789251942,18.968110669167228,10.897914395023244,8.181931508145738,8.179626818923996,7.542814102907435,6.978017366276649,0.0,5.518944686046878,3.0010825609894156
2025-03-07,30.71181189270097,18.95913571541766,10.98300834852401,8.176674357869157,8.174371149483276,7.5379676058171325,6.973533768987846,0.0,5.497193524652373,2.9863036365475804
2025-03-10,30.71444322644805,18.96076010064761,10.983949353262283,8.17737492087247,8.17507151515177,7.538613445555111,6.974131249032556,0.0,5.4890966912665204,2.986559497763628
2025-03-11,30.73089928345418,18.970918818056074,11.047698080170193,8.181756160892556,8.179451521062688,7.533008487254748,6.977867820148501,0.0,5.390240204736241,2.988159624224819
2025-03-13,30.711214137767023,18.966041275527544,11.0877086956183,8.179652579931847,8.177348532639375,7.5310717034006425,6.976073766450963,0.0,5.383497959070194,2.987391349594108
2025-03-14,30.732195892842494,18.98230951268671,11.124024122534767,8.186668726639365,8.184362703036326,7.537531525919943,6.982057536117167,0.0,5.280896177544872,2.9899538026783556
2025-03-17,30.73145319888052,18.982513042260678,11.156309592823568,8.186756504641142,8.184450456312764,7.53761234382986,6.982132398198347,0.0,5.2809527996618195,2.9578196633913016
2025-03-19,30.643428199066992,18.985770109120004,11.227929206876857,8.18816120870942,8.18585476470353,7.538905666126484,6.983330409862607,0.0,5.2882932620792005,2.9583271734549084
2025-03-20,30.640712867934866,18.98475215566626,11.233761201286265,8.187722186908656,8.185415866566572,7.538501455235055,6.982955987057079,0.0,5.288009721492772,2.958168557852475
2025-03-21,30.639969097388786,18.984955737624233,11.242460422436254,8.187809987502547,8.176924885906493,7.538582293945714,6.983030868406102,0.0,5.288066427177632,2.958200279612237
2025-03-24,30.635940047280418,18.983123657170502,11.252097916744678,8.187019849940771,8.176135798775498,7.5378548079583645,6.982356994074311,0.0,5.287556119791449,2.9579148082640074
2025-03-25,30.631670257695692,18.982622126186993,11.262322698388836,8.185878809318833,8.174996275084597,7.536804242710474,6.981383849619656,0.0,5.286819182977561,2.957502558017358
2025-03-26,30.624031812344178,18.978552776625474,11.281345603960945,8.184123983135079,8.173243781815422,7.535188560175339,6.979887233866659,0.0,5.286757696871546,2.9568685512053565
2025-03-27,30.616483985122013,18.973875180998533,11.30428346267155,8.182106862914985,8.166942952666679,7.533331381418239,6.978166918814931,0.0,5.288669476058115,2.9561397793349538
2025-03-28,30.616396641233916,18.97448517140218,11.315363204525863,8.182369909162542,8.156489190542247,7.533573570207104,6.9783912596422475,0.0,5.286696237121725,2.956234816162172
2025-04-01,30.60460868827911,18.97448517140218,11.327151157480667,8.182369909162542,8.156489190542247,7.533573570207104,6.9783912596422475,0.0,5.286696237121725,2.956234816162172
2025-04-02,30.584814829990137,18.975501909237636,11.343833459578805,8.182808357162328,8.1569262517373,7.533977252795371,6.978765193077605,0.0,5.286979521966625,2.956393224454198
2025-04-03,30.574425597805465,18.975705269880393,11.353600340509413,8.182896052400906,8.157013669597097,7.534057994504548,6.978839984573614,0.0,5.287036182578764,2.9564249081497995
2025-04-07,30.57499225929176,18.97243510477951,11.354208756350467,8.183334556790232,8.15745078700333,7.5344617290111175,6.979213966101187,0.0,5.28731950385741,2.9565833368149854
2025-04-08,30.563854855849538,18.937668539749197,11.414354895312037,8.180353653387584,8.154479312155374,7.531717187351569,6.976671681838581,0.0,5.285393517746178,2.9555063566099404
2025-04-09,30.4818745988737,18.923244473497984,11.547155220153464,8.17273592650118,8.146885680029811,7.524703485138937,6.9701748503200145,0.0,5.280471641992227,2.952754123492688
2025-04-10,30.4612413429957,18.907890295509734,11.608203875594937,8.167490582701536,8.141656927177344,7.519874055052747,6.96570132226743,0.0,5.277082582387755,2.950859016312813
2025-04-11,30.454959313493944,18.90465477635247,11.641510989732094,8.166092961294064,8.12422122161733,7.518587253818707,6.964509351099851,0.0,5.275110067424963,2.9503540651665743
2025-04-14,30.440267479535493,18.883250655469368,11.662168390889287,8.169325686977349,8.12743737146087,7.521563650270796,6.9672664037512835,0.0,5.277198334589928,2.9515220270556264
2025-04-15,30.421005462521027,18.861143959388134,11.707846434674352,8.171336509504052,8.115525451692983,7.523415030691105,6.968981347771269,0.0,5.278497280145005,2.9522485236120706
2025-04-16,30.41677374962406,18.85852028061976,11.731898731703259,8.170199836025741,8.102626121703313,7.5223684863073625,6.968011927865526,0.0,5.277763014966146,2.951837851184829
2025-04-17,30.400723176751427,18.85852028061976,11.747949304575894,8.170199836025741,8.102626121703313,7.5223684863073625,6.968011927865526,0.0,5.277763014966146,2.951837851184829
2025-04-22,30.35298943034453,18.8694234226253,11.848959238442646,8.15672230913978,8.05484850790573,7.526717578951099,6.972040516663338,0.0,5.264754525835757,2.953544470091821
2025-04-24,28.503414619006207,17.748403773129755,11.145020605297177,7.672136968123983,7.57027312128281,7.0795603917266785,6.557836317562734,6.000348127060002,4.94492968078101,2.7780763960296415
2025-04-25,28.406894374662823,17.772071093988778,11.287757511046847,7.684983976881947,7.483084680040646,7.0914151298176336,6.5688174276439355,6.010395722046829,4.935052724772364,2.7595273590981964
2025-04-28,28.415482480384284,17.777697570130083,11.291972040592853,7.687853332641889,7.456614381606958,7.0940628637504695,6.571270038368788,6.012639833893577,4.931849770029756,2.760557688601337
2025-04-29,28.416055980490874,17.77906550455835,11.292199942659035,7.688008493994815,7.4537374764936315,7.094206040830475,6.571402664097387,6.012761184977022,4.931949307891579,2.7606134040068295
2025-04-30,28.41576922754392,17.779895214891273,11.29208599047604,7.687930912535467,7.453662259116924,7.094134451568057,6.57133635056391,6.012700508823009,4.931899538458438,2.7605855460229654
2025-05-02,28.413475412297135,17.778459962711274,11.321445700989258,7.6873103172243855,7.430861661610241,7.093561789479008,6.570805890473529,6.012215143672728,4.9315014191512905,2.760362702391149
