date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,DBS VICKERS (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-20,30.23969115673542,4.854228625098314,11.706161291174379,11.498099406843675,9.442762287805111,7.212047750986287,0.0,2.7322133834658353,0.0,0.9267046341053665,78.61190853621439
2024-03-21,30.232336408988996,4.84895880631112,11.506155350684399,11.503579925711891,9.46267391507547,7.212047750986287,0.0,2.745237340925693,0.0,1.107782005652487,78.61877150433634
2024-03-22,30.2322737938089,4.8425656398854215,10.99446009157269,11.498883787204731,9.466242980340912,7.212047750986287,0.0,2.7429205792621603,0.0,1.588548496556037,78.57794311961715
2024-03-25,30.24219576393924,4.856211053007727,11.115397617631466,11.49334074707919,9.449462112075325,7.212047750986287,0.0,2.745926107906743,0.0,1.4651458108569035,78.57972696348287
2024-03-26,30.22641673855518,4.846850083583455,11.438981566324848,11.498663037387304,9.381148950591168,7.212047750986287,0.0,2.757008994783641,0.0,1.1573484013691915,78.51846552358107
2024-03-27,30.234494096787497,4.810569376779407,11.292904702917133,11.49941441954845,9.363491469804245,7.2132374394081005,0.0,2.748430715110562,0.0,1.3335636415667187,78.49610586192212
2024-03-28,30.235370709308835,4.846651217771471,11.474869018490304,11.494655634553604,9.383904018515368,7.2132374394081005,0.0,2.76352097351357,0.0,1.150077808424816,78.56228681998607
2024-04-02,30.237123934351505,4.872090168757167,11.491639242175275,11.49334074707919,9.377454654965534,7.212172981346478,0.0,2.6527547199246837,0.0,1.2183238464359114,78.55490029503575
2024-04-03,30.22654196891537,4.8537595747842195,11.63169496724983,11.493403330951695,9.459605771250793,7.223443713763662,0.0,2.604353185710885,0.0,1.093264331763862,78.58606684439032
2024-04-05,30.228295193958044,4.7940246929731405,11.798574471940663,11.560709702955098,9.53580844542698,7.223381098583566,0.0,2.549189212046776,0.0,0.9221337572659872,78.61211657515025
2024-04-08,30.226726808927012,4.78360277193733,11.77599844352688,11.53868039898632,9.58777904490622,7.223381098583566,0.0,2.555951651497087,0.0,0.9221337572659872,78.6142539756304
2024-04-09,30.226635703839978,4.831760106948757,11.776684392824826,11.502419353348822,9.58777904490622,7.223381098583566,4.389762430953118,2.555951651497087,0.0,0.925702822531429,83.0200766054338
2024-04-10,30.219873264389662,4.8238398815108905,11.776058241023872,11.501009916952464,9.61238681068374,7.220375569938983,4.3893867398725455,2.5543862719947,0.0,0.9276438931143886,83.02496058948124
2024-04-11,30.20584746404828,4.8292247869991005,11.794071845647586,11.498881000829217,9.62052678409615,7.219999878858411,4.3893867398725455,2.5357895635063454,0.0,0.9265168198726701,83.02024488373031
2024-04-12,30.204657775626465,4.84969995089032,11.78023529968804,11.496752084705971,9.661226651158206,7.21724481093421,4.3893867398725455,2.497782149188395,0.0,0.9227599090669419,83.0197453711311
2024-04-15,30.204657775626465,4.860657607407027,11.765270271645223,11.495374550743872,9.693160393006895,7.212548672427051,4.3893867398725455,2.4811891264630956,0.0,0.9205683777636006,83.02281351495577
2024-04-16,30.204657775626465,4.871990955004306,11.744381847565375,11.493433480160911,9.700173293177588,7.212548672427051,4.3893867398725455,2.4403640290408495,0.0,0.9197543804223594,82.97669117329744
2024-04-17,30.204783005986656,4.8688124832323005,11.80236384871727,11.493400920267263,9.684206422253244,7.212548672427051,4.3893867398725455,2.429907293964906,0.0,0.8551677300739934,82.94057711679523
2024-04-18,30.204657775626465,4.775072737260515,11.829804262627128,11.49353097199632,9.708188036229808,7.212673902787241,4.3893867398725455,2.417008566865239,0.0,0.9106548606825752,82.94097785394784
2024-04-19,30.206473615849234,4.787626486025445,11.778251650782616,11.52161506995756,9.720961532969284,7.212673902787241,4.3893867398725455,2.394216641310488,0.0,0.9197543804223594,82.93096001997678
2024-04-22,30.206473615849234,4.799718823528252,11.721194757609041,11.561305486393707,9.719834459727565,7.213425284948387,4.3893867398725455,2.386139283078172,0.0,0.9197543804223594,82.91723283142926
2024-04-23,30.204657775626465,4.803663579874267,11.766962133811402,11.486551602254567,9.744191764784702,7.213425284948387,4.3893867398725455,2.3928391073483875,0.0,0.9201300715029321,82.92180806002366
2024-04-24,30.254311613442177,4.916974670920184,11.788007314994621,11.30257696370925,9.695790230570905,7.213425284948387,4.3893867398725455,2.3867028196990314,0.0,0.9223676562712338,82.86954329442833
2024-04-25,30.253435000920838,4.798819857387622,11.719696658117668,11.490234627147784,9.705996504926468,7.213425284948387,4.3893867398725455,2.388268199201418,0.0,0.9245591875745753,82.8838220600973
2024-04-26,30.251619160698066,4.798444166307049,11.733417365994036,11.486703537989069,9.71175710149525,7.213425284948387,4.3893867398725455,2.3731153256183144,0.0,0.9203639705081788,82.8782326534309
2024-04-29,30.25155654551797,4.9070814724651,11.803061100055224,11.296954934534018,9.706873117447804,7.213425284948387,4.3893867398725455,2.378938537367193,0.0,0.9259367215366756,82.87321445374491
2024-04-30,30.251493930337876,4.90971131002911,11.633645868416064,11.486703537989069,9.690154864362313,7.213425284948387,4.3893867398725455,2.373741477419269,0.0,0.9197543804223594,82.86801739379699
2024-05-02,30.259633997673056,4.91440744853627,11.800167809120962,11.298193650641847,9.747072063069096,7.213425347563566,4.390325967573977,2.3540803108692914,0.0,0.9222589876261782,82.89956558267424
2024-05-03,30.252496023680127,4.913350723449388,11.763606273234187,11.300448391969494,9.746884217528809,7.213487180053911,4.390325967573977,2.355583075191583,0.0,0.9222589876261782,82.85844084030765
2024-05-06,30.253498304867914,4.681599544110395,11.776451777430772,11.487617563080512,9.746884217528809,7.219686082883363,4.390325967573977,2.355583075191583,0.0,0.9337801807637446,82.84542671343107
2024-05-07,30.253999382846626,4.696476973516258,10.646559975995494,11.488081572872611,9.746884217528809,7.22012344991633,4.39013812203369,2.355583075191583,0.0,2.044636623066509,82.84248339296792
2024-05-08,30.253498461405865,4.64863900723091,10.941657367657571,11.513002289320248,9.826781187330628,7.22012344991633,4.3893867398725455,2.3200176528973557,0.0,1.7667584059306856,82.87986456156213
2024-05-09,30.263829966121612,4.644806144211726,10.78444642946323,11.4987256525674,9.861845688184092,7.22012344991633,4.3893867398725455,2.30185925066967,0.0,1.8713237843119475,82.83634710531855
2024-05-10,30.264080426842,4.631776144386988,10.887050105559693,11.501313788421466,9.8935289693124,7.22012344991633,4.3893867398725455,2.2622864568493326,0.0,1.7576234146913772,82.80716949585212
2024-05-13,30.26057397675665,4.621319409311045,10.611516920841213,11.4987256525674,9.931598998810445,7.22012344991633,4.3893867398725455,2.249700805650143,0.0,2.0375605754866903,82.82050652921247
2024-05-14,30.25362369176605,4.630586455965174,10.808141547683269,11.530054156085287,9.771805059206805,7.22012344991633,4.3893867398725455,2.245067282323078,0.0,1.9185917333052975,82.76738011612385
2024-05-16,30.25475076500777,4.638350738297013,10.76751018162824,11.532581680445022,9.824464425667095,7.220248680276519,4.3893867398725455,2.2359254660291397,0.0,1.9185917333052975,82.78181041052865
2024-05-17,30.260386256446726,4.610501541183901,10.863318607920018,11.530327596576765,9.710630028253533,7.220687049152369,4.3893867398725455,2.217641833441262,0.0,1.9342455283291649,82.73712518117628
2024-05-20,30.25450042951775,4.607283872309155,10.897541560752998,11.507598286202109,10.337658441729568,7.220499203612082,4.3893867398725455,2.044448245297192,0.0,1.9408827374192847,83.19979951671269
2024-05-21,30.25631626974052,4.508615904665185,10.946080503979516,11.54794118412244,10.393573797554822,7.221125355413037,4.381434612000421,1.9745070891305523,0.0,1.9342455283291649,83.16384024493566
2024-05-22,30.257255622672314,4.499035782110578,10.906579717616289,11.548004456761927,10.408726671137927,7.221250617080818,4.382373839701852,1.9520282394762785,0.0,1.9342455283291649,83.10950047488714
2024-05-23,30.261388224558612,4.457537446271945,10.908487351693077,11.548003861917715,10.386811358104513,7.2219393840618675,4.38268691560233,1.9649269665759452,0.0,2.053214370510558,83.18499587929657
2024-05-24,30.259760229876132,4.4636111187412055,10.89097109944486,11.56457359179602,10.403529611190002,7.2219393840618675,4.382749530782426,1.9793284579979031,0.0,2.053214370510558,83.21967739440097
2024-05-27,30.259823252054897,4.4890228321235615,10.969496922032949,11.548129217508265,10.37660508374895,7.222064395268929,4.382749530782426,1.9837741357846816,0.0,2.053214370510558,83.28487973981522
2024-05-28,30.263016626239764,4.480911066849783,11.005658002535425,11.551823513133899,10.317809429639304,7.222001780088834,4.384314910284812,1.959855136988212,0.0,2.059475888520105,83.24486635428013
2024-05-29,30.26264093515919,4.50238851192879,11.016970467970143,11.553763957565058,10.304660241819255,7.221939164908737,4.384314910284812,1.9694978747229146,0.0,2.053214370510558,83.26939043486946
2024-05-30,30.255001883187543,4.508196195113005,11.090521076193387,11.551887380617597,10.296958574667512,7.221751319368451,4.384314910284812,1.988595504652033,0.0,2.053214370510558,83.3504412145949
2024-05-31,30.545050107788196,4.5562299636159596,11.204220061022657,11.659282059026896,10.395745787491135,7.2912384064563245,4.426538762901715,1.9966205905273475,0.0,2.0747582927688,84.14968403159902
2024-06-03,30.54599838087365,4.549212742783596,11.221068850768601,11.659282059026896,10.438165203513801,7.2913648428677185,4.426538762901715,1.9927642799798324,0.0,2.0756433476485574,84.20003847036438
2024-06-04,30.54599838087365,4.544850686590506,11.221068850768601,11.659282059026896,10.463768576821073,7.2709453624275975,4.426538762901715,1.9962412812931656,0.0,2.074505419946012,84.20319938064922
2024-06-05,30.546883435753408,4.545482868647475,11.315466401951726,11.667184208302608,10.478182327719981,7.255077592797658,4.426538762901715,2.0049021754736502,0.0,1.9565402481154694,84.19625802166368
2024-06-06,30.546861878345265,4.553691183693375,11.301868007860794,11.66648880803994,10.48298691135295,7.255077592797658,4.426538762901715,2.0140688152997104,0.0,1.9571724301724391,84.20475439046385
2024-06-07,30.53383892797169,4.551352110082588,11.293036424524928,11.664655480074728,10.51200406776786,7.255077592797658,4.426538762901715,2.0122354873344985,0.0,1.9588793217262572,84.20761817518192
2024-06-11,30.534787201057146,4.557737148857981,11.30981874032758,11.660735951321517,10.527050000723738,7.255077592797658,4.426538762901715,1.9943447351222565,0.0,1.9528735921850453,84.21896372529464
2024-06-12,30.534787201057146,4.558242894503557,10.144574609146009,11.659661241824667,10.534825840024464,7.255077592797658,4.426538762901715,1.9983907002868624,0.0,1.9529368103907423,83.06503565293282
2024-06-13,30.53466076464575,4.563679660193496,11.553122412973721,10.137050757613189,10.520601743742647,7.256152302294508,4.426538762901715,2.0003504646634687,0.0,2.072988183009285,83.06514505203778
2024-06-14,30.512660829063204,4.682144666767382,10.088713769837156,11.464897487394849,10.53115918409404,7.256468393322992,4.426538762901715,2.005344702913529,0.0,2.0730514012149817,83.04097919750984
2024-06-17,30.517022885256296,4.6762653736375634,10.090167788568186,11.469974984021812,10.537481004663737,7.256468393322992,4.426538762901715,2.0062297577932866,0.0,2.072988183009285,83.05313713317487
2024-06-18,30.51234473803472,4.678414792631261,10.098476114815497,11.473619134271008,10.550946482477192,7.247428189908326,4.426538762901715,2.01678719814468,0.0,2.072988183009285,83.07754359619368
2024-06-19,30.512155083417632,4.676455028254655,11.232939680952452,11.471949067322008,10.550693609654404,7.247744280936811,4.426538762901715,2.0145745609452863,0.0,2.072988183009285,84.20603825739424
2024-06-20,30.513735538560056,4.648765454159383,11.27604668978938,11.472391594761886,10.555245320464586,7.247807499142507,4.426538762901715,2.0140055970940134,0.0,2.072987961745565,84.2275244186191
2024-06-21,30.51714932166769,4.54957608942084,11.167102755911795,11.476247905309402,10.525469545581313,7.247869800684222,4.426538762901715,2.021338908954862,0.0,2.073051179951262,84.0043442703831
2024-06-24,31.32887108281676,4.552863436117082,10.020960258454384,11.507920226363582,10.475337508463618,7.248185891712707,4.426538762901715,2.0142584699168014,0.0,2.0729872347361993,83.64792287148285
2024-06-25,31.716512350073018,4.545024378610658,9.67664034136147,11.502925988113523,10.451377808504466,7.248185891712707,4.42495830775929,2.0089481406382563,0.0,2.0646991383147095,83.6392723450881
2024-06-26,31.747742143687326,4.530041663860477,9.758966154903037,11.530173034768916,10.385378001756832,7.248185891712707,4.42495830775929,2.0040803387995894,0.0,1.9829422886244144,83.61246782587259
2024-06-27,31.313749161577636,4.535288237578576,9.726900426954805,11.523661559582129,10.37102746906362,7.248185891712707,4.42495830775929,2.0176090348187405,0.0,2.0256292124844864,83.18700930153199
2024-06-28,31.316846853656788,4.537817503161203,10.30255579886413,11.499069677566007,10.351745916326045,7.247616927861433,4.42495830775929,2.0348676049740133,0.0,1.7266133897492937,83.4420919799182
2024-07-02,30.500889472726016,4.538765776246658,11.400172286110475,11.499196113977401,10.336699983370167,7.247616927861433,4.42495830775929,2.1032697035381327,0.0,1.7228618949868244,83.7744304665764
2024-07-03,30.499688326817775,4.523302128996637,11.596002879370534,11.513419325204339,10.329240235097924,7.248501982741192,4.42495830775929,2.1216662013959504,0.0,1.554077915060997,83.81085730244465
2024-07-04,30.500383727080443,4.512017236752288,11.570061731190224,11.517022762929068,10.327090816104228,7.248501982741192,4.42495830775929,2.141010972339223,0.0,1.577789104253553,83.8188366411495
2024-07-05,30.493429724453776,4.514324701260228,11.563711272773345,11.516137708049309,10.342199967265802,7.248501982741192,4.42495830775929,2.1490396844627377,0.0,1.5806625613570973,83.83296591012278
2024-07-08,30.489257322877776,4.512080454957985,11.879350069823733,11.517365247558429,10.345676968579136,7.248501982741192,4.42495830775929,2.14878681163995,0.0,1.266951919580467,83.83292908551796
2024-07-09,30.496337761915836,4.525199338958705,11.919515472331376,11.517870993204006,10.338470093129681,7.248501982741192,4.42495830775929,2.15232703115898,0.0,1.2089463394251394,83.83212732062421
2024-07-10,30.49602167088735,4.537298386865123,12.24103918893189,11.518151144682552,10.337458601838529,7.248501982741192,4.42495830775929,2.146574174440556,0.0,0.898927008679155,83.84893046682565
2024-07-11,30.495705579858868,4.532620239643547,11.744307195124417,11.514937447195948,10.335878146696107,7.248501982741192,4.42495830775929,2.154350013741283,0.0,1.4204280851333164,83.87168699789397
2024-07-12,30.495389488830384,4.549417127242615,12.04571437292651,11.513482543410037,10.332527581794167,7.248501982741192,4.42495830775929,2.157258051203344,0.0,1.1225840750589224,83.88983353096646
2024-07-15,30.495199834213288,4.553292592906455,12.227296056759014,11.514158788556376,10.344602259082288,7.248501982741192,4.42495830775929,2.1595971248141317,0.0,0.9396179125216543,83.90722485935369
2024-07-16,30.46251602186796,4.543114461789244,12.01890523878198,11.521069613148553,10.361481520003379,7.248501982741192,4.42495830775929,2.1570683965862525,0.0,0.9444799931127053,83.68209553579055
2024-07-17,30.46118843954832,4.5406993050679,12.229307660064293,11.52404086881631,10.35079764324059,7.248501982741192,4.42495830775929,2.1568787419691615,0.0,0.9444167749070081,83.88078972411407
2024-07-18,30.445636760946865,4.5443659609983245,12.191610991707321,11.531437398882856,10.338470093129681,7.248501982741192,4.42495830775929,2.1675626187319494,0.0,0.9444167749070081,83.83696088980449
2024-07-19,30.447470088912077,4.535305717412451,11.584774377765667,11.521342526142545,10.368182649807256,7.252611166111494,4.425021525964987,2.146510956234859,0.0,0.9444154157155857,83.22563442406693
2024-07-22,30.446901125060805,10.618710424863902,11.445791112305258,11.522460413673887,10.371722869326288,7.257036440510283,4.425021525964987,2.1439190098012832,0.0,0.9444167432979054,89.1759796648046
2024-07-23,30.447470088912077,10.62246188801727,11.588396433251972,11.517719048246613,10.377728598867499,7.257226095127373,4.425021525964987,2.149798302931101,0.0,0.9063334956130976,89.292155476932
2024-07-24,30.45429765512735,10.615697540007694,11.303650634825036,11.522333977262491,10.376021707313681,7.257226095127373,4.425021525964987,2.1513155398678285,0.0,0.9444167749070081,89.04998145040345
2024-07-25,30.448418361997533,10.538760983674484,12.45662212090735,11.517719048246613,10.357372336633075,7.255961731013434,4.425021525964987,2.1535281770672223,0.0,0.707761855781327,89.86116614128603
2024-07-26,30.447470088912077,10.548378875052808,12.155382977096,11.526000633192917,10.324688524287742,7.255772076396343,4.425021525964987,2.1580798878774043,0.0,0.944416395597774,89.78521098437805
2024-07-29,30.454234436921656,10.56026389772384,11.789083670337392,11.517466175423825,10.319694286037683,7.255645639984949,4.425021525964987,2.1668040002635856,0.0,0.8321268594473966,89.32034049210532
2024-07-30,30.445685818274487,10.527941851560607,11.531960434707688,11.550402860591946,10.336194237724591,7.255645639984949,4.425021525964987,2.1633269989502524,0.0,0.9921269857826589,89.22830635354217
2024-07-31,30.46357657048673,10.529266683888297,11.755714793906025,11.549201714683702,10.311223046474288,7.255645639984949,4.425021525964987,2.160292525076798,0.0,0.8285779158159803,89.27852041628176
2024-08-01,30.44676052777134,10.534513794961144,11.834420258852841,11.55116147906031,10.283090944939136,7.255645639984949,4.425021525964987,2.1719878931307375,0.0,0.9444167749070081,89.44701883957245
2024-08-02,30.445685818274487,10.542668943496054,11.688805719705849,11.5471787321014,10.30616559001853,7.255645639984949,4.425021525964987,2.16629825461801,0.0,0.9444167749070081,89.32188699907128
2024-08-05,30.448467419325155,10.529077029271205,11.398318633492133,11.554385607550854,10.337901129278409,7.255645639984949,4.425021525964987,2.16003965225401,0.0,0.9444141829605747,89.05327082008228
2024-08-06,30.447139837005516,10.507533750397513,11.76406165164971,11.547684477746976,10.34599305960762,7.26424413779641,4.425021525964987,2.16421205383001,0.0,0.8243021840827687,89.29019267808151
2024-08-07,30.4475191462397,10.48850345841848,11.596466268818293,11.547684256483256,10.33309654564544,7.26424413779641,4.425021525964987,2.166171818206616,0.0,0.8243021840827687,89.09300934165594
2024-08-08,30.44859385573655,10.487681621744418,12.064577041833138,11.550149766505438,10.332590799999863,7.26424413779641,4.425021525964987,2.1743901849472222,0.0,0.8061584642204302,89.55340739874845
2024-08-09,30.450300747290367,10.479336818592419,12.326055253216893,11.548822184185802,10.328039089189682,7.256531516701381,4.425021525964987,2.1833671701561914,0.0,0.8207610162906529,89.81823532158838
2024-08-12,30.45112258396443,13.186537437683757,12.315433646386717,11.547684477746976,10.30534375334447,7.251284405628532,4.425021525964987,2.1937816109262984,0.0,0.8243021840827687,92.50051162572893
2024-08-13,30.445812254685883,13.179721029481788,12.294634856712413,11.5513511336774,10.320705777328834,7.251284405628532,4.425021525964987,2.201999977666904,0.0,0.8243021840827687,92.49483314522952
2024-08-14,30.445812254685883,13.182060103092578,12.329394122750777,11.55242584317425,10.320705777328834,7.251284405628532,4.425021525964987,2.2034539963979345,0.0,0.8243021840827687,92.53446021310654
2024-08-15,30.44682374597703,13.201531310447242,12.356354601279747,11.5513511336774,10.321148304768712,7.242244202213866,4.425021525964987,2.2044654876890863,0.0,0.7831966320291031,92.53213694404718
2024-08-16,30.447013400594123,13.253792315469093,12.436640236887063,11.55596606269328,10.328355180218168,7.242244202213866,4.425021525964987,2.2116723631385407,0.0,0.697537448937545,92.59824273611666
2024-08-19,30.44676052777134,13.249050950041822,12.277118514323412,11.559000536566733,10.329366671509318,7.242244202213866,4.425021525964987,2.21710912882848,0.0,0.8548289596406179,92.60050101686058
2024-08-20,30.446634091359943,13.253418790700733,12.300447612680736,11.557730387986972,10.331136781268834,7.242244202213866,4.425021525964987,2.2202068209076313,0.0,0.8243021840827687,92.60114239716647
2024-08-21,30.463639788692426,13.236792402602429,11.400471466268938,11.559121188512306,10.33682641978156,7.242244202213866,4.424895089553594,2.2199539480848434,0.0,1.7170714550451134,92.60101596075508
2024-08-22,30.446507654948547,13.250068225798792,11.457373920343954,11.559816588774972,10.319378195009197,7.242244202213866,4.424895089553594,2.2203964755247223,0.0,1.676226425217125,92.59690677738477
2024-08-23,30.446507654948547,13.248677425273458,11.392624632923212,11.563483244705397,10.304016171024834,7.242244202213866,4.424895089553594,2.225264277363389,0.0,1.7409124944321712,92.58862519243847
2024-08-26,30.471352409787457,13.251332589912732,11.188805313054742,11.569109665012427,10.296935731986775,7.244140748384775,4.424895089553594,2.2318389707558737,0.0,1.9528731496576055,92.63128366810598
2024-08-27,31.25589034248683,13.250510753238673,11.401752140679946,11.575557921993518,10.29181505732532,7.24401431197338,4.424895089553594,2.228678060471025,0.0,1.7409378133235527,93.41405149104584
2024-08-28,31.293947702316405,13.18444772828534,11.369065894433694,11.576442976873276,10.232516380381561,7.243951093767683,4.424895089553594,2.2202068209076313,0.0,1.8327572944692518,93.37823098098845
2024-08-29,31.288131627392286,13.175913270516249,11.37336476403019,11.578908486895457,10.239217510185442,7.243951093767683,4.424895089553594,2.186637953682541,0.0,1.8327572628601492,93.34377705888359
2024-08-30,31.287499445335314,13.198566344990953,11.412001834806007,11.586747544401883,10.257866880866047,7.25299129718235,4.424895089553594,2.212999945458177,0.0,1.80858141985572,93.44214980245005
2024-09-02,31.287499445335314,13.786242785149968,11.298098148209569,11.591741782651942,10.282964508527744,7.25299129718235,4.424895089553594,2.2104712172302983,0.0,1.9509651926005682,94.08586946644135
2024-09-03,31.2923807442609,13.781235049812993,11.380997382485912,11.590034891098124,10.28492427290435,7.25299129718235,4.424895089553594,2.206425252065692,0.0,1.8609747405820936,94.07485871994601
2024-09-04,31.294087635814716,13.776430466180024,12.351968743432211,11.591488909829154,10.301108133562774,7.25299129718235,4.424895089553594,2.2141378731607224,0.0,0.8514400212878205,94.05854817000336
2024-09-05,31.287512942422236,13.772700592043902,12.145022176973425,11.60116129530079,10.3151425752275,7.2524855515367745,4.424895089553594,2.213252818280965,0.0,1.0616107162371509,94.07378375757634
2024-09-09,31.288461341944103,13.635264212858692,11.706357179808116,11.74744841293819,10.327975870983986,7.252485646364083,4.424895089553594,2.2120516723727226,0.0,1.4620163081874784,94.05695573501096
2024-09-10,31.289156931861385,13.6456320618112,10.8577724087806,11.729431319141865,10.322665541705438,7.251031216714717,4.418826141806685,2.228930933293813,0.0,1.2238842956856875,92.96733085080139
2024-09-11,31.28289832949738,13.66213201349811,10.8337522406077,11.760281803521986,10.251797933119137,7.25261167185714,4.418826141806685,2.232724025635631,0.0,1.4008221281732072,93.09584628771698
2024-09-12,31.289346586478473,13.648515064863807,11.027377182280093,11.782028866281742,10.248826677451381,7.25261167185714,4.418320396161109,2.223304512986783,0.0,1.3439973692729903,93.23432832763352
2024-09-13,31.284542002845505,13.673244541304625,10.739048997790928,11.80023570952247,10.230366961387865,7.258743837809746,4.414843394847775,2.219321766027874,0.0,1.4753660650754044,93.09571327661219
2024-09-16,31.284542002845505,13.6654687020039,10.984704703780022,11.826787355915195,10.22195894003017,7.261778311683201,4.4119353573857145,2.219574638850662,0.0,1.2238816405210482,93.10063165301543
2024-09-17,31.284921312079682,13.671284776928019,11.42244175251301,11.839810306288772,10.193763620289321,7.26158865706611,4.408584792483776,2.218499929353813,0.0,0.8649069215109029,93.1658020685134
2024-09-19,31.285174184902477,13.708646736494929,11.497642684617913,11.83879881499762,10.193763620289321,7.26158865706611,4.407130773752745,2.218499929353813,0.0,0.8243021840827687,93.23554758555768
2024-09-20,31.285174184902477,13.712060519602565,11.374360924906462,11.840632142962832,10.193763620289321,7.261082911420534,4.40536066399323,2.218499929353813,0.0,0.864510100833743,93.15544499826497
2024-09-23,31.285363839519565,13.714905338858927,11.293126668513558,11.872810209662587,10.185165944314534,7.259755329100898,4.404159518084988,2.2015574502270256,0.0,0.9444167749070081,93.1612610731891
2024-09-24,31.284542002845505,13.81824456788314,11.281685690519344,11.84044248834574,10.20545898834326,7.259755329100898,4.404159518084988,2.2006091771415712,0.0,0.9444152576700716,93.23931301993453
2024-09-25,31.28504787492749,13.812681365781806,11.48621593071998,11.850304654870879,10.202487732675502,7.259818231215566,4.404159518084988,2.200925268170056,0.0,0.7048621315133157,93.20650270795959
2024-09-26,31.28738694853828,13.81915661693673,10.424959520916657,11.848788682298265,10.175367122431505,7.259755013009869,4.404159518084988,2.2106608718473892,0.0,1.7682607850439882,93.19849507910767
2024-09-27,31.28466856569331,13.84608757256364,10.944539143226866,11.845501335602023,10.161522335383868,7.262915923294718,4.404159518084988,2.199281594821935,0.0,1.2220485022104532,93.1707244908818
2024-09-30,31.28264558311101,13.856581794709335,11.486593501453505,11.838104805535478,10.183459052760716,7.2636113235573845,4.403211244999534,2.1498449579669057,0.0,0.8243021840827687,93.28835444817663
2024-10-02,31.278789557045418,13.918788635551563,11.512037564882421,11.842340614971791,10.128143122775867,7.263800251165109,4.402895153971049,2.1124197801943008,0.0,0.8243021840827687,93.28351686464029
2024-10-03,31.27992748474796,13.973093074245261,11.704891939845574,11.861811822326459,9.971045881618902,7.263800251165109,4.402895153971049,2.096719380763944,0.0,0.8243021840827687,93.37848717276704
2024-10-04,31.289536715232106,13.946559855959492,11.752220976549976,11.858840693095111,9.971045881618902,7.263610659766225,4.402895153971049,2.096719380763944,0.0,0.8268428605515241,93.40827217750834
2024-10-07,31.282772367222535,13.996237449005536,11.616451756276303,11.862001540161755,9.971045881618902,7.265949733377012,4.402895153971049,2.096719380763944,0.0,0.9212742966929021,93.41534755908994
