date,GRANSING SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,TIGER FAITH SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HSBC BROKING SECURITIES (HONG KONG) LTD,USMART SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.
2024-04-03,48.0235638451097,18.568015444627505,0.0,0.0,5.157276204401364,10.45087938791088,0.0,14.526150395112511,2.961324333984119,0.31279038885391236
2024-04-05,48.0235638451097,18.568015444627505,0.0,0.0,5.178217315014213,10.45087938791088,0.0,14.526150395112511,2.961324333984119,0.291849278241064
2024-04-08,47.99563474652124,18.65641557811682,0.0,0.0,5.2222324449753135,10.469149021885023,0.0,14.404700155764804,2.9665011530490477,0.2853668996877484
2024-04-09,48.01577997700612,18.650255228481942,0.0,0.0,5.224424375070731,10.473543242758238,0.0,14.410746247377842,2.9677462839818385,0.2575046453232905
2024-04-10,48.00906302142576,18.66862982120007,0.0,0.0,5.223693527285335,10.47207809266041,0.0,14.408730319645965,2.967331124216178,0.2504740935662728
2024-04-11,48.042666605258376,18.62570138832371,0.0,0.0,5.2273498124180335,10.47940794523286,0.0,14.397817327290193,2.969408085396345,0.2576488360804823
2024-04-12,48.01913915967334,18.644564002540175,0.0,0.0,5.2247898756585665,10.48826796614518,0.0,14.397762428209917,2.9679539074315175,0.25752266034130566
2024-04-15,48.02921952836695,18.64847794357632,0.0,0.0,5.22588668433142,10.49046970507483,0.0,14.393787397847275,2.9685769521211167,0.2435817886820922
2024-04-16,48.022498812390104,18.666857927293243,0.0,0.0,5.225155427390801,10.489001776425482,0.0,14.391773278986255,2.968161559933891,0.23655121758022624
2024-04-17,48.07295007624639,18.616430501073243,0.0,0.0,5.230644848009819,10.50002126540041,0.0,14.434908272759042,2.9712798379438166,0.17376519856727407
2024-04-18,48.116760329922684,18.556283767462524,0.0,0.0,5.235411684189383,10.509590234945943,0.0,14.448063217321847,2.9669774302990923,0.16691333585853138
2024-04-19,48.110015094217026,18.609756356988232,0.0,0.0,5.269723945224143,10.508116950734403,0.0,14.368936210351835,2.966561505329009,0.16688993715535472
2024-04-22,48.16065050750908,18.636359593836964,0.0,0.0,5.275270288316718,10.519176661351407,0.0,14.28582680213714,2.962667173687219,0.16004897316146768
2024-04-23,48.14713731173985,18.63113049553859,0.0,0.0,5.273790122260187,10.516225129508333,0.0,14.323906275145859,2.9618358912793767,0.14597477452780871
2024-04-24,48.15727149749004,18.62101980000509,0.0,0.0,5.274900168914892,10.51843862307833,0.0,14.326921223385064,2.9624593093424174,0.13898937778416168
2024-04-25,48.32761966478494,18.600148145295712,0.0,0.0,5.202244979897977,10.486892348573706,0.0,14.318928173314852,2.953574477864079,0.11059221026873854
2024-04-26,48.33776346004204,18.653028085840155,0.0,0.0,5.203336912592354,10.4890935099304,0.0,14.24497163783118,2.9541944226283334,0.11761197113553151
2024-04-29,48.408889434488394,18.69448852770482,0.0,0.0,5.210993295134478,10.504527550389668,0.0,14.125795357689785,2.958541333655508,0.09676450093734917
2024-04-30,48.40549773728986,18.707191430054422,0.0,0.0,5.210628194600937,10.503791566212364,0.0,14.12480565474263,2.958334047835273,0.08975136926451048
2024-05-02,48.415674254990684,18.69010085679245,0.0,0.0,5.211723649715199,10.505999828203171,0.0,14.127775179723995,2.9589559924533435,0.08977023812116287
2024-05-06,46.1625790309526,15.89007799789212,9.697765377354282,0.0,4.461578033332636,9.030253428961933,0.0,12.143288820339274,2.543320286877368,0.07113702428978512
2024-05-07,48.56627284703596,16.33620063747518,6.819239506642505,0.0,4.488028772242243,9.04714690939619,0.0,12.135832431732812,2.548078240997084,0.05920065447802033
2024-05-08,48.50556889530749,15.28966211640865,3.0419742264895655,6.4677489394988426,4.228631883037058,8.581103674021131,0.0,11.434411531720592,2.400805662609436,0.05009307090723939
2024-05-09,48.39278413435807,15.335002892956364,3.050995058514307,6.486928745906588,4.241171692736683,8.606550534864384,0.0,11.42269738729749,2.4079251393025176,0.055944414063598784
2024-05-10,48.92117040450347,15.004744530868596,3.0087851887796893,6.678378339581085,4.210615469365358,8.487480733054237,0.0,11.26466679088919,2.374612005550618,0.049546537407755255
2024-05-13,48.72619656269181,15.061456034280171,3.004392126465366,6.668627383509573,4.4403264617410105,8.475088345624595,0.0,11.186446945643008,2.376760572031207,0.06070556801325347
2024-05-14,48.84163270014047,15.009765398159711,2.9963154700705816,6.650700225623956,4.428389607428207,8.45230490937469,0.0,11.189978148039295,2.370371166898678,0.060542374264416804
2024-05-16,48.74247867373046,14.99518877544521,3.0057424709908283,6.6716246435544075,4.4423221967437945,8.467661111413168,0.0,11.236420452302161,2.3778288232752787,0.06073285254469318
2024-05-17,48.72893302666782,14.978061861970446,3.0045608531751,6.669001893729777,4.440575830545913,8.464332303531801,0.0,11.248851194223786,2.3768940509428345,0.08878898521252024
2024-05-22,48.720861341835565,15.020501397514046,3.0040631638812894,6.667897209549591,4.439559519552598,8.46293023255618,0.0,11.190837169374598,2.3877304739368674,0.10561949179926552
2024-05-23,48.69898547964524,15.086720284012998,3.002714327469654,6.664903296953673,4.437566139518652,8.459130342932006,0.0,11.157749687868547,2.3866583733754876,0.10557206822374617
2024-05-24,48.69898547964524,15.120395584881816,3.002714327469654,6.664903296953673,4.437566139518652,8.459130342932006,0.0,11.157749687868547,2.3866583733754876,0.0718967673549276
2024-05-28,48.70171888803921,15.115631407129444,3.002882865776286,6.66527738898942,4.437815214122878,8.45960514251268,0.0,11.158375957314497,2.386792333292046,0.0719008028235406
2024-05-29,48.69351958323748,15.096250815008649,3.002377307605803,6.664155238844656,4.437068074177407,8.458180903642894,0.0,11.156497359851096,2.4200620198555067,0.0718886977765053
2024-05-30,48.68259147049681,15.115305460290823,3.001703494786595,6.662659626278657,4.436072278831997,8.456282664302483,0.0,11.153993546982713,2.4195188939771817,0.07187256405274071
2024-05-31,48.6907870951204,15.117850094129768,3.0022088260422146,6.663781272757252,4.419984267584011,8.457706263916517,0.0,11.15587130125593,2.419926215527365,0.07188466366654349
2024-06-03,48.69351958323748,15.12431041601431,3.002377307605803,6.664155238844656,4.42023231357401,8.44695706324063,0.0,11.156497359851096,2.4200620198555067,0.0718886977765053
2024-06-05,48.79396168970707,15.090751425197976,2.9968273820846103,6.651836478926121,4.412061468402565,8.431342775701573,0.0,11.135874459035898,2.415588510169419,0.07175581077477357
2024-06-06,48.302152501504416,14.949737322999269,2.966621446945767,6.584790594856258,4.367590958242432,8.346360706150726,0.9968402570419449,11.023632591641466,2.391241058495523,0.07103256212219677
2024-06-07,48.300813340487956,14.952095313074615,2.9665391983587663,6.584608033740253,4.367469868244489,8.346129306092797,0.9968126199793559,11.023326965116313,2.3911747621372728,0.07103059276817907
2024-06-11,48.306358273569,14.94655037999357,2.9665391983587663,6.584608033740253,4.367469868244489,8.346129306092797,0.9968126199793559,11.023326965116313,2.3911747621372728,0.07103059276817907
2024-06-13,48.301001757119195,14.978158920701986,2.966210249611998,6.583877890493921,4.36698557538886,8.345203834156635,0.9967020870518671,11.02210462846477,2.368732340566788,0.07102271644398074
2024-06-14,47.89744357330663,14.87179331911782,3.715838490446944,6.537123270230735,4.335973950375747,8.28594136866525,0.9896241265594772,10.943832472605223,2.3519110715623563,0.07051835712981534
2024-06-17,47.89474907881014,14.805505996356125,3.7254775099752764,6.5540808045861345,4.319625494027639,8.307435400461443,0.9921912473603784,10.972221170119777,2.3580120140026626,0.07070128430041969
2024-06-18,48.05737985337205,14.741824957777622,3.7205492175540305,6.54541066051172,4.264303902948454,8.296445810317774,0.9908787153180564,10.957706436292463,2.3548926896457982,0.07060775626202538
2024-06-19,47.130407570021845,14.848489171115856,3.824691388839077,6.728623739624302,4.344002886027129,8.528672245210428,1.018614475513483,11.083105713435906,2.420808666966003,0.07258414324596828
2024-06-20,47.20129009800893,14.519902143784153,3.7862888971243005,6.661063800496455,4.300386155190642,8.443038600051372,1.0083868963496823,11.61128595118119,2.396502108521182,0.07185534929209228
2024-06-21,47.13519104226553,14.566786516009936,3.780986708977495,6.651735876904851,4.294364043006847,8.431215260521677,1.0069747861820508,11.667844910814996,2.3931461297729024,0.07175472554370624
2024-06-24,47.166895469798874,14.576584537769865,3.7835299047611253,6.6562100176353125,4.325278697965726,8.436886328089972,1.0076521051539369,11.580404123313311,2.3947558257637396,0.07180298974813336
2024-06-25,47.51601866172156,14.47949559577856,3.764119053732256,6.622061298232672,4.303088483383596,8.40475505267111,1.0024824922806632,11.45407486869045,2.3824698785783025,0.07143461493082992
2024-06-27,47.5454573693274,14.430973522710033,3.7660091479709763,6.6253864640230145,4.30524921279599,8.408975370593085,1.0029858733788777,11.459826355455387,2.383666199025968,0.07147048471927142
2024-07-02,47.5454573693274,14.436552795521843,3.7660091479709763,6.6253864640230145,4.30524921279599,8.408975370593085,1.0029858733788777,11.44308853701996,2.383666199025968,0.08262903034288913
2024-07-04,47.53750062878341,14.484341887981344,3.7653789056863367,6.624277704448185,4.304528728592897,8.407568127105135,1.0028180235188635,11.407703499449717,2.3832672920737896,0.08261520236031801
2024-07-05,47.431664664582165,14.513319531058466,3.7569957870579875,6.609529625379793,4.294945264119656,8.38884978753006,1.13973337380128,11.41570127297175,2.3779612623400093,0.0712994311588338
2024-07-08,47.4211069816697,14.510089051447435,3.7561595277678337,6.608058428480448,4.293989264144837,8.386982536682272,1.139479683705214,11.413160283632335,2.3774319585265453,0.09354228394337376
2024-07-09,47.30003057894305,14.489693056209877,3.7465692353297984,6.59118661770983,4.283025775383377,8.3655687456532,1.4140939912369965,11.345166691872752,2.3713618575190543,0.09330345014206505
2024-07-10,47.32892735130915,14.492991308439093,3.748858108233727,6.595213338559335,4.285642383012474,8.370679480948658,1.4149578966440097,11.29655909947763,2.372810581821251,0.09336045155467992
2024-07-11,47.35816391042866,14.48494656630836,3.746777199184407,6.591552480046642,4.283263516765878,8.366033100056672,1.414172484498091,11.29028862687568,2.3714934866233324,0.09330862921228131
2024-07-12,47.360792804334054,14.485750638607705,3.7469851861275343,6.5919183830021435,4.283501284542849,8.372048595178232,1.414250986473647,11.279813182535035,2.3716251303413083,0.09331380885748718
2024-07-16,47.400261265841095,14.442265292317913,3.750107763513371,6.597411806180931,4.287070971525557,8.390136933240484,1.4154295628300764,11.244767575334908,2.379157256616166,0.09339157259949595
2024-07-17,47.38446598994964,14.437452669798592,3.748858108233727,6.595213338559335,4.285642383012474,8.387341072540808,1.4149578966440097,11.24102046083713,2.378364445685301,0.12668363473897973
2024-07-18,47.47808996907076,14.410241612942034,3.7417924302735344,6.5827829791849215,4.27756499836449,8.393706576758692,1.4122910480900568,11.214290498434607,2.373881812104618,0.11535807477628482
2024-07-19,47.66402514177646,14.330095948422034,3.728152457022998,6.558786729947866,4.261971970893734,8.39624809230784,1.4071428170011098,11.173410993418555,2.365228289756593,0.1149375594528127
2024-07-22,48.064545709375665,14.334526360245444,2.9845779188289923,6.624647249737249,4.29919021288283,8.480559610033374,1.4212727408973127,11.285609588394488,2.388978896537668,0.11609171306697444
2024-07-23,48.21725315016367,14.295449197279405,2.9764417003877344,6.606587886374644,4.287470247231454,8.457440868500097,1.417398228051931,11.254844037167079,2.3824663327238165,0.10464835212017436
2024-07-24,48.265989470986874,14.255735340695107,2.973959882198392,6.601079177776804,4.256101248936687,8.45038888069197,1.4162163723134285,11.29548874883576,2.3804797833889912,0.10456109417598457
2024-07-25,47.41625324703294,14.154409801955753,2.9667037000936496,6.584973166095717,4.2457167626148085,8.429770727454185,1.4127609377062786,12.21616495571273,2.4689407263829835,0.10430597495095617
2024-07-26,47.192389894110576,14.134345164141319,2.9718123184981247,6.596312389189764,4.325240083898983,8.444286663738088,1.4151936904369482,12.348296792563238,2.473192204558563,0.09893079886439551
2024-07-29,47.192389894110576,14.134345164141319,2.9718123184981247,6.596312389189764,4.325240083898983,8.444286663738088,1.4151936904369482,12.353851581943607,2.473192204558563,0.09337600948402519
2024-07-30,47.23962300222396,14.148491704605739,2.9747866949356663,6.602914392964679,4.2572845193448785,8.452738236244242,1.4166101051752518,12.338414347779894,2.4756675306661236,0.09346946605956738
2024-07-31,47.24268932413512,14.127220900028355,2.9714821993428275,6.595579648074033,4.252555380964776,8.443348643270522,1.4150364858440603,12.385804307541132,2.472917473844118,0.0933656369550522
2024-08-01,47.02254116720743,14.076776434102836,2.9667037000936496,6.584973166095717,4.2457167626148085,8.429770727454185,1.4127609377062786,12.698600884513004,2.4689407263829835,0.09321549382911073
2024-08-02,46.87854744697098,14.119119815128947,2.9744559146784826,6.602180184449903,4.256811132237624,8.451798337281923,1.4164525857619383,12.731783260960233,2.4753922497715677,0.09345907275840241
2024-08-05,47.907980921974854,13.884773733428396,2.9113296993680686,6.4620635850459465,4.166469777792488,8.272427703827056,1.3863915280523418,12.494229887381469,2.4228575514539092,0.09147561167547147
2024-08-06,45.624260840101286,13.723884656140244,2.8832448457855397,6.399725709103418,4.120887665937983,8.192625707892185,1.3730173632911815,15.154550479156894,2.4372095627638686,0.09059316982739239
2024-08-07,45.519412077162094,13.803979366725628,2.8830894690967233,6.399380830938989,4.120665593268207,8.192184211202417,1.3729433720406956,15.159122759942209,2.4370782227035996,0.1121440969194445
2024-08-08,44.873851431025955,14.178468799057853,2.8946327570629005,6.425002614976064,4.137163877509908,8.224984005463227,1.378440350498907,15.306385177067188,2.468477888881027,0.11259309845697
2024-08-09,45.02554626436847,14.13945282356604,2.886667375024265,6.4073224445632055,4.1257793276873445,8.202350688782442,1.374647190906415,15.26426542793205,2.4616851897412535,0.11228326742851395
2024-08-12,44.78751290823389,14.298259783541752,2.8915038442611167,6.418057598243133,4.132691868068354,8.216093324016205,1.376950344677392,15.300649314211629,2.4658096222248878,0.11247139252163335
2024-08-13,44.82329839865496,14.288992491567177,2.8896297413439758,6.413897790366301,4.130013299993488,8.210768135015817,1.3760578863592612,15.290732332233262,2.464211429293103,0.11239849517265073
2024-08-14,44.62590209484843,14.340111790493989,2.8999674783553675,6.436843701957009,4.144788546364334,8.240142404122636,1.3809807746927047,15.345435385465505,2.4730272195419434,0.11280060415808449
2024-08-15,44.781380236030635,14.271241858446853,2.8904103222441484,6.41563038815874,4.131128947944264,8.212986124639274,1.3764296033610124,15.294862845370435,2.4648770911764135,0.16105258262822064
2024-08-19,44.778559281610185,14.278956258925671,2.89197274988675,6.419098393440216,4.13336205305524,8.217425700726686,1.377173640165696,15.303130569961477,2.4662094944249184,0.13411185780315937
2024-08-20,44.61572836381608,14.291329421437112,2.9010682451767607,6.439286992798884,4.1463618211502,8.243270189323578,1.3815049660255763,15.35126019083254,2.47396592879713,0.15622388064213547
2024-08-21,44.62782821197281,14.268085109672016,2.9018550189569106,6.441033336469777,4.147486320296099,8.245505775769512,1.3818796321114992,15.35542347414395,2.474636871829579,0.1562662487778478
2024-08-22,44.61814780852198,14.292104419012567,2.901225565800331,6.439636185771763,4.146586672195444,8.24371720962674,1.3815798829886923,15.352092666879885,2.4741000882962245,0.15080950090636863
2024-08-23,44.51875304176897,14.372700801708147,2.90216984797146,6.441732139188988,4.153360907292069,8.246400349909464,1.382029555453624,15.357089419826547,2.474905350951602,0.1508585859291333
2024-08-26,44.47778513619331,14.39135679399195,2.9037450182963753,6.44522842846158,4.155615169169403,8.250876133822535,1.3827796603950795,15.365424573452408,2.4762486208737666,0.15094046534359287
2024-08-28,44.578749708130054,14.343134519911786,2.896199754199256,6.428480762825452,4.144816971070118,8.22943656558564,1.3791865633221392,15.368805798451755,2.469814188891312,0.16137516761248566
2024-08-29,44.56427489968028,14.32224217651203,2.8952593523946115,6.426393422371217,4.1434711407785905,8.226764451210151,1.3787387387094863,15.363815516725799,2.4690122353254353,0.21002806629240164
2024-08-30,44.55945205219274,14.342336647022924,2.894946020822968,6.425697943415466,4.143022724879847,8.22587413199474,1.3785895284580703,15.362152809563376,2.4687450331891356,0.1991831084607354
2024-09-02,44.677004657407,14.275869498135426,2.891347576174545,6.41771074150892,4.137872909358104,8.21564929445512,1.3768759289382968,15.343057511700062,2.4656763603057374,0.19893552201679437
2024-09-03,44.66010941827003,14.270470876833292,2.8902541723283797,6.415283793719534,4.136308114384537,8.212542430855835,1.3763552438955164,15.337255318206111,2.464743930030674,0.23667670147608658
2024-09-05,44.6649353253983,14.261207067337814,2.8905664890332514,6.415977020050441,4.136755077884491,8.213429866367624,1.376503970861685,15.338912639935328,2.4650102667113543,0.23670227641971356
2024-09-09,44.732607702036354,14.288225506446794,2.894946020822968,6.425697943415466,4.126789382707007,8.22587413199474,1.3785895284580703,15.372975037678602,2.4849783753619747,0.06931637107802284
2024-09-10,44.6194003246267,14.301404990330399,2.902012424925515,6.441382718876727,4.136862648741867,8.245953038577197,1.381954589716399,15.410499624697922,2.4910440709777455,0.06948556852952495
2024-09-11,44.61214060576649,14.29907810608766,2.9015402582406082,6.440334685347144,4.244658362684424,8.24461139569632,1.3817297412933827,15.31579381172239,2.490638770155858,0.06947426300572372
2024-09-12,44.51154205844754,14.31769009849712,2.903114745026961,6.443829457419656,4.24696167675551,8.330480977876489,1.3824795207299418,15.302399216777626,2.4919902860695355,0.06951196239961752
2024-09-13,44.439198828516936,14.332342944059148,2.898396402597066,6.43335650109162,4.240059221552215,8.31694170529807,1.3802326196068309,15.266693574800996,2.487940131482367,0.20483807099475715
2024-09-16,44.451239698912666,14.309131158453003,2.8991817276335006,6.43509962909305,4.241208072226908,8.319195193655245,1.3806065957928726,15.270830109291971,2.488614242750464,0.20489357219032273
2024-09-17,44.70593393086605,14.243522976549954,2.885888814174936,6.405594330528479,4.221761891490284,8.281051209544103,1.3742764358642026,15.200812482887791,2.4772038046101694,0.20395412348402675
2024-09-25,46.039551103088996,14.72397072402272,0.07221627340670034,6.5966788208043585,4.23659878795262,8.533637319403592,1.415272305832696,15.620935447664722,2.551100964169188,0.21003825365441078
2024-09-26,46.00121991069539,14.739464338565195,0.24422080941409055,6.59118661770983,4.149814424793874,8.548734352713767,1.4140939912369965,15.552425181324583,2.548976991638393,0.20986338190788098
2024-09-27,46.298987874084546,14.625491469163476,0.2438013135100517,6.57986499529969,4.087276936169949,8.534050268035303,1.467074404046736,15.40935120162395,2.544598636615957,0.20950290145034214
2024-09-30,46.22183342068348,14.651572494508189,0.24377429873994588,6.579135903492858,4.0868240393204625,8.533104639799166,1.4669118426676242,15.402103420387489,2.59971992826221,0.21502001213857502
2024-10-02,46.226955667820214,14.653196163880528,0.2438013135100517,6.57986499529969,4.087276936169949,8.534050268035303,1.467074404046736,15.392728384793719,2.6000080260500593,0.21504384039375243
2024-10-03,46.51263050458008,14.45513949977445,0.2424311513781295,6.542886187762018,4.064306460744729,8.563226133813648,1.7343193981657685,15.07480977660369,2.585395994274272,0.22485489290321511
2024-10-04,46.110904032380226,14.52467171480047,0.24350447994976504,6.57185386228059,3.9826851158758267,8.601138568839222,2.2954171170173643,14.824995474759787,2.6023766507649477,0.24245298333180013
2024-10-07,46.172230277408346,14.488573601612293,0.2438283342683088,6.58059424871856,4.0046066376362255,8.590411636396926,2.298469959192419,14.717256594313055,2.6335455060075907,0.2704832044462762
2024-10-08,46.96488455889183,14.318071108185851,0.24160580774237067,6.520611288501481,3.968104134738837,8.512108933030179,2.881533630203724,13.737486586587794,2.615031442181719,0.24056250993621042
2024-10-09,47.08640464865425,14.5037603671924,0.24223095480106638,6.537483155142416,4.000392469199268,8.53413373414115,2.9440419931583244,13.255538476591083,2.6328082477327905,0.26320595338724967
2024-10-10,47.08899701517871,14.504558879271102,0.24224429095240557,6.537843079681401,4.000612712889548,8.53460358531736,2.9442040789231347,13.201212746492686,2.6825031669655974,0.2632204443280571
2024-10-14,47.21376718486842,14.360826514545963,0.2428861576984472,6.555166187884229,4.011213005074348,8.502016044811171,2.9520052398272414,13.208590866837374,2.6896109075536505,0.26391789089915363
2024-10-15,47.182433678632556,14.31354790419265,0.24320836831353693,6.563862213007389,4.055226484960167,8.513294743627357,2.9559213437052305,13.209530877174785,2.6931789214457837,0.26979546494053946
2024-10-16,47.049800006010756,14.554419515708233,0.24252468973685534,6.54541066051172,4.043826912278585,8.48936317715391,2.9476120075131393,13.172397807571294,2.685608175650601,0.269037047864907
2024-10-17,47.04720679936712,14.531570847388714,0.24251132269519754,6.545049902285161,4.043604031866484,8.488895275632789,2.9474495463116086,13.171671794931433,2.6854601551072106,0.2965803244142859
2024-10-18,47.17956506237342,14.29112186871164,0.24319358163499347,6.563463140717153,4.054979933696862,8.512777148967302,2.955741628430579,13.208727758893351,2.693015180488811,0.29741469608588633
2024-10-22,47.2291629616159,14.405738397385543,0.24344924085403044,6.570363034412753,4.131170948936508,8.521726274775265,2.9588488757161335,12.95149961343442,2.6958462344716905,0.2921944183977579
2024-10-23,47.33392120875149,14.393329855654999,0.07208772754820447,6.584936651037909,4.1403342328079535,8.540628178834845,2.965411850842562,12.980227126525925,2.7018258476674584,0.28729732032865185
2024-10-24,47.55638107861341,14.290338285157281,0.07194609809399428,6.571999345124478,4.1875429454215105,8.52384856115621,2.959585759825025,12.860641750063378,2.6965176193019538,0.28119855724275766
2024-10-25,47.743758447229716,14.260348205455681,0.05522700778511657,6.558207174482593,4.178754857681312,8.505960188424057,2.953374695324679,12.77290236054176,2.6908586365189056,0.2806084265561773
2024-10-28,44.2245781586187,14.313439550171376,2.79570999415226,6.613357804892049,4.408815725690504,8.733426281408734,2.9782108238502074,12.897022319637061,2.752471164680949,0.28296817689816
2024-10-29,44.20242289170641,14.32853433419337,3.0280962663531286,6.610044699070479,4.4066070333018645,8.645555779585818,2.97671882418688,12.773667852991103,2.7510922542229874,0.27726006438795836
2024-10-30,44.174145667368286,14.36387040801734,3.1874801121475658,6.605816113743865,4.389881052337381,8.640025034791442,2.9748145542288897,12.709868342469038,2.682578812149378,0.271519902746811
2024-10-31,44.308855038113784,14.387949512745415,3.175605761346909,6.581207402442329,4.369197643855703,8.607838265123899,2.9637324485087024,12.66252014576862,2.6725853750940454,0.270508407000598
2024-11-01,44.4141845429981,14.334854970031644,3.172441021456249,6.574648713750951,4.3703799424437255,8.599259880029132,2.9497057644000795,12.638827860000564,2.6809950269910785,0.26470227789846984
2024-11-04,44.656482370950265,14.240488295308761,2.9448109855811975,6.6105161538330295,4.260620169956788,8.646172415120486,2.9657976347601034,12.70777791660635,2.706754469536974,0.26057958834604134
2024-11-05,45.01203298180012,13.986520585419399,2.7871221467150575,6.619415098448261,4.287816572133522,8.657811719475154,2.9697901322107625,12.708162140161978,2.7103982482602853,0.26093037537546365
2024-11-06,45.31745312201565,13.903630115649838,2.9601852588151227,6.582808979106663,4.1186451675543845,8.609933034677988,2.95336685456729,12.63788455626726,2.6954094372757114,0.22068347407009367
2024-11-07,45.312429407200206,13.92426002810257,2.9875711221375334,6.582079234764975,4.11818859073194,8.608978571327414,2.953039455920619,12.608769552204938,2.6951106347748897,0.20957340283491677
2024-11-11,45.312429407200206,13.94643124236704,2.9875711221375334,6.582079234764975,4.11818859073194,8.608978571327414,2.953039455920619,12.608769552204938,2.6729394205104184,0.20957340283491677
2024-11-12,45.27729456623019,13.935617307863629,3.4671045852375064,6.57697555106955,3.7217614785461963,8.602303248530225,2.9507496962891153,12.598992828272012,2.6708668478699584,0.19833389009162156
2024-11-13,45.27478701955812,13.91269272967112,3.439221575117515,6.576611305075762,3.7215553599894418,8.61844143283952,2.9505862778991276,12.598295070977974,2.7316391188802935,0.1761701099911242
2024-11-14,45.23745744740219,13.784461908035839,2.982628017894551,6.571188814934654,3.945365835788952,8.965487922666819,2.948153486259146,12.5713067366472,2.828992239993207,0.1649575903774333
2024-11-15,44.3908972817464,14.313719134617475,2.7751242194165284,6.590920021114255,3.6685996054383887,9.60848603014956,2.90705362480759,12.531350925197277,2.9706927734072504,0.24315638410527624
2024-11-18,44.19993969069389,13.942668524596352,2.7631863882785854,6.56256767216164,3.851767705662512,9.473204594084741,2.894548269177349,12.499549946017009,3.537298581327607,0.2752686280003127
2024-11-19,44.1754181578899,14.013594095589838,2.756483711400235,6.5466488145755575,3.9912745713302598,9.450225388025387,2.887526947040202,12.458203782044503,3.4460236247744267,0.27460090732969145
2024-11-20,39.47440284939002,9.74608437455608,18.99558402426834,7.746614476712713,2.6114212779802912,6.088318760334305,4.604215807463154,8.166436714982103,2.3740620003007598,0.1928597140122397
