date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.
2024-04-30,15.271309239162406,13.710400522078084,4.818934365638251,1.8532264480264955,2.292130498852665,1.6085045047154547,0.9598148647700228,4.441721723728915,0.7749263229104785,1.7044731812520924
2024-05-02,32.13802415448656,28.750159497148093,10.232467848896219,3.9312643567535055,4.873487721655842,3.402508616616812,2.080832927296062,9.936547501192493,1.5253621842662108,3.1293451916882056
2024-05-03,32.12332795120062,28.766878511305876,10.044413705852355,3.9274133565198515,4.811704043221196,3.273282403255817,1.9911411731720605,10.123597256659815,1.5239272734770362,3.414314325335366
2024-05-06,32.10359042135615,28.657465123595077,10.04500093453784,3.8875035802417224,4.902598377845036,3.1498889181711545,1.9921293099385557,10.117203139037944,1.4937977013335724,3.6508224939429437
2024-05-07,32.099461626566075,28.691111658170183,10.021816147379777,3.9044862911555387,4.89291096876376,3.1422953595960834,1.9840910594001868,10.11551759783903,1.4974851739497328,3.6508241171796323
2024-05-08,32.196284011461806,28.777752339163587,10.067464885127377,3.9448538845556227,4.904608286233983,3.2032798667020765,1.98853017738697,9.424772292749218,1.5021969354277223,3.990257321191638
2024-05-09,32.30502432197906,28.73714961123778,10.081073185856871,3.892689089633354,4.897993817559339,3.208643910826052,2.0051250309840705,9.41770054380894,1.5007004404112971,3.9539000477032378
2024-05-10,32.24246416756052,28.81898329349799,10.0976449470032,3.92639225953582,4.904924156164582,3.162495947207475,2.007917956608619,9.364452854853468,1.5225591351487353,3.9521652824195925
2024-05-13,32.11505285076783,28.648960123024686,9.8516027032074,3.7727782692467104,4.797625697612778,3.135635686894636,2.0602624740223665,9.81425125889402,1.4914050463579211,4.312425889971647
2024-05-14,31.802126227184214,28.01501290541467,9.543772134300195,3.515316475221527,4.7508338053000125,2.6725042627002016,2.26807866046218,10.35283815889481,1.4121771299035226,5.667340240618665
2024-05-16,31.69854427782392,27.665848644949264,9.746524152164712,3.5665631612795976,4.740599307572772,2.822449087746251,2.3475883181794504,12.573675026355083,1.5061543685096845,3.3320536554192635
2024-05-17,31.707001130159636,27.665105904025882,9.390954414967839,3.6313438742263533,4.744196260977509,2.5259119282119324,2.3310700939815963,12.763021424123982,1.5453212634285707,3.6960737058967
2024-05-20,31.281784330991503,26.775005611988856,8.997720198725991,3.4366804370583703,4.684957202703117,2.5271328913771014,2.297097355758522,13.522668196573715,1.4241469967235778,5.052806778099245
2024-05-21,31.3052113958333,26.536177648542697,9.04174594877403,3.5303754709185036,4.692655347074353,2.659783491956247,2.283435537290848,14.600056358957614,1.4710526071658168,3.8795061934865926
2024-05-22,31.492110907703076,26.641424779392608,9.27470922992191,3.608957315285593,4.707888288646232,2.954637168604852,2.283717632068162,13.649939813111445,1.5279326692659305,3.8586821960001925
2024-05-23,31.433080901995368,26.428396114564023,9.301776551029242,3.609856291196936,4.705504240074648,2.944885644574494,2.3054645860656224,13.5331906151978,1.444918351222086,4.292926704079779
2024-05-24,31.405444693968004,26.36312164536396,9.193470178172362,3.6152056447769088,4.705560589851922,3.076485281547765,2.303438039027231,13.496946850573096,1.447812884002591,4.392514192716157
2024-05-27,31.378703684291942,26.313996353005525,9.214223415781325,3.6622404998765665,4.697868295411124,3.129125418692121,2.2796091043415694,13.371010163054942,1.472541563229682,4.4806815023152025
2024-05-28,31.50533357021755,26.398125613050897,9.491312771444575,3.7005136848161113,4.714542121520179,3.0436693626766496,2.289182474435568,12.690859146620435,1.4930485785425547,4.673412676675475
2024-05-29,31.686960433882767,26.565542218398182,9.590577447439683,3.7280637318538723,4.737741003372715,3.093513212802757,2.301044840837711,12.257367831470786,1.4881692996066942,4.551019980334835
2024-05-30,31.64520151355238,26.55611570586518,8.643195403120538,3.7371793552296064,4.737748175372303,3.1683994824814743,2.3002378169743367,13.313656816147077,1.4914773902781813,4.406788340978923
2024-05-31,15.23420401593089,12.808965808546604,4.0168104460341505,1.810628880579877,2.279187061267837,1.5576583889065498,1.0814711185552086,6.337935198252251,0.7214963644541393,2.095052028274507
2024-06-03,31.817390161364617,26.79406616330573,8.32482346347273,3.827044267727426,4.7595164698793635,3.242748095854136,2.275044569777442,13.096174048951333,1.492837257788064,4.370355501879159
2024-06-04,31.85799285680091,26.876720927140408,8.331750287911493,3.8228373049141076,4.766247976102571,3.3094527483027165,2.261496224457237,12.888587540145991,1.5043300929851475,4.3805840412394215
2024-06-05,32.069852495912876,26.881746088958746,8.366260109152334,3.8279197011024753,4.793207916951617,3.366776987563639,2.2721238936793164,12.5178643099682,1.4921308754150997,4.4121176212957
2024-06-06,32.13121848903587,26.932287353422556,8.320371602786489,3.842463100834302,4.803641255210583,3.471884022708115,2.2954006113872123,11.683774767648778,1.7859510454644671,4.733007751501626
2024-06-07,32.31107242842536,26.91817297474401,8.340748383024605,3.844320038393762,4.801926975498634,3.5324285233074173,2.2962779353641025,11.812916166122891,1.7653319900445523,4.376804585074661
2024-06-11,32.27572968262852,26.952373405307018,8.430367251152143,3.861179802253071,4.796359730767699,3.6027768131535596,2.276416955450507,11.638906061412715,1.773882172575868,4.392008125298896
2024-06-12,32.47915027100134,27.09867978350618,8.482874135810132,3.8768675105736854,4.818483805283471,3.6115047325040193,2.3234971776272406,11.124117172817108,1.7806401956492377,4.404185215227585
2024-06-13,32.456585361263166,27.145249771085663,8.566037950589633,3.8485005706747426,4.818984048871139,3.576918568650817,2.285433220010133,10.94054298421102,1.7963002055109585,4.565447319132733
2024-06-14,32.34307745324661,26.984525338721838,8.577573986797486,3.862359268680805,4.801683706426467,3.530917353792431,2.277307349222634,11.034805400071068,1.7968475042211804,4.7909026388194835
2024-06-17,32.36135946144836,26.897336725250298,8.586540104510101,3.857376707848475,4.792770394359144,3.6179927104708702,2.3144963660728997,10.927640721632983,1.7872026860496488,4.857284122357221
2024-06-18,32.12756147948079,26.80485607144299,8.636287776290876,3.8236254026823278,4.7707623586539185,3.5946275510764854,2.2626421990720633,11.616418995837332,1.8601531331772267,4.5030650322859875
2024-06-19,32.35217276995737,26.94730848112254,8.71840859572768,3.86569762644401,4.797352287100978,3.025692782386816,2.275256308516523,11.584523117776124,1.902086486200075,4.531501544767879
2024-06-20,32.31737471301283,26.970977914207552,8.925757424799228,3.8682992824998754,4.799892796542768,3.012129009460854,2.268143430936302,11.679214436466959,1.9012638542956233,4.256947137778008
2024-06-21,32.355355575090925,26.95157750054126,9.021360089252564,3.8472952158250884,4.799281456297068,2.9631541107010175,2.268771915079242,11.689297521780265,1.9081971393558543,4.1957094760767175
2024-06-24,32.32863037140975,26.94209320419597,9.102822381337196,3.839422148836706,4.791636334988794,3.0238916669919345,2.2651578247889486,11.762245694081864,1.9164824055135774,4.027617967855263
2024-06-25,32.249790943442406,26.908889351827668,9.083266941844629,3.834779108385327,4.7848065530049775,3.0867985723960145,2.261929171147336,11.944476997342864,1.9078612991049213,3.9374010615038513
2024-06-26,32.22121753069548,26.915552723395702,9.254368565315326,3.832055224420933,4.785652097182181,3.041796542018943,2.2623288865838376,11.716361262697921,1.9111851677583787,4.05948199993129
2024-06-27,32.20835985809017,26.889217144780993,9.331173766470286,3.8149823682704262,4.786507207794022,3.0923765910728647,2.262733124376119,11.628477516868019,1.9201011929133527,4.0660712293637475
2024-06-28,32.19591971300979,27.000015967958007,9.323214917148912,3.823463837340498,4.785393226959392,3.0679586570775434,2.3031729929693348,11.625439034924181,1.9107612820594182,3.964660370552918
2024-07-02,32.20556770930967,27.036533620743686,9.290269632779967,3.8248588604263936,4.7862673647654566,2.99746399449906,2.303780073565984,11.829939372510948,1.91143087936789,3.813888492030947
2024-07-03,32.31269915208547,27.08106598655026,9.331141574115035,3.8302994926038947,4.7922438525550675,2.993563602369331,2.4728143003354703,11.512589848327828,1.9153684373391038,3.7582137537185383
2024-07-04,32.25560497002692,26.991711914693063,9.298029190819022,3.82979417262969,4.7836569230397314,3.0466928512674465,2.468383415189637,11.439300644999351,1.9154194618456928,3.9714064554894435
2024-07-05,32.39839119934572,27.093178462943122,9.226659750207315,3.819541133402137,4.8044884757273145,3.056767564066414,2.4896272405469317,10.757042933946456,1.9065471196933033,4.447756120121285
2024-07-08,32.41116058841338,27.004849509451045,9.261088859401019,3.824925312610674,4.811470919685214,3.0970772189821623,2.4827355330639733,10.923262970729809,1.908761856038858,4.274667231623867
2024-07-09,32.33353731338656,27.025746370707747,9.21552447946971,3.8117464846024003,4.812189618122666,3.1305130128413636,2.7548681890244873,11.016859664655424,1.9060091072973147,3.9930057598923296
2024-07-10,32.34201518185314,27.15741401524876,9.196756553143599,3.8580663977762213,4.803921991238877,3.177720142575869,2.7597756142453864,10.978052206387877,1.856325824479861,3.8699520730504053
2024-07-11,32.47401129242834,27.202020702341436,9.220784563512867,3.8570229282826483,4.808726862836061,3.1224823339333474,2.7590738034095765,10.827721690875226,1.8530949777013639,3.8750608446791417
2024-07-12,32.417297367292164,27.229843256219173,9.221299698103516,3.8624789836447757,4.8106771630804674,3.012222511357695,2.777121895600842,10.930324050551683,1.8585722344766649,3.880162839673018
2024-07-15,32.43375602218486,27.332804377152904,9.19941938700691,3.8481559901665032,4.812358081513231,2.9605213042860945,2.7893165460631595,10.169785601164408,1.8648694288741576,4.589013261587777
2024-07-16,32.4877121101757,27.265532940914834,8.939361926784331,3.8952399465389345,4.825003904140458,3.1509295545898874,2.785827951037019,10.700759816317069,1.904502743356948,4.045129106144822
2024-07-17,32.48333238686314,27.246941774262663,8.86924668367237,3.8773593848292576,4.8219100009211715,3.120133413680489,2.7854720297050215,10.382505744756443,1.8948137105655367,4.518284870743907
2024-07-18,32.53793775375635,27.231913348462044,8.84370953652811,3.932102380568615,4.835118853119653,2.9769048495512567,2.824905547004839,11.116868625455798,1.8699020796685468,3.830637025884784
2024-07-19,32.61640810468875,27.300173357913536,8.901436471882358,3.9337981324272393,4.847509042703627,3.0651932493478413,2.8245139356082714,11.169537642700615,1.8268027847852284,3.514627277942523
2024-07-22,32.547400720782,27.2582193472675,8.865632678301202,3.8985003664472364,4.832293992705079,2.9724506130331902,2.815308601958661,11.053918793643808,1.875375357551581,3.880899528309746
2024-07-23,32.51780071987295,27.217233733118412,8.935400898057134,3.894538550365155,4.825033070832665,3.0151055243495524,2.8322689954802316,10.919143732791381,1.8691836797736565,3.9742910953588595
2024-07-24,32.565299097979604,27.320360463339394,8.950901039970796,3.9105527097996564,4.83711611271344,3.023662353126164,2.8531700786737018,10.794008481025017,1.867659169825667,3.8772704935465585
2024-07-25,32.50940495512042,27.261778588443846,8.874236302945329,3.9075982001962295,4.8266305124865845,3.051135641575785,2.843359240879363,11.052120182862364,1.8649772643140776,3.808759111176003
2024-07-26,32.596439460701845,27.248425183779496,8.852910413839108,3.896229580920748,4.824574721192271,3.0652437337881437,2.8322265974462355,11.015021221443638,1.8611201178429275,3.807808969045582
2024-07-29,32.48502944128933,27.1508863730741,8.835513117299032,3.8884599588680233,4.818262281109901,3.1008022657483845,2.7860315122058745,10.943404529145973,1.8587387435354703,4.132871777723915
2024-07-30,32.525706673000116,27.191758632034286,8.848727848193795,3.893410161904206,4.825846282760429,3.112270394398817,2.7904973835281313,10.9413974075831,1.8602123065778051,4.010172910019316
2024-07-31,15.339278624752017,12.83229114326716,4.190185023797978,1.8578663585121808,2.2782654828243416,1.478428973578622,1.3463481404103688,5.17400637508155,0.8812015641277905,1.785035067355251
2024-08-01,32.52822397051728,27.240524662828108,8.892761290464081,3.856006045839586,4.833212244435252,3.0802653827193294,2.881953106986759,11.083585887560494,1.8777985194182527,3.725668889230857
2024-08-02,32.63904868195041,27.299563934018334,8.888958671854027,3.8482173582294874,4.844565662084528,3.0598196154781223,2.8620281885072067,10.382532288583693,1.8698547876826292,4.305410811611563
2024-08-05,32.60129364934948,27.286351589439032,8.895237995481333,3.836630264084136,4.844966542815742,3.1016433479844054,2.862364258135539,10.86309825875238,1.8792855613472543,3.8291285326106985
2024-08-06,32.66523159546634,27.365493521903723,8.934527004806924,3.8819064253207824,4.857513782999352,3.092721480069923,2.869777058930431,10.953939546890483,1.8962506501365268,3.4826389334755152
2024-08-07,32.718384725106155,27.395168591962044,8.927705275506785,3.878619323256132,4.855788193777816,3.0599429315666264,2.8637067724451093,10.92148304391273,1.8940056564473446,3.4851954860192595
2024-08-08,32.741121013127774,27.504921753174262,8.942826983312354,3.851289435136604,4.863584886104154,3.060865190251983,2.8287608865663243,10.739978198999655,1.8931120392728311,3.5735396140540674
2024-08-09,32.77141936120789,27.45277937673734,8.95165990709928,3.8526823378703856,4.856483734042596,3.0972855917954063,2.8459594637987156,10.770743294738567,1.890909254844541,3.510077677865273
2024-08-12,32.604178243800924,27.382128519188754,8.9095808315462,3.837252763794716,4.841654169558898,3.129207976866994,2.8372691558109513,10.799350824229064,1.8848554654420682,3.774522049761432
2024-08-13,32.66163261553959,27.40369832754351,8.795534222265033,3.7931870046005645,4.853755358151215,3.1361876407704137,2.863237163197506,10.33356059740887,1.8605363810873226,4.2986706894359825
2024-08-14,32.597245025885854,27.494627247588593,8.843810031311156,3.8188653918532345,4.8497126477469426,3.1674297239000624,2.8419354735396793,10.562970239321245,1.952422153058389,3.8709820657948417
2024-08-15,32.54483695425698,27.29199117094924,8.844670321555377,3.8098434483748416,4.831660268586707,3.13804936636355,2.8427763319306147,10.51591702100387,1.9400729661187954,4.240182150860024
2024-08-16,32.52661666557593,27.337542007979522,8.870289757373515,3.8345563308290296,4.838117718652297,3.170895787913735,2.818362019038354,10.732148529417094,1.9477514382813779,3.923719744939148
2024-08-19,32.59034072500883,27.38197882961193,8.874711465324976,3.831092884770957,4.842567827196105,3.1203679645984734,2.820958363160262,10.610035978573684,1.9570174113443992,3.9709285504103895
2024-08-20,32.63180635278838,27.47875201297,8.954157872731313,3.853584361087444,4.854720984210209,3.167923411246033,2.828037985199874,10.66339889622919,1.963668188459473,3.603949935078081
2024-08-21,32.54891146718889,27.433928443556553,9.027631000099321,3.8598122093345877,4.842051306261086,3.176500287989054,2.8206574723718654,10.81481461086625,1.9565008825239922,3.5191923198084023
2024-08-22,32.60068357083839,27.443382719674954,9.061664710200521,3.913527384083519,4.838858694825462,3.1850874575711257,2.818797669009057,10.659287930433736,1.9547075403001601,3.5240023230630717
2024-08-23,32.68081322398056,27.498501042050517,9.05133516202357,3.924627200795256,4.846488412199736,3.1141282418823537,2.9912805692816113,10.151255337093524,1.9614584813237603,3.7801123293691146
2024-08-26,32.63443110296312,27.470816280993017,9.052788142588579,3.9038501544740596,4.839479827315337,3.1325289135685246,3.075914321511582,10.27564980671488,1.9578948715493742,3.6566465783215305
2024-08-27,32.60794483409036,27.453197890430502,9.048043959517207,3.8964453277085656,4.833763044893703,3.1164263320278116,3.089040516111524,10.19289713136975,1.955526183105482,3.8067147807450934
2024-08-28,32.595271615194946,27.51014503273562,9.092586429500335,3.906912662432212,4.847651920179527,3.324441952746563,3.0979162715183706,9.860479124398848,1.9593801800797166,3.805214811213864
2024-08-29,32.60179289950675,27.496707159877793,9.105570820635059,3.9126563337377016,4.84144847654897,3.380842440427255,3.0939519297547733,9.903283826966616,1.9635873438061484,3.7001587687389343
2024-08-30,32.51089548834018,27.49062190709178,9.129224462531685,3.914817667390454,4.836341912929059,3.4072364586473496,3.0822773981963323,10.021928926801051,1.9609572763557452,3.645698501716361
2024-09-02,32.48371622044333,27.466322320247173,9.114459150184866,3.900394767632503,4.831891685996573,3.351929282573606,3.0747376142956333,10.155225922644208,1.9589491112568813,3.6623739247252325
2024-09-03,32.638622848607326,27.38690122023589,9.027578844039857,3.9203829252139473,4.841558139745954,3.4187731161090507,3.083335572497802,10.471487460747987,1.8743823249425413,3.336977547859637
2024-09-04,32.76043630454569,27.447359330628764,9.104751986156728,3.9297135382302133,4.849551063092623,3.4320957649865083,3.1233718846126823,10.267636757432873,1.8752628379127605,3.209820532401158
2024-09-05,32.658378518349586,27.369807857361483,9.034959229700897,3.8870887215891123,4.83831883154071,3.3845563580560776,3.1003407866093693,10.17999672363152,1.8611337568038104,3.685419216357435
2024-09-09,32.74705647410218,27.456964055791243,9.06726052762713,3.9021353985556813,4.847006912055248,3.3908020002331054,3.1059080117787756,10.435712315694184,1.873662838952634,3.173491465209817
2024-09-10,32.72246019026626,27.521658278262294,9.040126831472769,3.9064385979020115,4.84808629495914,3.410352491832131,3.1065458129517607,10.433568983218171,1.8697892965860798,3.140973222549379
2024-09-11,32.67555662808265,27.538019788942247,9.122909867355904,3.9214155164958715,4.83696511152524,3.431797527201278,3.0989143107763666,10.43404936731833,1.885070464674204,3.055301417627908
2024-09-12,32.832042566927825,28.20309130293514,9.57232506383687,4.086165478281452,4.855037337552337,3.610317161695633,3.1157671917635006,8.885917758219424,1.9073198425728763,2.9320162962149494
2024-09-13,32.85675969960325,28.3694815067603,9.614807312697822,4.094517577508157,4.859322436443025,3.5982559193309873,2.989391581024879,8.76268052691906,1.9068972184668493,2.947886221245662
2024-09-16,32.883441087250596,28.36646949842724,9.604493797170347,4.10721159547631,4.863114678455272,3.5720622720253044,2.99731690964604,8.748779350371915,1.9140058649882579,2.9431049461887184
2024-09-17,32.87229188364175,28.27660456483812,9.633930453929015,4.113524882654553,4.86293701976932,3.5968296541615126,2.998331469665472,8.713810664974497,1.9193033179003762,3.0124360884653827
2024-09-19,32.9118589221561,28.26939633163611,9.648065561468917,4.089600618150553,4.861421982037951,3.5748642968357744,2.9903179890914537,8.711095895713088,1.921542724254277,3.021835678655773
2024-09-20,32.83986028024091,28.236809540150336,9.622348953376672,4.047821540485555,4.863744788136074,3.574211467630481,3.013697645114143,8.715258090795649,1.9212803881999492,3.164967305870229
2024-09-23,32.72331615809995,28.14396171930032,9.593134380729037,4.023597389947019,4.846415657882485,3.834927117247902,3.006600859470351,8.592766842160598,1.9145190390990212,3.320760836063321
2024-09-24,32.787096560893204,28.19149424555975,9.613834930066703,4.047087195003876,4.8385385802146095,3.7466021742053193,2.9655612471541652,8.542563924357676,1.9088628920845638,3.358358250460132
2024-09-25,32.647932450108264,28.317549932267326,9.646881044999814,4.024000665246922,4.836868729553228,3.855071957315828,2.96453778845319,8.26463579256585,1.920446565768029,3.522075073721548
2024-09-26,32.687350583395514,28.286399569695032,9.503656527846857,4.067424011127511,4.842278114756977,3.8965435095124374,2.9799974376380938,8.111806587587909,1.9366133377107273,3.687930320728943
2024-09-27,32.61012318846884,28.29714959951212,9.6112417480245,3.9567476682454035,4.822828245576508,4.18918657448744,2.9676097042488925,7.980537596933973,1.910663565702794,3.653912108799525
2024-09-30,15.37482930313423,13.353220625757197,4.380748487727691,1.8766665587594857,2.2782654828243416,1.8097890856405385,1.4552503804770835,3.5856659277173355,0.9183148445879814,2.129908415788203
2024-10-02,32.64990784930096,28.418532055666823,9.355990119568242,3.883273859651763,4.845560196730123,3.950452314006091,2.998121061741962,7.497649436462864,1.9606341524099706,4.439878954461203
2024-10-03,32.64379824206131,28.24796750226249,9.385677712268242,3.7920881336207977,4.828597997133716,3.9477919208795074,3.0218759857220405,7.041649097570922,1.8379633753592528,5.25259003312172
2024-10-04,32.6871896521531,27.682703286739347,8.739323021369357,3.665157069282627,4.832536752169085,4.795278311217904,3.492405721209412,7.038485673126073,1.761032277463216,5.305888235269886
2024-10-07,32.68799196657767,28.216057549456853,9.162165254200605,3.884061531824036,4.8225563979005885,5.850060702569646,3.405514994513377,7.017712233635002,1.8279130728306379,3.1259662964915877
2024-10-08,32.86669200192595,28.29708931543058,9.005511377829883,3.8396321116315266,4.835256658378219,6.039337324249883,3.284305972794157,7.051278073629998,1.9799654001907123,2.800931763939092
2024-10-09,32.804966782001635,28.147461486264742,8.939741109763784,3.8246855932933337,4.823054576770532,5.6335894304596605,3.396309981313054,7.033605652368669,1.8710164720102895,3.5255689157543033
2024-10-10,32.90459541812267,28.150444294113335,9.441044339618871,4.01578709025849,4.831392195440357,5.676038300494003,3.3531830727375644,6.405578486101467,1.9428761766356508,3.2790606264775946
2024-10-14,32.977605316852035,28.268302795723077,9.543462710424016,4.037116688905619,4.840658769687551,5.581939068392741,3.4208269279294696,5.995553793927066,1.9034856664354727,3.431048261722949
