date,ABCI SECURITIES CO LTD,CHINA CONSTRUCTION BANK (ASIA),INDUSTRIAL AND COMMERCIAL BANK OF CHINA,CITIC SECURITIES BROKERAGE (HK) LTD,SPDB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.
2024-03-27,0.0,45.31127659646445,0.0,0.09467102583864283,0.0,19.00818716575002,18.387660074266076,8.332984855632924,6.3369163786907405,2.5283039033571413
2024-03-28,0.0,45.32833291763628,0.0,0.09470666242943569,0.0,19.067070699872044,18.31209936186548,8.3366414610718,6.34419150193618,2.51695739518878
2024-04-02,0.0,45.34055082162195,0.0,0.09471740133831866,0.0,19.073479579270273,18.34248806080239,8.374024972426893,6.347999488791138,2.4267396757490425
2024-04-03,0.0,45.35760051173943,0.0,0.09475301851350262,0.0,19.117729166873,18.312823194934367,8.369206351948318,6.351030269203226,2.3968574867881625
2024-04-05,0.0,45.358629722436675,0.0,0.09475516855713699,0.0,19.20931332021091,18.35057432807076,8.349347686365624,6.358770243321694,2.2786095310372048
2024-04-08,0.0,45.356282314346075,0.0,0.09475026477034584,0.0,19.213983614321766,18.34589127938543,8.349842494163125,6.358312426309784,2.2809376067034743
2024-04-09,0.0,45.48742342418491,0.0,0.09501882749008082,0.0,19.268444250488983,18.397891371099114,8.370733828287438,6.3874373428939215,1.9930509555555476
2024-04-10,0.0,45.469733579621504,0.0,0.09498187511594386,0.0,19.265467644468764,18.410868545741714,8.39927018766293,6.396309827165108,1.963368340224034
2024-04-11,0.0,45.470262609505056,0.0,0.09498298020819702,0.0,19.226201587304846,18.42476236595663,8.41011260276827,6.394577505286233,1.9791003489707601
2024-04-12,0.0,45.456454389229656,0.0,0.0949541361717244,0.0,19.18810961135984,18.403298516782332,8.395821820359345,6.377928056574418,2.0834334695226793
2024-04-15,0.0,45.52558462966085,0.0,0.09509854255694924,0.0,19.202431768449603,18.35737817287501,8.35819830735758,6.382588429550524,2.078720149549487
2024-04-16,0.0,45.51310330282621,0.0,0.09507247027252265,0.0,19.19613381960947,18.3355526091888,8.386797684685922,6.394401902502953,2.0789382109141252
2024-04-17,0.0,45.14323510832162,0.0,0.09430118961245387,0.0,19.057060585102313,18.204742153391162,8.353920280277896,6.362130336598012,2.7846103466965424
2024-04-18,0.0,45.41667568636469,0.0,0.09629031835710655,0.0,19.072721888191886,18.38681030893713,8.412223908450743,6.4094322716577885,2.2058456180406556
2024-04-19,0.0,45.459417577218694,0.0,0.0963809377213669,0.0,19.130539754862763,18.4470792366462,8.377898238180329,6.415464224689384,2.073220030681265
2024-04-22,0.0,45.39204246200869,0.0,0.09482093148254178,0.0,19.068689978205438,18.417419947035658,8.428875835785638,6.439452430455398,2.158698415026646
2024-04-23,0.0,45.41064807566551,0.0,0.09485979736127419,0.0,19.058977547848514,18.47420330729663,8.407968252879805,6.44866504438713,2.1046779745611337
2024-04-24,0.0,45.43667586361094,0.0,0.0949141676641633,0.0,19.111684351416773,18.38549328198972,8.359105512041827,6.4540376656828435,2.158089157593735
2024-04-25,0.0,45.354648684177654,0.0,0.09474281838929295,0.0,19.10189739891232,18.348053830323195,8.337666857188339,6.426424036710777,2.3365663742984175
2024-04-26,0.0,45.34965884325726,0.0,0.09318784502876046,0.0,19.102370090675358,18.340243146613368,8.310164510726079,6.427647699920394,2.3767278637787856
2024-04-29,0.0,45.39119776577236,0.0,0.09327320228993365,0.0,19.105824774214224,18.345962843778604,8.275756664827167,6.443712832549266,2.34427191656844
2024-04-30,0.0,45.32779691670053,0.0,0.09057119794440742,0.0,19.132413914869716,18.253441344813087,8.21099427162839,6.431587488518131,2.553194865525736
2024-05-02,0.0,45.27807959819127,0.0,0.09047699182853257,0.0,19.135775494936887,18.21736237883901,8.239963010898038,6.43543629367434,2.6029062316319216
2024-05-03,0.0,45.26349978777419,0.0,0.09044785770006082,0.0,19.107772559629453,18.17590813145313,8.244518285370274,6.462656817080827,2.6551965609920685
2024-05-06,0.0,45.264556001086916,0.0,0.09044868462067875,0.0,19.107947252668005,18.176074304910035,8.21921483928974,6.460146337093869,2.681612580330758
2024-05-07,0.0,45.28329950923066,0.0,0.09049127531486116,0.0,19.116944848833224,18.184633098500054,8.212917965422934,6.47668487439175,2.63502842830652
2024-05-08,0.0,45.288500166256,0.0,0.0905016679782006,0.0,19.116826411998556,18.21063250348855,8.161861302451632,6.508410097929033,2.6232678498980295
2024-05-09,0.0,45.28050752778541,0.0,0.09048441177514754,0.0,19.127576601222355,18.17412828042278,8.169045029401074,6.554082204205105,2.604175945188132
2024-05-10,0.0,45.28133984098817,0.0,0.09048607499348753,0.0,19.1281852530719,18.19399911016071,8.15906357410823,6.585050202121052,2.5618759445564545
2024-05-13,0.0,45.312167707142024,0.0,0.09054767857276506,0.0,19.12178641288687,18.128056830624715,8.174962946160004,6.6108840833146525,2.56159434129897
2024-05-14,0.0,45.36776358290836,0.0,0.0906613496978821,0.0,19.270450746099797,17.775677216119835,8.220510998261297,6.484350208127133,2.790585898785691
2024-05-16,0.0,45.41330096630605,0.0,0.09072530918684385,0.0,19.283530119460778,17.593750938645307,8.221542145390472,6.481965723881536,2.9151847971290104
2024-05-17,0.0,45.35960765656471,0.0,0.09061727088338561,0.0,19.28283490262431,17.614504334244018,8.18438637520677,6.4814550049627435,2.9865944555140604
2024-05-20,0.0,45.36550351975494,0.0,0.10992361952148902,0.0,19.295348268101183,17.60322506529138,8.202524365545292,6.492576159688427,2.9308990020972923
2024-05-21,0.0,45.416794001187704,0.0,0.1101150724297813,0.0,19.168166153937666,17.63272396937356,8.109388986020456,6.565775592592161,2.997036224458672
2024-05-22,0.0,45.42257685787732,0.0,0.11189890735061434,0.0,19.16335276698932,17.64741166605178,8.163117917223781,6.560141124220502,2.9315007602866836
2024-05-23,0.0,45.43605343703231,0.0,0.1125672927566221,0.0,19.21911257962874,17.629869037161413,8.156721257595812,6.562173513347458,2.8835028824776563
2024-05-24,0.0,45.4850117264862,0.0,0.10816764664241872,0.0,19.27632106287574,17.61196465212193,8.160622521999663,6.643923403543845,2.7139889863302047
2024-05-27,0.0,45.4856616442841,0.0,0.10881860761736668,0.0,19.333846872395508,17.861225502728107,8.150713404948814,6.672274886831859,2.387459081194243
2024-05-28,0.0,45.48532169460216,0.0,0.10969025290212456,0.0,19.33002383344008,18.034368050672832,8.093505698695445,6.708530046321491,2.2385604233658687
2024-05-29,0.0,45.52875121327844,0.0,0.10979654300792042,0.0,19.34307108496421,18.046547325992417,8.119818750786099,6.695783939143693,2.156231142827219
2024-05-30,0.0,45.51308176473078,0.0,0.1097587547700372,0.0,19.30387361481861,18.017351543315367,8.210258565729628,6.707683552062614,2.1379922045729693
2024-05-31,0.0,45.505043480493796,0.0,0.10973781302924994,0.0,19.300577786046272,18.067362640445157,8.241779565439746,6.737001224412559,2.0384974901332233
2024-06-03,0.0,45.500977052720316,0.0,0.10972645008812615,0.0,19.27443946420471,18.025086680829684,8.253852903909534,6.746372648490369,2.0895447997572645
2024-06-04,0.0,45.476427765398256,0.0,0.10966724902642319,0.0,19.26404026438467,18.284626899736082,8.146474576231299,6.734733498366459,1.984029746856818
2024-06-05,0.0,31.300390319627823,31.13869154156844,0.07547718909965717,0.0,13.25522913846789,12.623515478571132,5.622574238064547,4.635367190952977,1.3487549036475297
2024-06-06,0.0,31.314983468463588,31.15320930174896,0.07533470256672328,0.0,13.23999913000856,12.558774643573079,5.621286769001057,4.627667305154183,1.4087446794838552
2024-06-07,0.0,31.298229085623696,31.137424816295738,0.1313249665025106,0.0,13.24767526095828,12.599649372373056,5.567695323364197,4.642015690945851,1.3759854839366683
2024-06-11,0.0,31.266906450315386,31.10714562042102,0.13119726119587619,0.0,13.253687260882014,12.642927418486988,5.553265911519123,4.63794515503497,1.4069249221446267
2024-06-12,0.0,31.270939763393123,31.111158324953887,0.1308593124363568,0.0,13.258945663698462,12.66966555282118,5.510031276546752,4.632954187269016,1.415445918881219
2024-06-13,0.0,31.263255784540945,31.10351360802358,0.1308271573365427,0.0,13.270766024386985,12.635065114618657,5.518886866560227,4.638556690107191,1.4391287544258737
2024-06-14,0.0,31.241723610611427,31.08209145450756,0.13073705177857112,0.0,13.232996752861686,12.705780091800941,5.513339643176174,4.629068837026407,1.464262558237235
2024-06-17,0.0,31.220462489616768,31.060938968959128,0.13064808049417614,0.0,13.218322422684789,12.720517141701773,5.543208372070009,4.620958390225885,1.4849441342474696
2024-06-18,0.0,31.225813449206036,31.066262587380322,0.13952948771543944,0.0,13.21128598090309,12.815982774502704,5.53138940756552,4.608107505551422,1.4016288071754677
2024-06-19,0.0,31.223047657476734,31.06351092769131,0.13951712904610497,0.0,13.21100162896878,12.83362706155022,5.5305451416783935,4.607965094461944,1.3907853591265131
2024-06-20,0.0,31.224803229302765,31.06525752927873,0.13952497364678873,0.0,13.208289537108511,12.847548160681162,5.526108226667775,4.608401360129485,1.3800669831847834
2024-06-21,0.0,31.2296501694237,31.0700797035605,0.13954663172378842,0.0,13.206529978930478,12.849542450162454,5.490622061441427,4.609471113711674,1.4045578910459842
2024-06-24,0.0,31.22566218868066,31.066112099733033,0.13952881182260313,0.0,13.204311985998004,12.888918623536844,5.500663439567529,4.6028583898966895,1.3719444607646398
2024-06-25,0.0,31.207853027174938,31.05323946555685,0.13947099630497853,0.0,13.200788779592173,12.907841463745326,5.496518004298515,4.619635823500334,1.3746524398268856
2024-06-26,0.0,31.17615126778455,31.018614205158336,0.13931548210909384,0.0,13.183415889963173,12.761209706918642,5.539190291182422,4.615634701474082,1.566468455409701
2024-06-27,0.0,31.187353640520303,31.029759970878036,0.13936554165445086,0.0,13.144706367227391,12.778360149752954,5.523394432508186,4.639414729284479,1.5576451681741954
2024-06-28,0.0,31.195532405064274,31.033494930890367,0.1393823166706181,0.0,13.024428588188206,12.795385167071737,5.530825725454892,4.618999441818512,1.6619514248413958
2024-07-02,0.0,31.191862745812042,31.02984433277512,0.14069321503479712,0.0,13.015906053286066,12.81573610888979,5.5332842104300335,4.616332418676566,1.6563409150955795
2024-07-03,0.0,31.173285098230114,31.01136318218677,0.14060941917472342,0.0,13.029554804358332,12.812259528323228,5.560277133383037,4.620480785079515,1.6521700492642788
2024-07-04,0.0,31.17003923431698,31.00813417811059,0.14501599791288025,0.0,13.027402305200301,12.829936717786195,5.553000252825665,4.626631514753403,1.6398397990939877
2024-07-05,0.0,31.171705151815548,31.009791442412922,0.145023748454568,0.0,13.036234047812684,12.827262121691628,5.570787256895336,4.583902240386069,1.6552939905312467
2024-07-08,0.0,27.644713188931757,27.501119566574815,0.12861471363483662,11.387421267459034,11.568827419565604,11.360600394249818,4.952623791898125,3.9947435966458222,1.4613360610401886
2024-07-09,0.0,27.639609222210503,27.49604211114579,0.1285909678569814,11.472431379264776,11.559164222878959,11.340860864591598,4.9470048550994,3.9690719559113385,1.4472244210406513
2024-07-10,0.0,27.631098100435135,27.485625890766713,0.12854225423286988,11.590278842945976,11.53942294197519,11.293299208014059,4.887878550428325,3.977836072029717,1.466018139172016
2024-07-11,0.0,27.56888953598015,27.423744841971757,0.12825285461948616,11.614781842037013,11.508985553942159,11.329810255309326,4.922214508773175,3.982644105809717,1.520676501557217
2024-07-12,0.0,27.586652476507272,27.44141426416677,0.12833548935259956,11.682833465180703,11.512566506649188,11.340475071328493,4.941659199099732,3.9972611829313247,1.3688023447839206
2024-07-15,0.0,27.557578630312783,27.41249348596234,0.1282002353096558,11.693972073870707,11.487691446160268,11.30077257167097,4.941297299861809,3.991875866663882,1.4861183901875816
2024-07-16,0.0,27.53924946419362,27.39426081923988,0.1281149664461962,11.742439744731694,11.435913555568488,11.411918755076906,4.958797970951564,3.9784403744183177,1.410864349373332
2024-07-17,0.0,27.535852663912642,27.400597599537186,0.12814460171909234,11.83368514704457,11.414648978602667,11.418699793550607,4.898946870469883,3.9714688263361886,1.3979555188271595
2024-07-18,0.0,27.527852846213698,27.3926370766395,0.12810737267572953,11.85946191120403,11.359777346511684,11.436707581374122,4.8857222263515805,3.9824227295355854,1.4273109094940701
2024-07-19,0.0,27.53177944539417,27.39654438851366,0.06710971337975793,11.950685257595822,11.348116399018156,11.447401469944598,4.877307561049218,3.9814282782328965,1.399627486871719
2024-07-22,0.0,27.418024401742176,27.283348105323523,0.0668324313250281,11.921689577080874,11.299828119279443,11.39753592793637,5.234322323386606,3.989174531011582,1.3892445829143956
2024-07-23,0.0,27.409606877313774,27.274971927455997,0.06681191330319527,11.967574574676926,11.285236637590408,11.398547970310327,5.232455024634021,3.99549436167983,1.3693007130355224
2024-07-24,0.0,27.40354897867961,27.26817001134882,0.06679525154345241,12.024700464120468,11.280556067125449,11.408766480970165,5.229439434031626,3.942010415455889,1.3760128967245258
2024-07-25,0.0,27.39800320438817,27.26265163428236,0.06678173390057018,12.073266761144291,11.285036863711472,11.397441833556798,5.228147899103793,3.9416013717139182,1.3470686981986275
2024-07-26,0.0,27.41354517801874,27.27811682748051,0.06681961695137295,12.15790320259812,11.27658104198184,11.398851023073679,5.244493134000433,3.83835721692546,1.325332758969849
2024-07-29,0.0,27.417019495262196,27.28157398090767,0.06682808548566385,12.178893446378037,11.279332762970276,11.421534410053313,5.2404275606917885,3.8435115320557323,1.270878726195324
2024-07-30,0.0,27.378560592575386,27.245237825252648,0.06673907758171983,12.185514467889337,11.258871316652487,11.399485075695786,5.231971683916194,3.8375377502570753,1.3960822101793702
2024-07-31,0.0,27.380241142412252,27.246910191476132,0.06674317415741685,12.221226848917459,11.258086133195212,11.367318252887177,5.2283301994596485,3.832800589744552,1.3983434677501505
2024-08-01,0.0,27.36975245170738,27.236239569774057,0.06632926187961662,12.251418547574762,11.252763743840145,11.360555978770076,5.230055464342379,3.831487676832453,1.4013973052791353
2024-08-02,0.0,27.36816496815015,27.233655154882847,0.06632296797359905,12.297629573362338,11.209914065668226,11.344489308795614,5.216467782174385,3.82351327906136,1.4398428999314838
2024-08-05,0.0,27.343017958156878,27.209403848557805,0.06626390801254842,12.335794641277486,11.303905559200942,11.299082609713482,5.1762566181601875,3.8135907160496987,1.4526841408709665
2024-08-06,0.0,27.252808662274063,27.11963536849003,0.06604529203923475,12.34381868028845,11.270324187708683,11.267991914998293,5.149807210467072,3.7986889353717475,1.7308797483624259
2024-08-07,0.0,27.295736854455555,27.159502137981402,0.06459337893089673,12.4375557982672,11.31276027218059,11.267981919087976,5.153912133254105,3.796683025666621,1.5112744801756537
2024-08-08,0.0,27.28192120269131,27.145755440992442,0.06456068519434939,12.44380113308353,11.308350339171302,11.264368759437119,5.165508395721926,3.790890801762127,1.5348432419458953
2024-08-09,0.0,27.27650791086102,27.140369167237594,0.06454787503236982,12.477630533385646,11.285751505558094,11.273201239316414,5.1723446722199045,3.789983820332126,1.519663276056828
2024-08-12,0.0,26.789704029648554,26.65599495440481,0.0633958890012964,12.299942680082461,11.084334680015058,11.069727970733563,6.887429491875199,3.693078484575791,1.4563918196632697
2024-08-13,0.0,26.773421006463195,26.63979320079861,0.06335735640947224,12.336452167067383,11.077217681384198,11.015595625231061,6.8940411594198405,3.6871873316835195,1.5129344715427209
2024-08-14,0.0,26.790399783573886,26.65668723577913,0.06339753545243203,12.344275518130022,11.08561076164377,11.027598405933889,7.070766543424771,3.6870170827190614,1.2742471333430352
2024-08-15,0.0,26.78904535209257,26.65533956434939,0.06339433028869622,12.343651433550813,11.110286423170281,11.030005371141643,7.067276485056996,3.687666815928136,1.253334224421472
2024-08-16,0.0,26.768695500133717,26.63395769475348,0.06334347783941188,12.333749839738722,11.107450299454088,11.022068949706776,7.098671681801205,3.6859239366110366,1.2861386199615628
2024-08-19,0.0,26.77025702755383,26.635511362366692,0.06334717292337781,12.334469317778565,11.108250154115165,11.029092202837113,6.832940034991884,3.6877340243192323,1.5383987031141406
2024-08-20,0.0,26.75622387159692,26.621548841029846,0.06331396589230046,12.328003502698644,11.101895719512894,11.028017469197742,7.1345786194912195,3.6861804684840385,1.2802375420963952
2024-08-21,0.0,26.76095746592714,26.62625860924155,0.06332516712276594,12.33018451926374,11.083207006142203,11.026096095602464,7.150495223193959,3.6863011052426153,1.2731748082635617
2024-08-22,0.0,26.759630364081886,26.624560474969382,0.06332112845409078,12.329398141078899,11.08136128682157,11.071858751888126,7.1504947360625835,3.6872048744276684,1.2321702422157907
2024-08-23,0.0,26.74388785904855,26.608897430615443,0.06328387707319191,12.322144841625459,11.078029156635754,11.069063371617437,7.276530807573435,3.68450455772171,1.1536580980890239
2024-08-26,0.0,26.743034595766474,26.608048474200668,0.06328185800218256,12.321751703806266,11.077751589833666,11.067496172899698,7.301721263844008,3.6840834935568583,1.1328308480901785
2024-08-27,0.0,26.741514003239715,26.606535556901896,0.06327825983459191,12.32105109657,11.077121715680061,11.052223351709232,7.200432693402327,3.6821289349271478,1.255714387735034
2024-08-28,0.0,26.76488467878293,26.631677307777508,0.06333805440052483,12.332693829857586,11.08637388378631,11.066995970578034,7.197158789150191,3.686215908805796,1.170661576861119
2024-08-29,0.0,26.76532121926452,26.63211167562094,0.06333908745652723,12.332894978495753,11.085111727890876,11.06596133706915,7.199816536890205,3.694022538804162,1.1614208985078651
2024-08-30,0.0,26.75987697691268,26.626694528966294,0.06332620386960396,12.33038638655274,11.083464388867457,11.095601341795547,7.213917650549058,3.6951694178289847,1.131563104657639
2024-09-02,0.0,26.759973505188743,26.627923921109055,0.06332912772999463,12.330955697930252,11.084507667534274,11.096189575607179,7.2140377698486695,3.6934416738790556,1.1296410611727823
2024-09-03,0.0,26.765859146779214,26.636425946392944,0.06334934807637847,12.334892846670384,11.099212730382371,11.01412730188373,7.221278438047414,3.694317118436985,1.1705371233305777
2024-09-04,0.0,26.77493922479165,26.645462115351293,0.06337083877538484,12.339077348602812,11.096899301369138,11.02986925255979,7.239642098994165,3.6956463666539117,1.1150934529018575
2024-09-05,0.0,26.76395719110155,26.634533188111448,0.06334484653388775,12.435413667578862,11.089841336186744,11.003926470187755,7.204387468232746,3.694586275262668,1.1100095568043369
2024-09-09,0.0,26.762681402975126,26.633263569386845,0.06334182700271374,12.471048773980337,11.087413968227716,11.010009534110788,7.1583883000676405,3.702384851647439,1.1114677726013966
2024-09-10,0.0,26.730132810198565,26.60842354037369,0.06328275002116415,12.508359104003414,11.075555504942844,10.991318311229872,7.146978242255779,3.6973383001798754,1.178611436794802
2024-09-11,0.0,26.726561062489345,26.606000949140412,0.06327698837823231,12.573304508469906,11.072422712339785,10.96072763677812,7.1165985448220574,3.6956359818225746,1.1854716157595713
2024-09-12,0.0,26.753143819026732,26.628684102528805,0.0633309356676458,12.611361071716164,10.993852335464178,10.975235963928279,7.137755932536789,3.6984070432019345,1.1382287959294701
2024-09-13,0.0,26.759996118657426,26.635504524213673,0.06334715666021484,12.614591227596117,10.998794960862812,10.972198459653882,7.135618476937629,3.7035318888181443,1.1164171866001014
2024-09-16,0.0,26.771510802743602,26.645074899481745,0.06336991786080907,12.6191237631744,10.981623620421122,10.957297056299392,7.14221859161391,3.7067621788604987,1.1130191695445208
2024-09-17,0.0,26.79469128869851,26.66814590914668,0.06342478758787676,12.630050207457307,10.951130487824804,10.961993503677347,7.143953958203649,3.711949002139034,1.074660855264796
2024-09-19,0.0,26.80161797307221,26.674661339147427,0.06344028321945344,12.633135919089195,10.953806014063694,10.964671683914744,7.122556219626566,3.7183327462115146,1.067777821655194
2024-09-20,0.0,26.786071473336698,26.65918848165537,0.063403484159513,12.625807964320861,10.947452168468567,10.958311535598131,7.115325439676592,3.7215735553330256,1.1228658974512382
2024-09-23,0.0,26.852653762814434,26.726896630231806,0.06356451428721886,12.657874584883375,10.693941260252613,10.997270703240778,7.0471162698045235,3.738266050206676,1.222416224278575
2024-09-24,0.0,26.85649494584659,26.730188742180495,0.06357234390918705,12.659433731115069,10.499281882915684,11.11807118172937,7.15561514203377,3.7645670718844344,1.1527749583854026
2024-09-25,0.0,26.880562676975078,26.750347054860203,0.0644594028629595,12.668980720324955,10.277358180439093,11.175505940146232,7.211205902400904,3.77831459797332,1.1932655240172594
2024-09-26,0.0,26.90269013132292,26.772367318734823,0.06367265711685553,12.67940953075915,9.946994219285815,11.289375875931107,7.235159681822434,3.7944800038144653,1.3158505812124313
2024-09-27,0.0,26.98109257777502,26.848866098391433,0.06385459398141977,12.71563939957582,9.477366023861673,11.47338425887014,7.2930435006439325,3.8141271584451526,1.3326263884554113
2024-09-30,0.0,26.997473878719802,26.864709715339647,0.06389227481768742,12.723142946249268,9.419296206735716,11.403162256670427,7.3657945870136885,3.7855808934629214,1.3769472409908419
2024-10-02,0.0,26.858158195259886,26.729340626488117,0.08148282900415432,12.659032063004622,9.24362535723046,11.031433515085345,8.022074763980545,3.7694021487223237,1.6054505012245486
2024-10-03,0.0,26.80664088925114,26.680493423120392,0.08057307999545013,12.63589799762452,9.607229531978833,10.610767053111871,8.1738087224282,3.7320039293520533,1.6725853731375435
2024-10-04,0.0,26.79051573716717,26.66913717171392,0.0793980089806951,12.630519670015214,9.603140322976786,10.606250699671188,8.17890332493331,3.689499611715217,1.752635452826501
2024-10-07,26.93381624780565,19.556983739089777,19.468377806522756,0.05851544669526418,9.22023563212152,7.010259189602046,7.742526291810472,5.9925243141382705,2.6836063806848642,1.3331549515293821
2024-10-08,26.918638534740257,19.545297175573555,19.45740700871685,0.07307534706457075,9.215039855573107,7.006308776429443,7.738163232325059,6.012019581233378,2.691360316059743,1.3426901722840334
2024-10-09,26.8905554335654,19.527219188323695,19.437147966450535,0.07161354994468916,9.205445160769417,6.999013811300279,7.730106260709206,6.0841300636614,2.679024380662082,1.3757441846132932
2024-10-10,26.909631018677203,19.54356742950848,19.450936263656995,0.07282917410958316,9.211975306756552,7.044803036352437,7.8567314293616946,6.05457337735065,2.7183655639693862,1.136587400257014
2024-10-14,26.90005190289439,19.5366104372299,19.44401224561957,0.07280324885290913,9.208696087580687,7.036695023182772,7.882434922833746,6.0942117766464365,2.727600333323326,1.0968840218362637
2024-10-15,26.884964517231975,19.525652972267864,19.43299588220559,0.07276241582043448,9.203531222106715,7.020667475658565,7.883167688719304,6.0953961849327065,2.721747989082418,1.1591136519744254
2024-10-16,26.908349802268777,19.542636924766423,19.44989923900686,0.07282570658032507,9.2115367078806,6.956945015188263,7.860295379845657,6.108707070875259,2.727110557337462,1.161693596250367
2024-10-17,26.895660774620485,19.53397569690873,19.440727353290576,0.07306855938687759,9.20719287242326,6.938307771520723,7.89173704758879,6.1471590258191755,2.73408495447392,1.1380859439674647
2024-10-18,26.938612124496885,19.56517071500722,19.471773457322005,0.07318524710410787,9.221896410133557,6.941003333061882,7.937267660699917,6.126823872455116,2.741060976994202,0.9832062027251084
2024-10-21,26.94301591343134,19.568369130794093,19.47495660499455,0.072919528165757,9.22340395941553,6.939305647879255,7.9382875224348615,6.112859596377516,2.747007193184343,0.9798749033227564
2024-10-22,26.94007546602939,19.566233521315336,19.47283119016585,0.07291157003524053,9.222397355912168,6.933939288268184,7.910544400457085,6.083297048536036,2.7504834715953916,1.0472866876853193
2024-10-23,26.94009545255537,19.56624803727447,19.47284563683089,0.07291162412747908,9.222404197900588,6.9368875521098845,7.884284314732374,6.088493668940686,2.7463207202126494,1.0695087953156135
2024-10-24,26.947755758958465,19.571811620201952,19.478382661166275,0.07293235625079868,9.225026550967359,6.9321944659470764,7.892914008997325,6.090530023409456,2.7157734844805446,1.0726790696207504
2024-10-25,26.920468721750858,19.55199339278896,19.458659039014822,0.07285850565127361,9.21568537818143,6.930446552600033,7.904565217078388,6.0809224251274445,2.712968028377044,1.1514327394297494
2024-10-28,26.921091912895612,19.552390517188375,19.45910949417321,0.07286019227775886,9.215898715236586,6.930218548164313,7.912683471030061,6.072366750648683,2.712309443760171,1.151070954625232
2024-10-29,26.892830340194735,19.53186455531932,19.43868145806519,0.07278370416101679,9.206223929667438,6.922610654737438,7.961140320253427,6.051802277025435,2.7032535694659168,1.2188091911100858
2024-10-30,26.92798663033512,19.557398048395473,19.46409313532792,0.07337840278126526,9.218258984195895,6.964242188677669,7.970937148113752,6.030587797190378,2.7424220567903355,1.050695608192193
2024-10-31,26.92611918214713,19.55604174842219,19.46274330602373,0.07359532101151646,9.217619700566086,6.958986069936193,7.9567864370527985,6.0393960776283055,2.7449514563722435,1.0637607008398058
2024-11-01,26.892798840602737,19.53128734694721,19.438658689523276,0.07278361890941047,9.206213146410565,7.055198446073839,7.938902334904897,6.051710957997418,2.7390601653787225,1.0733864532519253
2024-11-04,26.890480960856607,19.529603952978967,19.436983279182556,0.07277734571794682,9.20541966652336,7.0199476795957105,7.936998661641795,6.070290478963664,2.7731341988181573,1.0643637757212432
