date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,FIRST SHANGHAI SECURITIES LTD,LONG BRIDGE HK LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,BANK OF CHINA (HONG KONG) LTD,ORIENT SECURITIES (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD,SINOPAC SECURITIES (ASIA) LTD,GET NICE SECURITIES LTD,TOTAL_CCASS_PCT
2024-12-06,52.035178908137084,40.727854820925316,36.146214045709606,29.75594609281835,25.83550818007391,26.26248451839889,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.45917398147975
2024-12-09,52.02991749073935,40.727854820925316,36.146214045709606,29.75594609281835,25.83550818007391,26.280421168618396,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.4718492143015
2024-12-10,52.02752593737675,40.727854820925316,36.146214045709606,29.75594609281835,25.83550818007391,26.280421168618396,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.46945766093893
2024-12-11,52.03278735477448,40.72068016083751,36.146214045709606,29.75594609281835,25.83550818007391,26.280421168618396,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.46754441824885
2024-12-13,52.03278735477448,40.69772124855654,36.146214045709606,29.75594609281835,25.83550818007391,26.280421168618396,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.4445855059679
2024-12-17,52.01485070455497,40.69772124855654,36.146214045709606,29.75594609281835,25.83550818007391,26.280421168618396,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.4266488557484
2024-12-18,52.020112121952685,40.69772124855654,36.146214045709606,29.75594609281835,25.83550818007391,26.280421168618396,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.4319102731461
2024-12-19,52.06435585916081,40.66782683152403,36.146214045709606,29.75594609281835,25.83550818007391,26.280421168618396,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.4462595933217
2024-12-23,52.09616351888341,40.66782683152403,36.146214045709606,29.75594609281835,25.84244368482545,26.417935486967952,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.6225170761454
2024-12-27,52.11720918847429,40.66782683152403,36.146214045709606,29.75594609281835,25.84244368482545,26.436589603196243,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.6622168619646
2024-12-30,52.11744834381056,40.66782683152403,36.146214045709606,29.75594609281835,25.84244368482545,26.436589603196243,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.6624560173008
2025-01-02,52.11744834381056,40.66782683152403,36.146214045709606,29.75594609281835,25.84244368482545,26.45930936014095,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.6851757742456
2025-01-03,52.14064641142778,40.66782683152403,36.146214045709606,29.75594609281835,25.84244368482545,26.45930936014095,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.7083738418628
2025-01-06,52.14064641142778,40.66782683152403,36.146214045709606,29.75594609281835,25.84244368482545,26.458591894132173,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.707656375854
2025-01-08,52.14088556676404,40.66782683152403,36.146214045709606,29.75594609281835,25.84244368482545,26.458591894132173,24.167364195092247,14.1932713186965,1.0093980250686259,8.325953876559247,258.7078955311903
2025-01-09,52.45609229995486,40.71924522881995,36.146214045709606,29.75594609281835,25.84244368482545,26.33829675999334,24.167364195092247,14.220535027030149,1.0093980250686259,8.325953876559247,258.98148923587183
2025-01-10,52.48981320236753,40.73718187903946,36.146214045709606,29.75594609281835,25.84244368482545,26.34547142008114,24.167364195092247,14.24445056065616,1.0093980250686259,8.325953876559247,259.06423698221784
2025-01-13,52.54936288109629,40.77066362611587,36.146214045709606,29.75594609281835,25.84244368482545,26.29907528484668,24.167364195092247,14.24445056065616,1.0093980250686259,8.325953876559247,259.1108722727885
2025-01-14,52.629719074079695,40.77066362611587,36.146214045709606,29.75594609281835,25.84244368482545,26.239286450781655,24.167364195092247,14.269322715627212,1.0093980250686259,8.325953876559247,259.156311786678
2025-01-15,52.85739495419931,40.77066362611587,36.146214045709606,29.75594609281835,25.57530717422291,26.239286450781655,24.167364195092247,14.284867812484118,1.0093980250686259,8.325953876559247,259.1323962530519
2025-01-16,53.035565679713095,40.680980375018336,36.146214045709606,29.75594609281835,25.45572950609286,26.239286450781655,24.167364195092247,14.284867812484118,1.0093980250686259,8.325953876559247,259.1013060593381
2025-01-17,53.30461543300571,40.663043724798825,36.146214045709606,29.75594609281835,25.45572950609286,26.030264686890327,24.167364195092247,14.342743403859062,1.0093980250686259,8.325953876559247,259.20127298989485
2025-01-20,53.43184607189608,40.663043724798825,36.146214045709606,29.75594609281835,25.45572950609286,25.902077426654905,24.167364195092247,14.342743403859062,1.0093980250686259,8.325953876559247,259.2003163685498
2025-01-21,53.55333698271622,40.663043724798825,36.08642521164458,29.75594609281835,25.216574169832757,25.91307857212287,24.167364195092247,14.402532237924087,1.0093980250686259,8.325953876559247,259.0936530885778
2025-01-22,53.80468924112558,40.663043724798825,36.08642521164458,29.75594609281835,25.096279035693925,25.91307857212287,24.167364195092247,14.424534528860017,1.0093980250686259,8.325953876559247,259.2467125037843
2025-01-23,53.87643584200361,40.663043724798825,36.074467444831576,29.75594609281835,25.096279035693925,25.91307857212287,24.167364195092247,14.465430091360496,1.0093980250686259,8.325953876559247,259.3473969003498
2025-01-24,53.96611909310115,40.663043724798825,36.04170316376394,29.75594609281835,25.096279035693925,25.91307857212287,24.167364195092247,14.515174401302597,1.0093980250686259,8.325953876559247,259.4540601803218
2025-01-27,54.086414227239985,40.663043724798825,35.86520652560398,29.75594609281835,25.036490201628897,25.91307857212287,24.167364195092247,14.599596235002412,1.0093980250686259,8.325953876559247,259.4224916759354
2025-02-03,54.086892537912505,40.663043724798825,35.77552327450644,29.75594609281835,25.036490201628897,25.90566475669881,24.167364195092247,14.599596235002412,1.0093980250686259,8.325953876559247,259.3258729200864
2025-02-04,54.085935916567465,40.62358309431591,35.77552327450644,29.803538004734108,25.028119764859795,25.90566475669881,24.167364195092247,14.636665312122728,1.0093980250686259,8.325953876559247,259.3617462205254
2025-02-05,54.085935916567465,40.55183649343788,35.77552327450644,29.803777160070368,25.02094510477199,25.90566475669881,24.167364195092247,14.636665312122728,1.0093980250686259,8.325953876559247,259.2830641148958
2025-02-06,54.086414227239985,40.55183649343788,35.74562885747393,29.803538004734108,25.02094510477199,25.90566475669881,24.167364195092247,14.488149848305204,1.0093980250686259,8.325953876559247,259.104893389382
2025-02-07,54.09621959602665,40.55183649343788,35.74562885747393,29.803538004734108,25.02094510477199,25.90566475669881,24.167364195092247,14.42836101424018,1.0093980250686259,8.325953876559247,259.0549099241037
2025-02-10,54.09621959602665,40.55183649343788,35.68584002340891,29.803538004734108,25.02094510477199,25.90566475669881,24.167364195092247,14.449645839167328,1.0093980250686259,8.325953876559247,259.0164059149658
2025-02-11,54.09334973199152,40.55183649343788,35.64972756763363,29.803538004734108,25.02094510477199,25.92958029032482,24.167364195092247,14.52497977008926,1.0093980250686259,8.325953876559247,259.07667305970335
2025-02-12,54.09334973199152,40.51357163963626,35.52441017143334,29.851369071986127,25.02094510477199,25.810002622194766,24.167364195092247,14.642883350865493,1.0093980250686259,8.325953876559247,258.9592477895996
2025-02-13,54.15457349807411,40.41169146638946,35.41679027011629,29.851369071986127,24.98602842567802,25.78608708856876,24.167364195092247,14.656515205032319,1.0093980250686259,8.325953876559247,258.76577112256524
2025-02-14,54.14859461466761,40.365534486491256,35.352696639998584,29.85160822732239,24.98602842567802,25.804023738788267,24.167364195092247,14.665603107810202,1.0093980250686259,8.325953876559247,258.6768053374764
2025-02-17,54.1390284012172,40.365534486491256,35.29290780593355,29.851369071986127,24.98602842567802,25.802349651434447,24.167364195092247,14.705781204301898,1.0093980250686259,8.325953876559247,258.64571514376263
2025-02-18,54.111764692883554,40.365534486491256,35.173330137803504,29.851369071986127,24.98602842567802,25.799240632063064,24.167364195092247,14.782550067241393,1.0093980250686259,8.325953876559247,258.572533610867
2025-02-19,54.112003848219814,40.44110757274945,35.147740516823674,29.851369071986127,24.96952670747607,25.619874129867988,24.167364195092247,14.842338901306418,1.0093980250686259,8.325953876559247,258.48667684514965
2025-02-20,54.11224300355608,40.44110757274945,35.147740516823674,29.851369071986127,24.96952670747607,25.619874129867988,24.167364195092247,14.842338901306418,1.0093980250686259,8.325953876559247,258.48691600048596
2025-02-21,54.11248215889234,40.44086841741319,35.058057265726134,29.851369071986127,24.96952670747607,25.619874129867988,24.167364195092247,14.902127735371446,1.0093980250686259,8.325953876559247,258.4570215834534
2025-02-24,54.109373139520955,40.38107958334817,35.058057265726134,29.851369071986127,24.96952670747607,25.595241130233198,24.167364195092247,14.913846346848189,1.0093980250686259,8.325953876559247,258.38120934185895
2025-02-25,54.109612294857214,40.38107958334817,34.824880812872536,29.851369071986127,24.96952670747607,25.595241130233198,24.167364195092247,14.913846346848189,1.0093980250686259,8.325953876559247,258.14827204434164
2025-02-26,54.247126613206774,40.415278796433356,34.824880812872536,29.851369071986127,24.96952670747607,25.595241130233198,24.167364195092247,14.913846346848189,1.0093980250686259,8.325953876559247,258.3199855757764
2025-02-27,54.53196061869255,40.4234100778662,34.824880812872536,29.851369071986127,24.96952670747607,25.594762819560675,24.167364195092247,15.093212849043267,1.0093980250686259,8.325953876559247,258.7918390542176
2025-03-03,54.50326197834134,40.42293176719368,34.824880812872536,29.851369071986127,24.96952670747607,25.564868402528163,24.167364195092247,15.19413640094503,1.0093980250686259,8.325953876559247,258.83369123806307
2025-03-04,54.602272287553035,40.183776430933584,34.824880812872536,29.851369071986127,24.966895998777208,25.397459667146087,24.167364195092247,15.19413640094503,1.0093980250686259,8.325953876559247,258.52350676693374
2025-03-05,55.10425933836298,39.90396468750926,34.824880812872536,29.79899405334517,24.966895998777208,25.225267825038816,24.167364195092247,15.182178634132026,1.0093980250686259,8.325953876559247,258.50915744675814
2025-03-06,55.239142948013686,39.81356397040294,34.824880812872536,29.79899405334517,24.966895998777208,25.225267825038816,24.167364195092247,15.182178634132026,1.0093980250686259,8.323562323196645,258.5512487859399
2025-03-07,55.47877659494631,39.81356397040294,34.824880812872536,29.79899405334517,24.966895998777208,25.26544592153051,24.167364195092247,15.182178634132026,1.0093980250686259,8.323562323196645,258.8310605293642
2025-03-10,55.62322641804741,39.78366955337043,34.824880812872536,29.79899405334517,24.966895998777208,25.031791158004392,24.167364195092247,15.182178634132026,1.0093980250686259,8.323562323196645,258.7119611719067
2025-03-11,55.80067967755241,39.78366955337043,34.824880812872536,29.79899405334517,24.966895998777208,25.017441837828784,24.167364195092247,15.182178634132026,1.0093980250686259,8.323562323196645,258.87506511123604
2025-03-12,55.90136407411791,39.78366955337043,34.824880812872536,29.79899405334517,24.962830358060785,25.017441837828784,24.167364195092247,15.17141664400032,1.0093980250686259,8.323562323196645,258.9609218769534
2025-03-13,55.990808169879195,39.78366955337043,34.824880812872536,29.79899405334517,24.962830358060785,25.017441837828784,24.167364195092247,15.17141664400032,1.0093980250686259,8.323562323196645,259.0503659727147
2025-03-14,56.061837304748444,39.76788530117726,34.824880812872536,29.79899405334517,24.962830358060785,24.928476052740027,24.167364195092247,15.17141664400032,1.0093980250686259,8.323562323196645,259.01664507030205
2025-03-17,56.239290564253444,39.7238807193054,34.824880812872536,29.79899405334517,24.962830358060785,24.6295318824149,24.167364195092247,15.17141664400032,1.0093980250686259,8.323562323196645,258.85114957761004
2025-03-18,56.244551981651156,39.732251156074504,34.824880812872536,29.79899405334517,24.961873736715745,24.6295318824149,24.167364195092247,15.17141664400032,1.0093980250686259,8.323562323196645,258.8638248104318
2025-03-19,56.16084761396013,39.731055379393204,34.824880812872536,29.79899405334517,24.961873736715745,24.6295318824149,24.167364195092247,15.17141664400032,1.0093980250686259,8.323562323196645,258.7789246660595
2025-03-20,56.16228254597768,39.71574943787255,34.780397920328156,29.79899405334517,24.961873736715745,24.6295318824149,24.167364195092247,15.17141664400032,1.0093980250686259,8.323562323196645,258.72057076401205
2025-03-21,56.16467409934028,39.714314505855,34.780397920328156,29.79899405334517,24.961873736715745,24.6295318824149,24.167364195092247,15.17141664400032,1.0093980250686259,8.323562323196645,258.7215273853571
2025-03-24,56.32442986396203,39.65404736111745,34.780397920328156,29.79899405334517,24.961873736715745,24.617574115601894,24.167364195092247,15.17141664400032,1.0093980250686259,8.323562323196645,258.8090582384283
2025-03-25,56.38421869802707,39.60836869189177,34.780397920328156,29.79899405334517,24.961873736715745,24.617574115601894,24.167364195092247,15.159458877187316,1.0093980250686259,8.323562323196645,258.81121063645463
2025-03-26,56.45189965818867,39.60884700256429,34.780397920328156,29.804972936751668,24.961873736715745,24.617574115601894,24.167364195092247,15.152762527772031,1.0093980250686259,8.323562323196645,258.87865244127994
2025-03-27,56.452617124197445,39.60884700256429,34.780397920328156,29.804972936751668,24.961873736715745,24.605616348788885,24.167364195092247,15.152762527772031,1.0093980250686259,8.323562323196645,258.8674121404757
2025-03-28,56.45740023092265,39.60812953655551,34.780397920328156,29.80975604347687,24.961873736715745,24.605616348788885,24.167364195092247,15.146066178356751,1.0093980250686259,8.323562323196645,258.8695645385021
2025-03-31,56.47342363845208,39.549058168499265,34.780397920328156,29.80975604347687,24.961873736715745,24.605616348788885,24.167364195092247,15.146066178356751,1.0093980250686259,8.323562323196645,258.82651657797527
2025-04-01,56.50164396813078,39.543557595765286,34.780397920328156,29.812386752175733,24.960199649361925,24.605616348788885,24.167364195092247,15.146066178356751,1.0093980250686259,8.323562323196645,258.85019295626506
2025-04-02,56.539669666596126,39.597367546423804,34.780397920328156,29.845629343915885,24.960199649361925,24.605616348788885,24.167364195092247,15.146066178356751,1.0093980250686259,8.323562323196645,258.9752711971291
2025-04-09,56.73242886762178,39.62463125475746,34.780397920328156,29.845629343915885,24.960199649361925,24.605138038116365,24.167364195092247,15.146066178356751,1.0093980250686259,8.323562323196645,259.1948157958158
2025-04-10,56.700382052562915,39.660504555196475,34.780397920328156,29.876719537629697,24.960199649361925,24.56256838826207,24.167364195092247,15.146066178356751,1.0093980250686259,8.323562323196645,259.1871628250555
2025-04-11,56.70492600395186,39.660504555196475,34.780397920328156,29.882698421036203,24.960199649361925,24.56256838826207,24.167364195092247,15.16567691593008,1.0093980250686259,8.323562323196645,259.21729639742426
2025-04-14,56.70707840197821,39.600715721131444,34.780397920328156,29.906613954662216,24.960199649361925,24.56256838826207,24.167364195092247,15.16567691593008,1.0093980250686259,8.323562323196645,259.1835754950116
2025-04-15,56.806567021862406,39.570821304098935,34.780397920328156,29.918571721475217,24.960199649361925,24.558741902881906,24.167364195092247,15.190070760228608,1.0093980250686259,8.323562323196645,259.28569482359467
2025-04-16,56.861094438529705,39.570821304098935,34.780397920328156,29.918571721475217,24.960199649361925,24.558741902881906,24.167364195092247,15.190070760228608,1.0093980250686259,8.323562323196645,259.34022224026194
2025-04-17,56.86444261323735,39.570821304098935,34.780397920328156,29.918571721475217,24.960199649361925,24.546784136068904,24.167364195092247,15.190070760228608,1.0093980250686259,8.323562323196645,259.33161264815664
2025-04-22,56.86683416659996,39.5854097796108,34.780397920328156,29.918571721475217,24.960199649361925,24.546784136068904,24.167364195092247,15.190070760228608,1.0093980250686259,8.323562323196645,259.3485926770311
2025-04-23,56.874247982024016,39.5794308962043,34.780397920328156,29.918571721475217,24.960199649361925,24.546784136068904,24.167364195092247,15.190070760228608,1.0093980250686259,8.323562323196645,259.35002760904865
2025-04-25,56.874487137360276,39.56986468275389,34.780397920328156,29.918571721475217,24.960199649361925,24.546784136068904,24.167364195092247,15.190070760228608,1.0093980250686259,8.323562323196645,259.3407005509345
2025-04-29,56.87472629269653,39.56986468275389,34.780397920328156,29.918571721475217,24.960199649361925,24.546784136068904,24.167364195092247,15.190070760228608,15.035619341387441,8.323562323196645,273.3671610225896
2025-04-30,53.885284589445234,39.56986468275389,34.780397920328156,29.918571721475217,24.960199649361925,24.546784136068904,24.167364195092247,15.190070760228608,15.035619341387441,8.323562323196645,270.37771931933827
2025-05-02,53.885523744781494,39.56986468275389,34.780397920328156,29.918571721475217,24.960199649361925,24.546784136068904,24.167364195092247,15.190070760228608,15.035619341387441,8.323562323196645,270.37795847467453
