date,CHONG HING SECURITIES LTD,CITIBANK N.A.,THE BANK OF EAST ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,ICBC (ASIA) SECURITIES LTD,CHINA CITIC BANK INTERNATIONAL LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK (HONG KONG) LTD
2024-12-16,37.58420109570442,14.017740997785907,10.476579767225852,12.023245744175698,8.152798316060862,5.767887672577862,5.865898800067881,2.886301741687727,3.225345864713789
2024-12-17,37.58420109570442,14.017740997785907,10.476579767225852,12.020846450969087,8.152798316060862,5.767887672577862,5.865898800067881,2.888701034894337,3.225345864713789
2024-12-19,37.6757969097581,14.003629496276224,10.466033112723895,11.979982666258653,8.144590986094968,5.762081205215386,5.859993666010553,2.885793012195003,3.2220989454672173
2024-12-23,37.67669997424014,14.00396515421726,10.466283976767848,11.980269818694135,8.144786206672727,5.762219318574779,5.860134126268299,2.8834652474700286,3.2221761770947857
2024-12-30,37.68218160136273,14.003439910828705,10.467806728658514,11.979615558104987,8.145971201139037,5.7630576705993635,5.8537948718833865,2.883884766199599,3.2202476912236775
2025-01-03,37.69392879841937,14.00780540032832,10.471070005442572,11.983350132342556,8.148510659441365,5.764854269714072,5.822047318339051,2.884783800204466,3.2236496157682266
2025-01-06,37.69212106063103,14.007133609407047,10.470567830436234,11.982775430910369,8.148119870497169,5.7645777969440575,5.821768102686069,2.8846454507977293,3.2282908476902983
2025-01-07,37.82583117797668,13.995387690105524,10.46178755831155,11.951163921342228,8.14128712647353,5.759743812525948,5.7569885211205785,2.8822264824617796,3.2255837096821804
2025-01-08,36.43594977360898,13.993997633441884,11.919834089823015,11.882536742894526,8.141872341192277,5.760157836353254,5.757402346891109,2.882433663627865,3.225815572167084
2025-01-09,36.44031546514209,13.990881639895756,11.921262303416604,11.883960487585487,8.142847886041922,5.760848008352386,5.750903094071316,2.8827790317688966,3.2262020837255387
2025-01-10,36.439442243143155,13.990546375354917,11.920976633318373,11.883675711353456,8.14265275837035,5.760709960721646,5.750765284751299,2.8827099515198245,3.228521081466977
2025-01-15,36.46188274912514,13.988485275008752,11.921262303416604,11.862393203602446,8.142847886041922,5.760848008352386,5.750903094071316,2.8827790317688966,3.228598448612543
2025-01-16,36.46275652981945,13.986424075877249,11.921547987206555,11.862677476640155,8.14304302306566,5.760986062599535,5.751040909996321,2.8828481153288785,3.2286758194661958
2025-01-17,36.47626093844716,13.98369254523474,11.935640492738631,11.8384295547324,8.142847886041922,5.760848008352386,5.750903094071316,2.8827790317688966,3.228598448612543
2025-01-20,36.49261524397247,13.98536824750475,11.937070771601169,11.81588166405879,8.143823664695724,5.761538345761732,5.751592239755703,2.883124482682655,3.2289853399670103
2025-01-21,36.51140937112852,13.988335623173889,11.941649968380828,11.770065371223657,8.146947728531234,5.763748537721184,5.753798616275214,2.8914231964844315,3.2326215870810406
2025-01-23,36.52270902024916,13.985317851303632,11.93907373798932,11.767526157614174,8.147587201955076,5.762505096137215,5.752557321236328,2.890799415655717,3.231924197859373
2025-01-27,36.53031603385309,13.983641873934276,11.937642979131446,11.766115956734714,8.146610808575211,5.761814527053651,5.751867944277662,2.8904529870331075,3.231536889406846
2025-01-28,36.52856502471715,13.982971595455105,11.937070771601169,11.770345275115524,8.14622031674537,5.761538345761732,5.751592239755703,2.890314438831592,3.231381992016656
2025-02-03,36.55613753772524,14.037255012557653,11.896550822765661,11.72972136992099,8.151299632277823,5.7651307690049745,5.735993290178209,2.892116602098973,3.2357949634704744
2025-02-04,36.55701422844791,14.0351934506394,11.896836126313593,11.730002672558445,8.153893320982903,5.7652690285969515,5.736130850994027,2.8897877570346995,3.235872564432065
2025-02-07,36.57192440695579,14.040917857956522,11.901688381183579,11.694000787699451,8.15721897564907,5.767620456692941,5.738470394765254,2.8909663886110635,3.2371923504863336
2025-02-10,36.571047000960036,14.04058099885725,11.90140284486263,11.696119358554721,8.157023273810735,5.767482084297941,5.73833272171653,2.8908970307283703,3.23711468621179
2025-02-11,36.57824437443693,14.038181874364952,11.90140284486263,11.696119358554721,8.15222502482614,5.767482084297941,5.73833272171653,2.8908970307283703,3.23711468621179
2025-02-12,36.58977124090191,14.036161404448757,11.899689914611136,11.689638415700374,8.153450480753731,5.766651989336371,5.737506822128028,2.8904809533093943,3.2366487788102978
2025-02-13,36.58713830691764,14.035151387574718,11.898833634374451,11.698391676720027,8.150465166571713,5.766237031453791,5.737093961479146,2.8902729595101775,3.2364158753983365
2025-02-14,36.58713830691764,14.032752780992444,11.898833634374451,11.698391676720027,8.150465166571713,5.766237031453791,5.737093961479146,2.8902729595101775,3.238814481980612
2025-02-17,36.59737568570474,14.024884157656494,11.89826284934269,11.697830506854984,8.150074190139744,5.765960426041171,5.736818754054649,2.890134313606412,3.238659116599116
2025-02-18,36.5988963558002,14.024547780067056,11.89797747736166,11.697549942111397,8.149878715989727,5.765822133286157,5.736681160243404,2.890064995642525,3.2385814394978714
2025-02-25,36.62788671346102,14.071661774146255,11.907401986209026,11.694814021175553,8.156334317726236,5.770389299580671,5.621208552715843,2.906756248404978,3.243547086580425
2025-02-26,36.635801147184935,14.074702332706678,11.909974898607198,11.673332473508033,8.160497564191111,5.7716361463897705,5.6224231650380565,2.9073843307690947,3.2442479416051215
2025-02-27,36.62524932872297,14.068248385555716,11.906544595759126,11.645968718413883,8.160547344231473,5.769973803682961,5.673607340191522,2.9065469479168904,3.2433135355254548
2025-02-28,8.06136528317245,3.09647828230416,2.6206785484330744,2.563324745530338,1.7961694256885616,1.269994535418665,1.2487838876417838,0.6365730101665303,0.7138664068349108
2025-03-03,36.6322831988729,14.070950189207418,11.908831244728233,11.64820532384966,8.157313331479413,5.771081925736665,5.677097577023474,2.892701417941749,3.241535791160487
