date,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,VICTORY SECURITIES CO LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,REALINK FINANCIAL TRADE LTD,CHINA GALAXY INTERNATIONAL SECURITIES,HANG SENG SECURITIES LTD
2024-04-29,54.77191254954546,15.712666017354143,7.13037258998274,8.37133806575191,0.0,3.64614382747743,2.9522221204540666,2.852741320524469,2.068683108362584,2.493920400547193
2024-04-30,54.769471742657004,15.711965812054274,7.130198590363531,8.380452643229091,0.0,3.640806272857786,2.952090560248253,2.8526141934927116,2.0685909214049647,2.4938092636923788
2024-05-02,54.757192273575896,15.67553132356331,7.2277666042382585,8.36707614261768,0.0,3.630648210429898,2.9514286932700653,2.852262068885748,2.0681271375222168,2.4699675458969295
2024-05-03,54.741142812026446,15.670936788547932,7.274498519988322,8.369796127318004,0.0,3.6338943875463823,2.920678677449109,2.8514260641801954,2.06752096460511,2.4701056583385026
2024-05-06,54.75018143516183,15.65959935887013,7.273256731185801,8.376063957927556,0.0,3.617537641999525,2.9269089811808344,2.868709936729821,2.067862344815014,2.4598796121294937
2024-05-07,54.80389161473435,15.680715190439301,6.877489502337434,8.438653310608434,0.5004274173730396,3.4545170611184015,2.7968699923545217,2.786513345602335,2.2568859380807678,2.404036627351426
2024-05-08,54.5309254741682,15.74931700979362,6.89461642549056,8.51985360616662,0.7555614626464224,3.2883168411255075,2.7686268106520924,2.825018403052678,2.2456448851908255,2.4221190817134697
2024-05-09,54.51641243560188,15.788051768253423,6.63350641774579,8.587412939708704,0.8412130412821373,3.3139129164984347,2.7969367780135967,2.8488776410830674,2.2450472219283437,2.4286288398846256
2024-05-10,54.12838242875564,15.618991914883019,6.925552835145821,8.478697317032447,0.9559844880414097,3.371163013335505,2.8737783064499385,2.7889629194146104,2.3711370345387324,2.487349742402883
2024-05-13,53.75774298533936,15.60685907082576,7.255140602580953,8.58459431973019,1.0199867252445602,3.2933338157329204,2.8244700879714495,2.7945576262544973,2.3549008776223146,2.5084138886979934
2024-05-14,53.682907209307665,15.619371595876528,7.588132511142937,8.508534221718596,0.9058467304457724,3.2359116521103766,2.779677134583014,2.8005303490963094,2.351622636668213,2.5274659590505935
2024-05-16,53.86574280390667,15.50955761618387,7.597717807009747,8.25630817614827,1.0604912433523097,3.265170679272309,2.7109611506839806,2.824206516091953,2.3596318959538793,2.5502121113970087
2024-05-17,53.878997100140246,15.33830243905662,7.596193359888143,8.321552139553571,1.0607521896302377,3.3153278674431794,2.7150221688722747,2.839042922145934,2.3602125109890237,2.5745973022807767
2024-05-20,53.793568187185414,15.289980096283879,7.529649513640782,8.424557557607077,0.8841352052312047,3.3093652308230928,2.6965982569004754,2.834541421306558,2.356470229209327,2.8811343018121947
2024-05-21,53.83217920891163,15.355493343983575,7.452256969354498,8.456460807126465,0.9299832088437351,3.315131575372312,2.690762720938938,2.839401787439031,2.2451281052152763,2.8832022728145335
2024-05-22,53.76836412584359,15.324589056982438,7.418584835788092,8.41722338899638,1.0770613792639723,3.318257889233986,2.661606081357248,2.8497248993025934,2.228354190065268,2.936234153166432
2024-05-23,53.72499561506492,15.523744392774757,7.461813838036398,8.439623408495171,1.1607989824519598,3.303736559750603,2.356286564233752,2.860117317914614,2.2265568431628338,2.9423264781149894
2024-05-24,53.6869163899532,15.484559342488724,7.541071422980296,8.449987200665577,1.159976230858289,3.299563097883588,2.354616474446308,2.858090122752512,2.2249787032619515,2.9402410147095557
2024-05-27,53.69115315603948,15.423071149946802,7.584224901267903,8.459813954497502,1.1600677717454597,3.3029237650838295,2.354802291771943,2.858315672292658,2.225154290070555,2.940473047283864
2024-05-28,53.668766391890784,15.416640432109935,7.601487757638995,8.456286597594016,1.244101866170548,3.298729336728022,2.358046336016188,2.8571238849113705,2.1678813089181084,2.9309360880220328
2024-05-29,53.63484370517626,15.299203889262067,7.746607300716522,8.46318892344861,1.324964389751964,3.3107216870151603,2.3565558738257413,2.8581334472093207,2.1665110452914074,2.8392697383029497
2024-05-30,53.58008384919381,15.343070361655952,7.713806656234773,8.46157972677219,1.3798637218349767,3.2980599270764244,2.359775097063892,2.862950025388958,2.1642990908112814,2.8365115439677417
2024-05-31,53.51987175833642,15.327794775489448,7.7894213640890175,8.446170962451653,1.4092169423938494,3.292667975449744,2.3571232349849276,2.8597327066640736,2.1618669002632918,2.836133379877574
2024-06-03,53.486587495036034,15.297204623432636,7.851119491891621,8.456220194178771,1.4083405436616214,3.2906202495442987,2.350041935894691,2.8579542252654795,2.1605224249354418,2.841388816159412
2024-06-04,53.434677684101175,15.297785721531957,7.85962840853514,8.501447969782221,1.4137056524639093,3.2794324674170228,2.359682301855682,2.8565830088675503,2.1584255943868613,2.8386311910584845
2024-06-05,53.43790035757044,15.302916050074533,7.846216980376725,8.501960696573324,1.4179986248470942,3.2790692235707435,2.3598246155343583,2.8567552908887848,2.158555770167832,2.838802390396161
2024-06-06,53.37374496716472,15.302755509807708,7.943124412305356,8.494695446676536,1.4162962328226487,3.275132505159318,2.3495668068151794,2.85332558557188,2.155964295068305,2.835394238608349
2024-06-07,53.37516564557676,15.30176190792279,7.918259303351934,8.521539106295306,1.416333931160741,3.2724178336284617,2.3496293465309543,2.8534015341129546,2.156021681559229,2.8354697098608703
2024-06-11,53.33078649989703,15.317174308710909,7.949889032288596,8.531250922003732,1.4151563106493688,3.269696959491454,2.3476757311781613,2.851029053937324,2.1542290426205524,2.8331121392228704
2024-06-12,53.29110212067179,15.293467816129997,8.03237231779753,8.518188824255434,1.442077615403506,3.277054941929073,2.32634674096907,2.8489075529135413,2.152626042779821,2.817856027150246
2024-06-13,53.25199776099963,15.28224565628871,8.04115401678074,8.48677984309392,1.5373203474010217,3.2746502790488714,2.324639696151813,2.8468170593566695,2.1510464720885283,2.8033488687900983
2024-06-14,53.24857420852791,15.281263166014359,8.05125882257743,8.482041427486678,1.5372215136089302,3.2744397529178673,2.324490245871782,2.846634038475015,2.150908182056681,2.8031686424633433
2024-06-17,53.18828770240559,14.691315233094787,8.073833046148525,9.074960032608988,1.5871338124285699,3.27073252628982,2.321858524787754,2.843411161187889,2.148472985599058,2.7999949754490125
2024-06-18,53.171289462577434,14.686620092293856,8.033711855722391,9.13625614466118,1.586626586451791,3.2696872454902817,2.3246054226869104,2.8425024463761175,2.147786363399865,2.8009143803401746
2024-06-19,53.153857145851056,14.622233636992329,8.05033057574223,9.151397301150311,1.5861064076586666,3.342556374447532,2.323843296012878,2.841570526096554,2.147082207218478,2.781022528829964
2024-06-20,53.13584340522881,14.63610586157661,8.054296617336558,9.170610187571668,1.5995153026531337,3.3414235884790684,2.323055749960175,2.8406075232748305,2.1463545651610194,2.7521871987581257
2024-06-21,53.120359869475756,14.631840968919033,8.109531577794893,9.116351184579253,1.5990492113898918,3.340449913304596,2.3223788224013795,2.848145199256492,2.1581378274569825,2.7537554254217236
2024-06-24,53.109474940004176,14.614903245759367,8.108288033179317,9.142362151917622,1.5987215491163238,3.3397654194156425,2.3219029421597877,2.8475615838650503,2.157695601950613,2.7593245326321068
2024-06-25,53.07011911952907,14.579000623461425,8.132784421029065,9.158431212633374,1.5975368452880938,3.2537155086829355,2.3201823377769446,2.845451449607218,2.1560966804616273,2.886681801530252
2024-06-26,53.009940771946,14.560521033970913,8.101161790167241,9.100740612733539,1.746268084855812,3.250025989494615,2.3175513894863564,2.8489032989807668,2.153651795512956,2.9112352328518054
2024-06-27,52.967344790585166,14.548820970293514,8.176675093984489,9.091759475724977,1.7448648762932233,3.2474144407085808,2.315689127911419,2.8466140711481187,2.1519212349727352,2.9088959183777705
2024-06-28,52.95968772748788,14.54671776424078,8.207880496589343,9.084885077843987,1.74461263520946,3.246944988117104,2.315354367355906,2.8462025590430167,2.1392389814256707,2.908475402686857
2024-07-02,52.971174152503906,14.480356785778199,8.364542386343615,9.070171654534866,1.7449910241893851,3.2476492179140983,2.3144662241798017,2.855161793701953,2.0423805390281307,2.909106221826045
2024-07-03,52.952400848887784,14.475224859994814,8.369499959246086,9.077241855045449,1.7443725888454713,3.2595626106439997,2.3136459633902127,2.8541499071413114,2.041656707046448,2.912244699758426
2024-07-04,52.86672825648593,14.468317336319528,8.328068465654079,9.06255563064177,1.866154928290378,3.2803753929446664,2.3099026761283303,2.8564700240750773,2.038353475841003,2.9230738136192356
2024-07-05,52.84971496523637,14.464632211538737,8.33842741526045,9.05991659333753,1.8655543721682402,3.2808455655084554,2.3160949774773667,2.8649832703370386,2.037697503691832,2.9221331254439846
2024-07-08,52.81491585662887,14.455107915946453,8.362463409604741,9.046326849873202,1.8643259903453118,3.312924889825459,2.3145699353703373,2.872800343811156,2.0363557735275952,2.9202090350668697
2024-07-09,52.818430316496226,14.456069801349939,8.381596443747783,9.005339480503746,1.8644500480810184,3.320076898021586,2.314723953662634,2.8729915083969835,2.036491278631137,2.929830271108948
2024-07-10,52.81740521738718,14.45495746758915,8.42537898873144,8.949713329837143,1.8644138628693092,3.3309641086343786,2.3146790295433752,2.8768173456958808,2.0364517544464387,2.929218895265708
2024-07-11,52.8127195567027,14.439674875622579,8.434750515081635,8.94891936202077,1.864248462643742,3.3435599053780725,2.314473684345495,2.876423514634567,2.0362710919946885,2.9289590315757503
2024-07-12,52.8231169906228,14.419364214672859,8.452493733199137,8.928498219889072,1.864615484080314,3.353784560926671,2.3149293432737754,2.8769898066882735,2.0366719801576187,2.9295356664894814
2024-07-15,52.82216494262926,14.39276255300253,8.524989238898916,8.879812972940782,1.86458187751691,3.3577447015824253,2.314887620559138,2.8769379537774853,2.0366352725647565,2.9294828665277945
2024-07-16,52.82297051946696,14.392150194938916,8.510561731513212,8.879948396614951,1.8646103137609404,3.3716602141685112,2.3149229242967078,2.8769818291957225,2.036666332749514,2.9295275432945695
2024-07-17,52.72319305940315,14.364964821280715,8.509292891442467,8.863175036695987,1.9634903057921176,3.3735943452608383,2.311934071384094,2.878328166923395,2.0328192678896477,2.979208033927585
2024-07-18,52.676686297882256,14.352293585825635,8.5899962071935,8.855356891704556,1.961758324663866,3.370618521176995,2.3098947304361976,2.875789213687251,2.031026132166621,2.976580095263117
2024-07-19,52.65491903345294,14.346362875456284,8.585479201921355,8.836357228717482,2.0145700416499537,3.365079642185273,2.308940226785057,2.8827547848512305,2.030186863678248,2.9753501013021784
2024-07-22,52.01370396681371,15.403487422516177,8.466866477217906,8.72875084562419,1.990037240399509,3.3241007591745655,2.2808226778729916,2.847649502469188,2.0054638856739238,2.9391172222378423
2024-07-23,51.98283356688442,15.374698307530085,8.540838927409077,8.723570287253276,1.9888561430962963,3.32212788833448,2.2794689979220566,2.8459594078922716,2.004273632577663,2.9373728411003746
2024-07-24,51.984890453481846,15.375306662418003,8.542677753171658,8.718457732143143,1.9889348392977968,3.322259340197712,2.279559193259813,2.8460720184477424,2.004352938827237,2.9374890687550432
2024-07-25,51.98489031162199,15.375306893347549,8.542677729859825,8.718457708351632,1.9889348338702577,3.3222593311317077,2.2795591870391982,2.8460720106811896,2.004352933357624,2.9374890607390256
2024-07-26,51.92466971295292,15.357495752835609,8.494349223776245,8.708358028626991,2.140633189703029,3.3186833133289912,2.2769184885954354,2.8427750495967077,2.0020310407294515,2.93408619985462
2024-07-29,51.90323648847854,15.33767001783121,8.538250672878158,8.705308349141056,2.1397495890575975,3.31731344261422,2.282790084919982,2.8416016220890317,2.001204651636602,2.932875081353601
2024-07-30,51.89397541648068,15.287261802483984,8.598155532621615,8.71056530156364,2.1393677944655383,3.317402559495935,2.2789776492644926,2.841094596342819,2.0008475775576975,2.9323517697235992
2024-07-31,51.85018944926711,15.274363186094408,8.643975795283689,8.703215690676348,2.1375626853492213,3.3146034738884342,2.2838592338149,2.8386973994842686,1.999159346010063,2.9543737401315493
2024-08-01,51.79633579599672,15.210644090448389,8.668033297667026,8.694176187347207,2.2540255376879017,3.311160795894242,2.2814871274715545,2.835749016322795,1.9970829402071941,2.951305210956976
2024-08-02,51.79330807109914,15.209754961031937,8.667526612786235,8.711340241572145,2.242066954905424,3.31096724390205,2.2813537644590327,2.835583254251637,1.9969662018772012,2.9511326941151914
2024-08-05,51.765863465855176,15.254548348667688,8.663069670824832,8.706724214850166,2.2408789125733244,3.309212805107373,2.2801449045537825,2.834080715295397,1.995908035269638,2.9495689270026255
2024-08-06,51.761784444638984,15.253346328220395,8.662115326937228,8.714189613345434,2.240702336891682,3.3089520473736616,2.2799652348096893,2.833857396787946,1.9957507626834903,2.949336508311497
2024-08-07,51.72046787284612,15.241171014223537,8.726876822973589,8.715378854235018,2.2389137946309794,3.306310821683874,2.2781453526645907,2.8315953945436,1.9941577422621166,2.946982329936575
2024-08-08,51.717589415198006,15.24032278010895,8.726526878016212,8.720323478636153,2.238789189831358,3.3061268118312346,2.278018564466734,2.831437804565106,1.9940467591476778,2.946818318198566
2024-08-09,51.6975894750596,15.23442912677478,8.694657453445464,8.751009214517037,2.2755093502775603,3.310004477678641,2.2771376217267747,2.8207089071896196,1.993275632413677,2.945678740916849
2024-08-12,51.70418423674108,15.236372494550041,8.692916741947073,8.738554870360133,2.275799623809101,3.3140907938605877,2.2774281029674612,2.8210687286668805,1.9935299030265765,2.9460545040710655
2024-08-13,51.67907701062361,15.226260994093993,8.684761936094906,8.746519146013489,2.30589187045003,3.321840700430662,2.276322198228965,2.822411649430837,1.9925618574653496,2.944352637168165
2024-08-14,51.6788667178966,15.226199035325925,8.68513351646245,8.746483554639388,2.3058824873047095,3.3218271831819024,2.2763129354086846,2.8224001644609644,1.9925537493238932,2.94434065599549
2024-08-15,51.66730325295151,15.24530330558167,8.662848694909291,8.7598503819833,2.291805552286794,3.321083903875952,2.2758035963595846,2.8217686350286164,1.9921079031415982,2.9621247738816834
2024-08-16,51.64545192984692,15.246311091054771,8.659591628880236,8.798709101548848,2.2908362935784248,3.3142572413013305,2.2748411052563977,2.8205752424130095,1.9912653936489384,2.958160972471122
2024-08-19,51.59076468192573,15.217438370717781,8.662337991451649,8.895011116766614,2.288410532399997,3.310747782081652,2.2724322813453695,2.8186718131620316,1.9891568473938432,2.955028582755333
2024-08-20,51.590066106478126,15.218586386574968,8.662356104341468,8.89489067202402,2.288379545702633,3.310702952214756,2.2724015110048272,2.8186336463518344,1.9891299128030577,2.954853162504311
2024-08-21,51.58238302498367,15.217673818563576,8.661066057770366,8.907104685916217,2.2880387474081783,3.3102099037946724,2.2720630922487604,2.8182138796478484,1.9888336804394164,2.954413109227294
2024-08-22,51.59768159975059,15.222187156394035,8.485006507710462,8.961208685443976,2.288717345987656,3.3274429107051304,2.2727369526843106,2.819049720359707,2.0706797763403113,2.9552893446238246
2024-08-23,51.59334957558792,15.220909136131777,8.492012820263952,8.960456322714714,2.2885251904772352,3.327163546155365,2.272546138851418,2.8194901178063025,2.0705059267690493,2.955041225242262
2024-08-26,51.58084668328641,15.203682284252446,8.51973913804742,8.977238490020364,2.2879705999297864,3.315391243886422,2.2719954205929986,2.818806855688644,2.070004169995647,2.9543251142998694
2024-08-27,51.578821645417996,15.20308539540039,8.520623055457872,8.976886048192341,2.2960034290053097,3.3152610833084335,2.2719062232056078,2.818696190761766,2.069922902682263,2.9487940265680224
2024-08-28,51.52699294771561,15.187808657934019,8.593206070199644,8.977603063155676,2.2936963024783865,3.316257490157578,2.2696233106245454,2.821138258826601,2.0678429519395363,2.9458309469684094
2024-08-29,51.530686564754276,15.190249880081193,8.593957309480176,8.978246606000768,2.2992707707211752,3.3037815950827145,2.2697860043672216,2.8213404868966894,2.0679911814309864,2.94468960118479
2024-08-30,51.54720978551133,15.195120606028304,8.613218886196625,8.994654923402933,2.30000802770449,3.331899864604616,2.270513807113926,2.8277922227677372,1.973948066129912,2.945633810540126
2024-09-02,51.54156141703686,15.193455576232239,8.602940775107463,8.9887992480826,2.3471039182830133,3.3093488848966777,2.2702650119092525,2.827482362883762,1.9737317675936121,2.9453110379745113
2024-09-03,51.520582643215754,15.187271439404956,8.584970108342912,9.00407202822199,2.3725174020838438,3.308001892686068,2.276102189334583,2.8330927381623603,1.9729284067485482,2.9404611517989845
2024-09-04,51.52385727339881,15.18823673705693,8.591601264406986,9.038452648172571,2.3726681984587312,3.3082121481274402,2.222153538733193,2.8332728085442507,1.9730538053868845,2.9484915777142047
2024-09-05,51.54979031637457,15.19588129662354,8.617303213689473,9.043001891831013,2.373862412355244,3.3098772410057755,2.1380321367932495,2.83469885444598,1.9740468849394708,2.963505751941688
2024-09-09,51.549581074517256,15.195819616170397,8.617674138286539,9.042965186065576,2.373852776789762,3.309863806133255,2.1380234584686133,2.8346873483341297,1.9740388722349747,2.9634937229994964
2024-09-10,51.543862454760514,15.244189625214421,8.601295560445491,9.029786288135725,2.3735894349525255,3.309496628512034,2.1377862782057457,2.823008876554822,1.9738198834971417,2.9631649697215825
2024-09-11,51.44982702889283,15.20260450243901,8.665411600771723,9.014527906621293,2.398292496765698,3.3019734307947552,2.154547116323013,2.788150066482059,2.0917539850732356,2.9329118658363846
2024-09-12,51.45114713199093,15.228652638667823,8.645107485051593,9.028263447657823,2.398354032314755,3.2813966571630764,2.154062228009722,2.7882216050226774,2.091807655436687,2.9329871186849195
2024-09-13,51.465255620942806,15.232828508196128,8.648018389667321,9.02938830517328,2.3990116882321404,3.286889155954543,2.1546528963395764,2.7889861670568132,2.0586113811181206,2.936357887319272
2024-09-16,51.455177339456704,15.207156600766705,8.63687116259885,9.054630714999599,2.398541897209231,3.2862454946392012,2.1680063668862495,2.797893720973178,2.0582082496322456,2.9372684528380386
2024-09-17,51.45052181155283,15.209831922056654,8.629877843901339,9.053811476039934,2.398324883503158,3.309310224950923,2.1678102114232094,2.7976405749738134,2.0512699876358655,2.9316010639622783
2024-09-19,51.47346017108072,15.192835192945974,8.648181140693184,9.015831549724023,2.3993941367683433,3.310785625880914,2.168776693555305,2.8056429075601454,2.0521845122472486,2.9329080695441423
2024-09-20,51.47297338749185,15.192691514576273,8.646748357563709,9.010342297424234,2.3993714457410618,3.314402008916975,2.168756183473044,2.805616374645531,2.052165104775154,2.9369333253921703
2024-09-23,51.47359925379722,15.192876244407891,8.642124945936647,9.01045185530039,2.4061556893108818,3.3111998758742502,2.1687825536500607,2.805650488485069,2.052190057306698,2.936969035930896
2024-09-24,51.441004921253,15.213094246299441,8.63354717839145,8.999345584989902,2.4694396547763864,3.2970867342613106,2.1674092278909423,2.794692805588651,2.0508905607464905,2.933489085802436
2024-09-25,51.43565755742685,15.211512824047272,8.538418451598051,9.077386144526137,2.4907832413704436,3.300794051572214,2.1671839226948366,2.794402293394407,2.0506773678274817,2.9331841455423104
2024-09-26,51.417262786173076,15.206072778909135,8.506619783993258,9.061994010749224,2.5735636537400066,3.296104807495853,2.166408879574637,2.793402940155448,2.049943990577383,2.928626368631981
2024-09-27,51.26830021153703,15.147216905824337,8.478072673609919,9.125224313236679,2.7431920082821093,3.295840373729702,2.1937731438743855,2.7936529620300634,2.0440050331504582,2.910722374725317
2024-09-30,51.241133370853255,15.166088711860462,8.485146427773824,9.120388898095188,2.7562634570673135,3.2940939228042208,2.19261067339555,2.792172617945471,2.042921924116936,2.909179996087784
2024-10-02,51.239961845438785,15.129430165376531,8.425105198827605,9.1107662072477,2.806364525960052,3.294153098138952,2.185836135545537,2.8025988573576233,2.0966704825665987,2.909113483540609
2024-10-03,51.14098947172208,15.067321009506788,8.287623475609236,9.109946887099579,2.9540984999231976,3.412756922961982,2.1896677948585572,2.8038969267946054,2.092620665839815,2.941078345684169
2024-10-04,51.071819612408774,14.855120928988075,8.411131274214265,9.005267109419378,3.090450032861919,3.458944812317023,2.200110882210483,2.8145816239428205,2.1568137509758527,2.9357599726614136
2024-10-07,50.94752534993498,14.824450340914355,8.410184186038377,8.898973146700987,3.3662827389600247,3.4878347771627203,2.1947564389668264,2.808534057614102,2.1515646806175734,2.909894283090057
2024-10-08,50.97983819190978,14.623911854980665,8.370024397612829,8.751142388902242,3.509314874678742,3.488173617569685,2.21541641743455,2.7324405786332635,2.500823388406821,2.8289142898714292
2024-10-09,51.0486905564713,14.51007844077864,8.58284394170046,8.660060154015326,3.477610256172723,3.5671129974989944,2.1321214412050296,2.817996490380455,2.504200951179665,2.699284770597406
2024-10-10,51.03856963430731,14.483088946525891,8.201634827925007,8.736709560723712,3.511884233795869,3.5887770301873414,2.1737620331784244,2.819447187545837,2.5037044678686606,2.9424220779419543
2024-10-14,50.961563449746926,14.489994945372484,8.170668044475505,8.781846004220945,3.506585558550853,3.6139927985385074,2.177170168467052,2.8602695141917702,2.4999269182680592,2.9379825981678933
2024-10-15,50.997238645212484,14.48474566327638,8.142255819679981,8.779962592768262,3.5090403130118566,3.610767145400055,2.1786942773456666,2.8622718207753106,2.494984415415815,2.9400393071141835
2024-10-16,50.99027703869531,14.512211579308218,8.144623977979789,8.7340638816587,3.508561295744235,3.608935913222423,2.178396864923288,2.887309329965903,2.494643826391232,2.9409762921109075
