date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCOM INTERNATIONAL SECURITIES LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-06-07,4.937508106759791,0.0,3.090546520329259,1.3754053379895235,1.189324020952856,1.1754801696183588,0.0,0.7967074083312548,12.564971563981043
2024-06-11,5.014834123222749,0.0,3.046146420553754,1.3754053379895235,1.189324020952856,1.1754801696183588,0.0,0.7967074083312548,12.597897480668497
2024-06-12,5.014834123222749,0.0,3.0371666250935396,1.3754053379895235,1.189324020952856,1.1754801696183588,0.0,0.7967074083312548,12.588917685208282
2024-06-13,5.012339735594912,0.0,3.007233973559491,1.3754053379895235,1.189324020952856,1.1754801696183588,0.0,0.7967074083312548,12.556490646046395
2024-06-21,5.012339735594912,2.333250187079072,2.9468697929658267,1.3754053379895235,1.189324020952856,1.2228735345472685,0.3563357445747069,0.8196557745073585,15.256054128211524
2024-06-24,5.012339735594912,2.3232726365677228,2.9388877525567474,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3333873783986031,0.8196557745073585,15.252063108006983
2024-06-26,5.012339735594912,2.3232726365677228,2.966824893988526,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3333873783986031,0.8196557745073585,15.280000249438764
2024-07-04,5.012339735594912,2.3232726365677228,2.966824893988526,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3333873783986031,0.8171613868795211,15.277505861810925
2024-07-08,5.012339735594912,2.3232726365677228,2.982788974806685,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3333873783986031,0.8171613868795211,15.293469942629084
2024-07-25,4.9849014716887,2.3232726365677228,2.9927665253180344,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3259042155150911,0.8351209777999502,15.28648565727114
2024-07-26,4.9849014716887,2.3232726365677228,3.004240708406086,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3259042155150911,0.8351209777999502,15.29795984035919
2024-08-02,4.9849014716887,2.3232726365677228,3.012721626340733,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3259042155150911,0.8351209777999502,15.306440758293839
2024-08-07,4.9849014716887,2.3232726365677228,2.994263157894737,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3259042155150911,0.8351209777999502,15.287982289847843
2024-08-15,4.9849014716887,2.3232726365677228,3.023696931903218,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3259042155150911,0.8301322025442753,15.312427288600649
2024-08-21,4.9849014716887,2.3232726365677228,3.032177849837865,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3259042155150911,0.8301322025442753,15.320908206535297
2024-08-22,4.9849014716887,2.3232726365677228,3.0416565228236467,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3259042155150911,0.8301322025442753,15.330386879521077
2024-09-03,4.9849014716887,2.3232726365677228,3.0421554003492144,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3259042155150911,0.8301322025442753,15.330885757046644
2024-09-20,4.9849014716887,2.3232726365677228,3.0471441756048887,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3259042155150911,0.8301322025442753,15.335874532302322
2024-10-04,4.9849014716887,2.3232726365677228,3.1499129458717885,1.3754053379895235,1.2232476926914442,1.2258667997006736,0.3259042155150911,0.8301322025442753,15.438643302569218
2024-10-07,4.9849014716887,2.3232726365677228,3.1623848840109754,1.3754053379895235,1.2232476926914442,1.2133948615614867,0.3259042155150911,0.8301322025442753,15.438643302569218
2024-10-08,4.9849014716887,2.3232726365677228,3.1908209029683214,1.3754053379895235,1.2232476926914442,1.2133948615614867,0.3259042155150911,0.8301322025442753,15.467079321526564
2024-10-09,4.9849014716887,2.3232726365677228,3.099027438263906,1.3724120728361187,1.2232476926914442,1.2133948615614867,0.3259042155150911,0.937390870541282,15.479551259665753
2024-10-10,4.986398104265403,2.3232726365677228,3.1045150910451484,1.3724120728361187,1.2232476926914442,1.2133948615614867,0.3259042155150911,0.9259166874532302,15.475061361935644
2024-10-14,4.986398104265403,2.3232726365677228,3.101521825891744,1.3724120728361187,1.2232476926914442,1.2133948615614867,0.3259042155150911,0.9259166874532302,15.472068096782241
2024-10-15,4.986398104265403,2.3232726365677228,3.094537540533799,1.3709154402594161,1.2232476926914442,1.2133948615614867,0.3259042155150911,0.9259166874532302,15.463587178847593
2024-10-16,4.986398104265403,2.3232726365677228,3.084061112496882,1.3709154402594161,1.2232476926914442,1.2133948615614867,0.3259042155150911,0.9259166874532302,15.453110750810675
2024-10-17,4.986398104265403,2.3232726365677228,3.086555500124719,1.3709154402594161,1.2232476926914442,1.2133948615614867,0.3259042155150911,0.9259166874532302,15.455605138438514
2024-10-21,4.986398104265403,2.3232726365677228,3.0845599900224494,1.3709154402594161,1.2232476926914442,1.2133948615614867,0.3259042155150911,0.9259166874532302,15.453609628336244
2024-10-24,4.986398104265403,2.3232726365677228,3.085058867548017,1.3709154402594161,1.2232476926914442,1.2133948615614867,0.3259042155150911,0.9259166874532302,15.45410850586181
2024-10-29,4.245564978797705,2.3232726365677228,3.088052132701422,1.3709154402594161,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.9259166874532302,15.457101771015216
2024-10-30,4.245564978797705,2.3232726365677228,3.0885510102269893,1.3709154402594161,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.9259166874532302,15.457600648540785
2024-11-06,4.245564978797705,2.3232726365677228,3.08056896981791,1.3709154402594161,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.9259166874532302,15.449618608131704
2024-11-07,4.245564978797705,2.3232726365677228,3.083063357445747,1.3709154402594161,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.9259166874532302,15.45211299575954
2024-11-14,4.245564978797705,2.3232726365677228,3.084061112496882,1.3709154402594161,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.402724120728362
2024-11-18,4.307425791968072,2.3232726365677228,3.08056896981791,1.3709154402594161,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.461092791219755
2024-11-19,4.307425791968072,2.3232726365677228,3.0416565228236467,1.3709154402594161,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.422180344225492
2024-11-20,4.307425791968072,2.3232726365677228,3.0446497879770518,1.3709154402594161,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.425173609378898
2024-11-21,4.307425791968072,2.3232726365677228,3.0456475430281866,1.3709154402594161,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.426171364430033
2024-11-22,4.305430281865802,2.3232726365677228,3.122973559491145,1.3709154402594161,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.50150187079072
2024-11-26,4.3772686455475185,2.4529807932152656,3.08056896981791,1.3709154402594161,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.660643801446744
2024-11-27,4.3772686455475185,2.4579695684709404,3.08056896981791,1.3709154402594161,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.665632576702421
2024-12-04,4.375772012970815,2.4579695684709404,3.086056622599152,1.3669244200548765,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.665632576702421
2024-12-05,4.375772012970815,2.4579695684709404,3.0855577450735843,1.3669244200548765,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.665133699176852
2024-12-09,4.372279870291843,2.51733599401347,3.0656026440508857,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.697560738338737
2024-12-10,4.370783237715141,2.51733599401347,3.0656026440508857,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0682339735594912,0.8755300573709154,15.697560738338737
2024-12-12,4.367291095036169,2.567223746570217,3.068097031678723,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.744954103267647
2024-12-16,4.3657944624594665,2.567223746570217,3.0745824395111,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.749942878523324
2024-12-18,4.3657944624594665,2.6255924170616116,3.018708156647543,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.752437266151158
2024-12-23,4.365295584933899,2.720379146919431,3.0192070341731108,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.84722399600898
2025-01-02,4.365295584933899,2.720379146919431,3.0705914193065604,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,15.898608381142429
2025-01-06,4.365295584933899,3.383387378398603,3.090546520329259,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,16.5815717136443
2025-01-09,4.522442005487653,3.226240957844849,3.090546520329259,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,16.5815717136443
2025-01-13,4.522442005487653,3.226240957844849,3.0910453978548267,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,16.582070591169867
2025-01-14,4.522442005487653,3.226240957844849,3.093040907957097,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,16.58406610127214
2025-01-15,4.522442005487653,3.226240957844849,3.0960341731105014,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8755300573709154,16.587059366425542
2025-01-16,4.522442005487653,3.226240957844849,3.101022948366176,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8954851583936144,16.612003242703917
2025-01-23,4.522442005487653,3.226240957844849,3.101022948366176,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8959840359191819,16.612502120229482
2025-02-13,4.522442005487653,3.226240957844849,3.101521825891744,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8959840359191819,16.61300099775505
2025-03-04,4.522442005487653,3.2950860563731603,3.0256924420054876,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8959840359191819,16.606016712397107
2025-03-06,4.5214442504365175,3.2950860563731603,3.0261913195310552,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8959840359191819,16.605517834871538
2025-03-12,4.5214442504365175,3.2950860563731603,3.112497131454228,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.8595659765527564,16.655405587428287
2025-03-20,4.519947617859815,3.293589423796458,3.112497131454228,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.857071588924919,16.649917934647043
2025-04-02,4.519947617859815,3.293589423796458,3.122973559491145,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.857071588924919,16.66039436268396
2025-04-07,4.517453230231978,3.293589423796458,3.1254679471189823,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.857071588924919,16.66039436268396
2025-04-08,4.517453230231978,3.293589423796458,3.12596682464455,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.857071588924919,16.66089324020953
2025-04-09,4.517453230231978,3.293589423796458,3.1269645796956844,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.857071588924919,16.661890995260663
2025-04-10,4.517453230231978,3.3858817660264404,3.087054377650287,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.857071588924919,16.71427313544525
2025-04-23,4.5099700673484655,3.3858817660264404,3.094537540533799,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.857071588924919,16.71427313544525
2025-04-30,4.5099700673484655,3.3858817660264404,3.0965330506360687,1.3634322773759042,1.2232476926914442,1.2133948615614867,1.0667373409827887,0.857071588924919,16.71626864554752
