date,FIRST SHANGHAI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-05-07,53.339404718343765,9.06501916225325,3.3086663456909005,1.4373615792007703,4.065570678863746,0.0,1.680259990370727,72.89628247472317
2024-05-08,53.339404718343765,9.06501916225325,3.3086663456909005,1.440250361097737,4.04520476649013,0.0,1.680259990370727,72.87880534424652
2024-05-09,53.339404718343765,9.06501916225325,3.3086663456909005,1.44520943668753,3.9951325469427057,0.0,1.680259990370727,72.83369220028888
2024-05-13,53.339404718343765,9.06501916225325,3.3086663456909005,1.4482426576793452,3.9927252286952335,0.0,1.680259990370727,72.83431810303323
2024-05-14,53.339404718343765,9.06501916225325,3.3086663456909005,1.4489648531535868,3.991762301396245,0.0,1.680259990370727,72.83407737120847
2024-05-16,53.339404718343765,9.06501916225325,3.3086663456909005,1.4487241213288398,3.987910592200289,0.0,1.680259990370727,72.82998493018778
2024-05-17,53.339404718343765,9.06501916225325,3.3086663456909005,1.4485796822339914,3.987910592200289,0.0,1.680259990370727,72.82984049109292
2024-05-20,53.339404718343765,9.06501916225325,3.3086663456909005,1.4598940779971112,3.987910592200289,0.0,1.680259990370727,72.84115488685605
2024-05-21,53.339404718343765,9.06501916225325,3.3086663456909005,1.4651901781415504,3.987910592200289,0.0,1.680259990370727,72.84645098700048
2024-05-22,53.339404718343765,9.06501916225325,3.308618199325951,1.46957149735195,3.987910592200289,0.0,1.680259990370727,72.85078415984593
2024-05-23,53.32577929706307,9.06501916225325,3.308618199325951,1.4743379874819451,3.987910592200289,0.0,1.680259990370727,72.84192522869523
2024-05-24,53.309409532980254,9.06501916225325,3.308618199325951,1.4799711121810304,3.987910592200289,0.0,1.680259990370727,72.8311885893115
2024-05-27,53.2622260953298,9.06501916225325,3.308618199325951,1.477997111218103,3.987910592200289,0.0,1.680259990370727,72.78203115069812
2024-05-28,53.2622260953298,9.06501916225325,3.308618199325951,1.4798748194511313,3.987910592200289,0.0,1.680259990370727,72.78390885893114
2024-05-29,53.2622260953298,9.028042753972075,3.308618199325951,1.4898892633606162,3.987910592200289,0.0,1.680259990370727,72.75694689455946
2024-05-30,53.2622260953298,8.999154935002407,3.308618199325951,1.4933076552720268,3.987910592200289,0.0,1.680259990370727,72.73147746750121
2024-05-31,53.2622260953298,8.996218006740492,3.308618199325951,1.4942224362060665,3.987910592200289,0.0,1.680259990370727,72.72945532017333
2024-06-03,53.2622260953298,8.996218006740492,3.308618199325951,1.5014443909484834,3.987910592200289,0.0,1.680259990370727,72.73667727491573
2024-06-04,53.2622260953298,8.996218006740492,3.308618199325951,1.4754453538757824,3.987910592200289,0.0,1.680259990370727,72.71067823784304
2024-06-05,53.2622260953298,8.989477515647568,3.308570052961001,1.4748194511314396,3.987910592200289,0.0,1.680259990370727,72.70326369764084
2024-06-07,53.2622260953298,8.979077900818488,3.308570052961001,1.4763119884448723,3.987910592200289,0.0,1.680259990370727,72.69435662012518
2024-06-11,53.2622260953298,8.972626287915263,3.308570052961001,1.4761675493500241,3.987910592200289,0.0,1.680259990370727,72.6877605681271
2024-06-12,53.2622260953298,8.97638170438132,3.308570052961001,1.4594126143476167,3.987910592200289,0.0,1.680259990370727,72.67476104959076
2024-06-13,53.2622260953298,8.987166490129995,3.308570052961001,1.4223880597014924,3.987910592200289,0.0,1.680259990370727,72.64852128069332
2024-06-17,53.2622260953298,8.968870871449205,3.308570052961001,1.5208955223880598,3.987910592200289,0.0,1.680259990370727,72.72873312469909
2024-06-18,53.2622260953298,8.97368550794415,3.308570052961001,1.5218103033220993,3.987910592200289,0.0,1.680259990370727,72.73446254212807
2024-06-20,53.2622260953298,8.968533846894559,3.308570052961001,1.5271064034665383,3.987910592200289,0.0,1.680259990370727,72.73460698122291
2024-06-21,53.2622260953298,8.957845353875783,3.308570052961001,1.5286470871449207,3.987910592200289,0.0,1.680259990370727,72.72545917188252
2024-06-24,53.2622260953298,8.93617948964853,3.308570052961001,1.5339431872893596,3.987910592200289,0.0,1.680259990370727,72.70908940779971
2024-06-25,53.2622260953298,8.939309003370246,3.308570052961001,1.5339431872893596,3.987910592200289,0.0,1.680259990370727,72.71221892152143
2024-06-26,53.2622260953298,8.942968127106402,3.308570052961001,1.5330284063553201,3.987910592200289,0.0,1.680259990370727,72.71496326432354
2024-07-03,53.2622260953298,8.940223784304285,3.308570052961001,1.5389022628791527,3.987910592200289,0.0,1.680259990370727,72.71809277804526
2024-07-04,53.2622260953298,9.082785170919596,3.308570052961001,1.5834376504573904,3.987910592200289,0.0,1.680259990370727,72.90518955223881
2024-07-05,53.2622260953298,9.134975830524796,3.308570052961001,1.5692826191622533,3.987910592200289,0.0,1.680259990370727,72.94322518054886
2024-07-08,53.2622260953298,9.17729648531536,3.308570052961001,1.5808377467501202,3.987910592200289,0.0,1.680259990370727,72.99710096292729
2024-07-09,53.2622260953298,9.191740394800192,3.308570052961001,1.5795377948964855,3.987910592200289,0.0,1.680259990370727,73.01024492055849
2024-07-10,53.2622260953298,9.191740394800192,3.308570052961001,1.5802599903707268,3.987910592200289,0.0,1.680259990370727,73.01096711603275
2024-07-11,53.2622260953298,9.191740394800192,3.308570052961001,1.5741454020221473,3.987910592200289,0.0,1.680259990370727,73.00485252768416
2024-07-12,53.2622260953298,9.230546364949447,3.308570052961001,1.5519017814155032,3.987910592200289,0.0,1.680259990370727,73.02141487722676
2024-07-15,53.2622260953298,9.34060895522388,3.308570052961001,1.4334617236398652,3.987910592200289,0.0,1.680259990370727,73.01303740972557
2024-07-16,53.2622260953298,9.433049975926817,3.308570052961001,1.4081367356764565,3.987910592200289,0.0,1.680259990370727,73.08015344246509
2024-07-17,53.2622260953298,9.433049975926817,3.308570052961001,1.4030332209918153,3.987910592200289,0.0,1.680259990370727,73.07504992778046
2024-07-18,53.2622260953298,9.413165527202697,3.3080885893115073,1.3888300433317284,3.987910592200289,0.0,1.680259990370727,73.04048083774674
2024-07-19,53.2622260953298,9.389573808377467,3.3080885893115073,1.3525758305247955,3.987910592200289,0.0,1.680259990370727,72.98063490611459
2024-07-22,53.2622260953298,9.37715204622051,3.3080885893115073,1.2997592681752528,3.987910592200289,0.0,1.680259990370727,72.91539658160809
2024-07-23,53.2622260953298,9.380907462686567,3.3080885893115073,1.296774193548387,3.987910592200289,0.0,1.680259990370727,72.91616692344728
2024-07-24,53.2622260953298,9.378500144439094,3.3080885893115073,1.2987963408762637,3.987910592200289,0.0,1.680259990370727,72.91578175252769
2024-07-25,53.2622260953298,9.380907462686567,3.3080885893115073,1.2987000481463649,3.987910592200289,0.0,1.680259990370727,72.91809277804526
2024-07-26,53.2622260953298,9.373204044294656,3.3080885893115073,1.3015406836783823,3.987910592200289,0.0,1.680259990370727,72.91322999518536
2024-07-29,53.2622260953298,9.358760134809822,3.3080885893115073,1.3039480019258545,3.987910592200289,0.0,1.680259990370727,72.901193403948
2024-07-30,53.2622260953298,9.357026865671642,3.3080885893115073,1.3027443428021184,3.998502792489167,0.0,1.680259990370727,72.90884867597497
2024-07-31,53.2622260953298,9.357026865671642,3.3080885893115073,1.271545498314877,3.998502792489167,0.0,1.680259990370727,72.87764983148773
2024-08-01,53.2622260953298,9.357026865671642,3.3080885893115073,1.2713529128550793,3.998502792489167,0.0,1.680259990370727,72.87745724602792
2024-08-05,53.2622260953298,9.338201636976407,3.3080885893115073,1.2680308136735676,3.9999471834376505,0.0,1.680259990370727,72.85675430909966
2024-08-06,53.2622260953298,9.343016273471353,3.3080885893115073,1.27043813192104,4.004569234472798,0.0,1.680259990370727,72.86859831487723
2024-08-08,53.2622260953298,9.343016273471353,3.3080885893115073,1.2728454501685122,4.01044309099663,0.0,1.680259990370727,72.87687948964853
2024-08-09,53.2622260953298,9.3432570052961,3.3080885893115073,1.274867597496389,4.010780115551276,0.0,1.680259990370727,72.87947939335581
2024-08-12,53.2622260953298,9.3432570052961,3.3080885893115073,1.274867597496389,4.013235580163697,0.0,1.680259990370727,72.88193485796822
2024-08-13,53.2622260953298,9.3432570052961,3.3080885893115073,1.274867597496389,4.013476311988445,0.0,1.680259990370727,72.88217558979298
2024-08-14,53.2622260953298,9.3432570052961,3.3080885893115073,1.2748194511314397,4.014920702936928,0.0,1.680259990370727,72.88357183437651
2024-08-15,53.2622260953298,9.342968127106403,3.3080885893115073,1.2751083293211363,4.01655767934521,0.0,1.680259990370727,72.88520881078479
2024-08-16,53.2622260953298,9.342968127106403,3.3080885893115073,1.2751083293211363,4.0168947038998555,0.0,1.680259990370727,72.88554583533943
2024-08-19,53.2622260953298,9.342968127106403,3.3080885893115073,1.2751083293211363,4.01737616754935,0.0,1.680259990370727,72.88602729898894
2024-08-21,53.2622260953298,9.342968127106403,3.3080885893115073,1.2748194511314397,4.021227876745305,0.0,1.680259990370727,72.88959012999518
2024-08-22,53.2622260953298,9.273107751564758,3.3080885893115073,1.2748194511314397,4.021227876745305,0.0,1.680259990370727,72.81972975445355
2024-08-23,53.2622260953298,9.273541068849301,3.3080885893115073,1.2748194511314397,4.021227876745305,0.0,1.680259990370727,72.82016307173808
2024-08-26,53.2622260953298,9.27113375060183,3.3080885893115073,1.2748194511314397,4.021227876745305,0.0,1.680259990370727,72.81775575349062
2024-08-27,53.2622260953298,9.274166971593644,3.3080885893115073,1.272363986519018,4.021227876745305,0.0,1.680259990370727,72.81833350987
2024-08-28,53.2622260953298,9.274166971593644,3.3080885893115073,1.2724121328839673,4.021227876745305,1.121569571497352,1.680259990370727,73.93995122773231
2024-08-29,53.2622260953298,9.276574289841117,3.3080885893115073,1.2724121328839673,4.021227876745305,1.114877226769379,1.680259990370727,73.9356662012518
2024-08-30,53.2622260953298,9.276574289841117,3.3080885893115073,1.2724121328839673,4.021227876745305,1.1128069330765527,1.680259990370727,73.93359590755898
2024-09-02,53.2622260953298,9.276574289841117,3.3080885893115073,1.2727010110736638,4.021227876745305,1.1116995666827156,1.680259990370727,73.93277741935484
2024-09-03,53.2622260953298,9.271759653346171,3.3080885893115073,1.285315358690419,4.021227876745305,1.1116995666827156,1.680259990370727,73.94057713047665
2024-09-04,53.2622260953298,9.271759653346171,3.3080885893115073,1.285315358690419,4.021227876745305,1.1112181030332209,1.680259990370727,73.94009566682715
2024-09-05,53.2622260953298,9.271759653346171,3.3080885893115073,1.285315358690419,4.021227876745305,1.1107366393837266,1.680259990370727,73.93961420317765
2024-09-09,53.2622260953298,9.22419104477612,3.3080885893115073,1.285315358690419,4.021227876745305,1.109388541165142,1.680259990370727,73.89069749638902
2024-09-10,53.2622260953298,9.22419104477612,3.3080885893115073,1.2925373134328357,4.021227876745305,1.1087144920558498,1.680259990370727,73.89724540202215
2024-09-11,53.2622260953298,9.22419104477612,3.3080885893115073,1.2925373134328357,4.021227876745305,1.1081848820414057,1.680259990370727,73.89671579200771
2024-09-12,53.2622260953298,9.22419104477612,3.3080885893115073,1.2935002407318248,4.021227876745305,1.1077034183919114,1.680259990370727,73.8971972556572
2024-09-13,53.2622260953298,9.224431776600866,3.3080885893115073,1.2935002407318248,4.021227876745305,1.1069330765527203,1.680259990370727,73.89666764564275
2024-09-16,53.2622260953298,9.224768801155513,3.3080885893115073,1.2978334135772749,4.021227876745305,1.1069330765527203,1.680259990370727,73.90133784304285
2024-09-17,53.2622260953298,9.224768801155513,3.3080885893115073,1.2983148772267694,4.021227876745305,1.1064516129032258,1.680259990370727,73.90133784304285
2024-09-19,53.2622260953298,9.224768801155513,3.3080885893115073,1.2984111699566683,4.021227876745305,1.1062108810784785,1.680259990370727,73.90119340394801
2024-09-20,53.2622260953298,9.224768801155513,3.3080885893115073,1.305055368319692,4.021227876745305,1.1058257101588829,1.680259990370727,73.90745243139143
2024-09-23,53.2622260953298,9.225346557534907,3.3080885893115073,1.3089070775156475,4.021227876745305,1.1033220991815118,1.680259990370727,73.90937828598942
2024-09-24,53.2622260953298,9.225539142994704,3.3080885893115073,1.3089070775156475,4.021227876745305,1.102792489167068,1.680259990370727,73.90904126143477
2024-09-25,53.2622260953298,9.221928165623495,3.3080885893115073,1.3055368319691862,4.021227876745305,1.1024554646124218,1.680259990370727,73.90172301396245
2024-09-26,53.2622260953298,9.221976311988445,3.3080885893115073,1.3151661049590755,4.021227876745305,1.1021184400577757,1.680259990370727,73.91106340876263
2024-09-27,53.2622260953298,9.213598844487242,3.3080885893115073,1.3150698122291768,4.021227876745305,1.1020221473278766,1.680259990370727,73.90249335580164
2024-09-30,53.2622260953298,9.214417332691381,3.3080885893115073,1.3163216177178623,4.021227876745305,1.1013480982185846,1.680259990370727,73.90388960038517
2024-10-02,53.2622260953298,9.214946942705826,3.3080885893115073,1.3161771786230139,4.021227876745305,1.1007703418391912,1.680259990370727,73.90369701492537
2024-10-03,53.2622260953298,9.214946942705826,3.3080885893115073,1.3252286952335097,4.021227876745305,1.1007703418391912,1.680259990370727,73.91274853153587
2024-10-04,53.2622260953298,9.205606547905633,3.3080885893115073,1.3248435243139143,4.021227876745305,1.1006740491092923,1.680259990370727,73.90292667308617
2024-10-07,53.2622260953298,9.201802985074627,3.3080885893115073,1.3272508425613867,4.021227876745305,1.1006740491092923,1.680259990370727,73.90153042850265
2024-10-08,53.2622260953298,9.202188155994223,3.3080885893115073,1.326865671641791,4.021227876745305,1.1005777563793933,1.680259990370727,73.90143413577275
2024-10-10,53.2622260953298,9.203102936928262,3.3080885893115073,1.326865671641791,4.021227876745305,1.1005777563793933,1.680259990370727,73.90234891670679
2024-10-14,53.2622260953298,9.220098603755417,3.3080885893115073,1.3267693789118922,4.021227876745305,1.1001925854597978,1.680259990370727,73.91886311988445
2024-10-15,53.2622260953298,9.22491324025036,3.3080885893115073,1.3218584496870487,4.021227876745305,1.0997111218103033,1.680259990370727,73.91828536350505
2024-10-16,53.2622260953298,9.22491324025036,3.3080885893115073,1.3174289841116995,4.021227876745305,1.0997111218103033,1.680259990370727,73.91385589792971
2024-10-17,53.2622260953298,9.22491324025036,3.3080885893115073,1.3174289841116995,4.021131584015407,1.0994222436206065,1.680259990370727,73.91347072701011
2024-10-18,53.2622260953298,9.22491324025036,3.3080885893115073,1.3174289841116995,4.021131584015407,1.0992778045257583,1.680259990370727,73.91332628791525
2024-10-21,53.2622260953298,9.225394703899855,3.3080885893115073,1.317814155031295,4.020505681271064,1.0992778045257583,1.680259990370727,73.91356701974001
2024-10-22,53.2622260953298,9.225394703899855,3.3080885893115073,1.3192585459797785,4.019061290322581,1.0992778045257583,1.680259990370727,73.91356701974001
2024-10-23,53.2622260953298,9.225394703899855,3.3080885893115073,1.322339913336543,4.018579826673086,1.0992778045257583,1.680259990370727,73.91616692344728
2024-10-24,53.2622260953298,9.225490996629754,3.3080885893115073,1.3224843524313914,4.018339094848339,1.0992778045257583,1.680259990370727,73.91616692344728
2024-10-25,53.2622260953298,9.225490996629754,3.3080885893115073,1.3224843524313914,4.013139287433798,1.0992778045257583,1.680259990370727,73.91096711603275
2024-10-28,53.2622260953298,9.235216562349542,3.3080885893115073,1.3369764082811748,4.0105875300914775,1.0992778045257583,1.680259990370727,73.93263298026
2024-10-29,53.2622260953298,9.235264708714492,3.3080885893115073,1.3451131439576314,4.010298651901781,1.0992778045257583,1.680259990370727,73.9405289841117
2024-10-30,53.2622260953298,9.235698025999037,3.3080885893115073,1.3451131439576314,4.010106066441984,1.0992778045257583,1.680259990370727,73.94076971593645
2024-10-31,53.2622260953298,9.235746172363987,3.3080885893115073,1.3451131439576314,4.009865334617237,1.0992778045257583,1.680259990370727,73.94057713047665
2024-11-01,53.2622260953298,9.235938757823785,3.3080885893115073,1.3451131439576314,4.00952831006259,1.0989889263360615,1.680259990370727,73.94014381319211
2024-11-04,53.2622260953298,9.235938757823785,3.3080885893115073,1.3401059220028888,4.00952831006259,1.0989407799711122,1.680259990370727,73.9350884448724
2024-11-05,53.2622260953298,9.236083196918633,3.3080885893115073,1.3376504573904668,4.00952831006259,1.0987963408762638,1.680259990370727,73.93263298026
2024-11-06,53.2622260953298,9.240849687048627,3.3080885893115073,1.3376504573904668,4.00952831006259,1.0985074626865672,1.680259990370727,73.93711059220028
2024-11-07,53.2622260953298,9.240945979778527,3.3080885893115073,1.3376504573904668,4.00952831006259,1.0983630235917188,1.680259990370727,73.93706244583534
2024-11-08,53.2622260953298,9.24590505536832,3.3080885893115073,1.3376504573904668,4.000284207992297,1.0982185844968704,1.680259990370727,73.93263298026
2024-11-11,53.2622260953298,9.252067790081849,3.3080885893115073,1.3367838228213769,3.9962880597014925,1.0982185844968704,1.680259990370727,73.93393293211362
2024-11-12,53.2622260953298,9.252452961001445,3.3080885893115073,1.3367838228213769,3.9962880597014925,1.0977852672123254,1.680259990370727,73.93388478574867
2024-11-13,53.2622260953298,9.252549253731344,3.3080885893115073,1.3367838228213769,3.996047327876745,1.0977852672123254,1.680259990370727,73.93374034665383
2024-11-14,53.2622260953298,9.256641694752046,3.3080885893115073,1.3367838228213769,3.996047327876745,1.0922965816080887,1.680259990370727,73.93234410207029
2024-11-15,53.2622260953298,9.256737987481944,3.3080885893115073,1.3367838228213769,3.995902888781897,1.0922965816080887,1.680259990370727,73.93229595570534
2024-11-18,53.2622260953298,9.266367260471835,3.3080885893115073,1.3367838228213769,3.995565864227251,1.0922965816080887,1.680259990370727,73.94158820414059
2024-11-19,53.2622260953298,9.266463553201733,3.3080885893115073,1.3367838228213769,3.9954214251324025,1.0922965816080887,1.680259990370727,73.94154005777564
2024-11-20,53.2622260953298,9.261745209436688,3.3080885893115073,1.3367838228213769,3.9954214251324025,1.0919595570534424,1.680259990370727,73.93648468945595
2024-11-21,53.2622260953298,9.149612325469427,3.3080885893115073,1.3438613384689455,3.9954214251324025,1.091381800674049,1.680259990370727,73.83085156475686
2024-11-22,53.2622260953298,9.120531921039962,3.3080885893115073,1.3438613384689455,3.9954214251324025,1.091381800674049,1.680259990370727,73.8017711603274
2024-11-25,53.2622260953298,9.079800096292729,3.3080885893115073,1.3486759749638901,3.9954214251324025,1.091381800674049,1.680259990370727,73.7658539720751
2024-11-26,53.2622260953298,9.063189600385172,3.3080885893115073,1.3480500722195474,3.9954214251324025,1.091381800674049,1.680259990370727,73.7486175734232
2024-11-27,53.2622260953298,8.968052383245064,3.3080885893115073,1.361049590755898,3.9954214251324025,1.091381800674049,1.680259990370727,73.66647987481944
2024-11-28,53.2622260953298,8.841716321617717,3.3080885893115073,1.3615310544053925,3.9954214251324025,1.091381800674049,1.680259990370727,73.5406252768416
2024-11-29,53.2622260953298,8.847445739046703,3.3080885893115073,1.3625902744342802,3.9954214251324025,1.08261916225325,1.680259990370727,73.53865127587868
2024-12-02,53.2622260953298,8.850767838228215,3.3080885893115073,1.3623495426095331,3.9954214251324025,1.0662012518054886,1.680259990370727,73.52531473278768
2024-12-03,53.2622260953298,8.850912277323063,3.3080885893115073,1.3623495426095331,3.9954214251324025,1.0615792007703417,1.680259990370727,73.52083712084737
2024-12-04,53.2622260953298,8.851201155512758,3.3080885893115073,1.3623495426095331,3.9954214251324025,1.0506981222917668,1.680259990370727,73.51024492055849
2024-12-05,53.2622260953298,8.854186230139623,3.3080885893115073,1.3647087144920558,3.9954214251324025,1.0271064034665383,1.680259990370727,73.49199744824266
2024-12-06,53.2622260953298,8.854378815599421,3.3080885893115073,1.3647087144920558,3.9826144920558497,1.0271064034665383,1.680259990370727,73.47938310062591
2024-12-09,53.2622260953298,8.854330669234473,3.3080885893115073,1.3647087144920558,3.981170101107366,1.0271064034665383,1.680259990370727,73.47789056331247
2024-12-10,53.2622260953298,8.854475108329321,3.3080885893115073,1.3647087144920558,3.9788590755897926,1.0271064034665383,1.680259990370727,73.47572397688974
2024-12-11,53.2622260953298,8.854426961964371,3.3080885893115073,1.3649012999518535,3.9738999999999995,1.0271064034665383,1.680259990370727,73.4709093403948
2024-12-12,53.2622260953298,8.8564009629273,3.3080885893115073,1.3649012999518535,3.972263023591719,1.0271064034665383,1.680259990370727,73.47124636494945
2024-12-13,53.2622260953298,8.856545402022148,3.3080885893115073,1.3790081848820415,3.972263023591719,1.0257101588830042,1.680259990370727,73.48410144439094
2024-12-16,53.2622260953298,8.85360847376023,3.3080885893115073,1.3792489167067887,3.972263023591719,1.0255175734232065,1.680259990370727,73.48121266249397
2024-12-17,53.2622260953298,8.85360847376023,3.3080885893115073,1.3793452094366876,3.972070438131921,1.0255175734232065,1.680259990370727,73.4811163697641
2024-12-18,53.2622260953298,8.85360847376023,3.3080885893115073,1.3783822821376988,3.972070438131921,1.0255175734232065,1.680259990370727,73.4801534424651
2024-12-19,53.2622260953298,8.85360847376023,3.3080885893115073,1.378430428502648,3.972070438131921,1.0252768415984592,1.680259990370727,73.4799608570053
2024-12-20,53.2622260953298,8.851682619162252,3.3080885893115073,1.3786711603273953,3.972070438131921,1.02522869523351,1.680259990370727,73.47822758786712
2024-12-23,53.2622260953298,8.851682619162252,3.3080885893115073,1.3831969186326434,3.972070438131921,1.0126143476167548,1.680259990370727,73.47013899855561
2024-12-27,53.2622260953298,8.851682619162252,3.3080885893115073,1.383726528647087,3.972070438131921,1.0124217621569571,1.680259990370727,73.47047602311025
2024-12-30,53.2622260953298,8.851682619162252,3.3080885893115073,1.383726528647087,3.972070438131921,1.0122291766971594,1.680259990370727,73.47028343765045
2025-01-02,53.2622260953298,8.851538180067404,3.3080885893115073,1.3901299951853634,3.972070438131921,1.0120365912373614,1.680259990370727,73.47634987963409
2025-01-03,53.2622260953298,8.851538180067404,3.3080885893115073,1.3903707270101107,3.972070438131921,1.0118921521425133,1.680259990370727,73.47644617236398
2025-01-07,53.2622260953298,8.851538180067404,3.3080885893115073,1.3903707270101107,3.972070438131921,1.0117958594126144,1.680259990370727,73.47634987963409
2025-01-08,53.2622260953298,8.851538180067404,3.3080885893115073,1.3905633124699084,3.972070438131921,1.0110736639383726,1.680259990370727,73.47582026961965
2025-01-09,53.2622260953298,8.851538180067404,3.3080885893115073,1.4006740491092922,3.972070438131921,0.9870004814636495,1.680259990370727,73.4618578237843
