date,CHINA SECURITIES DEPOSITORY AND CLEARING,ICBC INTERNATIONAL SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,"INDUSTRIAL BANK CO., LTD.",BANK OF CHINA (HONG KONG) LTD,CHINA CITIC BANK INTERNATIONAL LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ADVENT SECURITIES (HONG KONG) LTD,"CHINA MINSHENG BANKING CORP., LTD.",CHINA SECURITIES DEPOSITORY AND CLEARING
2024-05-21,94.07193270206817,0.0,1.6199972667761988,1.6545053475259082,0.02917177960284712,0.995071933302402,0.866822829072812,0.0,0.7624981416516544,0.0
2024-05-22,94.0725602014568,0.0,1.62000807283987,1.6545163837730033,0.02819364578815281,0.9953009182153105,0.8669175500916556,0.0,0.762503227835216,0.0
2024-05-23,94.07223947850115,0.0,1.620002549722649,1.654510743006093,0.029157051627377417,0.9952975249213302,0.8662920239995887,0.0,0.762500628221807,0.0
2024-05-24,94.07313193041028,0.0,1.620017918490059,1.654526439148541,0.028208640383630395,0.9953069671880519,0.8663002424067932,0.0,0.7625078619726471,0.0
2024-05-27,94.07336899079496,0.0,1.620022000867918,1.6545306084864388,0.028179064898113372,0.9953094753202644,0.8660800761715255,0.0,0.7625097834607848,0.0
2024-05-28,94.07497266595226,0.0,1.6200496174938024,1.654558813382918,0.026474838426959083,0.9953264424289852,0.8660948402978378,0.0,0.7625227820172313,0.0
2024-05-29,94.38635119289684,0.0,1.2939758770408807,1.6600352336406599,0.027008645495681112,0.9986208710393768,0.8689615255375331,0.0,0.7650466543490289,0.0
2024-05-30,94.38600025153939,0.0,1.293971065861668,1.6600290614027151,0.02738035874501553,0.9986171580304551,0.868958294619784,0.0,0.7650438098009771,0.0
2024-05-31,94.38556508788048,0.0,1.2939651000491321,1.6600214078914068,0.027246380204243595,0.9986125539377382,0.8695491874462393,0.0,0.76504028259077,0.0
2024-06-03,94.38553701294349,0.0,1.2939647151598896,1.6600209141189073,0.02724637209982205,0.9986122569009561,0.8695786737469954,0.0,0.765040055029938,0.0
2024-06-04,94.38505974157022,0.0,1.2939581720778017,1.6600125200313547,0.028495515811928974,0.9986072073026988,0.8688306566894982,0.0,0.7650361865165064,0.0
2024-06-05,94.38629504210428,0.0,1.2939751072498025,1.6600342460795046,0.0271871005477063,0.9986202769560939,0.8688420278426994,0.0,0.7650461992199191,0.0
2024-06-06,94.38559316283414,0.0,1.2947091090736653,1.6600219016642004,0.027186898377865004,0.9986128509746968,0.8688355669236847,0.0,0.7650405101517374,0.0
2024-06-07,94.38521415236866,0.0,1.2947039100990587,1.6600152357562732,0.027588344627860337,0.9986088409906643,0.868832078067371,0.0,0.7650374380901,0.0
2024-06-11,94.3854247133626,0.0,1.2947067984131297,1.660018939031846,0.02736531933145127,0.9986110687555952,0.8688340163174194,0.0,0.7650391447879638,0.0
2024-06-13,94.38597217634353,0.0,1.2947143080900259,1.6600285676256623,0.027350605515858634,0.9986168609909342,0.8682738991959449,0.0,0.7650435822380468,0.0
2024-06-14,94.3861406277692,0.0,1.2947166187773664,1.6600315302923854,0.027172183501117105,0.9986186432307105,0.8682754488115587,0.0,0.7650449476176595,0.0
2024-06-18,94.3866740612506,0.0,1.294723936008358,1.6600409121401074,0.02626510523342707,0.9986242870319709,0.868622426983621,0.0,0.7650492713519187,0.0
2024-06-19,94.38709519720553,0.0,1.29472971282809,1.6600483189369002,0.02581904084211598,0.9986287427096067,0.8686263026169018,0.0,0.765052684860856,0.0
2024-06-20,94.38660387229014,0.0,1.294722973210081,1.660039677680401,0.026458430047335384,0.9986235444228972,0.868502799912421,0.0,0.765048702436724,0.0
2024-06-21,94.38608447722717,0.0,1.2947158485473365,1.6600305427356359,0.026904461254188567,0.9986180491500782,0.8686021285950111,0.0,0.7650444924905804,0.0
2024-06-24,94.38615466541515,0.0,1.2947168113350171,1.660031777181756,0.026830118405224007,0.9986187917509789,0.8686027745123602,0.0,0.7650450613995138,0.0
2024-06-25,94.3863933060351,0.0,1.294720084823842,1.6600359743122979,0.02660709710926383,0.9986213166023028,0.8685752254209709,0.0,0.7650469956962165,0.0
2024-06-26,94.38751633691854,0.0,1.2947354896993726,1.6600557257997897,0.026012502257038193,0.9986331984270036,0.8679906484980022,0.0,0.7650560984002541,0.0
2024-06-27,94.38936939630304,0.0,1.2947609085454523,1.660088316781742,0.0237076858986543,0.9986528040559239,0.8683497700796942,0.0,0.7650711183354938,0.0
2024-06-28,94.38963613053807,0.0,1.294764567400922,1.6600930080132872,0.023648260415000646,0.9986556261416467,0.8681291271466494,0.0,0.7650732803444233,0.0
2024-07-02,94.39091366803844,0.0,1.294782091679612,1.6601154769109203,0.022176121702555906,0.9986691426680859,0.8682598636016806,0.0,0.7650836353987094,0.0
2024-07-03,94.39412872311708,0.0,1.2948261933370473,1.6601720222126632,0.020377143897715843,0.9986734107476896,0.8667128117254014,0.0,0.7651096949624108,0.0
2024-07-04,94.38928516475255,0.0,1.2947597531217057,1.6600868353457099,0.025968370539555884,0.9986221667453613,0.8662072738967553,0.0,0.7650704355983704,0.0
2024-07-05,94.38886400925504,0.0,1.2947539760339037,1.6600794282052085,0.02641444461410404,0.9986177109936866,0.8662034089670154,0.0,0.7650670219310314,0.0
2024-07-08,94.39348288661449,0.0,1.2948173342477005,1.6601606634586072,0.021537155099026702,0.9986665779101863,0.8662309225222486,0.0,0.7651044601477441,0.0
2024-07-09,94.39470436744874,0.0,1.294090393665692,1.6601821464505488,0.020987098816862344,0.9986795009642724,0.8662421318180341,0.0,0.7651143608358604,0.0
2024-07-10,94.39317401141119,0.0,1.2940694134734203,1.6601552310659593,0.022607989385311007,0.9986633100644321,0.8662280880336366,0.0,0.7651019565660513,0.0
2024-07-11,94.39344076714956,0.0,1.2940730705222006,1.6601599226756982,0.022608053275639563,0.9986661322935969,0.8659479353340365,0.0,0.7651041187492759,0.0
2024-07-12,94.39417084319595,0.0,1.29408307939298,1.6601727630063707,0.02186453642025287,0.9986738563707744,0.8659248852478106,0.0,0.7651100363658556,0.0
2024-07-15,94.39369348450299,0.0,1.2940765351137957,1.6601643673830688,0.021894173367747544,0.9986688059990987,0.866396466488651,0.0,0.765106167144656,0.0
2024-07-16,94.39287917787553,0.0,1.2940653714961845,1.6601500456334146,0.022756655077802886,0.9986601907770712,0.8663889923411883,0.0,0.7650995667988107,0.0
2024-07-17,94.39325824990252,0.0,1.2940705683286968,1.6601567126240648,0.022384904203653723,0.9986642012929713,0.8663627242886526,0.0,0.7651026393594336,0.0
2024-07-18,94.393525006117,0.0,1.2940742253840043,1.6601614042421775,0.02216186147558924,0.9986670235271734,0.8663056777075301,0.0,0.7651048015465172,0.0
2024-07-19,94.39346884678866,0.0,1.2940734554759061,1.6601604165308974,0.022295711803576652,0.9986664293712789,0.8662307936814547,0.0,0.7651043463482208,0.0
2024-07-22,94.3928651382293,0.0,1.2940651790217077,1.6601497987088634,0.02293513523575322,0.9986600422400639,0.8662252535635745,0.0,0.7650994530007431,0.0
2024-07-24,94.39195257018241,0.0,1.2940526683035383,1.6601337487705856,0.023752955166207883,0.9986503874293651,0.8663656139489311,0.0,0.7650920561989565,0.0
2024-07-25,94.39098386340885,0.0,1.294039387959706,1.6601167114833628,0.024719477987092908,0.9986401386807335,0.8664162161143941,0.0,0.7650842043658599,0.0
2024-07-26,94.39105405888367,0.0,1.2940403502943014,1.6601179460576414,0.024645129654241846,0.9986408813366086,0.8664168604396804,0.0,0.7650847733338567,0.0
2024-07-29,94.3828278600941,0.0,1.2939275744251328,1.6599732664545312,0.03335800134977211,0.9985538495888313,0.8663413520411389,0.0,0.7650180960464902,0.0
2024-07-30,94.38362795641046,0.0,1.2939385432285624,1.6599873382780386,0.03254031461293842,0.998562314468247,0.8663189517908025,0.0,0.7650245812109472,0.0
2024-07-31,94.38341740343309,0.0,1.293935656683314,1.6599836351434583,0.03270383555982032,0.9985600868544865,0.8663765077477639,0.0,0.7650228745780616,0.0
2024-08-01,94.3815645777389,0.0,1.2939102556404476,1.659951048271572,0.03460679008867778,0.9985404842819477,0.8664189874414606,0.0,0.765007856536994,0.0
2024-08-02,94.38170494077505,0.0,1.2939121799269626,1.6599535169291961,0.03454735407533371,0.9985419692983777,0.866331044748349,0.0,0.7650089942467353,0.0
2024-08-05,94.38136807018968,0.0,1.2939075616489422,1.6599475921632336,0.0346810771201937,0.9987614825205697,0.866327952608338,0.0,0.7650062637490412,0.0
2024-08-06,94.38101716588704,0.0,1.2939027509777272,1.6599414205769962,0.03505274221937501,0.9987577691848903,0.8663247316526315,0.0,0.7650034195013365,0.0
2024-08-07,94.38128385291908,0.0,1.293906407084588,1.6599461109783515,0.03472566158501349,0.9987457195138119,0.8663866667914907,0.0,0.7650055811276633,0.0
2024-08-08,94.38225236060516,0.0,1.29391968469906,1.659963144764091,0.03383370055043861,0.998755968292662,0.8662617097415158,0.0,0.7650134313470603,0.0
2024-08-09,94.38162072290326,0.0,1.2939110253543666,1.6599520357337405,0.034428348394273355,0.9987492842825987,0.8663302717112767,0.0,0.7650083116204844,0.0
2024-08-12,94.38166283182036,0.0,1.2939116026404072,1.659952776331138,0.03442836375468419,0.9987497298804863,0.8662860426394615,0.0,0.7650086529334575,0.0
2024-08-13,94.38164879551049,0.0,1.2939114102116698,1.6599525294652653,0.034443230495726944,0.9987495813478128,0.8662859138066039,0.0,0.7650085391624327,0.0
2024-08-14,94.38239272568705,0.0,1.2897723270390584,1.6599656134576948,0.03762610536072433,0.9987574536403812,0.866471205741708,0.0,0.7650145690733834,0.0
2024-08-15,94.39282301931566,0.0,1.2794140840066182,1.6601490579356504,0.03716918118011764,0.9988678273361985,0.8664777186190208,0.0,0.7650991116067432,0.0
2024-08-16,94.39540638223313,0.0,1.2761173167915092,1.6601944932492323,0.037839529738534876,0.9988951645639885,0.8664270624211459,0.0,0.7651200510024504,0.0
2024-08-19,94.39835495835554,0.0,1.2737772591736003,1.6602463518091872,0.03709698703075798,0.99892636648942,0.8664541265151093,0.0,0.7651439506263794,0.0
2024-08-20,94.40464586978183,0.0,1.2676144428135376,1.6603569942324548,0.0366829456783217,0.998992937112348,0.8665118689002098,0.0,0.7651949414812929,0.0
2024-08-21,94.40765119929716,0.0,1.2646796050662128,1.6604098509518965,0.03647585004554907,0.9990247396039718,0.8665394539165086,0.0,0.7652193011186966,0.0
2024-08-22,94.41237023359673,0.0,1.2590896742232107,1.6604928477316963,0.037132248205365787,0.9990746765736179,0.8665827685139272,0.0,0.7652575511554552,0.0
2024-08-23,94.41433663712839,0.0,1.2570331166523832,1.6605274321721881,0.03713302158902122,0.9990954851177477,0.8666008175408956,0.0,0.7652734897993797,0.0
2024-08-26,94.41672452296939,0.0,1.2545803851650155,1.6605694295010378,0.03708932857670505,0.999120753800955,0.8666227352272947,0.0,0.76529284475961,0.0
2024-08-27,94.41933728938494,0.0,1.252041243433246,1.6606153819534029,0.036971332540331726,0.999148402177488,0.8665723280258195,0.0,0.7653140224847742,0.0
2024-08-28,94.42144446440842,0.0,1.2495399030715002,1.6606524422352997,0.03719532961455916,0.9991707003699797,0.8666660581510742,0.0,0.7653311021491692,0.0
2024-08-29,94.42464755057954,0.0,1.2470529233623229,1.660708777031944,0.03633363048202341,0.999204595528766,0.8666954583162758,0.0,0.7653570646991337,0.0
2024-08-30,94.42872196542118,0.0,1.2444284634379559,1.6607804364626573,0.03477287402468468,0.9992477111149974,0.8666584597525818,0.0,0.7653900897859562,0.0
2024-09-02,94.43175693048295,0.0,1.2414032298104263,1.6608338144020705,0.03462519406643807,0.9992798272109074,0.8666863143935333,0.0,0.7654146896336804,0.0
2024-09-03,94.435101238271,0.0,1.2406436588760716,1.660892632956768,0.03182892697254473,0.9993152167812935,0.8667765292897293,0.0,0.7654417968525953,0.0
2024-09-04,94.43656269083561,0.0,1.2406628587480821,1.6609183364903708,0.030341368143776182,0.9993306819183801,0.8667304212370709,0.0,0.7654536426267027,0.0
2024-09-05,94.43788365803478,0.0,1.24068021298986,1.6609415692148632,0.028943004668848908,0.9993446604349029,0.8667425449572101,0.0,0.765464349699531,0.0
2024-09-09,94.43806634789668,0.0,1.2406826130827888,1.6609447823023884,0.028824014651170755,0.9993465936647776,0.8666698179136996,0.0,0.7654658304884996,0.0
2024-09-10,94.43750422750318,0.0,1.2406752282111406,1.6609348959189554,0.029344666267254807,0.9993406452890624,0.8667390625773446,0.0,0.7654612742330564,0.0
2024-09-11,94.43786960499776,0.0,1.2406800283677117,1.6609413220547993,0.02886859676201932,0.9993445117252223,0.8668317002995616,0.0,0.7654642357929247,0.0
2024-09-12,94.42109326203976,0.0,1.2404596287150715,1.6606462654067782,0.030128104925313582,0.999166983935449,0.8666777126466009,0.0,0.7653282554854965,0.016499786845517412
2024-09-13,94.40318540489986,0.0,1.2402243637647155,1.66033130806988,0.038065776874049856,0.9992006112480176,0.8665133389867731,0.0,0.7651831037128272,0.027296092443877096
2024-09-16,94.38986075001053,0.0,1.2406442369621122,1.6600969585446272,0.04000878735752661,0.9990595778363485,0.8686666266231753,0.0,0.7650751009929995,0.03658796167268233
2024-09-17,94.38757248916421,0.0,1.240614160451679,1.660056713386502,0.042387464572166696,0.9990353579795023,0.8686455678376828,0.0,0.7650565535411422,0.036631693067104065
2024-09-19,94.38956593717216,0.0,1.2406403619924282,1.6600917734760996,0.04064820606995512,0.9990564574207921,0.8682920857533771,0.0,0.7650727113935204,0.036632466721660976
2024-09-20,94.39209296411806,0.0,1.2406735768037664,1.6601362179716597,0.038001810090914384,0.9990832044723683,0.8682855849265753,0.0,0.765093194159153,0.03663344745750377
2024-09-23,94.39998377462243,0.0,1.2407772922717142,1.6602749988790015,0.03800498689389474,0.9991667239282573,0.8688044127196102,0.0,0.7651571529635793,0.027830657721517438
2024-09-24,94.41172414745719,0.0,1.2409316057306121,1.6604814845871094,0.035480691478361324,0.999290988672741,0.8688529581141363,0.0,0.7652523143173612,0.01798580964249008
2024-09-25,94.41117638570023,0.0,1.2409244060434679,1.6604718507385212,0.03280271312504761,0.9992851909458947,0.8679106967929263,0.0,0.7652478744455551,0.022180882208365525
2024-09-26,94.42363602620603,0.0,1.2410881734340045,1.6606909866832498,0.031066260338430754,0.9994170687035777,0.8681740215554467,0.0,0.7653488658088495,0.01057859727041392
2024-09-27,94.41281969003961,0.0,1.2409460053555341,1.6605007526196562,0.03363638336161197,0.9993025843282615,0.8677026519015391,0.0,0.7652611942155328,0.019830738178252434
2024-09-30,94.25760475120816,0.007426157685443095,1.192403287236227,1.657770884752204,0.21699232756864723,0.9976597280931673,0.8677762301747673,0.0,0.7640031026783856,0.03836353060299903
2024-10-02,94.28484152371769,0.007428303555455728,1.1755587508650909,1.6582499158986044,0.2148859652522233,0.9979480128541446,0.8650705188541524,0.0,0.7642238697852854,0.03179313921735052
2024-10-03,94.28753104590177,0.007428515451523852,1.1755922842654556,1.6582972183054756,0.21397095906569302,0.9979764798195203,0.8652734797934982,0.0,0.7642456696527739,0.029684347744289314
2024-10-04,94.1857724277568,0.00742049832074494,1.1743235412511699,1.656507522133176,0.32197542213712294,0.9966768114525358,0.8642505984205218,0.0,0.7634208672382394,0.02965231128969678
2024-10-07,94.19073491730781,0.007420889294290422,1.1743854143786365,1.656594800721628,0.3173765933382128,0.9961801788655463,0.8641922418772967,0.0,0.7634610905965986,0.029653873619984526
2024-10-08,94.2016402524288,0.007421748479482268,1.1622161248930052,1.6567866000687448,0.3159289892746012,0.9964291073583305,0.8663703870038831,0.0,0.7635494835691358,0.029657306924011143
2024-10-09,94.20575138021414,0.007422072377838051,1.1622668460799275,1.6568589051942997,0.31245440296222626,0.9963686842904914,0.8656363014272519,0.0,0.7635828062319787,0.02965860122184085
2024-10-10,93.59382525831982,0.00737386130898028,1.114721361801167,1.6460965554489042,1.0011933930881067,0.9898966375627489,0.8604558761449089,0.0,0.7586228514678913,0.02781420485747362
2024-10-14,93.60613911650508,0.007374831465742075,1.098112405248995,1.6463131274234666,1.0043045490047557,0.9900268752870792,0.8605838334003743,0.0,0.7587226611955447,0.02842260046896996
2024-10-15,93.60547640487682,0.0073747792534981475,1.0981046308458742,1.6463014718754054,1.0026602377471012,0.9900198661066053,0.8608579822608388,0.0,0.7587172895998894,0.03048733743396134
2024-10-16,93.5017673488178,0.007366608455972201,1.0968879990942608,1.6444774720604984,1.112225277899595,0.9889229855635322,0.8605671998266725,0.0,0.75787667795042,0.029908430331247137
2024-10-17,93.5024010407497,0.007366658381877095,1.0968954330614995,1.6444886172199513,1.1128958150669366,0.9889296878167089,0.8610150316737949,0.0,0.7578818143275156,0.02812590170200675
2024-10-18,93.18562413623512,0.007341700870488585,1.0931792596157504,1.638917252122649,1.3976249113131711,0.9855499248543879,0.8573931944591391,0.0,0.7553141855558658,0.0790554349734211
2024-10-21,93.19053652740492,0.007342087896994676,1.0932368878625076,1.6390036495977096,1.4029702078851247,0.9856018792925655,0.8587306004324974,0.0,0.7553540028428124,0.06722415678488326
2024-10-22,93.10283459967484,0.0073351782333515156,1.0922813907283744,1.6374611777439925,1.4043345431316145,0.9846743260451075,0.8570862358541913,0.0,0.7546431366472041,0.15934941194132834
2024-10-23,93.12851969700085,0.00733720185344469,1.0927294720335177,1.6379129185518722,1.4104449866913797,0.9849459768064152,0.8573960597861326,0.0,0.7548513266823897,0.12586236059399022
2024-10-24,93.12608720275819,0.00733701020752007,1.092700930205964,1.6378701366655355,1.4146636121323597,0.9849202502574941,0.8573443167691353,0.0,0.7548316101496648,0.12424493085414487
2024-10-25,93.09526839579392,0.007334582124175516,1.0924126615747016,1.6373281059081972,1.4345269101747442,0.9845943043493214,0.8602437990160496,0.0,0.7545818089351772,0.1337094321237197
2024-10-28,93.1005536830975,0.0073349985295895195,1.0921812810558795,1.6374210617543867,1.4362660620789238,0.9847969025826889,0.8602926375414365,0.0,0.7546246487241698,0.12652872463541923
2024-10-29,93.09541861531243,0.007334593959335501,1.0921210405450559,1.637330747918301,1.4393407185799985,0.9847425849803841,0.8602451871146235,0.0,0.7545830265364363,0.1288834850534434
2024-10-30,93.10282094115912,0.007335177157254879,1.0922078787152516,1.6374609375226359,1.4408781897082052,0.9848208851330402,0.8603135880657959,0.0,0.7546430259383821,0.119519376600311
2024-10-31,93.09290591622378,0.0073343959944105735,1.0934117548467284,1.6372865554162501,1.4298698366943192,0.9847160062095637,0.8563934138913564,0.0,0.7545626599049599,0.14351946081862613
2024-11-01,93.1006492881351,0.007335006061905735,1.093649403830145,1.637422743223465,1.4307662824353327,0.986118214962607,0.856009877436523,0.0,0.754625423648862,0.1334237602660653
2024-11-04,92.82803287480465,0.0073135277686860465,1.3895263948837369,1.6326280579148609,1.423651315452426,0.9817679676684149,0.8533131659392132,0.0,0.7524157368424206,0.1313509587256014
2024-11-05,92.82595548608315,0.007313364100022277,1.3894952988196325,1.632591521504373,1.423838856633337,0.9817459967869905,0.8560731480922077,0.0,0.7523988986102919,0.1305874293699978
2024-11-06,92.83531125768391,0.007314101201663674,1.3900010487689713,1.6327560676521884,1.4304041438069615,0.9818449453113316,0.8570371224061427,0.0,0.7524747316271588,0.11285658154167048
2024-11-07,92.82097284767529,0.007312971539033655,1.3897863631641119,1.632503888544639,1.4318652013997115,0.9816932993998778,0.8570802643747443,0.0,0.7523585119357824,0.12642665196681382
2024-11-08,92.8323644614452,0.007313869036061829,1.3899569270893342,1.6327042403962262,1.4310169878577852,0.98181377940094,0.8574341225736724,0.0,0.7524508464300409,0.11494476577074769
2024-11-11,92.8261455700753,0.0073133790759353935,1.3898638131070657,1.6325948646373614,1.4257725043699085,0.9817480071535671,0.8563528095175789,0.0,0.7524004393322332,0.1278086127310469
2024-11-12,92.8164251297106,0.007312613243585729,1.3878901179531098,1.6324239048186164,1.426983348353319,0.9816452018189483,0.8588810506856309,0.0,0.7523216505000998,0.13611698291610475
2024-11-13,92.8199410875024,0.0073128902510170785,1.3879426923015354,1.6324857422955463,1.4259697216068241,0.9816823872965326,0.8586941990549274,0.0,0.752350149024637,0.13362113066658407
2024-11-14,92.82133939957444,0.007313000418106173,1.387963601354043,1.6325103353355135,1.4326167819069993,0.9816971761265727,0.8593799311333288,0.0,0.7523614830147631,0.12481829113623617
2024-11-15,92.83156329112752,0.007313805915243858,1.3881164798777927,1.6326901496835473,1.433535214611457,0.9818053060623355,0.859152780863696,0.0,0.7524443525602881,0.11337861929811027
2024-11-18,92.82647143015875,0.007313404749072,1.3880403409453712,1.632600595754339,1.4328861388666807,0.9817514535154254,0.8602026665858487,0.0,0.7524030805845273,0.11833088883998497
2024-11-19,92.82465207396524,0.007313261409698857,1.388013135992385,1.6325685975327149,1.4322437409982438,0.9817322116379746,0.860200433531599,0.0,0.7523883338298185,0.1208882111023221
2024-11-20,92.8075074662468,0.007311910658629931,1.3877567715440091,1.6322670639685941,1.4307215585741186,0.9815508868144819,0.861460066157144,0.0,0.7522493685598473,0.1391749074763621
2024-11-21,92.82138012774193,0.007313003626906087,1.387964210365014,1.6325110516487538,1.4289755347047033,0.9816976068758733,0.8593803082122421,0.0,0.7523618131360983,0.1284163436884709
2024-11-22,92.8245841889203,0.007313256061323524,1.3880121209028369,1.6325674035934954,1.4309116809585607,0.9817314936720698,0.8594831053509858,0.0,0.7523877835889642,0.12300896695146168
2024-11-25,92.83081644989562,0.007313747074784578,1.388105312311664,1.6326770144924605,1.431329557523641,0.9817974073190816,0.8595408112169828,0.0,0.7524382990538374,0.11598140111193384
2024-11-26,92.83852986179329,0.007314354781857085,1.3882206514677837,1.6328126753730847,1.430161161786952,0.981878985916495,0.859612231382972,0.0,0.7525008199574569,0.10896925754010686
2024-11-27,92.8562157950822,0.003657874090838138,1.388485110393067,1.6331237295883219,1.4259271095868864,0.9820660359082233,0.8538063387870748,0.0,0.7526441729308553,0.10407383363252672
2024-11-28,92.85510173563385,0.0019898596314242996,1.3884684517887629,1.6331041358873972,1.419238119471743,0.9820542533911689,0.8533571554646384,0.0,0.7526351429446027,0.11405114578641479
2024-11-29,92.85693587211955,0.001989898936471445,1.3884958777524317,1.6331363940598036,1.42026110268684,0.982073651587966,0.853096010962997,0.0,0.7526500095006701,0.11136118239326594
2024-12-02,92.81516270792886,0.0019890037488991285,1.3878712408770633,1.6324017017711325,1.4210115533403385,0.9816318501919816,0.8528877325334593,0.0,0.7523114179659645,0.15473279164229986
2024-12-03,92.66876501204636,0.0019858664860053833,1.385682146488624,1.6298269085916388,1.4180984964807708,0.9800835186814804,0.8520827420908688,0.0,0.7511247944126245,0.31235051472162617
2024-12-04,92.59945464973669,0.001984381183750349,1.3846457440761535,1.62860790137252,1.4172275321887604,0.9793504783332605,0.8509493429141202,0.0,0.7505630006773378,0.38721696951740264
2024-12-05,92.5978873745439,0.0019843475974682906,1.3846223085069733,1.62858033666631,1.4176120873148836,0.9793339025152328,0.8509349403261082,0.0,0.7505502971600653,0.3884944053690493
2024-12-06,92.59386134181776,0.001984261320679543,1.3845621069744605,1.6285095281638868,1.4206435646659348,0.9792913223824334,0.8509271231225906,0.0,0.7505176642334979,0.3897030873187544
2024-12-09,92.5904030160696,0.0019841872096972714,1.3845103944017791,1.6284487042998557,1.4186354964862051,0.9792547464329474,0.8509245207234093,0.0,0.7504896328443209,0.3953493015321813
2024-12-10,92.5939423994259,0.0019842630577220884,1.3845633190342135,1.6285109537776936,1.4191420208489292,0.9792921796640189,0.8509570483719343,0.0,0.7505183212442957,0.39108949457529835
2024-12-11,92.59676599468206,0.001984323566602168,1.3846055404400437,1.6285606142164277,1.4161358582887738,0.9793220425760111,0.8507641385662192,0.0,0.7505412078383494,0.3913202798255158
2024-12-12,92.59483404248198,0.0019842821653908082,1.3845766518315556,1.6285266356943078,1.4156394219059456,0.9793016098605226,0.8508193396514677,0.0,0.750525548438994,0.39379246796983763
2024-12-13,92.60211643692745,0.001984438225127498,1.384685545955325,1.6286547159857057,1.41500659471867,0.9796704590813252,0.8505214684151231,0.0,0.7505845757394007,0.386775764951872
2024-12-16,92.4944295755911,0.0019821305249128336,1.383075297225391,1.6267607558764396,1.4105044858127878,0.9782397120010986,0.8487890993373061,0.0,0.7497117220699718,0.5065072215609979
2024-12-17,92.5041770697276,0.00198233941106693,1.3832210521471946,1.626932191507776,1.4136995205923486,0.978634323963483,0.8489805808646569,0.0,0.7497907301859036,0.4925821915999694
2024-12-18,92.50814136863474,0.0019824243649166893,1.383280330569846,1.6270019142566625,1.4173313843672386,0.9786762636801949,0.8490606941740243,0.0,0.7498228627302536,0.48470275722213046
