date,CITIBANK N.A.,MIRAE ASSET SECURITIES (HK) LTD,ABN AMRO CLEARING HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD,UBS SECURITIES HONG KONG LTD
2024-04-18,10.36185196463725,59.94499447307151,4.839958853755793,19.14643123469904,0.0,2.1340418032413457,2.505700768974389,1.0670209016206729,0.0,0.0
2024-04-19,10.25395097458572,59.94499447307151,4.947859843807322,19.14643123469904,0.0,2.1340418032413457,2.505700768974389,1.0670209016206729,0.0,0.0
2024-04-22,10.229972976796493,59.94499447307151,4.971837841596551,19.122453236909813,0.0,2.1340418032413457,2.505700768974389,1.0909988994099016,0.0,0.0
2024-04-24,10.197166481218586,59.95088823236006,4.972326669991943,19.124333346122857,0.0,2.134251621072018,2.50594712811265,1.115086521121897,0.0,0.0
2024-04-25,10.195228285919152,59.95218213952551,4.972433986652247,19.124746102508638,0.0,2.1342976841671084,2.5060012134321665,1.1151105877951746,0.0,0.0
2024-04-29,10.195228285919152,59.95218213952551,4.972433986652247,19.00484173822959,0.0,2.1342976841671084,2.5060012134321665,1.2350149520742255,0.0,0.0
2024-04-30,10.19242852278014,59.95405121514871,4.972589007784434,19.00543423520214,0.0,2.110382602773235,2.506079340793216,1.2590350755181228,0.0,0.0
2024-05-03,10.189984799297987,59.9396767093597,4.995372656958037,19.000877516867025,0.0,2.1098766201694614,2.5054784864512354,1.2587332108965539,0.0,0.0
2024-05-06,10.15402099327237,59.9396767093597,5.031336462983653,19.000877516867025,0.0,2.1098766201694614,2.5054784864512354,1.2587332108965539,0.0,0.0
2024-05-09,10.15402099327237,59.9396767093597,3.1132668082841426,19.000877516867025,0.0,2.1098766201694614,2.5054784864512354,3.1768028655960645,0.0,0.0
2024-05-14,8.832583224536274,62.566998827911554,2.718536099072757,16.528115523706635,2.575674785082359,1.8352986322854057,2.1794171258389192,2.7633757815660935,0.0,0.0
2024-05-16,8.812836723073104,62.57339337598058,2.729242841082353,16.52980475015487,2.5759380273112003,1.8354862056954302,2.1796398692633234,2.763658207439142,0.0,0.0
2024-05-17,8.806407843480544,62.527746687592625,2.8106222136072883,16.51774641663905,2.574058905305896,1.8237259450547847,2.178049842951143,2.761642145368674,0.0,0.0
2024-05-20,8.806407843480544,62.527746687592625,2.9148351247532758,16.51774641663905,2.574058905305896,1.8237259450547847,2.0738369318051553,2.761642145368674,0.0,0.0
2024-05-21,8.803556689427477,62.52970160826392,2.9149262566385703,16.51826284151639,2.5741393828735313,1.8237829635743645,2.0739017700074203,2.7617284876983237,0.0,0.0
2024-05-22,8.804474258007764,62.53621889344245,2.9048073676004016,16.519984491017713,2.5744076777800475,1.823973051058738,2.074117926632508,2.762016334460375,0.0,0.0
2024-05-27,8.721092632816505,62.53621889344245,3.029879805387287,16.519984491017713,2.5744076777800475,1.78228223846311,2.074117926632508,2.762016334460375,0.0,0.0
2024-05-28,8.720183753949792,62.52970160826392,3.039985659855098,16.51826284151639,2.5741393828735313,1.7820964958355219,2.0739017700074203,2.7617284876983237,0.0,0.0
2024-05-30,8.584702733798554,62.52970160826392,3.1754666800063363,16.51826284151639,2.5741393828735313,1.7820964958355219,2.0739017700074203,2.7617284876983237,0.0,0.0
2024-06-04,8.563859499929134,62.52970160826392,3.1963099138757576,16.51826284151639,2.5741393828735313,1.7820964958355219,2.0739017700074203,2.7617284876983237,0.0,0.0
2024-06-06,8.562074886636436,62.51667111229662,3.2164827287276605,16.51482061883169,2.573602960789544,1.7817251267004535,2.073469591891171,2.761152974126434,0.0,0.0
2024-06-13,8.520397105894906,62.51667111229662,3.258160509469192,16.51482061883169,2.573602960789544,1.7817251267004535,2.073469591891171,2.761152974126434,0.0,0.0
2024-06-14,8.497842092430547,62.517843634537364,3.2894805392372404,16.51513036012362,2.573651229621788,1.7713389029785582,2.073508480545489,2.7612047605254,0.0,0.0
2024-06-21,8.489641949064232,62.52344629235963,3.2897753324163226,16.516610395565003,2.573881872368805,1.7714976449501898,2.073694302029928,2.761452211245884,0.0,0.0
2024-06-24,8.43162306764015,62.527486040738744,3.3420941288774855,16.517677562428485,2.5740481753437447,1.7716121044875976,2.073828287017835,2.761630633465961,0.0,0.0
2024-06-27,8.410780572293238,62.527486040738744,3.3629366242243988,16.517677562428485,2.5740481753437447,1.7716121044875976,2.073828287017835,2.761630633465961,0.0,0.0
2024-06-28,8.406962517378155,62.530092607067154,3.363076814050095,16.518366130366903,2.574155478990931,1.771685957200236,2.073914738134394,2.7617457568121324,0.0,0.0
2024-07-04,8.406962517378155,62.530092607067154,2.6544024311700007,16.518366130366903,2.574155478990931,1.771685957200236,2.073914738134394,2.7617457568121324,0.0,0.7086743828800944
2024-07-09,8.332187055817462,62.524228138403636,2.112276840609069,16.51681693322829,2.573914058364283,1.7715197972547698,2.0737202332570535,3.38672902416353,0.0,0.7086079189019079
2024-07-11,8.30054271256242,62.52448875809692,2.1435478895900895,16.516885780263937,2.5739247872083233,1.771527181479413,2.0737288771435476,3.3867431410635835,0.0,0.7086108725917651
2024-07-17,8.253696968433779,62.52800733661953,2.1853538564148525,16.517815271423657,2.5740696353575037,1.7716268745375532,2.0738455766645476,3.386933730733558,0.0,0.7086507498150213
2024-08-06,8.212011630209364,62.52800733661953,2.2270391946392656,16.517815271423657,2.5740696353575037,1.7716268745375532,2.0738455766645476,3.386933730733558,0.0,0.7086507498150213
2024-08-08,8.201590295653261,62.52800733661953,2.237460529195369,16.517815271423657,2.5740696353575037,1.7716268745375532,2.0738455766645476,3.386933730733558,0.0,0.7086507498150213
2024-08-09,6.53417676667674,62.52800733661953,3.9048740581718895,16.517815271423657,2.5740696353575037,1.7716268745375532,2.0738455766645476,3.386933730733558,0.0,0.7086507498150213
2024-08-14,6.423469302705496,62.51146043441298,4.039282201736985,16.513444131424095,2.5733884545500008,1.7711580456417009,2.073296771074697,3.3860374401973696,0.0,0.7084632182566805
2024-08-15,6.422800138344285,62.50494830840775,4.049278901246349,16.51172384480438,2.5731203720294524,1.7709735354048863,2.0730807855621904,3.385684700038753,0.0,0.7083894141619544
2024-08-20,6.252409140252071,62.50742275645232,4.21612566492271,16.512377511496158,2.573222236807288,1.7710436447661495,2.073162854755669,3.385818732641168,0.0,0.7084174579064597
2024-09-11,6.2517578381351395,62.50091147162563,4.226103297339753,16.51065744708777,2.572954188915255,1.770859158362726,2.07294689714225,3.3854660380463883,0.0,0.7083436633450905
2024-09-23,6.2517578381351395,62.50091147162563,4.246936934496961,16.51065744708777,2.572954188915255,1.7500255212055176,2.07294689714225,3.3854660380463883,0.0,0.7083436633450905
2024-09-27,6.2517578381351395,62.50091147162563,4.288604208811378,16.468990172773353,2.572954188915255,1.7500255212055176,2.07294689714225,3.3854660380463883,0.0,0.7083436633450905
2024-09-30,6.2517578381351395,62.50091147162563,4.309437845968587,16.468990172773353,2.572954188915255,1.729191884048309,2.07294689714225,3.3854660380463883,0.0,0.7083436633450905
2024-10-02,6.24921871744656,62.50260427517813,4.309554564773532,16.469436226509437,2.573023875994833,1.7292387182799283,2.0730030417934078,3.385557731572149,0.0,0.7083628484520188
2024-10-03,6.260940235058765,62.515628907226805,4.279194798699675,16.472868217054263,2.573560056680837,1.729599066433275,2.0734350254230227,3.3862632324747852,0.0,0.7085104609485705
2024-10-04,6.215606769001614,62.06297323017088,6.120443543382018,16.51909470809715,2.5549257313087015,1.7170755927013943,2.0584219454673343,1.3550415821920643,0.6930365344035748,0.70338036327527
2024-10-07,6.215606769001614,62.06297323017088,6.906574537630849,16.35359344615003,2.5549257313087015,1.7170755927013943,1.4377922131656253,1.3550415821920643,0.6930365344035748,0.70338036327527
2024-10-08,6.213472523062091,62.064385593614816,6.906731710142769,16.3539656039175,2.55498387360381,1.7171146680900098,1.4378249329187431,1.3550724187939236,0.6930523057953654,0.703396370060968
2024-10-14,6.216044489609226,62.09007614313005,6.040329574124168,16.360735063714767,2.556041467892187,1.7178254399599313,1.438420097315846,1.355633329125006,1.5212068655066862,0.7036875296221404
2024-10-24,6.6319107411539,62.08879111054081,5.626279287800173,16.360396457627505,2.55598856738393,1.717789887391629,1.4383903273941956,1.355605272580141,1.5211753822082499,0.7036729659194625
2024-10-29,6.596806841654283,62.091489740416186,5.6575695735142535,16.361107546599662,2.556099660980466,1.7178645494848477,1.4384528456529748,1.3556641926657533,1.5212414986401963,0.7037035503913834
2024-10-30,6.56961237370094,61.83552574625174,6.067095667803066,16.293661034137333,2.54556247655403,1.7107828789796313,1.4325230131214985,1.3500756454598295,1.4943585388677503,0.7008026251241863
2024-10-31,6.5826318980200345,61.86102714049464,6.01804692365112,16.30038065152034,2.546612283950363,1.7114884175536849,1.4331137954214592,1.3506324259007996,1.4949748225619537,0.7010916409256059
2024-11-07,6.537536757276189,61.863578436831105,6.049226911481468,16.301052918104993,2.5467173123162135,1.7115590034189938,1.4331729004532539,1.3506881292041457,1.5053470752962235,0.7011205556174191
2024-11-13,6.544284304699466,61.92742930983945,5.962579318715708,16.317877623142692,2.5493458399217235,1.7030043060205846,1.4346521123446139,1.352082206598161,1.5069007798727598,0.7018441988448471
2024-11-14,6.533963066481159,61.92742930983945,5.972900556934014,16.317877623142692,2.5493458399217235,1.7030043060205846,1.4346521123446139,1.352082206598161,1.5069007798727598,0.7018441988448471
2024-11-22,6.533288750185763,61.92103829197008,5.9826043163091756,16.316193589934116,2.549082743019435,1.7028285530291773,1.4345040537639735,1.35194266937468,1.5067452651046052,0.7017717673089942
2024-11-25,6.533288750185763,74.59421079572662,5.9826043163091756,3.643021086177573,2.549082743019435,1.7028285530291773,1.4345040537639735,1.35194266937468,1.5067452651046052,0.7017717673089942
2024-11-28,6.495797019235727,74.55004899180032,6.071889020679697,3.6408643184982723,2.54757361662627,1.7018204321592492,1.4336547883038522,1.3511422825021917,1.5058532308803054,0.7013562993141148
2024-12-04,7.242826749468116,71.62325340693462,6.770168477948364,4.059571042493244,2.840549709619918,1.8975332068311195,1.598527974239549,1.5065263642113738,1.6790293830142027,0.7820136852394917
2024-12-09,7.187433148314705,71.63050254065158,6.7018455090619256,4.059981919853887,2.8408372073765156,1.8977252599883605,1.5986897644750433,1.506678842778638,1.7942129730799048,0.7820928344194455
2024-12-11,6.964841090193047,71.63363330204825,6.9206739174441925,4.060159369881669,2.8409613721268334,1.897808204052338,1.5987596385653031,1.506744695338523,1.7942913929222106,0.7821270174276301
2024-12-16,6.964841090193047,71.63363330204825,7.127707539704447,3.876129483428109,2.8409613721268334,1.874804468245643,1.5987596385653031,1.506744695338523,1.7942913929222106,0.7821270174276301
2024-12-18,6.8776873155256375,71.63874197399932,7.208734681295019,3.8764059160625837,2.8411639800221313,1.8749381730510422,1.598873656773588,1.50685215134777,1.7944193558034511,0.7821827961194532
2024-12-20,6.7130013067564835,71.64154381315223,7.370060552518727,3.876557524892791,2.841275099847238,1.8750115031380559,1.5989361897925756,1.506911085344082,1.7944895367456242,0.7822133878121952
2024-12-23,6.6984656054249765,71.58209298316189,7.455893339463248,3.873340612608471,2.838917303603241,1.8734555485316935,1.5976093327969658,1.505660594218723,1.7930004022757313,0.7815642779150623
2024-12-27,6.543893002544822,71.58604233093718,7.605729642000823,3.8735543136682447,2.839073933163372,1.8735589113588242,1.5976974765575251,1.505743664957092,1.7930993262084454,0.7816073986036814
2024-12-30,6.291020020643631,71.58604233093718,7.858602623902014,3.8735543136682447,2.839073933163372,1.8735589113588242,1.5976974765575251,1.505743664957092,1.7930993262084454,0.7816073986036814
2025-01-03,6.286684386206326,71.53670678450084,7.922104474834654,3.870884744119586,2.8371173050372045,1.8722676952269808,1.5965963781383459,1.5047059391088005,1.791863561076129,0.7810687317511331
2025-01-20,6.288851456161194,71.56136605454199,7.959306079958452,3.87221906878302,2.8380952818676737,1.8729130807466834,1.5626759446720793,1.4707538302796042,1.7924812306532676,0.7813379723360396
2025-01-24,6.2804519296181205,71.56778024968284,7.270541837503908,5.940999099082535,2.8383496662928165,1.8730809538693487,1.5628160105903768,0.09193035356413981,1.7926418945007263,0.7814080052951884
2025-02-10,6.292020482970767,71.69960765532612,7.099734752896534,5.951942382434748,2.8435778887067364,1.8765311573246883,1.5656947079518873,0.09209968870305218,1.7959439297095177,0.7828473539759436
2025-02-11,6.295644401030268,71.74090337325083,7.944717574908654,5.95537043095226,2.8452156604356063,1.9006501375379552,1.5665964770009815,0.0921527339412342,0.8754509724417249,0.7832982385004907
2025-02-13,3.7227100708114573,83.28996733245965,4.6705864082325474,3.521500908642594,1.682419196198686,1.1238832687157216,0.9263522699717462,0.05449130999833801,0.5449130999833801,0.4631761349858731
2025-02-14,3.7227100708114573,83.28996733245965,4.697832063231716,3.521500908642594,1.682419196198686,1.1238832687157216,0.9263522699717462,0.05449130999833801,0.5176674449842111,0.4631761349858731
2025-02-17,3.7227100708114573,83.28996733245965,4.289147238244181,3.521500908642594,2.0911040211862213,1.1238832687157216,0.9263522699717462,0.05449130999833801,0.5176674449842111,0.4631761349858731
2025-02-18,3.687603364330145,83.29087505823823,4.336874398886185,3.5215392873003895,2.0911268108340804,1.15114146915622,0.9263623657115144,0.054491903865383204,0.476804158822103,0.4631811828557572
2025-02-19,3.688105794096088,83.30222330009782,4.323840458666347,3.453894930744979,2.0914117233505096,1.2194224706180496,0.9264885810282388,0.054499328295778755,0.4768691225880641,0.4632442905141194
2025-02-20,2.388079779320002,90.0645378783213,2.381272670104797,2.0542883167315504,1.2439181720642722,0.725281279477214,0.5510516983737491,0.032414805786691134,0.2836295506335474,0.27552584918687456
2025-02-21,2.5668349527151317,90.06409996677499,2.18677320281035,2.054278328376593,1.2439121238887854,0.7414850771063444,0.5510490190517094,0.03241464817951232,0.2836281715707328,0.2755245095258547
2025-02-25,2.464961362168388,90.38061960607311,2.158348962264885,1.972747293795379,1.1945432331265904,0.7315118170286613,0.5291787612547763,0.031128162426751545,0.272371421234076,0.2645893806273881
2025-02-26,2.5349997276285787,90.38061960607311,2.053291414074599,1.972747293795379,1.1945432331265904,0.7665309997587567,0.5291787612547763,0.031128162426751545,0.272371421234076,0.2645893806273881
2025-02-27,9.537404062064534,83.67311427354315,2.1180352488429683,1.8303116945004008,1.108295246965726,0.7147962830593281,0.4909711843235789,0.028880657901386997,0.2527057566371362,0.24548559216178945
2025-02-28,9.649773251880662,83.23948370308813,2.4393202393905633,1.8375225719251098,1.108289645542257,0.7075725424308872,0.4909687029112278,0.02888051193595458,0.25270447943960256,0.2454843514556139
2025-03-03,9.696638883594124,83.23954380310408,2.3923911348316556,1.8375238986408822,1.108290445742143,0.7075730533076874,0.49096905739717084,0.028880532788068874,0.25270466189560264,0.24548452869858542
2025-03-04,9.706613416846608,83.23034950969883,2.312714188665787,1.8373209334023501,1.1081680285943447,0.721933569116837,0.49091482699944916,0.028877342764673478,0.31765077041140827,0.24545741349972458
2025-03-05,9.706963805997896,83.23335395731341,2.309187874832415,1.8373872569793641,1.10820803122331,0.7219596294614398,0.49093254803377906,0.02887838517845759,0.31766223696303353,0.24546627401688953
2025-03-06,9.690781784330529,83.22830660921178,2.35958195297007,1.8372758361048884,1.10814082845619,0.693039215190842,0.4909027774268464,0.02887663396628509,0.31764297362913596,0.2454513887134232
2025-03-07,14.71244725354858,77.43761492784333,3.4598709508871366,1.7136073893174593,1.0335510187042434,0.6329237508677452,0.4578597346702838,0.02693292556884022,0.2962621812572424,0.2289298673351419
2025-03-10,13.27750170810233,79.46873605469962,3.2387763180120968,1.6041034794863844,0.967504456193163,0.5924782989065623,0.4286013226132579,0.025211842506662228,0.18278585817330117,0.21430066130662895
2025-03-11,15.939236266141627,77.79441519888313,2.7978999823582837,1.3857459287928058,0.8358035366196294,0.5118275729136492,0.3702582442354058,0.021779896719729755,0.15790425121804072,0.1851291221177029
2025-03-12,33.12213344423803,61.008953361674855,2.4844809458586323,1.350059572373272,0.8142795456160992,0.5039515103161527,0.36072318633156186,0.021219010960680112,0.15383782946493083,0.18036159316578093
2025-03-13,35.6047577266376,61.008953361674855,0.0018566634590595097,1.350059572373272,0.8142795456160992,0.5039515103161527,0.36072318633156186,0.021219010960680112,0.15383782946493083,0.18036159316578093
2025-03-14,40.27626506718309,55.88078638152911,0.8565650546754117,1.1922111370789845,0.7190743007529434,0.4426874359684244,0.318547572971988,0.018738092527763997,0.135851170826289,0.159273786485994
2025-03-17,41.200698323127334,54.60254263588601,1.2832648711791572,1.164939931211327,0.7026258524201914,0.4279838254155563,0.3112609639385864,0.01830946846697567,0.13274364638557362,0.1556304819692932
2025-03-18,41.312973130793004,55.70626283076253,0.07711042304105203,1.1646648465250886,0.7024599369021653,0.4278827628687457,0.3111874639045423,0.01830514493556131,0.12355972831503888,0.15559373195227116
2025-03-19,43.57424777802931,51.45366498775489,2.1333871396372013,1.1386117794645438,0.6867462009737032,0.41831120385043163,0.3042263300730412,0.017895666474884775,0.12079574870547223,0.1521131650365206
2025-03-20,44.92957349495586,51.45391820834864,0.7777942319298737,1.138617382951699,0.6867495806801013,0.4183132624989542,0.3042278272719667,0.017895754545409804,0.12079634318151618,0.15211391363598334
2025-03-21,46.684070132885566,49.25048187131798,1.346156399092656,1.0898578131671097,0.6573405670772154,0.40254080329158476,0.29119973004072086,0.017129395884748284,0.11562342222205092,0.14559986502036043
2025-03-24,48.53996368833962,47.687605278184755,1.249132243506678,1.011306365428502,0.6099627783625738,0.37352769489304194,0.2702115239651793,0.015894795527363486,0.10728986980970354,0.13510576198258964
2025-03-25,48.24972593339311,46.42231865378173,2.7865050144324983,1.0231562106162224,0.5937787460475997,0.3984313409961093,0.27464684670605594,0.015473061786256672,0.10444316705723253,0.1315210251831817
2025-03-26,50.50034795545706,46.42298308654092,0.46942073056333194,1.1005372710776098,0.5937872446763203,0.39843704365902916,0.2746507776678745,0.015473283248894338,0.09283969949336603,0.13152290761560187
2025-03-27,50.631870863072656,46.42298308654092,0.3591735874149598,1.1005372710776098,0.5937872446763203,0.3771612791917995,0.2746507776678745,0.015473283248894338,0.09283969949336603,0.13152290761560187
2025-03-28,50.45810413349935,46.60511840010485,0.3579179467806659,1.0966898853968707,0.5917114144408424,0.37777015384496776,0.2736906216631909,0.015419189952855827,0.09251513971713496,0.13106311459927453
2025-03-31,52.1750740679358,44.695171571320294,0.5618176299377848,1.096819966965049,0.5716871474673514,0.36498593128208756,0.2644285828676349,0.014897384950289288,0.12848994519624513,0.12662777207745896
2025-04-01,52.476321326057885,44.695571079597066,0.26014791000856236,1.096829770902242,0.5716922574991312,0.359402624421278,0.2644309464653963,0.020484087402249003,0.12849109370501646,0.12662890394117565
2025-04-02,52.52129680632635,44.695304739952334,0.2657328957958337,1.0223360882404533,0.5716888508011279,0.3594004827511976,0.26070501339465113,0.03351921600788372,0.14338775736705814,0.12662814936311628
2025-04-03,52.511379472927985,44.69412289607307,0.27503651635806214,1.022309055386433,0.5716737340685517,0.3612531088250783,0.26069811977067503,0.033518329684801076,0.14338396587387128,0.12662480103147075
2025-04-07,52.67267514866146,44.572106426416525,0.27427765812561955,1.0194883839604951,0.5700964187174353,0.3602563688312132,0.2599788228678858,0.00185699159191347,0.1429883525773372,0.12627542825011598
2025-04-08,55.00413731548658,39.3521847195148,3.017179931385644,1.0633830534318025,0.594642253922702,0.3757674177882872,0.2711723633523722,0.019369454525169444,0.1704511998214911,0.13171229077115224
2025-04-09,61.3504374663144,33.060470223866574,2.9350160991952734,1.0736679915690852,0.5960507656631269,0.37665748709656877,0.2854054154803898,0.01941533438642107,0.1708549426005054,0.1320242738276633
2025-04-10,61.202993969184114,33.06699301220766,3.1200772416707316,1.0738798248857377,0.5961683657141437,0.37673180113532206,0.2718683100976551,0.019419165006975363,0.13981798805022264,0.13205032204743247
2025-04-11,62.13801898554393,33.7304601068645,1.3602701286105991,1.095426505201196,0.6081300851659442,0.412022989298099,0.2773231658737205,0.09904398781204304,0.14460422220558283,0.13469982342437853
2025-04-14,63.35491807074322,33.697085169935775,0.15771990448941695,1.09434262462544,0.6075283648463111,0.41161530908153976,0.2770487657279595,0.09894598775998552,0.1662292594367757,0.13456654335358031
2025-04-15,62.77591072263724,34.281897412561776,0.15740933854107417,1.0921877567529987,0.6063320819587172,0.410804798200043,0.2765032295577212,0.09875115341347186,0.16590193773463274,0.13430156864232173
2025-04-16,62.83222752566749,32.40171225760587,2.0735320869433504,1.052274244360533,0.5841739475925564,0.405306354518614,0.26639854287608433,0.0951423367414587,0.1598391257256506,0.12939357796838383
2025-04-17,62.21591060597865,32.43256936196213,2.624048527660599,1.0532763560980702,0.5847302736385308,0.4056923396905767,0.2666522420501443,0.12951680328149867,0.15808668635829984,0.12951680328149867
2025-04-22,60.95121711511224,32.43256936196213,3.772557827348006,1.0532763560980702,0.5847302736385308,0.4056923396905767,0.2666522420501443,0.24570099446049012,0.15808668635829984,0.12951680328149867
2025-04-23,62.948500831551435,32.36497030173438,1.8488001900689,1.0510810168686149,0.583511522927061,0.40484675694939415,0.266096459966738,0.24518888096935137,0.15775718698028035,0.12924685198384414
2025-04-24,64.49158586965044,32.405115998304005,0.3857475509692978,1.0523847838481581,0.5842353139988871,0.4053489312109543,0.26642652755649576,0.12179498402582663,0.1579528699084939,0.12940717052744077
2025-04-25,64.5678722065344,32.39278700150588,0.32282414245200247,1.0519843887799494,0.5840130331924853,0.39378077482359763,0.2663251617164428,0.1331625808582214,0.15789277444617683,0.12935793569084367
2025-04-28,64.57714123091766,32.39300884053405,0.3057053327793732,1.0519915931984654,0.5840170327521318,0.4090021564876493,0.2663269856198647,0.12555415036365047,0.15789385576034834,0.1293588215867914
2025-04-29,64.23209898668578,31.887325731609877,1.2091444700822152,1.032355862213162,0.5731161839049561,0.40136801152952944,0.26135591448434475,0.08400725822711083,0.19228327994205366,0.12694430132096746
2025-04-30,64.21743870023595,31.883754442552934,1.207142430487113,1.0322402413164888,0.5730519965355553,0.4013230594630111,0.26132664337126305,0.10453065734850522,0.19226174476600066,0.12693008392318492
2025-05-02,64.10957749493998,31.851922021901924,1.2488266027478288,1.0312096630126166,0.5724798671697529,0.4009223825455923,0.2610657374715485,0.20512307944193098,0.19206979256835352,0.1268033582004664
