date,UBS SECURITIES HONG KONG LTD,GRAND CHINA SECURITIES LTD,YUANTA SECURITIES (HONG KONG) CO LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA GALAXY INTERNATIONAL SECURITIES,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-04-08,67.0529204,20.50187848,2.31,0.3832,0.37790392,0.0,0.7004,0.66266112,91.98896392
2024-04-09,67.0529204,20.78187848,2.0204,0.3992,0.37870391999999997,0.0,0.7024,0.66266112,91.99816392
2024-04-10,67.0529204,20.50827848,2.2960000000000003,0.3992,0.37870391999999997,0.0,0.7024,0.66266112,92.00016392
2024-04-11,67.0529204,20.61627848,2.0136000000000003,0.3992,0.37870391999999997,0.0,0.7024,0.66266112,91.82576392
2024-04-12,67.0529204,20.50587848,2.2508,0.41359999999999997,0.38150392,0.0,0.6964,0.66266112,91.96376391999999
2024-04-15,67.0529204,20.64267848,2.0452000000000004,0.4164,0.38390392,0.9572,0.6911999999999999,0.66266112,92.85216392
2024-04-16,67.0529204,20.60587848,2.0652,0.42040000000000005,0.38430392,0.9532,0.6828,0.66266112,92.82736392
2024-04-17,67.0529204,20.611478480000002,1.9968,0.4396,0.39990392,0.9532,0.6839999999999999,0.6258611199999999,92.76376392
2024-04-18,67.0529204,20.55547848,2.0128,0.4418,0.40070392,0.9532,0.6708000000000001,0.6258611199999999,92.71356392
2024-04-19,67.0529204,20.58827848,2.0128,0.4418,0.40630392000000004,0.9532,0.6708000000000001,0.6258611199999999,92.75196392000001
2024-04-23,67.0529204,20.55107848,2.0448,0.4418,0.40950392,0.9572,0.6756,0.6258611199999999,92.75876391999999
2024-04-24,67.0529204,20.64227848,1.9900000000000002,0.46420000000000006,0.41230392000000005,0.9572,0.6808,0.6258611199999999,92.82556392
2024-04-25,67.0525204,20.55467848,1.9924000000000002,0.4954,0.41230392000000005,0.9572,0.6808,0.6258611199999999,92.77116391999999
2024-04-26,67.0525204,20.80667848,1.8599999999999999,0.4954,0.41230392000000005,0.9572,0.6928,0.6258611199999999,92.90276392
2024-04-29,67.0525204,20.543478479999997,2.1148,0.505,0.41230392000000005,0.9572,0.692,0.6258611199999999,92.90316392
2024-04-30,67.0525204,20.57227848,2.0456,0.517,0.43110392000000003,0.9572,0.692,0.62346112,92.89116392
2024-05-02,67.0525204,20.57787848,2.0516,0.517,0.43110392000000003,0.9572,0.7044,0.62746112,92.91916392
2024-05-03,67.0525204,20.49787848,2.0316,0.5414,0.43150392,0.9572,0.7044,0.63546112,92.85196392
2024-05-06,67.0525204,20.37667848,1.9619999999999997,0.5518000000000001,0.43150392,0.9572,0.7036,0.63546112,92.67076392
2024-05-07,67.0525204,20.35467848,2.008,0.5518000000000001,0.43190392000000005,0.9572,0.7068,0.63546112,92.69836392
2024-05-08,67.0525204,20.39427848,1.876,0.5518000000000001,0.43190392000000005,0.9572,0.7068,0.63546112,92.60596392
2024-05-09,67.0525204,20.18707848,2.1584,0.5317999999999999,0.44390391999999995,0.9572,0.7016,0.63546112,92.66796391999999
2024-05-10,67.0525204,20.30387848,1.9064,0.5317999999999999,0.45470392000000004,0.9572,0.7052,0.63546112,92.54716392
2024-05-13,67.0525204,20.18707848,2.0984,0.5317999999999999,0.45950391999999995,0.9572,0.7048,0.63546112,92.62676392
2024-05-14,67.0525204,20.27747848,1.8599999999999999,0.5317999999999999,0.45950391999999995,0.9572,0.7040000000000001,0.62666112,92.46916392
2024-05-16,67.0525204,20.18307848,2.0568,0.543,0.47510392,0.9572,0.7000000000000001,0.60266112,92.57036392
2024-05-17,67.0525204,20.28347848,1.836,0.5726,0.48110391999999996,0.9572,0.7000000000000001,0.60266112,92.48556392
2024-05-20,67.0493204,20.17387848,2.0376,0.6038,0.48110391999999996,0.9572,0.7000000000000001,0.60266112,92.60556392
2024-05-21,67.0493204,20.35827848,1.812,0.5898,0.48110391999999996,0.9603999999999999,0.7008000000000001,0.60266112,92.55436392
2024-05-22,67.0493204,20.108678480000002,2.0616,0.5898,0.48390392,0.9587999999999999,0.7008000000000001,0.60266112,92.55556392
2024-05-23,67.0493204,20.26307848,1.8368,0.5898,0.49510392000000003,0.962,0.7008000000000001,0.61666112,92.51356392
2024-05-24,67.0493204,20.01627848,2.0152,0.6198,0.49510392000000003,0.962,0.7000000000000001,0.61666112,92.47436392
2024-05-27,67.0493204,20.242678480000002,1.7968000000000002,0.6294,0.49510392000000003,0.9636,0.7024,0.61666112,92.49596392000001
2024-05-28,67.0493204,19.94187848,2.0976000000000004,0.6294,0.49590392,0.964,0.7036,0.61666112,92.49836392
2024-05-29,67.0493204,20.23907848,1.8088,0.6294,0.41790392,0.9572,0.7032,0.61666112,92.42156392000001
2024-05-30,67.0493204,20.26067848,2.0264,0.6294,0.42670392,0.9572,0.7028000000000001,0.61666112,92.66916392
2024-05-31,67.0493204,20.54867848,1.9056,0.6294,0.42670392,0.9572,0.7028000000000001,0.61666112,92.83636392
2024-06-03,67.0485204,20.33067848,2.1208,0.6594,0.42670392,0.9572,0.7020000000000001,0.61666112,92.86196392000001
2024-06-04,67.0485204,20.39307848,2.056,0.6582,0.42910392,0.9551999999999999,0.7008000000000001,0.60786112,92.84876392
2024-06-05,67.0485204,20.44947848,1.9120000000000001,0.6582,0.43590392000000006,0.9551999999999999,0.7008000000000001,0.60786112,92.76796392
2024-06-06,67.0485204,20.23947848,2.122,0.6954,0.43630392,0.9551999999999999,0.7000000000000001,0.60266112,92.79956392000001
2024-06-07,67.04612039999999,20.36107848,1.934,0.6954,0.58627928,0.9551999999999999,0.7000000000000001,0.5794611199999999,92.85753928
2024-06-11,67.04612039999999,20.279078480000003,1.994,0.735,0.6578792800000001,0.8352,0.6944,0.56906112,92.81073927999999
2024-06-12,67.04612039999999,20.46307848,1.9888,0.7474,0.47477536,0.8352,0.6944,0.56906112,92.81883536
2024-06-13,67.04612039999999,20.27107848,2.1152,0.7826,0.47477536,0.8352,0.69,0.56906112,92.78403535999999
2024-06-14,67.04612039999999,20.49947848,1.9352,0.7814,0.48157536,0.8352,0.69,0.56906112,92.83803536
2024-06-17,67.05412039999999,20.21307848,2.1992000000000003,0.7814,0.33080000000000004,0.8352,0.6923999999999999,0.5450611200000001,92.65126000000001
2024-06-18,67.05412039999999,20.47667848,2.1024000000000003,0.7814,0.3352,0.8352,0.692,0.5450611200000001,92.82206
2024-06-19,67.05412039999999,20.46707848,2.1024000000000003,0.7814,0.5814788000000001,0.8352,0.6944,0.5450611200000001,93.0611388
2024-06-20,67.0525204,20.37467848,2.1908,0.7814,0.5814788000000001,0.8352,0.7216,0.53706112,93.0747388
2024-06-21,67.0525204,20.12547848,2.4427999999999996,0.7814,0.5814788000000001,0.8352,0.7216,0.53706112,93.0775388
2024-06-24,67.0525204,20.37587848,2.1804,0.7814,0.5814788000000001,0.8352,0.7216,0.53706112,93.0655388
2024-06-25,67.0525204,20.11987848,2.4264,0.7814,0.5814788000000001,0.8352,0.7216,0.53706112,93.05553880000001
2024-06-26,67.0525204,20.13187848,2.3983999999999996,0.7798,0.5814788000000001,0.8352,0.7216,0.53706112,93.03793879999999
2024-06-27,67.0525204,20.36707848,2.1392,0.7798,0.5814788000000001,0.8352,0.7216,0.53706112,93.01393879999999
2024-06-28,67.0525204,20.405878480000002,2.078,0.7798,0.5814788000000001,0.8352,0.7212,0.53706112,92.9911388
2024-07-02,67.0525204,20.16347848,2.2963999999999998,0.7798,0.5814788000000001,0.8352,0.7212,0.53706112,92.9671388
2024-07-03,67.0525204,20.43427848,2.07,0.7798,0.5814788000000001,0.8352,0.7212,0.53706112,93.01153880000001
2024-07-04,67.0525204,20.178678480000002,2.3436,0.7798,0.5814788000000001,0.8352,0.7212,0.53706112,93.0295388
2024-07-05,67.0525204,20.16267848,2.3436,0.7866,0.5814788000000001,0.8352,0.7496,0.53706112,93.0487388
2024-07-08,67.0501204,20.43307848,2.1496,0.7906,0.5814788000000001,0.8352,0.7716,0.53706112,93.1487388
2024-07-09,67.0501204,20.19867848,2.3796,0.7906,0.5814788000000001,0.8392000000000001,0.7799999999999999,0.53706112,93.1567388
2024-07-10,67.0501204,20.34747848,2.1256,0.7926000000000001,0.5810788,0.8352,0.7836,0.53706112,93.0527388
2024-07-11,67.0501204,20.262278480000003,2.2168,0.7926000000000001,0.5806788,0.8432000000000001,0.7836,0.53706112,93.0663388
2024-07-12,67.0501204,20.53467848,2.0496,0.7926000000000001,0.5790788,0.844,0.7836,0.53706112,93.1707388
2024-07-15,67.0501204,20.53467848,2.0496,0.7926000000000001,0.5790788,0.8352,0.7856,0.53626112,93.1631388
2024-07-16,67.0501204,20.53467848,2.0496,0.7926000000000001,0.5790788,0.8352,0.7912,0.53626112,93.1687388
2024-07-18,67.0469204,20.53467848,2.0496,0.7926000000000001,0.5790788,0.8352,0.8111999999999999,0.53626112,93.1855388
2024-07-19,67.0469204,20.23587848,2.2236,0.7926000000000001,0.5718788,0.8392000000000001,0.8123999999999999,0.53626112,93.0587388
2024-07-22,67.0469204,20.60307848,1.9696000000000002,0.7926000000000001,0.5718788,0.844,0.8123999999999999,0.53626112,93.17673880000001
2024-07-23,67.0469204,20.28547848,2.2212,0.7926000000000001,0.5794788000000001,0.844,0.8172,0.53626112,93.1231388
2024-07-24,67.0469204,20.54747848,1.9696000000000002,0.7926000000000001,0.5862788,0.844,0.818,0.53626112,93.14113880000001
2024-07-25,67.0469204,20.255078479999998,2.27,0.7926000000000001,0.5866788000000001,0.8428,0.8203999999999999,0.54026112,93.1547388
2024-07-29,67.0469204,20.62907848,1.96,0.7926000000000001,0.5922788,0.8428,0.828,0.54026112,93.23193880000001
2024-07-30,67.0469204,19.735078480000002,2.3584,0.7926000000000001,0.5922788,0.8428,0.828,0.54026112,92.7363388
2024-07-31,67.0469204,20.01387848,2.0864000000000003,0.7926000000000001,0.5922788,0.8428,0.8228,0.54026112,92.7379388
2024-08-01,67.0469204,20.08787848,2.0932,0.7926000000000001,0.5918788,0.836,0.8228,0.54026112,92.81153880000001
2024-08-02,67.0469204,20.18787848,1.8668,0.775,0.5918788,0.8380000000000001,0.8228,0.54026112,92.6695388
2024-08-05,67.0509204,19.84587848,2.104,0.775,0.5918788,0.8352,0.8188000000000001,0.54026112,92.5619388
2024-08-06,67.0509204,20.018278480000003,1.932,0.775,0.6054788,0.8352,0.7532,0.53546112,92.5055388
2024-08-07,67.0505204,19.98867848,1.9800000000000002,0.779,0.6126788,0.8352,0.7224,0.54026112,92.5087388
2024-08-08,67.0501204,19.98867848,1.9800000000000002,0.779,0.6030787999999999,0.8352,0.7335999999999999,0.54026112,92.5099388
2024-08-09,67.04612039999999,20.12547848,1.9324000000000001,0.779,0.6150788,0.836,0.726,0.5450611200000001,92.60513879999999
2024-08-12,67.04612039999999,20.21027848,1.876,0.7856,0.6150788,0.836,0.6992,0.57706112,92.6453388
2024-08-13,67.04612039999999,20.22187848,1.9983999999999997,0.7856,0.6130788,0.84,0.7080000000000001,0.57706112,92.7901388
2024-08-14,67.04612039999999,20.11707848,1.9032,0.7856,0.6130788,0.8396000000000001,0.7080000000000001,0.57706112,92.58973879999999
2024-08-15,67.04612039999999,20.368278479999997,2.0048,0.7904,0.6122788,0.8352,0.7068,0.57706112,92.9409388
2024-08-16,67.04612039999999,20.441078479999998,1.9307999999999998,0.8203999999999999,0.6122788,0.8371999999999999,0.6988,0.57706112,92.9637388
2024-08-19,67.04612039999999,20.575078480000002,1.9168,0.8203999999999999,0.6122788,0.8371999999999999,0.6988,0.57706112,93.0837388
2024-08-20,67.04612039999999,20.32787848,2.0456,0.8203999999999999,0.6122788,0.8371999999999999,0.6988,0.57706112,92.9653388
2024-08-21,67.04612039999999,20.60267848,1.812,0.8203999999999999,0.6122788,0.8371999999999999,0.6988,0.58106112,93.01053879999999
2024-08-22,67.04612039999999,20.60267848,1.812,0.8203999999999999,0.6122788,0.8371999999999999,0.6936,0.58106112,93.0053388
2024-08-23,67.04612039999999,20.32307848,2.0955999999999997,0.8203999999999999,0.6122788,0.8380000000000001,0.6908,0.58506112,93.0113388
2024-08-26,67.04612039999999,20.563078479999998,1.8232000000000002,0.8616,0.6210788,0.8384,0.654,0.58506112,92.9925388
2024-08-27,67.04612039999999,20.31347848,2.0888,0.8616,0.6150788,0.8423999999999999,0.67,0.58506112,93.02253879999999
2024-08-28,67.04612039999999,20.60947848,1.8124000000000002,0.8616,0.6150788,0.8423999999999999,0.6552,0.58506112,93.02733880000001
2024-08-29,67.04612039999999,20.283878480000002,2.0591999999999997,0.8616,0.6146788000000001,0.8423999999999999,0.6459999999999999,0.58506112,92.9389388
2024-08-30,67.04612039999999,20.56067848,1.7756,0.8616,0.6130788,0.8420000000000001,0.654,0.58506112,92.9381388
2024-09-02,67.04612039999999,20.26307848,2.0827999999999998,0.8616,0.6130788,0.8420000000000001,0.654,0.58906112,92.9517388
2024-09-03,67.04612039999999,20.631478480000002,1.7756,0.8616,0.6130788,0.8420000000000001,0.654,0.58906112,93.0129388
2024-09-04,67.04612039999999,20.340278480000002,2.0747999999999998,0.8616,0.6130788,0.8420000000000001,0.6544,0.58906112,93.0213388
2024-09-05,67.04612039999999,20.64787848,1.7756,0.8616,0.6130788,0.8420000000000001,0.6572,0.58906112,93.0325388
2024-09-09,67.04612039999999,20.35907848,2.0832,0.8595999999999999,0.6130788,0.8420000000000001,0.6572,0.58906112,93.0493388
2024-09-10,67.04612039999999,20.63747848,1.7756,0.8824000000000001,0.6130788,0.8420000000000001,0.6572,0.58906112,93.0429388
2024-09-11,67.04612039999999,20.37267848,1.9855999999999998,0.8944000000000001,0.6130788,0.8371999999999999,0.6524,0.58906112,92.9905388
2024-09-12,67.04612039999999,20.664678480000003,1.814,0.88,0.6130788,0.8420000000000001,0.6564000000000001,0.58906112,93.1053388
2024-09-13,67.04612039999999,20.50707848,2.0676,0.8956000000000001,0.6130788,0.8428,0.6728,0.58906112,93.2341388
2024-09-16,67.04612039999999,20.81507848,1.7772,0.8956000000000001,0.6022788,0.8524,0.6728,0.58906112,93.2505388
2024-09-17,67.04612039999999,20.505078479999998,2.0704000000000002,0.8956000000000001,0.6022788,0.8524,0.6728,0.58906112,93.2337388
2024-09-19,67.04612039999999,20.82747848,1.7756,0.8956000000000001,0.6022788,0.8524,0.6728,0.58906112,93.2613388
2024-09-20,67.04612039999999,20.63067848,1.9496,0.9248,0.5954788,0.8371999999999999,0.6692,0.58906112,93.24213879999999
2024-09-23,67.04612039999999,20.65067848,1.8943999999999999,0.9384,0.5954788,0.8371999999999999,0.6572,0.58906112,93.2085388
2024-09-24,67.04612039999999,20.62027848,1.9435999999999998,0.9384,0.5954788,0.8371999999999999,0.6427999999999999,0.58906112,93.2129388
2024-09-25,67.04612039999999,20.674278479999998,1.9056,0.9388000000000001,0.5906788,0.8423999999999999,0.6387999999999999,0.58906112,93.2257388
2024-09-26,67.04612039999999,20.43987848,2.164,0.9384,0.5810788,0.8448000000000001,0.6436,0.58906112,93.2469388
2024-09-27,67.04612039999999,20.71027848,1.9144,0.9384,0.5770788,0.8456,0.6456,0.5894611200000001,93.2669388
2024-09-30,67.04612039999999,20.42907848,2.1656,0.9384,0.5786788,0.8371999999999999,0.6424,0.5894611200000001,93.2269388
2024-10-02,67.04612039999999,20.68907848,1.9056,0.9384,0.5706788,0.8332,0.6212,0.5894611200000001,93.1937388
2024-10-03,67.04612039999999,20.42227848,2.1732,0.9384,0.5838788,0.8332,0.6212,0.5894611200000001,93.2077388
2024-10-04,67.04612039999999,20.67987848,1.9076,0.9384,0.5802788,0.8332,0.6296,0.5894611200000001,93.20453880000001
2024-10-07,67.04612039999999,20.387878479999998,2.1715999999999998,0.9384,0.5830788,0.8332,0.6296,0.5814611199999999,93.1713388
2024-10-08,67.04612039999999,20.24187848,2.3224,0.9384,0.5794788000000001,0.8332,0.6244000000000001,0.5814611199999999,93.1673388
2024-10-09,67.04612039999999,20.41627848,2.1336,0.9384,0.5890788,0.8332,0.5736,0.5814611199999999,93.1117388
2024-10-10,67.04612039999999,20.12667848,2.4448000000000003,0.9204,0.5890788,0.8332,0.5756,0.5814611199999999,93.1173388
2024-10-14,67.04612039999999,20.38027848,2.1928,0.8804,0.6058787999999999,0.8340000000000001,0.5764,0.5814611199999999,93.09733879999999
2024-10-15,67.04612039999999,20.09627848,2.4712,0.8644000000000001,0.5978787999999999,0.8340000000000001,0.5756,0.5814611199999999,93.0669388
2024-10-16,67.04612039999999,20.37747848,2.1928,0.8644000000000001,0.5894788,0.8340000000000001,0.5756,0.5814611199999999,93.0613388
2024-10-17,67.0501204,20.09267848,2.4732,0.878,0.5894788,0.8332,0.5748,0.58386112,93.0753388
2024-10-18,67.0501204,20.37307848,2.1928,0.878,0.5914788,0.8332,0.5748,0.58386112,93.07733879999999
2024-10-21,67.0501204,20.11587848,2.4544,0.878,0.6006788,0.8332,0.5748,0.58386112,93.0909388
2024-10-22,67.0501204,20.37747848,2.1955999999999998,0.878,0.6006788,0.8332,0.5756,0.58386112,93.09453880000001
2024-10-23,67.0501204,20.10547848,2.4704,0.878,0.6006788,0.8332,0.5756,0.58386112,93.09733879999999
2024-10-24,67.0501204,20.37027848,2.1928,0.878,0.6006788,0.8332,0.5756,0.58386112,93.0845388
2024-10-25,67.0501204,20.09867848,2.3628,0.878,0.6062788,0.8332,0.5756,0.58386112,92.9885388
2024-10-28,67.0501204,20.23747848,2.2239999999999998,0.878,0.6114788,0.8332,0.5644,0.58386112,92.9825388
2024-10-29,67.0501204,19.982278479999998,2.4684,0.878,0.6126788,0.8332,0.5636,0.58386112,92.97213880000001
2024-10-30,67.0545204,20.23627848,2.1955999999999998,0.9056,0.6326788,0.8332,0.5368,0.58386112,92.9785388
2024-10-31,67.0545204,19.97027848,2.4464,0.9056,0.6326788,0.8332,0.534,0.58386112,92.96053880000001
2024-11-01,67.0545204,20.231878480000002,2.1848,0.9056,0.6326788,0.8332,0.5348,0.58386112,92.96133880000001
2024-11-04,67.0545204,19.94867848,2.4648,0.9088,0.6366788,0.8332,0.5348,0.58386112,92.9653388
2024-11-05,67.0545204,20.097878480000002,2.2672000000000003,0.8984000000000001,0.6482787999999999,0.8332,0.494,0.56786112,92.8613388
2024-11-06,67.0545204,19.96707848,2.3912,0.8984000000000001,0.6482787999999999,0.8332,0.4948,0.55986112,92.8473388
2024-11-07,67.0545204,20.21707848,2.1312,0.9228000000000001,0.6482787999999999,0.8332,0.4928,0.54346112,92.8433388
2024-11-08,67.0545204,19.94427848,2.4212000000000002,0.9236,0.6486788,0.8392000000000001,0.496,0.54746112,92.8749388
2024-11-11,67.0493204,20.20547848,2.1232,0.9236,0.6438788,0.8392000000000001,0.49839999999999995,0.54746112,92.8305388
2024-11-12,67.0493204,19.92187848,2.3712,0.9236,0.6438788,0.8392000000000001,0.49839999999999995,0.54746112,92.79493880000001
2024-11-13,67.04612039999999,20.178678480000002,2.1152,0.9228000000000001,0.6438788,0.8392000000000001,0.508,0.55546112,92.80933879999999
2024-11-14,67.04612039999999,19.88827848,2.3688000000000002,0.9259999999999999,0.6438788,0.8332,0.5368,0.55546112,92.7985388
2024-11-15,67.04612039999999,20.03387848,2.1712,0.9259999999999999,0.6442787999999999,0.8332,0.6335999999999999,0.55546112,92.8437388
2024-11-18,67.04612039999999,19.96427848,2.2428,1.3932,0.6466788,0.8332,0.6335999999999999,0.55386112,93.3137388
2024-11-19,67.04612039999999,20.11627848,2.0820000000000003,1.3888,0.6502787999999999,0.8332,0.6324,0.55386112,93.3029388
2024-11-20,67.04612039999999,19.87787848,2.316,1.3948,0.6762788,0.8332,0.6407999999999999,0.55386112,93.33893880000001
2024-11-21,67.04612039999999,20.13667848,2.0388,1.4004,0.6778788,0.8332,0.64,0.55386112,93.32693880000001
2024-11-22,67.04612039999999,19.879478480000003,2.2596000000000003,1.4112,0.6806788,0.8332,0.64,0.55386112,93.3041388
2024-11-25,67.04612039999999,20.085878479999998,2.0388,1.4392,0.6818788,0.8332,0.6387999999999999,0.49746112000000003,93.2613388
2024-11-26,67.04612039999999,19.829878479999998,2.3175999999999997,1.4516,0.6954788,0.8332,0.6396,0.49746112000000003,93.3109388
2024-11-27,67.0485204,20.14227848,2.0228,1.4516,0.6958787999999999,0.8332,0.6404,0.49746112000000003,93.3321388
2024-11-28,67.0485204,19.86147848,2.2776,1.4532,0.6978788,0.8332,0.6368,0.49746112000000003,93.3061388
2024-12-02,67.0485204,19.86147848,2.2776,1.4532,0.6862788,0.8332,0.638,0.49746112000000003,93.29573880000001
2024-12-03,67.05132040000001,19.86147848,2.2776,1.4628,0.6902788,0.8332,0.6564000000000001,0.49746112000000003,93.3305388
2024-12-04,67.05132040000001,19.86147848,2.2776,1.462,0.6902788,0.8332,0.6564000000000001,0.49746112000000003,93.3297388
2024-12-05,67.05132040000001,20.12787848,2.0148,1.4487999999999999,0.6902788,0.8332,0.6564000000000001,0.49746112000000003,93.3201388
2024-12-06,67.05132040000001,19.86147848,2.276,1.474,0.6902788,0.8332,0.6564000000000001,0.49746112000000003,93.3401388
2024-12-09,67.05132040000001,20.090278480000002,2.0148,1.458,0.6898788,0.8332,0.6556000000000001,0.49746112000000003,93.29053880000001
2024-12-10,67.0501204,19.86227848,2.2404,1.4751999999999998,0.6890788,0.8332,0.6508,0.49746112000000003,93.2985388
2024-12-11,67.0501204,20.110278479999998,2.0148,1.4727999999999999,0.6890788,0.8332,0.6508,0.49746112000000003,93.3185388
2024-12-12,67.0501204,19.88187848,2.2308000000000003,1.4936,0.6890788,0.8332,0.6508,0.49746112000000003,93.32693880000001
2024-12-13,67.0501204,20.08907848,2.0148,1.5104,0.6890788,0.8332,0.6496,0.49746112000000003,93.33373879999999
2024-12-16,67.0501204,19.97987848,2.0708,1.5348000000000002,0.6890788,0.8332,0.6496,0.49746112000000003,93.3049388
2024-12-17,67.0501204,19.93027848,2.0148,1.538,0.6890788,0.8332,0.6496,0.49746112000000003,93.2025388
2024-12-18,67.0501204,19.97027848,2.092,1.554,0.8567188,0.8332,0.6472,0.48626112000000005,93.4897788
2024-12-19,67.0501204,19.94787848,2.0788,1.5604,0.8394788,0.8332,0.6472,0.48626112000000005,93.44333879999999
2024-12-20,67.04652039999999,19.96147848,2.106,1.5615999999999999,0.8382788,0.8332,0.6472,0.48626112000000005,93.4805388
2024-12-23,67.04612039999999,19.92187848,2.1536,1.5495999999999999,0.8134788000000001,0.8332,0.6644,0.48626112000000005,93.4685388
2024-12-27,67.04612039999999,19.94707848,2.0868,1.5495999999999999,0.8134788000000001,0.8332,0.6596000000000001,0.48626112000000005,93.4221388
2024-12-30,67.04612039999999,19.93667848,2.0148,1.5516,0.8094788,0.8332,0.658,0.48626112000000005,93.3361388
2025-01-02,67.04652039999999,19.70627848,2.1976,1.5516,0.8082788000000001,0.8332,0.658,0.48626112000000005,93.2877388
2025-01-03,67.0505204,19.70627848,2.2168,1.5756,0.8234788,0.8332,0.6568,0.48626112000000005,93.3489388
2025-01-06,67.0505204,19.93307848,2.0667999999999997,1.5827999999999998,0.8282787999999999,0.8332,0.6568,0.48626112000000005,93.4377388
2025-01-07,67.0501204,19.70627848,2.2352,1.5972,0.8202788000000001,0.8332,0.6564000000000001,0.48466112,93.3833388
2025-01-08,67.0501204,19.891078479999997,2.0148,1.5768,0.8202788000000001,0.8332,0.6556000000000001,0.48466112,93.32653880000001
2025-01-09,67.0501204,19.70627848,2.2256,1.6024,0.8146788,0.8332,0.6556000000000001,0.48466112,93.3725388
2025-01-10,67.0501204,19.92507848,2.0148,1.6320000000000001,0.8146788,0.8332,0.6556000000000001,0.48466112,93.4101388
2025-01-13,67.0533204,19.70627848,2.2084,1.6676,0.8146788,0.8332,0.6464,0.48466112,93.4145388
2025-01-14,67.0533204,19.89627848,2.0148,1.6648,0.8146788,0.8332,0.6464,0.48466112,93.40813879999999
2025-01-15,67.0565204,19.63427848,2.2488,1.6648,0.8146788,0.8332,0.6472,0.48466112,93.3841388
2025-01-16,67.0565204,19.82507848,2.038,1.6752,0.8110788000000001,0.8332,0.6472,0.48466112,93.3709388
2025-01-17,67.0565204,19.57787848,2.2720000000000002,1.7212,0.8110788000000001,0.8332,0.6456,0.48466112,93.4021388
2025-01-20,67.0561204,19.78387848,2.0660000000000003,1.7244,0.8110788000000001,0.8332,0.6447999999999999,0.48466112,93.4041388
2025-01-21,67.0561204,19.54587848,2.2804,1.7224,0.8082788000000001,0.8332,0.6447999999999999,0.48386112,93.3749388
2025-01-22,67.0565204,19.754678480000003,2.0664,1.7276,0.8038788,0.8332,0.6456,0.48386112,93.3717388
2025-01-23,67.0565204,19.54587848,2.2052,1.7288000000000001,0.8038788,0.8332,0.6456,0.48386112,93.3029388
