date,CHINA INTERNATIONAL CAPITAL CORPORATION,TIGER BROKERS (HK) GLOBAL LTD,VICTORY SECURITIES CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,SPDB INTERNATIONAL SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,DBS BANK LTD,FUTU SECURITIES INTERNATIONAL
2024-03-18,0.0,36.99266686594695,0.0,24.67005995851725,13.450619261608782,0.0,0.24119798398104225,21.312547337397113,0.0,3.332908592548868
2024-03-19,0.0,37.05587718283035,0.0,24.78478922603311,13.477277357785479,0.0,0.24161012515092137,21.123890561674088,0.0,3.316555546526053
2024-03-20,0.0,36.97944042896108,0.0,24.658489048585334,13.44947719731047,0.0,0.25027949251826587,21.348932389277866,0.0,3.3133814433469815
2024-03-21,0.0,36.93102430599141,0.0,24.581341249462763,13.433699330533836,0.0,0.24995180874192993,21.508673593279916,0.0,3.295309711990144
2024-03-22,0.0,36.92460093437889,0.0,24.383913248523292,13.431362822284948,0.0,0.24990833490433828,21.625767413113874,0.0,3.38444724679466
2024-03-25,0.0,36.923586922057304,0.0,24.350289584544203,13.430078584218268,0.0,0.24990147199656282,21.65355062299888,0.0,3.3925928141847814
2024-03-26,0.0,36.852311044293224,0.0,24.376683845337187,13.403821374545673,0.0,0.2494128884557774,21.719020502780936,0.0,3.398750344587202
2024-03-27,0.0,36.867131046355766,0.0,24.918416042019995,13.41469547134659,0.0,0.24951318880103648,21.15012711371716,0.0,3.4001171377594486
2024-03-28,0.0,36.86198069516903,0.0,25.143685447825444,13.40791983964625,0.0,0.2677484948650865,20.902658947249105,0.0,3.4160065752450857
2024-04-02,0.0,36.812194053071494,0.0,25.14805429877137,13.380684961927122,0.0,0.2673868675668618,20.916406159155198,0.0,3.4752736595079567
2024-04-03,0.0,36.8297670939025,0.0,25.281204437520184,13.433056449864427,0.0,0.2675211419767205,20.68312774470529,0.0,3.505323132030887
2024-04-05,0.0,36.820930615042464,0.0,25.273599401437043,13.431326159104612,0.0,0.27657832341214333,20.681303873098784,0.0,3.5162616279049606
2024-04-08,0.0,36.798828420519705,0.0,25.586839285876863,13.448624449221116,0.0,0.276412304036676,20.40798565546033,0.0,3.4813098848853135
2024-04-09,0.0,36.728764486199026,0.0,25.535590529740958,13.407120944652245,0.0,0.284962914853427,20.367109802511234,0.0,3.6764513220431088
2024-04-10,0.0,36.73010208580966,0.0,25.58113292525522,13.454953015187693,0.0,0.2849732927218167,20.289552167110816,0.0,3.6592865139147905
2024-04-11,0.0,36.77128088638444,0.0,25.412021566967596,13.483709791286547,0.0,0.2852927815803751,20.358784566706895,0.0,3.688910407074153
2024-04-12,0.0,36.82207571711123,0.0,25.768136486476724,13.285880711066971,0.0,0.28562315745687417,20.09308723336394,0.0,3.745196694524263
2024-04-15,0.0,36.48832841849972,0.0,26.090263062550985,13.331557663326924,0.0,0.2865854479234412,20.049994053123054,0.0,3.753271354575877
2024-04-16,0.0,36.23672889489695,0.0,26.464224459258656,13.241048532235489,0.0,0.30284843963480296,20.0998599530594,0.0,3.655289720914704
2024-04-17,0.0,36.07498266846985,0.0,26.635825280068204,13.181945801405698,0.0,0.31960455229151485,20.195748281627566,0.0,3.5918934161371685
2024-04-18,0.0,35.88449860851244,0.0,26.45234561488301,13.182999609055884,0.0,0.33778585807433625,20.529773197172126,0.0,3.6125971123022063
2024-04-19,0.0,35.902055422353286,0.0,26.307637541350314,13.207570213875947,0.0,0.3379511228448707,20.63676333790247,0.0,3.6080223616731173
2024-04-22,0.0,31.892376459566783,0.0,23.3175569710215,11.733090420785397,0.0,0.3002226009731108,18.360262066481585,11.192069976559939,3.204421504611685
2024-04-23,0.0,31.95771116467186,0.0,23.231440459158563,11.724865414677744,0.0,0.3008376368305147,18.359161198855244,11.214998045039282,3.2109860807667916
2024-04-24,0.0,31.90370031983369,0.0,23.105219054803943,11.85070678974592,0.0,0.30032919945085973,18.439246639742997,11.196043886646969,3.2047541097756205
2024-04-25,0.0,31.935260237188544,0.0,23.055895906414197,11.863028585732243,0.0,0.3006414673341197,18.41650639977829,11.207684995575976,3.2209824079766287
2024-04-26,0.0,32.06416047619673,0.0,22.691249895357064,11.88804277472987,0.0,0.30187018371382357,18.55409070193866,11.285862744337612,3.2147232237262386
2024-04-29,0.0,32.06430235206201,0.0,22.915759254070835,11.893113958397166,0.0,0.2856781684096272,18.290686357580693,11.285627830783353,3.2648320786963234
2024-04-30,0.0,7.6733887927128235,0.0,5.479712014004267,2.8455464026924133,0.0,0.045118838761149,4.340509746056458,2.7003830260217576,0.7750002904646273
2024-05-02,0.0,32.45021275912745,0.0,22.607448641284723,11.896855593539906,0.0,0.19080434431192594,18.16408223683618,11.419726810761889,3.2708696141379305
2024-05-03,0.0,32.6388158987981,0.0,22.27609078486906,12.141671721304794,0.0,0.19186489549292068,18.055886538511896,11.417324922459409,3.2783452385638228
2024-05-06,0.0,32.65950733860241,0.0,22.290775135914238,12.108475619814895,0.0,0.19199137241860184,18.06778894001151,11.424851198446403,3.2566103947919416
2024-05-07,0.0,32.66139124149112,0.0,22.292060937786097,12.091869133109775,0.0,0.19200244708354874,18.068831146785293,11.425510219721668,3.2683348740224973
2024-05-08,0.0,32.53244383611026,0.0,22.48312083314934,12.044130347600277,0.0,0.1945275860636826,18.130463496036644,11.380402223950991,3.234911677088804
2024-05-09,0.0,32.058176027131715,0.0,22.226154416739547,13.143216401046748,0.0,0.19166752526169897,18.041817810393425,11.213080750579733,3.125887068847137
2024-05-10,0.0,32.07867082530094,0.0,22.356894269944263,13.114393787232157,0.0,0.19179005834787674,17.90040544580183,11.220249275284445,3.137596338088486
2024-05-13,0.0,32.50237990557781,0.0,21.635207089093004,13.296149136485802,0.0,0.18530875472352837,17.97822900915081,11.368738019502024,3.033988085467022
2024-05-14,0.0,32.42991926693005,0.0,21.721161038851797,13.440346831611988,0.0,0.1849236191810633,17.79930746922863,11.345109858539978,3.079231915656501
2024-05-16,0.0,32.36080880111162,0.0,21.77775099650031,13.423135529104144,0.0,0.1845295337885824,17.840576607435953,11.320932622061795,3.0922659099975975
2024-05-17,0.0,32.07412050316302,0.0,22.613586346926844,13.147592036300882,0.0,0.182922456580603,17.86407760703756,11.222338037138439,2.8953630128526497
2024-05-20,0.0,31.95334141504582,0.0,22.211539066296115,13.169041375260832,0.0,0.18223363932995432,18.22820199421658,11.180078928130762,3.075563581719934
2024-05-21,45.37753019112928,17.391381022665566,0.0,12.283641326170482,7.105788271069955,0.0,0.15098340716056188,9.97368297766456,6.085489807246243,1.6315029968933499
2024-05-22,45.41979236033436,17.407578411205538,0.0,12.262133091185785,7.114602786799066,0.0,0.14848814075740885,9.904334714129533,6.0937933863786276,1.6492771092096798
2024-05-23,45.265875232068204,17.396748952807275,0.0,12.408406620398281,7.200825023971154,0.0,0.15236320185944752,9.787146593006005,6.073142935781283,1.7154914401083503
2024-05-24,45.191479973787295,17.438094006456208,0.0,12.395006878426729,7.199043773541367,0.0,0.1534241074277174,9.855859755783964,6.063161619061614,1.703929885515106
2024-05-27,45.16857757922692,17.42969351446191,0.0,12.511489726803465,7.203696201107514,0.0,0.15334635428828886,9.763924991421561,6.060088895624284,1.7091827370660586
2024-05-28,45.02027597884038,17.372031302603695,0.0,12.442977524442384,7.19267241131179,0.0,0.1528428735285836,10.04800372271244,6.040191858128928,1.7310043284317973
2024-05-29,44.98524490903,17.358513819023727,0.0,12.457661637692006,7.17917057044586,0.0,0.15272394379623114,10.073253626286458,6.038972766048787,1.7544587276769263
2024-05-30,44.40659995522058,17.13737892340533,0.0,12.29441220683256,7.0052172564892015,0.0,0.16751050728985112,10.11634609794324,5.961293493115336,2.911241559703906
2024-05-31,20.020368541519012,7.726446997951256,0.0,5.472740862951043,3.1268772728857077,0.0,0.07552080307660133,4.564554795183709,2.687602582424179,1.3307129551096601
2024-06-03,44.457392862777155,17.17461112547138,0.0,12.137762586241024,6.904008551672305,0.0,0.1677021082167428,10.289599352611381,5.968112106330911,2.9008113066790986
2024-06-04,44.38162803310701,17.14534194428955,0.0,12.274191029803298,6.825705405609879,0.0,0.1674163082440907,10.374230567525487,5.957941177086721,2.8735455343339598
2024-06-05,44.38486707823518,17.144876024241864,0.0,12.333042849132783,6.795293675130686,0.0,0.1674285265650858,10.354810412179152,5.958375997556333,2.861305436958918
2024-06-06,44.38639149836402,17.145464873456437,0.0,12.319298917821609,6.794239106863322,0.0,0.16743427698032506,10.365899019717816,5.958580640915744,2.8626916658807273
2024-06-07,44.36505914094733,17.137224663508995,0.0,12.459276382048934,6.635205981812091,0.0,0.16735380709485395,10.410265025951682,5.955716912470217,2.8698980861658923
2024-06-11,44.314666821108794,17.11475886916677,0.0,12.508132300532452,6.664531085884877,0.0,0.16716371726432927,10.410013336407088,5.948952075516715,2.8717817941189714
2024-06-12,44.223870202897714,17.079692324875882,0.0,12.645475798399488,6.636332695500262,0.0,0.16682121440232048,10.45712366280392,5.936763227690391,2.8539208734300243
2024-06-13,44.234655302852296,17.08385763623538,0.0,12.610053123009529,6.660199384736541,0.0,0.16686189793959613,10.459246043670172,5.938211056307009,2.8469155552494803
2024-06-14,44.20193781239523,17.07122182059815,0.0,12.599443685181058,6.672802186733281,0.0,0.1667384810729763,10.502386634763239,5.933818948756117,2.8516504304999466
2024-06-17,44.205150681486614,17.072462662146144,0.0,12.533659250090226,6.657039712673152,0.0,0.16675060065276617,10.595504191733843,5.9342502552652405,2.835182645952012
2024-06-18,44.20174883463981,17.07114883553592,0.0,12.522006392674728,6.654817283281175,0.0,0.1667377682113812,10.613927778501923,5.933793579737438,2.835819527417623
2024-06-19,43.935954400840785,17.581291470756398,0.0,12.435234957351843,6.613100616493921,0.0,0.16573513886156857,10.580701249680343,5.898112428054801,2.7898697379603368
2024-06-20,43.94697311632353,17.588676169134676,0.0,12.336337161862707,6.6147591186283465,0.0,0.1657767036429762,10.656041496476336,5.899591618017013,2.7918446159144206
2024-06-21,43.892866442821564,17.634948548695853,0.0,12.277420750414432,6.610436059817662,0.0,0.16557260253333894,10.7465109946831,5.892328153554375,2.7799164474796743
2024-06-24,43.841123593515945,17.614159692573725,0.0,12.285421951747313,6.604339564516988,0.0,0.16537741823765884,10.808474393486375,5.885382016917211,2.7957213690047844
2024-06-25,43.81047055980727,17.60184414528501,0.0,12.317512000209366,6.599298164539857,0.0,0.16526178891157467,10.83057964818189,5.881267049084141,2.7937666439808844
2024-06-26,43.79525286979502,17.59573009527769,0.0,12.275956590997524,6.544479357449491,0.0,0.165204384764977,10.972536355300512,5.879224174454204,2.7716161719605834
2024-06-27,43.77541153075693,17.58945202634607,0.0,12.261503406393755,6.535163259934185,0.0,0.1651295392967148,11.044625724499504,5.876560605403167,2.752153907369679
2024-06-28,43.73337769332467,17.57256235835338,0.0,12.254805748448462,6.528465091057889,0.0,0.16497097932052396,11.107622938404202,5.87091783964699,2.767277351443887
2024-07-02,43.59929989436779,17.52037521548738,0.0,12.296515628226576,6.59996025171038,0.0,0.1644652112558169,11.20767158857909,5.85291877844215,2.758793431930818
2024-07-03,43.55246577389408,17.501976180553886,0.0,12.35997476797571,6.60972071891184,0.0,0.16428854365940246,11.21585249982459,5.846631606311942,2.749089908868555
2024-07-04,43.5576034258556,17.50614730712626,0.0,12.630223719646933,6.642940714802497,0.0,0.16430792390214163,11.272787486793856,5.847321302240903,2.3786681196318074
2024-07-05,43.52441356709046,17.491966076178024,0.0,12.584395393494127,6.58441432081547,0.0,0.16418272516852472,11.436379261354212,5.8428657823566175,2.3713828735425584
2024-07-08,43.48523771288245,17.469912710191434,0.0,12.512922168328657,6.574281736396212,0.0,0.16403494607220762,11.582549602401162,5.8376066820198895,2.3734544417079864
2024-07-09,43.50518295306227,17.477925581300152,0.0,12.420195321752239,6.569302030468814,0.0,0.16411018347619505,11.625733715590556,5.8402841991147,2.3972660152350804
2024-07-10,43.47353389379841,17.47028011230119,0.0,12.49383720365244,6.58325283394415,0.0,0.161935339462907,11.57564279833419,5.837729450178292,2.4037883683284154
2024-07-11,43.44429683631928,17.45853090449426,0.0,12.471143614713942,6.58302871293561,0.0,0.16182643382759918,11.607789082033712,5.833803428615393,2.439580987060207
2024-07-12,43.40798807211256,17.443519882573057,0.0,12.459460869674484,6.565347581286317,0.0,0.16169118666615015,11.693842601382558,5.82892780146654,2.439222004838338
2024-07-15,43.12685242092217,17.440223859920497,0.0,12.732559530079998,6.564107032675973,0.0,0.16166063447154963,11.70800901550706,5.827826402310688,2.4387611041120687
2024-07-16,43.06535131751224,17.43385508011796,0.0,12.826130077047948,6.561709967556443,0.0,0.16160159962245838,11.85987843463003,5.825698210414652,2.265775313098272
2024-07-17,43.031213926400696,17.398226063034155,0.0,12.847418833101393,6.546442697693558,0.0,0.16147349995899832,11.864317835948427,5.821080248823198,2.329826895039574
2024-07-18,42.97718282458069,17.400123494978356,0.0,12.879020893744991,6.486335318563824,0.0,0.1614911100863673,11.888262446929406,5.8217150896152345,2.3858688215011328
2024-07-19,42.731138636817484,17.408740120914594,0.0,13.01171785663782,6.491226044002662,0.0,0.16157108127094214,11.985216909134639,5.824598031293725,2.3857913199281318
2024-07-22,39.43783688461141,16.06769845865505,0.0,12.035342135432241,13.689092345252815,0.0,0.1491248301410084,11.040660151530659,5.375913716884566,2.2043314774922522
2024-07-23,39.41158010091375,16.0570009631463,0.0,12.090036141133586,13.679591390376917,0.0,0.1490255463384911,11.029825825754036,5.372334560044537,2.210605472292381
2024-07-24,39.398464815563436,16.05165755521993,0.0,12.087560651786902,13.671169625460678,0.0,0.14897595399634922,11.061367846596465,5.370546768218583,2.2102567831576594
2024-07-25,39.35445523864629,16.033727245977396,0.0,12.04159085239219,13.65821752111534,0.0,0.14880954221515674,11.121677318698493,5.364547664137002,2.2769746168181344
2024-07-26,39.31950051447776,16.019486049907524,0.0,12.054452155792504,13.659602383113636,0.0,0.14867736921288208,11.151961215921062,5.359782859675812,2.286537451898816
2024-07-29,39.31418676005937,16.017321128846365,0.0,12.05359532681449,13.656984138168205,0.0,0.14865727651034943,11.168988000878876,5.3590585226552605,2.2812088460670816
2024-07-30,39.320867140652695,16.020042838489736,0.0,12.100441363917353,13.659690960914302,0.0,0.14868253678575882,11.261253954994098,5.359969149416326,2.1290520548297325
2024-07-31,19.7163194646156,8.03279035812352,0.0,6.130546422056722,6.857005425879237,0.0,0.07455258765254234,5.6640602307451005,2.687602582424179,1.2182737106275199
2024-08-01,39.129354343924966,15.94201701070922,0.0,12.214060061016651,13.608533556629295,0.0,0.147958376549349,11.320545189647206,5.333863349701706,2.3036681118216067
2024-08-02,39.29392114739394,16.009064546358314,0.0,12.102954980395882,13.665381208657484,0.0,0.14858064690068606,11.261255263797452,5.356296043936463,2.162546162559778
2024-08-05,39.23411271129909,15.984697491966681,0.0,12.094552076893962,13.661150887627297,0.0,0.148354495479153,11.389386552928118,5.348143340406388,2.139602443399311
2024-08-06,39.229426588819216,15.98278827967476,0.0,12.538503121957433,13.706909910005505,0.0,0.14833677601799503,11.031247361483677,5.347504558157953,2.01528340388346
2024-08-07,39.18051595764933,15.980947258802065,0.0,12.70950314116132,13.662883653888105,0.0,0.1481518320621021,11.012106436678378,5.3408373737031605,1.965054346055543
2024-08-08,39.20857936162038,15.992008673297855,0.0,12.77251842016424,13.677675932141419,0.0,0.14825794717086446,10.885214006957987,5.3446627974654195,1.9710828611818327
2024-08-09,39.198164054759125,15.981985831398617,0.0,12.81185869244016,13.681357297680371,0.0,0.14821856415726015,10.875007793024116,5.343243049440578,1.9601647170997696
2024-08-12,39.15896763012109,15.966004554767105,0.0,12.745203637847794,13.661138376097757,0.0,0.1476857538529694,11.02527996276842,5.3379000434973,1.957820041047563
2024-08-13,39.16951280022049,15.970304061215487,0.0,12.619760678649211,13.645197405887474,0.0,0.14772552434463168,11.145967752179722,5.339337493648284,1.9621942838547026
2024-08-14,39.184888790866005,15.976573203420644,0.0,12.492325167234556,13.61206853746792,0.0,0.14778351399316297,11.2011436842995,5.341433450362739,2.043783652355478
2024-08-15,39.17746821780522,15.97431722651608,0.0,12.486881213798116,13.604956526899198,0.0,0.14775552773630213,11.22287884761647,5.340421925298084,2.0453205143305278
2024-08-16,39.176563756265736,15.973948439143948,0.0,12.471586863965712,13.600794727853568,0.0,0.14775211661255772,11.245321250308885,5.340298634885104,2.043734210964489
2024-08-19,39.17792046423599,15.974501626587811,0.0,12.469710055750111,13.601265731556797,0.0,0.14775723335723898,11.24378676023927,5.340483572639384,2.0445745556333956
2024-08-20,39.16435761159481,15.968971475701538,0.0,12.505396945593628,13.596172510764216,0.0,0.14770608185254075,11.23489385090888,5.338634771302558,2.04386675228183
2024-08-21,39.26010078577629,16.008010032969857,0.0,12.447282206628401,13.57465639721092,0.0,0.1480671716286765,11.14244025665069,5.3516858685238935,2.0677572806112816
2024-08-22,39.35174995760379,16.045765783373074,0.0,12.568324296422547,13.390296338430765,0.0,0.14841282111461787,11.072214841905135,5.364178897525716,2.059057063624352
2024-08-23,39.32743039555299,16.035849426488266,0.0,12.787287447847076,13.06799749216828,0.0,0.14832110131013343,11.184338045667248,5.360863810351943,2.087912280614068
2024-08-26,39.37290200555258,16.062124568473365,0.0,12.871291715504555,12.805070205404007,0.0,0.14849259482510885,11.254887948918734,5.367062209433538,2.1181687518881085
2024-08-27,39.33761055303343,16.051590994476644,0.0,13.250743765943671,12.213676895597962,0.0,0.14835949517807298,11.510224167565497,5.362251504316987,2.125542623887732
2024-08-28,39.49646268718655,16.11641011923228,0.0,13.29533058168014,11.952279530861416,0.0,0.14895859670202408,11.45584707761504,5.383905211376244,2.1508061953463056
2024-08-29,39.522219074713696,16.116051286569533,0.0,13.351356966539402,11.962790999396736,0.0,0.1490557354096735,11.365111659009976,5.387416157410371,2.1459981209506087
2024-08-30,39.53326781278929,16.120556651745044,0.0,13.339946735107343,11.967688386920377,0.0,0.1490974050784766,11.35586407898491,5.388922250727523,2.1446566786470314
2024-09-02,39.57075674257949,16.13584358474937,0.0,13.326946431209619,11.986032772512347,0.0,0.14923879238238877,11.27413575057478,5.394032501892671,2.16301342409933
2024-09-03,39.55538383186259,16.10626544113695,0.0,13.346244000435203,11.97516043095136,0.0,0.14918081434962793,11.315986355145737,5.391936965014387,2.159842161104138
2024-09-04,39.53326781278929,16.097260182201534,0.0,13.339558460614953,11.96846493590516,0.0,0.1490974050784766,11.34343929522837,5.388922250727523,2.179989657454691
2024-09-05,39.515930191447076,16.098738896503452,0.0,13.365920943311815,11.961275551684897,0.0,0.14903201725461646,11.3594221693369,5.386558897061234,2.1631213334000146
2024-09-09,39.53864095880114,16.107991233776065,0.0,13.398843935753677,11.871456499148783,0.0,0.14911766958408915,11.373328923903133,5.389654683630282,2.1709660954028287
2024-09-10,39.5229140697029,16.101425979934753,0.0,13.43375244430984,11.866617961291896,0.0,0.14905689258596216,11.362482707750742,5.387457981968262,2.176291962455643
2024-09-11,39.58391410427088,16.1262770711179,0.0,13.516689118412906,11.915256921632992,0.0,0.14928694838560044,11.136650842327892,5.395773034915877,2.17615195893595
2024-09-12,39.63723163521445,16.14799835099131,0.0,13.479615987361784,11.931306170273391,0.0,0.1494880303571572,11.06172495468391,5.4030408683846884,2.1895940027333105
2024-09-13,39.6642533264498,16.170693559031935,0.0,13.406608822781942,11.939829596957098,0.0,0.14958994008276236,10.973824510758893,5.406724256352374,2.2884759875851883
2024-09-16,39.692549730691425,16.191585742693885,0.0,13.358087650776598,12.01072105628581,0.0,0.1496966572666262,10.879126599843067,5.410581403338643,2.307651159103946
2024-09-17,39.79991631367844,16.226783692842382,0.0,13.388748230765577,12.02679216263675,0.0,0.1501015800716449,10.646267278206563,5.425216785575132,2.3361739562235155
2024-09-19,39.79431644826273,16.222155570169466,0.0,13.386864428106641,12.032916678447071,0.0,0.15008046071449696,10.644769343802185,5.424453455230142,2.344443615267269
2024-09-20,39.81205476371549,16.224694490593684,0.0,13.392831622554063,12.048837586907657,0.0,0.1501473590756966,10.649514249441856,5.426871405207315,2.2950485225042385
2024-09-23,39.85178987976356,16.263588972120235,0.0,13.394065202862063,12.060080341533515,0.0,0.15029721626776052,10.495364203697912,5.432287788921838,2.35252639483312
2024-09-24,39.98293083925368,16.3438105545418,0.0,13.415758121844757,12.139035350444113,0.0,0.15079180186126875,10.084987123440376,5.450163910295936,2.432522298318066
2024-09-25,40.046069456024284,16.379219944339106,0.0,13.43117577863396,12.202768127216144,0.0,0.15103140645393542,9.834740412449623,5.465903688514967,2.4890911863679808
2024-09-26,40.076806617784314,16.394940635980888,0.0,13.42022971764805,12.212134301298677,0.0,0.15114732986000443,9.79702354222789,5.470099015749843,2.477618839450338
2024-09-27,40.093692707416444,16.41248055707902,0.0,13.42194645323421,12.213735792789938,0.0,0.15121101475845494,9.734209075075537,5.4724038047306,2.5003205949157956
2024-09-30,19.7163194646156,8.069001614983327,0.0,6.596451684113909,6.079376624181374,0.0,0.07435894456773054,4.785695198038783,2.6910881579507917,1.2107646190846877
2024-10-02,40.020097890251364,16.416943201783006,0.0,13.346212254559306,12.572187757729195,0.0,0.15093345621412968,9.631834230539708,5.462358819340962,2.3994323895823304
2024-10-03,40.01962599177735,16.329492245323056,0.0,13.237572739733094,12.653008067919128,0.0,0.15093167647666225,9.562936689263523,5.462294409733609,2.5841381797735723
2024-10-04,40.07649112535599,16.1826559221809,0.0,13.256382419320218,12.656817170724219,0.0,0.15114613999878154,9.576524963985298,5.470055954064862,2.6299263043697363
2024-10-07,40.012109206065766,16.087494849539755,0.0,13.235086359734277,12.831320928739242,0.0,0.14697355320943672,9.561140506913357,5.469127989010779,2.656746606787388
2024-10-08,40.07778530690054,16.002505800518836,0.0,13.256810504838507,12.824435137022927,0.0,0.14721479642535706,9.576834216654914,5.478105046416943,2.6363091912219834
2024-10-09,40.07575604726779,16.037119771995194,0.0,13.256139272378666,12.835933945215741,0.0,0.12792081901253205,9.576349312538168,5.4778276733697675,2.612953158222144
2024-10-10,40.55931311473494,16.217877601435156,0.0,13.315305844879102,11.861884402829327,0.0,0.09879123585023684,9.686321334412739,5.543923551453786,2.7165829144047158
2024-10-14,40.556889728489864,16.179465768440313,0.0,13.287822293024751,12.008955336577683,0.0,0.09878533315357588,9.600102073928761,5.543592306493095,2.7243871598919567
2024-10-15,40.570302765691984,16.140189180851905,0.0,13.27508309538184,12.120511073645098,0.0,0.09881800359150847,9.503662111536567,5.5454256919015465,2.746008077399552
2024-10-16,40.57854891290178,16.147853714558963,0.0,13.219992933554892,12.158444757801925,0.0,0.09883808891868237,9.47570323439755,5.546552831545056,2.7740655263211527
2024-10-17,40.54493859342005,16.16474280649912,0.0,13.202671734942244,12.205318298197396,0.0,0.09875622350371518,9.46785471784005,5.541958743838996,2.773758881758433
2024-10-18,40.67045297918284,16.21238710943062,0.0,13.08376573138586,12.236711034246856,0.0,0.09906194173053559,9.364149596729622,5.559114906156346,2.77435670113732
2024-10-21,38.41828010084775,15.314984942936169,0.0,12.354332022639149,11.557279512245449,0.0,5.6099836163792975,8.822205027833546,5.251272556192797,2.671662220925839
2024-10-22,38.42828503325046,15.29632797206214,0.0,12.357549351901225,11.56028927218201,0.0,5.611444574722952,8.819596031251232,5.252640098592274,2.673867666037708
2024-10-23,38.45048848227029,15.240967222787663,0.0,12.363934130729291,11.5571500423376,0.0,5.6146868069338005,8.818649658545828,5.255675017443004,2.698448638952527
2024-10-24,38.46167247556549,15.24766682232731,0.0,12.366774896282545,11.560511640426133,0.0,5.58761094692801,8.817059467717357,5.257203721927056,2.7015000288260915
2024-10-25,38.465014410935964,15.248991692354819,0.0,12.356515965099922,11.561516133477664,0.0,5.588096454537485,8.817825582163302,5.257660520447175,2.7043792409836667
2024-10-28,38.47969674360737,15.254812326309056,0.0,12.31814885849112,11.565929235322471,0.0,5.590229465337087,8.817412131602637,5.2596674018176,2.7141038375126643
2024-10-29,33.59546581038267,13.320167581259055,12.906819736258699,10.728868640933795,10.120961889729523,0.0,4.880661199756626,7.490674618233456,4.592057404950904,2.364323118495273
2024-10-30,33.6335305963258,13.341866385390732,12.92144359452696,10.739373155562788,10.139035886855295,0.0,4.886191152068593,7.326068648890269,4.597260359514613,2.4152302208649488
2024-10-31,19.7163194646156,7.8213321095090365,7.5746823285193665,6.293400256383444,5.946704775625758,0.0,2.8643352039255325,4.1962456478716685,2.6949610196470273,1.416994504409253
2024-11-01,33.69675504068607,13.367939333007028,12.945733375501836,10.755589655023075,10.181923787809238,0.0,4.901995261662854,7.108836142339631,4.605902307792311,2.435325096177953
2024-11-04,33.69563987875586,13.36782787427093,12.945304948817974,10.754902768603465,10.18158682676445,0.0,4.905142439318246,7.108600882195902,4.6057498798537235,2.4352445014194464
2024-11-05,33.70355912720105,13.371300638746678,12.948347392483011,10.737569323740946,10.197220462437366,0.0,4.906295260329386,7.085114181063913,4.606832336744474,2.4437612772531696
2024-11-06,33.76234463229607,13.400259890032423,12.970931806750361,10.749334207454677,10.235565307442862,0.0,4.919163527843614,6.850764868001777,4.614867540527596,2.496768219650616
2024-11-07,33.82212200255697,13.434283165666224,12.99389727913344,10.762386977912369,10.262324471095564,0.0,4.936842005468485,6.650297456643897,4.623038319206612,2.5148083223164392
2024-11-08,33.85315939917988,13.447941294779428,13.005821331193196,10.758963748905343,10.233505787739979,0.0,4.944697250593512,6.602537226915612,4.6272807222677,2.526093238425346
2024-11-11,33.847982544521265,13.445884823868697,13.00383246965287,10.756986042107506,10.23194087111029,0.0,4.9439411031776865,6.601527561164808,4.626573114464205,2.5413314699326683
2024-11-12,33.857099371264084,13.458484630269052,13.007335003000684,10.75755571229068,10.244007540018716,0.0,4.945272735111882,6.560077249298956,4.62781926452476,2.54234849422119
