date,SILVERBRICKS SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,TSE\,USMART SECURITIES LTD,FORTUNE (HK) SECURITIES LTD,SINOLINK SECURITIES (HONG KONG) CO LTD
2024-04-11,56.6363022546288,12.809124179108144,14.844048000008936,0.0,7.373576092255986,0.0,0.8768093967160417,0.0,7.460140077282092
2024-04-12,56.635353367813146,12.807792638610351,14.843799302250124,0.0,7.373452555074715,0.0,0.8795870464472222,0.0,7.460015089804441
2024-04-24,56.606323143558626,12.841941512513449,14.841312782921337,0.0,7.372217410896006,0.0,0.879439704776279,0.0,7.458765445334308
2024-04-25,56.592103331373934,12.863836084590337,14.837584565495659,0.0,7.370365470315061,0.0,0.8792187848024102,0.0,7.4568917634226
2024-04-29,56.59052379322914,12.866268135823509,14.83717043473504,0.0,7.370159756572046,0.0,0.8791942449898489,0.0,7.456683634650413
2024-04-30,56.60421583569726,12.860246570189796,14.833444297917866,0.0,7.368308849504677,0.0,0.8789734483049207,0.0,7.454810998385479
2024-05-03,56.271099131543856,12.958964983385005,14.947309461802384,0.0,7.424869799062317,0.0,0.8857206645098197,0.0,7.512035959696616
2024-05-06,56.271099131543856,12.947717736851546,14.947309461802384,0.0,7.399563494362036,0.0,0.9222742157435583,0.0,7.512035959696616
2024-05-07,52.21507840715363,12.014446265621551,13.86990742262737,0.0,6.866202970971272,7.207999820491426,0.8557966919283239,0.0,6.9705684212064325
2024-05-10,52.22734254992319,11.98334144965298,13.873165150663425,0.0,6.867815686992958,7.209692816874429,0.866436695577467,0.0,6.972205650315545
2024-05-14,52.213716080156836,12.006305595981617,13.86954554728597,0.0,6.866023827054263,7.2078117588615696,0.8662106363360751,0.0,6.970386554323669
2024-05-16,52.220528426114335,11.997434429476298,13.858308069909187,0.0,6.866919640131243,7.208752165156776,0.8767612855616727,0.0,6.9712959836504895
2024-05-20,52.2164408052422,11.978230886404114,13.857223295185026,0.0,6.866382124236743,7.208187891935106,0.9027846994170516,0.0,6.970750297579754
2024-05-21,52.27994161064766,11.95449549546263,13.838808073406735,0.0,6.857257211767716,7.198608744957248,0.9094021762072249,0.0,6.961486687550779
2024-05-27,52.2785793684171,11.954184000879673,13.838447479875116,0.0,6.857078534342456,7.198421173040915,0.9119841491943533,0.0,6.9613052942503835
2024-05-30,52.279822798280094,11.95387252252933,13.838086905134753,0.0,6.856899866228439,7.198233610899334,0.9119603865252903,0.0,6.961123910402758
2024-06-04,52.27709853296669,11.948038683864823,13.837365812021929,0.0,6.85654255793122,7.19785851593737,0.9223347262150978,0.0,6.9607611710628685
2024-06-13,52.29344838496635,11.894437311924305,13.867756300291434,0.0,6.858686966461865,7.200109672270691,0.9226231897429321,0.0,6.962938174342423
2024-06-14,52.28254734754224,11.83984307210126,13.8648654423525,0.0,6.857257211767716,7.198608744957248,0.9953914937282519,0.0,6.961486687550779
2024-06-17,52.292085506697184,11.753391854961158,13.86739487712491,0.0,6.858508214520459,7.199922022128827,1.0659408191742163,0.0,6.962756705393243
2024-06-18,52.31390008724024,11.75047309449427,13.873179909401557,0.0,6.78315037912742,7.2029255986229295,1.1107095869881154,0.0,6.965661344125468
2024-06-19,52.31253614274697,11.752773963977447,13.872818203481904,0.0,6.782973526692576,7.202737801676242,1.1106806282176496,0.0,6.9654797332072125
2024-06-20,52.30844473596806,11.759675852615343,13.871733198880229,0.0,6.7798359971072415,7.202174469587199,1.1132007885737107,0.0,6.964934957268211
2024-06-24,52.307081075923534,11.761976242255374,13.871371568393847,0.0,6.779659249518885,7.201986711805304,1.1131717678783988,0.0,6.964753384224662
2024-06-25,52.233548868790294,11.826143640437083,13.851871482623269,0.0,6.770128545492317,7.191862308612272,1.1714826753332086,0.0,6.954962478711558
2024-06-28,52.21859542482197,11.8097452988846,13.8479059625972,0.0,6.768190390033693,7.189803419021411,1.212788095730101,0.0,6.952971408911026
2024-07-02,52.214518698639445,11.816630346585695,13.846824851158798,0.0,6.767661994760957,7.189242108254487,1.212693412888797,0.0,6.952428587711824
2024-07-05,52.2131599313623,11.818925123595225,13.84646451819071,0.0,6.767485881337135,7.1890550241413385,1.2126618552269108,0.0,6.952247666146384
2024-07-08,52.211801234801136,11.821219781174877,13.846104203975864,0.0,6.767309777078998,7.188867949764838,1.2126302992074185,0.0,6.952066753996866
2024-07-09,52.2063671556059,11.817387516828047,13.844663134619697,0.0,6.7666054516889975,7.188119749610099,1.2255137921039443,0.0,6.951343199543307
2024-07-11,52.2063671556059,11.814785576717423,13.844663134619697,0.0,6.7666054516889975,7.188119749610099,1.2281157322145684,0.0,6.951343199543307
2024-07-18,52.205008812541855,11.81447817107103,13.846904786560602,0.0,6.766429393248558,7.187932723905431,1.2280837782101512,0.0,6.9511623344623725
2024-07-23,52.211801234801136,11.80300430457734,13.848706414918372,0.0,6.767309777078998,7.188867949764838,1.2282435648624497,0.0,6.952066753996866
2024-07-26,52.211801234801136,12.141291727103015,13.848706414918372,0.0,6.767309777078998,7.188867949764838,1.2282435648624497,0.0,6.613779331471191
2024-07-29,52.211801234801136,12.167313836528068,13.848706414918372,0.0,6.767309777078998,7.188867949764838,1.2282435648624497,0.0,6.58775722204614
2024-07-30,52.211801234801136,12.195938156895625,13.848706414918372,0.0,6.767309777078998,7.188867949764838,1.2282435648624497,0.0,6.559132901678582
2024-08-02,52.19007170269315,12.185660189684654,13.842942853739096,0.0,6.764493354898418,7.1858760833047635,1.2745526970315408,0.0,6.5564031186483716
2024-08-07,52.18464214543682,12.1765898910917,13.841502712954298,0.0,6.763789615608889,7.185128505760639,1.292626101268022,0.0,6.555721027879629
2024-08-08,52.16157912496951,12.168608735122522,13.835385456090155,0.0,6.755600940678305,7.181953035756902,1.3440489826563087,0.0,6.55282372472629
2024-08-09,52.157511296149664,12.16765976428727,13.834306501414389,0.0,6.747275588618951,7.18139295003803,1.3595411977375988,0.0,6.5523127017540945
2024-08-16,52.16022311153029,12.173491675691752,13.824627224577208,0.0,6.747626398411516,7.1817663308104684,1.359611884099716,0.0,6.552653374879052
2024-08-20,52.15479976272951,12.182623419388076,13.823189811717231,0.0,6.746924815301764,7.181019608087784,1.3594705187250817,0.0,6.551972064050557
2024-08-22,52.13447224513107,12.203858767869551,13.817802174616858,0.0,6.744295177501555,7.178220780307365,1.371932444799207,0.0,6.549418409774395
2024-08-23,52.08575079188803,12.285907274467018,13.804888964343881,0.0,6.737992402236029,7.171512486676396,1.3706503268533763,0.0,6.543297753535265
2024-08-26,52.049269420678066,12.282490325265131,13.795219884582838,0.0,6.733273046206814,7.1664894889239275,1.4345430707937927,0.0,6.538714763549428
2024-08-27,52.04521908929946,12.289316261264696,13.794146378410796,0.0,6.73274908136728,7.165931812369104,1.4344314385868802,0.0,6.53820593870179
2024-08-28,52.002054745170646,12.823392993858054,13.782706033040759,0.0,6.7219816783494455,7.159988658470148,1.4332417751878637,0.0,6.076634115923083
2024-08-29,52.00151564394393,12.823260054747712,13.783599840971423,0.0,6.721911992092113,7.159914431428774,1.4332269168826874,0.0,6.076571119933361
2024-09-03,52.00151564394393,12.828443515568267,13.77841638015087,0.0,6.721911992092113,7.159914431428774,1.4332269168826874,0.0,6.076571119933361
2024-09-05,51.973228518600834,12.875861993935542,13.770921371854508,0.0,6.718255491609175,7.156019671930716,1.4324472882710801,0.0,6.0732656637981455
2024-09-09,51.95169707047362,12.911955746653527,13.765216360108395,0.0,6.715472255436514,7.153055078990173,1.431853854586826,0.0,6.070749633750944
2024-09-11,51.92615163562564,12.905606742811774,13.758447795123532,0.0,6.7121701562049525,7.149537813668956,1.4803213021858548,0.0,6.067764554379292
2024-09-16,51.93824897246427,12.913790541649432,13.502795404550616,0.0,6.71373390357964,7.151203455439973,1.711049548992189,0.0,6.069178173323883
2024-09-17,51.914059932842186,12.905188870369058,13.496506789521973,0.0,6.710607137109481,7.1478729476321154,1.7594127287301233,0.0,6.066351593795069
2024-09-19,51.910030616579725,12.911948745041041,13.495459256457448,0.0,6.7100862924962215,7.147318164578216,1.7592761716908663,0.0,6.0658807531564785
2024-09-20,51.72268901064284,13.092199320173664,13.446754584548568,0.0,6.685869810111606,7.121523726640315,1.8869743603492035,0.0,6.043989187533802
2024-09-23,51.72535579807921,13.087718411786877,13.447447890269363,0.0,6.686214529111174,7.121890907665997,1.887071651491895,0.0,6.044300811595488
2024-09-24,51.648073009218585,13.108670516052104,13.468975884793172,0.0,6.696918477618152,7.133292329683802,1.8900926610180784,0.0,6.053977121616101
2024-09-25,51.6454059435697,13.113157515596333,13.468280357529231,0.0,6.696572654043634,7.132923972108631,1.8899950581276759,0.0,6.053664499024793
2024-09-26,51.636073382577905,13.128858365305135,13.465846577687735,0.0,6.695362552746374,7.1316350201330705,1.889653527379066,0.0,6.052570574170708
2024-09-27,51.63207474601358,13.388552374196767,13.46480379842572,0.0,6.694844071774428,7.131082754736287,1.889507194840716,0.0,5.799135060012504
2024-09-30,51.638739484387095,13.377372450836782,13.466541853597988,0.0,6.695708251345158,7.132003244589039,1.889751094997168,0.0,5.7998836202467725
2024-10-02,51.62141474223617,13.390949683934195,13.462023843135148,0.0,6.706365653580315,7.1296104650892715,1.891697846561368,0.0,5.797937765463533
2024-10-03,51.58946112504146,13.382660696074977,13.45369086042444,0.0,6.702214418246448,7.125197241532994,1.9524268123653357,0.0,5.7943488463143495
2024-10-04,51.58413936774717,13.39159578566886,13.452303032835038,0.0,6.701523045285956,7.12446223539867,1.9522254080202681,0.0,5.793751125044035
2024-10-07,51.58280909997251,13.651712369569175,13.194073021146929,0.0,6.701350224332509,7.124278507558296,1.9521750634263484,0.0,5.793601713994232
2024-10-09,51.53496511243838,13.731801966647481,13.181835280004822,0.0,6.69513460090701,7.117670610507852,1.9503643857794992,0.0,5.788228043714957
2024-10-10,51.49251157026623,13.676726581312623,13.170976330188033,0.0,6.692193590672324,7.111807206336114,2.07232491171381,0.0,5.783459809510864
2024-10-14,51.31286161606885,13.92145867014047,13.125024691351692,0.0,6.67910683235996,7.086995135611317,2.111270902992874,0.0,5.763282151474837
2024-10-15,51.30628072556844,13.919673238725643,13.12334140284295,0.0,6.67825023482632,7.086086226275616,2.1238251630189713,0.0,5.762543008742054
2024-10-16,51.21694790785948,14.069553487890948,13.100491470072665,0.0,6.66662228397107,7.073748164732861,2.120127228118008,0.0,5.752509457354972
2024-10-17,51.22088250161454,14.062952130097722,13.101497877405235,0.0,6.667134427928829,7.074291584957821,2.1202901007547514,0.0,5.752951377241093
2024-10-18,51.21301391853908,14.076153831579582,13.099485217344995,0.0,6.666110218689175,7.073204827988445,2.119964380501858,0.0,5.752067605356853
2024-10-21,51.20645861248172,14.087152151462817,13.097808472935258,0.0,6.665256951338709,7.072299452207835,2.1196930233939355,0.0,5.75133133617973
2024-10-22,51.18680275945652,14.097098926587995,13.092780814212665,0.0,6.662698459410921,7.06958471499793,2.141910666203311,0.0,5.749123659130655
2024-10-24,51.18156374692116,14.105891161134517,13.091440757027792,0.0,6.662016526591005,7.068861137025777,2.14169143983587,0.0,5.748535231463879
2024-10-25,51.09788515902053,14.054728465208816,13.070037087504335,0.0,6.651124555054685,7.057304000535441,3.0246318455925443,0.0,5.044288887083647
2024-10-28,51.0353055601907,14.093647734329831,13.054030208255195,0.0,6.6429789203551834,7.048660917719015,3.0898169736327112,0.0,5.035559685517357
2024-10-29,51.02619217321518,14.0809270142596,13.051699146893414,0.0,6.641792681987313,7.047402236617819,3.1173262626319316,0.0,5.034660484394746
2024-10-30,51.01578085842115,14.134164586747792,13.013329334176014,0.0,6.640437499649308,7.045964294258404,3.116690207624618,0.0,5.033633219122705
2024-10-31,50.83168446663377,14.22547144542374,12.966369218399066,0.0,6.616474706901555,7.020538110802825,3.3239932849236578,0.0,5.01546876691539
2024-11-01,50.825226411920546,14.236368912313118,12.964721869452775,0.0,6.6156340982120305,7.019646166738576,3.323570978822145,0.0,5.014831562540814
2024-11-04,50.78006593508141,14.24910625113924,12.953202136771882,0.0,6.60975581273137,7.01340889854497,3.3840853043366557,0.0,5.010375661394466
2024-11-05,50.7761987710588,14.255636624133164,12.952215683596634,0.0,6.609252445722949,7.0128747912714005,3.3838275887804157,0.0,5.00999409543663
2024-11-06,50.750432722388354,14.29914703833177,12.94564316679209,0.0,6.605898623965641,7.009316154005023,3.382110487688661,0.0,5.007451806828463
2024-11-07,50.64121811948172,14.448130120162256,12.917784226444407,0.0,6.591682772861388,6.9942321509858925,3.410276807130238,0.0,4.996675802934104
2024-11-08,50.56057365210309,14.584368647510216,12.897213081686479,0.0,6.581185735742491,6.983094067276927,3.40484605394267,0.0,4.988718761738125
2024-11-11,50.46108327955668,14.744876670250656,12.871834640707219,0.0,6.5758038873581395,6.969353111031841,3.398146181336382,0.0,4.978902229759083
2024-11-12,50.41529658532799,15.013789449646959,12.658518179843057,0.0,6.5799190729941035,6.963029353808897,3.395062817483742,0.0,4.974384540895258
2024-11-13,50.35691214226337,15.114726974924764,12.643858729556918,0.0,6.572299066041712,6.952448134827546,3.391131097049791,0.0,4.968623855335908
2024-11-15,50.29739797516915,15.215048382805785,12.62891562265988,0.0,6.56453161390516,6.944231404642798,3.387123298831782,0.0,4.962751701985453
2024-11-25,50.29790388519775,15.21520142144938,12.628036811636331,0.0,6.564597642417771,6.9443012523178265,3.387157367783934,0.0,4.96280161919701
2024-11-26,50.3054937570828,15.398575418755561,12.629942361851281,0.0,6.565588229524474,6.945349136081662,3.387668484321407,0.0,4.767382612382821
2024-11-27,50.3054937570828,15.411150283211098,12.629942361851281,0.0,6.565588229524474,6.945349136081662,3.387668484321407,0.0,4.754807747927285
2024-11-28,50.2991687047959,15.421785878995728,12.628354363407118,0.0,6.564762719510668,6.9444758776529,3.3872425431628246,0.0,4.75420991247486
2024-11-29,50.29790388519775,15.42391267722226,12.628036811636331,0.0,6.564597642417771,6.9443012523178265,3.387157367783934,0.0,4.754090363424132
2024-12-10,50.277675419127256,15.422736758072245,12.62295815438723,0.0,6.561957537554173,6.941508440860187,3.420985294036325,0.0,4.752178395962583
2024-12-11,50.14910045815735,15.38329623580888,12.59067749824123,0.0,6.520105119959806,6.540162353275071,4.0766326713276335,0.0,4.740025663230027
2024-12-16,50.12019887313244,15.512244649433734,12.583421325490129,0.0,6.516347497773678,6.456210475568583,4.074283254395139,0.0,4.737293924206304
2024-12-18,50.11140934956681,15.527061173177781,12.581214584879294,0.0,6.515204733156193,6.455078257113839,4.073568751869558,0.0,4.736463150236522
2024-12-19,50.09885823373623,15.655918244466118,12.578063440587128,0.0,6.511068265029232,6.197987970703699,4.2228270098627805,0.0,4.735276835614812
2024-12-20,50.09007619288977,15.670703275447838,12.57585857862422,0.0,6.509926912322333,6.1969014991663505,4.22208677264789,0.0,4.734446768901601
2024-12-30,50.06500160439078,15.712917673478193,12.56956323026687,0.0,6.50666810836571,6.19379939258416,4.2199732384615265,0.0,4.732076752452766
2025-01-03,48.661175425357115,13.888082021220537,12.217111790015243,0.0,6.324220675306881,6.020124820400988,4.101644890970689,4.188251390447887,4.599388986280655
2025-01-07,45.51289840055009,13.180683184956333,11.538183242978315,6.46524164676854,5.919607471047031,5.562374086608845,3.8362769819285414,3.682916917526416,4.301818067635884
2025-01-08,45.49943974163059,13.18588430971756,11.509749587483332,6.463329804516915,5.917856978753856,5.560729232111653,3.835142553113085,3.727321819413464,4.300545973259548
2025-01-09,45.477715637409666,13.200051110819079,11.504254157187594,6.460243831347029,5.915031446340689,5.558074213454969,3.849226721500148,3.7369102418533036,4.298492640087525
2025-01-13,45.466344621726755,13.221754126598576,11.501377692250692,6.458628544983323,5.913552482096366,5.556684500973545,3.8482642805155085,3.735975883907436,4.2974178669477965
2025-01-14,45.47151256022548,13.211890464995001,11.502684997974487,6.459362665911324,5.914224646876504,5.557316102304084,3.8487016940198044,3.7364005341352335,4.297906333558087
2025-01-15,45.46737811544874,13.190231323901196,11.501639129622397,6.458775355819103,5.913686902829232,5.556810809754128,3.877902005007176,3.7360608062308294,4.297515551387202
2025-01-16,45.466344621726755,13.18993150407807,11.501377692250692,6.458628544983323,5.904460304233364,5.556684500973545,3.8891790808990163,3.735975883907436,4.2974178669477965
2025-01-20,45.465311174987264,13.194177683483934,11.50111626676389,6.458481740821541,5.902053103476178,5.55655819793494,3.889090680138543,3.7358909654446,4.297320186949112
2025-01-21,45.46427777522703,13.196150728727657,11.500854853161185,6.458334943333305,5.901918953283332,5.556431900637924,3.889002283396665,3.735806050842057,4.297222511390845
2025-01-22,45.46221111663158,13.200096550150395,11.500332061604816,6.458041368375644,5.901650671191735,5.556179323267086,3.8888255019675957,3.735636233216797,4.297027173594352
2025-01-23,45.4518806413218,13.217547956206005,11.497718816593219,6.456573893845327,5.900309626507629,5.55491678077507,3.8902141571982822,3.7347873766186312,4.296050750934038
2025-01-24,45.43226566691334,13.216386542215366,11.529098373129495,6.453787528794922,5.897763319936965,5.5525195301232015,3.8908066575722184,3.733175611433566,4.294196769880932
2025-01-27,45.41266761507211,13.258362988031111,11.524125082357344,6.451003567645178,5.88840812734727,5.550124347668544,3.891398646774067,3.7315652367782124,4.292344388326167
2025-02-03,45.397619543690645,13.265317702084817,11.442231878650382,6.448865944658771,5.886456927594492,5.5482852425961955,3.9899719612550575,3.730328734652339,4.290922064817298
2025-02-04,45.396589218786666,13.705310718255816,11.423815733750084,6.448719583962946,5.886323331092524,5.548159321093763,3.9898814065625605,3.7302440727111628,3.870956613784473
2025-02-05,45.397619543690645,13.728317861411343,11.424075009657185,6.448865944658771,5.886456927594492,5.52331954773055,3.9899719612550575,3.730328734652339,3.871044469349617
2025-02-06,45.39143829570153,13.753680236624408,11.420250231128163,6.447987880124703,5.885655439533831,5.1345172723200365,4.36613242815511,3.729820820642275,3.8705173957699346
2025-02-11,45.36775909707218,13.760114095296244,11.416560783461625,6.444624180019442,5.905266247307179,5.131838765999856,4.3774634572525954,3.727875097585681,3.8684982760051954
2025-02-13,45.364672327196075,13.765981757425191,11.41578401386541,6.444185695241318,5.904864459819207,5.131489601623498,4.377165619700057,3.727621457274101,3.868235067855139
2025-02-14,45.361585977331906,13.771848621150568,11.415007349963012,6.443747270127129,5.904462727001827,5.131140484757387,4.376867822673808,3.7273678514749586,3.867971895519403
2025-02-17,45.33280028356797,13.80617023234352,11.385099899237277,6.439658177305225,5.900715855012277,5.127884349958049,4.374090336523926,3.768063519950611,3.8655173461011447
2025-02-20,45.31020856957884,13.774372268405402,11.397548015129981,6.436448957605154,5.897775218561546,5.1253288560137324,4.371910497704634,3.8228166611017307,3.863590955898976
2025-02-21,45.31020856957884,13.776184459285282,11.397548015129981,6.436448957605154,5.895963027681669,5.1253288560137324,4.371910497704634,3.8228166611017307,3.863590955898976
2025-02-24,45.28661402276647,13.710145203160806,11.35538798500106,6.433097282540527,5.892892801786615,5.122659925204546,4.369633897129309,3.9679898280356616,3.861579054375
2025-02-25,45.200650992057845,13.824225817050623,11.293157487741924,6.4208859801240425,5.881706915276574,5.112936094400176,4.429132301345507,3.9830554052814238,3.854249006721886
2025-02-26,45.1475991356175,13.90279895071512,11.279902745682941,6.413349807220311,5.897374666117136,5.106935058005447,4.423933843229327,3.9783805061612303,3.84972528725099
2025-02-27,45.15269486354912,13.773441030658162,11.330837892832102,6.414073670423974,5.900297655998515,5.107511468537088,4.492154080433486,3.9788295387799306,3.850159798787615
2025-02-28,45.131300532530574,14.540823809139164,11.27583062089157,6.411034542511517,5.8952456720891435,5.1050914182749905,4.512588542627942,3.976944282618005,3.151140579317092
2025-03-03,45.1302822605573,14.68263906468785,11.27557621071147,6.4108898939701,5.895112660999886,5.104976234988649,4.512486727648413,3.9768545530765453,3.0111823933597854
2025-03-10,45.12315564312408,14.696111707918568,11.273795660846329,6.409877536914207,5.894181751407561,5.104170097494928,4.511774151414238,3.976226559641368,3.0107068912387214
2025-03-18,45.12213773865055,14.69578018771264,11.273541342484208,6.409732940577214,5.894048788322709,5.104054955778843,4.513928209366864,3.976136862483775,3.010638974623196
2025-03-21,45.1241735935242,14.69193136714804,11.274049990682975,6.41002213977521,5.894314720491542,5.104285244406063,4.514131872207431,3.9763162608459854,3.010774810918559
2025-03-28,45.12620963211662,14.92271033397059,11.274558684782967,6.410311365071,5.894580676658516,5.104515553814895,4.514335553426857,3.9764956753973904,2.7762825247611644
2025-03-31,45.15473347681786,15.130799824640059,11.281685225292827,6.414363261460138,5.89830658462133,5.107742069184102,4.517189021673026,3.979009180210333,2.516171356100327
2025-04-01,45.1404670484791,15.198235400052265,11.278120829239208,6.412336673176646,5.903213299674621,5.1061283017982255,4.515761836779921,3.9777520307387753,2.46798458006123
2025-04-02,45.11501369301924,15.21898681130609,11.276272395225059,6.408720948853381,5.899884654751417,5.103249109198163,4.535770334392958,3.975509095674305,2.466592957579383
2025-04-10,45.09568833239471,15.25981243346366,11.266933090086315,6.4059757242964,5.897357394106611,5.101063093472597,4.5338274025339835,3.973806155995226,2.4655363736505045
2025-04-11,45.0804431597058,15.25014615579825,11.263124159632332,6.403810102487105,5.895363717211857,5.099338614023835,4.570608463378563,3.972462760133656,2.464702867628598
2025-04-15,45.08145918386205,15.245982258968219,11.263378008206546,6.403954431719476,5.89549658706687,5.099453543045149,4.5729652783694,3.9725522915987708,2.4647584171635173
2025-04-30,45.06114739850406,15.284168809442603,11.258303209816024,6.4010690826155585,5.892840327411056,5.0971559464791865,4.5709048949908375,3.970762428738714,2.463647902001962
2025-05-02,45.0155127349359,15.365461851004827,11.246901616448135,6.39458654386708,5.891373497056113,5.091993916433327,4.5662758138615835,3.9667411283944936,2.4611528979985353
