date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,SDICS INTERNATIONAL SECURITIES (HONG,SPDB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,HANG SENG BANK LTD,CCB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES (INTERNATIONAL)
2024-03-22,29.939929130929983,37.73387365961754,0.17265324781006983,0.0,11.82899628971752,9.550268707548428,0.0,10.77427896437647,0.0
2024-03-25,29.947039059339026,37.75753445148033,0.1726942483156539,0.0,11.793358035174377,9.552536639663458,0.0,10.776837566027153,0.0
2024-03-26,29.89802959704329,37.76603940438891,0.17241162764538512,0.0,11.86544171765274,9.538876789599396,0.0,10.759200863670273,0.0
2024-03-27,29.889298650500816,37.79655998720364,0.13290805369925765,0.0,11.89487787661497,9.530296514748532,0.0,10.75605891723278,0.0
2024-03-28,13.640508958966018,37.868449792592095,16.364016643708744,0.0,11.846869908492081,9.527383480398308,0.0,10.752771215842753,0.0
2024-04-02,13.641805538685151,37.89325096771536,16.365572102685206,0.0,11.767982848453446,9.503636020584382,0.0,10.827752521876455,0.0
2024-04-03,13.63236170204796,38.04858590061625,16.354242679393426,0.0,11.749119543963495,9.362913872127066,0.0,10.852776301851799,0.0
2024-04-05,13.627985023753306,38.025410875451975,16.336678091476237,0.0,11.800726095378902,9.359907902742268,0.0,10.849292011197312,0.0
2024-04-08,13.624599345025851,37.918337862874395,16.33261947654562,0.0,11.920264089421902,9.357582566970178,0.0,10.846596659162053,0.0
2024-04-09,13.759129375507886,38.29274558080725,16.493888644202528,0.0,11.050560015428294,9.449979843109697,0.0,10.953696540944346,0.0
2024-04-10,13.761699414646008,38.350756822957116,16.496969503332387,0.0,10.983086714766396,9.451744985175626,0.0,10.955742559122465,0.0
2024-04-11,13.76772565056497,38.33968427825021,16.504193511587438,0.0,10.97197259467639,9.45588389588791,0.0,10.960540069033078,0.0
2024-04-12,13.755324679004339,38.254937057935315,16.489327727683623,0.0,11.102376208612743,9.447366719540144,0.0,10.950667607223844,0.0
2024-04-15,13.760494218738645,38.23437514052116,16.49552476314949,0.0,11.1039055413784,9.450917238250602,0.0,10.954783097961707,0.0
2024-04-16,13.76336921490311,38.221594740011525,16.498971192447083,0.0,11.106101129568838,9.452891829451957,0.0,10.957071893617481,0.0
2024-04-17,13.770353456883521,38.2329025960217,16.50734361968032,0.0,11.069079538191549,9.457688713334145,0.0,10.962632075888763,0.0
2024-04-18,13.770045051358728,38.239014069294,16.5069739155919,0.0,11.064103514989927,9.4574768957174,0.0,10.962386553048042,0.0
2024-04-19,13.762115072587802,38.295086093920844,16.497467777287003,0.0,11.037227124786169,9.452030465387663,0.0,10.956073466030523,0.0
2024-04-22,13.759116374881252,38.29370400194644,16.49387305957634,0.0,11.049649458420067,9.449970914081103,0.0,10.953686191094798,0.0
2024-04-23,13.759380702976165,38.2704444108439,16.4930709756504,0.0,11.073054828160844,9.450152458646949,0.0,10.95389662372174,0.0
2024-04-24,14.087679909752678,39.228131255937896,16.886596108467135,0.0,11.254007807473629,9.67563335950027,0.0,8.867951558868391,0.0
2024-04-25,14.079292355334786,39.2760178425778,16.876542129053913,0.0,11.235603275786977,9.669872659239457,0.0,8.862671738007064,0.0
2024-04-26,14.082993727141858,39.427720130997045,16.880978883093874,0.0,11.070890753206301,9.67241481783206,0.0,8.865001687728856,0.0
2024-04-29,14.083324930588548,39.41973955044544,16.881375889476036,0.0,11.077707161493917,9.672642293409167,0.0,8.865210174586892,0.0
2024-04-30,14.084631688308292,39.36205467665156,16.882942271589076,0.0,11.130798812879386,9.673539794535465,0.0,8.86603275603622,0.0
2024-05-02,14.100028186620667,39.28825186785015,16.901397719906427,0.0,11.15048329508431,9.684114344329688,0.0,8.875724586208756,0.0
2024-05-03,14.056365046576577,39.02014511869591,16.849059661725427,0.0,11.574351149136657,9.65412583400737,0.0,8.845953189858061,0.0
2024-05-06,14.011655574272345,38.896032654932284,16.79546738777678,0.0,11.855609076430202,9.623418686735162,0.0,8.817816619853227,0.0
2024-05-07,14.023617311911204,38.92923816268578,16.80980566303267,0.0,11.780360289948405,9.631634190528375,0.0,8.825344381893563,0.0
2024-05-08,14.02614037029459,38.93991752101479,16.812829998349148,0.0,11.760812851574252,9.633367065495625,0.0,8.826932193271594,0.0
2024-05-09,14.051771518117317,39.077226953828365,16.84355349887241,0.0,11.533414710533513,9.650970928623165,0.0,8.843062390025228,0.0
2024-05-10,13.89796674584452,38.593620989315895,17.663831021808306,0.0,11.552975823193574,9.545335465936168,0.0,8.746269953901542,0.0
2024-05-13,13.905660963691306,38.56435050423981,17.673610104344338,0.0,11.554646375736864,9.550619972068514,0.0,8.751112079919166,0.0
2024-05-14,13.908177444060627,38.41725523132264,17.675426068289973,0.0,11.694097175550686,9.552348329155409,0.0,8.752695751620667,0.0
2024-05-16,13.912786519039235,38.41741505673302,17.68128358372327,0.0,11.677404593187573,9.555513912126145,0.0,8.75559633519076,0.0
2024-05-17,13.911347215669451,38.495020588267515,17.67945442239679,0.0,11.604961844403265,9.554525376626449,0.0,8.754690552636525,0.0
2024-05-20,12.48928225541668,34.624593205662535,20.950510582406498,0.0,10.419718218312886,13.656139262024219,0.0,7.859756476177182,0.0
2024-05-21,12.492172259799235,34.633621190451514,20.95535850450176,0.0,10.397973555528877,13.659299275667033,0.0,7.861575214051582,0.0
2024-05-22,12.479728865388076,34.70243630482744,20.924842205260767,0.0,10.403457968276102,13.639407883017798,0.0,7.850126773229821,0.0
2024-05-23,12.471084659596867,34.83662073281271,20.88959488746421,0.0,10.180578787439668,13.616432677781184,0.0,8.005688254905364,0.0
2024-05-24,12.46621021556376,34.89217922380175,20.881429987302546,0.0,10.14651085569527,13.611110563399793,0.0,8.00255915423688,0.0
2024-05-27,12.461053028521487,34.9058352755177,20.848337327214225,0.0,10.104286887774652,13.589539825400859,0.0,8.090947655571075,0.0
2024-05-28,12.45117818412907,34.91677483236825,20.83181592356755,0.0,10.103260834004999,13.578770704136932,0.0,8.118199521793198,0.0
2024-05-29,12.42010157941223,35.057296363690824,20.77982228092449,0.0,10.099962511094942,13.544879767594804,0.0,8.097937497282713,0.0
2024-05-30,12.405865566752748,35.02500942567025,20.77229096802322,0.0,10.161860866251404,13.539970643428065,0.0,8.095002529874309,0.0
2024-05-31,12.401482787643804,35.039815680927894,20.7649524745977,0.0,10.16641914775162,13.535187204485219,0.0,8.09214270459377,0.0
2024-06-03,12.393717473726538,35.0839381720095,20.75195028952004,0.0,10.156606327098135,13.526712010077297,0.0,8.087075727568484,0.0
2024-06-04,12.36907100754532,35.195341940197636,20.710682426016678,0.0,10.064851041813357,13.499812441743083,0.0,8.16024114268392,0.0
2024-06-05,11.355931251607819,32.40784089594661,19.002976711632837,8.198998268892458,9.16018569388617,12.386681238450874,0.0,7.487385939583224,0.0
2024-06-06,11.350565930237515,32.44747099024761,18.993998401110225,8.195124499348376,9.148162874470914,12.38082892003829,0.0,7.483848384547069,0.0
2024-06-07,11.364058024134124,32.49546430687109,19.016063854820157,8.204865810038891,9.031258124365444,12.395545658158106,0.0,7.492744221612189,0.0
2024-06-11,11.365717561910985,32.510557097389956,19.018840844894235,8.20606399863815,9.007626252749297,12.397355828102754,0.0,7.49383841631462,0.0
2024-06-12,11.372260239322856,32.49886603627768,19.01607637977805,8.204871214185594,9.019623151214697,12.395553822502137,0.0,7.492749156718981,0.0
2024-06-13,11.051041186409314,31.63884097786061,18.47696049681748,10.6963546568107,8.810261543763815,12.045430981887293,0.0,7.281110156450787,0.0
2024-06-14,11.043650650132983,31.6606561137609,18.474588218933587,10.694981339722373,8.802063895616712,12.043884455361722,0.0,7.280175326471728,0.0
2024-06-17,11.036402075097358,31.614385770694987,18.478782746308525,10.697409561205435,8.844572670846954,12.046618935960147,0.0,7.281828239886595,0.0
2024-06-18,11.013515189381053,31.614010438731043,18.485315542858462,10.701191412057524,8.850687063054975,12.050877772253841,0.0,7.284402581663101,0.0
2024-06-19,11.00891059842729,31.65813051888159,18.47758710055258,10.696717399144923,8.831457829341637,12.045839475050737,0.0,7.281357078601242,0.0
2024-06-20,11.009447602301995,31.66325853624047,18.47848841915077,10.697239174541188,8.82342695239856,12.046427059300271,0.0,7.281712256066745,0.0
2024-06-21,11.030135825231225,31.672092097036924,18.51321196765385,10.717340716122978,8.70275992253586,12.069063905171758,0.0,7.295395566247406,0.0
2024-06-24,11.033624698918118,31.710603766259478,18.50233768467371,10.768659166282681,8.63168950084249,12.061974783281967,0.0,7.29111039974156,0.0
2024-06-25,10.982336598939586,31.618861071843106,18.416332426120626,11.136294367962364,8.583050178989552,12.005906556792068,0.0,7.257218799352692,0.0
2024-06-26,10.97227901588567,31.667815557028824,18.39946681730819,11.175657445331977,8.539296906932186,11.994911592173688,0.0,7.250572665339465,0.0
2024-06-27,11.022461492455896,31.661073540893803,18.481280618395107,11.225350353519282,8.627248315983634,12.048247339388606,0.0,6.934338339363674,0.0
2024-06-28,11.018358590697282,31.588377782419563,18.474401313005608,11.295518601327602,8.647823940466306,12.043762608348194,0.0,6.9317571637354485,0.0
2024-07-02,10.999681030076818,31.560664501497143,18.443084783632365,11.425905446894072,8.627310456596756,12.023346853645327,0.0,6.920006927657515,0.0
2024-07-03,10.998591998931488,31.560917663195,18.441258813071,11.543992362448476,8.51376088109601,12.022156473746225,0.0,6.919321807511804,0.0
2024-07-04,11.0006970649429,31.67287749127285,18.522420176129376,11.25033812133102,8.528825998613469,12.075066886001744,0.0,6.949774261708646,0.0
2024-07-05,10.943303735336283,31.50692860324949,18.442513106303654,11.698579401696586,8.465908556197405,12.022974167899307,0.0,6.919792429317272,0.0
2024-07-08,10.86670019345201,31.279996862067645,18.36376613805655,12.115384451006989,8.512268739339792,11.971637738879137,0.0,6.890245877197879,0.0
2024-07-09,10.828534517789818,31.172594665096266,18.307603174464735,12.393942192804527,8.493128218730227,11.935024189707995,0.0,6.869173041406436,0.0
2024-07-10,10.435556894452427,30.0048816930474,17.62426119362833,12.347199138049419,8.185611952584768,11.489542441310643,0.0,6.612777145772767,3.300169541154246
2024-07-11,10.385257520436047,29.855722701233585,17.53931227192661,12.551405578698105,8.367082988022984,11.434162857990106,0.0,6.580903566403082,3.2861525152894795
2024-07-12,10.16750697263543,29.832395498706287,17.535320231736065,13.006718119545896,8.161688507728217,11.43156038207961,0.0,6.579405717962966,3.285404569605525
2024-07-15,10.178998386505354,29.760697668058867,17.554323318971516,13.209954092118483,7.9765769140834,11.443948803637195,0.0,6.586535842714813,3.2889649739103737
2024-07-16,10.116530805304702,29.545717528669556,17.526709274164705,13.6541055193803,7.871024075391375,11.425946758825308,0.0,6.57617481127102,3.2837912269930296
2024-07-17,10.100099129836485,29.56569552097737,17.499655711522593,13.726761727336957,7.856448547338108,11.407388277398086,0.0,6.565493524138042,3.2784575614523646
2024-07-18,10.06453923007754,29.43886959670523,17.43663479693042,14.101146393780981,7.782291221550719,11.367225742511934,0.0,6.54237807857804,3.266914939865136
2024-07-19,10.060929001738037,29.365676641226163,17.430380140691287,14.448222785916132,7.525868851118058,11.363148230409395,0.0,6.540031276781449,3.265743072119477
2024-07-22,9.709785690399125,28.439695791740593,16.907243621805602,14.197213455771498,10.212479936572706,11.022107027586687,0.0,6.343745873484257,3.1677286026395324
2024-07-23,9.681825930551375,28.378889214095114,16.865044881810178,14.385559288375132,10.206348887585603,10.994596982835276,0.0,6.327912536679022,3.159822278068302
2024-07-24,9.680545463089501,28.384220462492472,16.862814399526247,14.383656729836925,10.209140033130632,10.993142895166903,0.0,6.327075640192457,3.159404376564867
2024-07-25,9.67720042101403,28.373595179860178,16.85698757665843,14.378686561870266,10.240983933416086,10.989344294595666,0.0,6.324889365223571,3.158312667361772
2024-07-26,10.0894431611014,29.58238743092713,17.575084799604262,10.75711989601146,10.651300600349698,11.457483550441822,0.0,6.594325732068603,3.2928548294956257
2024-07-29,10.065641689968517,29.57858732389964,17.5831258205988,10.762041535247393,10.656173824730867,11.462725622774567,0.0,6.597342793565658,3.2943613892145596
2024-07-30,10.064913063910188,29.586854463812717,17.587645988419517,10.764808178353356,10.635858827213106,11.465672393674488,0.0,6.599038800117735,3.2952082844988952
2024-07-31,10.056270381253896,29.589303391254845,17.589101731846256,10.765699190075791,10.637937849778622,11.46662141648466,0.0,6.599585007800241,3.2954810315056893
2024-08-01,10.0578810543815,29.57944758012087,17.591918908833758,10.767423489615076,10.638220094108416,11.468457979969902,0.0,6.600642037277611,3.296008855692863
2024-08-02,10.041799990962797,29.606920620090182,17.608258074398304,10.777424144802957,10.580644637168904,11.479109747675052,0.0,6.606772635289021,3.299070149612784
2024-08-05,10.038419493296063,29.62862652248347,17.602330384602716,10.773796004707785,10.579074148373923,11.47524539031351,0.0,6.604548514165484,3.2979595420570473
2024-08-06,10.032674349664262,29.79790174580706,17.58988693136483,10.767629993659122,10.446388353814497,11.468677928869852,0.0,6.600768628311697,3.296072068508683
2024-08-07,10.011096189322148,29.88635544556607,17.552054805315866,10.744471099189921,10.458085309262072,11.444011228582752,0.0,6.586571771234634,3.317354151526533
2024-08-08,10.025764515153647,29.928156239197122,17.577772194703385,10.760213970898427,10.32887678683488,11.460779071219127,0.0,6.596222460732158,3.322214761261256
2024-08-09,9.894044536423184,29.897092494262694,17.572762636598686,10.757147375398773,10.505829610642934,11.457512818929223,0.0,6.594342577472634,3.3212679502718725
2024-08-12,9.574519057638339,28.927450911141904,17.005255044090767,10.409748225048272,13.400142623986728,11.087495556961716,0.0,6.381380076487172,3.214008504645096
2024-08-13,9.50143833646218,28.925810338403984,17.012373351385808,10.414105689052063,13.454730403765373,11.092136722313379,0.0,6.384051287488307,3.2153538711289045
2024-08-14,9.477097596582738,28.879660761286335,16.98517719893164,10.39745759415411,13.597566854536744,11.074404720134043,0.0,6.373845678399931,3.2147895959744535
2024-08-15,9.477542703765288,28.870583776705104,16.985974935189084,10.397945927529202,13.603942189284005,11.074924847423349,0.0,6.374145036348184,3.2149405837557836
2024-08-16,9.481256247902564,28.873564360680426,16.992630475512996,10.402020109239148,13.57842165022537,11.079264286824827,0.0,6.376642589740425,3.216200279874246
2024-08-19,9.418813028744443,28.65520846457466,16.880717610686656,10.333512771774021,14.175786736218871,11.006296643098715,0.0,6.3346462466068605,3.195018498295774
2024-08-20,9.453628631165607,28.742988303222532,16.928076310754133,10.362503348080567,13.872164833955559,11.037174708450879,0.0,6.352418039166005,3.2510458252047196
2024-08-21,9.451783767799531,28.747957300329368,16.924772818617697,10.360481118992293,13.839364674684973,11.03502081812167,0.0,6.351178373024709,3.289441128429757
2024-08-22,9.452972639390882,28.776471567835475,16.926901663509668,10.361784289058141,13.796332684977223,11.036408833662747,0.0,6.351977241865213,3.29715107970065
2024-08-23,9.45249913827496,28.748752466327836,16.90973924457214,10.351278333128091,13.837543010960923,11.025218866607082,0.0,6.345536884576345,3.3294320555526205
2024-08-26,9.44562712228655,28.741443262640452,16.91374846287789,10.353732571716922,13.83853022654405,11.027832893273347,0.0,6.347041381024781,3.3320440796360082
2024-08-27,9.444260807962443,28.737376918004188,16.911301881353975,10.3522348995203,13.848259970894139,11.025326528143403,0.0,6.346123278558706,3.3351157155628495
2024-08-28,9.44613717083756,28.711006340990885,16.9146617778737,10.354291656489947,13.861400871145591,11.027517013328437,0.0,6.347384110969302,3.3376010583645783
2024-08-29,9.431042186388924,28.69808298812957,16.918809545788573,10.356830708070051,13.877653324825658,11.030221151421722,0.0,6.348940599446849,3.3384194959286475
2024-08-30,9.429563694674778,28.704521375913018,16.916157206923764,10.35520708174286,13.880217261109296,11.02849195858648,0.0,6.347945284625394,3.337896136424414
2024-09-02,9.342538317486662,28.737334797380125,16.923618937949133,10.359774772206528,13.91326268564442,11.033356635569783,0.0,6.350745368574618,3.3393684851887326
2024-09-03,9.172805597294554,28.799712519476333,16.963852373852706,10.384403625869638,13.906488365372693,11.059586831878626,0.0,6.365843339502899,3.3473073467525536
2024-09-04,9.091161801455241,28.869624804983502,17.005356523754056,10.40981034571286,13.910436153406478,11.086645470423772,0.0,6.381418157674417,3.2455467425896765
2024-09-05,8.927920675035308,28.99723168248154,17.092782170291137,10.463327859358108,13.698637220825699,11.143642637570798,0.0,6.414225444453664,3.2622323099837427
2024-09-09,8.870724560272954,29.12998354170455,17.17103441992816,10.511229888151737,13.401610959939214,11.194659206836894,0.0,6.443590328748505,3.2771670944179876
2024-09-10,8.810430589757296,29.13864256698246,17.17613859106087,10.514354400912723,13.415756223675679,11.197986872192791,0.0,6.445505716426539,3.301185038991645
2024-09-11,8.822762829649928,29.179243501903755,17.200180578495665,10.529071677153338,13.266944388397505,11.213661050544866,0.0,6.454527695762796,3.3336082780921434
2024-09-12,8.713686239407503,29.265779041209942,17.251190362297184,10.560297260363422,13.097561649177884,11.24691688894734,0.0,6.473669591442276,3.3908989671544454
2024-09-13,8.642354891428347,29.29927178381757,17.270988058824507,10.572416398579874,13.069019393429521,11.259824001022459,0.0,6.481098861150506,3.405026611747213
2024-09-16,8.576258478969299,29.316770228438077,17.28124794854607,10.578696978820588,13.074082757496658,11.266512938108237,0.0,6.484948980168796,3.421481689452275
2024-09-17,8.560720063899561,29.259936556082266,17.249937884348956,10.559530557361045,13.102012115838418,11.246100335707062,0.0,6.606479817871022,3.415282668891667
2024-09-19,7.8372876971856655,29.342191702135818,17.298430681227455,10.58921536978666,13.041244827495719,11.277715223998888,0.0,7.179710406075062,3.4342040920947356
2024-09-20,7.802786816953351,29.213023106981073,17.22042459444319,10.542600103722304,12.869142037398367,11.228069081446655,0.0,7.704868032815526,3.4190862262395325
2024-09-23,7.80480265526413,29.222426606484607,17.22487346539657,10.545323768700326,12.755113429008375,11.230969836310452,0.0,7.80645221556108,3.4100380232744603
2024-09-24,7.790988543227806,29.14948320346599,17.183351316034827,10.519903291187296,12.546251409506901,11.203896545586005,0.0,8.343199159008488,3.262926531982688
2024-09-25,7.775609850158857,29.091575165497453,17.149432964811616,10.499137972006995,12.502079869039276,11.181781086784492,0.0,8.770305240010597,3.0300778516907165
2024-09-26,7.754089291984992,28.945575080429258,17.0879554979794,10.46150055228791,12.556445664667496,11.141696520880862,0.0,9.199266040649606,2.8534713511204712
2024-09-27,7.7538654030820355,28.895754097651942,17.0874621062391,10.46119849052492,12.607955697945435,11.1413748193738,0.0,9.19900042421107,2.8533889609716914
2024-09-30,7.755259876859755,28.83312662727488,17.104550246972895,10.471660104481328,12.618444254511044,11.15251663667222,0.0,9.208199789973042,2.856242463254838
2024-10-02,7.786212196591001,28.87482146743896,17.172816883618196,10.513453954954084,12.343074498663418,11.197027880167273,0.0,9.24495099477778,2.867642123789286
2024-10-03,7.781504117046438,28.855789579021575,17.134688577328735,10.507096797422506,12.425394530881743,11.190257386814213,0.0,9.239360861402265,2.865908150082526
2024-10-04,7.74700754801185,28.735039259617956,17.025227801074276,10.463128660947879,12.809450428433362,11.14343048748553,0.0,9.20069770952266,2.8760181049064926
2024-10-07,7.765227669186621,28.777989360925353,17.05067531315982,10.478767840415145,12.672486492527641,11.160086510260557,0.0,9.21444994055852,2.8803168729663384
2024-10-08,7.758931212995105,28.75465464918084,17.036849726233232,10.47027110271999,12.743296246798694,11.151037323449946,0.0,9.206978378506339,2.877981360115854
2024-10-09,7.766539567198485,28.782851264353877,17.05355594306499,10.480538178038495,12.652198065376949,11.16197195340901,0.0,9.216006677729977,2.886338350828219
2024-10-10,7.7994374046477795,28.672076837444006,17.06498489642173,10.487562025873531,12.623475285618802,11.169452484580965,0.0,9.222183061752572,2.960828003660615
2024-10-14,7.809503748104224,28.631814457663218,17.07367294168917,10.492901404383323,12.628770722913435,11.175139023970692,0.0,9.226878216444561,2.9613194848313737
2024-10-15,7.811815315802997,28.62070393038984,17.0787266496,10.496007242184948,12.622494724957933,11.178446800140641,0.0,9.22960931874422,2.9621960181794176
2024-10-16,7.824515484508107,28.521770912582678,17.10649262984272,10.513071273695797,12.625903045945893,11.196620317368536,0.0,9.244614486005814,2.9670118500504525
2024-10-17,7.850254440792302,28.521829923677817,17.102089236484534,10.51036509720349,12.594738133772088,11.193738188073745,0.0,9.242234823797583,2.98475015619844
2024-10-18,7.85619302579406,28.413331004052147,17.115026678373138,10.518316011024181,12.658692730863583,11.202206062104917,0.0,9.2492264184677,2.987008069320273
2024-10-21,7.874642718448996,28.23695174996248,17.094784727454762,10.505875993229283,12.706878790665547,11.188957207192338,0.0,9.238287353591328,3.153621459455269
2024-10-22,33.20426499777358,20.503115856437063,12.421877264266474,7.634065255697917,9.09082126277943,8.130424299503119,0.0,6.712975534230241,2.302455529312181
2024-10-23,33.39405119755524,20.56664922214987,12.492877205999784,7.677699416365568,8.591010326619584,8.176895508262556,0.0,6.7513450062228975,2.3494721168244985
2024-10-24,33.40267400747272,20.605013820994007,12.496103041189183,7.679681905470565,8.528269688262736,8.179006896763031,0.0,6.7524123467119255,2.3568382931358394
2024-10-25,33.65367562253418,20.754945064624668,12.590003967941673,7.73739023627666,7.82198033634071,8.240467363677359,0.0,6.803152787558263,2.398384621046492
2024-10-28,33.63462938272575,20.738571467477506,12.578296959255923,7.730195505049268,7.832645685134016,8.232804838451246,0.0,6.796826771380886,2.4560293905254102
2024-10-29,34.35454783098771,21.183851523595916,12.847523889799609,7.895653262571487,7.919611395895948,8.409020488598575,0.0,4.839495535244123,2.5502960733066273
2024-10-30,34.24079552216175,21.11751870343838,12.80498409238032,7.869509743153756,8.182595472714468,8.381177144531035,0.0,4.823471345567832,2.5799479760524586
2024-10-31,34.24517195309671,21.076643967768995,12.806620740350935,7.870515571591959,8.199193367233546,8.382248370896175,0.0,4.824087849620636,2.5955181794410493
2024-11-01,33.53020034914577,20.614018361756735,12.53924377449832,7.706194739743047,8.049351191994178,8.20724356815601,0.0,6.733805948064661,2.619942066641273
2024-11-04,34.23384859737615,21.01219580345722,12.802386160293347,7.8679131420394555,8.114589701677941,8.379476734060134,0.0,4.82249273826236,2.7670971228333947
2024-11-05,34.249362706616964,20.976684001453147,12.808187950789348,7.871478726073504,8.117983151905309,8.383274148688038,0.0,4.824678197456106,2.768351117017586
2024-11-06,34.28813239259005,20.92246671098647,12.82268659793178,7.880389103792583,8.091936832452307,8.392763869970008,0.0,4.830139649695053,2.7714848425817484
2024-11-07,34.31420050955351,20.82785317636926,12.832513133374402,7.8933696437731085,8.12541803785559,8.399195579191,0.0,4.8338411780836665,2.7736087417994613
2024-11-08,34.322739869035104,20.79346004699217,12.835706605495881,7.909775850772157,8.12768874863099,8.401285785267255,0.0,4.835044117592197,2.7742989762142454
2024-11-11,34.37878545803028,20.694846307006927,12.854065752915334,7.921089348763531,8.117683957023381,8.41330229896496,0.0,4.841959770190273,2.7782671071053135
2024-11-12,34.39490434782799,20.64201126613169,12.860092529794247,7.931759645256699,8.130185529778696,8.417246972716082,0.0,4.844229978834957,2.7795697296596407
2024-11-13,34.44656732223221,20.6131017426172,12.879409072282169,7.943673569813353,8.052107107154741,8.429890125042016,0.0,4.851506269731826,2.783744791126478
2024-11-14,34.55270233130103,20.45305751315424,12.91909245164187,8.132374667680095,7.82813275540518,8.455863873209747,0.0,4.866454483790968,2.792321923816875
2024-11-15,34.680024873416336,20.504099679939333,12.957132587000055,8.163329255846007,7.533323929780235,8.480762077747823,0.0,4.8807837091580595,2.800543887112147
2024-11-18,34.47567063635019,20.228109660720037,12.880781864817875,8.115226322584359,8.233357975762127,8.430788651533064,0.0,4.852023382866181,2.7840415053661705
2024-11-19,34.45706181738611,20.186202143644415,12.873829247699373,8.110845993653781,8.313879610362845,8.426237992565595,0.0,4.849404422217276,2.7825387724706077
2024-11-20,34.48842823571839,20.10330113129548,12.885548352359594,8.11822933323781,8.331693925583815,8.433908434904613,0.0,4.8538188568715075,2.7850717300287897
2024-11-21,34.5619831172851,20.002424185319654,12.913029888383853,8.135543412993968,8.279941258318509,8.451895776393007,0.0,4.864170794881652,2.7910115664242596
2024-11-22,34.534362988524585,19.836939352088315,12.902710470455917,8.129041912317888,8.502739073103136,8.44514146345841,0.0,4.860283604056639,2.788781135995105
2024-11-25,34.50817555455458,19.82196672737892,12.892926335199348,8.122877653594223,8.572051774684176,8.438737506202411,0.0,4.856598047267911,2.7866664011184277
2024-11-26,34.577820381807165,19.705085710187014,12.918946998794725,8.13927134586822,8.544416713250264,8.455768670742543,0.0,4.866399693590896,2.792290485759172
2024-11-27,34.67519659851559,19.722244809327464,12.955328649480293,8.162192728467597,8.325197683096095,8.479581356256745,0.0,4.8801041893029,2.8001539855533117
2024-11-28,34.56932217564866,19.642813579403096,12.91577190349565,8.137270953561435,8.624322995454028,8.453690492748697,0.0,4.865203676392901,2.791604223295535
2024-11-29,34.59741046375221,19.56885410784196,12.926266234870207,8.145281093793187,8.638599594689286,8.460559290837711,0.0,4.869156754843518,2.793872459371921
2024-12-02,34.36553054638796,19.436799621983784,12.840046581919548,8.094423930195688,9.247156967383349,8.404126406618085,0.0,4.836678930393914,2.775237015117676
2024-12-03,32.569805911458914,18.42365716620388,12.169107196023385,7.671460681093767,8.853213057096362,7.964980070639053,5.133610414496075,4.583944770075137,2.6302207329134264
2024-12-04,32.479184767376495,18.238615099290758,12.13524827713504,7.650115864192066,9.240597540158188,7.942818575155868,5.119326827719422,4.571190554695282,2.622902494276884
