date,CHINA INTERNATIONAL CAPITAL CORPORATION,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,BOCI SECURITIES LTD,CMB WING LUNG BANK LTD,UBS SECURITIES HONG KONG LTD,CMB INTERNATIONAL SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-03-01,0.0,36.290080083278305,28.078088166894588,8.537419570153201,5.430534711928284,14.203594739681188,4.461804103357924,0.0,1.4757320757484134,1.5227465489580971
2024-03-04,0.0,36.28256859884913,28.045442801444644,8.598733023835038,5.432552816927822,14.18840059114857,4.457031134576966,0.0,1.474153426627242,1.5211176065905878
2024-03-05,0.0,36.28256859884913,28.045442801444644,8.596123902725964,5.429943695818746,14.19361883336672,4.457031134576966,0.0,1.474153426627242,1.5211176065905878
2024-03-06,0.0,36.15474106375947,28.13245134485594,8.790292797143612,5.457530430515885,14.067536231048338,4.398890009270891,0.0,1.4809312410177589,1.5176268823881103
2024-03-07,0.0,36.38574137662693,28.257164955743168,8.302401437665562,5.499057611698097,14.21812055881243,4.419626009969802,0.0,1.5116134841189728,1.4062745653650375
2024-03-08,0.0,36.405952935635824,28.233766444979448,8.088024455471366,5.590298908890076,14.315490263074459,4.422623668650116,0.00025023171835261997,1.5362451880991332,1.4073479034812266
2024-03-11,0.0,36.29993615706247,28.352252080255134,7.968769829724611,5.607606655076855,14.374973697541341,4.438516750418018,0.00025053487962231955,1.5486413584013026,1.409052936640641
2024-03-12,0.0,36.38362324108616,28.369661713894313,7.923163847571576,5.4325028837815825,14.342996597779125,4.476749489464878,0.00025075860161068544,1.6686485657772814,1.4024029020434654
2024-03-13,0.0,36.30080274223737,28.188669644517255,7.851661618057467,5.870807760872205,14.233156555315626,4.4481888332839095,0.00024915881805748967,1.7130078003637135,1.393455886534397
2024-03-14,0.0,36.29604927010266,28.20592990981589,7.842776663499142,5.8674200626808695,14.233911704721391,4.447606357413634,0.0002491261915200777,1.7127834875598509,1.393273418015047
2024-03-15,0.0,36.3753107842965,28.155787948499917,7.810534526621551,5.802089626768201,14.172008028673913,4.439699803485606,0.00024868331741885366,1.7620242411596048,1.4822963571772934
2024-03-18,0.0,36.45324978300556,28.206263470554948,7.743962851480591,5.743674548232964,14.17239927136956,4.439003515788151,0.00024864431587772584,1.7695895069563248,1.4716084082960277
2024-03-19,0.0,36.489937955173836,28.21239893167402,7.69597300849126,5.744087299269712,14.175482069088735,4.439969093292133,0.00024869840129510624,1.7699744302421754,1.4719285143668313
2024-03-20,0.0,36.51189331269161,28.229373838722093,7.695371519020193,5.734463361542444,14.157851099542581,4.4426405450477064,0.0002488480387738337,1.771039392902869,1.4571180824917251
2024-03-21,0.0,36.53397930259593,28.21374327280684,7.722733446289222,5.722951326640477,14.136950253965047,4.441827154263856,0.0002488024778738992,1.7707151381932167,1.4568513027675358
2024-03-22,81.83702725755899,6.570891550881178,5.0741854204217205,1.4042553897762382,1.0094748238134479,2.571387335267313,0.7971726465708682,4.499691322062237e-05,0.352406836787003,0.3831537420100301
2024-03-25,81.795282827037,6.573365226357129,5.073132775637929,1.4073539330139424,0.980142490623958,2.574863103087061,0.820424384802024,0.005718562447617681,0.36358239556995037,0.4061343014233906
2024-03-26,81.74490138038,6.6112167207436014,5.079813213340358,1.3951146372973233,0.9744367879505914,2.5751076190777558,0.8321850080918711,0.010439876097610165,0.36713002202264516,0.4096547349982412
2024-03-27,82.03452589632066,6.415425175087802,4.946436261148788,1.4455445509696658,1.0208591903479125,2.478908049586452,0.8133027987859911,0.029443019357799714,0.4035100899384221,0.4120449684565085
2024-03-28,82.05203349977272,6.414423033533316,4.909076767163492,1.4420589665806862,1.0139631428889997,2.4979332753019134,0.8011455829321735,0.03656321968882864,0.4149784727338474,0.41782403940402235
2024-04-02,82.06404998418674,6.415836753547744,4.862362642605847,1.4460648000217675,0.9880827474820667,2.5329252279304675,0.8022115714864051,0.043209202294752704,0.41646223785073977,0.42879483259347245
2024-04-03,82.1458750130821,6.4013425487243465,4.85866437976287,1.40857276467361,0.9885931488075902,2.4765751397286357,0.797313804330773,0.07174049660835712,0.42115071873836274,0.4301719855433558
2024-04-05,82.1803947712981,6.394532492703512,4.7714055408722285,1.3849395272382377,1.041511675895954,2.4700158101080727,0.7852987765502253,0.08127070457354171,0.4735780312841824,0.41705266947593994
2024-04-08,82.20436538337904,6.382839919117026,4.768686381910225,1.3825405873518934,1.0206179722198667,2.4817505951292453,0.7855550778091948,0.0812972292346281,0.47373259493468456,0.4186142589141997
2024-04-09,82.0579982362707,6.34984025921385,4.77219132600355,1.3929256175593585,1.15984645228945,2.4954277473516226,0.7841790388346456,0.09064133763707027,0.47290276831582734,0.4240472165239214
2024-04-10,81.99806583888989,6.368215790682452,4.7588284892934585,1.4631743225512974,1.0561265008768927,2.518069223540876,0.7950737208554094,0.13798902021560322,0.47261201352979165,0.4318450795643332
2024-04-11,82.23324299457363,6.2316647992543635,4.5866759813418545,1.587106419499101,1.1712889149395966,2.3419910267971344,0.790908501905295,0.14766558395426288,0.4699171294140988,0.4395386483206621
2024-04-12,82.06022258868978,6.230868542210515,4.5178173892266775,1.656593119235516,1.1008298793114322,2.440796079543413,0.7911390746860829,0.16630149517694634,0.46892841427284665,0.5665034176467925
2024-04-15,82.00073292205647,6.217358353904673,4.500342541125445,1.698464442821627,1.0802292354172078,2.4541729149911053,0.7929321457741272,0.20404666915327,0.46858846400023035,0.5831323107558423
2024-04-16,82.00767128363147,6.2178844257916355,4.473268350100897,1.6815671334025555,1.048664571590528,2.484202359929048,0.792999238466299,0.24193287265114935,0.46862811286771294,0.5831816515687095
2024-04-17,82.07177318394297,6.21895482705797,4.193947066355049,1.6137167091580151,1.012059460765826,2.4956187897388906,0.7964614825832402,0.2610712507371873,0.4689944194839601,0.8674028101768998
2024-04-18,81.97136221309025,6.230745465155741,4.167997274009602,1.6174202281180772,0.986016252040541,2.509125842215112,0.8111010701522262,0.3080670571144218,0.4934976906336718,0.9046669074703553
2024-04-19,81.90726210961067,6.316174527375374,4.163319630046028,1.6052814456371436,0.9925260505359184,2.4991264551922896,0.8104668039752899,0.313026757991174,0.49783960600028015,0.8949766136358314
2024-04-22,81.87939010734702,6.323950259981103,4.161902905189596,1.6028447036442326,0.9893525788905125,2.51056418718682,0.8101910124030508,0.32473577071077775,0.4976701974976885,0.899398277149194
2024-04-23,81.83597470080475,6.321069444077717,4.163475079477752,1.5599538279872152,0.9922526758136263,2.5281278222560624,0.8097614198995619,0.3363728508231331,0.49740631480486425,0.9556058640553091
2024-04-24,81.79938779966595,6.09963360459474,4.188998939703318,1.556423453149787,0.9656927420011264,2.5298305138559942,0.8065664380915457,0.5789124412308845,0.49718393637371444,0.9773701313329428
2024-04-25,81.80440901424451,6.077815169608615,4.185478571575633,1.5626574434974825,0.9605579474308259,2.5252639215688726,0.8066159487696385,0.5907526891572922,0.4972144557614104,0.989234838385712
2024-04-26,81.84421428514376,6.0873864336249905,4.112400688343123,1.5941250031178127,0.9643322736752299,2.5009821073048237,0.7994497489774439,0.5910401439669989,0.4974563957295013,1.00861292011632
2024-04-29,81.8183171339112,6.097266981115556,4.1125162485095474,1.5955096649757743,0.9644994083458461,2.5167201525387437,0.7991967870395362,0.5908531270089095,0.4972989905466874,1.0078215060081965
2024-04-30,71.22282564009801,5.299036152998635,3.4385226357073555,1.375324160102613,0.8771706085247735,2.1973820525891696,0.6952895035437667,0.5361263278847577,0.43289865320419,0.9106082781075793
2024-05-02,81.92185050234556,6.026959548614258,3.9200621123202204,1.6017253210018991,1.013667003377462,2.5705015250389285,0.7968980307343366,0.6049001622834784,0.5036026718481345,1.0398331224357256
2024-05-03,81.85440495859753,5.987034303643548,3.9121099889156414,1.611273606731203,1.0743725961873625,2.6028760783739453,0.8023841532217376,0.6138516943010541,0.5031880601684974,1.0385045598594902
2024-05-06,81.66312501384363,6.00415422868605,3.8977829449261843,1.6659585780735093,1.4912660531185185,2.663728555058395,0.8005091167276445,0.25794476603523697,0.5020121945031305,1.0535185490276964
2024-05-07,81.66823103798167,5.98615235108231,3.8979109049434157,1.6672939278007473,1.489831720749403,2.6609650483819474,0.8026011543574556,0.27152498898517385,0.5018466046620814,1.0536422610557878
2024-05-08,81.63490607162095,5.935262002874093,3.8721584825746893,1.6549112028905915,1.7106066403807432,2.592904372062365,0.7907580887540729,0.24323267655080508,0.5263082288921791,1.038952233399512
2024-05-09,81.74568995699057,5.824186281095421,3.876788647525135,1.5519741535599898,1.900796631719234,2.53342642971864,0.7774567329703498,0.24066377762974275,0.5268734541045841,1.0221439346863326
2024-05-10,81.73991914912293,5.80207909255987,3.8387827371341117,1.540073270660744,1.937436041069919,2.5591884914227414,0.7774018486891879,0.24017513518261144,0.526836259660745,1.0381079744971349
2024-05-13,81.68068615377186,5.79740329329036,3.777087069412656,1.5413138089415426,2.047616093929284,2.5667601921663743,0.7862647246752761,0.24000109179213827,0.5264544867149908,1.0364130853055191
2024-05-14,81.50551624515955,5.851753005826824,3.804729668739642,1.5850383873385228,1.9863184989821776,2.614399533810095,0.7888112282933948,0.2756995181705515,0.5488404849714663,1.0388934287077711
2024-05-16,81.44739445749777,5.8391207368743645,3.7808680833994903,1.5839080924967899,1.8926644953882243,2.6073655844251546,0.7858989002442258,0.4742980931929079,0.5498590003203734,1.0386225561607052
2024-05-17,81.4369861473545,5.789974340367164,3.8109287379063534,1.5447035753223566,2.1782165564120284,2.5891759982569673,0.7796897051012475,0.28251628263503703,0.5497887328422236,1.0380199238021128
2024-05-20,81.61907569999875,5.796798048083127,3.861835811321294,1.5472155540372916,1.9642008668010573,2.613803506443071,0.7800201905488895,0.22757521749709173,0.5510180364934041,1.038457068776031
2024-05-21,81.61375791946509,5.82810731808353,3.848185508444023,1.5400597058881107,1.9453821202485024,2.6260311678616053,0.7707905216173203,0.23172918424143696,0.5508168638218138,1.04513969032857
2024-05-22,81.62419162392469,5.829323320379767,3.8384797612629433,1.5212999804313097,1.951123379677523,2.60873498799926,0.7708268108828349,0.2656381124383353,0.5494303791725567,1.0409516438307822
2024-05-23,81.52632594695731,5.860485234450776,3.8544603222551452,1.5063184392462654,1.927269479161782,2.683264827898282,0.7697871630412585,0.28385158179548875,0.5486893383839662,1.0395476668097252
2024-05-24,81.53269215020052,5.871411334895833,3.850155886477185,1.4901224479908373,1.9302884052700036,2.6753647313726083,0.7701487034213979,0.2871022813502848,0.5486119559852107,1.0441021030361206
2024-05-27,81.26399713413731,5.861930637775291,3.838585448512666,1.4729188352975089,2.2594025574867205,2.6443276298554235,0.7670845875231737,0.3104977210132424,0.5467629950462933,1.0344924533523698
2024-05-28,81.23088640818509,5.864693836628842,3.841236393679003,1.4765336628925578,2.2978216277927896,2.6376302571568084,0.766303712406397,0.30428292975562926,0.5465402184129964,1.0340709530898853
2024-05-29,81.2636931158321,5.889082773637664,3.856843304729392,1.4672911043716486,2.2508663674974567,2.61901774458665,0.7591169053070698,0.3062798939836141,0.5467609495407192,1.0410478405136916
2024-05-30,81.5560378512373,5.895692327544676,3.8594333392407005,1.4956096483073384,1.4442933027665397,2.626558800316588,0.7620829172239724,0.756426423481051,0.5515491358344714,1.0523162540473547
2024-05-31,71.30628093601487,5.099236774596702,3.380967259212971,1.3236784874447058,0.7907269038496324,2.2269819605005674,0.6589062834026739,0.6790383832694743,0.4822318330565194,0.9225304632385588
2024-06-03,82.08762241075635,5.869756077771708,3.906832862255997,1.519082865661313,0.9064967971320984,2.5622765737436666,0.7580580905049719,0.7836004597272692,0.5579837607025827,1.048290101744038
