date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,CHINA MERCHANTS BANK CO LTD,SOOCHOW SECURITIES INTERNATIONAL,CHINA MERCHANTS SECURITIES (HK) CO LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,TOTAL_CCASS_PCT
2024-03-25,15.439936578273928,9.681367802111819,7.095434720296244,9.580657406474904,6.360248832146759,5.45230588071241,4.218990881835718,0.0,2.14125795031104,2.5379019700502776,62.508102022213095
2024-03-26,15.439936578273928,9.718553178962374,7.113252713370468,9.580657406474904,6.360248832146759,5.45230588071241,4.218990881835718,0.0,2.14125795031104,2.5379019700502776,62.56310539213787
2024-03-27,15.439936578273928,9.718553178962374,7.113252713370468,9.581432101825957,6.360248832146759,5.45230588071241,4.218990881835718,0.0,2.14125795031104,2.5379019700502776,62.56388008748893
2024-03-28,15.439936578273928,9.73714586738765,7.113252713370468,9.581432101825957,6.360248832146759,5.45230588071241,4.218990881835718,0.0,2.14125795031104,2.5379019700502776,62.5824727759142
2024-04-02,15.439936578273928,9.779754111695576,7.113252713370468,9.581432101825957,6.360248832146759,5.442234841148718,4.220540272537825,0.0,2.14125795031104,2.5107876327634155,62.58944503407369
2024-04-03,14.728508014223408,9.738695258089756,7.113252713370468,9.58453088323017,6.360248832146759,5.442234841148718,4.20969453762308,0.0,2.14125795031104,2.5107876327634155,61.82921066290681
2024-04-05,14.728508014223408,9.73482178133449,7.113252713370468,9.58453088323017,6.360248832146759,5.442234841148718,4.216666795782559,0.0,2.14125795031104,2.5611428305818738,61.882664642129484
2024-04-08,14.728508014223408,9.73482178133449,7.113252713370468,9.58453088323017,6.360248832146759,5.442234841148718,4.214342709729399,0.0,2.14125795031104,2.5611428305818738,61.88034055607632
2024-04-09,14.728508014223408,9.73482178133449,7.113252713370468,9.58453088323017,6.360248832146759,5.442234841148718,4.218216186484665,0.0,2.14125795031104,2.5611428305818738,61.884214032831586
2024-04-10,14.72928270957446,9.743343430196076,7.113252713370468,9.58453088323017,6.360248832146759,5.442234841148718,4.218216186484665,0.0,2.14125795031104,2.5611428305818738,61.89351037704422
2024-04-11,14.72928270957446,9.753414469759766,7.113252713370468,9.574459843666478,6.360248832146759,5.442234841148718,4.218216186484665,0.0,2.14125795031104,2.5611428305818738,61.89351037704422
2024-04-12,14.72928270957446,9.7611614232703,7.113252713370468,9.574459843666478,6.360248832146759,5.442234841148718,4.218216186484665,0.0,2.14125795031104,2.5611428305818738,61.901257330554756
2024-04-16,14.72928270957446,9.768133681429777,7.11635149477468,9.574459843666478,6.360248832146759,5.43293849693608,4.218216186484665,0.0,2.14125795031104,2.5611428305818738,61.90203202590582
2024-04-19,14.72928270957446,9.784402283801894,7.11635149477468,9.574459843666478,6.360248832146759,5.43293849693608,4.223639053942038,0.0,2.14125795031104,2.5611428305818738,61.9237234957353
2024-04-22,14.72928270957446,9.784402283801894,7.11635149477468,9.574459843666478,6.360248832146759,5.43293849693608,4.230611312101516,0.0,2.14125795031104,2.5588187445287143,61.92837166784162
2024-04-23,14.72928270957446,9.796797409418746,7.11635149477468,9.574459843666478,6.360248832146759,5.43293849693608,4.230611312101516,7.811692218701662,2.14125795031104,2.5588187445287143,69.75245901216014
2024-04-24,14.72928270957446,9.832433395567193,7.11635149477468,9.574459843666478,6.360248832146759,5.43293849693608,4.232160702803622,8.030931003049718,2.14125795031104,2.5588187445287143,70.00888317335874
2024-04-25,14.75562235151027,9.909902930672514,7.120224971529946,9.574459843666478,6.360248832146759,5.43293849693608,4.240682351665208,8.03170569840077,2.14125795031104,2.5588187445287143,70.12586217136779
2024-04-26,14.794357119062928,9.909902930672514,7.120224971529946,9.574459843666478,6.360248832146759,5.43293849693608,4.238358265612048,8.03170569840077,2.14125795031104,2.5588187445287143,70.16227285286728
2024-04-29,14.794357119062928,9.90215597716198,7.115576799423627,9.59925009490018,6.360248832146759,5.43293849693608,4.235259484207835,8.03170569840077,2.14125795031104,2.5766367376029375,70.18938719015414
2024-04-30,14.794357119062928,9.90215597716198,7.115576799423627,9.59925009490018,6.360248832146759,5.43293849693608,4.235259484207835,8.03170569840077,2.14125795031104,2.578186128305044,70.19093658085625
2024-05-03,14.844712316881386,9.90215597716198,7.115576799423627,9.59925009490018,6.360248832146759,5.43293849693608,4.235259484207835,8.03170569840077,2.14125795031104,2.578186128305044,70.24129177867471
2024-05-06,14.823795542402951,9.90215597716198,7.115576799423627,9.59925009490018,6.360248832146759,5.43293849693608,4.236034179558888,8.03170569840077,2.14125795031104,2.578186128305044,70.22114969954733
2024-05-07,14.823795542402951,9.90215597716198,7.115576799423627,9.59925009490018,6.360248832146759,5.43293849693608,4.212793319027292,8.03170569840077,2.222600962171626,2.578186128305044,70.2792518508763
2024-05-08,14.82611962845611,9.93314379120411,7.124098448285212,9.59925009490018,6.360248832146759,5.43293849693608,4.20969453762308,8.03170569840077,2.2063323597995086,2.578186128305044,70.30171801605685
2024-05-09,14.82611962845611,9.93314379120411,7.124098448285212,9.59925009490018,6.360248832146759,5.43293849693608,4.1841295910383245,8.03170569840077,2.3031692786811586,2.578186128305044,70.37298998835375
2024-05-10,14.82611962845611,9.894409023651448,7.124098448285212,9.59925009490018,6.360248832146759,5.43293849693608,4.1849042863893775,8.03170569840077,2.29619702052168,2.578186128305044,70.32805765799266
2024-05-13,14.82611962845611,9.898282500406715,7.124098448285212,9.59925009490018,6.360248832146759,5.43293849693608,4.187228372442537,8.03170569840077,2.234221392437424,2.578186128305044,70.27227959271684
2024-05-14,14.82611962845611,9.898282500406715,7.124098448285212,9.59925009490018,6.360248832146759,5.43293849693608,4.18800306779359,8.03170569840077,2.2481659087563814,2.578186128305044,70.28699880438684
2024-05-21,14.824570237754003,9.898282500406715,7.134169487848903,9.274652742808891,6.360248832146759,5.43293849693608,4.291037549483666,8.061918817091845,2.2481659087563814,2.578186128305044,70.10417070153828
2024-05-22,14.825344933105056,9.898282500406715,7.15276217627418,9.184013386735666,6.4307461090926,5.43293849693608,4.312729019313155,8.061918817091845,2.2481659087563814,2.578186128305044,70.12508747601672
2024-05-23,14.825344933105056,9.900606586459874,7.1574103483805,9.184013386735666,6.4307461090926,5.43293849693608,4.314278410015262,8.061918817091845,2.2481659087563814,2.578186128305044,70.1336091248783
2024-05-24,14.825344933105056,9.900606586459874,7.1574103483805,9.184013386735666,6.4307461090926,5.43293849693608,4.369281779940039,8.061918817091845,2.2481659087563814,2.578186128305044,70.18861249480308
2024-05-27,14.902814468210376,9.900606586459874,7.155860957678393,9.130559407512996,6.4307461090926,5.43293849693608,4.394072031173741,8.061918817091845,2.2481659087563814,2.578186128305044,70.23586891121732
2024-05-28,14.902814468210376,9.897507805055662,7.155860957678393,9.130559407512996,6.4307461090926,5.43293849693608,4.397170812577953,8.061918817091845,2.2481659087563814,2.578186128305044,70.23586891121732
2024-05-29,14.902814468210376,9.895958414353554,7.155860957678393,9.130559407512996,6.4307461090926,5.43293849693608,4.397945507929006,8.061918817091845,2.2481659087563814,2.578186128305044,70.23509421586628
2024-05-30,14.902814468210376,9.895958414353554,7.155860957678393,9.123587149353517,6.4307461090926,5.43293849693608,4.39872020328006,8.061918817091845,2.2481659087563814,2.578186128305044,70.22889665305784
2024-05-31,14.902814468210376,9.895958414353554,7.158959739082606,9.123587149353517,6.4307461090926,5.43293849693608,4.39872020328006,8.061918817091845,2.2481659087563814,2.578186128305044,70.23199543446206
2024-06-04,14.902814468210376,9.895958414353554,7.147339308816808,9.123587149353517,6.4307461090926,5.43293849693608,4.422735759162709,8.061918817091845,2.2481659087563814,2.578186128305044,70.24439056007891
2024-06-05,14.902814468210376,9.900606586459874,7.147339308816808,9.123587149353517,6.4307461090926,5.487941866860857,4.475415043034327,8.061918817091845,2.2481659087563814,2.578186128305044,70.35672138598163
2024-06-07,14.902814468210376,9.900606586459874,7.147339308816808,9.123587149353517,6.4307461090926,5.487941866860857,4.47618973838538,8.061918817091845,2.2481659087563814,2.578186128305044,70.35749608133268
2024-06-11,14.902814468210376,9.892859632949342,7.147339308816808,9.123587149353517,6.4307461090926,5.487941866860857,4.47618973838538,8.061918817091845,2.2481659087563814,2.578186128305044,70.34974912782215
2024-06-12,14.902814468210376,9.892859632949342,7.147339308816808,9.123587149353517,6.4307461090926,5.504985164584028,4.466118698821688,8.061918817091845,2.2481659087563814,2.578186128305044,70.35672138598163
2024-06-13,14.922181851986707,9.892859632949342,7.147339308816808,9.123587149353517,6.4307461090926,5.504985164584028,4.466118698821688,8.061918817091845,2.2481659087563814,2.578186128305044,70.37608876975796
2024-06-14,14.922181851986707,9.892859632949342,7.147339308816808,9.123587149353517,6.4307461090926,5.5259019390624635,4.466118698821688,8.061918817091845,2.2481659087563814,2.578186128305044,70.39700554423639
2024-06-17,14.922181851986707,9.892859632949342,7.141916441359436,9.123587149353517,6.4307461090926,5.5259019390624635,4.466118698821688,8.061918817091845,2.2481659087563814,2.578186128305044,70.39158267677902
2024-06-18,14.922181851986707,9.892859632949342,7.141916441359436,9.123587149353517,6.4307461090926,5.564636706615124,4.462245222066422,8.061918817091845,2.2481659087563814,2.578186128305044,70.42644396757642
2024-06-19,14.922181851986707,9.892859632949342,7.13571887855101,9.123587149353517,6.4307461090926,5.564636706615124,4.463794612768529,8.061918817091845,2.2481659087563814,2.578186128305044,70.4217957954701
2024-06-20,14.922181851986707,9.892859632949342,7.13571887855101,9.122812454002464,6.4307461090926,5.564636706615124,4.467668089523795,8.061918817091845,2.2481659087563814,2.578186128305044,70.42489457687431
2024-06-21,14.924505938039868,9.892859632949342,7.13571887855101,9.122812454002464,6.4307461090926,5.564636706615124,4.475415043034327,8.047974300772887,2.2481659087563814,2.578186128305044,70.42102110011903
2024-06-24,14.9206324612846,9.892859632949342,7.13571887855101,9.122812454002464,6.4307461090926,5.603371474167783,4.47618973838538,8.023958744890239,2.2481659087563814,2.578186128305044,70.43264153038484
2024-06-25,14.916758984529332,9.892859632949342,7.13571887855101,9.122812454002464,6.4307461090926,5.6614736254967735,4.475415043034327,8.023184049539186,2.2481659087563814,2.578186128305044,70.48532081425645
2024-06-26,14.91366020312512,9.892859632949342,7.141916441359436,9.119713672598252,6.4307461090926,5.6614736254967735,4.475415043034327,8.023184049539186,2.2481659087563814,2.578186128305044,70.48532081425645
2024-06-27,14.908237335667748,9.87968981198144,7.141916441359436,9.119713672598252,6.4307461090926,5.688587962783635,4.491683645406444,8.034804479804983,2.2481659087563814,2.578186128305044,70.52173149575596
2024-06-28,149.0823733566775,98.79689811981439,71.41916441359434,91.1971367259825,64.30746109092598,56.88587962783635,44.591464406622094,80.34804479804983,22.481659087563816,25.78186128305044,704.8919429101173
2024-07-02,14.908237335667748,9.87968981198144,7.137268269253116,9.119713672598252,6.4307461090926,5.688587962783635,4.4560476592579965,8.034804479804983,2.2481659087563814,2.578186128305044,70.4814473375012
2024-07-03,14.908237335667748,9.87968981198144,7.137268269253116,9.119713672598252,6.4307461090926,5.688587962783635,4.4544982685558905,8.034804479804983,2.249715299458488,2.578186128305044,70.4814473375012
2024-07-04,14.908237335667748,9.87968981198144,7.137268269253116,9.119713672598252,6.4307461090926,5.688587962783635,4.4552729639069435,8.034804479804983,2.249715299458488,2.578186128305044,70.48222203285225
2024-07-08,14.908237335667748,9.87968981198144,7.130296011093637,9.119713672598252,6.4307461090926,5.688587962783635,4.4552729639069435,8.034804479804983,2.249715299458488,2.578186128305044,70.47524977469277
2024-07-12,14.908237335667748,9.871168163119853,7.130296011093637,9.119713672598252,6.4307461090926,5.688587962783635,4.463019917417475,8.034804479804983,2.249715299458488,2.578186128305044,70.47447507934172
2024-07-15,14.908237335667748,9.871168163119853,7.130296011093637,9.119713672598252,6.4307461090926,5.717251690772604,4.466118698821688,8.034804479804983,2.249715299458488,2.578186128305044,70.5062375887349
2024-07-16,14.908237335667748,9.871168163119853,7.130296011093637,9.119713672598252,6.4307461090926,5.717251690772604,4.464569308119582,8.034804479804983,2.252814080862701,2.578186128305044,70.507786979437
2024-07-18,14.91469313025986,9.871168163119853,7.130296011093637,9.119713672598252,6.4307461090926,5.717251690772604,4.46327814920116,8.034804479804983,2.252814080862701,2.578186128305044,70.51295161511068
2024-07-22,14.91469313025986,9.871168163119853,7.129004852175215,9.119713672598252,6.4307461090926,5.717251690772604,4.46327814920116,8.034804479804983,2.252814080862701,2.578186128305044,70.51166045619227
2024-07-23,14.91469313025986,9.871168163119853,7.094143561377822,9.119713672598252,6.4307461090926,5.752112981569998,4.46327814920116,8.034804479804983,2.252814080862701,2.4038796743180746,70.3373540022053
2024-07-25,14.816565052459788,9.871168163119853,7.088978925704134,9.097763970985078,6.4307461090926,5.752112981569998,4.52783609512226,8.034804479804983,2.252814080862701,2.4038796743180746,70.27666953303947
2024-07-29,14.816565052459788,9.871168163119853,7.088978925704134,9.071940792616637,6.4307461090926,5.752112981569998,4.5536592734907,8.034804479804983,2.252814080862701,2.4038796743180746,70.27666953303947
2024-07-30,14.816565052459788,9.871168163119853,7.088978925704134,9.052573408840308,6.4307461090926,5.752112981569998,4.5536592734907,8.034804479804983,2.252814080862701,2.4038796743180746,70.25730214926314
2024-07-31,14.816565052459788,9.871168163119853,7.088978925704134,9.052573408840308,6.4307461090926,5.752112981569998,4.554950432409122,8.034804479804983,2.252814080862701,2.4038796743180746,70.25859330818156
2024-08-01,14.816565052459788,9.871168163119853,7.088978925704134,9.052573408840308,6.4307461090926,5.752112981569998,4.549785796735434,8.034804479804983,2.252814080862701,2.4038796743180746,70.25342867250787
2024-08-05,14.816565052459788,9.871168163119853,7.088978925704134,9.052573408840308,6.4307461090926,5.64365563242255,4.635002285351286,8.034804479804983,2.252814080862701,2.4038796743180746,70.23018781197628
2024-08-06,14.816565052459788,9.871168163119853,7.088978925704134,9.052573408840308,6.4307461090926,5.64365563242255,4.637584603188129,8.034804479804983,2.252814080862701,2.4038796743180746,70.23277012981312
2024-08-12,14.816565052459788,9.871168163119853,7.088978925704134,9.052573408840308,6.4307461090926,5.64365563242255,4.646622715617084,8.034804479804983,2.252814080862701,2.4038796743180746,70.24180824224207
2024-08-13,14.816565052459788,9.871168163119853,7.088978925704134,9.052573408840308,6.4307461090926,5.674643446464678,4.640166921024973,8.034804479804983,2.252814080862701,2.4038796743180746,70.2663402616921
2024-08-21,14.819147370296632,9.871168163119853,7.088978925704134,8.990597780756051,6.4307461090926,5.52099553517246,4.538165366469636,8.034804479804983,2.252814080862701,2.4038796743180746,69.95129748559712
2024-08-22,14.819147370296632,9.871168163119853,7.088978925704134,8.988015462919206,6.4307461090926,5.52099553517246,4.538165366469636,8.034804479804983,2.252814080862701,2.4038796743180746,69.94871516776028
2024-08-26,14.820438529215052,9.871168163119853,7.088978925704134,8.988015462919206,6.4307461090926,5.52099553517246,4.538165366469636,8.034804479804983,2.252814080862701,2.4038796743180746,69.9500063266787
2024-08-27,14.807526940030833,9.871168163119853,7.088978925704134,8.988015462919206,6.4307461090926,5.52099553517246,4.551076955653856,8.034804479804983,2.252814080862701,2.4038796743180746,69.9500063266787
2024-08-28,14.801329377222409,9.871168163119853,7.088978925704134,8.990597780756051,6.4307461090926,5.52099553517246,4.551076955653856,8.034804479804983,2.252814080862701,2.4038796743180746,69.94639108170712
2024-08-29,14.802620536140829,9.871168163119853,7.088978925704134,8.990597780756051,6.4307461090926,5.52099553517246,4.552368114572277,8.034804479804983,2.252814080862701,2.4038796743180746,69.94897339954397
2024-08-30,14.785835470201345,9.871168163119853,7.088978925704134,8.990597780756051,6.4307461090926,5.52099553517246,4.565279703756498,8.034804479804983,2.252814080862701,2.4038796743180746,69.9450999227887
2024-09-03,14.757429973996059,9.898282500406715,7.088978925704134,8.990597780756051,6.4307461090926,5.52099553517246,4.569153180511764,8.034804479804983,2.252814080862701,2.4038796743180746,69.94768224062554
2024-09-04,14.757429973996059,9.898282500406715,7.076067336519913,9.034497183982399,6.4307461090926,5.516347363066141,4.582064769695983,8.034804479804983,2.252814080862701,2.4038796743180746,69.98693347174557
2024-09-05,14.781961993446076,9.898282500406715,7.076067336519913,9.034497183982399,6.4307461090926,5.516347363066141,4.562697385919654,8.034804479804983,2.252814080862701,2.4038796743180746,69.99209810741925
2024-09-09,14.7832531523645,9.898282500406715,7.076067336519913,9.034497183982399,6.4307461090926,5.516347363066141,4.570444339430186,8.034804479804983,2.252814080862701,2.4038796743180746,70.00113621984822
2024-09-11,14.793582423711877,9.87504163987512,7.076067336519913,9.034497183982399,6.4307461090926,5.516347363066141,4.589811723206515,8.034804479804983,2.252814080862701,2.4038796743180746,70.00759201444032
2024-09-12,14.79745590046714,9.87504163987512,7.076067336519913,9.034497183982399,6.4307461090926,5.516347363066141,4.587229405369672,8.034804479804983,2.252814080862701,2.4038796743180746,70.00888317335874
2024-09-13,14.79745590046714,9.925396837693578,7.076067336519913,9.034497183982399,6.4307461090926,5.516347363066141,4.5885205642880935,8.034804479804983,2.252814080862701,2.4038796743180746,70.06052953009562
2024-09-16,14.79745590046714,9.92152336093831,7.076067336519913,9.034497183982399,6.4307461090926,5.516347363066141,4.593685199961782,8.034804479804983,2.252814080862701,2.4038796743180746,70.06182068901404
2024-09-17,14.79745590046714,9.92152336093831,7.076067336519913,9.034497183982399,6.4307461090926,5.516347363066141,4.591102882124938,8.034804479804983,2.252814080862701,2.4038796743180746,70.0592383711772
2024-09-23,14.798747059385564,9.92152336093831,7.076067336519913,9.028041389390289,6.4307461090926,5.516347363066141,4.59239404104336,8.034804479804983,2.252814080862701,2.4038796743180746,70.05536489442193
2024-09-24,14.797972364034509,9.92152336093831,7.076067336519913,9.028041389390289,6.4307461090926,5.516347363066141,4.594976358880204,8.034804479804983,2.252814080862701,2.4038796743180746,70.05717251690773
2024-09-25,14.799263522952932,9.92152336093831,7.076067336519913,9.028041389390289,6.4307461090926,5.516347363066141,4.596009286014941,8.034804479804983,2.252814080862701,2.4038796743180746,70.05949660296088
2024-09-26,14.80442815862662,9.92152336093831,7.076067336519913,9.028041389390289,6.4307461090926,5.516347363066141,4.597300444933363,8.034804479804983,2.252814080862701,2.4038796743180746,70.065952397553
2024-09-27,14.80442815862662,9.92152336093831,7.076067336519913,9.028041389390289,6.4307461090926,5.516347363066141,4.598591603851785,8.034804479804983,2.252814080862701,2.4038796743180746,70.06724355647141
2024-09-30,14.80442815862662,9.92152336093831,7.074776177601491,9.028041389390289,6.4307461090926,5.516347363066141,4.599882762770207,8.034804479804983,2.252814080862701,2.4038796743180746,70.06724355647141
2024-10-02,14.810883953218731,9.92152336093831,7.074776177601491,9.028041389390289,6.4307461090926,5.516347363066141,4.582064769695983,8.034804479804983,2.253588776213754,2.4038796743180746,70.05665605334036
2024-10-03,14.766984549992381,9.926687996612,7.087687766785712,9.028041389390289,6.4307461090926,5.539588223597737,4.577933061157034,8.034804479804983,2.253588776213754,2.4038796743180746,70.04994202696456
2024-10-04,14.777313821339758,9.939599585796218,7.074776177601491,8.997053575348161,6.4307461090926,5.539588223597737,4.639908689241289,8.034804479804983,2.254879935132176,2.4038796743180746,70.09255027127249
2024-10-07,14.777313821339758,9.938308426877796,7.074776177601491,8.997053575348161,6.4307461090926,5.516347363066141,4.651529119507087,8.034804479804983,2.2574622529690203,2.4038796743180746,70.08222099992511
2024-10-08,14.783769615931869,9.938308426877796,7.074776177601491,8.969939238061299,6.4307461090926,5.460827529573995,4.652820278425509,8.034804479804983,2.2574622529690203,2.4038796743180746,70.00733378265663
2024-10-09,14.783769615931869,9.939599585796218,7.0613481248499035,8.962192284550767,6.4307461090926,5.466508628815052,4.634744053567601,8.034804479804983,2.2574622529690203,2.4038796743180746,69.97505480969609
2024-10-10,14.797972364034509,9.939599585796218,7.094918256728874,8.962192284550767,6.4307461090926,5.466508628815052,4.6967196816518575,8.047716068989203,2.2574622529690203,2.4038796743180746,70.09771490694618
2024-10-14,14.799263522952932,9.939599585796218,7.094918256728874,8.962192284550767,6.4307461090926,5.466508628815052,4.709631270836077,8.047716068989203,2.2574622529690203,2.4038796743180746,70.11191765504881
2024-10-15,14.799263522952932,9.939599585796218,7.094918256728874,8.963483443469189,6.4307461090926,5.466508628815052,4.7186693832650315,8.047716068989203,2.2574622529690203,2.3961327208075427,70.11449997288565
2024-10-16,14.799263522952932,9.939599585796218,7.094918256728874,8.949280695366548,6.4307461090926,5.466508628815052,4.747074879470315,8.047716068989203,2.26391804756113,2.3961327208075427,70.13515851558041
2024-10-17,14.799263522952932,9.93030324158358,7.094918256728874,8.963483443469189,6.4307461090926,5.466508628815052,4.772898057838755,8.047716068989203,2.260044570805864,2.3961327208075427,70.16201462108359
2024-10-18,14.799263522952932,9.934176718338847,7.094918256728874,8.963483443469189,6.4307461090926,5.466508628815052,4.785809647022974,8.047716068989203,2.260044570805864,2.3961327208075427,70.17879968702307
2024-10-21,14.881897693731942,9.934176718338847,7.082006667544655,8.963483443469189,6.4307461090926,5.466508628815052,4.8619880232098724,8.047716068989203,2.260044570805864,2.3961327208075427,70.32470064480476
2024-10-22,14.881897693731942,9.888211460843022,7.082006667544655,8.963483443469189,6.4307461090926,5.466508628815052,4.904596267517799,8.047716068989203,2.260044570805864,2.3961327208075427,70.32134363161686
2024-10-23,14.881897693731942,9.888211460843022,7.082006667544655,8.963483443469189,6.4307461090926,5.466508628815052,4.908469744273065,8.047716068989203,2.260044570805864,2.3961327208075427,70.32521710837213
2024-10-25,14.881897693731942,9.888211460843022,7.082006667544655,8.963483443469189,6.4307461090926,5.466508628815052,4.912343221028331,8.047716068989203,2.260044570805864,2.3961327208075427,70.3290905851274
2024-10-29,14.881897693731942,9.875299871658804,7.094918256728874,8.963483443469189,6.4307461090926,5.466508628815052,4.912343221028331,8.047716068989203,2.260044570805864,2.3961327208075427,70.3290905851274
2024-10-30,14.881897693731942,9.863679441393005,7.10524752807625,8.963483443469189,6.420416837745223,5.466508628815052,4.93171060480466,8.047716068989203,2.260044570805864,2.3961327208075427,70.33683753863794
2024-10-31,14.881897693731942,9.89208493759829,7.10524752807625,8.963483443469189,6.420416837745223,5.466508628815052,4.93171060480466,8.047716068989203,2.260044570805864,2.3961327208075427,70.36524303484322
2024-11-01,14.881897693731942,9.948895930008856,7.10524752807625,8.963483443469189,6.420416837745223,5.466508628815052,5.022091729094201,8.047716068989203,2.260044570805864,2.3961327208075427,70.51243515154331
2024-11-04,14.881897693731942,9.948895930008856,7.10524752807625,8.963483443469189,6.420416837745223,5.466508628815052,5.036294477196843,8.047716068989203,2.260044570805864,2.3961327208075427,70.52663789964596
2024-11-05,14.881897693731942,9.948895930008856,7.10524752807625,8.963483443469189,6.420416837745223,5.466508628815052,5.042750271788952,8.047716068989203,2.260044570805864,2.3961327208075427,70.53309369423808
2024-11-06,14.881897693731942,9.96955447270361,7.10524752807625,8.963483443469189,6.420416837745223,5.466508628815052,5.062117655565283,8.047716068989203,2.260044570805864,2.3961327208075427,70.57311962070915
2024-11-07,14.881897693731942,10.045732848890507,7.10524752807625,8.963483443469189,6.420416837745223,5.46521746989663,5.068573450157392,7.966373057128617,2.260044570805864,2.3961327208075427,70.57311962070915
2024-11-11,14.878024216976673,10.045732848890507,7.10524752807625,8.963483443469189,6.420416837745223,5.46521746989663,5.0737380858310805,7.966373057128617,2.260044570805864,2.3961327208075427,70.57441077962758
2024-11-12,14.878024216976673,10.044441689972086,7.10524752807625,8.969939238061299,6.420416837745223,5.46521746989663,5.100852423117942,7.966373057128617,2.260044570805864,2.3961327208075427,70.60668975258812
2024-11-13,14.878024216976673,10.054770961319461,7.10524752807625,8.969939238061299,6.420416837745223,5.46521746989663,5.10601705879163,7.966373057128617,2.260044570805864,2.3961327208075427,70.62218365960919
2024-11-15,14.871568422384565,10.054770961319461,7.10524752807625,8.981559668327096,6.420416837745223,5.46521746989663,5.111181694465318,7.966373057128617,2.260044570805864,2.3961327208075427,70.63251293095657
2024-11-18,15.110691054076316,10.062517914829993,7.10524752807625,8.981559668327096,6.420416837745223,5.46521746989663,5.111181694465318,7.966373057128617,2.260044570805864,2.3961327208075427,70.87938251615886
2024-11-19,15.12360264326054,10.062517914829993,7.10524752807625,8.981559668327096,6.420416837745223,5.46521746989663,5.111181694465318,7.966373057128617,2.260044570805864,2.3961327208075427,70.89229410534308
2024-11-20,15.12360264326054,10.08808286141475,7.10524752807625,8.981559668327096,6.420416837745223,5.46521746989663,5.0995612641995205,7.966373057128617,2.2613357297242858,2.3961327208075427,70.90752978058046
2024-11-26,15.122311484342116,10.08808286141475,7.10524752807625,8.981559668327096,6.420416837745223,5.46521746989663,5.094396628525832,7.966373057128617,2.2613357297242858,2.3961327208075427,70.90107398598833
2024-11-27,15.146843503792134,10.12810878788583,7.10524752807625,8.981559668327096,6.426872632337334,5.46521746989663,5.094396628525832,7.966373057128617,2.2613357297242858,2.3380305694785526,70.91398557517256
2024-12-06,15.14555234487371,10.120878297942667,7.10524752807625,8.981559668327096,6.426872632337334,5.46521746989663,5.096978946362676,7.966373057128617,2.2613357297242858,2.3380305694785526,70.90804624414783
