date,CHINA MERCHANTS SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS
2024-03-26,77.05704492468527,10.497732706489835,3.473993333393303,1.4774780074083373,3.0649722109863062,1.5006901992283186,1.4997387037878482,0.6257740986582051,0.45724537578951996,0.3453304395730605
2024-03-27,77.05172978174146,10.49173069911781,3.4924342404209185,1.4780881425628587,3.0693817170714603,1.5008377556550099,1.4934849332564373,0.626087333560609,0.4573623658170054,0.3388630307964285
2024-03-28,77.06137002780955,10.496345074261848,3.4867134969320728,1.4837996389995125,3.0541375594270566,1.504144856050358,1.4876231717882364,0.6265733241959267,0.45722587484609384,0.34206697568934336
2024-04-02,77.05580311435942,10.498093037664098,3.478216210548119,1.4797489941742024,3.07391841466122,1.5048556158738344,1.4835722507509137,0.6265280605383418,0.4571928448484242,0.34207145658142823
2024-04-03,77.03248302450211,10.572652391058183,3.483204954784406,1.4789939752211578,3.0222670393549804,1.5049126563224966,1.4678477678607864,0.625672872073796,0.4554673361524017,0.35649798266968546
2024-04-05,76.99458238838021,10.597354459194989,3.4640951873774215,1.4669877594398268,3.0901775307363715,1.5006203440062809,1.4526182962505063,0.6250492736474194,0.45378461863032477,0.35473014233664957
2024-04-08,76.96419288514379,10.630017392354628,3.4695441676148695,1.4637135649182362,3.104649689214285,1.500450973850882,1.4340079728138693,0.6246708737039838,0.4553307065183058,0.3534217738671549
2024-04-09,76.94449820648873,10.642784110195139,3.4686332815920236,1.4633292849773207,3.117600073510137,1.5071644080709554,1.421001867959446,0.6246602703115661,0.4556202216977002,0.3547082751969787
2024-04-10,76.95478114450543,10.632262468063203,3.479058914998684,1.4707865061158523,3.1226070575441156,1.5005069457495497,1.4063237339590295,0.6244600320510286,0.4560583699838657,0.3531548270292419
2024-04-11,76.97036287969593,10.607441410558303,3.4793664212348827,1.4738087381279095,3.139620316809562,1.4993799043807299,1.39055644499908,0.6236541725487252,0.45543897927243254,0.36037073237244754
2024-04-12,76.97433354359686,10.614331537800483,3.4846512399154967,1.4757217416388881,3.1427681848618843,1.4943864321118974,1.3765552330407511,0.6226299366456235,0.45533912171273805,0.359283028675386
2024-04-15,76.96452021069716,10.593829093951665,3.5011080799580188,1.5110945095225619,3.130922419393461,1.4944951659805805,1.3653029989158219,0.6213046256510293,0.4589448581851901,0.3584780377445129
2024-04-16,76.9589672657278,10.593824301683235,3.488318102615761,1.5556732840835847,3.1365741232649196,1.4919847470438194,1.3397330831399565,0.6203057326511264,0.455041906003201,0.35957745378660355
2024-04-17,77.00714155325727,10.57606262947186,3.49626750408742,1.5594342957897473,3.107285401255208,1.491158865005497,1.3268882587367252,0.6203658799062325,0.4550860286352575,0.36030958385477607
2024-04-18,77.06483784925776,10.57401740660604,3.501228280171765,1.5521153696844152,3.072720226366227,1.488388885195262,1.3106402150389675,0.6199311307788394,0.4550811746919445,0.3610394622087753
2024-04-19,77.06459569605005,10.571224451608328,3.4870706226773733,1.5765785242064185,3.074962933659163,1.4928801766266497,1.2973563376122332,0.6190101656461067,0.45456925298939893,0.3617518389242891
2024-04-22,77.06072842780421,10.57974900850506,3.487099941022772,1.581658162313897,3.0767546504731578,1.4922434161473188,1.2830918901340336,0.6185704881794201,0.45582159893556573,0.3642824164845779
2024-04-23,77.0706342458844,10.575560801631836,3.4904599427946583,1.5879914783527813,3.073835866650085,1.4925505325813941,1.2672166571182795,0.6232245413598382,0.455831357126212,0.3626945765005124
2024-04-24,77.07020202197123,10.440650429132196,3.4864048065128257,1.590434559234717,3.0892565910385845,1.4927975773984348,1.255358281897498,0.6224548004145947,0.5881724777371528,0.36426845466277386
2024-04-25,77.07286621023822,10.436361579168661,3.4925022496055993,1.590489537903268,3.0950354567191734,1.492542672001677,1.245899901086967,0.6226295720971678,0.5887199796743311,0.3629528415049451
2024-04-26,77.06702050158043,10.434409892582638,3.493514379090895,1.6204555814271917,3.0900214225923457,1.4916670847301476,1.2202138504580775,0.6218672145807705,0.5978056120480727,0.3630244609094313
2024-04-29,77.06521888957992,10.426359895979298,3.5092186794468856,1.6461119054580937,3.074234163577455,1.4905605269065318,1.2046067996662164,0.6203518798974016,0.599807692629937,0.3635295668582563
2024-04-30,77.05990997431697,10.39042994179541,3.511683976369352,1.6801685290201585,3.0810769611176223,1.4888744800302371,1.1912950631091817,0.6199516108615222,0.5977743983444502,0.3788350650350991
2024-05-02,77.05751359732668,10.374960092609136,3.5542732019469905,1.6777668446698688,3.0875507551607893,1.4877573990160373,1.178387197959226,0.6192977034581245,0.5981521485032248,0.36434105934992916
2024-05-03,77.05618823794543,10.365640305526387,3.5557953575976917,1.6817728178608622,3.0892826797633,1.4870704044664953,1.1706037126891908,0.6191338303801756,0.5978180015577581,0.3766946522127018
2024-05-06,77.06287258585199,10.358062468037845,3.5561038100892852,1.6819187056198008,3.1010361657379377,1.4877612630150403,1.1630946021527333,0.6259210533305106,0.5977975333517427,0.3654318128131074
2024-05-07,77.05983902919978,10.353347698346244,3.5559638251392425,1.681852497399075,3.113341755669034,1.4878577140676723,1.15993316793209,0.625487804386409,0.597789937013098,0.3645865708473531
2024-05-08,77.06765401078255,10.349276230878814,3.5886078953018,1.6696102816500524,3.112787117572812,1.4866968851076903,1.141150684373614,0.6201081828221365,0.5979016429525853,0.3662070685579421
2024-05-09,77.07000084189816,10.33386266001397,3.5963796171922073,1.6984719101245276,3.1065476204980103,1.4830887555552266,1.1281592808607082,0.6201270660903141,0.5975016083085036,0.36586063945836295
2024-05-10,77.06636818021741,10.320942215210929,3.601777882940137,1.7292955840160071,3.1014428060481176,1.482960338032055,1.1150473638365601,0.6199956755720126,0.5974570995496691,0.3647128545771141
2024-05-13,77.07063134342707,10.317410670892238,3.607897149987143,1.7664353219321873,3.0761086405341596,1.4806746851364228,1.0988426902236654,0.6187606805581636,0.5980261384161936,0.3652126788927582
2024-05-14,77.04668845753181,10.328372930210136,3.61903883336569,1.838263523555244,3.0409987464348767,1.4695370521843851,1.0822695425255038,0.616630063638324,0.5960558344425199,0.36214501611151223
2024-05-16,77.03548078930176,10.310218523311438,3.6454499384583725,1.8842738476734102,3.0229607344783562,1.4640796571516677,1.0662702749782988,0.6140092874862274,0.5934665738672021,0.36379037329326636
2024-05-17,77.08638115839416,10.337567121366018,3.640194132037004,1.89251910334719,2.9533457253795645,1.4638718090154148,1.0510719637769672,0.6139040209862142,0.5931473329033635,0.3679976327941099
2024-05-20,77.07562417415079,10.35523221733261,3.6567772906409806,1.8959702869287387,2.946161958044062,1.4615022563663713,1.0353583896136354,0.6130308810875134,0.5932484723442094,0.3670940734910891
2024-05-21,77.08335014821502,10.371156305365481,3.6471807291118234,1.901576182784256,2.941299476711413,1.4593803848501032,1.0200303073905543,0.6136543523616258,0.587895362928146,0.37447675028157634
2024-05-22,77.03553030699544,10.364573402570182,3.6529858124686796,1.9043792835717204,3.0068276970337653,1.4594097364040421,1.0061726677514597,0.6127630505528286,0.5875315721038145,0.36982647054807116
2024-05-23,77.01947503461628,10.37719323223662,3.641554915068802,1.9036760812429734,3.0244656422496834,1.4625742557148922,1.0006537104344329,0.6126353422389986,0.5874100412897137,0.370361744907606
2024-05-24,77.03119222632057,10.40203684380732,3.625412846361256,1.9051910924430568,3.0208238654730852,1.4616499149655686,0.9850497808991995,0.6125753692521342,0.5872122026307924,0.36885585784701513
2024-05-27,77.01873469124484,10.408576058903448,3.6411826025784126,1.9050953005533449,3.011501765119198,1.4601043794903834,0.9847151361897655,0.6127177451778942,0.5871040072522201,0.3702683134904799
2024-05-28,76.99741330244369,10.421107115230015,3.6486974075482728,1.8989540805683436,3.0264390243529014,1.4545463754911618,0.9844425337591846,0.6118846721264519,0.5869365776820081,0.3695789107979759
2024-05-29,77.01650590174201,10.424860953725327,3.650214722908446,1.9158622254329298,2.9976852836612307,1.4543455546677713,0.97483448633503,0.6117811604507248,0.5871156806053149,0.36679403047122394
2024-05-30,77.02010692606093,10.395761135678615,3.666159787510143,1.93039890251165,3.004677504507785,1.4535824638051091,0.964989981097057,0.6117587153966143,0.5871317479863079,0.36543283544579364
2024-05-31,77.01368134437013,10.389956055208915,3.673255535413611,1.9404980115191646,3.00846167732921,1.4535122408620949,0.9559765020240052,0.6109930401988417,0.5870891968938629,0.3665763961801743
2024-06-03,77.01209299288458,10.378321633913316,3.6708827744683465,1.9410194797013332,3.031180077754144,1.4541968862873644,0.9472281754165982,0.6111335724229683,0.5875875336495392,0.3663568735018186
2024-06-04,77.03351586864233,10.387980008274921,3.674916387568473,1.946665294113396,3.0195202520708575,1.4551656068791032,0.9098749878999807,0.6116609857237955,0.5961129210905387,0.3645876877366123
2024-06-05,77.03630929278798,10.363298400866144,3.666821564567621,1.9386163086554338,3.063050836044,1.4541669194016738,0.9090634517279336,0.6100139363687027,0.5918096884689964,0.36684960111152304
2024-06-06,76.93706794217977,10.346251273567084,3.6530074041921794,2.0161093981666425,3.075300157976769,1.4355925634709188,0.9099421231275493,0.6041179287250648,0.5911827446221483,0.4314284639718763
2024-06-07,76.95226080846479,10.31987277263618,3.664341190210748,2.0365046274940153,3.0879860067569527,1.431694215297284,0.9081330389605899,0.6029032137278686,0.56524671772962,0.4310574087219488
2024-06-11,76.94852007362734,10.308535562831368,3.682980429118697,2.035590865927623,3.170394703079386,1.4297938496115294,0.9080384883852608,0.6027212840572339,0.5628263077763119,0.3505984355852515
2024-06-12,76.92592439563141,10.282932442608008,3.688068989153775,2.037695707504031,3.215657985882296,1.4270950524116448,0.9068029942740654,0.6017284219027583,0.5640888170264335,0.350005193605583
2024-06-13,76.89915129374417,10.25258676406809,3.7003955793928083,2.0485577117092273,3.2466114264186974,1.4261264230189636,0.9075068817441714,0.5746554663190298,0.5666930289070601,0.37771542467777774
2024-06-14,76.90378657034044,10.238381163880913,3.7047478081897838,2.049955631222094,3.2646610298681296,1.444566330920056,0.904485218214019,0.5747410825400564,0.5668291426893061,0.34784602213519333
2024-06-17,76.92855273982326,10.259870070524352,3.7069097734617666,2.0234870287395172,3.22674440193318,1.4573227865169534,0.904725505572034,0.5750791545096738,0.5669537812817342,0.35035475763752466
2024-06-18,76.86479798013778,10.24439499790252,3.714282753920825,2.023593366530278,3.28247643471128,1.4733172019373983,0.9037719050180029,0.5739911359484475,0.5630606012883104,0.3563136226051647
2024-06-19,76.8598009327381,10.23114893399526,3.7178624120819834,2.0301360459761253,3.2893061137174704,1.4733233170218427,0.9036112533023197,0.5738462937738619,0.4356360823124947,0.4853286150805431
2024-06-20,76.79960700646154,9.977176470938366,3.7305286624035627,2.045396793164984,3.2771106795462033,1.4713040029642284,0.903098419499647,0.5727010802472767,0.44962789911427625,0.7734489856599067
2024-06-21,76.85159552100527,9.979645319249387,3.723902906564453,2.0557470354740848,3.2115951575863644,1.4547542382585736,0.9026695100527553,0.5730602729362638,0.4511915870696232,0.7958384518032227
2024-06-24,76.87957558491854,9.967290946354133,3.7228636321343807,2.0561387775853994,3.1075619064718,1.455747228049919,0.9053932230561418,0.5736971456294122,0.4509096091447622,0.8808219466555127
2024-06-25,76.37020150202912,9.279700196976586,3.71849653061359,2.0429711956810555,4.257491266332595,1.4481268666540728,0.8997994110778821,0.5703516437895012,0.454109549937876,0.9587518369077319
2024-06-26,76.8909015072051,10.230647297895384,3.7469560973088463,2.0608234364380364,3.0741637019637538,1.458050346767645,0.9057553544686802,0.5742909466054925,0.585207543149158,0.4732037681979017
2024-06-27,76.88809131684509,10.221388703282175,3.759754180105896,2.077509944634101,3.172011035792284,1.4575199116415778,0.9056688853376436,0.5739116841023724,0.5851846035869036,0.3589597346719495
2024-06-28,76.8317889500833,10.226983911068627,3.7588344233961895,2.0835767955885744,3.129689336143579,1.5481213323459337,0.9076111012126109,0.5736442106133025,0.5867931776504673,0.3529567618974225
2024-07-02,76.84559133660876,10.215514877839066,3.7550782235511746,2.0989263520943844,3.111636867602744,1.5481447621994546,0.9074685308694785,0.5762431381422012,0.5865929742228292,0.3548029368698978
2024-07-03,76.83643995003172,10.19476495651322,3.744385976354995,2.1312207751897287,3.117168606690678,1.5474133812462936,0.9075132527877431,0.5758689334754947,0.5876954287504556,0.35752873895966575
2024-07-04,76.81492178963009,10.216887740251325,3.7121259031736353,2.219574016771688,3.07451658974634,1.5414824568960321,0.9041532318845793,0.5747911741524109,0.5863597778542146,0.35518731963968425
2024-07-05,76.82005723330278,10.235599483553006,3.6600290226692604,2.2599995824972763,3.052923119645007,1.539345037112148,0.9047737912814777,0.57452408580394,0.5905234431574002,0.36222520097770755
2024-07-08,76.81051231485222,10.236450167380898,3.654075660287019,2.3007546437384785,3.0285562157711197,1.5358444288534738,0.9044019711624518,0.5736890061946722,0.5899409405540353,0.36577465120563163
2024-07-09,76.77922654637008,10.241570873946609,3.6679567741493067,2.366537259298143,3.0124266428628013,1.49377475960391,0.902303261806627,0.5713596698668671,0.5988103636558318,0.36603384843982417
2024-07-10,76.76549256920353,10.247223890265962,3.6738436945774855,2.388010643296665,3.0128900162594388,1.4805550762916513,0.9019831688424031,0.5710314391200465,0.5909983928634738,0.3679711092793444
2024-07-11,76.73678218079691,10.237550186750518,3.763576821191292,2.3981587654437564,2.971791621098995,1.4479899118696586,0.9001210200448109,0.5724972308925379,0.5888452069310207,0.3826870549804955
2024-07-12,76.73618708101498,10.236433833009135,3.7714319134618512,2.3968685096137534,2.951743192390165,1.447049202387006,0.9004192374363298,0.5724419248146742,0.587039540411515,0.40038556546059406
2024-07-15,76.73991492089928,10.236546016261224,3.755642330026506,2.400087945419579,2.9750221450337198,1.4455095536923606,0.9001068982397427,0.5724697340129148,0.5870680587611444,0.38763239765353563
2024-07-16,76.75714433575583,10.224615021411198,3.7373397127570716,2.393544937230459,2.9881109098549916,1.4475077156814038,0.9020862070313267,0.5738679860072137,0.5871051320010878,0.38867804226942676
2024-07-17,76.7431662681501,10.214613594829071,3.758037280972327,2.4022228786576107,2.987414222887423,1.4476558773338266,0.902282491096901,0.5733075436984069,0.5864405811518634,0.3848592612224619
2024-07-18,76.74448371328356,10.195249834369488,3.758712256355517,2.419306164670047,3.010696387002614,1.4476298573689972,0.8757530843140883,0.5737243598946915,0.5879521292068478,0.3864922135341634
2024-07-19,76.74572399725987,10.188533292933077,3.7591241263026425,2.450374303978159,2.98509305183571,1.4482109315198337,0.8691017741052135,0.5740381065777777,0.5960495851874921,0.3837508303002215
2024-07-22,76.30920250286292,10.688070108082417,3.7399716098160876,2.45303029730022,2.9629654512829298,1.4394691084992712,0.8637545173927406,0.5707735458385323,0.5885801561128668,0.38418270281201633
2024-07-23,76.31161957404291,10.667269528540736,3.751370488709723,2.4689410471383377,2.9837716138181523,1.4396158729069253,0.8620114076154992,0.5707410400930348,0.5842848240010703,0.3603746031336102
2024-07-24,76.31065565316194,10.667409382496066,3.7678135490200284,2.449839622136419,2.9855007544827656,1.4391866414635839,0.8618993508479306,0.5700256522154795,0.5842660622365414,0.36340333193923735
2024-07-25,76.32706711138705,10.669411467923554,3.7590107967059234,2.4369081997504,2.9912134067309624,1.4414187671483505,0.86279304285695,0.5701988376609138,0.5811536309060864,0.36082473892981004
2024-07-26,76.30687731528923,10.674542818196835,3.8017944729200464,2.4475738515651706,2.993163139410488,1.4381041452998233,0.8361126153913868,0.5661719858043122,0.5790864740187027,0.3565731821040125
2024-07-29,76.30246236931107,10.670018710975366,3.8287233317548504,2.451083991812517,2.978817021274568,1.4397086211495012,0.835038792559131,0.5660792666591563,0.5721838444402176,0.3558840500636205
2024-07-30,76.34196630668548,10.662027719305861,3.8042769128853524,2.453526865878547,2.9987743275337233,1.4412282691678353,0.8356090852707847,0.5670714252592266,0.5718926846864347,0.3236264033267483
2024-07-31,76.35617315197955,10.642158257059075,3.796127356106379,2.455653728434091,3.0172490070253364,1.4439153345757894,0.8253886439470192,0.567480640481707,0.5721580653571845,0.3236958150338695
2024-08-01,76.32737371809006,10.623912107937073,3.787662819477643,2.4716769392827787,3.0242268450220324,1.4422976546196566,0.8169416108037187,0.5674689835797754,0.5791301560963826,0.35930916509087296
2024-08-02,76.34060335822939,10.602635568553675,3.7731125209813836,2.4993468898162523,3.0711888764329256,1.4428102287845652,0.8019326152872107,0.567773521383077,0.5803565269296079,0.3202398936019132
2024-08-05,76.35644642834178,10.592595524599934,3.7731869519205223,2.500928495119504,3.0708486940469033,1.4422852926695742,0.7929029510109373,0.5681444265852804,0.5843236997620506,0.31833753594350633
2024-08-06,76.34132662749111,10.554827139723058,3.7862043207855764,2.520270374085445,3.1046186703434238,1.4422036346161384,0.7825743677832058,0.5680319248780087,0.5823237731516235,0.3176191671424122
2024-08-07,76.34051159934076,10.51263285396758,3.782095960322412,2.524143754449925,3.15245592845688,1.4422616901906433,0.7739266491460611,0.5682177313394677,0.5815521760511086,0.3222016567351631
2024-08-08,76.34709153343736,10.474892952009336,3.7928496542356327,2.5387862029752175,3.149890916912754,1.4417290565686987,0.7599249083426546,0.5685076225227113,0.5855390855365482,0.3407880674590896
2024-08-09,76.34761987948448,10.452785863346303,3.826110335533908,2.5484935734272183,3.1650481555460033,1.4283917456648958,0.7491069813190425,0.5680613553604077,0.5906942252854922,0.32368788503223955
2024-08-12,74.86308143465624,12.182501375216152,3.7517136759363883,2.5160599491772033,3.1171470804727717,1.4015106772807833,0.7266923328093071,0.5575615774045319,0.5792084934714741,0.30452340357516106
2024-08-13,74.86202908852174,12.1586369781008,3.752851910359714,2.515230599695745,3.1380418914276156,1.4015406001593407,0.7267813654069597,0.5578514828057097,0.5784937081527095,0.30854237536968004
2024-08-14,74.86580118821522,12.126336193033488,3.770410224212855,2.512280502688352,3.1546597743976994,1.4010157040532605,0.7267683596622762,0.5572344491000015,0.5785228569209941,0.3069707477158519
2024-08-15,74.86508079549156,12.107206675367554,3.79692377784939,2.51349697484452,3.1443785278310905,1.4007430517987696,0.7267613663672098,0.557229087137181,0.5783832754808848,0.3097964678318391
2024-08-16,74.86239556924707,12.110942901640641,3.8086468778582057,2.5002068170310547,3.1503020940458435,1.3999836825112837,0.7267352992251761,0.5572091007008734,0.5783625302958907,0.3052151274439652
2024-08-19,74.85889869435579,12.098644597169708,3.819683491158845,2.518450081987591,3.1340626043160276,1.3997694230123092,0.7264532441084723,0.556637233708845,0.5803084261510822,0.3070922040313317
2024-08-20,74.85184072643409,12.06390650481775,3.8419983640166433,2.554036166552912,3.119750635223808,1.3993397451930336,0.7263351343852789,0.5562870494441053,0.5800700797520018,0.3064355941803766
2024-08-21,74.84790189564681,12.027452790649809,3.8459053675688777,2.574072544494244,3.144123831668185,1.3927317706055158,0.7279419114419846,0.553386006531164,0.5791526374545994,0.3073312439387978
2024-08-22,74.85031572520666,12.031745202054141,3.849254476055455,2.5744036407948574,3.1355290024391023,1.3925224752846834,0.7278165376282074,0.5529076871440969,0.5788239988279706,0.30668125456482154
2024-08-23,74.84826707216475,12.029344853886048,3.852919880150619,2.5748293317634015,3.1341485477683966,1.3917897485965063,0.7277966172905398,0.5525452473864949,0.5781631583052899,0.3101955426879645
2024-08-26,74.84906177557595,12.027090249950463,3.8487434485112875,2.5750551331446885,3.13715713331546,1.3917871108262636,0.7321209163378752,0.5524518825178114,0.5787646861603924,0.30776766365982033
2024-08-27,74.8439344444792,12.02572063085327,3.851109256290469,2.5796415232653707,3.1203439173156853,1.3915429331394784,0.7329637869996691,0.5524140383064148,0.5768315834649949,0.3254978858854336
2024-08-28,74.84392391760188,12.022972523187985,3.836324231259367,2.591994638150114,3.1171937633240536,1.3914083375334703,0.7327831197222473,0.5520666740867244,0.5766826652521403,0.3346501298820089
2024-08-29,74.86523567558811,12.00724023255619,3.8395009345248208,2.5939237426114805,3.1225862513983342,1.384832018662672,0.7354731036016238,0.5528690190441516,0.5605663849963518,0.3377726370162677
2024-08-30,74.85690172095416,11.990297304463725,3.8426958538050933,2.5925929483013848,3.1415451215671624,1.3747720023125443,0.7352423682731282,0.5527082320594806,0.5605300340769209,0.35271441418639693
2024-09-02,74.82854979856062,12.018548291674001,3.8688192454202013,2.5996961617641374,3.113914880114815,1.3651245106668202,0.7349008025353442,0.5534909381528109,0.559910351678335,0.35704501943291583
2024-09-03,74.84728475254038,11.952308289633152,3.88180563589752,2.6091525056616467,3.1313645689514322,1.366541751722156,0.7304336126565691,0.5536240118660284,0.5599246546067532,0.3675602164643706
2024-09-04,74.87002262737079,11.929305577088401,3.827196668396647,2.599439605687764,3.1859770131620633,1.3627680763287706,0.72968130793389,0.5506853370512657,0.5661350874107137,0.378788699569703
2024-09-05,74.85172611447727,11.918958576108176,3.8162881134598305,2.598556270944103,3.2102854155507266,1.3616894827237433,0.7265754619406112,0.5505507622105478,0.5715301685605908,0.39383963402439426
2024-09-09,74.83465276652552,11.916874957966618,3.8087703008948157,2.602874641868519,3.117558424954215,1.4597418713418975,0.725417593869011,0.5445715614394483,0.571044123072876,0.41849375806707784
2024-09-10,74.84052773351708,11.93883442270178,3.7744905389038497,2.5862608996894525,3.213115293685652,1.4587650307539688,0.7297162724740929,0.5432252093262747,0.5695014057521499,0.3455631931956928
2024-09-11,74.85438029910063,11.92906369724857,3.761345182693116,2.581727977343256,3.209657851852931,1.4595813567804317,0.7314888004868201,0.5446158785432675,0.5699850213027587,0.35815393464822476
2024-09-12,74.8903064856179,11.929219627676895,3.7022870553931173,2.5923497618424283,3.2251514472797798,1.4603811671995932,0.7324028878949198,0.5454729920309501,0.5700103649783606,0.3524182100860564
2024-09-13,74.90625467358404,11.933615836845481,3.682915771504167,2.556703729897209,3.140483747121012,1.4604575439592562,0.7368787918413773,0.546135351454292,0.5769343340609379,0.4596202197322259
2024-09-16,74.90413732196363,11.962094332208045,3.603163428274223,2.531702282106233,3.1930129014137187,1.4609605081039212,0.7368073328470817,0.5462184959173263,0.5702141108196411,0.4916892863461702
2024-09-17,74.86638272108183,11.961402904467393,3.599515832067765,2.530181420363555,3.2342305187934484,1.4582409428937304,0.7361590127950125,0.5453483682791941,0.5716942132624564,0.4968440659956091
2024-09-19,74.86741584011797,11.906437787608738,3.5995655036051337,2.53021633561517,3.128934360864375,1.4583603232756042,0.7392461501564211,0.5452070077491833,0.5738096094615516,0.6508070815458531
2024-09-20,74.99841380749467,11.854891553212267,3.6058637811551235,2.534643537933689,3.0250290362971213,1.4595200293226944,0.7415090860956924,0.5460118277129451,0.577796554481319,0.6563207862944777
2024-09-23,75.05407205895327,11.801333629241423,3.621383111804515,2.5378729244312,2.9630129863580628,1.458810985513693,0.7400956302147513,0.5449753006847047,0.6140150819690433,0.6644282908293324
2024-09-24,75.0372075738429,11.862742649375408,3.59808630884947,2.5441669750163483,2.942731556807661,1.3413100039977737,0.7399293323525087,0.544653880567919,0.5732536096529489,0.8159181095370609
2024-09-25,75.05282249074827,11.618435976816814,3.5639591189272672,2.556388052717454,2.9290813601726904,1.340843844437138,0.739784798280377,0.5436726834515455,0.42528820908871334,1.2297234653597333
2024-09-26,74.93197971689969,12.009764245780115,3.545057807248575,2.534914914467135,3.2096082724284223,1.3345861974439974,0.7450013032359011,0.5417045395336358,0.56706553535171,0.580317467610826
2024-09-27,74.93041050542791,12.011945545695198,3.5625811103069775,2.5530017323243164,3.217591170135165,1.3308881949328544,0.7445912986755999,0.5374733365273443,0.5280896637593379,0.5834274422152979
2024-09-30,74.89626447089326,12.023202209546733,3.5231304423655683,2.5637572661400645,3.2798675185724795,1.3207547425546258,0.7449976953093915,0.5365836941390718,0.526438412364553,0.5850035481142478
2024-10-02,74.90758897657952,12.02027045822038,3.510479143119353,2.580778275037883,3.2485897653605136,1.308794562105411,0.7870624399871674,0.5376082849082561,0.5243718926340344,0.5744562020474866
2024-10-03,74.950774978965,12.093821110998931,3.5510265558715255,2.4273051989930057,3.2101974402925713,1.3017601924169024,0.7876918829948192,0.5392779368393701,0.5252151871552418,0.612929515472637
