date,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,MERRILL LYNCH FAR EAST LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,DBS VICKERS (HONG KONG) LTD
2024-03-19,55.07341266400535,22.236139293833133,4.136782980553464,6.041587236981409,4.9730377450759375,0.8453899941140267,3.269306713802188,2.2709272863582473,0.0,1.1534160852762396
2024-03-20,55.092211892605256,22.21395949860489,4.1287939910123495,6.037829811232023,4.975294871971357,0.833031883407876,3.272772955437005,2.2922952935647745,0.0,1.1538098021644632
2024-03-21,55.08845102022112,22.21915765633339,4.105938118966726,6.032685639798477,4.974955233237602,0.8330869263595851,3.271989989882225,2.320004377915743,0.0,1.1537310372851373
2024-03-22,55.0872441427864,22.224845469857517,4.105789780904693,6.030373262561794,4.975335028937023,0.8338401699329111,3.272655121520239,2.316227667852245,0.0,1.1536893556471726
2024-03-25,55.0928782914606,22.2280161166828,4.112826043144062,6.020953851445977,4.975318325917461,0.8336135596082692,3.2660408153530898,2.3166675138658515,0.0,1.153685482521893
2024-03-26,55.10769334988584,22.232964027458653,4.112857819291394,5.990236251396457,4.976692979115229,0.8311389425882129,3.2663031073581386,2.327979488757658,0.0,1.154134034148413
2024-03-27,55.11086225128688,22.234120913731562,4.102713522761362,5.983655947222516,4.975606909952558,0.8324879223791996,3.262742654953158,2.3436680912631047,0.0,1.1541417864496564
2024-03-28,55.09824618358646,22.221485136221023,4.122029637826679,5.979974791781874,4.974407257235726,0.8338541225349971,3.2613963716665326,2.3547429841430856,0.0,1.1538635150036236
2024-04-02,55.107607293681795,22.198730332294996,4.098240014157501,5.97584145885345,4.975252401631772,0.8366823957643716,3.264189313605289,2.3893972353117996,0.0,1.1540595546990244
2024-04-03,55.11394728002145,22.183741193676195,4.098386823983073,5.974152450957999,4.975430628366845,0.8323464822420271,3.267664619141834,2.4002296254378197,0.0,1.1541008961727648
2024-04-05,55.11962008850255,22.200482601766243,4.078695486041557,5.967223487961226,4.9751606378464786,0.8337383861096473,3.269422261499072,2.4014889388153886,0.0,1.1541681114578362
2024-04-08,55.096342661991336,22.12742744006195,4.077734985131926,6.019475550622755,4.973989026399983,0.8346613066675593,3.2684284862225486,2.448044229013866,0.0,1.1538963138880698
2024-04-09,55.10026992546163,22.128779913040404,4.217426897123913,5.861640194249765,4.97317371879474,0.834712322849467,3.2818363277099283,2.44819385841289,0.0,1.1539668423572604
2024-04-10,55.062631642902836,22.086635178383478,4.291299368816305,5.857676558585406,4.969810863337285,0.8357138904872133,3.282525437510167,2.4605205289288707,0.0,1.1531865310484322
2024-04-11,55.050715941567994,22.080780255023647,4.317192562665463,5.85624238819205,4.968594074474074,0.8355092775989691,3.281833586655395,2.4562277244096524,0.0,1.15290418941275
2024-04-12,55.05177859970307,22.084715536312306,4.317109273274757,5.856269414793553,4.968498217926765,0.83549315854529,3.2824412372245564,2.4508126151985232,0.0,1.1528819470211764
2024-04-15,48.36525078430169,19.39270252383953,3.792757981234311,5.147429570923706,4.365029948962997,0.7349975395251218,2.872559632823867,2.1707255132030587,0.0,1.0128541876515134
2024-04-16,55.055654855818695,22.06079271358739,4.317220313635301,5.862794378266061,4.968626012661287,0.8377512568166056,3.268435031005372,2.4758138379134453,0.0,1.1529116002958466
2024-04-17,55.0563095046186,22.04776931592679,4.317254109661437,5.862840273341515,4.968664908015795,0.8394352844399502,3.2731575316694537,2.4816484468181423,0.0,1.1529206255083089
2024-04-18,55.041833068896764,22.096262943890892,4.26297983512915,5.840914299532972,4.967348363847527,0.8399954714733074,3.3263395332065007,2.4717113472030108,0.0,1.1526151368198805
2024-04-19,55.05079807789184,22.101986478733274,4.2473552358937505,5.841896955490498,4.9681574270687285,0.8411386657401092,3.3209548613186186,2.474909427377959,0.0,1.1528028704852276
2024-04-22,55.0593676022902,22.101736370796708,4.231135739411586,5.842806338828083,4.968930799077358,0.8423879751067667,3.3190113999588844,2.4823404351559892,0.0,1.1522833393744203
2024-04-23,55.05568869638127,22.111568093844365,4.225308333271662,5.843099243274222,4.969179895460022,0.8435486336147481,3.320072527745736,2.4854846349611397,0.0,1.1460499414468337
2024-04-24,55.0585209628978,22.111810804809103,4.210569912626308,5.84381596661972,4.9694355282958975,0.8450460612696131,3.3246054217108587,2.4900864433122916,0.0,1.1461088984584031
2024-04-25,55.08225937748475,22.05776382656085,4.177507718529051,5.84696438726261,4.970327865029539,0.8480735301112498,3.3338954547996416,2.5366350779735383,0.0,1.1465727622487616
2024-04-26,55.092598737709864,22.02875517256826,4.178112054450326,5.706436415578875,4.971180045973823,0.84922615333533,3.468838605396395,2.568181835363023,0.0,1.1366709796241032
2024-04-29,55.096593171700725,22.048729050496746,4.059373894196583,5.761511734264481,4.97038345165072,0.8419495653536135,3.470955734558095,2.615514129489448,0.0,1.1349892682895821
2024-04-30,48.36882960772927,19.378555229252463,3.667735538983015,4.954194670634551,4.363359782240912,0.7397133043874774,3.0457771919684373,2.314359851302306,0.0,0.9963751438302143
2024-05-02,55.060674586137026,22.08955374801742,4.020645633927997,5.856903249284586,4.9628154618461435,0.8466984811893415,3.299777133995126,2.728776811837643,0.0,1.1341548937647212
2024-05-03,55.087904603697915,22.089009600080207,3.8753378518090456,5.8101102983590724,4.966288561395066,0.8490815621795261,3.2962671414028692,2.891051777998746,0.0,1.1349486030775549
2024-05-06,55.091320887790715,22.08975121130396,3.872078857755506,5.810337092846724,4.959964370445916,0.8431787038437416,3.30723332694529,2.8911488414925754,0.0,1.1349867075755684
2024-05-07,55.09003932949971,22.08977589545382,3.871747446574504,5.810343921334722,4.959969912948529,0.8442987728123184,3.3076846733108534,2.8911520722012685,0.0,1.1349879758642745
2024-05-08,55.08253962409654,22.04216620745589,3.853470115793355,5.8094467133302725,4.9592040159951,0.8502107511999152,3.300012609771795,2.9681372463932485,0.0,1.134812715963882
2024-05-09,55.09234130516598,21.95398221113482,3.808606293203033,5.810480477282744,4.960086483224367,0.8482356514204287,3.313470091841701,3.0777828361320054,0.0,1.1350146505949161
2024-05-10,55.088803053073164,21.892936796680175,3.7400176522392052,5.851149772703286,4.952651004161858,0.8493431489405885,3.3017981829394154,3.1884508478115032,0.0,1.1348495414507995
2024-05-13,55.03803365228856,21.792839922845967,3.5591063496411954,6.004177194928101,4.948903066074268,0.8499619532823617,3.3470707311222987,3.3261725435238585,0.0,1.1337345862933863
2024-05-14,55.10160154548145,21.7729442712908,3.4010780115496853,5.9549730689713245,4.944610908108655,0.8587308244452986,3.3165930751761543,3.514486509375952,0.0,1.1349817856006754
2024-05-16,55.11042293949582,21.836625164182312,3.2596267712639717,5.9618158265409775,4.94536797056159,0.8626392802771375,3.3227852528075843,3.565304254300141,0.0,1.1354125405704638
2024-05-17,55.13109973199104,21.849633864428817,3.1682286042439425,5.835156313200175,4.948343380787751,0.8589310569898543,3.481711352561298,3.591057161589781,0.0,1.135838534207341
2024-05-20,55.13295983081735,21.83715235374053,3.0986270059421077,5.834215399981865,4.947097551347344,0.8648393933309876,3.4949232835462927,3.6545297999330484,0.0,1.1356553813604697
2024-05-21,55.138215085798436,21.86891944798319,3.0075407103019263,5.833221148718527,4.95581469688192,0.8656505615887554,3.5125156910886237,3.6821375293477496,0.0,1.1359851282908666
2024-05-22,55.13983102670359,22.060970334257146,2.680002505296129,5.8306674983825655,4.955929734116515,0.8804564504825325,3.5242466398062917,3.7833712800865236,0.008513033434585973,1.136011497434124
2024-05-23,55.13295732716136,22.11816150667516,2.61668741365056,5.832657700480513,4.968121241419221,0.8581585625826381,3.4851178766228563,3.843772789326515,0.008511851165175265,1.1358537309160028
2024-05-24,55.1314639250449,22.17351484603649,2.54493455979788,5.9486263926977925,4.967976576470868,0.8520858560274283,3.3847811222449296,3.852284461971279,0.008511603311620701,1.1358206563968163
2024-05-27,55.12497285021081,22.202598069439528,2.525201423845781,5.9488307291083276,4.967492566552755,0.8572660825927734,3.360150857053705,3.8692666491639613,0.008510774060444,1.135709997971916
2024-05-28,55.118788475129946,22.220755059220014,2.5020810623301917,5.891000463182005,4.965489732367427,0.8514611004994849,3.3419772389876665,3.9643521402182067,0.008509836538810444,1.135584891526253
2024-05-29,55.11058128945913,22.243755781870302,2.4940638328070497,5.8813105986157055,4.964750371120428,0.850214769363003,3.3381209728685515,3.973278011495647,0.008508569424448272,1.1354158029757322
2024-05-30,55.11121537711661,22.25184864302276,2.4772991064950483,5.872166851338801,4.962008590490473,0.8383571999165939,3.3383832926965633,4.004783404834082,0.008508667321779939,1.135428866767293
2024-05-31,48.32727178251211,19.5125615474244,2.1514110666357174,5.15301421546195,4.342531820765508,0.7453132751615246,2.932583705526303,3.589974246569493,0.007466627698729688,0.9963751438302143
2024-06-03,55.0825929140069,22.273562680067585,2.3867977378666128,5.874196567997805,4.950189950865892,0.8457985229584787,3.345969114456288,4.096581392188911,0.008511446070323333,1.1357996735211995
2024-06-04,55.075310923226596,22.26453435623038,2.371252922219576,5.87406639552912,4.950174630478448,0.8447879740054164,3.355814087092659,4.119751133165066,0.008511419728172267,1.1357961583245648
2024-06-05,55.07211724893786,22.070739581958648,2.320497805863635,5.9515314288990036,4.949215667479548,0.8408194814696951,3.4303140679019273,4.2205234948624435,0.008510926173040377,1.1357302964542044
2024-06-06,48.31471777785536,19.398597229917474,1.9759393227643907,5.216846857761347,4.33801254610575,0.7388290984757857,3.0195357780438026,3.708261348533579,0.003635068748065769,0.9963751438302143
2024-06-07,48.31471777785536,19.410190151870765,1.8984609271200596,5.184829073983281,4.33801254610575,0.7388290984757857,3.0433992184140437,3.768878576035109,0.003635068748065769,0.9963751438302143
2024-06-11,48.31471777785536,19.43091986824487,1.875176838112179,5.173039661827393,4.3397809579291335,0.7393203239822811,3.054009689354344,3.7653417523883426,0.003635068748065769,0.9963751438302143
2024-06-12,55.097144631465866,22.19191004128267,2.1069320952459942,5.899231694625556,4.949000017081685,0.8434423249757343,3.486989394577104,4.28495801436054,0.0041453602084228405,1.1362464261764287
2024-06-13,55.15373298932681,22.22546915481703,2.052964060164476,5.827369628387166,4.9531857479419745,0.8452058098567274,3.482327600298629,4.318181966145769,0.004149617763483195,1.1374134252979398
2024-06-14,55.142885938917296,22.24330961859875,2.0011860745202106,5.819318157926247,4.953335096451476,0.8442550487242464,3.499585044803778,4.354785982707414,0.004148803495640094,1.1371902338549396
2024-06-17,55.13487627201148,22.27525859010348,1.965791867283298,5.8146255534326965,4.953145961801455,0.8460331872398033,3.51329370672028,4.35580856840429,0.004148175564474383,1.1370181174387417
2024-06-18,55.12353943149682,22.25691498681221,1.9613643929705837,5.824674461589514,4.952157704859367,0.8423895807891046,3.5193181596822223,4.378702675507552,0.0041473479160807755,1.136791258376541
2024-06-19,55.12460568780809,22.26478670681136,1.9598170938762292,5.823955109194811,4.952213214457083,0.8423990232805472,3.518348782666126,4.3729229866336965,0.004147394404425479,1.1368040008676326
2024-06-20,55.11473250410963,22.180152438742006,1.9400816246824166,5.82225140920472,4.952344955316127,0.8439309350441898,3.538010788500956,4.467745981487053,0.00414666001041066,1.136602702902489
2024-06-21,55.13559077287825,22.20718088763255,1.884545966700488,5.829984016197531,4.954809976384878,0.8398829878049032,3.5557401346989064,4.4510772145852116,0.0041482546268268505,1.1370397884904524
2024-06-24,55.11654051778193,22.144684956571055,1.8750393026586185,5.829153795141993,4.951973288040831,0.8395921234399281,3.540835435476338,4.561387748700571,0.00414681802260304,1.136646014166132
2024-06-25,55.139980005872836,22.13651670724458,1.8396221777025121,5.830784501192609,4.954083179645597,0.8420802035808812,3.5546777130056544,4.560976620963402,0.004148584860997244,1.1371303059309268
2024-06-26,55.10793436956324,22.06181281494691,1.84004035931023,5.829224461846751,4.956287413621543,0.8459815801773012,3.5605470539758586,4.655651398970289,0.004149022153328694,1.1383715254345477
2024-06-27,55.09420713163801,21.87573480653139,1.785632420476287,5.840515247408264,4.961210925519658,0.8515363467304715,3.590798871908057,4.8567087370455395,0.004153143738344388,1.1395023690039803
2024-06-28,55.063445790651265,21.82452484989687,1.7285678094067891,5.951716209545322,4.958833303668668,0.8522501878868115,3.4733951256223605,5.004159298612509,0.0041511533764245195,1.1389562713329737
2024-07-02,55.028651190948416,21.809361405737857,1.6908764327078336,5.954648045567651,4.958191703204902,0.8488867334526664,3.466551526477112,5.099873438567112,0.004150616277924049,1.138808907058527
2024-07-03,55.02484180541624,21.796764170222755,1.6594649867349518,5.978289310131673,4.958861982210595,0.8487164777472899,3.4669873566347147,5.123192593881468,0.004150332274508228,1.1387309847458111
2024-07-04,55.05890255575739,21.865478879111695,1.6601554850870428,6.015044761769495,4.961931551416258,0.853955943248926,3.509540053137821,4.9314020021630185,0.004152901358340124,1.139435866950004
2024-07-05,55.07837334882467,21.735667962680576,1.6618972094713458,6.0567749999684635,4.965370471553503,0.8531351298539871,3.5144864006550183,5.0111807092400715,0.004154369972482862,1.1189593977798789
2024-07-08,55.11228370976365,21.71231181048264,1.662920397535738,6.055897677790586,4.966405235366884,0.8459082751306671,3.577431205139683,4.943036448306761,0.004156927712965661,1.1196483127704229
2024-07-09,55.149532055560435,21.683477752804833,1.6078316384582378,6.237716418936748,4.969761844222872,0.8487284997271086,3.6361741485794337,4.742212863000839,0.004159737226026672,1.1204050414834714
2024-07-10,55.10717072172216,21.73984262236463,1.5803093144133529,6.133926396992371,4.968752956358092,0.8547045758093662,3.5703589739974735,4.921233457787598,0.0041565420580761325,1.1195444384968758
2024-07-11,55.35973178959175,21.624040286692594,1.4746981785854447,6.034053000032491,4.991525193368316,0.8502705792271618,3.550270458529986,4.988590880828898,0.004175591860254031,1.122644041283113
2024-07-12,55.35700511473919,21.499180663120267,1.5008871998829805,6.0892691960286935,4.988458135102947,0.8597079553546876,3.582257352908554,4.996470249821239,0.004175386196661529,1.122588746844777
2024-07-15,55.50753062783536,21.43646018587769,1.2637154763076814,6.234212439887748,5.021913442036629,0.860909902689292,3.6795622666746235,4.865760011159214,0.00429987396628102,1.125635773565482
2024-07-16,55.61255141386696,21.347211051928674,1.1199855625455262,6.258024709025342,5.034022430306053,0.8671868679431073,3.783000770295883,4.846057066025707,0.004194640701889092,1.1277654873608542
2024-07-17,55.53699747324142,21.422680466364234,1.1184685358676667,6.313629063644488,5.027203818906849,0.8656726131766811,3.6394587501276345,4.945462396901778,0.004188959037712692,1.1262379227315327
2024-07-18,55.5622915371493,21.454750859743033,1.1322350082336319,6.239580308558645,5.029493435206949,0.8703710132426375,3.67702185962847,4.903314248869349,0.004190866879375512,1.1267508624886156
2024-07-19,55.37662488494443,21.447834721625288,1.132402450626996,6.2363168576074095,5.03074049579391,0.8609567670045951,3.7227982992161643,5.0611033773309195,0.0041919060028931775,1.1270302398473964
2024-07-22,50.40158044723335,19.552994365499778,9.961110183216798,5.793576482890763,4.57464176214309,0.7814614374805252,3.3208234374186416,4.583106335691907,0.0038194273260192028,1.0268861210991271
2024-07-23,50.43483248526868,19.570414984849098,9.967566258134921,5.724868117976336,4.577654154376279,0.7824925069411626,3.3252826991508453,4.585504527384404,0.0038219424110926053,1.0275623235071865
2024-07-24,50.40973249282155,19.58545517510443,9.963939262365216,5.729840133151327,4.576510138083751,0.7811609825340954,3.331990371630527,4.590244934954412,0.00382098725715569,1.0273055220975482
2024-07-25,50.37335590901635,19.552748810117134,9.957748679837918,5.775509340533727,4.573666758276747,0.7796435905858639,3.3296105930454374,4.627230446793653,0.0038186132827336934,1.026667258510443
2024-07-26,50.36877983999396,19.571531659702224,9.956803288303131,5.763919043645957,4.573232533034152,0.7811175104884627,3.3360022166452223,4.618225871019914,0.003818250742486075,1.0265697864244885
2024-07-29,50.21501838980209,19.596791774661245,9.960725610671775,5.755928649551481,4.574517901277636,0.793607140128636,3.3475368062366457,4.725243260908926,0.0038197548808990467,1.0268107118806662
2024-07-30,50.13746416919837,19.627887365400557,9.956599328209881,5.758950861623105,4.574686760453842,0.7869835592597099,3.3515161519889287,4.775708281142656,0.0038181725275455015,1.026385350195411
2024-07-31,47.733078532698215,18.675415039254982,9.479121960540336,5.561540237772107,4.3553036839343875,0.7469834418836089,3.1942298628157966,4.493239707913188,0.003635068748065769,0.9771641493545412
2024-08-01,50.12333218746509,19.60223782739461,9.953741331857843,5.8395208421686435,4.573397317702688,0.7841826172332542,3.3554202218383935,4.7382545096323625,0.0038170963194582384,1.0260960483876587
2024-08-02,50.124624961258704,19.57674521409792,9.953998057326414,5.8450361604150105,4.573515274110255,0.7811078199727794,3.3823302951678356,4.732702509571887,0.0038171947694589487,1.0261225133097458
2024-08-05,50.14741137072818,19.551893622295683,9.959039167810472,6.042310295503987,4.5932440214750745,0.7837336229326386,3.2948971373101164,4.597062848308289,0.003818930047540508,1.0265889835880213
2024-08-06,50.17320076426927,19.60150002392138,9.964160819623983,6.040564116503242,4.5939539183060045,0.7877510341438114,3.284406055713445,4.5235254442734965,0.0038208940151155005,1.027116929230259
2024-08-07,50.19832340965586,19.487832751683527,9.979473897576831,5.983323748547447,4.57961611394879,0.8012663549026642,3.327582210391771,4.610921676759952,0.0040294421751733926,1.0276303943579825
2024-08-08,50.19557718646486,19.308876603648724,9.978936017577677,6.030669363463459,4.579369278901494,0.7873791639169488,3.395710619519512,4.691877535028876,0.0040292249937492,1.0275750064847018
2024-08-09,50.199800402883454,19.320833375785824,9.979775597652093,5.901772990282416,4.583680807027686,0.7986042028412379,3.3392724560423055,4.844569141747515,0.004029563993519729,1.0276614617439492
2024-08-12,49.825739261486575,19.162405346179455,10.590973649837197,5.852566077937455,4.5495257534076465,0.7848594748048632,3.322799329870654,4.886820014754664,0.004307194674299,1.020003897047189
2024-08-13,49.86839098814818,19.196565435966082,10.600039713279275,5.860552540673716,4.55342022906923,0.7886105298169385,3.3368314701451114,4.770093252387579,0.004618801832367368,1.020877038681522
2024-08-14,49.859895736078684,19.268620190798792,10.598233960025027,5.849394542366448,4.556441572817219,0.7848843978512818,3.213936943100679,4.84327151319453,0.004618015003575673,1.0207031287637625
2024-08-15,49.85909717770798,19.243477322985818,10.59806421822516,5.849876253649644,4.556984322112742,0.7814853370099588,3.222813487885982,4.862897158245717,0.004617941041236147,1.0206867811357652
2024-08-16,49.81237540436453,19.273016201635357,10.588133024474931,5.855364621916706,4.552714080558456,0.7740889170527563,3.192419358241539,4.9275444582321315,0.00461361367859111,1.0197303198450018
2024-08-19,49.82632142118033,19.276771230570073,10.591097393871262,5.856593739956364,4.553988708130612,0.7743056394428552,3.2030557208164554,4.893235425989925,0.0046149053562800565,1.020015814685846
2024-08-20,49.85091198402286,19.26094160567281,10.596324371071402,5.859484118621651,4.556236217926988,0.7757138197130059,3.225670344010725,4.8495811374755196,0.004617182929998908,1.0205192185550456
2024-08-21,49.86313479801955,19.232001760362106,10.537344922575427,6.084559512729918,4.553863955942638,0.781651251394849,3.1869489870407497,4.735107059951645,0.004618315004937882,1.02076943697818
2024-08-22,49.78165111524889,19.36053902992181,10.458605395104643,5.90685521184735,4.547018325229354,0.8061909006613981,3.134901026389003,4.980531091769404,0.0046107490203382735,1.0190971548078063
2024-08-23,49.75239040840838,19.285568336687618,10.401257593620599,5.9009256540497335,4.544345674418618,0.8145235113583357,3.359057099555679,4.918825534090603,0.004608038909838183,1.0184981489005935
2024-08-26,49.77904990325238,19.205536424348967,10.436543203154434,5.891690482690219,4.546370909552862,0.8152673356912811,3.379503972318493,4.922383356383791,0.00461050809752041,1.0190439045100497
2024-08-27,49.824839250984176,18.98169746930493,10.328851736854395,6.326766024094477,4.549937597055544,0.8266824586798572,3.228337451270493,4.908452223156652,0.004614749081607248,1.0198210395178653
2024-08-28,49.809974936316884,18.9806480050458,10.325770315927072,6.324878551050464,4.5377131528604275,0.8238728486915617,3.267766974769031,4.905245048115039,0.0046133723569957725,1.0195167948667312
2024-08-29,49.835755611603986,18.987497418700244,10.33111473402695,6.265624021154337,4.540677219713285,0.8204015162566944,3.2823824358838216,4.911886805559847,0.0046157601488962165,1.0200444769519323
2024-08-30,49.843322187914225,18.976941264792842,10.332683309983018,6.2870929368224235,4.541366631968833,0.8635104589898357,3.2177374073396137,4.912529990646281,0.004616460961013295,1.020199350581919
2024-09-02,49.72573802794133,19.031755893921126,10.485161632620457,6.272261209939117,4.5306532052326345,0.839980710847784,3.185685825847981,4.906160607957807,0.004810262398022757,1.0177926232937418
2024-09-03,49.69827136155246,19.004058820847323,10.479370015481768,6.268347593040398,4.530707876164371,0.8239687360398839,3.1964453793247958,4.976792180030911,0.0048076053862262675,1.017230432131866
2024-09-04,49.6542727369839,19.284735292715073,10.470092472130775,5.959703376491233,4.5271055682419705,0.8215018825630875,3.222640011001141,5.028595556159161,0.0048033491411161805,1.0265497545725435
2024-09-05,49.675747633359514,19.0786718988921,10.474518422428998,5.977617346658966,4.527734328301055,0.818687635938072,3.2716790582522206,5.0642038648468,0.08659992072692334,1.024539890595355
2024-09-09,49.69012537290912,19.01945524714008,10.47755008083295,5.979347459026309,4.530067525561988,0.8183109538885011,3.2845918931993006,5.05503324447824,0.12068179797447394,1.0248364249890372
2024-09-10,47.73327502290081,18.215627965175315,10.064932938311395,5.742400676327137,4.354124742718799,0.7853972764915472,3.1766585790808053,4.831792326989799,0.15129745600057526,0.9770106413837614
2024-09-11,49.71519199449366,18.919665099536374,10.481607681663025,5.980828929000745,4.53542248711708,0.816677272009312,3.3057927763025905,5.003146771601004,0.22409022251367616,1.0175767657625368
2024-09-12,49.75128552252994,18.83847739658862,10.489217391804855,5.985375843912289,4.539227224040722,0.8346779450126358,3.307680808763811,4.945544729047577,0.2901976056922963,1.0183155326072508
2024-09-13,49.78306664581606,18.78944287107382,10.515238670380253,5.981253218836204,4.541614562568523,0.920666115654196,3.2788035177568475,4.854129668644336,0.3168186966574131,1.0189660326123473
2024-09-16,49.778527194452714,18.77389818330297,10.514279842052987,5.973535994196346,4.541200437047399,1.0047998952765844,3.2812708170259026,4.771211045520469,0.34240347257036674,1.018873118554263
2024-09-17,49.77009419926928,18.765595826456387,10.512498614759561,5.986596801114031,4.5401237990144985,1.01190272032322,3.28163687168022,4.7673296341464795,0.3455210222818727,1.0187005109544491
2024-09-19,49.7679020207206,18.764769275145085,10.512035580193784,5.98633311487236,4.539411660313311,1.014623835306838,3.2820044923283254,4.767119651868434,0.3471447280814397,1.018655641169821
2024-09-20,49.76127567847548,18.762270841851354,10.510635956287228,5.985536065159557,4.53880726081019,1.0203266350072508,3.2836158932227897,4.7664849342079725,0.3525267226099366,1.0185200123682392
2024-09-23,49.72148682256004,18.7408213808707,10.502231706718819,6.159464993624688,4.5351780542501485,1.1017899430741374,3.281502017411988,4.587574628313725,0.35224484408530027,1.0177056090904584
2024-09-24,49.81442101609111,18.761393236928896,10.043155640096007,6.208810650257967,4.547960932430008,1.1451682936748415,3.5164791510212283,4.590100058475562,0.35290322324092305,1.019607797783455
2024-09-25,49.80844607519555,18.739152253781764,10.034569854632142,6.181411718537272,4.5463902694157055,1.252980537269986,3.5023201944220888,4.562382700182508,0.3528608946168477,1.0194855019461424
2024-09-26,49.73385352482877,18.615251484177016,10.011496756646387,6.1628648702983275,4.536324714787611,1.249983243794859,3.4468292574456862,4.540419137753862,0.6850140876059347,1.0179629226615547
2024-09-27,49.65933256854579,18.53809338400302,9.956838196101074,6.142489601477433,4.531060654915707,1.2439196753156339,3.4535208771297974,4.517160026321076,0.9411474040584786,1.0164376121319882
2024-09-30,47.733078532698215,17.726072625402026,9.554621896334707,5.981861173963824,4.352258085794117,1.2228827125763275,3.315729432224711,4.286139034374738,0.9724300126582427,0.9770106413837614
2024-10-02,49.66380436996582,18.39775374584227,9.893602633576364,6.4456040039737275,4.529525520815762,1.358015807430439,3.2064486418472535,4.453173043839063,1.0356121300077439,1.0164601027015587
2024-10-03,49.64342542074726,18.355793754784873,9.851080825781047,6.496237429606628,4.535433330604935,1.4118067556898464,3.2279317301757358,4.425490763036636,1.0366879682713728,1.0161120213016672
2024-10-04,49.68827056289199,18.372224113836687,9.80518494319374,6.4615283610322,4.541231582754748,1.4107182958436786,3.2367526387050254,4.429452041049918,1.0376159126452824,1.017021548046731
2024-10-07,49.70031490131525,18.376790974007527,9.789516239762097,6.449427148369126,4.532437907970166,1.4863572691174718,3.1794542806171444,4.430553088368934,1.037873837148855,1.0172743533234294
2024-10-08,49.71602954807619,18.382601496120508,9.77685332753452,6.450647770410654,4.5432850245779335,1.4817109257077485,3.161119927346407,4.431953976409132,1.0382020004767052,1.0175960033401985
2024-10-09,49.72885329038047,18.387305255508355,9.777819752732805,6.447590157605389,4.5436287457615885,1.4809641908327877,3.14442653415833,4.433088029449854,1.0384676566955626,1.0178563868748554
2024-10-10,49.79745743374792,18.327909497262574,9.747134131248778,6.450027923669875,4.562708675861467,1.4995087490943895,3.1469195870893563,4.410505544604647,1.0385678723619374,1.0192605850590541
2024-10-14,49.80562425098267,18.324840093884116,9.707153391641384,6.458185537029541,4.57741722441848,1.5003759083232977,3.1603650077702308,4.408581746909713,1.0380248981353242,1.0194319409052486
2024-10-15,49.807566039220056,18.3186377353362,9.702121199098206,6.469353151980603,4.571612186900263,1.5021647892835992,3.1624099683815436,4.408614815316313,1.0380568217624226,1.0194632927207903
