date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,DBS BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CHINA CONSTRUCTION BANK (ASIA),CITIC SECURITIES BROKERAGE (HK) LTD
2024-03-01,0.0,0.0,97.8369384359401,0.0,2.1630615640599005,0.0,0.0,0.0,0.0,0.0
2024-03-04,67.90387182910548,0.0,31.401869158878505,0.0,0.6942590120160214,0.0,0.0,0.0,0.0,0.0
2024-03-05,29.122766834631243,0.0,13.46770499312872,57.11177278973889,0.2977553825011452,0.0,0.0,0.0,0.0,0.0
2024-03-06,29.163328373583607,0.0,13.459997710884744,57.07908893212773,0.29758498340391437,0.0,0.0,0.0,0.0,0.0
2024-03-07,32.424659247217704,0.0,16.431161685632112,49.85619607352758,0.3251219207202701,0.0,0.0,0.9628610729023385,0.0,0.0
2024-03-08,32.384163856625456,0.0,16.535531410016237,49.7939303109779,0.32471587361059073,0.0,0.0,0.9616585487698264,0.0,0.0
2024-03-11,28.696278171295642,11.332595176081492,14.652476783183738,44.12343273002535,0.2877374594885024,0.0,0.0,0.9074796799252768,0.0,0.0
2024-03-12,28.71216579753217,11.338869440478176,14.605224329712662,44.14786156373342,0.28789676464937775,0.0,0.0,0.9079821038941912,0.0,0.0
2024-03-13,28.718525774959947,11.341381091957428,14.442328426744226,44.16871607811041,0.2879605361160658,0.0,0.0,1.0410880921119303,0.0,0.0
2024-03-14,24.437233682353003,9.725648600557601,11.852960604576971,40.78254233658134,0.24693667926202023,2.0324788216181666,10.143398978916832,0.7788002961340639,0.0,0.0
2024-03-15,24.205113259207145,9.689757253372559,12.433744653087642,40.49956401462337,0.2933379636573188,2.0344407156878566,10.105965973742467,0.7380761666216409,0.0,0.0
2024-03-18,24.25588968356917,9.47880168890755,12.549745189935749,40.56866269858384,0.24644514723438782,2.037911794438207,10.12320835562793,0.7393354417031635,0.0,0.0
2024-03-19,25.21178540130236,9.852349971896594,13.04431569805562,38.22654449279139,0.25615725691045776,2.1182234706057086,10.522151937706496,0.7684717707313733,0.0,0.0
2024-03-20,25.12021431204332,9.81656550029621,13.242348224676217,38.126968498623,0.2552268746045824,2.1105299246148164,10.483934695295924,0.8442119698459264,0.0,0.0
2024-03-21,24.92933522259831,9.741973099893181,13.141724585887113,37.8372559611457,0.2532875012847034,2.0944927990850477,10.404271206617818,1.5976596234881295,0.0,0.0
2024-03-22,24.914772298550826,9.736282149329934,13.134047608731949,37.9417224101026,0.25313953878949647,2.103005399174278,10.398193362583932,1.5188372327369788,0.0,0.0
2024-03-25,23.648428543902767,9.241415893056242,12.928546906182092,40.6338961733257,0.24027320912132552,1.996115891161781,9.86968412852214,1.4416392547279528,0.0,0.0
2024-03-26,23.45732622399214,9.209924650131724,13.354190429834551,40.47701168215369,0.2394544490866885,1.9893138847201812,9.836051985560896,1.436726694520131,0.0,0.0
2024-03-27,23.48327934268946,9.220114484444286,13.415065348886204,40.52179533220266,0.2397193808048394,1.8347752607755015,9.846934565368018,1.4383162848290363,0.0,0.0
2024-03-28,23.400501610280386,9.205685530214218,13.283604966024626,40.53202540915206,0.23934423362206533,2.0712481755755654,9.831524673398684,1.436065401732392,0.0,0.0
2024-04-02,24.601948315584345,4.0698223036695325,14.314036805172798,42.525948425915665,0.25163283092257793,2.1775918060607706,10.336302439435123,1.7227170732391872,0.0,0.0
2024-04-03,23.923061675813674,3.8499832685054676,13.48590503194548,45.035415378234774,0.23804041468471318,2.0599651270792485,9.777967803202833,1.6296613005338059,0.0,0.0
2024-04-05,34.74576271186441,1.2059973924380705,11.897001303780964,40.23794002607562,0.211864406779661,1.9067796610169492,8.702737940026076,0.8230117340286832,0.0,0.2689048239895697
2024-04-08,32.46398226819357,1.8322866642039157,10.78684891023273,43.70890284447728,0.19209456963428148,2.031769486516439,7.890653860362025,0.805319541928334,0.04432951606944958,0.2438123383819727
2024-04-09,32.38290698526717,1.8544308436560872,10.848053947079087,43.795352928241584,0.1905739206919299,2.015685699626182,7.828190280730045,0.7989445136700138,0.04397859708275306,0.2418822839551418
2024-04-10,32.42330838103625,1.8200499045941583,10.494642595038895,43.85733157199472,0.10274475267870248,2.3778071334214,7.837956847203875,0.7999412887127552,0.044033465433729636,0.24218405988551298
2024-04-11,32.089276476239746,1.8402187569285344,10.568324587983149,44.16525016628483,0.10346611484738748,2.246692779543271,7.8929864755007015,0.8055576084546597,0.04434262064888035,0.2438844135688419
2024-04-12,31.379130305064518,1.8572387558737973,10.628776012530768,44.69307078391885,0.10442306257924966,2.2674722160065635,7.965987916759902,0.8130081300813009,0.0447527411053927,0.24614007607965988
2024-04-15,31.488406881077037,1.862378459237098,10.359012715033659,44.816753926701566,0.10471204188481677,2.273747195213164,7.9880329094988785,0.8152580403889306,0.04487658937920718,0.24682124158563948
2024-04-16,31.606606606606608,2.0570570570570568,10.022522522522523,44.98498498498498,0.07507507507507508,2.1246246246246248,8.018018018018019,0.8183183183183184,0.04504504504504504,0.24774774774774774
2024-04-17,31.48369727789411,1.9967095423272507,10.492072988333833,44.77265928806462,0.07478312892611427,2.086449297038588,7.986838169309003,0.8151361052946455,0.04486987735566856,0.2467843254561771
2024-04-18,33.72539606337014,2.1363418146903506,11.22579612738038,40.870539286285805,0.08001280204832772,2.2323571771483435,8.545367258761402,0.8721395423267723,0.04800768122899664,0.2640422467594815
2024-04-19,33.689796574736675,2.17898206963094,11.280855511779368,41.070997829058456,0.0804052424218059,2.2433062635683845,8.265658920961647,0.8764171423976843,0.04824314545308354,0.2653372999919595
2024-04-22,33.67084538733526,2.3063323690131794,11.194149791063966,41.05593056894889,0.08036001285760207,2.2420443587270973,8.261009321761492,0.8759241401478624,0.048216007714561235,0.2651880424300868
