date,KINGSTON SECURITIES LTD,SILVERBRICKS SECURITIES CO LTD,CMB INTERNATIONAL SECURITIES LTD,SHANGHAI COMMERCIAL BANK LTD,BANK OF CHINA (HONG KONG) LTD,RUISEN PORT SECURITIES LTD,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CEPA ALLIANCE SECURITIES LTD
2024-04-19,0.0,0.0,31.272148530003424,0.0,22.347383363384818,0.0,13.963142961632272,24.76825543377965,7.649069711199837,0.0
2024-04-22,0.0,0.0,31.262603203262778,0.0,22.374901017999907,0.0,13.96841950022992,24.774049309880557,7.620026968626833,0.0
2024-04-23,0.0,0.0,31.230133117633073,0.0,22.351661911925245,0.0,13.953911566442859,24.849322179418294,7.61497122458053,0.0
2024-04-24,0.0,0.0,31.218234400887056,0.0,22.343145902951125,0.0,13.948595110038312,24.877954674364446,7.612069911759062,0.0
2024-04-25,0.0,0.0,31.256342248743717,0.0,22.166335563905506,0.0,13.944641404867678,25.011318878155,7.6213619043281,0.0
2024-04-26,0.0,0.0,31.27005999173739,0.0,22.067298304555514,0.0,13.950761411022224,25.083357198356726,7.62852309432814,0.0
2024-04-29,0.0,0.0,31.28800067425625,0.0,22.06086642333825,0.0,13.958765430887798,25.05946763755557,7.6328998339621315,0.0
2024-04-30,0.0,0.0,31.32747685452106,0.0,22.008410472583595,0.0,13.97637725422419,25.04711680018322,7.640618618487944,0.0
2024-05-02,0.0,0.0,31.33107053830864,0.0,22.010935133866504,0.0,13.977980533051301,25.049990042033766,7.630023752739786,0.0
2024-05-03,0.0,0.0,31.342455978275986,0.0,21.961556135948385,0.0,13.98306001024405,25.080131438172543,7.632796437359035,0.0
2024-05-06,0.0,0.0,31.353849695992153,0.0,21.969539676593516,0.0,13.988143180454943,25.100728341951488,7.587739105007898,0.0
2024-05-07,0.0,0.0,31.353999668546344,0.0,21.96916643925416,0.0,13.98821008890738,25.100848404412012,7.587775398880106,0.0
2024-05-08,0.0,0.0,31.366602487054767,0.0,21.951200167355793,0.0,13.9938326849038,25.097539336525003,7.590825324160634,0.0
2024-05-09,0.0,0.0,31.36900417269407,0.0,21.947138313962743,0.0,13.994904168084426,25.097546804940617,7.59140654031814,0.0
2024-05-10,0.0,0.0,31.409287151005245,0.0,21.942738769674303,0.0,14.012875934671792,25.033942985492274,7.6011551591563835,0.0
2024-05-13,0.0,0.0,31.424344630330552,0.0,21.914906364358735,0.0,14.019593648087575,25.04210898566603,7.599046371557104,0.0
2024-05-14,0.0,0.0,31.425022556357096,0.0,21.920892310921662,0.0,14.019896096635904,25.034978728211577,7.599210307873765,0.0
2024-05-16,0.0,0.0,31.41658822592424,0.0,21.932262832824183,0.0,14.016133221490747,25.039762114477167,7.59525360528366,0.0
2024-05-17,0.0,0.0,31.452767270147667,0.0,21.859634626488283,0.0,14.032274067212603,25.06283971394636,7.592484322205087,0.0
2024-05-20,0.0,0.0,31.55755157173155,0.0,21.597385759773946,0.0,14.079022323896586,25.14826180391737,7.617778540680545,0.0
2024-05-21,0.0,0.0,31.68323789941649,0.0,21.219391568043175,0.0,14.189230444999005,25.240687908187393,7.667452179353935,0.0
2024-05-22,0.0,0.0,31.713281693823713,0.0,20.751838874221775,0.0,14.202685456246266,25.26462252120321,8.067571454505034,0.0
2024-05-23,0.0,0.0,31.71573676416037,0.0,20.716673444272697,0.0,14.205720315618752,25.256901548989514,8.104967926958667,0.0
2024-05-24,0.0,0.0,31.729246448488112,0.0,20.688710362326642,0.0,14.202090461962197,25.271532395579793,8.108420331643254,0.0
2024-05-27,0.0,0.0,31.729860798516444,0.0,20.68911094258681,0.0,14.20236544657905,25.270085483303937,8.108577329013759,0.0
2024-05-28,0.0,0.0,31.730029748945014,0.0,20.689221104877866,0.0,14.202392663299204,25.246985197845934,8.131371285031982,0.0
2024-05-29,0.0,0.0,24.989686020318473,21.520326972336616,16.343050850933942,0.0,11.118311409075714,19.623058698965387,6.405566048369869,0.0
2024-05-30,0.0,0.0,24.981686023802936,21.519535379566477,16.36983211185692,0.0,11.116276520322515,19.609154542328668,6.403515422122491,0.0
2024-05-31,0.0,0.0,24.9820668598686,21.519863436495104,16.370081663566562,0.0,11.114921522604607,19.60945347624609,6.403613041219034,0.0
2024-06-03,0.0,0.0,25.03090992737426,21.561937462973265,16.449437909630582,0.0,10.851021018769707,19.661539385934326,6.445154295317856,0.0
2024-06-04,0.0,0.0,25.038558914334068,21.56852639557544,16.54002742041515,0.0,10.735160045098887,19.67060340832221,6.447123816254245,0.0
2024-06-05,0.0,0.0,25.042385161124454,21.5718223722,16.522689128007634,0.0,10.73527238797663,19.679721922512762,6.448109028178524,0.0
2024-06-06,0.0,0.0,25.04282047077384,21.57219735335188,16.522976340506165,0.0,10.735248875155877,19.6800640134436,6.446692946768634,0.0
2024-06-07,0.0,0.0,25.0405914623467,21.5702772577401,16.500113212869696,0.0,10.772226755756172,19.640111524584984,6.476679786702351,0.0
2024-06-11,0.0,0.0,25.07507543549577,21.69791092457003,16.571800268934897,0.0,10.794712119476662,19.362661187578997,6.497840063943644,0.0
2024-06-12,0.0,0.0,25.072965357074615,21.696085036000177,16.5596956898541,0.0,10.78921371624878,19.377096893685312,6.504943307137018,0.0
2024-06-13,0.0,0.0,25.056471036075283,21.68181220524737,16.587026880521837,0.0,10.835631048042398,19.37050384616939,6.468554983943718,0.0
2024-06-17,0.0,0.0,25.053789526653407,21.67949184721977,16.58525175948436,0.0,10.845173297431637,19.368430841216092,6.467862727994729,0.0
2024-06-18,0.0,0.0,25.044982892445283,21.671871309244334,16.63291240345309,0.0,10.841361120672806,19.343283058589673,6.465589215594811,0.0
2024-06-19,0.0,0.0,25.031607703663727,21.660297519345754,16.67749159652229,0.0,10.835571328271639,19.332895562751258,6.462136289445332,0.0
2024-06-21,0.0,0.0,24.984023588232095,21.619122133823343,16.828356837615043,0.0,10.82259622953919,19.296049191807054,6.449852018983275,0.0
2024-06-25,0.0,0.0,24.985928241086025,21.62077026397845,16.822016261328127,0.0,10.823421288350183,19.297520222885492,6.450343722371723,0.0
2024-06-27,0.0,0.0,24.986690183542574,21.6214295864038,16.819479760116355,0.0,10.823751347098657,19.298108698119314,6.450540424719301,0.0
2024-06-28,0.0,0.0,24.990500592991552,21.62472680180092,16.81594478718855,0.0,10.825401942839965,19.291901758742043,6.451524116436963,0.0
2024-07-02,0.0,0.0,24.990881697856025,21.625056578651385,16.814676231243862,0.0,10.825567030102821,19.292195960035762,6.451622502110147,0.0
2024-07-04,0.0,0.0,25.01262390580693,21.643870499775407,16.7987785807703,0.0,10.834985334442807,19.289138045444766,6.420603633759795,0.0
2024-07-08,0.0,0.0,25.01262390580693,21.643870499775407,16.797252255091337,0.0,10.834985334442807,19.29066437112372,6.420603633759795,0.0
2024-07-16,0.0,0.0,25.00212952291907,21.634789522703375,16.832161087345227,0.0,10.830439370568236,19.282570713343787,6.417909783120308,0.0
2024-07-18,0.0,0.0,24.995265239396712,21.628849735490682,16.85499464741117,0.0,10.827465895591109,19.27727672299409,6.416147759116239,0.0
2024-07-19,35.94376804613053,0.0,16.011025079232866,13.854626155519794,10.796674467157983,0.0,6.9356666688059505,12.34829709207038,4.109942491082496,0.0
2024-07-23,35.92836659300243,0.0,16.00416455609644,13.848689622236257,10.835019047884185,0.0,7.0585553782812545,12.21799997969873,4.107204822800698,0.0
2024-07-24,35.94468991923537,0.0,16.011435724365633,13.854981494092367,10.741992131094019,0.0,7.101821473355144,12.236252672981065,4.1088265848763985,0.0
2024-07-25,35.95663464513884,0.0,16.016756460515484,13.83124166208811,10.745561786360247,0.0,7.104181468979121,12.244228395459354,4.10139558145884,0.0
2024-07-26,35.96099293278044,0.0,16.018697844419435,13.832918140718512,10.734743295729434,0.0,7.105042563645111,12.245712512919829,4.101892709787238,0.0
2024-07-30,34.50834224408883,0.0,15.371619703414405,13.274134958583064,10.321747661791044,0.0,6.8208471396962915,11.79137922490301,3.939010056918052,3.9729190106053025
2024-07-31,34.48731509805313,0.0,15.362253235155144,13.266046561513816,10.349206051234763,0.0,6.824190467341724,11.794506148710225,3.9459842666030664,3.970498171388132
2024-08-01,34.389954904862776,0.0,15.552582539715656,13.228595549382863,10.36859868806466,0.0,6.804925282435937,11.761209401951064,3.9348444666670526,3.9592891669199903
2024-08-05,34.401210199394086,0.0,15.557672656806279,13.232925061868581,10.351420008250255,0.0,6.807152428081496,11.755707680055478,3.9333269851855377,3.960584980358292
2024-08-06,34.40153188749399,0.0,15.557818137681135,13.233048803867616,10.355257232808084,0.0,6.8072160822354535,11.751142073852208,3.9333637659986787,3.960622016062834
2024-08-07,34.38095597061658,0.0,15.54851284354942,13.22513397864665,10.390183740650368,0.0,6.805948257824192,11.760000902305737,3.9310111798940115,3.958253126513036
2024-08-08,34.35912101072374,0.0,15.538638157266046,13.216734844246544,10.403198087691601,0.0,6.800691922237323,11.786154605467518,3.9397220880619845,3.955739284305245
2024-08-09,34.350138203951865,0.0,15.534575754621308,13.213279477177522,10.408881677691417,0.0,6.799847667557852,11.7998800264429,3.938692091915083,3.9547051006420557
2024-08-12,33.675065299381615,0.0,15.237563211869528,12.96064884228948,10.209869586011099,0.0,8.59918461055091,11.575188669450032,3.8633864658191777,3.879093314628156
2024-08-13,33.71304321918939,0.0,15.254747765146009,12.975265546904991,10.083850408647056,0.0,8.61713457905976,11.604746920173831,3.8677434991339132,3.8834680617450537
2024-08-14,33.709372916288096,0.0,15.253086997097961,12.97236315830298,10.089628522999252,0.0,8.603361367139794,11.613568224579318,3.875573540855389,3.883045272737209
2024-08-15,33.710956843721284,0.0,15.2538037052668,12.972972700400687,10.089988007638626,0.0,8.5634249211782,11.633367435167097,3.89225865834733,3.883227728279976
2024-08-16,33.67623802436452,0.0,15.26258447418887,12.980440521392456,10.131573365493287,0.0,8.553676620793588,11.599012177903727,3.9110117287175084,3.8854630871460425
2024-08-19,33.69942394822352,0.0,15.273092688356202,12.989377490699047,10.138548903807697,0.0,8.503568185944067,11.603326066898989,3.904524506743915,3.8881382093265646
2024-08-20,33.69942394822352,0.0,15.273092688356202,12.989377490699047,10.138548903807697,0.0,8.50265019251728,11.604244060325778,3.904524506743915,3.8881382093265646
2024-08-21,33.69942394822352,0.0,15.273092688356202,12.989377490699047,10.140384890661274,0.0,8.49622423852976,11.60883402745972,3.904524506743915,3.8881382093265646
2024-08-22,33.69911459256667,0.0,15.272952483656324,12.989258250162122,10.140291803449061,0.0,8.495228259465959,11.608727460104703,3.906324633794125,3.8881025168010335
2024-08-23,33.69942394822352,0.0,15.273092688356202,12.989377490699047,10.140384890661274,0.0,8.487962297688664,11.60883402745972,3.912786447585011,3.8881382093265646
2024-08-26,33.703446088679556,0.0,15.274915583729278,12.990927816923744,10.15995723981218,0.0,8.455005554035361,11.613891993113057,3.9132534519080178,3.8886022717988022
2024-08-27,33.70128020144548,0.0,15.273933970615374,12.990092979897183,10.207960661264103,0.0,8.454462209341607,11.570915625003748,3.91300197419049,3.88835237824202
2024-08-28,33.69663995176527,0.0,15.271830938718692,12.988304404672874,10.22215975028098,0.0,8.452380216817527,11.568404535368849,3.9124632021898162,3.887817000185999
2024-08-29,33.6782462083017,0.0,15.2634946137644,12.98121457198961,10.244790411520201,0.0,8.400978133451503,11.63525374167329,3.9103275339286867,3.885694785370603
2024-08-30,33.66999873490579,0.0,15.259710873493578,12.97803559939208,10.27690555538355,0.0,8.393417664806925,11.62781842240282,3.9093699329269627,3.8847432166882925
2024-09-02,33.77594699642476,0.0,15.307728096513326,13.01887315096173,10.358927761154108,0.0,7.95242934711262,11.746294229304945,3.9428332099863397,3.8969672085421743
2024-09-03,33.82850132012294,0.0,15.33154644563476,13.052952756559682,10.476273757618342,0.0,7.692497000500731,11.76254377696031,3.9526541742105903,3.9030307683926386
2024-09-04,33.839548063507465,0.0,15.336552983100615,13.05721521613918,10.429064357680401,0.0,7.702383479883822,11.776985672420457,3.9539449188385327,3.9043053084295245
2024-09-05,33.82306245597512,0.0,15.32908147689421,13.050854134569336,10.449666581473368,0.0,7.716136977811434,11.761113304495144,3.9676818201808057,3.9024032486005797
2024-09-09,33.78764358035721,0.0,15.313029150737359,13.037187525287536,10.490289105598693,0.0,7.708056784120411,11.789294737315565,3.9761823913556538,3.898316725227571
2024-09-10,33.79137575637845,0.0,15.314720624724673,13.038627610286376,10.450025439407463,0.0,7.708908214455635,11.820973422643831,3.976621599628399,3.898747332475172
2024-09-11,33.815507052375935,0.0,15.325657263089992,13.034121497672121,10.415552464195732,0.0,7.707044100502982,11.77322459390812,4.027361499404585,3.9015315288505334
2024-09-12,33.815507052375935,0.0,15.325657263089992,13.034121497672121,10.415552464195732,0.0,7.707965256106272,11.77230343830483,4.027361499404585,3.9015315288505334
2024-09-13,33.822361297053504,0.0,15.328763701936616,13.036763452966888,10.41766364782906,0.0,7.709527624511684,11.7544200980185,4.028177826691329,3.9023223509924154
2024-09-17,33.82425449286201,0.0,15.329621724560619,13.037493181613238,10.418246773205176,0.0,7.709959162843856,11.749480580031504,4.028403302651166,3.9025407822324296
2024-09-19,33.82737132618428,0.0,15.331034316693842,13.038694558962021,10.409992004616472,0.0,7.710669619230622,11.75056326975047,4.02877451147269,3.902900393089607
2024-09-24,33.827386911794115,0.0,15.331041380308601,13.038700566405053,10.394331654204302,0.0,7.7106731718415285,11.749647204482292,4.045316919653699,3.902902191310408
2024-09-25,33.82999770413013,0.0,15.332224627641395,13.039706891238808,10.39478830568979,0.0,7.703895877667464,11.75055404038281,4.045629136569481,3.9032034166801317
2024-09-26,33.84844839264186,0.0,15.340586735829243,13.046818673280262,10.400457564164208,0.0,7.708097538702409,11.754980311950911,3.9952785817871366,3.9053322016439664
2024-09-27,33.85531599929027,0.0,15.343699230506555,13.049465778920725,10.36844486128925,0.0,7.7096614562353265,11.771198913241578,3.996089195066429,3.906124565449867
2024-09-30,33.86812215978493,0.0,15.349503160233038,13.054401888604003,10.372366844146432,0.0,7.676596757860097,11.776574092734608,3.9948329948940993,3.9076021017427895
2024-10-02,41.24493590574898,0.0,8.994441176479452,11.370356161757284,6.31688330566306,15.97426123702733,4.534475718019373,6.9167226562454225,2.3581626084630596,2.2897612305960395
2024-10-03,41.26523673640383,0.0,8.998868256389965,11.375952671240354,6.33297363254674,15.982123796759517,4.511286184668154,6.893083025851572,2.349587441002231,2.290888255137636
2024-10-04,41.24984196789298,0.0,8.995511060245626,11.371708659287078,6.330610998262558,15.976161366500499,4.5096031649646005,6.920248792978439,2.3562803934496666,2.2900335964185468
2024-10-07,41.240253934950886,0.0,8.993420161171546,11.369065441470196,6.326436755314679,15.972447898662502,4.508554961586389,6.944586837151726,2.355732704223347,2.289501305468728
2024-10-08,41.21637954405281,0.0,8.988361049144977,11.36266994624424,6.322877914328654,15.963462840496673,4.506018742415057,6.997946715477815,2.3540698665847164,2.2882133812550514
2024-10-09,41.218383683172696,0.0,8.988798106601296,11.363222454048115,6.328588121144805,15.964239061036208,4.5056975709741645,6.988562024986224,2.354184332813016,2.2883246452234722
2024-10-10,41.22172434818941,0.0,8.989526630155444,11.364143419800223,6.329101040164242,15.9655329296983,4.505522428884274,6.981563959290502,2.354375134599519,2.288510109218081
2024-10-14,43.733857263411345,0.0,9.537366054560053,12.07848007297822,6.704490440189146,10.847746798290709,4.759460904481412,7.412766668554514,2.4978553835199477,2.4279764140146534
2024-10-15,43.745392658977366,0.0,9.539881663678058,12.081665935241382,6.7062588401002365,10.85060803802917,4.738927117307832,7.406694300892151,2.5019546201853022,2.428616825588504
2024-10-16,43.751915357334695,0.0,9.54130411680225,12.08346738352564,6.7072587831996415,10.852225928255404,4.739633719540541,7.391741119174671,2.503474645358199,2.428978946808957
2024-10-17,43.74965728009856,0.0,9.540811681180788,12.082843744482425,6.709779889442985,10.851665834734243,4.739389102615264,7.393653443817663,2.503345438692348,2.4288535849357213
2024-10-18,43.75593029246158,0.0,9.542179683431549,12.084576234126954,6.710741966286927,10.853221792841637,4.702788748063924,7.417655059437673,2.5037043790329614,2.4292018443167884
2024-10-21,40.15554914852943,0.0,10.160157056247831,12.867206086060138,7.145347772041634,11.55610579970837,4.985980240654275,7.8772793203290545,2.665851048430722,2.5865235279985503
2024-10-23,40.15505871001133,0.0,10.160032965493853,12.867048932849217,7.14526050256464,11.555964659578958,4.985919344543716,7.878404458238288,2.665818489144014,2.5864919375759814
2024-10-24,39.69377281585676,0.0,10.043318408432096,12.719237215900087,7.078269949398515,12.555073343138485,4.92200277734999,7.796351588399165,2.635194590065714,2.556779311459191
2024-10-25,39.25608445727512,0.0,9.932574499827284,12.57898695333966,7.000220519072952,13.5360118350375,4.861162676114612,7.704414121825258,2.6019582734261197,2.528586664081489
2024-10-28,39.24685871774129,0.0,9.93024020320798,12.576030712063044,7.0039471218995395,13.532830679269079,4.861810818396236,7.716331291597607,2.60395804566065,2.5279924101645728
2024-10-29,39.248967075877914,0.0,9.93077365998427,12.576706301843842,7.004323376952437,13.533557668755789,4.856103060269815,7.714358241556442,2.60708239975495,2.528128215004538
2024-10-30,39.25060706659978,0.0,9.931188610437152,12.577231810747216,7.0046160477207895,13.53412315902634,4.856305969150139,7.710502150364225,2.607191334875165,2.528233851079196
2024-10-31,40.02103705029311,0.0,10.12612280511628,12.824103826826347,7.142106054391688,11.868577954106096,4.9157184240272915,7.872194431101258,2.652280200797949,2.5778592533399776
2024-11-01,40.13194561943182,0.0,10.176587029118767,12.888013623359837,7.177699227288646,11.47080953197173,4.940216242240392,7.958524515578244,2.665498020169328,2.590706190841239
2024-11-04,40.127282147289186,0.0,10.175404474189397,12.886515991197262,7.161575220689502,11.469476583870655,4.9396421718715455,7.984509989155509,2.665188279996719,2.590405141740224
2024-11-05,40.11452450082139,0.0,10.172169413004042,12.882418987701886,7.159298344710642,11.465830098995585,4.938071713940334,8.01376442724107,2.66434093803816,2.5895815755468945
2024-11-06,40.10569703502785,0.0,10.169930960008355,12.87958412640496,7.188286310266657,11.463306967430325,4.932706180382927,8.015057287143145,2.6564194123007425,2.589011721035039
2024-11-07,40.10447130537207,0.0,10.169620141673395,12.879190494343062,7.191734116269558,11.462956620314033,4.931944174991592,8.014812327096672,2.656338225529472,2.58893259441014
2024-11-08,40.10827744082474,0.0,10.170585294697522,12.880412800533533,7.204321868109985,11.464044518101108,4.932412243687277,7.994177208984326,2.6565903266734434,2.589178298388061
2024-11-11,40.108522627294654,0.0,10.17064746864426,12.880491539964572,7.204977220344381,11.464114599111456,4.932442396085319,7.99300345551254,2.656606566712801,2.5891941263300087
2024-11-12,40.12790797136983,0.0,10.175563169541027,12.886716968975753,7.208459546626206,11.469655461538279,4.886494123902286,7.996866652459957,2.6578905639531545,2.590445541633503
2024-11-13,40.129871467726296,0.0,10.176061069437095,12.887347528182413,7.2088122633455916,11.47021668258984,4.886733224665152,7.9929764892157955,2.657408980262538,2.590572294575277
2024-11-14,40.10664702704662,0.0,10.170171857286242,12.87988920780311,7.194859768109836,11.463578501175727,4.883905115784093,8.05925950359126,2.65261597170691,2.589073047496199
2024-11-15,40.10591154542087,0.0,10.169985355170354,12.879653014489625,7.194727827707147,11.46336828037748,4.8838155540096535,8.060945526490343,2.652567327642846,2.5890255686916785
2024-11-18,40.072873362114585,0.0,10.161607591707583,12.869043098873266,7.188801002267923,11.453925062458707,4.879792396642323,8.05491590199614,2.7321487856556215,2.5868927982838494
2024-11-19,40.07262861130302,0.0,10.161545528234308,12.86896449934999,7.182649452459637,11.45385510597145,4.879762592611587,8.058531291350128,2.7351859202541795,2.5868769984657005
2024-11-21,40.074341929770405,0.0,10.16197998846849,12.869514716176214,7.173183902110621,11.45434481932832,4.879971228472426,8.058875836516242,2.740799977911375,2.5869876012459008
2024-11-22,40.07189437680619,0.0,10.161359342363143,12.868728706540752,7.198397428990738,11.453645241636817,4.879673182703727,8.08647828199213,2.692993838797273,2.586829600169229
2024-11-25,40.07213911864888,0.0,10.161421403562104,12.868807303183752,7.198441393696639,11.453715195560521,4.879702985642296,8.085916913855618,2.693010286441805,2.5868453994083938
2024-11-26,40.079819412597786,0.0,10.163368958772146,12.87127376055374,7.187985377028487,11.455910433984117,4.880638237768522,8.088077548281118,2.6855850724418655,2.587341198572222
2024-11-28,40.08030909290504,0.0,10.163493131029092,12.871431016983086,7.18807319715691,11.456050398031445,4.880697867588886,8.086954602641997,2.685617883920128,2.587372809743421
2024-11-29,40.08692094836583,0.0,10.16516975351729,12.873554354935909,7.189258978955921,11.457940247463688,4.880892030644659,8.07240313258676,2.6860609173615675,2.587799636168376
2024-12-02,40.080064251255735,0.0,10.163431044521348,12.87135238828809,7.188029286824461,11.455980415580278,4.8800571748490675,8.088126956538973,2.6856014780807778,2.587357004061269
2024-12-03,40.08055393754574,0.0,10.163555218295388,12.871509646638746,7.188117108025839,11.456120381337639,4.880116797934448,8.087614889754626,2.6850234048488946,2.5873886156186825
2024-12-04,40.10088647617011,0.0,10.168711107092708,12.878039258665867,7.135533640557533,11.461931977916418,4.882592441445765,8.097218426000895,2.686385495357212,2.588701176793493
2024-12-05,40.09763923547609,0.0,10.167887677602382,12.876996436503699,7.122885704083644,11.461003827563111,4.8821970648279045,8.117341686845075,2.6855568149923505,2.5884915521057463
2024-12-06,40.10278604942494,0.0,10.169192797482934,12.87864928954299,7.123799976549476,11.462474927994265,4.882823729151125,8.105547901562938,2.685901525093478,2.5888238031978523
2024-12-10,40.10278604942494,0.0,13.329572125945441,12.87864928954299,7.123799976549476,11.462474927994265,4.882823729151125,4.945168573100431,2.685901525093478,2.5888238031978523
2024-12-11,40.104256810385266,0.0,13.330060985105414,12.879121611205962,7.116115037466645,11.462895311770394,4.8830028056499035,4.949017414343566,2.6866112763248093,2.588918747748044
2024-12-12,40.10058011024031,0.0,13.328838904432333,12.877940872001178,7.117907403707188,11.461844410140335,4.881943948690559,4.956509170001121,2.6857537813578443,2.588681399429133
2024-12-16,40.10049432861884,0.0,13.328810391891855,12.877913324004458,7.117892177352932,11.461819891402802,4.881933505423486,4.957109756258165,2.6853507632261993,2.5886758618212653
2024-12-18,40.11348829836543,0.0,13.333129394983715,12.882086220596708,7.129980817867993,11.465533923945378,4.883515423485505,4.914084777380827,2.6886664595786547,2.5895146837957927
2024-12-19,40.11594093515601,0.0,13.333944615127233,12.882873862857313,7.1304167623348516,11.466234954733732,4.883814013563384,4.908270991947697,2.6888308512223658,2.589673013057411
2024-12-20,40.11618621533079,0.0,13.33402614262452,12.882952632380828,7.130460359713572,11.466305062527498,4.883843874579403,4.907689574302548,2.6888472914923875,2.58968884704845
2024-12-23,40.116431498505015,0.0,13.334107671118778,12.883031402867587,7.1305039576254305,11.466375171178585,4.883873735960581,4.907108149547454,2.688863731963451,2.5897046812331164
2024-12-27,40.111771631046125,0.0,13.332558800192102,12.881534928316793,7.1339552148510466,11.465043253394883,4.883306432154001,4.912651755998884,2.6897741192147393,2.5894038648314215
2025-01-02,40.13164491551162,0.0,13.339164385607932,12.88791705499864,7.106906525920255,11.470723582553108,4.882667535975508,4.902852441731426,2.6874367787152345,2.5906867789862784
2025-01-03,40.1377826227805,0.0,13.341204468599363,12.88988812452135,7.107993451510652,11.472477907442112,4.883414287923757,4.892590648297427,2.683565492013571,2.591082996911266
2025-01-06,40.14220293462436,0.0,13.342673714787626,12.891307667939536,7.108776243822201,11.473741353668059,4.8839520907769485,4.8833402660468135,2.682637379465232,2.591368348869228
2025-01-07,40.16677796271179,0.0,13.350842090146509,12.89919971732555,7.113128231582906,11.480765569964648,4.886942042773455,4.823273316738274,2.686116286027448,2.592954782729424
2025-01-08,40.16776158971491,0.0,13.351169033193976,12.899515600296604,7.113302421930255,11.481046717510052,4.887061717001754,4.817269289003583,2.6898553508615577,2.5930182804873105
2025-01-09,40.16776158971491,0.0,13.351169033193976,12.899515600296604,7.113302421930255,11.481046717510052,4.887061717001754,4.799515074863697,2.707609565001443,2.5930182804873105
