date,VMS SECURITIES LTD,GRAND CHINA SECURITIES LTD,SHANGHAI COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,ROOFER SECURITIES LTD,SINO-RICH SECURITIES & FUTURES LTD,EMPEROR SECURITIES LTD,ARK SECURITIES (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-07-10,29.436818917751484,14.783518733221602,7.710948300449591,12.856745770497083,7.6236511717638376,10.103573021304841,9.057566534741644,2.1561744742939046,3.304020877255646,2.9669821987203697
2024-07-11,29.36171963949363,14.770647229221787,7.704234641564812,12.820322321781031,7.783231533737131,10.090323917691633,9.049680421429628,2.1542971669443496,3.3011441793121787,2.9643989488238223
2024-07-12,29.291528697698606,14.760205624287122,7.825341166941955,12.780115586459374,7.821726305678407,10.063911383858171,9.043283058722421,2.1527742600886093,3.2988105481030767,2.962303368162258
2024-07-15,29.24614218747838,14.762248971881888,7.826424477869913,12.781390402606387,7.857418180015059,10.066787839657284,9.044534976965107,2.1530722820957817,3.2992672230824525,2.9627134583477455
2024-07-16,29.210131665421574,14.769039867003494,7.83002477128778,12.75759150957547,7.89318450251298,10.072408025044952,9.048695622715579,2.154062733353229,3.3007849442462662,2.964076358838675
2024-07-17,29.139833936297027,14.778542993731536,7.850901743651677,12.732637990197981,7.938355199779322,10.080868951481351,9.054517998577548,2.1554487632725428,3.302908831642444,2.9659835913685684
2024-07-18,29.163795935227572,14.790695548622029,7.760265511026397,12.742612807467863,7.944882994660486,10.104514964190239,9.061963626135784,2.1572212119787806,3.3056248491072147,2.968422551583638
2024-07-19,29.143115024301025,14.790255951516668,7.775886169197037,12.733317724159466,7.944646863265893,10.120065948472286,9.061694293773026,2.157157096792494,3.3055266019956906,2.9683343265264135
2024-07-22,29.09398697496266,14.799786409609428,7.7808967489674306,12.740531399709235,7.949766188059214,10.131048108580853,9.067533415016046,2.1585471129881477,3.3076565977752157,2.9702470443317712
2024-07-23,29.097015718339158,14.801327097556403,7.78170675618686,12.737891923035471,7.950593774931633,10.132102771349565,9.062032951777416,2.1587718221446126,3.308000931572466,2.9705562531064174
2024-07-24,29.00362203554706,14.80426262885264,7.882414556373685,12.740418215451124,7.952170607650494,10.114279367873436,9.063830215033754,2.1591999690400616,3.3086570038421095,2.9711454003356326
2024-07-25,29.007721098029442,14.801395981502713,7.8835285727451225,12.737507832545877,7.953294482597953,10.111245780716978,9.065111200089191,2.1595051273259545,3.309124614121091,2.971565310325677
2024-07-29,28.99450669694189,14.805030123861457,7.885464191869048,12.740635234638011,7.955247231136461,10.109760251425362,9.067336929651466,2.1597873370712337,3.3099370935619197,2.97229490984315
2024-07-30,28.940031963565243,14.814215199171574,7.910209227125062,12.748539554531307,7.960182685121849,10.10660225478192,9.072962326686412,2.161127274185773,3.3119905862749883,2.9741389285558704
2024-07-31,28.917285269068326,14.817818858884296,7.91213343991175,12.761569576529316,7.9621190542958225,10.104592771834998,9.075169387159894,2.1616529832555647,3.312796250759013,2.974862408301019
2024-08-01,28.917141712056864,14.817745297283617,7.912094160905428,12.760016902555593,7.962079527140846,10.106528369140307,9.075124334376287,2.161642251942469,3.3127798047086703,2.9748476398899157
2024-08-02,28.912254998674108,14.818039548068699,7.912251279270724,12.760270290970357,7.962237638115542,10.110204214567778,9.075304548194687,2.1616851778341584,3.3128455898898013,2.974906714414142
2024-08-05,28.893347142097365,14.822601930104193,7.914687412132953,12.758736467301631,7.964689161466161,10.11580009770244,9.078098777910636,2.162350747229472,3.3138655944023183,2.9758226696528283
2024-08-06,28.85377986363237,14.81987888027978,7.933093875311278,12.733553034164943,8.032737601013974,10.100039405744148,9.076431046739028,2.1619535032873944,3.3132568064737535,2.975275983353332
2024-08-07,28.804223171997723,14.816862615041584,7.980127501545143,12.726990110808508,8.044505796642785,10.10394068837297,9.074583735861907,2.1615134844956594,3.3125824648403768,2.974670430393343
2024-08-08,28.77200870362145,14.805283959898198,8.094656770736403,12.691039096871764,8.040913361715086,10.0805733939705,9.070531299032208,2.1605482174258492,3.3111031648997202,2.973342031828822
2024-08-09,28.73026263542974,14.799115708247637,8.180561123148191,12.666408388255041,8.03756331606586,10.077861521411748,9.066752288794493,2.1596480789925474,3.309723676494271,2.9721032631604745
2024-08-12,28.71594785699683,14.798895508602566,8.1804394025879,12.665723946900567,8.0513310170663,10.079695469580065,9.06661738238013,2.159615945063072,3.309674430310025,2.9720590405125433
2024-08-13,28.647040339464592,14.79148594256497,8.29482221233726,12.659382425133353,8.047299846711267,10.060768389448222,9.062077874672053,2.158534660520486,3.308017330208192,2.9705709789396026
2024-08-14,28.6393738000423,14.78752743555171,8.318373223621132,12.655994513039328,8.043659441770254,10.060553889057568,9.05965267554325,2.1579569920816817,3.307132036475536,2.9697759928172363
2024-08-15,28.640651271638273,14.788187039578164,8.338568903991861,12.63177824443164,8.044018232661992,10.061498260288099,9.060056785250508,2.1580532486821915,3.307279552523555,2.969908460953716
2024-08-16,28.58521719411815,14.792585903988925,8.351956070959652,12.635535667813924,8.076156789290161,10.058046210206022,9.0627517715423,2.158695178866517,3.308263329255693,2.970791883958655
2024-08-19,28.458160699403717,14.792512568137695,8.470897271851184,12.635473025773514,8.078099794309415,10.064441237541502,9.062706841966094,2.1586844769007136,3.308246928180931,2.970777155935235
2024-08-20,28.22715151701641,14.775858082165533,8.733137670143451,12.629712613950742,8.074417052755871,10.067285961408375,9.058575225877616,2.1577003497883362,3.306738724674906,2.96942280221876
2024-08-21,28.13752587224263,14.780838688204126,8.791104321220274,12.633474101233352,8.07713875528627,10.081584856150497,9.061628665767211,2.15842766155134,3.3078533511668895,2.970423727177407
2024-08-22,28.09968050014356,14.781791245228387,8.813483155808306,12.634288270493284,8.07765928970381,10.093636445908349,9.062212646028337,2.1585667622799076,3.3080665270908907,2.970615157315171
2024-08-23,28.018097876318677,14.777981753596489,8.934122092638262,12.621120101552776,8.075577554482486,10.082114253585532,9.0559123279367,2.158010466910735,3.3072139882108837,2.969849584767458
2024-08-26,27.79663755439988,14.772490751547856,9.183963072819727,12.616430516906563,8.07257694089161,10.089267360496079,9.036693953468829,2.1572086226472655,3.3059851384878747,2.9687460883343184
2024-08-27,27.738300378932905,14.767808322156542,9.313287760524657,12.577762950999915,8.07001818000508,10.069725629018942,9.033829596869817,2.156524853252668,3.304937241945575,2.9678050862938936
2024-08-28,27.676556411601354,14.76393293166233,9.380162641798446,12.57446227550932,8.067900433684118,10.07847121953138,9.031458925705731,2.155958934753828,3.3040699553386523,2.967026270414841
2024-08-29,27.609271511342538,14.685161566278184,9.63885552787137,12.53173646100693,8.053803969772362,10.0338872646738,9.02564933733879,2.154572089721371,3.301944574873103,2.965117697121554
2024-08-30,27.559926240875125,14.685234231227751,9.678488731827487,12.531303651539357,8.053843821513635,10.043833291510913,9.025693997954265,2.154582750950499,3.301960913517722,2.9651323690832445
2024-09-02,27.551287148368324,14.671650568528094,9.679973580220475,12.533226171325717,8.055079421139475,10.05873634909713,9.02707869628887,2.1549133013932336,3.3024674917131405,2.9655872719255396
2024-09-03,27.53588822335244,14.653557947675438,9.77200304335791,12.512371810130004,8.050577287960174,10.035308080752953,9.022033294699895,2.153708880410461,3.300621681424915,2.9639297502358075
2024-09-04,27.53588822335244,14.613988493958635,9.831357223933116,12.490113992414303,8.050577287960174,10.037781171610254,9.022033294699895,2.153708880410461,3.300621681424915,2.9639297502358075
2024-09-05,27.531666747926568,14.567239239944046,9.895624128528612,12.476824682565585,8.04934306904159,10.040693179270232,9.020650143681266,2.1533786993376953,3.300115669299749,2.964464440404658
2024-09-09,27.53711405548257,14.540443045301243,9.91291588380211,12.470884414900022,8.050935680477806,10.044658352188474,9.022434934124126,2.153804758397876,3.3007686172373236,2.966040258088452
2024-09-10,27.536569227728425,14.54015535949246,9.912719754618527,12.46865915413963,8.05077639097504,10.04841665968463,9.022256423298622,2.153762144905154,3.3007033108167216,2.965981574340792
2024-09-11,27.52560915017047,14.534368101496492,9.951790021151412,12.455291020936556,8.047572029062083,10.048867100789725,9.018665393881365,2.152904906664823,3.2991423514424563,2.9657899244046138
2024-09-12,27.519350165002503,14.531063164850885,9.972760198305572,12.443561060995552,8.045742110105767,10.053502607386628,9.016614660230852,2.15241536255318,3.2983921670257543,2.9665985035433042
2024-09-13,28.44818534059129,14.576402710470711,9.83292948624661,12.216670006047506,7.909407830150802,9.87780163674284,8.86382904387485,2.115942903629955,3.2425012479599133,2.916329794285516
2024-09-16,28.44309892614752,14.573796511713317,9.853035010225767,12.213028143458638,7.907896490099049,9.873606237866316,8.862244228972383,2.1155645820457,3.2419215025391024,2.9158083669322115
2024-09-17,28.43853928586441,14.571460223750279,9.851455495438714,12.2013547019921,7.952777906072306,9.851620660676613,8.860823545315863,2.115225441310197,3.2414017984127685,2.915340941166749
2024-09-19,28.417631400688805,14.566719154705584,9.848250159118436,12.194471054212851,8.006522494711902,9.839188451576538,8.857940527720087,2.114537217226381,3.2403471539576554,2.9143923860817633
2024-09-20,28.393944080257093,14.563536586152864,9.846098491956953,12.18306749240605,8.049440680084958,9.838009796146668,8.856005225565498,2.114075228526,3.2396391958483135,2.916183223055602
2024-09-23,28.334888899478294,14.546569826310888,9.941560575622574,12.179600391833697,8.048112134556316,9.826191898290897,8.854543558027135,2.113726304258625,3.2391044992974454,2.9157019123241272
2024-09-24,28.28172721989087,14.534716297442026,10.127475621939812,12.114866080860786,8.041553988500864,9.790537558028008,8.847328277109442,2.112003897116078,3.236465057893037,2.913326001219077
2024-09-25,28.23730328756598,14.505965680974803,10.224731643369802,12.081206256541641,8.041749017100774,9.79950594037096,8.847542847831633,2.1120551187038026,3.236543550588579,2.9133966569520253
2024-09-26,28.19822818445146,14.500338946028943,10.31773833532583,12.058095237066404,8.0352356471484,9.784552930210127,8.844110964727692,2.111235871326182,3.235288124159177,2.915175759555789
2024-09-27,28.165538056589547,14.497738057149173,10.315887668868957,12.03023923137094,8.096330607857473,9.791523884113523,8.842524619060516,2.11085718432302,3.234707818765193,2.9146528719016573
2024-09-30,28.122137275766857,14.488115856760384,10.405932008420443,12.010627795028892,8.089988134084871,9.791807587000632,8.83665580397419,2.109456200891011,3.232560931664002,2.91271840640872
2024-10-02,28.054708039749222,14.484817751786686,10.500432154774954,12.0078936706155,8.084756098171722,9.779891662010192,8.834644209178421,2.108975999872691,3.231825064737487,2.9120553491031234
2024-10-03,27.924450402340224,14.473286199868054,10.77325296522286,11.931789629320624,8.078319718626386,9.762426577400468,8.827610833948816,2.0898744825863096,3.2292521667442515,2.9097370239420095
2024-10-04,27.76410531046413,14.408098694661472,11.05284886924926,11.92590254509868,8.0743339168286,9.748419156432977,8.823255335731657,2.067075926841315,3.2276588701751594,2.9083013745167494
2024-10-07,27.751019407503446,14.407332091260654,11.052260786691564,11.914626725779609,8.07390431039883,9.775471079177393,8.822785881871715,2.066965945124168,3.2274871379904355,2.908146634202184
2024-10-08,27.70517940466892,14.377614968020607,11.139270737381198,11.873422054822575,8.07351379876772,9.802083864021585,8.828163205352196,2.0654149578081764,3.227331033679784,2.9080059754772387
2024-10-09,27.48038616183632,14.39160619169406,11.331179767560192,11.74893247213399,8.22177153160272,9.77870086321189,8.843532104553603,2.0625834453901057,3.2304716317873927,2.910835830229723
2024-10-10,27.14175763799122,14.289310083072088,11.512630073854424,11.7316523203109,8.547734905245527,9.761572961373014,8.821591133800451,2.058947976323686,3.2270500839709038,2.9077528240577823
2024-10-14,27.051163395123464,14.282333655086896,11.641392588574256,11.702721739456099,8.541144703993023,9.774692643319302,8.817284194214006,2.0574593490492266,3.2254745507656932,2.906333180418037
2024-10-15,26.92073732205299,14.27725413145299,11.673493909200456,11.698366368420146,8.663744555795386,9.795860548054392,8.814148319886113,2.026767896383423,3.2243274081063187,2.9052995406477833
2024-10-16,26.48881581197957,14.260646707981786,12.126646582216262,11.65145524904133,8.735718866825168,9.790740488438724,8.80389562757297,2.0195837514054333,3.220576843033846,2.901920071504908
2024-10-17,26.41234708845716,14.25610535395607,12.21832088277294,11.647744801381824,8.718461783042796,9.806440303723116,8.801091995474863,2.01894060772566,3.2195512388020937,2.900995944663475
2024-10-18,26.315211671088214,14.242704598534022,12.365912764727197,11.63679590787786,8.725210026963532,9.78950940861805,8.792818958881066,2.0170428012333517,3.216524856936308,2.8982690051404028
2024-10-21,26.314729619216603,14.242704598534022,12.365912764727197,11.63679590787786,8.719425404504236,9.795776082948956,8.792818958881066,2.0170428012333517,3.216524856936308,2.8982690051404028
2024-10-22,26.21886241212411,14.25610535395607,12.415183097096842,11.647744801381824,8.72955940786988,9.791965140905182,8.801091995474863,2.01894060772566,3.2195512388020937,2.900995944663475
2024-10-23,26.162521461717088,14.257481216369275,12.416381291368857,11.68747308940231,8.73040190112978,9.8035263112353,8.80194139237332,2.019135456488888,3.2198619589761432,2.901275920939044
2024-10-24,26.129472831955653,14.256036567805918,12.439248348411674,11.68628884858504,8.729517287475193,9.818938067922915,8.801049529933225,2.018930866274658,3.219535704367588,2.9009819472681353
2024-10-25,25.953014753435895,14.22214994749165,12.73858506878877,11.674560220048805,8.725109577859282,9.785918351404145,8.787862598313911,2.0014524245371037,3.2147117572877493,2.8966353008326875
2024-10-28,25.934740841706194,14.218998749088401,12.765144660866062,11.671973490499484,8.723176357391813,9.789048495180339,8.785915473674528,2.0010089631963317,3.2139994743633062,2.8959934940335414
2024-10-29,25.89714697427447,14.193647148092722,12.847301718442191,11.697304405124344,8.719438427214325,9.775705959799003,8.766743715445438,1.99533684959468,3.21262225749488,2.894752544517946
2024-10-30,25.86352702909079,14.191050789487726,12.884424710792402,11.695164687500633,8.717843432724532,9.781619811478649,8.765140067683456,1.9949718546116948,3.212034591805024,2.894223024825094
2024-10-31,25.85456602193742,14.186133977194668,12.879960608820904,11.69111263171154,8.71482293759737,9.8128780211314,8.762103185561445,1.994280651241024,3.2109217093693974,2.8932202554348354
2024-11-01,25.81467000558593,14.182721528284196,12.945178044699848,11.690224741233504,8.712726602677217,9.798009044946944,8.759995477463022,1.9938009306316988,3.2101493279505857,2.8925242965270535
2024-11-04,25.81467000558593,14.182721528284196,12.945178044699848,11.689743644845162,8.712726602677217,9.798490141335286,8.759995477463022,1.9938009306316988,3.2101493279505857,2.8925242965270535
2024-11-05,25.783067217230954,14.176719603916228,13.002215894369797,11.684796712967712,8.71865735762601,9.785206597709886,8.756288372996886,1.992957182669323,3.2087908387891217,2.8913002217240873
2024-11-06,25.78258632443571,14.176719603916228,13.002215894369797,11.680468677810477,8.71865735762601,9.790015525662366,8.756288372996886,1.992957182669323,3.2087908387891217,2.8913002217240873
2024-11-07,25.781842426299445,14.17631056677934,13.001840744877446,11.680131664340582,8.718405800513878,9.794060967218279,8.756035730127033,1.9914570436429184,3.208698256396704,2.8912167998043756
2024-11-08,25.74370900166697,14.166175897730989,13.006961760514828,11.746635437597796,8.71697834845328,9.78417596518659,8.749776024974388,1.9900333475432699,3.206404352439717,2.88914986389217
2024-11-11,25.71133391109781,14.16978470984752,13.010275264564156,11.766931547367772,8.719198985646443,9.782823208939165,8.752005017326582,1.990540305561352,3.2072211791515355,2.889885870497662
2024-11-12,25.706652180707927,14.167469411438743,13.008149426364449,11.779426238134512,8.715851979794374,9.785549937439473,8.75057496713844,1.9902150575144377,3.2066971292633584,2.8894136722042845
2024-11-13,25.706405101530212,14.167333240977186,13.008024398692964,11.779313020321144,8.71576820748808,9.78641703253933,8.750490861092572,1.9901959285863908,3.2066663081325353,2.8893859006395863
2024-11-14,25.704527454985065,14.16629843100633,13.014282356359496,11.778452636058564,8.71522769844184,9.785702213331511,8.74985170797611,1.9900505607492809,3.2064320868989116,2.8891748541928925
2024-11-15,25.693311605113816,14.16541351608826,13.013469403515021,11.777716880808157,8.714683291231848,9.800947743814525,8.749305137935599,1.9899262498407184,3.2062317932511886,2.8889943784008683
2024-11-19,25.113243864301133,16.09904009987683,12.719669448373017,11.51181602193942,8.517935331049214,9.585311552552257,8.55177553400424,1.943591488387621,3.133845965319889,2.8237706941963765
2024-11-20,25.113007972287377,16.09888887946862,12.719549970839303,11.511707889932339,8.517855320958558,9.586160829652664,8.551695206048091,1.9435732319762793,3.1338165286911703,2.8237441701455994
2024-11-21,25.11418747667353,16.09964500991968,12.720147380954295,11.512248570282669,8.4994682401573,9.600701430881852,8.552096860920166,1.943664517462847,3.1339637173650665,2.8238767953825974
2024-11-22,25.111474782209907,16.097906016057138,12.718773421577398,11.518988756125012,8.498550175001492,9.602482184209123,8.551173111114267,1.9434545736619357,3.1336252040831547,2.823571775960572
2024-11-25,25.10994177932852,16.096923272649157,12.7179969671289,11.518285546014615,8.488639371227485,9.617392748230781,8.550651079926043,1.9433359298352744,3.1334339028350713,2.8233994028241516
2024-11-26,25.098188887306467,16.09480700202217,12.728532901086362,11.516771231200448,8.52414729183804,9.588895168775796,8.549526921512937,1.9430804384797513,3.13302194869838,2.823028209079655
2024-11-27,25.084467402512878,16.0860077754913,12.7351832011389,11.500854615739193,8.537788988733762,9.616033179520164,8.544852791272996,1.942018132796698,3.1313090875345693,2.8214848252595437
2024-11-28,25.071910428632165,16.0851774443215,12.74578799178276,11.500260962037165,8.546733415050676,9.611313507631511,8.544411721138443,1.9419178892676339,3.1311474549173326,2.821339185220808
2024-11-29,25.06909488908301,16.0851774443215,12.74578799178276,11.501199475220218,8.546733415050676,9.613190533997615,8.544411721138443,1.9419178892676339,3.1311474549173326,2.821339185220808
2024-12-02,25.043260604147765,16.150391681961022,12.755259222139095,11.491697167912674,8.532852459208046,9.597282439807485,8.539442805755991,1.9407885867496417,3.129326568089632,2.8196984642286442
2024-12-03,25.003280897725904,16.15888927592407,12.759747307267922,11.495740654153611,8.545237816148225,9.6020668005208,8.542447507236183,1.9414714756069116,3.130427657749112,2.8206906076672595
2024-12-04,24.932219494631834,16.183545653716152,12.804368037425007,11.493260311919547,8.562155979578701,9.592959328458475,8.540604372985689,1.9410525801357932,3.129752230896351,2.8200820102524515
2024-12-05,24.917457662133895,16.208634565208758,12.812643771202946,11.4923656487047,8.551411283588664,9.58861588797692,8.539242567477205,1.940743077906156,3.129253189652653,2.8196323461481065
2024-12-06,24.409123255388614,15.953934045072412,12.599778435932201,11.279141490815316,8.374341399905417,9.418537659809497,8.380809320474771,3.7458217902356865,3.071194440341839,2.7673181620242437
