date,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,ICBC (ASIA) SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-01,9.193180244134666,9.365044872018133,3.4700085437986217,4.304601434400194,0.0,0.0,0.0,0.0,0.47240678443984646,0.0,26.80524187879146
2024-03-04,9.16812773656317,9.359700337069548,3.4774409547282157,4.320133989094522,2.6305968033656715,0.0,0.0,1.0695611106898624,0.4965407000670544,0.0,30.522101631578042
2024-03-05,9.1686287867146,9.359700337069548,3.476605871142499,4.323724848513103,2.6260038436442303,0.0,0.0,1.0695611106898624,0.5090669538528025,0.0,30.533291751626646
2024-03-06,9.169213345224602,9.353854751969532,3.4716788779867715,4.332242701087411,2.6247512182656556,0.3296909996408898,0.0,1.0692270772555759,0.5090669538528025,0.0,30.85972592528324
2024-03-07,9.164787402220304,9.349679334040948,3.4746016705367797,4.332075684370268,2.6247512182656556,0.3296909996408898,0.0,1.0692270772555759,0.5090669538528025,0.0,30.853880340183228
2024-03-08,9.161113034443149,9.344501815809506,3.479194630258221,4.3306560422745495,2.6247512182656556,0.3296074912823182,1.3298706102535893,1.0692270772555759,0.5090669538528025,0.0,32.17798887369537
2024-03-11,9.156854108155995,9.343416207148076,3.4755202624810675,4.329570433613118,2.6247512182656556,0.3296074912823182,1.3298706102535893,1.0692270772555759,0.5090669538528025,0.0,32.1678843623082
2024-03-12,9.130874657804354,9.34266463192093,3.5199467092411876,4.309369761674636,2.6247512182656556,0.3263506652980237,1.3298706102535893,1.0692270772555759,0.5175848064271112,0.48167621224130003,32.652316350382364
2024-03-13,9.121688738361472,9.33706957189663,3.5323894546683636,4.307783102861774,2.6246677099070843,0.326267156939452,1.3298706102535893,1.0692270772555759,0.5175848064271112,0.48167621224130003,32.64822444081235
2024-03-14,9.107659334121434,9.32245560914659,3.5336420800469384,4.32323214919753,2.6146467068784855,0.3158286121179953,1.3282004430821563,1.0692270772555759,0.5167497228413948,0.48167621224130003,32.6133179469294
2024-03-15,9.125863404714828,9.302831144882251,3.540573273808386,4.309119988174148,2.6088011217784697,0.3111521440379827,1.3282004430821563,1.0692270772555759,0.5167497228413948,0.48418146299844966,32.59669978357364
2024-03-18,9.126280946507686,9.271682527135026,3.5520974272912746,4.319475024637033,2.6065463960970354,0.2875192785622046,1.3282004430821563,1.0692270772555759,0.5163321810485365,0.48418146299844966,32.56154276461498
2024-03-19,9.123107628881963,9.26742360084787,3.5639556142084494,4.322648342262755,2.6040411453398855,0.2653895635407163,1.3307056938393058,1.0692270772555759,0.5163321810485365,0.4916972152698985,32.55452806249496
2024-03-20,9.127366555169118,9.266505008903582,3.530969812572646,4.310205596835579,2.6189891415242115,0.2653895635407163,1.3322088442935955,1.0692270772555759,0.5206746156942624,0.4883568809270324,32.529893096716314
2024-03-21,9.155592380366336,9.253895246759262,3.5376794586588023,4.326740251832766,2.6231645594527944,0.25962748679927217,1.3334614696721705,1.0703672168751546,0.5206746156942624,0.48551759673559614,32.56672028284642
2024-03-22,9.156677989027768,9.233268682192064,3.549273174604381,4.318472924334173,2.6189891415242115,0.247602283164954,1.3328769111621688,1.0657046946910234,0.5206746156942624,0.48551759673559614,32.5290580131306
2024-03-25,9.22809993233827,9.198028154874825,3.5711663104460354,4.311687285641716,2.5991976605427296,0.2202115415534515,1.3300376269707326,1.0732065010665908,0.5206746156942624,0.47992253671129537,32.53223216583991
2024-03-26,9.215515222701523,9.193936245304815,3.5866153567817918,4.312914858512719,2.5988636271084427,0.21979399976059322,1.32586220904215,1.0807222533380396,0.5206746156942624,0.47992253671129537,32.53482092495563
2024-03-27,9.19371035519488,9.193936245304815,3.619684666776167,4.312004617404288,2.5890931491555595,0.21979399976059322,1.3208517075278507,1.0684465246280066,0.5206746156942624,0.47992253671129537,32.51811841815771
2024-03-28,9.07701577492685,9.193268178436242,3.6231520173324205,4.413667693129419,2.577819520748386,0.21979399976059322,1.3203506573764208,1.0776724445746444,0.5206746156942624,0.47992253671129537,32.50333743869053
2024-04-02,9.098143389645477,9.190762927679092,3.618292832963853,4.433960224262331,2.569218159815506,0.21979399976059322,1.318095931694986,1.0787319986282013,0.5206746156942624,0.4821355082134442,32.52980958835774
2024-04-03,9.117415782670077,9.183664717200502,3.6423728856997823,4.4176106237877395,2.547422478228304,0.21979399976059322,1.319348557073561,1.0808318163044859,0.5206746156942624,0.488690914361319,32.53782639078063
2024-04-05,9.104221462015756,9.17598194821191,3.6850289552581827,4.414270289444873,2.5425789934311482,0.20309232804626245,1.317344356467841,1.085174417966929,0.5206746156942624,0.5029040369902145,32.55127140352737
2024-04-08,9.086601198357137,9.174144764323334,3.6988245360942202,4.411431005253436,2.5309713315896882,0.19891691011767973,1.3174278648264128,1.0807486419793484,0.5206746156942624,0.5026368102427852,32.52237767847831
2024-04-09,9.183888436093115,9.174144764323334,3.709513605991392,4.305208373150292,2.5311383483068313,0.19891691011767973,1.3157576976549799,1.0763226989750507,0.5206746156942624,0.5088164287770875,32.524381879084025
