date,GRAND CHINA SECURITIES LTD,QUAM SECURITIES LTD,SUPREME CHINA SECURITIES LTD,GLORY SUN SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FORTHRIGHT SECURITIES CO LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD
2024-10-03,56.572204837777164,19.58118322057951,0.0,7.095695895060105,5.349902106907142,4.738049158663774,2.5381928540857928,2.0766100269557968,2.0481618999707165
2024-10-04,56.52045996645282,19.600781462578993,0.0,7.089205678316753,5.3450087145263145,4.745476685304433,2.5358712464516615,2.074710615063618,2.0884856313054074
2024-10-07,56.534110767045945,19.605515436070608,0.0,7.095607562209419,5.346299639054775,4.746622811078867,2.536483709137487,2.075211698404261,2.0601483769986366
2024-10-08,56.52085746937809,19.60091931297819,0.0,7.093944138165416,5.345046305455351,4.745510059782725,2.535889080988733,2.074725206302597,2.083108426948894
2024-10-09,56.49622285636047,19.64861495672537,0.0,7.09085224295298,5.342716667279434,4.743441729450735,2.5347838138543906,2.0738209374209218,2.069546795955697
2024-10-10,56.48378127240486,19.705199788860803,0.0,7.061177537951184,5.341540095561783,4.742397129908825,2.5342256044018834,2.073364241096861,2.058314329813792
2024-10-14,56.08030445478395,19.992430173267948,0.0,7.15029960292137,5.303384229392732,4.848082783907986,2.5161230401088472,2.058553716961936,2.05082199865523
2024-10-15,56.08213073556506,19.99308123590657,0.0,7.150532455700452,5.303556936527388,4.84824066394269,2.516204978807214,2.0586207547058772,2.047632238844743
2024-10-16,55.931212619620176,20.2083814266102,0.0,7.131290232338692,5.289284960584798,4.835193953037577,2.50943382176036,2.0530809657986016,2.0421220202495984
2024-10-17,55.89490572209328,20.260176944414376,0.0,7.126661063551295,5.285851501554319,4.832055260290659,2.5078048608930743,2.0517482394594357,2.040796407743557
2024-10-18,55.851140854190675,20.323075327526873,0.0,7.121080995457367,5.281712759575425,4.8282718339223205,2.505841287521859,2.050141751542347,2.038735190263133
2024-10-21,55.847906529616424,20.345062316314674,0.0,7.120668615568494,5.281406897007334,4.810619310528126,2.5056961749255637,2.0500230283838525,2.0386171276555407
2024-10-22,55.74020597741328,20.457528466092786,0.0,7.121113987911907,5.280115656210302,4.810920197553105,2.505852897255665,2.0501512499890833,2.0341115675738686
2024-10-23,55.74808366010928,20.460419699004007,0.0,7.122120404652842,5.2808618873195785,4.797467262572722,2.50620704582152,2.050440994900194,2.034399045619861
2024-10-24,55.73517059281031,20.455680401091108,0.0,7.1204706901862895,5.279638668143772,4.819519262059662,2.5056265268489732,2.0499660461518006,2.0339278127080855
2024-10-25,55.730007040743644,20.463049737750307,0.0,7.119811018371225,5.279149539127637,4.819072760535019,2.5053943945545285,2.049776128254329,2.0337393806633095
2024-10-28,55.944834701213786,20.36588031069316,0.0,7.086002374680445,5.254081333623562,4.791579019579093,2.4934974514795214,2.04004270266379,2.024082106066647
2024-10-29,55.8525235816822,20.46114911198138,0.0,7.0927206685154305,5.2454118982305165,4.780220767759365,2.489383085202017,2.0366765540858043,2.0419143325432865
2024-10-30,55.82811281522401,20.493611863508217,0.0,7.089620741480996,5.243119351419495,4.778131536238614,2.488295081559192,2.0357864092449907,2.0433222013244823
2024-10-31,55.54789620064283,20.721606831087485,0.0,7.10561549523578,5.237953153795113,4.805543157649838,2.4858432922182474,2.033780489828271,2.0617613795424306
2024-11-01,55.512176881674925,20.75421325484492,0.0,7.119418794309514,5.234584959277654,4.802453018497815,2.4842448045070604,2.032472694952215,2.060435591935901
2024-11-04,55.49433444327067,20.75672582398946,0.0,7.14008871141891,5.2329024859005635,4.800909438746754,2.4834463313180164,2.0318194280312416,2.059773337324388
2024-11-05,55.25110890489443,21.087738791602074,0.0,7.120133767075827,5.22163562272082,4.758500409116326,2.4780992700829585,2.027444756123395,2.0553384783841633
2024-11-06,55.180318554302445,21.243755548116695,0.0,7.111011112786647,5.196641877499963,4.692917096256402,2.4749242113446286,2.024847097398772,2.0755845022944515
2024-11-07,50.401371840186535,19.487510542481328,8.614624644615091,6.486795708017351,4.74658150678144,4.257225217661306,2.2605809230605645,1.8494831880154237,1.8958264291809614
2024-11-08,50.38663017507466,19.557021260220118,8.612104992729858,6.480720052242905,4.745193201018234,4.214196413719587,2.2599197361581185,1.8489422411960748,1.8952719276404506
2024-11-11,50.3824198545224,19.55538707019259,8.611385362889102,6.4885345487676345,4.74479669138087,4.213844274318515,2.268086923907801,1.8487877430783999,1.8867575309426823
2024-11-12,50.43783882706832,19.854716993891877,8.551362809470543,6.484797483647037,4.711724798663592,4.155430947724414,2.2481291503703362,1.8359014354296068,1.7200975537342746
2024-11-13,50.45652778323495,19.85554077889308,8.551717611023467,6.534855315277241,4.711920291161427,4.168050552532985,2.2482224266973376,1.8359776081631016,1.6371876330164126
2024-11-14,50.47747121128546,19.86378239019644,8.555267246528791,6.537567794279045,4.71387610873218,4.169780621380228,2.249155615854494,1.8367396832924903,1.5963593284508737
2024-11-15,50.46699732441863,19.859660729492965,8.55349206050807,6.540361198712577,4.71289799703438,4.185515108861464,2.2486889244592825,1.8363585666639235,1.5960280898487056
2024-11-18,50.36482639738165,19.782040859283327,8.520061431827195,6.518932434125575,4.694478018172514,4.444254477702357,2.256434929333681,1.8291813084245045,1.5897901437492024
2024-11-19,50.38712970307786,19.759986727429908,8.510562788105178,6.51166476157003,4.689244350022085,4.443428870044882,2.2786939120466783,1.827142034213782,1.5921468534895973
2024-11-20,50.41395174250823,19.759170852056467,8.510211393203514,6.490751266063125,4.689050734558774,4.443245404122626,2.278599826444694,1.8270665928579726,1.5879521881845888
2024-11-21,50.44665120211687,19.74449660769698,8.503891243311104,6.485930878058587,4.685568388219035,4.444071466667856,2.276907613198446,1.8257097129643074,1.58677288776682
2024-11-22,50.467723870337835,19.741442216425735,8.50257572680535,6.484927531604461,4.684843550332805,4.431008321026765,2.2765553850876272,1.8254272832867162,1.5854961150927067
2024-11-26,50.53770404355965,19.73977288200235,8.501856749833324,6.484379166766523,4.6844474004203,4.378812852395658,2.276362879786879,1.8113019795390612,1.5853620456962536
2024-11-27,50.516015428040696,19.802054231788368,8.48435829841714,6.471033071066191,4.674805909430754,4.390382333404094,2.2716776884893033,1.807573972749294,1.582099066614158
2024-11-28,50.53637655237472,19.793906300861423,8.480867248217711,6.468370441731282,4.672882371842125,4.388575827292318,2.2707429636028125,1.8068302121422932,1.581448081935323
2024-11-29,50.51974670572197,19.812072796663955,8.478076475878227,6.46624191539288,4.671344681121669,4.395358363886163,2.269995737350187,1.806235644201231,1.5809276797837242
2024-12-02,50.47614538597032,19.856620673644017,8.470759429625858,6.460661193007495,4.667313053760229,4.391564927894427,2.2885855346475688,1.804676763505958,1.5836730379441306
2024-12-03,50.47407100982203,19.855804642625873,8.470411313873667,6.460395684590034,4.667121245079094,4.395494068199666,2.2884914825520672,1.804602598206588,1.5836079550509843
2024-12-12,50.47408138127866,19.855808722614125,8.470413054381256,6.460397012077837,4.667122204083284,4.395494971389664,2.2884919527933154,1.8046029690179215,1.5835877323639458
2024-12-16,50.474118718557804,19.85582341058571,8.470419320214493,6.460401791038446,4.6671256565016295,4.395424249704498,2.288493645663409,1.804604303939984,1.5835889037940265
2024-12-23,50.47442986469895,19.855945811193983,8.470471535851978,6.460441615985142,4.66715442685315,4.3954513451611135,2.2885077530115896,1.8046154283673084,1.5829822188767877
2025-01-07,50.474460979524046,19.85595805133781,8.47047675745113,6.460445598506817,4.667157303907811,4.39539240999695,2.2885091637559736,1.8046165408175843,1.582983194701874
2025-01-10,50.47653538772696,19.85266427752019,8.470824878582636,6.460711111027089,4.667349115552901,4.395573052601019,2.2886032173048303,1.804690707263005,1.5830482524213707
2025-01-13,50.471599613230026,19.85072301365799,8.469996571309117,6.460079359800723,4.666892725617343,4.40492159224813,2.2883794295724353,1.8045142382106159,1.5828934563536199
2025-01-15,50.475748129738584,19.848244891818037,8.47069276324424,6.460610346456111,4.667276321177306,4.4052836550732515,2.2885675230728233,1.8046625603792117,1.5789138090404342
2025-01-21,50.475748129738584,19.848244891818037,8.47069276324424,6.460610346456111,4.667276321177306,4.408674201584347,2.2885675230728233,1.801272013868116,1.5789138090404342
2025-02-03,50.47838590372999,19.84928212625419,8.471135426778472,6.46094796661177,4.667520224844847,4.392464718697959,2.292797087709473,1.8013661451815826,1.5861004001917054
2025-02-06,50.47838590372999,20.50482204064109,7.815595512391574,6.46094796661177,4.667520224844847,4.392464718697959,2.292797087709473,1.8013661451815826,1.5861004001917054
2025-02-07,50.48253553595862,20.506507662494062,7.816238002170982,6.461479096073018,4.659683311611051,4.392825806177946,2.2929855696610755,1.8015142285023495,1.5862307873508952
2025-02-11,50.486685850493664,20.50819356150668,7.816880597592256,6.46201031286563,4.660066397586657,4.393186953030015,2.2931740826039646,1.801662336171829,1.5781399081493064
2025-02-13,50.465941099200485,20.540856385905478,7.813668676644113,6.459355102000901,4.658151597341818,4.391381812344114,2.2922318277259865,1.8009220412515237,1.5774914575855805
2025-02-14,50.531285617409225,20.56745318237646,7.823786003379671,6.3442905739794515,4.664183084424825,4.3969794225553,2.295199864804916,1.803253918564299,1.5735683325058498
2025-02-17,50.59366901349039,20.592844730653535,7.829451143796449,6.228542282372854,4.665821896906727,4.410646422291179,2.2980334036809236,1.8054801255974713,1.5755109812104706
2025-02-18,50.616604864822264,20.672240949054775,7.833000503448474,6.107729236377136,4.667937074545652,4.420888364010061,2.2990751813090387,1.8062986118735371,1.5762252145590572
2025-02-19,50.68135428887967,20.698685150498182,7.843020580310483,5.991747507432641,4.673908360804779,4.422417128448841,2.302016188400525,1.8086092527216702,1.578241542503217
2025-02-20,50.78193894164011,20.743899439866155,7.858586216089806,5.796904842078244,4.683184424084896,4.43119407013614,2.306584880421645,1.8121987056125186,1.5855084800704948
2025-02-21,50.87691645797862,20.782696777837806,7.87328413854594,5.621338051932483,4.691943389071758,4.439481737286447,2.3108988886641857,1.8155880628477505,1.587852495835007
2025-02-24,50.938425342291104,20.890771017862626,7.882802736703066,5.466384542249567,4.69761582803251,4.444848956599191,2.313692706023736,1.8177830621498228,1.547675808088374
2025-02-26,50.90696655360585,20.877869198724973,7.87793443887338,5.525181536722991,4.69471465268864,4.441689399860269,2.312263804964618,1.816660427265773,1.5467199872935071
2025-03-07,50.9075995687299,20.878128809694857,7.878032398975576,5.5252502409439,4.694773030266002,4.440501156679937,2.3122925573743256,1.8166830169740893,1.5467392203614134
2025-03-10,50.90548957953571,20.8772634649024,7.877705874775376,5.525021233518636,4.694578443987196,4.4403171093169345,2.312196718789297,1.8166077201310336,1.5508198550434145
2025-03-11,50.90561195413085,20.877313652940764,7.877724812439564,5.525034515430708,4.694589729550721,4.440327783647208,2.3122022772101998,1.8166120871774192,1.550583187472567
2025-03-12,50.90983212773198,20.87904442258597,7.8783778910494515,5.525492551468628,4.694978920111138,4.432405702160715,2.3123939632470862,1.8167626878298722,1.5507117338151595
2025-03-13,50.90782745802841,20.882367204623755,7.878067665208756,5.525274974881703,4.6945867998793,4.448810901506435,2.3123029084168674,1.8001114158097706,1.550650671645008
2025-03-14,50.903607616761384,20.888925407330287,7.877414638028103,5.524816974913627,4.694197657146267,4.448442131579122,2.3121112374750497,1.7999622013408576,1.5505221354253012
2025-03-20,50.907932963024216,20.89070036670302,7.878083992275487,5.525286425853827,4.694596529274275,4.440322990459587,2.3123077005975765,1.8001151464884673,1.5506538853235479
2025-03-24,50.90802053250286,20.890736301922406,7.8780975437922685,5.5252959301967355,4.694604604702731,4.440158613109973,2.3123116781226494,1.8001182429635294,1.5506565526868525
2025-03-26,50.90854806585655,20.890952781763243,7.87817918042191,5.525353185966292,4.694653252449892,4.44020462416559,2.3123356394065806,1.8001368966531408,1.5496363733168044
2025-03-28,50.90857971820544,20.89096577069637,7.878184078673491,5.5253566213502,4.694656171346784,4.440207384859251,2.312337077099408,1.800138015886811,1.5495751618822478
2025-04-01,50.90077333118214,20.90433975936235,7.8769760278046705,5.52450935606669,4.6939362867375936,4.439526517753905,2.3119825003610255,1.7998619804105678,1.5480942403210618
2025-04-03,50.900826069006925,20.904361418157205,7.876984189067347,5.5245150799602065,4.693941150081964,4.439531117506647,2.311984895784907,1.7998638452310718,1.5479922352037265
2025-04-07,50.82920347519965,20.874946874184516,7.865900478201142,5.65745161171707,4.687336301667681,4.433284249656352,2.3087316999555334,1.7973312553489231,1.5458140540691316
2025-04-08,50.66774212718123,21.023156676141372,7.840914076531306,5.742615090573768,4.672446758134853,4.419201714378229,2.3013979054633658,1.7916219483465838,1.5409037032493003
2025-04-11,50.667912482291214,21.023227360210118,7.840940439256855,5.742634398397332,4.67246246783787,4.419216572620623,2.301405643224648,1.7912917520847809,1.5409088840765646
2025-04-22,50.62614187086051,21.00589581805532,7.834476370375906,5.820340141542007,4.668610491219793,4.415573371840494,2.299508365121842,1.7898150117165743,1.5396385592675572
2025-04-23,50.59277493641168,20.99205114566081,7.829312783939514,5.890651113027859,4.665533479729859,4.4126631333390485,2.2979927934814177,1.7886353713575716,1.5303852430522444
