date,CITIBANK N.A.,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HAITONG INTERNATIONAL SECURITIES CO LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,CHINA INDUSTRIAL SECURITIES,TOTAL_CCASS_PCT
2024-05-30,18.82764376726804,5.607315476495559,6.894058146955103,2.7949967627190353,1.177939958970418,0.8361490807968882,1.1388015968280119,1.1090168780919336,1.1227874832865414,0.0,39.50870915141153
2024-06-03,18.82764376726804,5.605126260700416,6.894058146955103,2.7949967627190353,1.177939958970418,0.8361490807968882,1.1388015968280119,1.1090168780919336,1.1227874832865414,0.0,39.50651993561639
2024-06-04,18.82764376726804,5.5963475053618925,6.88125429945563,2.7862398995384634,1.177939958970418,0.8580412387483175,1.1388015968280119,1.1090168780919336,1.1227874832865414,0.0,39.49807262754925
2024-06-05,18.82764376726804,5.5963475053618925,6.88125429945563,2.786218007380512,1.177939958970418,0.8580412387483175,1.1388015968280119,1.1090168780919336,1.1227874832865414,0.0,39.4980507353913
2024-06-06,18.82764376726804,5.5963475053618925,6.88125429945563,2.786218007380512,1.177939958970418,0.8580412387483175,1.1388015968280119,1.1090168780919336,1.1188486462279204,0.0,39.494111898332676
2024-06-11,18.82764376726804,5.596369397519845,6.88125429945563,2.786218007380512,1.177939958970418,0.8580412387483175,1.1388015968280119,1.1090168780919336,1.1188486462279204,0.0,39.49413379049063
2024-06-14,18.82764376726804,5.596369397519845,6.8812105151397285,2.786218007380512,1.177939958970418,0.8580412387483175,1.1388015968280119,1.1090168780919336,1.1188486462279204,0.0,39.49409000617472
2024-06-17,18.82764376726804,5.596369397519845,6.8812105151397285,2.7859990858009978,1.177939958970418,0.8580412387483175,1.1388015968280119,1.1090168780919336,1.1188486462279204,0.0,39.49387108459521
2024-06-18,18.82764376726804,5.596369397519845,6.8812105151397285,2.7859990858009978,1.1735615273801323,0.8580412387483175,1.1388015968280119,1.1090168780919336,1.1188486462279204,0.0,39.48949265300492
2024-06-25,18.82764376726804,5.596369397519845,6.8812105151397285,2.7859990858009978,1.1735615273801323,0.8580412387483175,1.1388015968280119,1.1068276622967905,1.1188486462279204,0.0,39.48730343720979
2024-06-28,18.82764376726804,5.596369397519845,6.8812105151397285,2.785561242641969,1.1735615273801323,0.8580412387483175,1.1388015968280119,1.1068276622967905,1.1188486462279204,0.0,39.486865594050755
2024-07-03,18.82764376726804,5.596369397519845,6.8812105151397285,2.785561242641969,1.1735615273801323,0.8624196703386032,1.1388015968280119,1.1068276622967905,1.1174598077274815,0.0,39.489855187140606
2024-07-05,18.82764376726804,5.596369397519845,6.8812105151397285,2.785561242641969,1.1735615273801323,0.8624196703386032,1.1388015968280119,1.1068276622967905,1.1149632260347007,0.0,39.48735860544782
2024-07-09,18.82764376726804,5.596369397519845,6.8812105151397285,2.785561242641969,1.1691830957898464,0.8624196703386032,1.1388015968280119,1.1068276622967905,1.1149632260347007,0.0,39.482980173857534
2024-07-10,18.82764376726804,5.596369397519845,6.883399730934871,2.785561242641969,1.1648046641995606,0.8624196703386032,1.1388015968280119,1.1068276622967905,1.114846759754399,0.0,39.48067449178209
2024-07-12,18.810840660354003,5.596369397519845,7.355019424780397,2.785561242641969,1.1648046641995606,0.8624196703386032,1.1388015968280119,1.1068276622967905,1.114846759754399,0.0,39.935491078713575
2024-07-15,18.810840660354003,5.596369397519845,7.355019424780397,2.7986965374128268,1.1604262326092747,0.8755549651094608,1.1388015968280119,1.106389819137762,1.114846759754399,0.0,39.956945393505976
2024-07-16,18.81521909194429,5.596369397519845,7.355019424780397,2.7986965374128268,1.1604262326092747,0.8755549651094608,1.1388015968280119,1.104200603342619,1.114846759754399,0.0,39.959134609301124
2024-07-17,18.81521909194429,5.596369397519845,7.355019424780397,2.7992219492036607,1.1604262326092747,0.8755549651094608,1.1388015968280119,1.104200603342619,1.114846759754399,0.0,39.959660021091956
2024-07-22,18.81521909194429,5.596369397519845,7.355578988337635,2.7992219492036607,1.1604262326092747,0.8755549651094608,1.1388015968280119,1.104200603342619,1.114846759754399,0.0,39.960219584649195
2024-07-23,18.81521909194429,5.596369397519845,7.355578988337635,2.7996597923626894,1.1604262326092747,0.8755549651094608,1.1388015968280119,1.104200603342619,1.114846759754399,0.0,39.96065742780822
2024-07-24,18.81521909194429,5.595931554360816,7.355578988337635,2.7983462628856035,1.156047801018989,0.8755549651094608,1.1388015968280119,1.104200603342619,1.114846759754399,0.0,39.95452762358182
2024-07-25,18.81521909194429,5.595931554360816,7.355578988337635,2.7983462628856035,1.1648046641995606,0.8755549651094608,1.1388015968280119,1.104200603342619,1.114159345994724,0.0,39.96259707300272
2024-07-26,18.81521909194429,5.595931554360816,7.359957419927922,2.767697241753603,1.182318390560704,0.8755549651094608,1.1519368915988695,1.104200603342619,1.114159345994724,0.0,39.96697550459301
2024-07-29,18.81521909194429,5.595931554360816,7.359080420080387,2.767697241753603,1.182318390560704,0.8755549651094608,1.1519368915988695,1.104200603342619,1.1150363458422585,0.0,39.96697550459301
2024-07-30,18.81521909194429,5.595931554360816,7.359080420080387,2.767697241753603,1.1910752537412757,0.8755549651094608,1.1519368915988695,1.104200603342619,1.1150363458422585,0.0,39.975732367773574
2024-07-31,18.81140290031258,5.594796561084095,7.3575878166204465,2.7664792527921906,1.1908336742308883,0.8753773809147393,1.1517032503160072,1.1039766441592784,1.1148101889024291,0.0,39.966967669332654
2024-08-07,18.81140290031258,5.594796561084095,7.3575878166204465,2.770856796328295,1.1908336742308883,0.8753773809147393,1.1517032503160072,1.1039766441592784,1.1148101889024291,0.0,39.971345212868755
2024-08-12,18.81140290031258,5.594796561084095,7.357594820690104,2.770856796328295,1.1908336742308883,0.8753773809147393,1.1517032503160072,1.1039766441592784,1.1148101889024291,0.0,39.97135221693841
2024-08-13,18.81140290031258,5.594796561084095,7.357594820690104,2.770856796328295,1.1908336742308883,0.8753773809147393,1.1517032503160072,1.0995991006231745,1.1148101889024291,0.0,39.96697467340231
2024-08-14,18.811395896242917,5.594796561084095,7.355406048922052,2.770856796328295,1.1952112177669922,0.8753773809147393,1.1517032503160072,1.0995991006231745,1.1148101889024291,0.0,39.96915644110071
2024-08-16,18.811395896242917,5.603551648156304,7.355406048922052,2.770856796328295,1.1952112177669922,0.8753773809147393,1.1517032503160072,1.0995991006231745,1.1148101889024291,0.0,39.97791152817292
2024-08-20,18.811395896242917,5.603551648156304,7.36416113599426,2.7664792527921906,1.1952112177669922,0.8753773809147393,1.1517032503160072,1.0995991006231745,1.1148101889024291,0.0,39.98228907170901
2024-08-23,18.811395896242917,5.603551648156304,7.377293766602573,2.7664792527921906,1.1908336742308883,0.8928875550591557,1.1517032503160072,1.0995991006231745,1.1148101889024291,0.0,40.00855433292564
2024-08-26,18.811395896242917,5.603551648156304,7.399181484283093,2.762101709256087,1.1908336742308883,0.8928875550591557,1.138570619707695,1.0995991006231745,1.1087201503350008,0.0,40.00684183789432
2024-08-28,18.811395896242917,5.603551648156304,7.395163774825657,2.762101709256087,1.1908336742308883,0.8928875550591557,1.147325706779903,1.0995991006231745,1.1087201503350008,0.0,40.011579215509094
2024-08-29,18.811395896242917,5.612306735228512,7.395163774825657,2.762101709256087,1.186456130694784,0.8928875550591557,1.147325706779903,1.0995991006231745,1.1087201503350008,0.0,40.015956759045196
2024-09-03,18.7895081785624,5.612306735228512,7.417051492506177,2.762101709256087,1.1777010436225759,0.8928875550591557,1.147325706779903,1.1127317312314868,1.1087201503350008,0.0,40.020334302581304
2024-09-09,18.7895081785624,5.612306735228512,7.390786231289552,2.762101709256087,1.1777010436225759,0.8928875550591557,1.147325706779903,1.1127317312314868,1.1087201503350008,0.0,39.994069041364675
2024-09-10,18.7895081785624,5.612306735228512,7.394117979674881,2.762101709256087,1.1777010436225759,0.8928875550591557,1.147325706779903,1.1258643618397992,1.1087201503350008,0.0,40.010533420358314
2024-09-11,18.7849248904801,5.616684278764616,7.374419033762412,2.760175590100201,1.1777010436225759,0.8928875550591557,1.147325706779903,1.1258643618397992,1.1087201503350008,0.0,39.988702610743765
2024-09-12,18.7849248904801,5.621061822300721,7.339009084098867,2.760175590100201,1.186456130694784,0.8928875550591557,1.1560807938521112,1.1258643618397992,1.1087201503350008,0.0,39.97518037876074
2024-09-16,18.7849248904801,5.625439365836825,7.339009084098867,2.760175590100201,1.186456130694784,0.8928875550591557,1.1560807938521112,1.1258643618397992,1.1087201503350008,0.0,39.97955792229684
2024-09-17,18.7849248904801,5.625439365836825,7.339009084098867,2.760175590100201,1.186456130694784,0.8928875550591557,1.147325706779903,1.1258643618397992,1.1087201503350008,0.0,39.97080283522463
2024-09-19,18.786127839443818,5.628941400665708,7.339009084098867,2.760175590100201,1.186456130694784,0.8893855202302724,1.147325706779903,1.1258643618397992,1.1087201503350008,0.0,39.972005784188354
2024-09-20,18.785911588793137,5.628941400665708,7.335305682267322,2.7645531336363054,1.186456130694784,0.8893855202302724,1.147325706779903,1.1258643618397992,1.112423552166545,0.0,39.976167077073775
2024-09-23,18.786222832138556,5.615808770057395,7.326543591125456,2.768930677172409,1.186456130694784,0.8893855202302724,1.1560807938521112,1.1258643618397992,1.112423552166545,0.0,39.96771622927733
2024-09-25,18.786222832138556,5.615808770057395,7.324635857652423,2.768930677172409,1.186456130694784,0.8893855202302724,1.1560807938521112,1.1258643618397992,1.1143312856395793,0.0,39.96771622927733
2024-09-26,18.786222832138556,5.6201863135935,7.324635857652423,2.768930677172409,1.186456130694784,0.9025181508385848,1.147325706779903,1.1258643618397992,1.1143312856395793,0.0,39.97647131634954
2024-09-27,18.786222832138556,5.628941400665708,7.175799377424882,2.768930677172409,1.186456130694784,0.9200283249830012,1.1517032503160072,1.1258643618397992,1.1143312856395793,0.0,39.858277640874725
2024-09-30,18.786222832138556,5.628941400665708,7.048193983347447,2.768930677172409,1.186456130694784,0.9200283249830012,1.1517032503160072,1.1346194489120074,1.1143312856395793,0.0,39.7394273338695
2024-10-03,18.786222832138556,5.628941400665708,6.9081125901921165,2.7776857642446173,1.1908336742308883,0.9200283249830012,1.1517032503160072,1.1346194489120074,1.1143312856395793,0.0,39.61247857132248
2024-10-04,18.786222832138556,5.628941400665708,6.907674835838506,2.772870466354903,1.1952112177669922,0.9200283249830012,1.1604583373882154,1.1346194489120074,1.1143312856395793,0.0,39.62035814968747
2024-10-07,18.803733006282968,5.628941400665708,6.748551128301121,2.7630209933986687,1.2166611810939025,0.9200283249830012,1.2173664033575688,1.1346194489120074,1.1143312856395793,0.0,39.54725317263453
2024-10-08,18.8035185066497,5.633318944201812,6.748551128301121,2.7630209933986687,1.2473039858466313,0.9200283249830012,1.1954786856770483,1.1389969924481114,1.1143312856395793,0.0,39.56454884714567
2024-10-09,18.8035185066497,5.646451574810124,6.328306948835127,2.7744026065925396,1.2593422305709177,0.9813139344884588,1.1911011421409443,1.1389969924481114,1.1573065060422205,0.0,39.28074044257814
2024-10-10,18.78163078896918,5.646451574810124,6.376459927732273,2.8050454113452683,1.2593422305709177,0.9200283249830012,1.1867235986048401,1.1389969924481114,1.1573065060422205,0.0,39.27198535550593
2024-10-14,18.78163078896918,5.646451574810124,6.376459927732273,2.8050454113452683,1.2637197741070216,0.9200283249830012,1.1911011421409443,1.1389969924481114,1.1529289625061163,0.0,39.27636289904204
2024-10-15,18.78163078896918,5.646451574810124,6.376459927732273,2.8035132711076316,1.27247486117923,0.9200283249830012,1.1998562292131525,1.1389969924481114,1.1529289625061163,0.0,39.29234093294882
2024-10-17,18.781476261682357,5.646451574810124,6.393970101876688,2.8035132711076316,1.27247486117923,0.9681813038801464,1.1735909679965277,1.1389969924481114,1.1529289625061163,0.0,39.331584297486934
2024-10-22,18.742329203102038,5.668339292490645,6.384005937279809,2.8035132711076316,1.27247486117923,0.9681813038801464,1.182346055068736,1.1389969924481114,1.1529289625061163,0.0,39.31311587906246
2024-10-23,18.742329203102038,5.668339292490645,6.384005937279809,2.798041341687502,1.2680973176431258,1.0250893698494998,1.1735909679965277,1.1389969924481114,1.152814708619824,0.0,39.35130513111708
2024-10-24,18.742329203102038,5.668339292490645,6.3843338152906615,2.798041341687502,1.2880589161677607,1.0250893698494998,1.1735909679965277,1.1389969924481114,1.151611321901749,0.0,39.3703912209345
2024-10-25,18.742329203102038,5.668339292490645,6.362446097610142,2.798041341687502,1.2880589161677607,1.0513546310661246,1.1735909679965277,1.1389969924481114,1.151611321901749,0.0,39.374768764470595
2024-10-28,18.742329203102038,5.668339292490645,6.361242710892066,2.798041341687502,1.2880589161677607,1.0513546310661246,1.1735909679965277,1.1389969924481114,1.152814708619824,0.0,39.374768764470595
2024-10-29,18.742329203102038,5.668339292490645,6.361242710892066,2.798041341687502,1.2916703895850465,1.0513546310661246,1.1735909679965277,1.1389969924481114,1.152814708619824,0.0,39.37838023788788
2024-10-30,18.742329203102038,5.6770943795628535,6.361242710892066,2.798041341687502,1.269782671904526,1.0557321746022288,1.1560807938521112,1.1389969924481114,1.152814708619824,0.0,39.35211497667126
2024-10-31,18.742329203102038,5.6770943795628535,6.361242710892066,2.7849087110791895,1.269782671904526,1.0776198922827491,1.1560807938521112,1.1389969924481114,1.152814708619824,0.0,39.36087006374347
2024-11-01,18.742329203102038,5.6727168360267495,6.351046536487773,2.7892862546152934,1.27416021544063,1.0776198922827491,1.1560807938521112,1.1389969924481114,1.1496042181904453,0.0,39.3518409424459
2024-11-05,18.742329203102038,5.6727168360267495,6.350994881474047,2.7892862546152934,1.27416021544063,1.0776198922827491,1.1560807938521112,1.1389969924481114,1.1496042181904453,0.0,39.351789287432176
2024-11-07,18.742329203102038,5.6727168360267495,6.350994881474047,2.7892862546152934,1.2829153025128384,1.1257728711798944,1.1560807938521112,1.1389969924481114,1.106628997787804,0.0,39.36572213299889
2024-11-08,19.853870680246057,5.6727168360267495,5.261341122010547,2.7892862546152934,1.2785377589767342,1.1389055017882068,1.1560807938521112,1.1389969924481114,1.106628997787804,0.0,39.39636493775161
2024-11-11,19.853870680246057,5.6770943795628535,5.261341122010547,2.7455042529389484,1.2785377589767342,1.1389055017882068,1.1560807938521112,1.1389969924481114,1.106628997787804,0.0,39.356960479611374
2024-11-12,19.853870680246057,5.6770943795628535,5.261341122010547,2.7427026250758413,1.2785377589767342,1.1389055017882068,1.1560807938521112,1.1389969924481114,1.106628997787804,0.0,39.35415885174827
2024-11-14,19.85361240517743,5.668339292490645,5.270096209082756,2.7427026250758413,1.3223131943377753,1.1213953276437905,1.1560807938521112,1.138012045152488,1.106628997787804,0.0,39.37918089060064
2024-11-15,19.85749878832878,5.668339292490645,5.266209825931402,2.7427026250758413,1.3223131943377753,1.1213953276437905,1.1560807938521112,1.138012045152488,1.106628997787804,0.0,39.37918089060064
2024-11-18,19.85749878832878,5.668339292490645,5.313568718431099,2.755835255684154,1.3223131943377753,1.1213953276437905,1.1560807938521112,1.138012045152488,1.106628997787804,0.0,39.43967241370865
2024-11-20,19.85749878832878,5.668339292490645,5.309191174894994,2.755835255684154,1.3223131943377753,1.1213953276437905,1.1560807938521112,1.1377931679756828,1.106628997787804,0.0,39.435075992995735
2024-11-21,19.85749878832878,5.668339292490645,5.309191174894994,2.755835255684154,1.3223131943377753,1.1213953276437905,1.1648358809243196,1.1377931679756828,1.1014538658194217,0.0,39.438655948099566
2024-11-22,19.85749878832878,5.668339292490645,5.308972297718189,2.755835255684154,1.3223131943377753,1.1213953276437905,1.1648358809243196,1.1377931679756828,1.1014538658194217,0.0,39.43843707092276
2024-11-25,19.85749878832878,5.668339292490645,5.308972297718189,2.755835255684154,1.3223131943377753,1.1213953276437905,1.1692134244604235,1.1377931679756828,1.1014538658194217,0.0,39.44281461445886
2024-11-26,19.85749878832878,5.668339292490645,5.308972297718189,2.755835255684154,1.3223131943377753,1.1213953276437905,1.1692134244604235,1.1377931679756828,1.098016180880519,0.0,39.43937692951996
2024-11-28,19.85749878832878,5.668339292490645,5.308972297718189,2.755835255684154,1.3266907378738793,1.1213953276437905,1.1692134244604235,1.1377931679756828,1.098016180880519,0.0,39.44375447305607
2024-11-29,19.85749878832878,5.6770943795628535,5.308972297718189,2.755835255684154,1.3310682814099835,1.1213953276437905,1.1911011421409443,1.146548255047891,1.098016180880519,0.0,39.48752990841711
2024-12-02,19.85749878832878,5.6770943795628535,5.320830625403142,2.7996106910451948,1.3398233684821916,1.1213953276437905,1.2392541210380894,1.1509257985839951,1.098016180880519,0.0,39.60444928096856
2024-12-03,19.85749878832878,5.6770943795628535,5.320830625403142,2.816901988012806,1.3584279285106342,1.1213953276437905,1.2392541210380894,1.1509257985839951,1.098016180880519,0.0,39.64034513796461
2024-12-04,19.85749878832878,5.681471923098957,5.3339632560114545,3.0707995131068446,1.3671830155828424,1.1213953276437905,1.2392541210380894,1.1509257985839951,1.098016180880519,0.0,39.92050792427527
2024-12-05,19.85749878832878,5.681471923098957,5.3339632560114545,3.070361758753234,1.3671830155828424,1.1213953276437905,1.2392541210380894,1.1509257985839951,1.098016180880519,0.0,39.920070169921665
2024-12-06,19.85749878832878,5.681471923098957,5.3339632560114545,3.092249476433755,1.35405038497453,1.1213953276437905,1.2431939102205831,1.1509257985839951,1.098016180880519,0.0,39.932765046176364
2024-12-09,19.85749878832878,5.681471923098957,5.347095886619766,3.087871932897651,1.35405038497453,1.1213953276437905,1.2300612796122707,1.1509257985839951,1.098016180880519,0.0,39.92838750264026
2024-12-12,19.85749878832878,5.681471923098957,5.360228517228078,3.092249476433755,1.35405038497453,1.1213953276437905,1.2169286490039586,1.1509257985839951,1.098016180880519,0.0,39.932765046176364
2024-12-13,19.84874370125657,5.681471923098957,5.360228517228078,3.092249476433755,1.35405038497453,1.1213953276437905,1.2213061925400626,1.1509257985839951,1.0978502719805008,0.0,39.92822159374024
2024-12-16,19.84874370125657,5.681471923098957,5.36116837582528,3.092249476433755,1.3562391567425822,1.1213953276437905,1.2256837360761668,1.1509257985839951,1.0978502719805008,0.0,39.9357277676416
2024-12-18,19.84874370125657,5.681471923098957,5.374301006433592,3.0920962624099912,1.3562391567425822,1.1213953276437905,1.2125511054678544,1.1509257985839951,1.0967694564814368,0.0,39.93449373811877
2024-12-19,19.84874370125657,5.681471923098957,5.374301006433592,3.0920962624099912,1.3562391567425822,1.1213953276437905,1.2125511054678544,1.147642640931917,1.0967694564814368,0.0,39.93121058046669
2024-12-20,19.845460543604496,5.681471923098957,5.374301006433592,3.0920962624099912,1.3562391567425822,1.1213953276437905,1.2125511054678544,1.1509257985839951,1.0967694564814368,0.0,39.93121058046669
2024-12-23,19.844011576694044,5.681471923098957,5.374301006433592,3.0964738059460952,1.3781268744231028,1.1213953276437905,1.195040931323438,1.1509257985839951,1.0967694564814368,0.0,39.938516700628455
2024-12-27,19.844011576694044,5.681471923098957,5.374301006433592,3.0942850341780432,1.3781268744231028,1.1213953276437905,1.195040931323438,1.1509257985839951,1.0967694564814368,0.0,39.9363279288604
2024-12-30,19.844011576694044,5.681471923098957,5.369485708543878,3.0942850341780432,1.3781268744231028,1.1213953276437905,1.195040931323438,1.1509257985839951,1.0967694564814368,0.0,39.93151263097069
2025-01-02,19.84323281169897,5.681471923098957,5.36895121047812,3.0925340167636017,1.391259505031415,1.1213953276437905,1.1819083007151256,1.147642640931917,1.0967694564814368,0.0,39.92516519284334
2025-01-03,19.84323281169897,5.681471923098957,5.36895121047812,3.0925340167636017,1.4000145921036231,1.1213953276437905,1.1819083007151256,1.1480803952855274,1.0967694564814368,0.0,39.93435803426915
2025-01-06,19.84323281169897,5.681471923098957,5.364573666942015,3.0925340167636017,1.4000145921036231,1.1213953276437905,1.1731532136429172,1.1480803952855274,1.0967694564814368,0.0,39.92122540366084
2025-01-07,19.84323281169897,5.681471923098957,5.36895121047812,3.0925340167636017,1.4131472227119355,1.1213953276437905,1.1731532136429172,1.1480803952855274,1.0967694564814368,0.0,39.938735577805254
2025-01-08,19.84323281169897,5.681471923098957,5.367528508828886,3.0925340167636017,1.4131472227119355,1.1213953276437905,1.1731532136429172,1.1480803952855274,1.0967694564814368,0.0,39.93731287615602
2025-01-10,19.84323281169897,5.681471923098957,5.367528508828886,3.0837789296913933,1.4131472227119355,1.1213953276437905,1.1731532136429172,1.1480803952855274,1.0967694564814368,0.0,39.92855778908381
2025-01-14,19.84323281169897,5.681471923098957,5.367484733393525,3.0837789296913933,1.4131472227119355,1.1213953276437905,1.1731532136429172,1.1480803952855274,1.0967694564814368,0.0,39.92851401364845
2025-01-17,19.84323281169897,5.681471923098957,5.369248007929867,3.0837789296913933,1.4131472227119355,1.1213953276437905,1.1731532136429172,1.1480803952855274,1.0967694564814368,0.0,39.9302772881848
