date,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,ABCI SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,SOOCHOW SECURITIES INTERNATIONAL,YUE XIU SECURITIES CO LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-05-23,39.222599830753815,16.56114082942179,7.929493769512794,8.53484490859809,6.918884197702242,6.073615901913984,3.54441610169565,4.038370783702066,3.604025350838135,3.5726083258614336
2024-05-24,39.20630890883186,16.566906952802228,7.930516575975391,8.52990513205148,6.918668269002779,6.077627477097749,3.578983652638386,4.038891683504247,3.604490225460318,3.547701122635559
2024-05-27,39.20674222126487,16.445319255398203,7.933147215809003,8.555748282588805,6.923200831773199,6.09738607767091,3.6394038383201592,4.041537645034219,3.6068516016048378,3.550663030535798
2024-05-28,39.198351445823185,16.437027018598176,7.919135270728632,8.556540735252062,6.91971577403948,6.093970304461807,3.67523468482958,4.039503182598677,3.6050359550023487,3.5554856286660526
2024-05-29,39.1525086622874,16.438220503194394,7.918321802818546,8.58865152866731,6.919004968309225,6.099163593981431,3.662221022020837,4.039088237519525,3.60466563918328,3.5781540420180473
2024-05-30,39.17004669710548,16.437191267235296,7.922302219163592,8.594708900295112,6.918705880358108,6.091833990490779,3.664002389004318,4.038913639780273,3.6045098202374315,3.557785196329611
2024-05-31,30.301917509080656,12.715011778748057,6.1254630614809935,6.653344692685496,5.352326286146524,4.712099007653442,2.833848043952342,3.1245125917323686,2.7884568289426284,2.752567790518631
2024-06-03,39.132294910257556,16.45034217401798,7.93953334776078,8.629555050688237,6.924754972263113,6.099032175371469,3.6134853875212034,4.042444901294477,3.6076612782632753,3.5608958025619066
2024-06-04,39.136941919909084,16.45353090247775,7.902303841474982,8.643973778602117,6.925863736156562,6.107192946063011,3.6174064287130623,4.043092161300899,3.6082389224660174,3.5614553628365138
2024-06-05,39.21210030961442,16.33912153062605,7.90916503140171,8.653553354157168,6.932282365943221,6.115809728691986,3.6147896445884418,4.046839146913864,3.611582902467272,3.5647559855958697
2024-06-06,39.18217030654678,16.419324470725833,7.903333284458472,8.629945689117296,6.927172263645093,6.113798403850625,3.609350664368189,4.043856036744203,3.608920639576705,3.562128240966805
2024-06-07,39.188665410339325,16.42365791669526,7.9052288544944185,8.628494863444725,6.928836601352156,6.098103819451135,3.606679704346415,4.044758247025003,3.6097877268200476,3.5657868560315165
2024-06-11,39.16039087158239,16.42678648468696,7.907126559539503,8.633906492433095,6.930273583378691,6.103920491288189,3.6150744649966655,4.045597095627886,3.6105641221768883,3.566359834289727
2024-06-12,39.2211972945404,16.444936684318197,7.915479435148785,8.53626791344608,6.937813718671899,6.114020930907679,3.6082961023039872,4.049998703887047,3.61446462855514,3.5575245882207804
2024-06-13,39.27686502231152,16.435450325593237,7.91011142591374,8.509875562046812,6.933108729110877,6.110193933700631,3.6100280587285836,4.047252132359383,3.6120134214406763,3.5551013887945375
2024-06-14,39.2694775160788,16.43316363921481,7.909344947792173,8.527819850817641,6.93243692110854,6.109740688027553,3.604736149969818,4.046859959601645,3.6116634226715973,3.554756904717418
2024-06-17,39.266301565384396,16.426457883471592,7.906184231119286,8.539371130305915,6.929666594475307,6.1096581752326315,3.6041976220462444,4.045242761485798,3.610220136928942,3.5626998995498913
2024-06-18,39.27109934698253,16.431696654486434,7.913437324716807,8.523421156754086,6.936030957483529,6.110908118665058,3.594312767128774,4.048958004209164,3.6135358450049013,3.556599824568719
2024-06-19,39.251265825902436,16.429641059505432,7.909638334509178,8.528238165433773,6.937508940071564,6.113627309375826,3.6085960410304723,4.049820787184988,3.614305844892862,3.5573576920934666
2024-06-20,39.281495704595045,16.43864471080832,7.936987248083644,8.461418119065277,6.941351868756493,6.112315606357423,3.600086445776809,4.05206412447022,3.616307935229239,3.55932823685753
2024-06-21,39.36888128248018,16.4553125003774,7.946365387272899,8.250343857054093,6.949547627176138,6.123095152273645,3.665486550150835,4.056848457449297,3.62057776433005,3.5635414214354593
2024-06-24,30.358746878202254,12.68875105953523,6.127694062809988,6.277007047633433,5.358069125998592,4.736908128873933,2.840976636881486,3.127811425266338,2.791663327959301,2.7474739787011093
2024-06-25,39.450887879803275,16.477396382863414,7.956508141387782,8.077479872687224,6.9572856245904715,6.146868262475799,3.680100543468746,4.061365569146083,3.6246091089414922,3.5674986146357175
2024-06-26,39.40002531142407,16.612973152337272,7.955622420472078,7.989396468534717,6.954989156322301,6.159059245747944,3.6781337285059417,4.060024989262167,3.623412694096343,3.566362833297163
2024-06-27,39.3889555151951,16.625513768330546,7.94353373366659,7.987478458987537,6.955562646841767,6.16583498477188,3.6823231028335686,4.060359768481487,3.6237114713886536,3.566726549502869
2024-06-28,39.39853993703348,16.621457933076968,7.9437689491002175,7.994541625825012,6.955963758911755,6.163418599824834,3.6708625979776435,4.060593920539966,3.6239204428957956,3.5669322348143226
2024-07-02,39.35216881114609,16.624176508342988,7.955976739419452,7.956283167186111,6.957101463624691,6.161570678566278,3.739547221041908,4.061258063856526,3.62451316469684,3.56740418211911
2024-07-03,39.342712042325914,16.62622761512457,7.946083140171785,7.958474983170208,6.957726603719879,6.163127507744402,3.751461527234569,4.061622993887501,3.624838850403256,3.567724736217917
2024-07-04,39.35098325144403,16.628791762955398,7.946735162748876,7.942232735992915,6.958706342160936,6.163159261397024,3.7491609941000203,4.062194923255646,3.625349274880481,3.57268629106468
2024-07-05,39.36484493721987,16.628395557097196,7.947141107328479,7.944188641784201,6.958686324911779,6.1634202300967305,3.737584263224986,4.062183238042346,3.625338846286983,3.5682168540074235
2024-07-08,39.376139216372316,16.62746447864675,7.9453915754575775,7.943994670242498,6.957247233009597,6.164959865884014,3.7313917663980503,4.061343157784365,3.6245891076822003,3.5674789285226307
2024-07-09,39.38021541467027,16.62380432599637,7.948887832998273,7.940881289555842,6.960282175301995,6.162701175618912,3.7249075448822366,4.063114827196229,3.626170252983934,3.5690351607959423
2024-07-10,39.39235366043581,16.627052888297932,7.9496768904524115,7.916358984056343,6.962459592998396,6.152080894521581,3.7380772581554713,4.064385910451825,3.627304644820378,3.5702492758098536
2024-07-11,39.41842137220626,16.634256289213624,7.968643250396414,7.874975489607565,6.962568450136204,6.152860271289773,3.726256565665679,4.064449456589688,3.627361357250277,3.57020749764451
2024-07-12,39.41995020724718,16.630475550211756,7.967063113585902,7.881200203559195,6.961219346201459,6.152518397459731,3.727737058235378,4.063661907455525,3.6266585006083853,3.569515715435484
2024-07-15,39.472564416506806,16.629385877576546,7.970220042406716,7.876953222952118,6.964008795641899,6.151106931883977,3.6714126294847356,4.065290268647744,3.628111748957858,3.5709460659416057
2024-07-16,39.49200926006185,16.63060931709311,7.970734297991984,7.868594031404928,6.9642875320591076,6.1481734228457885,3.6607931962853093,4.0654529830379245,3.6282569651544208,3.5710889940655743
2024-07-17,39.507822358813954,16.636801387103215,7.97389157922085,7.851272595349609,6.966997390895388,6.150495967699374,3.6435365571439067,4.067034882641991,3.6296687483629775,3.5724785327687316
2024-07-18,39.542923732336085,16.63055677256137,7.967450952647617,7.84752389621077,6.961370047196815,6.144831111456493,3.6452636038496133,4.0637498802464656,3.626737012865889,3.5695929906288804
2024-07-19,39.55252833616991,16.626094006210383,7.967341094778847,7.844076764047761,6.960896508437927,6.145179778311728,3.644569581586834,4.063473448586939,3.62649030847692,3.569350173392754
2024-07-22,39.69057457950909,16.586554101495935,7.9516669332048195,7.833086089786908,6.946205799726222,6.121513909321218,3.634847012547075,4.054897641617453,3.618836737891138,3.5618171949001383
2024-07-23,39.68834550377534,16.587229122230713,7.952323991601062,7.831201541877955,6.946779775331725,6.1209068568303895,3.6367332231391076,4.0552327040092395,3.6191357679037424,3.5621115133007266
2024-07-24,39.68881899213664,16.58730232072155,7.951277197381233,7.8314402029802475,6.946460888285136,6.121822174717901,3.636914041285482,4.055046551400112,3.6189696340181787,3.5619479970735197
2024-07-25,39.695032620482564,16.591987571434142,7.953642509603606,7.8436991320418565,6.9471296184344595,6.12164637228736,3.6098163160757384,4.055436927438995,3.6193180292863123,3.562290902914965
2024-07-26,39.71492507593295,16.593425659993052,7.916331750350889,7.847723349879382,6.947650197037962,6.125235468183827,3.61682059831704,4.055740818946458,3.619589240510056,3.5625578408483802
2024-07-29,39.73911920113089,16.604608446805038,7.920769871688959,7.8098462888708795,6.952040971038189,6.124623748044352,3.6040014549101573,4.058303964878456,3.6218767474912648,3.564809305141813
2024-07-30,39.73882653327448,16.601973616159974,7.919512998498766,7.810513969204334,6.9509378164136795,6.120868016882315,3.613883007608523,4.057659990424742,3.621580412774365,3.5642436387588274
2024-07-31,30.618021460376504,12.797270382085053,6.104686764712585,6.023916897316525,5.358069125998592,4.717841603644446,2.785053885336136,3.127811425266338,2.791448735666341,2.747465781275518
2024-08-01,39.72203646579079,16.61435621337491,7.926878884090806,7.779434486269085,6.956005539234872,6.127113537242733,3.6227721310739613,4.0606183101043625,3.623942209623211,3.566842223195272
2024-08-02,39.72060958358847,16.61291633085099,7.926219676128928,7.7827254562140125,6.955461012001941,6.126216044517281,3.6253299315678515,4.060300438412065,3.623658521634095,3.566563005084369
2024-08-05,39.70330788041345,16.614047903646465,7.926499627070996,7.792546455407826,6.95593477652976,6.1258393520271985,3.630535721305841,4.0605770018658305,3.623905343644241,3.5668059380883967
2024-08-06,39.693721827926055,16.62366239006901,7.926683036710834,7.7939592378007765,6.954287038219227,6.124736400317922,3.634327017183956,4.059615122764919,3.6230469043603346,3.5659610246469633
2024-08-07,39.69394799233004,16.611793486833008,7.925953130099593,7.810107482034058,6.955125008840583,6.1318811744895365,3.6212132484371398,4.060104294147721,3.6234834705890453,3.5663907121992784
2024-08-08,39.678440434910925,16.589062197249245,7.93223016111574,7.824735311879211,6.9473377086801955,6.121885385088437,3.6473063869651505,4.055558401617995,3.619426440215643,3.5840175722774563
2024-08-09,39.69165799110089,16.592575638275235,7.931920958220688,7.835757392426107,6.948809103568999,6.116878416971038,3.642638057191589,4.056417338976967,3.6201930080417437,3.5631520952267475
2024-08-12,41.045975138734256,16.22468464855572,7.756268868340826,7.645647973535094,6.794927988559514,5.981012167189326,3.5605840665442243,3.9665881302935713,3.5400239706823955,3.484287047565069
2024-08-13,40.98376810571317,16.240065376914373,7.763771499168488,7.65244646441353,6.801369466090355,5.9862734708372445,3.571028140189335,3.9703483891746667,3.543379853909441,3.4875492335893954
2024-08-14,40.981845774759265,16.24201336290052,7.76343314153773,7.6516226654387784,6.801073051485843,5.986012579425271,3.5732014011198703,3.970175355015381,3.543225427724645,3.4873972405926983
2024-08-15,40.98735353755557,16.244507069340106,7.747846189500502,7.652986032641437,6.802345405683685,5.987364021573782,3.5746054577923894,3.9709181009381025,3.544024517259561,3.4880496677148627
2024-08-16,40.9821416416341,16.24447712872625,7.746104124439443,7.627214606882266,6.800815931817701,5.9854730427787075,3.613391393809688,3.970025259558089,3.543091473429605,3.4872653969241494
2024-08-19,40.99726615296173,16.244064973107527,7.748169338886571,7.6136333368780615,6.800837234144843,5.985573503869497,3.6100388735304474,3.970037694944913,3.543102571523483,3.4872763201529287
2024-08-20,41.02428413326057,16.233384354186935,7.743334523616882,7.605616003750676,6.7965935489247356,5.981566333123751,3.6216687162711856,3.9675604131472086,3.540891694906615,3.485100278811437
2024-08-21,41.0294167614758,16.2344470469348,7.743854413821971,7.5993891057576,6.79704987460759,5.9804979284881465,3.620918259118421,3.9678267965496823,3.541129431621185,3.4854703816248023
2024-08-22,41.089319105883206,16.231684875345575,7.742821850496781,7.560117664180696,6.796178307349159,5.9715790048693504,3.615418462066037,3.9673180128881236,3.540675362204688,3.484887354716388
2024-08-23,41.08915364799002,16.23502358987275,7.744226413068973,7.552433786710018,6.7975306262354955,5.970997662570844,3.6155661555439407,3.9681074387734236,3.54137989377319,3.485580785461347
2024-08-26,41.1037295745668,16.234727910096158,7.743949252524995,7.552282626374179,6.797406826456222,5.96843877215492,3.6045971670969235,3.968035169761032,3.5413153965206905,3.4855173044480785
2024-08-27,41.103768113396285,16.233384868778234,7.743204976514013,7.56300012027111,6.796872995144357,5.965996471504292,3.599768060703823,3.967723541889657,3.5410372808962887,3.485243570901938
2024-08-28,41.111366917023965,16.234794652351038,7.743809372774922,7.551065805316385,6.797463267596619,5.964990040124795,3.6018094084618353,3.9680681176830617,3.5413448012458435,3.4852876174215357
2024-08-29,41.111649899749594,16.23518401947789,7.742599312608068,7.548860669750574,6.797512307381223,5.965563946830397,3.6100435026712736,3.9680967450103632,3.541370350010055,3.479119246510557
2024-08-30,41.10897330904826,16.23404864399601,7.743393905050605,7.546620321598392,6.797492876438535,5.969086035500573,3.6119116506160927,3.968085402057685,3.5413602268707067,3.4790276288231405
2024-09-02,41.112363815980444,16.222480641448463,7.744554189152843,7.552092929743514,6.798069263926977,5.969183781849811,3.611850362126514,3.9684218724035007,3.5416605134269323,3.4793226299410014
2024-09-03,41.15217209024184,16.21908131716619,7.760020257391384,7.5153707665645175,6.796462263019193,5.960954102455649,3.609131981432591,3.967483774054715,3.540823297529422,3.478500150144501
2024-09-04,41.149888056917746,16.21612170710327,7.78907150310886,7.510774398059475,6.795222064655765,5.954300883259911,3.599819005303509,3.966759799331823,3.540177178550334,3.477865403709305
2024-09-05,41.15366829541835,16.21971928663993,7.790799524441907,7.50035450661561,6.796729598472321,5.952913356747898,3.5985760493533627,3.9676398330500366,3.5409625740477124,3.478636975212876
2024-09-09,41.15482416854233,16.21923926342057,7.78930074699468,7.5170180177760155,6.79595817552654,5.951638909809845,3.5860283778104205,3.9671895093519307,3.5405606778504026,3.4782421529172645
2024-09-10,41.15785471524108,16.219382134819448,7.789789145942261,7.514718502119496,6.796303166780393,5.951056409379706,3.58434589068961,3.967390900479975,3.540740411515038,3.4784187230329935
2024-09-11,41.17716661997803,16.229759043511514,7.771602967537486,7.539457423280924,6.800805413148252,5.955570703707763,3.531809696616554,3.9700191192090726,3.5430859934094996,3.4807230196009002
2024-09-12,41.24851201491159,16.122054430112644,7.7853290879365264,7.53905769477157,6.812726237331772,5.964591125095424,3.514630693578906,3.9769779861447163,3.5492965085806683,3.486824221536184
2024-09-13,41.24327683285179,16.12117860927883,7.769456539036263,7.558181488886845,6.812010278058319,5.967988437954434,3.5159664801764974,3.9765600397646184,3.5489235078668537,3.486457786125552
2024-09-16,41.274748127102875,16.042490232719267,7.775130456261947,7.565589116744921,6.817160933473028,5.977142415911806,3.527471102514284,3.9795667719427383,3.5516068981343434,3.4890939451947913
2024-09-17,41.28053759056163,16.03758218422676,7.79200802656139,7.5638087727039895,6.815249271925805,5.973569289571843,3.5200675417553713,3.978450825752415,3.550610960029864,3.488115536910937
2024-09-19,41.25724757750036,16.044025238552937,7.795138444254556,7.566847511977498,6.8179872794883565,5.975668785823893,3.521481719163338,3.9800491573780863,3.5520374081717225,3.48951687768925
2024-09-20,41.25417431274303,16.05181820712593,7.794281793143456,7.566015949026432,6.817238012952524,5.974984783106395,3.521094723954847,3.979611767643793,3.5516470550286514,3.4891333952749406
2024-09-23,41.262038753686895,16.05176443129854,7.788312898679875,7.563588710649988,6.817203578573405,5.973876130284178,3.522878943705128,3.979591666327088,3.55162911539372,3.4891157714011802
2024-09-24,41.1831826743944,16.0824959805961,7.794799448306916,7.556840977744371,6.830168171509164,5.982405682542791,3.5288126254926904,3.987159840785986,3.5583834135761285,3.495751185051452
2024-09-25,41.182280458216695,16.084358456262237,7.7961403607616555,7.542088953277217,6.830755832166237,5.97922715571826,3.5429043625464485,3.9875028919251467,3.558689573231709,3.4960519558943934
2024-09-26,41.1899788282446,16.059561734563623,7.808952573332288,7.533965696107062,6.834331171797022,5.981713554994283,3.5434723119154174,3.9895900221736365,3.560552254928647,3.497881851943426
2024-09-27,41.189105137781105,16.05690820977336,7.817884990167684,7.540314648104331,6.833114586785989,5.991951246397638,3.5246562761866023,3.9888798319152006,3.559918438042188,3.497266634845902
2024-09-30,32.33057104833406,12.586284527200634,6.127910092871311,5.938326761269469,5.358069125998592,4.6980025461603026,2.7548822089459737,3.127811425266338,2.791448735666341,2.742321403154849
2024-10-02,41.34368540142523,16.04202595277513,7.787453610368587,7.498343537188375,6.828375764184274,5.971920349605423,3.4897910188322325,3.9861135101064664,3.5574496045782973,3.4948412509359814
2024-10-03,41.34224026108892,16.04250827683919,7.787134962113836,7.455419251557252,6.826358339361081,5.963211660060669,3.547991585960947,3.984935823842401,3.556398565885146,3.4938012732905586
2024-10-04,41.405747656370515,16.02602022197735,7.78356756907534,7.4504866674727195,6.821841948617123,5.938720430032396,3.5456441972711272,3.982299348231929,3.5540456150486546,3.4916263459028416
2024-10-07,41.42662289238054,16.012950884315934,7.784887188845543,7.448613990807701,6.820127281535658,5.9369819018213805,3.5447530011054225,3.9812983989791633,3.5531523071901536,3.490612153018498
2024-10-08,41.41451201260507,16.02613909620993,7.786914353108239,7.451285068916875,6.822572983877862,5.923467567453603,3.546024151973942,3.982712433022315,3.5544264700556223,3.491945862776534
2024-10-09,41.43791862412074,16.02841141942193,7.756633665706025,7.450505973138075,6.821859625341295,5.930566613783393,3.5456533847273826,3.979550169929777,3.554054824274624,3.4948456995567576
2024-10-10,41.400696590988744,15.984143628224306,7.735242430892083,7.514281160368134,6.803633450080724,5.973933285534643,3.592421788933871,3.968917881545252,3.5445593450841284,3.482170438348113
2024-10-14,41.377042142924815,15.990086147994113,7.737729048231466,7.482883632667865,6.805460985237835,5.974216033805278,3.634311755729678,3.9696432781273336,3.5455114549923317,3.483115520289288
2024-10-15,41.35653660983527,15.98790180417859,7.734117835022482,7.499044749204822,6.804334144690757,5.9818246984724235,3.6398007151675773,3.9689859890747727,3.5449243932082326,3.4825290611450748
2024-10-16,41.37487104723117,16.00088239203971,7.73782156110588,7.424306453714577,6.8094697595200895,5.985753168166786,3.662156541607766,3.9719816067016365,3.547599947626269,3.4851575222861184
2024-10-17,41.359223523389964,15.996552721973256,7.773331683113614,7.39556050893254,6.807209505811064,5.986015533199521,3.677680500692427,3.9706631947729867,3.546422399854866,3.48734042825976
2024-10-18,41.36276297046749,15.994053299243905,7.777440478936505,7.40660036875599,6.805629744671744,5.989914158168033,3.6650657257612114,3.96974171594865,3.545599375341499,3.483192162704971
2024-10-21,41.344657412936435,15.997214585950614,7.775207624421661,7.424081875175818,6.806800903544412,5.994025486346959,3.657586155514699,3.9704248559970003,3.5462095261024347,3.4837915740099654
