date,CITIBANK N.A.,OSHIDORI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,PLANETREE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GET NICE SECURITIES LTD,KINGSTON SECURITIES LTD,IMAGI BROKERAGE LTD,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD
2024-04-18,12.37066397882342,42.40812649774991,14.082000492020494,0.0,8.288615594357378,8.763372508194749,7.667424514504513,0.0,3.684954858178633,2.7348415561708985
2024-04-19,11.874259100064647,42.3788235544308,14.017774516684772,0.0,8.539663235186563,8.755576392792303,7.662126517999904,0.0,3.8190651009270056,2.9527115819140053
2024-04-22,11.890061246530523,42.40103134749693,13.837523916865118,0.0,8.6728870683803,8.753197546054423,7.666141705442275,0.0,3.817757065534608,2.9614001036958193
2024-04-23,11.888854731591012,42.40604681197537,13.81688069866764,0.0,8.737145857793728,8.743781141161755,7.667048505588133,0.0,3.7856339120048266,2.95460834121753
2024-04-24,11.882052847861257,42.35075900866736,12.939626216843894,0.0,8.792106532039204,8.732381246848467,7.6570524248025436,0.0,3.814274398065319,3.8317473248719556
2024-04-25,11.843070605644918,42.21243409998317,12.881493692426837,0.0,8.788552648310699,9.01598185877663,7.635511189471848,0.0,3.803723730447981,3.819232174937917
2024-04-26,11.81475147846692,42.22649257540863,12.864274854955363,0.0,8.81680459774227,9.018984551279456,7.638054128506441,0.0,3.80013367742381,3.8205041362171066
2024-04-29,11.795144705833282,42.256927098612664,12.882016775974003,0.0,8.738450307998185,9.025484937124018,7.6435592159865955,0.0,3.8351592139221955,3.823257744549059
2024-04-30,5.986664431707913,21.498916293731355,6.464582480127895,0.0,4.467469167967437,4.591865961307275,3.88878820713089,0.0,1.9495232405745508,1.9451461301860478
2024-05-02,11.820261970326843,42.338225810651565,12.678824100575289,0.0,8.802476592362197,9.04284919788066,7.658264769899746,0.0,3.828484192989813,3.8306133653138925
2024-05-03,11.757471489263342,42.261312284941745,12.776791729568087,0.0,8.877418312850754,9.026421551210206,7.640880382817329,0.0,3.8371268444730315,3.8225774048755055
2024-05-06,11.77976855818345,42.30335557428443,12.687670664817396,0.0,8.895439136455511,9.035401406129237,7.648481844470996,0.0,3.823566711367831,3.8263161042911475
2024-05-07,11.76918132855038,42.264711362161,12.750561670358532,0.0,8.901716168740844,9.02714754626827,7.641494938803409,0.0,3.8202828385262086,3.8249041465913556
2024-05-08,11.766223953638528,42.25409103152374,12.782037433493857,0.0,8.886062197275285,9.024879193106427,7.639574774198057,0.0,3.8223205355953853,3.8248108811687174
2024-05-09,12.024111221138622,42.098028011548685,12.787225876359463,0.0,8.867284058105765,8.991546328349369,7.611358450488782,0.0,3.8031905032307556,3.817255550778558
2024-05-10,31.68953750122136,32.714082800853284,9.95656433233479,0.0,6.82335128244838,7.0033937282785415,5.914733357770511,0.0,2.9399030703623676,2.9584339267307684
2024-05-13,31.732969055578426,32.75864069368483,9.99555867053325,0.0,6.7243182630696525,6.996784632529923,5.922789461824752,0.0,2.9048609904978946,2.9640782322812744
2024-05-14,31.71932674954637,32.73553426318186,10.04070180416146,0.0,6.757818895244847,6.994538858962822,5.9186117999869765,0.0,2.8709422334097976,2.9625253955058755
2024-05-16,31.740244323869344,32.751068310085586,9.978116000548674,0.0,6.766342592963836,6.99785798898928,5.921420368576901,0.0,2.880077458553131,2.964872956413248
2024-05-17,31.68734111193744,32.36827655689453,10.151088880460112,0.0,6.852954340089516,7.033167994938426,5.9421596934094305,0.0,2.9846239670735337,2.9803874551970173
2024-05-20,31.69148405061571,32.38064820227118,10.021936302042972,0.0,6.9244534033248355,7.025051509945992,5.944430876812386,0.0,3.0338455094191676,2.9781501455677573
2024-05-21,31.697527755903298,32.38847967874119,9.816776235533322,0.0,7.099801141914219,7.026750565667701,5.945868577202093,0.0,3.04552034087186,2.97927570416631
2024-05-22,31.766799801616713,32.45691941020578,9.67969784052495,0.0,7.010830509721609,7.041598713112503,5.958432725096151,0.0,3.100420574590503,2.985300425131796
2024-05-23,31.775324204409166,32.49240175536588,9.595060322907896,0.0,7.012842769608575,7.046586195010102,5.9649465646843485,0.0,3.123867618489085,2.9889705695249447
2024-05-24,31.81995214865137,32.526744255191616,9.475500672121191,0.0,7.032817749819915,7.054034009640615,5.971251151765983,0.0,3.129333962789561,2.990366050019751
2024-05-27,31.971908528721254,32.68290353506934,9.029414467816382,0.0,7.051750445279219,7.087900075747205,5.999918831276514,0.0,3.1733936966147374,3.002810419475342
2024-05-28,31.956624076611995,32.71433166858549,8.963158700255125,0.0,7.078998983240738,7.094715855431242,6.0056883997578785,0.0,3.180784370854111,3.005697945263425
2024-05-29,31.768022976002186,32.76417584523822,8.884855216328273,0.0,7.2585833692043815,7.105525499167252,6.014838780592534,0.0,3.1937208297657684,3.0102774837013855
2024-05-30,31.937033832857125,32.692358104038775,8.852845903231806,0.0,7.233945906708786,7.089950476197175,6.001654498560189,0.0,3.203720353791596,2.9884909246145437
2024-05-31,20.66531037216413,21.173480248810247,5.739801842099991,0.0,4.683359536701835,4.591865961307275,3.88702193280296,0.0,2.0836594471860277,1.9355212421418317
2024-06-03,31.900057344800075,32.68449502872408,8.905655729239047,0.0,7.219298702128099,7.088245220969198,6.000210997262889,0.0,3.215491766988076,2.986545209888537
2024-06-04,31.919768555089988,32.67843635077043,8.891737863197905,0.0,7.234589121802541,7.086931283121525,5.999098746758349,0.0,3.2005841722415838,2.9888539070176687
2024-06-05,31.929336814264857,32.68725498436566,8.857517224597537,0.0,7.243630989122886,7.088843769068818,6.000717669193357,0.0,3.205901148595792,2.986797400791093
2024-06-06,31.74394371040647,32.73011657934858,8.972365138988089,0.0,7.26241238204932,7.098139109123296,6.008586189522362,0.0,3.1937230122155476,2.990713878346335
2024-06-07,31.735896140322133,32.74829602183323,8.928039063016175,0.0,7.2770131378968275,7.1020816618902405,6.011923566790226,0.0,3.202599690270887,2.9941507179802778
2024-06-11,31.731437457881345,32.725632853037055,8.890024415141177,0.0,7.353466015701575,7.097166729052199,6.007763068225872,0.0,3.20420528303436,2.990304177926415
2024-06-12,31.7019104631009,32.71136267559257,8.928716453128754,0.0,7.361529257871849,7.094071973664838,6.0051433528054545,0.0,3.205946141393539,2.9913196824420973
2024-06-13,31.66544285647099,32.72133275455177,8.948208030427686,0.0,7.37207091804708,7.096234172116218,6.006973657277407,0.0,3.1919105531908696,2.997827057917981
2024-06-14,31.646745736599836,32.70201217584934,8.949935383493033,0.0,7.36614823251516,7.092044142576722,6.003426790522943,0.0,3.2489501232754985,2.990737415167466
2024-06-17,31.67110854696479,32.70801505913867,8.959278893196913,0.0,7.340079204398562,7.093345980305904,6.00452879825769,0.0,3.2338577751480315,2.9897857425894405
2024-06-18,31.670626097051514,32.702727318865286,8.97512639498754,0.0,7.327598507275529,7.097655304034804,6.003558076289639,0.0,3.2305414661492775,2.9921668353464144
2024-06-19,31.664557829895447,32.69646129540573,8.978588983808493,0.0,7.340240967159195,7.0960907906201385,6.005680775680263,0.0,3.2293769741455267,2.989002383285205
2024-06-20,31.66185591717039,32.69240410942872,8.986201818257511,0.0,7.3374211216815155,7.095210262302803,6.004935552409606,0.0,3.2347033167381682,2.9872679020112796
2024-06-21,31.67564905748636,32.67919625306591,8.961984064820907,0.0,7.363625742712307,7.092343770205899,6.002509535467606,0.0,3.238630541893391,2.986061034347619
2024-06-24,31.677283022072235,32.68102261469213,8.962075994931803,0.0,7.364309900438118,7.092740144229347,6.00284500127869,0.0,3.233495404245711,2.9862279181119695
2024-06-25,31.68102975417058,32.69726969631709,8.912934477073556,0.0,7.377718116039977,7.096266237320943,6.005829262630228,0.0,3.2412399615123273,2.9877124949352942
2024-06-26,31.683962577754915,32.69987430225744,8.899187143221383,0.0,7.378114211414218,7.096831513179376,6.006307676232325,0.0,3.247772085178955,2.987950490761387
2024-06-27,29.81787749958779,30.772498111289366,8.393652565377883,5.870651247745763,6.958126566870298,6.678534367343876,5.652287526069246,0.0,3.0445355935419487,2.8118365221738286
2024-06-28,29.867502435746378,30.799317913062907,8.313099581845156,5.698874695766244,7.0800225507105585,6.693604364382383,5.657213782964868,0.0,3.0760774943900717,2.8142871811314336
2024-07-02,29.866684788888964,30.793044572441776,8.298691117254474,5.697713923887314,7.108453203440922,6.6922409815867185,5.656061496764008,0.0,3.0733959610031985,2.8137139547326293
2024-07-03,29.80934201037294,30.8046622738611,8.344910798042779,5.69986357618898,7.080427193648879,6.685514933703986,5.65819543430059,0.0,3.1023082578669516,2.8147755220137918
2024-07-04,29.806971431195556,30.79544304190027,8.341514204020385,5.698157718679918,7.075867676462575,6.68351409005235,5.656502047250124,0.0,3.128096675597828,2.813933114840994
2024-07-05,29.847081284353923,30.785542275532606,8.327738186621042,5.696325755157848,7.075336520837426,6.681365333451233,5.654683476068932,0.0,3.1188987355043074,2.813028432472685
2024-07-08,29.841870180230917,30.773150690520545,8.32253751217524,5.694032909242722,7.104705345402032,6.6786759961712505,5.652407391717945,0.0,3.12072382294872,2.8118961515906284
2024-07-09,29.8363207211303,30.76822207587459,8.322077242463738,5.693120955368602,7.107674114528405,6.677606342281683,5.6515021045689,0.0,3.1320306442775094,2.8114457995062736
2024-07-10,29.87149033271896,30.734822003775097,8.308428339477198,5.686940856631941,7.107650085490494,6.670357547316079,5.645367184673381,0.0,3.166549781463849,2.8083938684530017
2024-07-11,29.848315081436017,30.743433116792612,8.309985284089375,5.688534192374519,7.112144150398791,6.672226411326422,5.646948872533705,0.0,3.16923218228147,2.8091807087670917
2024-07-12,29.852172877452087,30.744897058204863,8.309762174927418,5.688805069109319,7.112482816621009,6.672544129536953,5.647217769057914,0.0,3.162803628700248,2.8093144763901945
2024-07-15,29.844405380441437,30.735973049865063,8.324015987380282,5.687153837563995,7.1208555510445875,6.670607358067302,5.645578608634891,0.0,3.1629111817314035,2.8084990452710414
2024-07-16,29.84031463087589,30.73268419277049,8.317033435731117,5.686545292123893,7.136757613725529,6.669893579645546,5.644974511890341,0.0,3.163598217230512,2.808198526006687
2024-07-17,29.84156624747626,30.73397323875359,8.310716396555394,5.686783807520745,7.139620759356978,6.670173340419862,5.645211283650128,0.0,3.163638613704283,2.808316312562753
2024-07-18,29.846394156104637,30.738945525172923,8.314985894967315,5.687703842092134,7.124749480814148,6.6712524723647455,5.646124592423512,0.0,3.1610733809058877,2.8087706551547
2024-07-19,29.81300403164665,30.756262803436783,8.29757992437409,5.6909081013285245,7.14479871137421,6.675010829506106,5.649305427322335,0.0,3.1627771498325306,2.8103530211787677
2024-07-22,28.32541522152346,29.215070981721404,12.886100715790711,5.4057375303799216,6.787111481732508,6.340527015069884,5.366219560271263,0.0,3.0042908503629633,2.669526643147889
2024-07-23,28.290135862554088,29.230476806451517,12.895578093901946,5.408588108596287,6.789393272956701,6.343870530748892,5.36904929969105,0.0,3.001973674963603,2.6709343501359175
2024-07-24,28.28158013899825,29.219370070258044,12.912103383905865,5.4065330014661805,6.786566926746894,6.341460043335459,5.367009216165342,0.0,3.0154577468298838,2.6699194722940853
2024-07-25,28.304589575369082,29.261047765265896,12.782746790711657,5.414244729437837,6.816639770128359,6.350505325179494,5.3746645685113315,0.0,3.02183370438828,2.673727771008063
2024-07-26,28.322336102168443,29.278888985265734,12.75875998277003,5.417545934921856,6.789650301370896,6.35437739304,5.377941640944328,0.0,3.0251416473188506,2.675358012199865
2024-07-29,27.06366141641877,28.095214624597727,12.2100040980692,5.185982012057577,6.53544364123688,6.082770179336946,5.148070537261625,4.215465670881558,2.9023835031024388,2.561004317037275
2024-07-30,27.06456928765085,28.036765107098944,12.21936260372141,5.186133578346422,6.53890797590821,6.082947955291401,5.1482209955440155,4.215588872714114,2.9464244583907124,2.561079165333923
2024-07-31,20.446468770980676,21.17992715010719,9.231058501396216,3.9177819181532403,4.942539805543364,4.59526603938854,3.889141461996476,3.184599395751264,2.225670411261148,1.9347264186942634
2024-08-01,27.107068645854216,28.02764375245853,12.173261301599272,5.184446345051142,6.559644833040469,6.080968956453717,5.146546096557339,4.214217392053656,2.9459567215361853,2.560245955395475
2024-08-02,27.109980266575697,28.024250750944713,12.173353439882993,5.183818720608201,6.562262818947516,6.08023279978436,5.145923060284622,4.213707222660998,2.9441978576128767,2.5622730626980226
2024-08-05,27.070346069572675,28.025523213637555,12.168124574298993,5.1840540958903825,6.590644032091861,6.080508877438327,5.146156714885156,4.213898549283324,2.9583544682215326,2.562389404680191
2024-08-06,27.066282586308997,28.021921177873182,12.156185009750104,5.183387805091261,6.613609500011179,6.0797273680165365,5.145495294921833,4.213356949643374,2.9579742398662225,2.5620600685173107
2024-08-07,27.061082997390134,28.014844879375932,12.18782983535762,5.182078858459693,6.597104107041793,6.078192071226394,5.144195917181387,4.21229296222931,2.960965293185799,2.561413078551932
2024-08-08,27.047118534237512,28.018577365971403,12.164798014197395,5.182769279554622,6.607679842778618,6.079001883685761,5.144881291038997,4.212854176367221,2.9714070635069367,2.5709125486615343
2024-08-09,27.044792593896734,28.016167884188558,12.154289575839867,5.182323582829886,6.625173512124609,6.078479114663433,5.144438852524588,4.212491888330282,2.9711515347877078,2.5706914608143396
2024-08-12,27.04436453034254,28.016450540242598,12.154408042085311,5.182375867465698,6.631782267845978,6.078540440642355,5.14449075494009,4.212534388301719,2.964335771527313,2.5707173966063963
2024-08-13,27.046476009839104,28.01851688721173,12.148294777033552,5.182758092424968,6.6317887982326225,6.078988762016905,5.1448701856914605,4.21284508282218,2.9645544054412762,2.5709069992861986
2024-08-14,27.040750605776452,28.01331174294997,12.139151557028667,5.181795264747348,6.6567215014821715,6.077859436949512,5.14391439664551,4.212062440882323,2.964003664893007,2.5704293886450387
2024-08-15,27.03090157515276,28.009884092618066,12.139954247877686,5.1811612310985575,6.672862328950021,6.0771157627596315,5.143284998020644,4.2115470617170185,2.963173825533406,2.5701148762722075
2024-08-16,27.036439176252124,28.016106447081906,12.140314751612886,5.182312218428873,6.654952176884415,6.078465785068493,5.144427571201612,4.212482650688843,2.9638133992772984,2.5706858235035517
2024-08-19,27.039692930823993,28.0130630751875,12.120307033648363,5.181749267135717,6.6542292536455285,6.07780548518113,5.143868735293684,4.212025051367218,2.986852596185722,2.5704065715311417
2024-08-20,27.04349465804302,28.01688062930393,12.070669366400931,5.182455423695317,6.673989414580273,6.078633754167158,5.144569729583814,4.212599056199542,3.0059511075542553,2.570756860471759
2024-08-21,27.04511846223681,28.01832081422334,12.061943633840814,5.182721823593488,6.678304627148241,6.078946221382163,5.144834181998751,4.212815601421421,3.0061056260215624,2.57088900813341
2024-08-22,27.047639538483608,28.020206371007056,12.065676258733223,5.183070606675722,6.680319655332045,6.079355317928725,5.145180415345755,4.213099112452952,2.9943907020698224,2.5710620219710916
2024-08-23,27.045218989042574,28.018424958425857,12.065376483835978,5.182741087789754,6.6748512434108065,6.078968816847842,5.144853305366511,4.212831260472657,2.9941524778917152,2.5825813769163037
2024-08-26,27.04868917648121,28.022020018476233,12.063861626924052,5.183406088247981,6.667575416354339,6.0797488127959864,5.145513444421815,4.2133718112490115,2.9929008556469676,2.582912749402401
2024-08-27,26.578001806241264,28.203000895564266,12.141776361724393,5.216883238700949,6.710167718403261,6.11901501387247,5.178745864341069,4.2405839724492065,3.012230576399982,2.5995945523031376
2024-08-28,26.59237070379695,28.215002455744774,12.114590053399887,5.219103241401221,6.699799564157743,6.121618911493378,5.180949637988441,4.24238851884958,3.0134761243129757,2.600700788855053
2024-08-29,26.604259722765626,28.236861245091028,12.042500149546113,5.223146596651998,6.7177058531895595,6.126361465687879,5.184963434794873,4.245675191501973,3.015810731226607,2.6027156095443433
2024-08-30,26.600492898520283,28.238533673411787,12.038017470620451,5.2234559560462985,6.721777405637895,6.1267243211883375,5.185270532655899,4.245926656683227,3.0169313206223793,2.6028697646134393
2024-09-02,26.61083269791821,28.248884978584783,11.974677224189362,5.22537070088695,6.754748755468319,6.128970174103112,5.187171279993165,4.247483071866599,3.018037227081507,2.6038238899079986
2024-09-03,26.617577883790954,28.26527865373022,11.981202201755012,5.228403140215077,6.709757904878809,6.132526999304761,5.190181551051737,4.249948013676469,3.019788684596206,2.605334967000756
2024-09-04,26.622676588666145,28.27019228282505,11.975151434568456,5.229312044532067,6.701202416875121,6.1335930762912225,5.19108381093706,4.250686823594721,3.020313643919009,2.605787877791146
2024-09-05,26.62641572362432,28.274663579987507,11.975936100409813,5.230139127979975,6.691776059775226,6.134563183499667,5.191904848094561,4.251359124785412,3.0170422349403627,2.6062000169031605
2024-09-09,26.62971938176602,28.278052794386436,11.940629521853054,5.230766051896888,6.717221521815661,6.135298518504231,5.192527188962357,4.251868724750058,3.0174038803744776,2.6065124156908164
2024-09-10,26.614725496652486,28.262423641313493,11.93465928453063,5.227875030937692,6.767482194713509,6.131907566503713,5.189657302451367,4.249518735957395,3.01667893898195,2.605071807957761
2024-09-11,26.60411218895572,28.250778002442512,11.929600206538607,5.225720865199976,6.805686972797756,6.129380890730395,5.187518884473646,4.247767705642284,3.01543590498179,2.6039983782373137
2024-09-12,26.600856745393926,28.247321062676562,11.92342596823115,5.225081413703698,6.82180526352366,6.128630861809422,5.186884107607791,4.24724792253766,3.0150669176112226,2.603679736904908
2024-09-13,26.62710944864924,28.275198681232755,11.847553223729514,5.230238108961739,6.8174867061823115,6.134679280810223,5.192003105488201,4.251439582243561,3.0180425231656063,2.6062493395368485
2024-09-16,26.673838875149837,28.28662018012391,11.82797615439891,5.232350814143246,6.772481701614527,6.137157326442839,5.194100366001937,4.253156911024231,3.0150155618103613,2.6073021092902
2024-09-17,26.677449781826425,28.288197886901028,11.830523116309708,5.232642652308682,6.763389986367006,6.137499630848402,5.194390070720856,4.253394133938807,3.0150652073207955,2.6074475334582914
2024-09-19,26.70062056624899,28.29830387504843,11.813864443951953,5.234512019344194,6.72103107223307,6.139692258981592,5.19624577198177,4.254913663421586,3.0324372819840453,2.6083790468043677
2024-09-20,26.692176485917287,28.300835658303914,11.81860124517162,5.234980338927577,6.719838700680894,6.140241562930116,5.196710667973239,4.255294340624507,3.032708587075959,2.608612412394893
2024-09-23,26.695215497226695,28.304182954257595,11.812445838746841,5.235599508930811,6.720135827814214,6.14096780317215,5.197325311611377,4.255797637760326,3.029408673104789,2.6089209473752075
2024-09-24,26.689016017715865,28.297609821243785,11.808286705591804,5.234383635925932,6.746282089235011,6.139541674805575,5.196118327094477,4.254809305965055,3.0303570392852386,2.6035953831372574
2024-09-25,26.689056956037515,28.297653226989876,11.808068833494625,5.234391664954833,6.744723138142339,6.139551092257746,5.1961262974281635,4.254815832423423,3.0320135814753635,2.603599376796116
2024-09-26,26.70192420682604,28.311259461608035,11.820829215184567,5.2369084941952435,6.692294191043803,6.14250314527576,5.198624727702267,4.2568616565774136,3.033943647693802,2.604851253893069
2024-09-27,26.707543925095052,28.310709479606565,11.820429593151765,5.236806760628107,6.688173823035598,6.142383819387823,5.1985237378456866,4.2567789616589105,3.0338492482256565,2.604800651364838
2024-09-30,19.991776028906433,21.17992715010719,8.840916374165369,3.9177819181532403,5.029548987046742,4.59526603938854,3.889141461996476,3.184599395751264,2.278474454012132,1.9487144282343054
2024-10-02,26.70432518625659,28.286293346064102,11.798758862291235,5.2322903576288935,6.75589963409811,6.13708641545977,5.194040351447393,4.253107768477989,3.0356438969474797,2.6025541813284363
2024-10-03,26.711546286768307,28.278103368909708,11.780972721140671,5.230775406978772,6.767856884994414,6.135073669505493,5.192536475655082,4.251876329100872,3.0494582158233046,2.601800641123384
2024-10-04,26.71003775025375,28.276606815658052,11.759865049677305,5.230498580282092,6.812684826116307,6.134748984913691,5.192261672665447,4.251651308375013,3.02998206521943,2.601662946838911
2024-10-07,26.7090746461562,28.274588736765516,11.744733855171475,5.230125283767022,6.827704325182945,6.13427342596754,5.191891105088,4.251347871409618,3.0347834822638156,2.6014772682278693
2024-10-08,26.694101053052655,28.259236443202486,11.746910760902622,5.227285475221073,6.854376018593113,6.130942690821995,5.189072056608296,4.249039511023969,3.0489712501492896,2.6000647404245045
2024-10-09,26.706784453045646,28.28052810404605,11.7635936291286,5.231223925210499,6.900695291368908,6.135561992999062,5.192981715050207,4.2522409106216355,2.934366243326821,2.6020237352025726
2024-10-10,26.77549792759412,28.34327889646781,11.783370037277196,5.242831326792071,6.864558665301451,6.149176002454508,5.201667878143013,4.261676076956862,2.9308080548737894,2.447135134139181
2024-10-14,26.76397832657676,28.33771392608414,11.782129640711455,5.241801939854636,6.871255681683038,6.14796866217244,5.200646573311158,4.260839331806816,2.9470112585763535,2.4466546592232032
2024-10-15,26.758692209112876,28.33762168551306,11.790357651235567,5.241784877546586,6.89096588161699,6.147948650249746,5.2006296449657325,4.260825462577481,2.9233456511431877,2.4478282860387726
2024-10-16,26.76520798880565,28.336814274662704,11.755047623137202,5.2416355257755605,6.9076086199862825,6.147773479570191,5.20378982575699,4.260704060832897,2.933660060281778,2.4477585411907437
2024-10-17,26.764473587202936,28.332784778929838,11.789404500572209,5.2408901650663555,6.883400248039259,6.146899266020197,5.203049846707321,4.260098188603729,2.931588948996155,2.4474104698620045
2024-10-18,26.75230050933388,28.324322401520703,11.798520353566804,5.239324826858952,6.893617657046,6.145063322893149,5.201495810567742,4.258825791310161,2.9398498445249865,2.4466794823776237
2024-10-21,26.753671821575892,28.3257742949772,11.796951922914676,5.239593392557532,6.891018279158493,6.145378316385379,5.201762437166052,4.2590440970196894,2.940000540054145,2.44680489819094
2024-10-22,26.752518481708552,28.324553182414203,11.791712422056966,5.239367515825974,6.884740204902153,6.145113391635632,5.201538191311532,4.2588604913678525,2.954896701346197,2.446699417430935
2024-10-23,26.75433585204516,28.322476209473933,11.791463468413303,5.2389833253152025,6.880267339928839,6.144662784907711,5.201156774736253,4.25854819913362,2.961586039335144,2.446520006710834
2024-10-24,26.755658822474572,28.324001747165568,11.780080693870179,5.239265513442734,6.887434861179047,6.144993755780859,5.201436925406741,4.258777577940098,2.961698318763287,2.446651783976917
2024-10-25,26.761089285338723,28.324999406940282,11.785183411740755,5.2394500567321485,6.896238474885806,6.145210201646833,5.201620136255176,4.258927585383145,2.9452677363053663,2.442013704771763
2024-10-28,26.7332890541143,28.33246177739458,11.792304957623017,5.240830417477736,6.902543702109158,6.146829189678762,5.202990530508734,4.260049622313264,2.9460436826211858,2.442657066159266
2024-10-29,28.98196198559991,26.07327719285859,11.79109519395307,5.239829980904866,6.907462529146296,6.145655804501474,5.20199731729625,4.259236409691425,2.945481304217271,2.454002281830848
2024-10-30,28.98425392331882,26.07385142387755,11.787498857578255,5.239945381546176,6.907614657289497,6.145791154813162,5.202111884720898,4.259330213997091,2.9455461747250373,2.4540563281335195
2024-10-31,21.656615377038122,19.49479550012775,8.813176576613902,3.9177819181532403,5.151852886609929,4.5950611515665,3.889494716862062,3.184599395751264,2.2058470199219773,1.8348392604149735
2024-11-01,28.965074093304686,26.073704790164225,11.798864114561717,5.2399159132242,6.911112231815225,6.145756592210053,5.202082629166345,4.259306260443188,2.9501408480600126,2.454042527050349
2024-11-04,28.962436049046957,26.069948040834795,11.803659607808772,5.2391609361025475,6.912950863863886,6.144871099828266,5.201333103136728,4.258692571438632,2.9532587840370006,2.453688943902419
