date,THE BANK OF EAST ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CGS INTERNATIONAL SECURITIES HK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,HANG SENG SECURITIES LTD
2024-03-25,89.91852287729998,4.443364809581755,1.1803441638006489,2.1411819402087775,0.0,1.2928997623721776,0.0,0.0,1.023686446736662
2024-03-26,88.82605484604402,4.389380003666964,1.1660035338217583,2.1151675802757004,0.0,1.277191634471351,1.2149532669111034,0.0,1.0112491348091086
2024-03-27,88.82585061870742,4.389315629366912,1.1660008529665005,2.1151627171188023,0.0,1.2774728985664097,1.2149504735114616,0.0,1.0112468097625016
2024-04-02,88.82591448698246,4.389246882606319,1.1660016913537792,2.1151642379800517,0.0,1.277473817105212,1.2149513470948887,0.0,1.0112475368772877
2024-04-03,88.82498886878788,4.385699589918676,1.1668421344360655,2.1151421967264996,0.0,1.2811515244584775,1.214938686588336,0.0,1.0112369990840686
2024-04-05,88.82477135131151,4.385688850077117,1.1668392770356917,2.1150977031610214,0.0,1.2814325842725502,1.2149357114075856,0.0,1.0112345227345318
2024-04-08,88.82451891457008,4.385676386110305,1.1668359609212746,2.115091692130946,0.0,1.2817131388194205,1.2149322586048665,0.0,1.0112316488431177
2024-04-09,88.82729411463202,4.385623940403338,1.1636514247211707,2.1151596699664528,0.0,1.2820373893961483,1.2149702174941526,0.0,1.0112632433867057
2024-04-10,88.82713708989107,4.385616187702211,1.1637441025752693,2.1150485015063056,0.0,1.2822245928757965,1.2149680697265595,0.0,1.0112614557227853
2024-04-11,88.82756844643342,4.3856255481894335,1.1637497538733828,2.1145850956528536,0.0,1.2822308195311296,1.2149739697751571,0.0,1.0112663665446269
2024-04-12,88.83094316074683,4.381244695583285,1.1647413563764106,2.114665432430208,0.0,1.2822795337172257,1.21502012875618,0.0,1.0111056923898647
2024-04-15,88.8306777444032,4.381566589104003,1.1647316652856043,2.11464783761002,0.0,1.2822688646641072,1.2150100193268765,0.0,1.0110972796061801
2024-04-16,88.82773236240587,4.381421308355511,1.1680087721077976,2.1145777216790176,0.0,1.2822263481402483,1.2149697329221298,0.0,1.0110637543894359
2024-04-18,87.32140980636136,4.307122060037615,1.148201917735948,2.0787191442509805,1.695686461896103,1.260482615425355,1.1943665241613202,0.0,0.9940114701313199
2024-04-19,87.32136914580542,4.307120054458711,1.1487601540345997,2.078718176311088,1.6956856723124902,1.2604820284911311,1.193853761309191,0.0,0.9940110072773751
2024-04-22,87.32138597927099,4.307120884768151,1.1487603754880045,2.0786992994365954,1.6956859992000166,1.2604822714818336,1.1938539914555617,0.0,0.9940111988988559
2024-04-23,87.32142448483135,4.307122784052059,1.1487608820496158,2.078656119698737,1.695686746935968,1.2604828273087443,1.1938545179018203,0.0,0.9940116372216997
2024-04-24,87.32070065103419,4.291436305890156,1.1708226431859097,2.0730473109953396,1.6956726908737352,1.2604723787839227,1.1938446216792833,0.0,0.9940033975574701
2024-04-25,87.3218391434824,4.291492257889966,1.1709310374335828,2.0716774046141717,1.695694799154347,1.2604888128971827,1.193860187095914,0.0,0.9940163574324276
2024-04-26,87.32170789005332,4.22163916761854,1.1711155351134557,2.0716383429392646,1.7655388900867819,1.2604869182568428,1.1938583926050403,0.0,0.9940148633267519
2024-04-30,87.40307708758387,4.182466996184677,1.1722068185252246,2.0968726710540055,1.688882944341512,1.2639714574326932,1.1975809062853422,0.0,0.9949411185926724
2024-05-02,87.41344824835168,4.1829855893211105,1.179344202346024,2.097132666835485,1.645928162944842,1.264128179989756,1.2219684667154278,0.0,0.9950644834956659
2024-05-03,87.41626100513275,4.185162702965216,1.2013088848152613,2.0989556113335546,1.5980534809365015,1.2666995961707748,1.2282701520835446,0.0,1.0052885665623867
2024-05-06,87.42034257986224,4.185358113454416,1.2082638976045077,2.0990459228343967,1.5819063060819882,1.2714201738620592,1.2283275015555544,0.0,1.0053355047448478
2024-05-07,87.42765092193305,4.185708009461219,1.2037030848897863,2.0992214031079084,1.5742999263051467,1.2715264646094082,1.2284301897547931,0.0,1.0094599999386877
2024-05-08,86.42570781355913,4.137733063111381,1.1899083414909197,2.0751637920933668,1.5316492040245169,1.2569544480346058,1.2235688632724968,1.161423142733197,0.9978913316803943
2024-05-09,86.42272078641355,4.135285936331981,1.1850746479452683,2.0750920707186125,1.5315962674867012,1.2674638719205913,1.2235265745426553,1.161383001870685,0.9978568427699595
2024-05-10,86.41801126144964,4.135060587810518,1.1904474936853613,2.07499097129358,1.5315128045872377,1.2673948026678377,1.2234598996116373,1.1613197133952677,0.9978024654989284
2024-05-13,86.40105071202176,4.142910349928752,1.2101164535723627,2.074307304962286,1.5312122272163577,1.2625389784112306,1.219165548073022,1.161091790765331,0.9976066350489062
2024-05-14,86.39395266822868,4.142570000374525,1.2024620440934422,2.074244324228903,1.5310864346321738,1.2624352579485119,1.2190653908367393,1.1766592002733067,0.9975246793837206
2024-05-16,86.39202316929796,4.142477481348143,1.204738489523525,2.0741592110360108,1.5310522397661304,1.2624070630644364,1.2190381645634245,1.1766329210882638,0.9974712603121003
2024-05-17,86.38931479490984,4.142533161727371,1.208532147034143,2.0729350914212037,1.5310728191343252,1.2624240314859492,1.2190545500495502,1.1766487365918008,0.997484667645826
2024-05-20,86.3587189110565,3.998526751803323,1.387426546169713,2.0722046133895766,1.530533287016881,1.259676647871684,1.218624969513309,1.177155107439651,0.9971331657393671
2024-05-21,86.3679446863041,3.998953917810402,1.3797453611771628,2.072225233613497,1.5306967951871395,1.2572321220966778,1.2187551562532424,1.177280863919017,0.9971658636387588
2024-05-22,86.36397146140574,3.998769952065573,1.3792213560616877,2.0771907828193568,1.5306263778275442,1.257174285060163,1.218699089290558,1.1772267049175742,0.9971199905517982
2024-05-23,86.36396585336004,3.998776185906805,1.3792212665019294,2.077190647936944,1.530626278436299,1.257174203425533,1.2186990101543156,1.1772266284743413,0.9971199258037975
2024-05-24,86.36395388157695,3.9987756315959806,1.3792210753141154,2.0772042220082714,1.5306260662607045,1.2571740291558975,1.2186988412181157,1.1772264652870479,0.9971197875829164
2024-05-27,86.36402603051265,3.9987789721957676,1.3792222275232051,2.077122416750646,1.5306273449543801,1.2571750794061942,1.2186998593260228,1.1772274487486976,0.9971206205824285
2024-05-30,86.36418782911548,3.9987268246551815,1.379224811425782,2.0769986022775964,1.5306302125067308,1.257177434659657,1.2187021424981208,1.177229654224347,0.9971224886371113
2024-05-31,86.36419248262408,3.9987270401161283,1.379224885741707,2.076998714191239,1.5306302949807404,1.257177502399378,1.2187022081647014,1.1772297176562911,0.997117154125733
2024-06-03,86.36424617699045,3.998667354181793,1.3792257432337323,2.0770000055033755,1.5306312466045726,1.2571782840120749,1.2187029658565292,1.1772304495638322,0.9971177740536479
2024-06-04,86.36052463930886,3.9984029441353335,1.3837714474142793,2.0767986923946578,1.5305652898908517,1.2571241107104656,1.2185583477689248,1.1771797213091215,0.9970748070675005
2024-06-05,86.36100522510094,3.9979646785324245,1.3837791479336992,2.076819874315377,1.5305738073001105,1.2571311064528954,1.218565128897585,1.1771862721707698,0.9969747592962036
2024-06-12,86.3586443053425,3.997654557342966,1.3839255199135467,2.076750480832456,1.5305319647817888,1.2570967392560286,1.2185318160096414,1.1771540904896733,0.9997105260314042
2024-06-13,86.35912152961855,3.997676648678667,1.383933167588654,2.076761957109704,1.5305404226149883,1.2571036860658837,1.2185385497068693,1.1771605955305195,0.9991634430861602
2024-06-14,86.353951880877,4.003423560890229,1.3838503222767577,2.0766376375283104,1.530448801067322,1.2570284330483268,1.2184656052839935,1.1770901280838446,0.9991036309442042
2024-06-17,86.34748898065745,4.003123936768262,1.384667640493158,2.0764683584992722,1.5303342592579776,1.2569343545590508,1.2252810752094425,1.1770020323351087,0.9986993622202937
2024-06-18,86.34776168298804,4.002952401177037,1.3846720135455437,2.076343274995088,1.530339092354157,1.25693832420463,1.225284944887748,1.177005749538714,0.9987025163090444
2024-06-19,86.34617137437546,4.002878676860909,1.3864882598775032,2.076305033973798,1.5303109073567547,1.2569151745617961,1.2252623782205554,1.1769840720528815,0.9986841227203499
2024-06-20,86.34632173554728,4.002885647378755,1.3864906742752254,2.0761345119773846,1.530313572203819,1.2569173633240254,1.2252645118633572,1.1769861216249873,0.9986858618051592
2024-06-21,86.34661983547375,4.002899466843131,1.3864954609616729,2.075796442022411,1.530318855420917,1.2569217026747475,1.22526874193655,1.1769901850230482,0.9986893096437698
2024-06-24,86.34495005713039,4.002822058429771,1.3884024573739933,2.075756300092701,1.5302892619835817,1.256897396215011,1.225245047584484,1.1769674242858585,0.9986699969042072
2024-06-25,86.34606323551691,4.002873663706022,1.3884203569686577,2.0757830612066686,1.5303089908146301,1.2569136004170474,1.2252608437173704,1.1756933756717693,0.998682871980921
2024-06-27,86.34693789581377,4.002914211642265,1.3884344212596755,2.0747911176084566,1.5303244923958954,1.2569263325831896,1.225273255250371,1.1757052851008558,0.9986929883455188
2024-06-28,86.34697813061373,4.002916076867096,1.3884350682239173,2.074745487719464,1.5303252054761893,1.256926918269038,1.225273826186938,1.1757058329403984,0.9986934537032209
2024-07-02,86.34689881402322,4.002912399869219,1.3885258810367138,2.074743351679651,1.5303237997503571,1.2569257636813518,1.2252727006751432,1.1757047529607612,0.9986925363235808
2024-07-03,86.34691105938207,4.002899292445823,1.3885260779516917,2.0747431394259648,1.5303240167745276,1.2569259419333474,1.2252728744382329,1.17570491969433,0.9986926779540118
2024-07-04,86.34041117060465,3.9932977589024574,1.4052724292827976,2.0745678993060905,1.5302088194179526,1.2568313250127907,1.2251806402481717,1.1756164168038465,0.9986135404212395
2024-07-05,86.33643940532203,3.993114062285926,1.4092591750590633,2.075021199784622,1.5301384279270884,1.256773509223462,1.225124280429335,1.1755623370003498,0.9985676029681185
2024-07-08,86.33642783864927,3.9931114095483293,1.409351063291685,2.0749443597359263,1.530138222931254,1.2567733408508952,1.2251241162968813,1.175562179507813,0.9985674691879353
2024-07-09,86.33643431757557,3.9931117092025437,1.4094432460942397,2.074944515445537,1.5301383377570925,1.2567734351626711,1.2250476001355648,1.1755622677252768,0.9985445709015127
2024-07-10,86.33643948481809,3.9931119481905997,1.4094433304495309,2.0749446396311324,1.5301384293359948,1.2567735103806619,1.225047673454762,1.1755623380827729,0.9985386456564672
2024-07-11,86.33751523239106,3.993093564577522,1.4094368416104555,2.073922244088645,1.5301313848370663,1.2567677244076563,1.225042033542152,1.17555692599229,0.9985340485531697
2024-07-15,86.3369330822166,3.9879894774348292,1.4185428623306164,2.07137617015391,1.5301210675810022,1.256759250367744,1.2250337734198677,1.1755489995345074,0.9976953169609204
2024-07-16,86.33696074669285,3.98795240561773,1.4185433168666293,2.0713447914149157,1.5301215578694156,1.2567980027312964,1.2250341659508104,1.175549376209312,0.9976956366470318
2024-07-17,86.33691507646787,3.9879111177540048,1.4185425664905231,2.071343695722158,1.53012074847104,1.2567973379146633,1.2250335179365013,1.1755487543712946,0.9977871848719412
2024-07-18,86.33622975066105,3.987327010973906,1.4226746926944742,2.0712002820228124,1.5301086026671789,1.256787361699404,1.222353611560129,1.1755394230916463,0.9977792646294017
2024-07-22,86.33935983298763,3.988818357267196,1.4154520625549545,2.071275372485024,1.5301640760867246,1.2568329259766549,1.2246998922003263,1.1755820417603449,0.9978154386811418
2024-07-23,86.39154339630622,3.9912292015879722,1.3558674998540006,2.0725272526212613,1.5310889082155101,1.2575925565866162,1.225440101584488,1.1762925642848465,0.9984185189590754
2024-07-24,86.40683915945945,3.9827207997426686,1.3568447628351976,2.072894196939402,1.5313599899948827,1.2578152153924735,1.2164297562605806,1.1765008287949466,0.9985952905803874
2024-07-25,86.41365526546994,3.9793486592267406,1.3528046939319465,2.0730577148591904,1.5314807895997926,1.2579144367264918,1.216525712949352,1.1765936357353286,0.9986190915012242
2024-07-26,86.42161969387092,3.9797154211393293,1.3437127451935225,2.0732487809550566,1.5316219405447307,1.258030374068051,1.2166378356446481,1.1767020780381114,0.9987111305456285
2024-07-29,86.42942625818712,3.980074913411117,1.3307453249848264,2.073436059902262,1.5317602937164176,1.2640431905601233,1.2167477359398189,1.1768083708903603,0.9969578524079465
2024-07-30,86.42725306376927,3.977006612414518,1.3303431752234163,2.073383925115925,1.5317217789065443,1.273963299338679,1.2167171418528029,1.1767787810447112,0.9928322223341313
2024-07-31,86.43350001254649,3.9671543812045114,1.3304393322268746,2.073567756949348,1.5318324915250132,1.2771894667948307,1.2168050859837578,1.1768638384369887,0.9926476343321946
2024-08-01,86.43724483047842,3.958568878903415,1.330496974843082,2.0736575963486334,1.5318988597014975,1.2825914152308708,1.2168578052824672,1.1759929974267471,0.9926906417848673
2024-08-02,86.43716515012251,3.9585652297799645,1.3304035654559692,2.0736556847909986,1.5318974475527576,1.2873837435170787,1.2168566835476964,1.17599191336234,0.9880805818706843
2024-08-05,86.43701523193108,3.9585474403181435,1.3303090752432465,2.0736520882048617,1.5318947906019613,1.2876580588650388,1.2168545730093314,1.1759898737005754,0.9880788681257512
2024-08-06,86.4365116572266,3.95846169426151,1.3169349060435767,2.073640007284035,1.5318858659131065,1.3016622514074057,1.2168474837180092,1.1759830224835182,0.988073111662242
2024-08-07,86.43515713413335,3.9583996622836364,1.3139644845554004,2.0711186314506262,1.5318618601458465,1.3086475907895296,1.2168284148316546,1.1759645939730348,0.9880576278369243
2024-08-08,86.43475875306747,3.9583814179542585,1.3139584284714039,2.068712397047897,1.5318547997692493,1.3114991494444892,1.2168228064494067,1.1759591739328117,0.9880530738630094
2024-08-09,86.43460450090501,3.958387627738935,1.3139560835706727,2.0687087052071913,1.5318520660089094,1.311681169263809,1.2168014614232392,1.1759570753066548,0.9880513105755834
2024-08-12,86.43011443909225,3.9584397364339003,1.3139705043582175,2.0687314094734166,1.531868878224683,1.31685771101201,1.215985185334389,1.1759699815425306,0.9880621545285977
2024-08-13,86.4277243362784,3.9583302713705493,1.309325236951351,2.0686742016264184,1.5318265165531746,1.3241955854225291,1.2159515589805199,1.1759374617526388,0.9880348310644195
2024-08-14,86.42735906054365,3.958275288024376,1.3093197032555188,2.0686654586392024,1.5318200424841113,1.324650880071894,1.215946419916608,1.1759324918031964,0.9880306552614391
2024-08-15,86.41676461950065,3.9577900746078516,1.3124772139996617,2.068411877429763,1.5316322688750945,1.3334286947786145,1.2157973667371833,1.175788343612272,0.9879095404589086
2024-08-16,86.43022717553959,3.9584066444470998,1.2971030408088435,2.068734107855006,1.5318708763413837,1.3336364248250518,1.215986771423343,1.175971515437039,0.9880634433226456
2024-08-19,86.429589800201,3.95837745337752,1.2970934753880776,2.068718852079966,1.5318595796370897,1.3343640349325991,1.2159778041904028,1.1759628432945801,0.9880561568987599
2024-08-20,86.42956920516717,3.958215977640726,1.2972775274993176,2.068718359131488,1.531859214615111,1.3343637169712097,1.2159775144388942,1.17596256307811,0.9880559214579806
2024-08-21,86.42940994254829,3.958208683888733,1.2974594978750789,2.068714454951227,1.5318563918784884,1.3343612581569169,1.2159752737732838,1.175960396147519,0.9880541007804614
2024-08-22,86.42917093021467,3.958197737838134,1.2976402702159209,2.068708734117661,1.5318521556749642,1.334449748278445,1.2159719111090241,1.175957144140607,0.9880513684105825
2024-08-23,86.42766649742852,3.9581288393124763,1.2976176827891743,2.0685960785791546,1.5318254914297593,1.3362438205637959,1.215950745245804,1.1759366747960127,0.9880341698553141
2024-08-26,86.42750716215424,3.958121542233083,1.2976152905428284,2.0685922649817634,1.5318226674054083,1.3364257139005837,1.2159485035580053,1.175934506876871,0.9880323483472045
2024-08-27,86.42752389233046,3.9581223084251556,1.2976155417282804,2.068573307941812,1.5318229639274759,1.3364259725987504,1.2159487389348358,1.1759347345080051,0.9880325396052403
2024-08-28,86.42728815677849,3.9581115124413646,1.29761200241462,2.0685638864961957,1.5318187858009298,1.336698861916458,1.2159454223716137,1.1759315270850546,0.9880298446952676
2024-08-29,86.41884427065143,3.9577248076910236,1.306702142341778,2.0683617892387596,1.53166912816767,1.3371212823076761,1.2158266253469447,1.1758166393902107,0.9879333148645083
2024-08-30,86.41868496790424,3.9577175121012735,1.3163774772598014,2.066053751780081,1.5316663047198218,1.3460592092532893,1.215824384116769,1.1758144719136328,0.9718019209511012
2024-09-02,86.42274737142765,3.9579035580422848,1.321969757250699,2.065597833727148,1.531738305891736,1.3524824444148413,1.2158815380674883,1.1758697450626672,0.9558094461154912
2024-09-03,86.38023714953835,3.95595671692017,1.3581706900387862,2.0645817931022368,1.5309848638033938,1.3665576529317058,1.2152834618023098,1.1752913500764408,0.952936321786621
2024-09-04,86.3826246265826,3.956066056233899,1.360695752975926,2.064638856405136,1.5310271789363228,1.368253772929938,1.2153170512142293,1.1753238341400554,0.946052870581901
2024-09-05,86.38247532581637,3.9560477945393213,1.3608776619325766,2.064635287954136,1.5310245327614478,1.3682514080870363,1.2153149507019128,1.175321802750644,0.9460512354565609
2024-09-09,86.38239574139706,3.956044149821277,1.365482922321383,2.0646333857997945,1.531023122224207,1.363735763627269,1.2153138310288047,1.1753207199233364,0.9460503638568768
2024-09-10,86.38152032246293,3.9412633624115165,1.3774458996685208,2.0646124623333586,1.5310076064860954,1.3674992465558133,1.21530151476078,1.1753088089546366,0.9460407763663464
2024-09-11,86.4001466974965,3.9076494071430248,1.3952512681198375,2.0650576529931066,1.5313377363767386,1.3631866585009378,1.2155635692107165,1.1755622398108445,0.9462447703482985
2024-09-12,86.4008632569555,3.9076818152262542,1.3913003905053054,2.0650747795449846,1.5313504365234618,1.3663310633978143,1.2155736504849601,1.1755719893341354,0.946252618027575
2024-09-16,86.39859900943414,3.9024191456882606,1.395779160336701,2.0649690128518787,1.531310305484262,1.369612569240406,1.215541794789063,1.1755411819340391,0.9462278202412544
2024-09-17,86.39990860334257,3.9026178565314096,1.3958924659362886,2.065000312790435,1.5313335164468351,1.3696333292561718,1.2155602194643258,1.175559000296705,0.9444946959352607
2024-09-19,86.39433579951296,3.9023661372404055,1.396171002786862,2.064867120037835,1.5312347452626658,1.37562642693599,1.2154818156933536,1.1754831766088711,0.9444337759210657
2024-09-20,86.39433002805308,3.902365876547973,1.3961709095174961,2.0648275909595695,1.5312346429705443,1.3758106210626366,1.2154817344946909,1.175483098082265,0.9442954983117412
2024-09-23,86.3941708156711,3.9023586850463277,1.3961683365743862,2.064823785777921,1.5312318211243099,1.3759923713245703,1.2154794945358633,1.1754809318351982,0.9442937581103237
2024-09-24,86.39293745703152,3.902302975178943,1.3940291498380533,2.064786015724744,1.5312099613393504,1.3795662472651589,1.2154621424145147,1.1754641507312273,0.9442419004764814
2024-09-25,86.39299660267416,3.9023520861036025,1.394030104207153,2.0647491905423547,1.5312110096240812,1.3795671917327816,1.2154629745344963,1.1754649554681034,0.944165885113257
2024-09-26,86.38888179547612,3.9021662211945864,1.3939637080253715,2.068584508310571,1.5311380796606364,1.380330719213441,1.215405083316536,1.1754089693135537,0.944120915489179
2024-09-27,86.38052499269077,3.901788746305822,1.4035023336171395,2.06838440440343,1.5309899654739152,1.3801971933318775,1.215287511467306,1.1752952664765155,0.9440295862332342
2024-09-30,86.36837195395054,3.9012397962989303,1.4123321742231516,2.0731352858420333,1.5307745676123847,1.3800030107894452,1.215116530378587,1.1751299119720608,0.9438967689328719
2024-10-02,86.36741105698422,3.9011114634145394,1.4215278913911735,2.0604004474164803,1.5307575368798974,1.3800797717773852,1.2197087266011815,1.175116837987431,0.9438862675476858
2024-10-03,86.34707167863918,3.900114986094679,1.4362963118442573,2.059877008184322,1.5303970460846297,1.3883173979721088,1.219421487271468,1.1748400999716104,0.9436639839377524
2024-10-04,86.36718181485354,3.909682039873201,1.416365731078328,2.0557510483746095,1.5307534738413617,1.3886407355380417,1.2197054891691004,1.1751137189141085,0.9368059483577212
2024-10-07,86.36419624911012,3.909542283308989,1.4151193283900398,2.05564120589976,1.5307005583121405,1.389605952204975,1.2196633260366585,1.1750730972428896,0.9404579994944191
2024-10-08,86.35241240391262,3.908456261304114,1.4130842782604456,2.0684525007829655,1.5304917039580648,1.3923634950709383,1.2194969107343538,1.1749127659936562,0.9403296799828378
2024-10-09,86.38056868262639,3.875412488899463,1.4088464869026631,2.0877904877736664,1.530990739824998,1.392817492516368,1.2163936661580073,1.175295860922712,0.9318840943757262
2024-10-10,86.3902791708828,3.859876823376905,1.409004862651686,2.0919871508725048,1.5311628464437255,1.3929740663629018,1.2211373418550504,1.175427982033158,0.9281497555212694
2024-10-14,86.37197069431807,3.8590493670868504,1.417457576404858,2.1047013657752247,1.5308383509176091,1.391972164668906,1.2208785492614829,1.1751788765103015,0.9279530550566963
2024-10-15,86.37053854558297,3.8590774971523376,1.419000073125744,2.1046664673541917,1.5308129678194782,1.391949084135269,1.2208583056609723,1.1751593906640485,0.9279376685049788
2024-10-16,86.36648104873707,3.85889620622795,1.4260261364902618,2.1045675947791587,1.5307410536124675,1.3918836934463414,1.2208009524383583,1.175104184275373,0.9254991299930135
2024-10-17,86.3580578285899,3.858418077391595,1.4362027423726893,2.1039013106015005,1.530591762258619,1.3917479446856327,1.2206818891738442,1.1749895777622927,0.9254088671639243
2024-10-18,86.35479683194174,3.858272378325011,1.4398325433432981,2.103821864452589,1.5305339650509011,1.391787491255629,1.2206357945805986,1.1749452085723058,0.9253739224779287
2024-10-21,86.35495589923516,3.855240151757334,1.442598226074994,2.1038257397352846,1.530536784325617,1.391882155974211,1.220638043016577,1.1749473728452946,0.9253756270355289
2024-10-22,86.35083533073717,3.8550561926439726,1.447410511148193,2.103633255613116,1.530463752250123,1.3917983798185267,1.2205797982683153,1.174891308302375,0.9253314712182066
2024-10-23,86.34884722143113,3.8546911517657505,1.4580601488057077,2.1058871849121976,1.5304285154256412,1.381359656786039,1.2205516960959806,1.1748642580447293,0.9253101667328237
2024-10-24,86.34743198195943,3.854167509221624,1.4596018323893878,2.105741881992755,1.5304034320236812,1.3819816675433167,1.2205316915100117,1.174845002266275,0.9252950010935169
2024-10-25,86.34395328401291,3.8539890290298375,1.4617531718811316,2.10565704750732,1.530341776324674,1.3837677770038197,1.220482519681835,1.1747976710277765,0.9252577235306947
2024-10-28,86.25643701595438,3.8500827133686846,1.5616511016828842,2.103505414161818,1.528790656691809,1.3823652214443736,1.2192454663469954,1.1736025070116274,0.9243199033374336
2024-10-29,86.2648589950426,3.8453869974830863,1.561527564719224,2.0992945615703924,1.528939926049394,1.3825001939912358,1.2193645120689869,1.173717096207679,0.9244101528673939
2024-10-30,86.2645241430902,3.8453002153810854,1.5601414348511315,2.0992864127959,1.5289339912049476,1.3824948275779065,1.2193597788949886,1.173712540222011,0.9262466559818234
2024-10-31,86.26377345398465,3.845266752900326,1.5601278582251672,2.099268144435236,1.5289206861516624,1.3834028345437193,1.2193491678111061,1.1737023263684512,0.9261887755796857
2024-11-01,86.2630561507465,3.8452347786174617,1.5648070385506307,2.099162181646011,1.5289079728223571,1.3796192081087355,1.219339028640612,1.1736925667620068,0.926181074105692
2024-11-04,86.25680537147473,3.8449561458525,1.5702134299361101,2.098993053181858,1.528797185346334,1.3816351541036607,1.2192461652776185,1.1736075188458406,0.9257459759813574
2024-11-05,86.27204397749779,3.8456352791285635,1.55282441550474,2.0993638729455264,1.529067271143001,1.381879241439035,1.2194615640728534,1.1738148548644698,0.9259095234040178
2024-11-06,86.27164707361838,3.845617586867076,1.5528172715678847,2.0993542145947206,1.5290602365034605,1.3818728839539618,1.2194559538078906,1.1738094546021354,0.9263653244844877
2024-11-07,86.22840361834002,3.848567445474739,1.5963665591582379,2.098301918351729,1.5282937987432224,1.3821918499904617,1.2188447044485569,1.1732210854405718,0.925809020052464
2024-11-08,86.22808641609831,3.848553288025803,1.5967285495443593,2.09829419947901,1.528288176718476,1.3821867654204723,1.2188402207719917,1.1732167695963405,0.9258056143452464
2024-11-11,86.22840159616834,3.848559124259872,1.5967343858911576,2.098036547111227,1.5282937629026834,1.3821918175762096,1.2188446758650142,1.1732210579269642,0.9257170322985372
2024-11-12,86.22875393127755,3.8485748497340113,1.5967409102563765,2.0976365130348906,1.5283000076148654,1.3821974653059135,1.2188496561471958,1.1732258517879421,0.9257208148412452
2024-11-13,86.22590916324728,3.8484478816149617,1.6041372663846623,2.093417370350519,1.5282495875542228,1.3821518653061273,1.2188094451459062,1.1731871459590475,0.9256902744372736
2024-11-15,86.23388849343887,3.8487678713381768,1.604285712960005,2.0843932576827897,1.5283910114973578,1.3822797693922104,1.218922233553681,1.173295712487426,0.9257759376494862
2024-11-18,86.21841346328829,3.8729192643039347,1.5994000477265944,2.0817203198955316,1.528116735369979,1.382031713535266,1.2187034928863516,1.1730851596891756,0.9256098033048789
2024-11-19,86.2105203071033,3.872564704814643,1.608448322376615,2.081489882757985,1.5279768387565216,1.3819051907690798,1.2185919225543753,1.1729777656417584,0.9255250652257333
2024-11-20,86.20858161487672,3.872468286618976,1.6084121517764571,2.083722020835964,1.5279424777897959,1.3818741146447082,1.2185645189999228,1.1729305623325206,0.9255042521249303
2024-11-21,86.16033661143577,3.87030113292832,1.6673346692429167,2.0786963803531804,1.5270873936587535,1.3811007749125475,1.2178825723965694,1.1722741539105779,0.9249863111613743
