date,CMB WING LUNG BANK LTD,BOCOM INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIC SECURITIES BROKERAGE (HK) LTD,THE HONGKONG AND SHANGHAI BANKING,HUATAI FINANCIAL HOLDINGS (HONG KONG),CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,TOTAL_CCASS_PCT
2024-03-15,0.0,0.0,5.0955576797621545,3.8707078350552404,0.0,1.6101459291290203,2.1048615641444233,0.16516650137903632,0.8482647960533319,0.0,13.694704305523207
2024-03-18,0.0,0.0,5.105148226644647,3.868784456147488,0.0,1.6111998353798438,2.105256778988482,0.16516650137903632,0.8487917491787434,0.0,13.70434754771824
2024-03-19,0.0,0.0,5.106518304770717,3.871735393649793,0.0,1.6111998353798438,2.1056519938325406,0.16516650137903632,0.8480013194906261,0.0,13.708273348502557
2024-03-20,0.0,0.0,5.107624906334082,3.866808381927194,0.0,1.6261916517978061,2.1056519938325406,0.16516650137903632,0.8481857530845202,0.0,13.719629188355178
2024-03-21,0.0,0.0,5.105042836019565,3.8911272686649427,0.0,1.6259281752351002,2.105125040707129,0.16516650137903632,0.8478959288655438,0.0,13.740285750871317
2024-03-22,0.0,0.0,5.112868089931928,3.8823534991268387,0.0,1.6250323549219003,2.106284337583035,0.16516650137903632,0.8453929015198381,0.0,13.737097684462576
2024-03-25,0.0,0.0,5.116266937590833,3.8926027374160963,0.0,1.6250323549219003,2.106257989926764,0.1668790990366243,0.8463150694893087,0.0,13.753354188381529
2024-03-26,21.78409808283914,0.0,5.128861117288173,3.8886242413192376,0.0,1.6253485267971473,2.106653204770823,0.16861804435048286,0.8477641905841907,0.0,35.5499674079492
2024-03-27,21.78409808283914,0.0,5.1287557266630905,3.8894146710073554,0.0,1.6253485267971473,2.1065478141457405,0.219100153764922,0.8479222765218142,0.0,35.601187251739205
2024-03-28,21.78409808283914,0.0,5.13054736728949,3.883460100690203,0.0,1.6253221791408767,2.1066795524270936,0.2190738061086514,0.8492923546478846,0.0,35.59847344314334
2024-04-02,21.78409808283914,0.0,5.122458636814421,3.899795647577965,0.0,1.6253221791408767,2.1066795524270936,0.2190738061086514,0.8491079210539906,0.0,35.60653582596214
2024-04-03,21.78409808283914,0.0,5.138636097764559,3.873079124119593,0.0,1.6245580971090297,2.1066005094582816,0.21920554439000434,0.8531918077759311,0.0,35.59936926345654
2024-04-05,21.78409808283914,0.0,5.136580980575454,3.8713138311494637,0.0,1.6245580971090297,2.10607355633287,0.22099718501640406,0.8538241515264252,0.0,35.59744588454878
2024-04-08,21.78409808283914,0.0,5.135685160262254,3.8729737334945105,0.0,1.6318526828764472,2.104808868831882,0.17054142325823549,0.853771456213884,0.0,35.553731407776354
2024-04-09,21.78409808283914,0.0,5.135685160262254,3.8729737334945105,0.0,1.6302718235002123,2.1048615641444233,0.17053947353167148,0.8632302648150236,0.0,35.56166010258723
2024-04-10,21.78409808283914,0.0,5.132839613385031,3.866940120208547,0.0,1.6302718235002123,2.1047561735193407,0.17233111415807117,0.8635464366902706,0.0,35.55478336430061
2024-04-11,21.78409808283914,0.0,5.130125804789161,3.8589831280148306,0.0,1.6304299094378356,2.1047561735193407,0.17409640712820032,0.8642051280970352,0.0,35.546694633825545
2024-04-12,21.78409808283914,0.0,5.140269652453336,3.8660442998953473,0.0,1.5915198223957185,2.1047034782067997,0.17657308681763523,0.8675249327871288,0.0,35.53073335539511
2024-04-15,21.78409808283914,0.0,5.139979828234359,3.869285061616629,0.0,1.5915198223957185,2.104966954769506,0.17833837978776437,0.8680518859125406,0.0,35.536240015555656
2024-04-16,21.78409808283914,0.0,5.143273285268182,3.866940120208547,0.0,1.5913880841143657,2.104940607113235,0.17833837978776437,0.8680518859125406,0.0,35.53703044524377
2024-04-17,21.78409808283914,0.0,5.136317504012748,3.871287483493193,0.0,1.5913880841143657,2.1049142594569643,0.1801036727578935,0.8710555187273872,0.0,35.53916460540169
2024-04-18,21.78409808283914,0.0,5.149544027460581,3.8602741631720896,0.0,1.59022878723846,2.1049142594569643,0.16304620008831733,0.8729788976351398,0.0,35.52508441789069
2024-04-19,21.78409808283914,0.0,5.280465531469114,3.8644897881753826,0.0,1.589728181769319,1.9601338882501047,0.1666294813411168,0.8807251085786915,0.0,35.52627006242287
2024-04-22,21.78409808283914,0.0,5.279306234593208,3.8669137725522766,0.0,1.589728181769319,1.9601338882501047,0.16842112196751652,0.8795658117027858,0.0,35.52816709367435
2024-04-23,21.78409808283914,0.0,5.2801230119375955,3.8686000225535935,0.0,1.589464705206613,1.9601338882501047,0.16842112196751652,0.8781957335767153,0.0,35.52903656633128
2024-04-24,21.78409808283914,0.0,5.287895570537418,3.8698910577108525,0.0,1.5819029278569554,1.9601338882501047,0.16842112196751652,0.8778268663889273,0.0,35.53016951555092
2024-04-25,21.78409808283914,0.0,5.308156918209497,3.8688634991163,0.0,1.5819029278569554,1.9601338882501047,0.17031815321899857,0.8806724132661503,0.0,35.55414588275714
2024-04-26,21.78409808283914,0.0,5.318300765873672,3.874212073339228,0.0,1.5820083184820377,1.9601338882501047,0.17216248915793944,0.874928624199163,0.0,35.56584424214129
2024-04-29,21.78409808283914,0.0,5.330552426039494,3.8652802178635004,0.0,1.581981970825767,1.9601338882501047,0.1743756922846685,0.8723465538846457,0.0,35.56876883198732
2024-04-30,21.78409808283914,0.0,5.372129027634475,3.876056409278169,0.0,1.5827724005138846,1.9601338882501047,0.1743756922846685,0.8696590929450462,0.0,35.619224593745486
2024-05-02,21.78409808283914,0.0,5.405537855785576,3.9045645733629413,0.0,1.5829316720960402,1.9601075405938342,0.1743756922846685,0.8698171788826696,0.0,35.68143259584487
2024-05-03,21.78409808283914,0.0,5.421241058922845,3.9419255499546293,0.0,1.5850131369414167,1.9605027554378929,0.1743756922846685,0.8736902843544456,0.0,35.74084656073504
2024-05-06,21.78409808283914,0.0,5.421241058922845,3.9419255499546293,0.0,1.584986789285146,1.9601075405938342,0.17440203994093909,0.900459503125359,0.0,35.76722056466189
2024-05-07,21.78409808283914,0.0,5.421241058922845,3.9419255499546293,0.0,1.585065832253958,1.9601075405938342,0.17440203994093909,0.9015397570324528,0.0,35.768379861537795
2024-05-08,21.78409808283914,14.918617859916889,5.435389750340149,4.010297717976795,0.0,1.5850394845976872,1.9600811929375634,0.2027624990646582,0.9046224328161113,0.0,50.800909020488994
2024-05-09,21.78409808283914,14.918617859916889,5.465715902707591,4.014724124230253,0.0,1.5811927267821817,1.9600811929375634,0.20436970609716384,0.90591346797337,0.0,50.83471306348415
2024-05-10,21.78409808283914,14.918617859916889,5.4913785199151395,4.016120550012594,0.0,1.6281640109985656,1.9600811929375634,0.18965980960129672,0.9127375109474511,0.0,50.90085753716864
2024-05-13,21.78409808283914,14.918617859916889,5.507266156646302,3.9940412140578445,0.0,1.6404130363987603,1.9600811929375634,0.22080471538734742,0.9133962023542158,0.0,50.938718460538055
2024-05-14,21.78409808283914,14.921252625543948,5.520308246500241,4.004817405472513,0.0,1.6411771184306072,1.9599494546562106,0.25772128606071976,0.9179806945452975,0.0,51.00730491404868
2024-05-16,21.78409808283914,14.913348328662773,5.549975707460918,4.017675061732558,0.0,1.6414405949933129,1.95992310699994,0.2611201337196251,0.9364240539347063,0.0,51.06400507034298
2024-05-17,21.7853891179964,14.913348328662773,5.608256723131451,3.9939094757764915,0.0,1.665943915324956,1.9600021499687517,0.35726678899005215,0.948860147694422,0.0,51.23297664754529
2024-05-20,21.7853891179964,14.913348328662773,5.677472016154275,4.012168401572007,0.0,1.6667343450130736,1.959975802312481,0.3563255453174418,0.9610591125477025,0.0,51.33247266957615
2024-05-21,21.78536277034013,14.913348328662773,5.706428090395646,3.996438850778468,0.0,1.667788251263897,1.959975802312481,0.35930283047601785,0.9675406359902661,0.0,51.35618556021968
2024-05-22,21.78536277034013,14.913348328662773,5.722921723221033,4.094109612573523,0.0,1.6162522355986346,1.95992310699994,0.4178748560100585,0.9711239172430655,0.0,51.480916550649155
2024-05-23,21.78536277034013,14.913348328662773,5.711144320868081,4.142431214173774,0.0,1.6162522355986346,1.9598967593436694,0.40376568607716073,0.9742856359955356,0.0,51.50648695105976
2024-05-24,21.78541546565267,14.913348328662773,5.7662109224736025,4.09621742507517,0.0,1.6167791887240464,1.9598704116873988,0.40595254154761923,0.9934667297605209,0.0,51.5372610135838
2024-05-27,21.78544181330894,14.913348328662773,5.79540412562141,4.080566917250443,0.0,1.6166211027864228,1.9600021499687517,0.39190397122414367,0.9968128821068851,0.0,51.54010129092976
2024-05-28,21.78544181330894,14.913348328662773,5.869019477241421,4.118296761029919,0.0,1.6176486613809757,1.9601338882501047,0.3921147524743084,1.0019243274233784,0.0,51.657928009771815
2024-05-29,21.784414254714385,14.913348328662773,5.936390434325305,4.157528421216819,0.0,1.6176486613809757,1.9601075405938342,0.3947495181013668,1.0082477649283186,0.0,51.77243492392378
2024-05-30,21.784414254714385,14.913348328662773,5.94698219214608,4.141034788391433,0.0,1.617622313724705,1.9601075405938342,0.4117941067670266,1.0049543078944956,0.0,51.780257832894726
2024-05-31,21.784414254714385,14.913348328662773,5.9928534617131675,4.144301897768986,0.0,1.620204384039222,1.9601075405938342,0.4175905911465551,1.0068249914897072,0.0,51.83964545012862
2024-06-03,21.784414254714385,14.913348328662773,5.997227172654084,4.150704378242738,0.0,1.6191241301321282,1.9616093570012574,0.4110695462195856,1.0064034289893777,0.0,51.84390059661633
2024-06-04,21.784414254714385,14.913348328662773,6.052214731290793,4.172572932947323,0.0,1.38960969635907,1.9631111734086806,0.7081814478774855,1.0004752063284963,0.0,51.98392777158901
2024-06-05,21.784677731277093,14.913348328662773,6.1048310008631494,4.1876174446778265,0.0,1.328983739280456,1.9630584780961395,0.656708534848991,1.0442386633939365,0.0,51.98346392110036
2024-06-06,21.784677731277093,14.913348328662773,6.1070442039898785,4.198867893905366,0.0,1.328852000999103,1.9630584780961395,0.7093074149682089,1.0415248547980662,0.0,52.04668090669663
2024-06-07,21.784677731277093,14.913348328662773,6.135499672762109,4.194362444683096,0.0,1.329115477561809,1.9630584780961395,0.7026324997286192,1.0433428430807365,0.0,52.066037475852376
2024-06-11,21.784704078933363,14.913348328662773,6.16081977043814,4.21889211267101,0.0,1.3333311025651025,1.9631902163774924,0.6403440055393312,1.03944338995269,0.0,52.0540730051399
2024-06-12,21.784704078933363,14.913348328662773,6.171069008727398,4.214808225949069,0.0,1.3333311025651025,1.9633219546588452,0.6152478629415998,1.0368876672944436,0.0,52.03271822973259
2024-06-13,21.784730426589633,14.913348328662773,6.189143500929018,4.220894534547574,0.0,1.3333311025651025,1.9633219546588452,0.5898829742499087,1.0375200110449374,0.0,52.03217283324779
2024-06-14,21.784730426589633,14.913348328662773,6.1906453173364415,4.213227366572834,0.0,1.3333311025651025,1.9634536929401984,0.5544585503941083,1.0374936633886669,0.0,51.99068844844975
2024-06-17,21.784730426589633,14.913348328662773,6.18563926264503,4.217917249388998,0.0,1.3331993642837496,1.9634536929401984,0.53559362850437,1.0375200110449374,0.0,51.971401964059694
2024-06-18,21.784730426589633,14.913348328662773,6.171411528258916,4.2270598861148905,0.0,1.3331993642837496,1.9634273452839277,0.53559362850437,1.0389954797960903,0.0,51.96776598749435
2024-06-19,21.784730426589633,14.913348328662773,6.183873969674901,4.226901800177267,0.0,1.3085405927801097,1.9634273452839277,0.5111166558289973,1.0399966907343725,0.0,51.931935809731975
2024-06-20,21.784730426589633,14.913348328662773,6.201869418907711,4.221474182985527,0.0,1.3085405927801097,1.9634273452839277,0.5316414800637824,1.0398913001092902,0.0,51.96492307538275
2024-06-21,21.784730426589633,14.913348328662773,6.203871840784275,4.221948440798397,0.0,1.3085669404363804,1.9634273452839277,0.5090878862961624,1.0398649524530195,0.0,51.94484616130457
2024-06-24,21.784730426589633,14.913348328662773,6.237148930654023,4.220736448609951,0.0,1.3085669404363804,1.9634009976276572,0.4722064370485988,1.0394170422964195,0.0,51.93955555192543
2024-06-25,21.784730426589633,14.913348328662773,6.273456000994887,4.211383030633893,0.0,1.3085669404363804,1.9632956070025747,0.4708363589225284,1.0370194055757964,0.0,51.96263609881847
2024-06-26,21.784730426589633,14.913348328662773,6.291319711946343,4.213359104854187,0.0,1.3085669404363804,1.9632956070025747,0.4506329760942445,1.0375463587012081,0.0,51.96279945428734
2024-06-27,21.784730426589633,14.913348328662773,6.294876645542873,4.213174671260292,0.0,1.3085669404363804,1.9632956070025747,0.44712873781025686,1.0375200110449374,0.0,51.962641368349715
2024-06-28,21.784730426589633,14.913348328662773,6.31413678227667,4.2138597103233275,0.0,1.3104639716878625,1.9632956070025747,0.4477347339044802,1.034885245417879,0.0,51.982454805865196
2024-07-02,21.784730426589633,14.913348328662773,6.347282133865065,4.214676487667716,0.0,1.3104639716878625,1.9632956070025747,0.4460748315594335,1.00740463992766,0.0,51.987276426962715
2024-07-03,21.784730426589633,14.913348328662773,6.353737309651357,4.211462073602705,0.0,1.3104639716878625,1.9632956070025747,0.45122316359470555,1.012278956337718,0.0,52.000539837129324
2024-07-04,21.784730426589633,14.913348328662773,6.369862075288955,4.213411800166728,0.0,1.3104639716878625,1.9632956070025747,0.4513812495323291,1.0129192043850932,0.0,52.01941266331595
2024-07-05,21.240080618808573,14.540493023982753,6.288161168754384,4.110870496606846,0.0,1.2777004746737965,1.9142103737207254,0.42104790530317043,0.9873378681699374,0.0,50.77990193002019
2024-07-08,21.240080618808573,14.540493023982753,6.299901008260394,4.102418839719586,0.0,1.2777004746737965,1.9142103737207254,0.42104790530317043,0.9873635570966464,0.0,50.78321580156565
2024-07-09,21.240080618808573,14.540493023982753,6.329597407535992,4.106863024040242,0.0,1.2777004746737965,1.9142103737207254,0.38667368091849846,0.98957280479362,0.0,50.785191408474205
2024-07-10,21.240080618808573,14.540493023982753,6.360629631000457,4.100749059483501,0.0,1.2777004746737965,1.9142103737207254,0.36286775253727327,0.9970225935392284,0.0,50.79375352774631
2024-07-11,21.240080618808573,14.540493023982753,6.366358261656563,4.103240885374274,0.0,1.2777004746737965,1.9141846847940167,0.3619172622490405,0.9973051717330271,0.0,50.801280383272044
2024-07-12,21.240080618808573,14.540493023982753,6.362222344456415,4.110664985193173,0.0,1.2776490968203789,1.9141846847940167,0.3617631286887865,0.9973822385131541,0.0,50.80444012125726
2024-07-15,21.240080618808573,14.540493023982753,6.36463710356706,4.1085841821297455,0.0,1.2776490968203789,1.9140048623070536,0.361622019414374,0.9987180627020219,0.0,50.80578896973196
2024-07-16,21.240080618808573,14.540493023982753,6.354618422150553,4.1090979606639255,0.0,1.2776490968203789,1.9140048623070536,0.361544952634247,0.9913710296632495,0.0,50.78885996703073
2024-07-17,21.240080618808573,14.540493023982753,6.356622158433854,4.110433784852793,0.0,1.2776490968203789,1.9140048623070536,0.36372851140451157,0.9911398293228686,0.0,50.794151885932784
2024-07-18,21.240080618808573,14.540493023982753,6.360603942073749,4.123560826401089,0.0,1.2776490968203789,1.9140048623070536,0.36372851140451157,0.9861047996879057,0.0,50.80622568148602
2024-07-19,21.239823729541484,14.540493023982753,6.365895860975801,4.119245086713978,0.0,1.2776490968203789,1.9140048623070536,0.3652955359337602,0.9835102180902972,0.0,50.80591741436551
2024-07-22,21.239823729541484,14.540493023982753,6.351792640212563,4.135814444441279,0.0,1.322039562173521,1.9139534844536357,0.36706807187668083,0.9835102180902972,0.0,50.85449517477222
2024-07-23,21.239823729541484,14.540493023982753,6.370314356369748,4.145370725177025,0.0,1.2927028078718494,1.9139534844536357,0.35552603710632963,0.9835102180902972,0.0,50.841694382593126
2024-07-24,21.239823729541484,14.540493023982753,6.365895860975801,4.158960167406083,0.0,1.2927028078718494,1.9139277955269267,0.353342478336065,0.9811211479063606,0.0,50.84626701154732
2024-07-25,21.239823729541484,14.540493023982753,6.364071947179463,4.163455729580157,0.0,1.2927028078718494,1.9139277955269267,0.353342478336065,0.9811211479063606,0.0,50.84893865992506
2024-07-26,21.239823729541484,14.540493023982753,6.359602073932098,4.175169880159459,0.0,1.2927028078718494,1.9140048623070536,0.325724313231225,0.9825597278020645,0.0,50.83008041882798
2024-07-29,21.239823729541484,14.540493023982753,6.351587128798891,4.180615932621766,0.0,1.2964533911713627,1.9139277955269267,0.32012325378515616,0.9815835485871225,0.0,50.824607804015464
2024-07-30,21.239823729541484,14.540493023982753,6.347836545499379,4.222514572084136,0.0,1.2964533911713627,1.9138507287467996,0.3011134480205002,0.9789632780628051,0.0,50.84104871710922
2024-07-31,21.239823729541484,14.540493023982753,6.360681008853876,4.219020878051713,0.0,1.2964533911713627,1.9138507287467996,0.3030144285969658,0.9794513676702761,0.0,50.852788556615224
2024-08-01,21.239823729541484,14.540493023982753,6.375349386004711,4.211930734280029,0.0,1.2964533911713627,1.9138507287467996,0.3027832282565849,0.9794513676702761,0.0,50.860135589654
2024-08-02,21.239823729541484,14.540493023982753,6.387397492631229,4.208796685221532,0.0,1.2964533911713627,1.9138507287467996,0.30478696453988646,0.9789375891360962,0.0,50.87053960497114
2024-08-05,21.239823729541484,14.540493023982753,6.394256436062531,4.210338020824072,0.0,1.2964533911713627,1.9138507287467996,0.25480599788955244,0.9772421199733026,0.0,50.827263448191864
2024-08-06,21.239823729541484,14.540493023982753,6.385650645615018,4.217119897475246,0.0,1.2964533911713627,1.9138507287467996,0.25480599788955244,0.9769852307062127,0.0,50.82518264512843
2024-08-07,21.239823729541484,14.540493023982753,6.346629165944055,4.233740633055967,0.0,1.2802436784179871,1.9142103737207254,0.30698182643790295,0.9715391782439058,0.0,50.83366160934478
2024-08-08,21.239849418468193,14.540493023982753,6.351844018065981,4.206690193231395,0.0,1.2964020133179446,1.9142103737207254,0.3632046114332083,0.9710767775631438,0.0,50.88377042978335
2024-08-09,21.239849418468193,14.540493023982753,6.350867838851039,4.192535594614739,0.0,1.2963506354645267,1.9142103737207254,0.3632303003599173,0.9754438951036729,0.0,50.87298108056557
2024-08-12,21.239849418468193,14.540493023982753,6.350379749243569,4.187834521026993,0.0,1.2963506354645267,1.9142103737207254,0.3632303003599173,0.9782439881149534,0.0,50.870592010381635
2024-08-13,21.239849418468193,14.540493023982753,6.349223747541664,4.174681790551988,0.0,1.2963506354645267,1.9147241522549054,0.3632303003599173,0.9820459492678846,0.0,50.86059901789183
2024-08-14,21.239849418468193,14.540493023982753,6.3406693349475685,4.176736904688708,0.0,1.2963506354645267,1.9147241522549054,0.3632303003599173,0.9824312831685195,0.0,50.8544850533351
2024-08-15,21.239849418468193,14.540493023982753,6.339282132905283,4.177481883563269,0.0,1.2963506354645267,1.9147241522549054,0.3214344166043832,0.9854882654468898,0.0,50.815103928690206
2024-08-16,21.239849418468193,14.540493023982753,6.340772090654405,4.18074437725531,0.0,1.2963506354645267,1.9147241522549054,0.3214344166043832,0.9886736923588052,0.0,50.82304180704328
2024-08-19,21.239849418468193,14.540493023982753,6.341388624895421,4.179768198040369,0.0,1.2963249465378177,1.9147241522549054,0.3227318872256744,0.9934775216533871,0.0,50.82875777305852
2024-08-20,21.239849418468193,14.540493023982753,6.341542758455675,4.181206777936072,0.0,1.2963249465378177,1.9147241522549054,0.3227318872256744,0.9934775216533871,0.0,50.830350486514476
2024-08-21,21.239849418468193,14.540493023982753,6.347065877698108,4.178175484584411,0.0,1.2967102804384525,1.9146470854747786,0.3227318872256744,0.9934518327266781,0.0,50.833124890599045
2024-08-22,21.239849418468193,14.540493023982753,6.3442657846868284,4.180975577595691,0.0,1.2967488138285161,1.9146470854747786,0.3266878021163726,0.9934518327266781,0.0,50.83711933887981
2024-08-23,21.239849418468193,14.540493023982753,6.3459098759962025,4.180333354427967,0.0,1.2967488138285161,1.9146470854747786,0.32761260347789645,0.9934518327266781,0.0,50.83904600838298
2024-08-26,21.239849418468193,14.540493023982753,6.349172369688246,4.190968570085491,0.0,1.2967488138285161,1.9146470854747786,0.3050527678645444,0.9921930753179373,0.0,50.82912512471046
2024-08-27,21.239335639934012,14.540493023982753,6.344625429660754,4.191482348619671,0.0,1.2967488138285161,1.9146470854747786,0.2867391320137022,0.9933747659465512,0.0,50.80744623946074
2024-08-28,21.239335639934012,14.540493023982753,6.3603984306600765,4.187269364639396,0.0,1.2967231249018072,1.9146213965480694,0.2867391320137022,0.9916279189303394,0.0,50.817208031610164
2024-08-29,21.239335639934012,14.540493023982753,6.385624956688309,4.184392204847988,0.0,1.2967231249018072,1.9146213965480694,0.2867391320137022,0.9918848081974294,0.0,50.83981428711407
2024-08-30,21.239335639934012,14.540493023982753,6.354361532883463,4.1907887475985275,0.0,1.2967231249018072,1.9146213965480694,0.2867391320137022,0.9936059662869321,0.0,50.81666856414927
2024-09-02,21.239335639934012,14.540493023982753,6.38382673181868,4.191199770425872,0.0,1.3050206482288125,1.9146213965480694,0.2867391320137022,0.993349077019842,0.0,50.85458541997174
2024-09-03,21.239335639934012,14.540493023982753,6.436129386598193,4.192946617442083,0.0,1.3046610032548864,1.9153920643493392,0.33377956429043776,1.0090707001657466,0.0,50.97180800001745
2024-09-04,21.239335639934012,14.540493023982753,6.453906123880817,4.203658899879733,0.0,1.3046610032548864,1.9153920643493392,0.33344560824322084,1.0193462708493444,0.0,51.010238634374105
2024-09-05,21.239335639934012,14.540493023982753,6.456963106159187,4.206099347917088,0.0,1.3046096254014685,1.9153920643493392,0.33339423038980287,1.0192435151425085,0.0,51.01553055327616
2024-09-09,21.239335639934012,14.540493023982753,6.481727231506658,4.20604797006367,0.0,1.3046096254014685,1.9153920643493392,0.33343258395737935,1.0194747154828896,0.0,51.04051285467817
2024-09-10,21.239335639934012,14.540493023982753,6.502946284968288,4.207743439226464,0.0,1.3046096254014685,1.9153920643493392,0.3331038941401378,1.0192435151425085,0.0,51.06286748714497
2024-09-11,21.239335639934012,14.540493023982753,6.533361974191737,4.21652905216094,0.0,1.3044041139877964,1.9153920643493392,0.33442178745816264,1.0071697195892813,0.0,51.09110737565402
2024-09-12,21.239335639934012,14.540493023982753,6.544870613357366,4.216554741087649,0.0,1.3044041139877964,1.9153920643493392,0.33439609853145363,1.0199371161636515,0.0,51.11538341139402
2024-09-13,21.239335639934012,14.540493023982753,6.5796534201213435,4.194796220165131,0.0,1.304519714157987,1.9153920643493392,0.33693154421977795,1.0177792463200959,0.0,51.12890087325044
2024-09-16,21.239335639934012,14.540493023982753,6.575337680434233,4.195875155086908,0.0,1.304519714157987,1.9153920643493392,0.3366824130085541,1.017753557393387,0.0,51.125389248347176
2024-09-17,21.239335639934012,14.540493023982753,6.564830909410254,4.209284774829004,0.0,1.3069601621953415,1.9153920643493392,0.3370033447699296,1.0182416470008577,0.0,51.1315415664715
2024-09-19,21.239335639934012,14.540493023982753,6.564830909410254,4.209284774829004,0.0,1.3069601621953415,1.9159058428835192,0.3370033447699296,1.0185499141213659,0.0,51.132363612126184
2024-09-20,21.239335639934012,14.540493023982753,6.564830909410254,4.209284774829004,0.0,1.3069601621953415,1.9159058428835192,0.33697765584322065,1.0187297366083286,0.0,51.132517745686435
2024-09-23,21.239335639934012,14.540493023982753,6.600898162509683,4.217993320983353,0.0,1.305259555247206,1.9154434422027573,0.3258723328269223,1.0193462708493444,0.0,51.164641748536035
2024-09-24,21.239335639934012,14.540493023982753,6.574207367659038,4.242423490283607,0.0,1.305259555247206,1.9155205089828844,0.3526093677456438,1.0189352480220006,0.8741171091269561,52.0629013109841
2024-09-25,21.239335639934012,14.540493023982753,6.575491813994487,4.338602831882081,0.0,1.3085991157193753,1.9154948200561752,0.34971954331336885,1.0184214694878206,0.8822861878204163,52.168444446190485
2024-09-26,21.239335639934012,14.540493023982753,6.582581957766171,4.385742012393087,0.0,1.305336622027333,1.9153663754226304,0.38498134580476334,1.0222491195674608,0.8899928658331147,52.26607896273132
2024-09-27,21.239335639934012,14.540493023982753,6.595940199654847,4.439791514188811,0.0,1.3041035535453014,1.9140048623070536,0.3891119967749361,1.0247923233116514,0.8981362555998659,52.34570936929923
2024-09-30,21.239361328860724,14.540493023982753,6.618238188038254,4.6000133500728095,0.0,1.3029475518433964,1.91230939314426,0.43102193936505806,1.035144960775376,0.9059713782461091,52.585501114328736
2024-10-02,21.239361328860724,14.540493023982753,7.02635816666405,4.406935376928008,0.0,1.24078034920763,1.912669038118186,0.4649970862733058,1.0105606579148683,0.9059713782461091,52.74812640619563
2024-10-03,21.211231954114375,14.540493023982753,7.332570173035265,4.126412297265787,0.0,1.2433235529518203,1.9128745495318578,0.4662301547553376,1.1589398985860206,0.9143459683532414,52.906421572576456
2024-10-04,21.211231954114375,14.540493023982753,7.332570173035265,4.126412297265787,0.16428068630401987,1.2439143982661272,1.9132855723592017,0.46230090497056336,1.1641804396346556,0.9321483945625746,53.09081784449532
2024-10-07,21.211231954114375,14.540595779689589,7.332570173035265,4.126412297265787,0.16428068630401987,1.2469970694712065,1.911718547829953,0.4293676752407056,1.2704041515763478,0.9620503052518442,53.19562863977909
2024-10-08,21.211231954114375,14.540595779689589,7.332570173035265,4.126412297265787,0.16428068630401987,1.2487439164874181,1.911821303536789,0.4331946317193247,1.2788044306101891,0.9620503052518442,53.2097054780146
2024-10-09,21.211231954114375,14.540595779689589,7.332570173035265,4.126412297265787,0.16428068630401987,1.2454814227953759,1.9101772122274134,0.4485308182088876,1.2783677188561362,0.9620503052518442,53.21969836774869
2024-10-10,21.211231954114375,14.540595779689589,7.5443496848242155,4.252108215652897,0.16428068630401987,1.2753062667045183,1.9105882350547572,0.40002498679696413,1.2847642616066757,0.9620503052518442,53.54530037599986
