date,BNP PARIBAS,INNOVAX SECURITIES LTD,NANYANG COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,REALINK FINANCIAL TRADE LTD,TOTAL_CCASS_PCT
2024-03-05,0.0,0.0,0.0,0.0,2.1293874660970165,0.0,0.6787797326164703,2.808167198713487
2024-03-12,0.0,0.0,0.0,0.0,2.1293874660970165,0.0,0.6811799438350575,2.810567409932074
2024-04-03,0.0,0.0,0.0,2.405504644408708,2.1317876773156037,0.0,0.6811799438350575,5.218472265559369
2024-04-08,0.0,0.0,0.0,2.405504644408708,2.1317876773156037,0.0,0.6929409788061349,5.230233300530447
2024-04-25,0.0,0.0,0.0,2.405504644408708,2.1317876773156037,0.0,0.7047020137772124,5.241994335501524
2024-05-02,0.0,0.0,0.0,2.405504644408708,2.1317876773156037,0.0,0.7056620982646473,5.242954419988959
2024-05-06,0.0,0.0,0.0,2.405504644408708,2.1317876773156037,0.0,0.7080623094832346,5.245354631207546
2024-05-07,0.0,0.0,0.0,2.405504644408708,2.1317876773156037,0.0,0.7104625207018217,5.247754842426133
2024-05-10,0.0,0.0,0.0,2.405504644408708,2.1317876773156037,0.0,0.7164630487482898,5.253755370472602
2024-05-14,0.0,4.3059789261455,0.0,2.405504644408708,2.1317876773156037,0.0,0.7164630487482898,9.559734296618103
2024-05-17,0.0,4.3059789261455,0.0,2.405504644408708,2.1293199001512133,0.0,0.718863259966877,9.5596667306723
2024-05-24,0.0,4.3059789261455,0.0,2.405504644408708,2.1293199001512133,0.0,0.7193433022105945,9.560146772916017
2024-05-29,0.0,4.3059789261455,0.0,2.369501476129899,2.1293199001512133,0.0,0.7539063437582507,9.558706646184865
2024-06-07,0.0,4.3059789261455,0.0,2.371901687348487,2.1293199001512133,0.0,0.7519861747833809,9.559186688428582
2024-06-12,0.0,4.3059789261455,0.0,2.371901687348487,2.1293199001512133,1.053360295706022,0.7519861747833809,10.612546984134603
2024-06-18,0.0,4.3059789261455,0.0,2.371901687348487,2.1281197945419197,1.053360295706022,0.7519861747833809,10.61134687852531
2024-06-19,0.0,4.3059789261455,0.0,2.373887142068502,2.1281197945419197,1.053360295706022,0.7519861747833809,10.613332333245326
2024-06-26,0.0,4.3059789261455,0.0,2.373887142068502,2.1281197945419197,1.053360295706022,0.7649473153637519,10.626293473825697
2024-07-04,0.0,4.3100592852171,0.0,2.373887142068502,2.1230793509828865,1.053360295706022,0.7649473153637519,10.625333389338262
2024-07-18,0.0,4.3100592852171,0.0,2.373887142068502,2.1230793509828865,1.053360295706022,0.77094784341022,10.63133391738473
2024-07-19,0.0,4.3100592852171,0.0,2.373887142068502,2.1170788229364184,1.053360295706022,0.7726279912632311,10.627013537191273
2024-08-08,0.0,4.3100592852171,0.0,2.373887142068502,2.1170788229364184,1.053360295706022,0.77286801238509,10.627253558313132
2024-08-12,0.0,4.3100592852171,0.0,2.385137052060581,2.1170788229364184,1.053360295706022,0.77286801238509,10.63850346830521
2024-08-21,0.0,4.3100592852171,0.0,2.385137052060581,2.1170788229364184,1.053360295706022,0.7731080335069487,10.63874348942707
2024-08-22,0.0,4.3100592852171,0.0,2.385137052060581,2.1134785061085375,1.053360295706022,0.7721479490195137,10.634183088111755
2024-09-05,0.0,4.3100592852171,0.0,2.3876188704606003,2.1134785061085375,1.053360295706022,0.7721479490195137,10.636664906511772
2024-09-16,0.0,4.3100592852171,0.0,2.3876188704606003,2.1134785061085375,1.053360295706022,0.774548160238101,10.639065117730361
2024-09-30,0.0,4.3100592852171,0.0,2.3876188704606003,2.1134785061085375,1.053360295706022,0.7769483714566882,10.641465328948946
2024-10-03,0.0,4.3100592852171,0.0,2.3876188704606003,2.1134785061085375,1.053360295706022,0.774548160238101,10.639065117730361
2024-10-08,6.469553800734465,4.3100592852171,0.0,2.3876188704606003,2.1134785061085375,1.053360295706022,0.774548160238101,17.108618918464824
2024-10-09,6.469313779612607,4.3100592852171,0.0,2.375617814367664,2.1134785061085375,1.053360295706022,0.774548160238101,17.09637784125003
2024-10-14,6.469313779612607,4.3100592852171,0.0,2.375617814367664,2.1134785061085375,1.053360295706022,0.7747881813599596,17.096617862371886
2024-10-15,6.4690737584907465,4.3100592852171,0.0,2.375617814367664,2.1134785061085375,1.053360295706022,0.7752682236036771,17.096857883493747
2024-10-18,6.4690737584907465,4.3100592852171,0.0,2.375617814367664,2.102677555624895,1.053360295706022,0.7752682236036771,17.086056933010106
2024-11-18,6.4690737584907465,4.3100592852171,0.0,2.411861003768332,2.102677555624895,1.053360295706022,0.7752682236036771,17.12230012241077
2024-11-19,6.4690737584907465,4.3100592852171,0.0,2.423862059861268,2.102677555624895,1.053360295706022,0.7752682236036771,17.13430117850371
2024-11-21,6.4690737584907465,4.3100592852171,0.0,2.423862059861268,2.102677555624895,1.053360295706022,0.794469913352375,17.153502868252406
2024-11-22,6.4690737584907465,4.3100592852171,0.0,2.423622038739409,2.0906764995319587,1.053360295706022,0.794469913352375,17.141261791037614
2024-11-27,6.4690737584907465,4.3100592852171,0.0,2.423622038739409,2.0906764995319587,1.053360295706022,0.8124714974917793,17.159263375177016
2024-12-06,6.4690737584907465,4.3100592852171,0.0,2.423622038739409,2.0906764995319587,1.053360295706022,0.8158317931978014,17.162623670883036
2024-12-10,6.4690737584907465,4.322060341310036,0.0,2.423622038739409,2.093076710750546,1.053360295706022,0.8158317931978014,17.17702493819456
2024-12-16,6.4690737584907465,4.322060341310036,0.0,2.423622038739409,2.093076710750546,1.053360295706022,0.8189520677819648,17.180145212778726
2024-12-19,6.4690737584907465,4.322060341310036,0.0,2.423622038739409,2.093076710750546,1.053360295706022,0.8225523846098457,17.183745529606608
2024-12-23,6.4690737584907465,4.322060341310036,0.0,2.423622038739409,2.093076710750546,1.053360295706022,0.8237524902191392,17.184945635215897
2024-12-27,6.4690737584907465,4.322060341310036,0.0,2.417621510692941,2.093076710750546,1.053360295706022,0.8297530182656073,17.184945635215897
2024-12-30,6.4690737584907465,4.322060341310036,0.0,2.417621510692941,2.093076710750546,1.053360295706022,0.829993039387466,17.185185656337758
2025-01-02,6.4690737584907465,4.322060341310036,0.0,2.417621510692941,2.093076710750546,1.053360295706022,0.8309531238749011,17.186145740825193
2025-01-23,6.4690737584907465,4.322060341310036,0.0,2.417621510692941,2.093076710750546,1.053360295706022,0.8311931449967598,17.18638576194705
2025-01-24,6.4690737584907465,4.322060341310036,0.0,2.41402119386506,2.093076710750546,1.053360295706022,0.8347934618246405,17.18638576194705
2025-02-03,6.4690737584907465,4.322060341310036,0.0,2.41402119386506,2.093076710750546,1.053360295706022,0.8359935674339342,17.187585867556347
2025-02-04,6.4690737584907465,4.322060341310036,0.0,2.41402119386506,2.093076710750546,1.0558421141060415,0.8359935674339342,17.190067685956365
2025-02-06,6.4690737584907465,4.322060341310036,0.0,2.41402119386506,2.105077766843482,1.0558421141060415,0.8374336941650864,17.203508868780453
2025-02-14,6.4690737584907465,4.322060341310036,0.0,2.41402119386506,2.108678083671363,1.0558421141060415,0.8383937786525214,17.20806927009577
2025-02-18,6.4690737584907465,4.322060341310036,0.0,2.41402119386506,2.108678083671363,1.0558421141060415,0.8479946235268704,17.21767011497012
2025-02-20,6.4690737584907465,4.322060341310036,0.0,2.41402119386506,2.108678083671363,1.0558421141060415,0.8506348558673164,17.220310347310562
2025-02-24,6.4690737584907465,4.322060341310036,0.0,2.41402119386506,2.108678083671363,1.0558421141060415,0.8542351726951971,17.223910664138444
2025-02-25,6.4690737584907465,4.322060341310036,0.0,2.41402119386506,2.108678083671363,1.0558421141060415,0.8575954684012193,17.227270959844464
2025-02-26,6.4690737584907465,4.322060341310036,0.0,2.41402119386506,2.108678083671363,1.0558421141060415,0.8599956796198065,17.229671171063053
2025-03-04,6.468833737368889,4.322060341310036,0.0,2.41402119386506,2.108678083671363,1.0558421141060415,0.8650361231788398,17.234471593500228
