date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,MAGNUM RESEARCH LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,SOFI SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD
2024-05-07,99.47315244969666,0.11017234536053234,0.1336808213842174,0.1059420509469923,0.06259252669680758,0.07092559105611983,0.04353421485867606,0.0
2024-05-08,99.47315244969666,0.11017234536053234,0.13412056092824445,0.1059420509469923,0.06215278715278055,0.07092559105611983,0.04353421485867606,0.0
2024-05-10,99.4735898744072,0.1101728298340319,0.13412115071198102,0.10594251681813269,0.062153060464365244,0.07048616146761784,0.043534406296675814,0.0
2024-05-13,99.47260370916054,0.11019512022193492,0.13458811681931862,0.10596395132062171,0.06260546584333926,0.07050042236917838,0.043543214265073675,0.0
2024-05-14,99.47260282769227,0.11019530439748496,0.13458834176431064,0.10596412842437165,0.06260557047951627,0.07050054020065802,0.043543287041394624,0.0
2024-05-20,99.4723773766714,0.11019554188791872,0.1345886318260682,0.10618867118224723,0.06260570540562925,0.0705006921418316,0.04354338088490442,0.0
2024-05-21,99.47325704093171,0.11019554188791872,0.13546829608636932,0.10442934266164502,0.06260570540562925,0.0705006921418316,0.04354338088490442,0.0
2024-05-23,99.47281720880156,0.11019554188791872,0.13590812821651985,0.10442934266164502,0.06260570540562925,0.0705006921418316,0.04354338088490442,0.0
2024-05-27,99.47588220228177,0.11019845001705934,0.13283280875369968,0.10443209861718847,0.06260735760927687,0.0705025526991077,0.043544530021908175,0.0
2024-05-29,99.4771948349172,0.11019990413919092,0.1315150129225596,0.10443347664950944,0.06260818374380313,0.07050348301457217,0.04354510461315519,0.0
2024-06-03,99.47675498537566,0.11019990413919092,0.13195486246410662,0.10443347664950944,0.06260818374380313,0.07050348301457217,0.04354510461315519,0.0
2024-06-04,99.47587528629256,0.11019990413919092,0.1328345615472007,0.10443347664950944,0.06260818374380313,0.07050348301457217,0.04354510461315519,0.0
2024-06-06,99.47631513583411,0.11019990413919092,0.13239471200565367,0.10443347664950944,0.06260818374380313,0.07050348301457217,0.04354510461315519,0.0
2024-06-07,99.47675268387474,0.11020038885509607,0.13195544286951713,0.10443393600169817,0.06260845912682356,0.070503793125183,0.04354529614694066,0.0
2024-06-11,99.47499096870985,0.11020087357526533,0.13415529033470075,0.10443439535792785,0.06216888110133312,0.07050410323852191,0.04354548768241106,0.0
2024-06-14,99.47411126188797,0.11020087357526533,0.13415529033470075,0.10443439535792785,0.0630485879232,0.07050410323852191,0.04354548768241106,0.0
2024-06-17,99.47501309993075,0.11020084449193492,0.13327554833981112,0.10443436779644011,0.06304857128392254,0.0704820919669021,0.04354547619023531,0.0
2024-06-18,99.47479432835055,0.11020060213144521,0.13327525523201045,0.10465406428169056,0.06304843262361841,0.07048193695834111,0.043545380422340046,0.0
2024-06-20,99.47566942044503,0.11020157157980028,0.13239671527708105,0.10465498493646476,0.06304898726849434,0.07048255699667597,0.04354576349644858,0.0
2024-06-25,99.47610697226602,0.1102020563103741,0.13195743950312216,0.1046554452699262,0.06304926459459179,0.07048286701993434,0.04354595503603032,0.0
2024-06-26,99.47654452793624,0.11020254104521221,0.13151815986476592,0.10465590560743729,0.06304954192312891,0.07048317704592003,0.04354614657729707,0.0
2024-07-03,99.47698208745574,0.11020302578431462,0.1310788763619612,0.1046563659489981,0.06304981925410577,0.0704834870746331,0.04354633812024886,0.0
2024-07-05,99.47697288506559,0.11020496478336876,0.13108118266721439,0.10465820735573933,0.06305092860241111,0.07048472721675984,0.04354710430890679,0.0
2024-07-08,99.47741045609281,0.11020544954379369,0.13108175925620869,0.10465866771754942,0.06261133427023068,0.07048503725911033,0.04354729586028409,0.0
2024-07-09,99.47703622011333,0.11020552225822526,0.13152171771058255,0.10465873677217026,0.06261137558168668,0.07041910297086007,0.043547324593136025,0.0
2024-07-11,99.47659404583169,0.11020600702355454,0.131082422339823,0.10465919713863789,0.063491398793725,0.07041941272611497,0.04354751614645127,0.0
2024-07-12,99.47659427606422,0.1102059585468297,0.13108236468011197,0.10465915110180887,0.06349137086552806,0.07041938175046686,0.043547496991043905,0.0
2024-07-15,99.47615440235722,0.1102059585468297,0.1315222383870922,0.10465915110180887,0.06349137086552806,0.07041938175046686,0.043547496991043905,0.0
2024-07-17,99.47593331288796,0.11020620093088038,0.13152252765360115,0.10487931862357232,0.0634915105067585,0.07041953662897996,0.04354759276824921,0.0
2024-07-19,99.47605145677649,0.11020633181871106,0.13152268385804505,0.10487944318486181,0.06349158591327833,0.0703008539605109,0.04354764448811525,0.0
2024-07-23,99.47693120717017,0.11020633181871106,0.13064293346434577,0.10487944318486181,0.06349158591327833,0.0703008539605109,0.04354764448811525,0.0
2024-07-24,99.47694871014714,0.11020635120952724,0.13064295645098423,0.10487946163841134,0.06349159708462984,0.07028327131898404,0.043547652150328076,0.0
2024-07-25,99.4769618373839,0.11020636575264386,0.13064297369096842,0.10487947547857775,0.06349160546314606,0.07027008433377846,0.043547657896989465,0.0
2024-07-29,99.47871216664672,0.11020830486923289,0.13064527239627272,0.10312178857864718,0.06349272261844445,0.07027132075860122,0.0435484241320909,0.0
2024-07-30,99.53411564628844,0.054575879397869606,0.1307180337190909,0.10317922102614978,0.06352808413135885,0.07031045753072314,0.043572677906363634,0.0
2024-07-31,99.5323757155067,0.054573477465995,0.13071228070484286,0.10317468001897749,0.06528572296214273,0.07030736310639275,0.04357076023494762,0.0
2024-08-01,99.43898342347096,0.1486831112869894,0.13058963197467355,0.1030778701138812,0.06522446467044805,0.06991162115815855,0.04352987732489118,0.0
2024-08-02,99.54102879523326,0.05346751725437745,0.12806332761733955,0.10108379088664278,0.06525624242965712,0.06841255070628649,0.042687775872446515,0.0
2024-08-07,99.53867342555151,0.053467641749725126,0.12806362580377711,0.10108402625312954,0.06784353832985283,0.06817986704408498,0.04268787526792571,0.0
2024-08-08,99.53952985035723,0.05346833340110301,0.12763408618327815,0.10108533386468208,0.06741321970910036,0.06818074901114844,0.04268842747346127,0.0
2024-08-09,99.53909865412012,0.05346833340110301,0.12763408618327815,0.10108533386468208,0.06741321970910036,0.06818074901114844,0.04311962371056694,0.0
2024-08-13,99.53866546862588,0.05346856395553882,0.1272034384426125,0.10108576974271746,0.06827590658645175,0.0681810430052403,0.04311980964156357,0.0
2024-08-15,99.54260998272127,0.05301139569727877,0.1261158204088487,0.1002214636557505,0.06769213221538,0.06759807973914289,0.042751125562321586,0.0
2024-08-19,99.54623159486397,0.05301332438605226,0.1261204088216566,0.10043459810299515,0.06384685374042777,0.06760053912840794,0.04275268095649376,0.0
2024-08-20,99.54750643716748,0.05301423098625366,0.1265500997736378,0.10043631567169928,0.06213780912533958,0.06760169518989056,0.04275341208568844,0.0
2024-08-21,99.5487832522134,0.053014910956754105,0.12526910411555608,0.10043760388677965,0.0621386061165697,0.0676025622619513,0.04275396044899525,0.0
2024-08-23,99.54920886450725,0.053015137617463806,0.12484209826047928,0.10043803329914996,0.062138871784856366,0.06760285129091433,0.042754143239890165,0.0
2024-08-26,99.54923440136061,0.053015151217168016,0.1248421302855892,0.10043805906400896,0.06213888772502581,0.06757721614020627,0.04275415420739356,0.0
2024-08-30,99.55483833702912,0.05243265089419235,0.12304759201782238,0.09933450280696504,0.06145614097549932,0.06660638039397725,0.04228439588241319,0.0
2024-09-02,99.36946430549065,0.23896001199316066,0.12239641717831182,0.09914953904665179,0.061341707836882205,0.06648235735837131,0.04220566109596959,0.0
2024-09-04,99.36987040507994,0.23896606342557247,0.12197744945068785,0.09915204991334113,0.06134326125661928,0.06648404096011194,0.042206729913732824,0.0
2024-09-05,99.3702898145783,0.23896707202743922,0.12155589519923433,0.09915246840348656,0.06134352016755805,0.06648432156869233,0.0422069080552897,0.0
2024-09-09,99.37070922761707,0.23896808063782,0.12113433738926549,0.09915288689716463,0.061343779080682385,0.06648460217964146,0.04220708619835034,0.0
2024-09-10,99.37070922761707,0.2393901514998035,0.12113433738926549,0.09915288689716463,0.06092170821869889,0.06648460217964146,0.04220708619835034,0.0
2024-09-11,99.16102226604013,0.2961667719060137,0.12087923936549097,0.09894407983185066,0.060793412578449356,0.06634459158485065,0.04211820186950905,0.15373143682370802
2024-09-13,99.16017781743429,0.2930808365111752,0.11836934720722114,0.1029146451141093,0.0659950790027866,0.06565330835239955,0.04167934760817645,0.15212961876984407
2024-09-17,99.1966463585546,0.260572585311597,0.11837009217904211,0.09895156191629009,0.06599549435080819,0.06565372154944617,0.04167960992219792,0.1521305762160224
2024-09-19,99.32781029317339,0.13058930002014152,0.11811261530484138,0.09873632394198026,0.06585194192735416,0.06551091254513597,0.04158894905100049,0.15179966403615178
2024-09-20,99.3028569237428,0.16386045926094192,0.11811261530484138,0.09873632394198026,0.06585194192735416,0.06551091254513597,0.04158894905100049,0.14348187422595166
2024-09-23,99.29454793563558,0.21958691127262303,0.11811114166936541,0.10705277808842024,0.06585112032368774,0.06551009519633254,0.04158843016526951,0.08775158764871867
2024-09-24,99.29470485704974,0.2195872582996186,0.11811132832782514,0.10705294727065305,0.06585122439235153,0.06535216244167058,0.04158849589007928,0.08775172632806727
2024-09-26,99.29925336289887,0.21959547768067747,0.11728394830672548,0.10705695437458937,0.06211058453945526,0.06535460864155618,0.0415900525910374,0.08775501096708892
2024-09-27,99.29947102965411,0.27657329760089505,0.11728371417060514,0.10705674065480662,0.062110460546943864,0.0651382103312063,0.04158996956404438,0.03077657747739284
2024-10-03,99.30016363203222,0.2765740682822696,0.11686814013130489,0.10705703897223912,0.06211063361996111,0.06485973826860142,0.041590085455980384,0.030776663237425485
2024-10-04,99.30130381691023,0.2766166349673709,0.11813402154997492,0.10707351579992623,0.059624403693568334,0.06486972063633306,0.04159648646125878,0.030781399981331496
2024-10-07,99.2938164493472,0.2766166349673709,0.11896595127920012,0.10707351579992623,0.06627984152736974,0.06486972063633306,0.04159648646125878,0.030781399981331496
2024-10-08,99.2934004844826,0.2766166349673709,0.1193819161438127,0.10707351579992623,0.06627984152736974,0.06486972063633306,0.04159648646125878,0.030781399981331496
2024-10-09,99.28633669586944,0.2766201329207575,0.12645491790663202,0.10707486979719127,0.06628067966856166,0.06485390214086512,0.04159701246928684,0.030781789227272267
2024-10-10,99.28633966448322,0.27661898226843207,0.12645439189414037,0.1070744243995746,0.06628040396188266,0.0648536323691297,0.041596839438861964,0.030781661184757857
2024-10-14,99.28675563287761,0.27661898226843207,0.126870360288529,0.10624248761079734,0.06628040396188266,0.0648536323691297,0.041596839438861964,0.030781661184757857
2024-10-15,99.28840766645834,0.2766235849351711,0.12520857002328797,0.10624425538089029,0.06628150680236114,0.06485471146953763,0.041597531569198654,0.030782173361207008
2024-10-17,99.288428317226,0.2766236424694746,0.1252085960651306,0.10624427747838873,0.06628152058809937,0.06483392618840948,0.041597540220973624,0.03078217976352048
2024-10-18,99.28822180993599,0.27662306712751655,0.1252083356471917,0.10645204377233497,0.06628138273097517,0.06483379134209734,0.041597453703385946,0.0307821157405056
2024-10-23,99.28780879793302,0.27662191645078027,0.1252078148145637,0.10645160096078071,0.06669707982514,0.0648335216511558,0.04159728066929026,0.030781987695274796
2024-10-24,99.28739282512632,0.27662191645078027,0.1252078148145637,0.10645160096078071,0.06669707982514,0.0648335216511558,0.04201325347598317,0.030781987695274796
2024-10-25,99.28743412599897,0.2766220315180231,0.1252078668976315,0.10645164524177035,0.06669710756932304,0.06479195132217636,0.042013270952361396,0.030782000499749936
2024-10-28,99.28618620705979,0.2766220315180231,0.1252078668976315,0.10645164524177035,0.0679450265085021,0.06479195132217636,0.042013270952361396,0.030782000499749936
2024-10-31,99.2878500989787,0.2766220315180231,0.1252078668976315,0.10478775332286497,0.0679450265085021,0.06479195132217636,0.042013270952361396,0.030782000499749936
2024-11-01,99.28909801791787,0.2766220315180231,0.1252078668976315,0.10478775332286497,0.06669710756932304,0.06479195132217636,0.042013270952361396,0.030782000499749936
2024-11-04,99.28951399089759,0.2766220315180231,0.12479189391790516,0.10478775332286497,0.06669710756932304,0.06479195132217636,0.042013270952361396,0.030782000499749936
2024-11-05,99.29149252585134,0.2764992402091931,0.12473649934249312,0.10474123849789148,0.06666750101525115,0.06310003713405585,0.04199462144530602,0.030768336504481637
2024-11-07,99.29190831418246,0.2764992402091931,0.12432071101135148,0.10474123849789148,0.06666750101525115,0.06310003713405585,0.04199462144530602,0.030768336504481637
2024-11-08,99.29357146750704,0.2764992402091931,0.12432071101135148,0.10307808517332491,0.06666750101525115,0.06310003713405585,0.04199462144530602,0.030768336504481637
2024-11-13,99.2931556791759,0.2764992402091931,0.12473649934249312,0.10307808517332491,0.06666750101525115,0.06310003713405585,0.04199462144530602,0.030768336504481637
2024-11-14,99.29315861813987,0.2764980905623967,0.12473598070484061,0.10307765658845679,0.06666722382071381,0.06309977477255538,0.04199444683729634,0.030768208573860686
2024-11-15,99.30230592339157,0.2764980905623967,0.12473598070484061,0.09393035133676848,0.06666722382071381,0.06309977477255538,0.04199444683729634,0.030768208573860686
2024-11-18,99.30210070805282,0.27649867688106833,0.1247362452095045,0.09413428638477274,0.06666736518963984,0.06309990857664802,0.04199453588719985,0.030768273818344443
2024-11-22,99.3025961185861,0.2764835943366181,0.12472944105411345,0.09412915151550429,0.06624796379187478,0.06305489010088948,0.041992245154884866,0.030766595460014652
2024-11-25,99.10218756495425,0.47854368133123043,0.12424004950054879,0.09375982402308082,0.06598803162472482,0.06280748635751077,0.04182748333185143,0.030645878876802035
2024-11-26,99.11211553781222,0.4732519650504614,0.12286620816001177,0.0927230317580889,0.06525833869405426,0.06211296376515795,0.04136495674720397,0.030306998012802903
2024-11-28,99.11098665433207,0.4734169264997821,0.12290903563727004,0.09275535222759312,0.06610047936572382,0.062134614482494584,0.041379375331214246,0.03031756212385994
2024-12-02,99.11139271052201,0.47341886608165823,0.12249984072972213,0.09275573224484646,0.06610075017837247,0.06213486904705571,0.04137954486187938,0.03031768633444628
2024-12-03,99.11219392081063,0.47342856422943663,0.12168293646737229,0.09275763237782182,0.06610210427490183,0.06213614190115044,0.04138039253604243,0.030318307402644948
2024-12-04,99.11301333452421,0.47342856422943663,0.12086352275378728,0.09275763237782182,0.06610210427490183,0.06213614190115044,0.04138039253604243,0.030318307402644948
2024-12-09,99.11301940333816,0.473425325003886,0.12086269579859145,0.0927569977247495,0.06610165200049066,0.06213571676208264,0.041380109409009276,0.0303180999630365
2024-12-11,99.1134327396937,0.4734233853690857,0.12045249824626898,0.09275661769712686,0.06610138118045251,0.06213546219057535,0.041379939873718255,0.0303179757490609
2024-12-12,99.11347334671913,0.47342357933185053,0.12045254759596381,0.092756655699749,0.06610140826235647,0.06209451739334788,0.041379956827184844,0.03031798817041266
2024-12-13,99.11388304926197,0.47342357933185053,0.12004284505312038,0.092756655699749,0.06610140826235647,0.06209451739334788,0.041379956827184844,0.03031798817041266
2024-12-17,99.11368001362831,0.4734226095196158,0.12004259914432978,0.09296131653873184,0.0661012728530586,0.06209439019220008,0.041379872059990816,0.030317926063755652
2024-12-19,99.11531882044258,0.4734226095196158,0.11963289744076552,0.09173221142803906,0.0661012728530586,0.06209439019220008,0.041379872059990816,0.030317926063755652
2024-12-20,99.05369415290956,0.5356848767535761,0.11944742313046988,0.09158999328394592,0.06599879194476031,0.06199812140292472,0.04131571827458033,0.03027092230018757
2024-12-23,99.05328508639198,0.5356848767535761,0.11985648964804,0.09158999328394592,0.06599879194476031,0.06199812140292472,0.04131571827458033,0.03027092230018757
2025-01-03,99.05474324982426,0.5356861258017467,0.11985676911556954,0.09159020684292156,0.06599894583312624,0.06053789509014722,0.04131581460980383,0.03027099288243053
2025-01-06,99.05515231729564,0.5356861258017467,0.11944770164418535,0.09159020684292156,0.06599894583312624,0.06053789509014722,0.04131581460980383,0.03027099288243053
2025-01-08,99.05516391234691,0.5356795519293532,0.11944623579709603,0.09158908285948562,0.06599813590240915,0.060537152176754254,0.04131530758735171,0.030270621400633926
2025-01-09,98.97621485923446,0.6146286050418174,0.11944623579709603,0.09158908285948562,0.06599813590240915,0.060537152176754254,0.04131530758735171,0.030270621400633926
2025-01-14,98.97662392168581,0.6146286050418174,0.1190371733457361,0.09158908285948562,0.06599813590240915,0.060537152176754254,0.04131530758735171,0.030270621400633926
2025-01-17,98.9764172969139,0.6146298621518079,0.11903741681442373,0.09179380183215356,0.06599827088948153,0.06053727599438683,0.041315392090229545,0.03027068331363353
2025-01-20,98.97682636020191,0.6146298621518079,0.11862835352640166,0.09179380183215356,0.06599827088948153,0.06053727599438683,0.041315392090229545,0.03027068331363353
2025-01-27,98.97723542348993,0.6146298621518079,0.11821929023837958,0.09179380183215356,0.06599827088948153,0.06053727599438683,0.041315392090229545,0.03027068331363353
2025-02-06,98.97805355006597,0.6146298621518079,0.11740116366233543,0.09179380183215356,0.06599827088948153,0.06053727599438683,0.041315392090229545,0.03027068331363353
2025-02-07,98.97888787209375,0.6146299627208294,0.11658305616223061,0.09179381685194578,0.06599828168847117,0.060520923365621114,0.04131539885047471,0.030270688266684435
2025-02-10,98.98256944228834,0.6146299627208294,0.11290148596763384,0.09179381685194578,0.06599828168847117,0.060520923365621114,0.04131539885047471,0.030270688266684435
2025-02-11,98.98297850564329,0.6146299627208294,0.11290148596763384,0.09179381685194578,0.06599828168847117,0.06011186001066592,0.04131539885047471,0.030270688266684435
2025-02-17,98.98337925175237,0.6146349912138608,0.11208427624912506,0.09220363454946273,0.06599882164245925,0.060112351805872,0.0413157368655534,0.03027093592129655
2025-02-18,98.98375506149681,0.6146551060088097,0.11167886427585808,0.09220665204314436,0.06600098154676536,0.06011431906716977,0.041317088981178265,0.030271926580269226
2025-02-20,98.98416414158572,0.6146551060088097,0.11086070409801296,0.09220665204314436,0.06641006163568793,0.06011431906716977,0.041317088981178265,0.030271926580269226
2025-02-25,98.98293690131896,0.6146551060088097,0.11086070409801296,0.09220665204314436,0.0676373019024556,0.06011431906716977,0.041317088981178265,0.030271926580269226
2025-02-27,99.13850794783153,0.45846492177949283,0.11103127238806305,0.09234851954342957,0.06774136744148468,0.060206809879800254,0.04138065871289435,0.030318502423308736
2025-02-28,99.137282353991,0.4584630434128857,0.11103081748426455,0.09234814118432927,0.06897021334059444,0.06020656320779586,0.04138048917310229,0.030318378206035338
2025-03-03,98.99910829007923,0.5976113466251777,0.11087560840944438,0.09221904847043826,0.06887380044149767,0.06012240094379282,0.040913508638171364,0.03027599639224681
2025-03-04,98.99910419506331,0.5976137916728804,0.1108760620423166,0.09221942577246556,0.06887408222953349,0.060122646926636256,0.04091367603037513,0.0302761202624776
2025-03-05,98.99707902785366,0.5976015666344342,0.11128292230590489,0.09221753929320207,0.070509186875734,0.06012141703254678,0.040912839083053265,0.03027550092145942
2025-03-06,98.99750835638133,0.5976041583008072,0.1112834049154289,0.0922179392203591,0.07050949265854786,0.05968799979085266,0.040913016513025334,0.030275632219638745
2025-03-07,98.99751245786028,0.5976017133319306,0.11128294962331334,0.0922175619304957,0.07050920418412435,0.05968775559023965,0.04091284912621815,0.030275508353401426
2025-03-11,98.99751245786028,0.5976017133319306,0.11169207811457553,0.0922175619304957,0.07050920418412435,0.059278627098977466,0.04091284912621815,0.030275508353401426
2025-03-12,98.99386734881695,0.597579709512284,0.11168796558897873,0.09221416646064397,0.07418862886412234,0.05927644444757189,0.04091134270658561,0.03027439360287335
2025-03-14,98.99380724836007,0.5976154054153243,0.11169463717224529,0.09221967479349483,0.07419306045719765,0.059279985274309964,0.04091378650997996,0.03027620201738517
2025-03-17,98.99339811049497,0.5976154054153243,0.11169463717224529,0.09262881265859461,0.07419306045719765,0.059279985274309964,0.04091378650997996,0.03027620201738517
2025-03-18,98.99708035128086,0.5976154054153243,0.11169463717224529,0.09262881265859461,0.07051081967129946,0.059279985274309964,0.04091378650997996,0.03027620201738517
2025-03-19,99.00035345420166,0.5976154054153243,0.11210377503734507,0.09262881265859461,0.06682857888540127,0.059279985274309964,0.04091378650997996,0.03027620201738517
2025-03-20,99.01127561793858,0.59108584420483,0.11087892632293632,0.09161674788143352,0.06609840812258547,0.05863229063843155,0.04046676143172859,0.029945403459479155
2025-03-21,99.01087095032426,0.59108584420483,0.11087892632293632,0.09161674788143352,0.06650307573690276,0.05863229063843155,0.04046676143172859,0.029945403459479155
2025-03-24,99.0118526130635,0.591098952288266,0.11088138520472447,0.09061518166073687,0.06650455052753437,0.05863359088435229,0.04046765883384105,0.029946067537042376
2025-03-26,99.01345535015594,0.5911085205994442,0.11088318007780519,0.09061664847818299,0.06650562705834491,0.05701580744949626,0.040468313897009195,0.0299465522837868
2025-03-31,99.01426471643387,0.5911085205994442,0.110073813799865,0.09061664847818299,0.06650562705834491,0.05701580744949626,0.040468313897009195,0.0299465522837868
2025-04-02,99.0166828669711,0.5911145009512375,0.10845617850365358,0.0906175652632019,0.06650629990780012,0.05620700982228524,0.0404687233222588,0.029946855258471513
2025-04-03,99.0167469802725,0.5911148836978725,0.10845624872902833,0.09055287393883352,0.0665063429706288,0.05620704621632367,0.04046874952575684,0.02994687464906006
2025-04-07,99.01701545562392,0.5911164864547895,0.10845654279877288,0.0905531194651247,0.06650652329682961,0.055936057259874584,0.04046885925327346,0.029946955847422366
2025-04-08,99.00899852626172,0.5959374565746588,0.10934108208014717,0.0912916437546781,0.06704893070541562,0.05639225509372367,0.04079891122393551,0.030191194305712283
2025-04-09,99.01306633763845,0.5959447507437529,0.10852643218375009,0.08802880830062376,0.06704975137247178,0.05639294532495465,0.04079941059539477,0.030191563840592132
2025-04-10,99.01469831406227,0.5959447507437529,0.10689445575993431,0.08802880830062376,0.06704975137247178,0.05639294532495465,0.04079941059539477,0.030191563840592132
2025-04-14,99.04724804886989,0.5641743820183641,0.10608846602933068,0.08803710550187842,0.06705607118177002,0.0563982606714388,0.040803256165127186,0.03019440956219412
2025-04-15,99.03940900074741,0.5688162934045005,0.10696134022230186,0.08876145679370712,0.06760779481589649,0.05686229402125601,0.04113897700857764,0.030442842986347456
2025-04-16,99.0402159864746,0.5688256537666974,0.10696310036331252,0.08794012436023724,0.06760890736041068,0.05686322973929637,0.041139653985889424,0.030443343949558176
2025-04-17,99.09711346148686,0.5119294096576533,0.10685145063378733,0.08825518855233011,0.06753833614291004,0.056803875025392636,0.041096711782225896,0.03041156671884716
2025-05-02,99.09712830351,0.5119209943498293,0.1072606545275277,0.08825373777696006,0.06753722591974676,0.056391980897576056,0.041096036217443566,0.030411066800908236
