date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,WATON SECURITIES INTERNATIONAL LIMITED,FUTU SECURITIES INTERNATIONAL,WEST BULL SECURITIES LTD,VALUABLE CAPITAL LTD,YUEN META (INTERNATIONAL) SECURITIES LTD,LUK FOOK SECURITIES (HK) LTD,BETA INTERNATIONAL SECURITIES LIMITED,GUOSEN SECURITIES (HK) BROKERAGE CO LTD
2024-03-26,85.74168304083007,0.021539047511010493,0.0071796825036701635,5.232259438305915,0.0,3.909337123248404,5.010221773811162,0.0,0.0,0.07777989378976011
2024-03-28,77.1386568739692,0.10073174648326988,0.0032148429728703154,7.179339104369395,0.0,7.633108831918419,4.48684917580267,0.0,0.0,3.4580994244841694
2024-04-02,79.04792126924806,0.1143639423342149,0.002178360806365998,6.2731944370546575,0.0,7.2386929595542115,4.560398348127217,0.0,0.0,2.7632506828752685
2024-04-03,72.45570639899775,1.5333294697393356,0.0022014780613630086,11.683744907912448,0.0,9.79767811209607,2.289537183817529,0.0,0.0,2.2378024493754984
2024-04-05,72.20535895168842,1.0632730313307968,0.004448841135275301,12.204789500023105,0.0,10.033248970329623,2.3133973903431566,0.0,0.0,2.175483315149622
2024-04-08,72.1171180490088,1.0730846322338812,0.0022426011122965127,12.173461159354133,0.0,10.060308589762155,2.3323051567883732,0.03812421890904071,0.0,2.2033555928313238
2024-04-09,73.38293271337815,0.9820341920125492,0.0022811479489257816,11.556928527813836,0.0,10.233229698881056,2.3723938668828133,0.03877951513173829,0.0,1.431420337950928
2024-04-10,66.95525137558184,0.9185748476603359,0.0021337394835315585,12.59605628399347,0.0,9.522879315001347,8.540292282835063,0.036273571220036493,0.0,1.4285385842243785
2024-04-11,66.77028448111389,1.388717976352497,0.0021299355465529096,12.271149740805482,0.0,9.500577505399253,8.52506702507802,0.03620890429139946,0.0,1.505864431412907
2024-04-12,66.37949544272713,1.949533465516647,0.0021190581146920077,11.888504062048987,0.0,9.452058720583699,8.481530104054759,0.03602398794976413,0.0,1.8107351590043201
2024-04-15,66.25805838571016,1.6667097621126097,0.0031726708669656276,11.94463520128032,0.0,9.420717360976603,8.46574343001995,0.03595693649227711,0.0,2.2050062525411107
2024-04-16,65.08537604648686,1.9821923229337561,0.0021440695759153664,12.097435526621814,0.0,9.54968589112704,8.581638477601254,0.0032161043638730493,0.0,2.6983115612894886
2024-04-17,64.69224208081322,1.8779941700952607,0.0021660832411710042,12.242220525577356,0.0,9.63365521510804,8.669748172786944,0.0032491248617565064,0.0,2.8787246275162643
2024-04-18,64.73150195084764,1.8986404509791246,0.002167397775090325,12.168372562239673,0.0,9.635166809164039,8.675009594799025,0.003251096662635487,0.0,2.8858901375327677
2024-04-19,60.065483350037596,5.933378864699173,0.0022172566758965517,12.535875905908716,0.0,9.850162782670433,8.64175789430681,0.01884668174512069,0.0,2.952277263956259
2024-04-22,60.27172958265399,6.272069376434196,0.0022675594274888635,13.294196391394589,0.0,9.431913438639928,7.704033154893413,0.004535118854977727,0.0,3.0192553777014215
2024-04-23,56.69545653459199,6.358624006045696,0.0011370929910668268,13.559327912090884,0.0,9.440146011836797,10.903584691339804,0.004548371964267307,0.0,3.037175379139495
2024-04-24,54.35708821416368,5.482389201817172,0.0011357756788517037,14.51243620418998,0.0,9.924407881806186,12.737724238321855,0.004543102715406815,0.0,2.98027538130687
2024-04-25,51.47176698772968,5.1816688971808285,0.0011198765716837753,14.36191868677002,0.0,9.772042964512623,16.269566833421887,0.0033596297150513257,0.0,2.938556124098226
2024-04-26,49.35381370207776,10.03462401649007,0.001073796042428044,13.571230341009166,0.0,8.252122586059517,16.08439091952967,0.003221388127284132,0.0,2.6995232506641025
2024-04-29,49.13485632287893,9.990105572805874,0.0010690321640241705,13.933289506578047,0.0,8.272170885219033,15.585419919308382,1.0476515207436872,0.0,2.035437240302021
2024-04-30,48.99242600492249,10.387388260256973,0.0010664669671721738,13.810272647079259,0.0,8.509339931066775,15.228081824251468,1.0451376278287303,0.0,2.0262872376271304
2024-05-02,49.122984462136465,10.413709188403725,0.0010691693211913476,13.5512453657524,0.0,8.570461278669843,15.266668737291253,1.0477859347675205,0.0,2.0260758636576037
2024-05-03,41.49227994525983,16.94033689963811,0.0010495871685029807,13.211736210825537,0.0,8.70842473706923,14.98705517905406,2.6344637929424817,0.0,2.0246536480422495
2024-05-06,40.99352753608774,17.132383915493826,0.0010614859922858629,13.206536354754139,0.0,8.797595904065231,15.156958483849836,2.664329840637516,0.0,2.0476064791194295
2024-05-07,41.27202203468408,17.24698846904179,0.0010685866461612014,12.482753679397613,0.0,9.486912244619147,15.036082698134265,2.682152481864615,0.0,1.7920198056123346
2024-05-08,41.96222345394587,17.9153075480554,0.00110999427187456,12.15949330093482,0.0,8.744534873827783,14.919433008265962,2.7860856224051456,0.0,1.5118121982931507
2024-05-09,41.885485690853805,17.99440333919935,0.001114894878512971,12.167466575869627,0.0,8.507762817932482,15.01874890844823,2.962275692208964,0.0,1.462742080609018
2024-05-10,41.75929617341595,18.026559689719797,0.001116887217454758,12.394717324501139,0.0,8.041587965674259,15.045587706333047,2.9675693367772924,0.0,1.7635649163610632
2024-05-13,41.51586136529322,17.921474295536992,0.001110376350405018,12.113711865442816,0.0,7.842588162910642,14.957879816305999,2.950269963026133,0.0,2.697104155133789
2024-05-14,40.025342182066346,17.51961861402512,0.001074823227854302,11.68607466012343,0.0,7.59792539770206,14.478943702425301,6.080274999971786,0.0,2.610745620458099
