date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,THE BANK OF EAST ASIA LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD,SHANGHAI COMMERCIAL BANK LTD,FUTU SECURITIES INTERNATIONAL,KGI ASIA LTD
2024-03-27,33.96898566180205,23.22294529241508,19.62995896225559,0.0,6.564362361393933,7.288771802817371,3.1196455131156138,0.0,1.5606980818581742,4.64463232434219
2024-03-28,32.079395639341,21.48799931507913,18.66487163811657,0.0,6.301173130558911,6.928214014158017,2.9524707607245575,5.717912931644537,1.481696833293715,4.386265737083562
2024-04-02,32.03090795917755,21.464987734300607,18.729228261471462,0.0,6.415168673317051,6.824137990777376,2.9651479982444524,5.70846357002541,1.4811304545598385,4.380827358126255
2024-04-03,31.902940558884087,21.47787726464379,18.86977633712647,0.0,6.478760642840103,6.781879095014457,2.968024324772922,5.711553327018501,1.4259899295612142,4.383198520138458
2024-04-05,31.81450642551046,21.454656195054735,18.98144550500542,0.0,6.465482857502587,6.797172108489807,2.980509568747684,5.7062468127147445,1.4208543675953527,4.379126159379208
2024-04-08,31.779847576975374,21.430446929919324,19.013597009630516,0.0,6.496610032868136,6.800716234254275,2.979449131284108,5.702827766897562,1.4200030258392395,4.3765022923314705
2024-04-09,31.651211417369673,21.467432179203737,19.046411193464117,0.0,6.507822059493386,6.782478201312175,3.012931045883868,5.71266986245789,1.434988661569302,4.384055379245852
2024-04-10,31.55012124962931,21.416076608528297,19.074608516178213,0.0,6.614766139971387,6.8278714721742615,3.0129726040994087,5.69900369976,1.4310121085506122,4.37356760110851
2024-04-11,31.28529938170602,21.40389636374238,19.180044372680904,0.0,6.653931459173551,6.98301886841665,2.9967687280059456,5.695762430998789,1.4301982303556293,4.371080164920126
2024-04-12,31.25090581305592,21.382641436047496,19.33949738846739,0.0,6.51639490178116,7.042578831802168,2.9940095081195413,5.684333936625436,1.4273285509006997,4.362309633200194
2024-04-15,28.15276900240093,19.286805313149788,17.47783540790351,9.761956822071914,5.9032838171421655,6.320337791358835,2.70511467188327,5.127179553495347,1.329983136884822,3.934734483709421
2024-04-16,28.129722047565863,19.263144963122556,17.482660497724012,9.748827401947787,6.006392724529831,6.286273235481454,2.704732963217442,5.120283713282505,1.3285200213155948,3.929442431812951
2024-04-17,28.070395469654652,19.27463839940699,17.589822288781264,9.749466379944561,6.037352336302052,6.199096029112713,2.6962869563818104,5.117542227811589,1.3403397389265148,3.9250601736778545
2024-04-18,27.867733969405016,19.254081181378428,17.70059655257901,9.738245936504427,6.055599850981495,6.275514048302427,2.7294332563237935,5.1116525625846,1.3465997324866064,3.9205429094541966
2024-04-19,27.835357357083296,19.25377426990717,17.720971290566816,9.738008494622742,6.037409219257493,6.308683659874023,2.7277412123299767,5.111527928188335,1.3460792509911643,3.920447317178985
2024-04-22,27.77573081114884,19.313056201643946,17.69810746782447,9.728567699684616,6.056564414225771,6.3061401429245265,2.753677680502638,5.10657240909866,1.344936647192989,3.916646525753546
2024-04-23,27.71574591232565,19.26306557960078,17.711299604685532,9.721368961917989,6.1679447526624624,6.29141301879604,2.7686785943153622,5.102793756701494,1.3439414496947812,3.91374836929991
2024-04-24,27.478250492287554,19.301527649739132,17.832351203660373,9.734925927671842,6.1922922071996,6.317145168713916,2.7651013883950317,5.112982374424919,1.3438607373839573,3.921562850523672
2024-04-25,27.53873242769263,19.287227747317083,17.92427615664048,9.729926669843412,6.197400346647489,6.200630112859349,2.7487302861726923,5.110356661876936,1.3431706133540877,3.9195489775958428
2024-04-26,27.469647481368355,19.256931609908854,17.994278363114315,9.715952871500928,6.251139440190527,6.209413356244149,2.7454317657678495,5.103017336939106,1.3402679237617585,3.913919851204154
2024-04-29,27.41250720889538,19.25646287272183,17.9951385587859,9.71571637336558,6.298209244439219,6.224516042044594,2.7460140377821416,5.102893123277226,1.3347179570636998,3.913824581624428
2024-04-30,27.393573292716074,19.250683656436443,17.992982410785352,9.712800509395118,6.282692045160577,6.266611221682251,2.7494077871664286,5.10136165183122,1.3372374534568479,3.912649971369691
2024-05-02,27.31118536900653,19.23248776499232,17.982771832301207,9.703701670453864,6.277292714429928,6.365278539868295,2.7491012114884827,5.096582755362977,1.3726134958704228,3.9089846462259734
2024-05-03,27.29287436421605,19.26133218741115,18.023497529899004,9.698231693839318,6.262415411469833,6.340956639327907,2.7449598190105737,5.093709811672755,1.3752413915656252,3.90678115158778
2024-05-06,27.293404891536376,19.26170659513438,18.023847876209903,9.698420211061935,6.262537142234524,6.3388120941062445,2.7450131763872183,5.093808824777084,1.3755920957460597,3.9068570928062747
2024-05-07,27.374857841543193,19.240170637006837,18.00369593218344,9.6875766873826,6.255535180232807,6.307292327234743,2.7458273714738564,5.088113584170117,1.3944414901046271,3.902488948667778
2024-05-08,27.4187737937995,19.400431071477765,18.029365213619826,9.678165186442339,6.22278606055058,6.0533182715702205,2.8147696818466135,5.079937519193227,1.403755528978391,3.8986976725215388
2024-05-09,27.32442780063138,19.377584443117552,18.07616331181228,9.66394958259137,6.321952052735104,6.052174648849274,2.810958076911222,5.072475941717603,1.4073430030764649,3.8929711385577557
2024-05-10,27.20865694006117,19.330416505093844,18.27810996404159,9.64122917324128,6.386476967710268,6.033275805872588,2.7956537225521423,5.0605503072935685,1.381812037589921,3.883818576543624
2024-05-13,27.296509247275942,19.295243559962678,18.24604151692044,9.624568276898264,6.381388410075334,6.070593237606516,2.782463460462855,5.055020277180365,1.371065018922745,3.8771069946948615
2024-05-14,27.27535815180041,19.242593910430337,18.3422996172322,9.60687028319549,6.337562726739917,6.117194870383115,2.788739402758178,5.042515792352043,1.3768876107341346,3.8699776343741727
2024-05-16,27.054066415299204,19.43450471225571,18.45760343510584,9.589913072127883,6.407263874787206,5.997127549380492,2.800955536683263,5.033615182467445,1.3618035351259141,3.8631466867670423
2024-05-17,26.50607973056381,19.54786946278779,18.695451970268387,9.645773158146124,6.4742290241391665,5.979861561502457,2.817915190892802,5.062935383282671,1.3842354685312515,3.8856490498855445
2024-05-20,26.524816830910662,19.56985038399041,18.65506114889385,9.65605447485582,6.316142126516208,6.08800203427418,2.8339823161438815,5.068331906848259,1.3834530126925444,3.904305764874183
2024-05-21,26.568335866969132,19.588476500338235,18.733998712162926,9.667077239734015,6.263288235010058,5.920572327656851,2.837217418102053,5.0741176064918685,1.438153410509393,3.9087626830254694
2024-05-22,26.497872476105776,19.5756244173852,18.802355974833908,9.669976627147767,6.250838574334209,5.8734762528523135,2.841862126262952,5.06886651796013,1.5144094394043315,3.904717593713416
2024-05-23,26.344279755648227,19.561087245034376,18.923906464509066,9.68537998224528,6.286967030108374,5.848583067939619,2.829587509824961,5.076940741293704,1.5323307651093478,3.910937438287044
2024-05-24,26.340702976191537,19.54823127615295,18.906554149792328,9.679302979587014,6.269453086240878,5.884042337915959,2.8205190421729225,5.075448432164811,1.5659578571817843,3.9097878625998166
2024-05-27,26.517292776650912,19.478750308758258,18.897926373156707,9.658385054330171,6.281366786735419,5.828620076236457,2.8066881483383552,5.064479889164052,1.5651521599502312,3.901338426679436
2024-05-28,26.40765997360009,19.30720819607286,19.046451489306122,9.663914617098811,6.3015715016388825,5.910968559860199,2.813777448915008,5.067379375908483,1.577496839200749,3.903571998398794
2024-05-29,26.659570358124533,18.682775432473015,19.24899748418426,9.770240499526842,6.202664862277202,5.904664701980831,2.881904684486343,5.123132515820105,1.5733341125354987,3.9527153485913633
2024-05-30,26.8484128118773,18.837711217574565,17.97116114570609,9.879733044055842,6.222436582677363,5.973121001200491,3.1852222373313843,5.178461184024459,1.907115183886424,3.9966255916660858
2024-06-04,27.215052605914224,18.743802918793314,17.88157270521962,9.830481364174764,6.191416973819134,5.941374093113631,3.1693435141630975,5.152645920456623,1.897607980998019,3.9767019233475684
2024-06-05,27.150365456713637,19.198096601044057,17.747264792475725,9.756644937421052,6.144913441697597,5.896748624960943,3.161833428514231,5.113944564032706,1.8833551089863974,3.946833044153651
2024-06-11,27.932028607440035,23.527554709058464,12.371611349149473,10.16574123207195,7.366988357303461,6.246888723398464,1.3118782806165115,5.3235541976007585,1.6002654159412524,4.153489127419633
2024-06-12,28.00087181164467,24.207115860667777,11.665932389241792,10.23904077019564,7.180927745659467,6.264623119141753,1.3008085233976774,5.358360720757125,1.6621524248680228,4.120166634426068
2024-06-13,27.188035990854914,24.560429047848338,12.107574951081206,10.17601365861052,6.907504966622058,6.275640262140033,1.6449512835316475,5.3253769670403175,1.702688937749481,4.111783934521485
2024-06-14,26.09261357362736,25.12137318013414,12.59853000493505,10.20013914751658,6.86567465145196,6.269965897577899,1.6544676075053173,5.338002473181439,1.737701233111249,4.121532230959009
2024-06-17,25.63303930621131,24.038235438835862,12.895124379351374,10.094576174146262,6.731458455213566,6.216544762677312,3.3240293310366793,5.284345680908024,1.7193917013856357,4.063254770233974
2024-06-18,25.468571939110323,24.260726402565957,12.932654048866112,10.0930967133485,6.705876771176415,6.1710507965204275,3.3070331071159393,5.283571207354915,1.7147597542113133,4.062659259730098
2024-06-19,24.978896734324575,24.209390953057948,13.001788007334989,10.042660977097109,7.013134414022481,6.2620719694156,3.4898054134786824,5.257168923551652,1.7027246704374936,4.0423579372794745
2024-06-20,24.26786780800727,24.15943986986496,14.517742188644267,9.88528378459652,6.824036741511369,6.046192577867457,3.46795039337107,5.174784534834685,1.6776914127951756,3.979010688507227
2024-06-21,24.11474591217351,24.1889997993181,14.432946002676802,9.89015173507306,6.692698066341792,6.156467093196752,3.6679101971713353,5.177332827366416,1.692826063532021,3.9859223031502093
2024-06-24,24.036027993375065,24.72425936983165,14.186520624134078,9.877904489262681,6.641123617952209,6.036507926209405,3.664921253554534,5.172648285324652,1.67777066999507,3.9823157703606586
2024-06-25,24.05166599432757,24.946962955448406,14.138678290588045,9.906721091276506,6.5475626653304255,5.8667461992897785,3.6794879852324365,5.189471228025458,1.6776016412309995,3.995101949250373
2024-06-26,23.915755530519238,24.956452973440808,14.177901406819963,9.898730098947093,6.676103409658933,5.838865989397498,3.6851547644773586,5.193960096754051,1.6866704787503077,3.9704052512347516
2024-06-27,23.693659062296653,25.579893767792605,13.944033649141135,9.820676878365546,6.579922513160601,5.9620512116277755,3.6478818337462813,5.153004811674925,1.6797783617776878,3.939097910416789
2024-06-28,23.70340663622796,25.63973265833154,13.893605691130764,9.843966461780502,6.526523084959369,5.961697718380229,3.698692454330115,5.165225082933779,1.618710791702592,3.948439420223148
2024-07-02,23.798499863824766,25.590039195521104,13.936937362422885,9.887442809346217,6.440054386460272,5.856854719585082,3.7004714940924854,5.188037545962036,1.635784731469863,3.9658778913152912
2024-07-03,24.322676826567857,23.824570848628674,14.292928756859549,10.11562579640203,6.563970585288681,5.949542526094909,3.8176866587652394,5.307767381777249,1.7478279649225148,4.057402654693293
2024-07-04,24.5458092795972,22.97249900193277,14.507006758958063,10.218378548567179,6.661075386370665,6.058697748462155,3.8195408021988904,5.36168275165224,1.7566926832276015,4.098617039033232
2024-07-05,24.4875757512312,21.045243878263335,14.40664311587702,10.212913881906013,6.582335251119703,8.238846509281087,3.816814722252124,5.35881538782916,1.7543863545902445,4.096425147650109
2024-07-08,24.47918585403608,21.007688644463588,14.47627011641576,10.203221077725136,6.584110874460701,8.2277840035964,3.82548244341851,5.353729479067339,1.7516971334397409,4.090830373376748
2024-07-09,24.329426156822215,23.442299291637063,14.40999138911366,10.187257694088538,6.561709246162257,6.061534901815161,3.826144063176091,5.345353336189529,1.7501495340610382,4.086134386934448
2024-07-10,24.346789526134604,23.470252467699975,14.200874951619106,10.19888619781663,6.545311898725931,6.170828467090751,3.8692431878055293,5.351454925357527,1.7555597690613445,4.090798608688604
2024-07-11,24.0463403733938,24.582362347049795,13.995508427944456,10.072816076337137,6.386550280675564,6.034264264385919,3.8177075017468773,5.285304704691638,1.7389144542258268,4.040231569548984
2024-07-12,24.01129495843119,24.48872307482729,14.035231644006199,10.074960205221887,6.465443144378932,6.078293238163844,3.7758767778194646,5.286429750001326,1.7426556221748406,4.041091584975028
2024-07-15,23.987436743994948,24.45498239821019,14.033475952735142,10.084842044756911,6.503165868356729,6.142799541218815,3.7466806184614834,5.291614847454675,1.709946769432018,4.045055215379083
2024-07-16,24.008319126492665,24.591688714295742,14.025053190318234,10.095538648820837,6.485742624776139,6.03736484951047,3.750316788186614,5.297227459792162,1.6594029479459274,4.04934564986121
2024-07-17,23.976700183709056,24.58325450679108,14.049935241015717,10.09630599651932,6.49653898414237,6.04373552065843,3.7511085684528567,5.297630094603539,1.6551374691769105,4.049653434930722
2024-07-18,24.017621932344866,24.47144217411451,14.119387453800455,10.11496279469149,6.507866951488027,6.033615750639522,3.75634797933151,5.307419498322077,1.6141987422085902,4.057136723058952
2024-07-19,23.986120315837393,24.450457817918483,14.089441147047111,10.114237994927091,6.522121717041935,6.089868079093984,3.759801389354568,5.307039188826133,1.6240663458817206,4.056846004071577
2024-07-22,26.652799675008126,23.84123423358516,13.497102694591206,9.778745214919393,6.120917994716919,5.850635335419108,3.6416312859120303,5.1293669064908265,1.5652876433920948,3.922279015965134
2024-07-23,26.618738906888918,23.634312477962684,13.626563786260077,9.781017397297026,6.2143021664461,5.802806612330372,3.6490227851528036,5.130558762586592,1.6194867111099096,3.923190393965518
2024-07-24,26.592843141355253,23.63369371644255,13.596753809594592,9.78076132396302,6.266828017975367,5.8211447709105295,3.6371459616062167,5.130424441254333,1.6173171345834982,3.923087682314641
2024-07-25,26.494402903596733,23.500457446193685,13.801511893339526,9.76968300031355,6.2849001306764976,5.8760715695065855,3.631718745055829,5.1246133903006506,1.5989774439865405,3.9176634770304086
2024-07-26,26.494402903596733,23.477248442512412,13.805597985536933,9.76968300031355,6.309743571236735,5.874927463691312,3.6320456324316215,5.1246133903006506,1.5940741333496518,3.9176634770304086
2024-07-29,26.484836301303034,23.462399272533016,13.786561976740167,9.76615536196142,6.354683418344556,5.89911107628476,3.61668309118309,5.122762994260689,1.5905576207741128,3.916248886615155
2024-07-30,26.4156160324917,23.685183623500613,13.722058187322835,9.753868454657223,6.202927720528742,5.826879490526082,3.607727066350195,5.11631798988394,1.7577732656213978,3.911648169117269
2024-07-31,26.406396688732343,23.559595760983076,14.043439236947187,9.755285209000466,5.945641841755545,5.778373315738764,3.643829304737066,5.1170611376685615,1.8381611664379545,3.9122163379990407
2024-08-01,26.398138374811886,23.33960025413912,14.686301423667118,9.749763783452485,5.5209623672884485,5.772819249224801,3.6613401754468153,5.114164915621662,1.8469074063755828,3.910002049972082
2024-08-02,26.364767511522867,23.27523429215301,14.933106952896821,9.737438746372286,5.370464468692996,5.79679923119619,3.663227909955392,5.107699910559049,1.846201704916802,3.9050592717345873
2024-08-05,26.358369631431295,23.244657030138587,15.217813308380263,9.721380492627143,5.086916369130253,5.855058630785176,3.6747514342508496,5.099276674906003,1.8431570875164294,3.898619340834
2024-08-06,26.30745513857123,23.15836509314849,15.475077878585891,9.702602428406825,5.000149985020976,5.8555983175186785,3.6702503347392965,5.089426783221261,1.8499853715908114,3.8910886691965443
2024-08-07,26.171849561036918,23.118310038804626,16.26959415877335,9.685277574410103,4.5317001238180765,5.763154633637452,3.6288599818731995,5.080339161977688,1.8667739791230695,3.8841407865455175
2024-08-08,26.17590129222468,22.762621688782644,16.849527143654687,9.669296910406153,4.290311718435976,5.809615888822141,3.620769443999413,5.071956625437054,1.8690320311353494,3.8809672571019043
2024-08-09,26.120146257206304,22.962182927785552,16.852670901956717,9.660342649803512,4.232197827992181,5.751997570870041,3.630830427451496,5.067582964620721,1.8349783207132913,3.8870701516001804
2024-08-12,31.45205086582412,21.034487079417516,15.72501230224708,8.987444583343416,3.9302352705329535,5.395099472347256,3.419523324962452,4.728043627194755,1.6954442368373495,3.6326592372931
2024-08-13,31.435599509154,20.754116897441314,15.643909830436332,9.06724883827966,4.079227528328117,5.411790907148552,3.4473009516853796,4.770026417238726,1.7243423396054658,3.6664367806824574
2024-08-14,31.279362568220925,20.78328154725636,15.705385306659108,9.100933187677278,4.027808814135611,5.46518183810786,3.444838494852477,4.784693013372512,1.7287632104502242,3.6797520192676423
2024-08-15,31.407024733461007,20.412543429408185,15.805115582101209,9.171386241243432,3.8866526586733756,5.590118709934138,3.4670437351133656,4.821732757123754,1.7301440695772223,3.7082380833643063
2024-08-16,31.328761591720127,20.344847271782502,15.909840372894921,8.909288931106452,4.155995322132233,5.595002352277651,3.4661773779727145,4.823953380536195,1.7561875068585393,3.7099458927186637
2024-08-19,31.232413634596167,20.403420481629347,16.010506071640656,8.908767783462308,4.226407856079434,5.477956269005713,3.445347488154497,4.822131865513707,1.760240992928519,3.712807556989653
2024-08-20,31.089575568994636,20.28548815624643,16.1659233844973,8.910179329483217,4.3406986905251035,5.474205474240885,3.4440458858993606,4.822895906199524,1.7582105199451594,3.7087770839683785
2024-08-21,30.339846103565122,20.33297734597304,16.923528927832148,8.84818654449114,4.446414785109649,5.479997149573385,3.4077000015579193,4.7893404930146435,1.7444488576147845,3.68755979126817
2024-08-22,30.258986089484647,20.27480586683309,17.130899038869728,8.835362091180503,4.461954035299661,5.4738864945394505,3.3810824244630506,4.782398881506729,1.7184099905952261,3.6822150872279114
2024-08-23,30.220462350430292,20.28833087393862,17.436749544589354,8.587783259585443,4.520768653623826,5.458531592925937,3.3813519875688223,4.776310247670151,1.6521843550611517,3.677527134606404
2024-08-26,30.222294501979913,20.335189101677166,17.560705840012194,8.588303904181291,4.414763918360928,5.449866181557105,3.3164478715280006,4.7765998171717765,1.6580787744594625,3.677750089072166
2024-08-27,29.738187835277763,20.208944361136915,18.086856046270917,8.59871431664469,4.5965962886132905,5.346461762335414,3.311002700436582,4.782389828194225,1.6625312770142013,3.6683155840760056
2024-08-28,29.688450789982312,20.12327649510657,18.17862703548567,8.584377057419847,4.659345767743451,5.309046429125474,3.292831942432281,4.774415803223033,1.7274295436917708,3.6621991357895887
2024-08-29,29.687686420415442,20.61922347419883,17.775303580770085,8.597131912755827,4.6149284576010166,5.343100407825874,3.148073698917896,4.777607391964897,1.7749915299467112,3.6619531256034232
2024-08-30,29.847498119217768,20.18306232413843,18.051700104620615,8.636497256208033,4.716940991867414,5.335868016463447,3.1880078334414206,4.797781839819439,1.5652270245724544,3.677416489650983
2024-09-02,29.844557502504067,20.18166396437559,17.95541106715377,8.62268354421986,4.752538601442264,5.402110017030993,3.156736551500184,4.793676191421605,1.6175251442966727,3.6730974160549934
2024-09-03,29.832803950664395,20.223853103039307,18.0152249970475,8.619461448891277,4.678305992221153,5.35207504006482,3.1913112500712257,4.793925453813804,1.6194444821940965,3.6735942819924228
2024-09-04,29.86253540349321,20.11881201361991,18.01730256401555,8.595481970170802,4.68498204873416,5.433301579311165,3.2079132315931713,4.78731832034428,1.617960623260507,3.67439224545724
2024-09-05,29.729390651253564,20.252829439022594,18.043696173408307,8.587731394933098,4.769858106028758,5.335236524547931,3.2106753954326233,4.783001579182186,1.6165017026803996,3.6710790335105346
2024-09-09,29.557345900906867,18.78459131729733,18.15435904790407,8.634988100770949,4.914125918500354,6.576582185192331,3.2504719315816963,4.80932155686369,1.6269337349805284,3.6912803060021817
2024-09-10,29.551487702963584,19.911218616001264,18.207301014472925,8.63327666599931,4.861682004986851,5.42894963104469,3.280556020936044,4.808368360397829,1.6266112804579853,3.6905487027395205
2024-09-11,29.507768545836726,19.868690576520216,18.270637471303033,8.619160035512701,4.95174893250558,5.400745338685055,3.2793333878953215,4.800505996892839,1.6168955821042708,3.684514132744262
2024-09-12,29.57939833424289,19.7584573440696,18.27904403954161,8.622691479254879,4.911885027130135,5.466395705877239,3.276840665729542,4.802472861041104,1.6167907906002814,3.6860237525127126
2024-09-13,29.621229327763228,19.74051865956752,18.301955714673777,8.616067439935273,4.91930514865376,5.433522652009458,3.271716662203892,4.798783552530018,1.61370873109779,3.68319211156529
2024-09-16,30.03968052287632,19.8666971935543,18.18899791473047,8.526884708597482,4.818613248328103,5.393366947751124,3.1669855291493203,4.749112559667328,1.6045930522534886,3.6450683230920577
2024-09-17,30.28076771863177,19.798414864927707,18.16319383129709,8.498551315444947,4.777344065792735,5.360926279690111,3.155252220868333,4.7333320632870945,1.5992612614115786,3.632956378648634
2024-09-19,30.153794185143617,20.145686260315323,18.086218775391483,8.462534716783988,4.757097828816996,5.33248392422622,3.141880359159787,4.713272347822102,1.5894715809044977,3.6175600214359913
2024-09-20,30.15586064823326,20.144187703547203,18.079602267297627,8.459438855225335,4.755357532701013,5.322704641294591,3.140128768704775,4.735635753589865,1.590847225289302,3.6162366041170317
2024-09-23,30.15730265001738,20.444431029348376,18.056501254278036,8.456657570380715,4.782840269557386,5.281674556838094,2.838249988784857,4.734078776563787,1.6332162423401413,3.615047661891227
2024-09-24,30.473675144544295,20.333025266067306,17.907637595608886,8.464900054132215,4.74637586100165,5.236627512713936,2.845686355867622,4.7386929597761736,1.6348080956495772,3.6185711546383383
2024-09-25,30.51667403159098,20.32815024450412,17.882830695574636,8.463497571045032,4.716519779674753,5.267390131056049,2.841901232768195,4.737455982311746,1.6276087095904328,3.617971621884059
2024-09-26,30.381584269978045,20.20987354369742,17.796641358260327,8.425615902011222,5.119756355257446,5.322835425671873,2.8215339543369073,4.716251658912618,1.604129546533775,3.601777985340367
2024-09-27,30.459085110933177,20.244869658171467,17.847801743322776,8.443150232436587,4.960318831720321,5.331508511391429,2.848742418835138,4.7260665277504925,1.5291834134775728,3.609273551961044
2024-09-30,30.30124066871622,20.424136073766654,17.994072850526287,8.446145311613895,4.8869227522413015,5.2639775821076675,2.840884596990668,4.727743027997222,1.5043232491610192,3.6105538868790656
2024-10-02,30.180418796036346,20.36632121715371,17.927789310989127,8.41991516210343,5.214348486388527,5.2470867882002095,2.8305221200619375,4.713989283043362,1.4989862344797509,3.600622601543598
2024-10-03,30.435120946061712,19.625479894624583,17.878855729761074,8.405539649866572,5.2827464202559415,5.191805340282101,3.3509288358580123,4.7073177651280345,1.5264499523711534,3.595755465790814
2024-10-04,30.190956223611643,19.395084029740506,17.871807211031424,8.402225869356768,5.280663762526052,5.299142644060817,3.6690811974252986,4.705461963060193,1.5912392157144413,3.5943378834728543
2024-10-07,30.22051760660009,19.404457656211978,17.851879398511166,8.392857036093277,5.274775601569549,5.262831799677505,3.7037025965228634,4.694236399628599,1.602319286995025,3.592422618189949
2024-10-08,30.169310333896938,19.383310715479762,17.858285640464047,8.395868857518288,5.276668482873331,5.2614308877542415,3.74600100599109,4.695920951349386,1.61650088547551,3.596702239197408
2024-10-09,29.612794050006876,19.930158233400192,17.69797549444974,8.317537258583819,5.229300918483956,5.18683881720889,3.7806852829186646,4.647839405190359,2.0345296859515103,3.5623408538059946
2024-10-10,29.436494056637684,19.640305139227372,17.421497388509206,8.28260763066455,5.6256688090197216,5.117116907078854,3.858803017040649,4.6283207308514775,2.44475674386732,3.544429577103166
2024-10-14,29.497998495366716,19.647269745803158,17.382971081113546,8.283304325805936,5.304732511441912,5.232800238238522,3.868572141971507,4.62871004406173,2.6089136978591294,3.544727718337844
2024-10-15,29.48275950562687,19.709586908356787,17.353618847510862,8.278735165133709,5.325994647309747,5.228586362940481,3.8344329661532166,4.626156797306015,2.6173563916507945,3.5427724080115137
2024-10-16,29.356954697881786,19.597071075221653,17.509752582802115,8.281847095617115,5.37019452244172,5.095666141623932,3.9922719836312894,4.627895743904909,2.624242040428758,3.5441041164467215
2024-10-17,29.48170991526627,19.601565712253212,17.53002982619379,8.284225405967574,5.448947747465652,5.187234965799219,3.67195327247455,4.630874767578173,2.6170728946017836,3.5463854923997804
2024-10-18,29.453622192878033,19.62033842746749,17.554643544103634,8.285668894972275,5.446057894449796,5.212208323774319,3.648671253869472,4.631681676671247,2.594197730551583,3.552910061262149
2024-10-21,29.51206091705099,19.644251259717844,17.613820768506773,8.297787440680265,5.514168094721537,5.2203370419313035,3.5808609355899255,4.63680320793104,2.4230716045320304,3.5568387293382893
2024-10-22,29.53113840342879,19.839178411580384,17.59488234641144,8.30315138077616,5.351021682282462,5.161597822352216,3.592199107993235,4.639800577389056,2.4293715358314154,3.5576587319548394
2024-10-23,29.536818389117787,19.841070868004028,17.583471228711016,8.304748399501687,5.364922800490471,5.145871912133025,3.593629792369572,4.640692991373214,2.4304306102962245,3.5583430080029808
2024-10-24,29.547577024452632,19.859827611608445,17.595944199836953,8.30777336171667,5.335203477041221,5.143454070614614,3.5983429115828267,4.642383340108052,2.409854886757624,3.5596391162809633
