date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,ICBC (ASIA) SECURITIES LTD,ABN AMRO CLEARING HONG KONG LTD,BOCI SECURITIES LTD,BANK OF COMMUNICATIONS TRUSTEE LTD
2024-05-06,44.97697983297505,14.850034732950723,8.464102344967229,9.086446698616598,8.064180357146771,4.939310468752397,0.0,3.2201937594639074,1.950304488549083,4.448447316578245
2024-05-07,45.00382433063256,14.851661994919887,8.59652544768776,9.098400355914782,8.108895897117835,4.928893749356219,0.0,3.0123452461049904,1.9505182022796954,4.448934775986272
2024-05-08,44.93918565083733,14.84840782753309,8.59464185157837,9.096406793327622,8.107119146166976,4.9278137728998725,0.0,3.088374172033068,1.9500908216455697,4.447959963978097
2024-05-09,44.85154111952742,14.826496694705613,8.59464185157837,9.096406793327622,8.139985845408193,4.9278137728998725,0.0,3.165063136929242,1.9500908216455697,4.447959963978097
2024-05-10,44.78775334271255,14.805410479193243,8.582418568218467,9.083469900818091,8.128409172958982,4.920805445487146,0.0,3.302781600694908,1.947317406173215,4.4416340837434
2024-05-13,44.62479619150587,14.771538307277815,8.604642038172132,9.049315116268932,8.097845515341222,4.902302709018144,0.0,3.595530599611129,1.929096441743467,4.424933081061287
2024-05-14,44.62479619150587,14.771538307277815,8.604642038172132,9.049315116268932,8.097845515341222,4.880505009111438,0.0,3.628227149471188,1.9181975917901144,4.424933081061287
2024-05-16,43.034333293393786,14.234558636506003,8.297965815954376,8.726790395170259,7.798721514171181,4.706559965021367,3.56407879441435,3.530445494083692,1.8393211118328257,4.2672249794521555
2024-05-17,42.96979304863767,14.237551485537795,8.29971048255011,8.72862522313028,7.810873829683003,4.707549530191183,3.5648281502631307,3.573238243215683,1.8397078333708283,4.268122173420322
2024-05-20,42.95180127411041,14.199979388771927,8.365424454591151,8.731378912189859,7.813337988386204,4.740582456479812,3.5659527750494773,3.5323017904426997,1.829772287993539,4.269468671984924
2024-05-21,42.96691638477779,14.211935529365208,8.425091934013796,8.738730584399319,7.819916685786696,4.744573946100461,3.568955246501035,3.4089784852305667,1.8313129250698321,4.283588278755297
2024-05-22,42.972918363609956,14.21043991084339,8.424205304355329,8.74833462774589,7.819093742830743,4.75459832168362,3.5685796610954306,3.387572376604598,1.8311202035700531,4.283137487660986
2024-05-23,42.95187100494823,14.21043991084339,8.424205304355329,8.758858307076753,7.829617422161606,4.75459832168362,3.5685796610954306,3.39809605593546,1.8205965242391906,4.283137487660986
2024-05-24,42.957873935378785,14.20894460707664,8.454886577196746,8.757936649907718,7.8287935450334505,4.754098015653378,3.5682041547323164,3.366170772925001,1.8204049506596602,4.28268679143631
2024-05-27,42.972918363609956,14.252534628166838,8.539965776994816,8.758858307076753,7.829617422161606,4.786169359676207,3.5685796610954306,3.187622469318213,1.8205965242391906,4.283137487660986
2024-05-28,42.951940838597295,14.263041605496568,8.630512944189702,8.765315342829881,7.856452295748037,4.789697726683924,3.5712104202254147,3.0635951378459843,1.8219386691211936,4.286295019261999
2024-05-29,43.025909730440084,14.315743066937515,8.6432565723555,8.77825801729284,7.8680529627543665,4.796770090429874,3.576483592050946,2.878272994015639,1.8246289042312407,4.2926240694919935
2024-05-30,42.900682679195405,14.260094679977056,8.630670345163779,8.765147010310578,7.8374681405869495,4.862171924213994,3.562581027443746,3.0877103036441076,1.8175361773747214,4.275937712089662
2024-05-31,42.93220064758919,14.281106658906243,8.651682324092965,8.765147010310578,7.8374681405869495,4.883183903143181,3.562581027443746,2.9931563984627636,1.8175361773747214,4.275937712089662
2024-06-03,42.90817087439006,14.276606962436118,8.753983141099294,8.762385284486072,7.834998708170454,4.881645307717998,3.561458528070511,2.8766838420481067,1.8169635073907353,4.327103844190653
2024-06-04,42.9216946581246,14.281106658906243,8.756742218738903,8.765147010310578,7.8374681405869495,4.851665934749401,3.562581027443746,2.8775905143522325,1.8175361773747214,4.328467659412631
2024-06-05,42.94270663705378,14.281106658906243,8.756742218738903,8.765147010310578,7.8374681405869495,4.862171924213994,3.562581027443746,2.846072545958451,1.8175361773747214,4.328467659412631
2024-06-06,43.02528902797072,14.28410803267629,8.758582570263062,8.851054707777537,7.849623491285553,4.863193777465801,3.5633297535407373,2.6049821465725413,1.8179181579550205,4.381918334492737
2024-06-11,43.132421783691925,14.260038031541331,8.776104567786062,8.889820139870155,7.865327069149597,4.872922848196029,3.5704583790476954,2.4206675946418907,1.8215549972729321,4.390684588802386
2024-06-12,43.160773790215565,14.263492250723534,8.356959604342459,8.89197352734258,7.867232292934867,4.874103219772766,3.5713232537271935,2.9162471511561776,1.8219962338389988,4.275898675945858
2024-06-13,43.15024202007777,14.263492250723534,8.356959604342459,8.89197352734258,7.867232292934867,4.90569853018616,3.5713232537271935,2.8951836108805824,1.8219962338389988,4.275898675945858
2024-06-14,42.547905492938135,14.319216632837787,8.371065546445436,8.906982534169982,7.912160251838786,4.913978993742009,3.5773513885313766,3.343151445076949,1.8250716314241466,4.283116082995396
2024-06-17,42.561593912526305,14.313176731610405,8.36753459846379,8.903225534320073,7.9193679690564664,4.943541549791839,3.575842447812314,3.310105999316678,1.824301809116869,4.281309447985254
2024-06-18,42.551048815363785,14.313176731610405,8.36753459846379,8.903225534320073,7.929913066218992,4.943541549791839,3.575842447812314,3.310105999316678,1.824301809116869,4.281309447985254
2024-06-19,42.54656223903636,14.311667552361431,8.419372253291831,8.902286779529485,7.929076937351858,4.943020303498073,3.575465411510658,3.2675810410709314,1.8241094550024883,4.280858027346881
2024-06-20,42.739416193792636,14.305634016576589,8.457980961374693,8.951231439869815,7.925734184366068,4.951475957201035,3.5844976012006646,2.876240503874335,1.9287358453975938,4.279053296346573
2024-06-21,42.7304090165731,14.29208183703404,8.466735791479103,8.949345000252896,7.924063864582806,5.108492236103384,3.5837421813093253,2.7386492000067437,1.928329371301401,4.278151501357207
2024-06-24,42.7604952740702,14.295094476437804,8.468520501513478,8.951231439869815,7.925734184366068,5.109569059282806,3.5844976012006646,2.6970683215149958,1.9287358453975938,4.279053296346573
2024-06-25,42.84932771727444,14.296601272467399,8.595900951609979,9.236772536966063,7.926569608351569,5.110107641128777,3.5848754305855963,2.0859948477297543,1.9289391467132142,4.384910847173209
2024-06-26,42.9035270015639,14.293587997993484,8.594089205697497,9.22428728601719,7.935437365898486,5.109030590952969,3.5841198514502985,2.0434014677924517,1.9285325869315042,4.383986645702217
2024-06-27,42.93210760971252,14.289070467168418,8.591373018347928,9.189766626492823,7.943464446148789,5.086345669231612,3.5829870797549117,2.074360940910738,1.927923068494998,4.382601073737264
2024-06-28,43.448327447724836,14.289070467168418,8.612443215817818,9.189766626492823,7.943464446148789,5.086345669231612,3.5829870797549117,1.5370709054285256,1.927923068494998,4.382601073737264
2024-07-02,43.4268371252795,14.278540658674313,8.60609659040665,9.182994563684062,7.937610800203809,5.135234148991271,3.580346728314742,1.546465552453501,1.9265023560176353,4.379371475974516
2024-07-03,43.44193773899568,14.290572410424002,8.607002678436062,9.18396139009147,7.938446507083537,5.135774809224601,3.5807236831022693,1.515043040277614,1.9267051867324765,4.379832555632296
2024-07-04,43.51202098453572,14.310158691334179,8.618799208862761,9.19654868488194,7.970412479388682,5.237699629312562,3.5856313283599084,1.25354767698322,1.9293458779472603,4.385835438393772
2024-07-05,43.510170620268745,14.32369379394062,8.614258257043144,9.191703336536678,7.9662131404582475,5.234940063729705,3.5837421813093253,1.1580513546777267,2.033702560990002,4.383524691045808
2024-07-08,43.12039338088736,14.422375552370209,8.66722928558706,9.269429436561182,8.015199192542896,5.26713089795676,3.6057794251108977,1.175774590546306,2.0462082594719297,4.410479978965403
2024-07-09,43.124965539471624,14.413301551890134,8.678751532168109,9.270412296364785,8.016049063309822,5.26768938446074,3.6061617545392473,1.1652960212404093,2.046425223834386,4.410947632720749
2024-07-10,43.17074050958064,14.555974474264097,8.687963588038738,9.280252370216578,8.024557694022342,5.305124253270326,3.6099895128796273,0.9011705664318741,2.0485974007226346,4.41562963057314
2024-07-11,41.587164715811106,13.997745406214198,8.403763907745121,8.99289374870045,7.705573698308443,5.094240389437248,3.4664889084585995,4.544861523909701,1.967163655785092,4.2401040456300425
2024-07-12,43.38201545248234,14.591142446728034,8.76001903936218,9.363498822789436,8.042855564338595,5.352695684694562,3.6134414497114347,0.42392329856949795,2.050556306363737,4.419851934960179
2024-07-15,43.51787241465874,14.608215226335696,8.897913856705825,9.619107591893696,8.052266335357213,4.933475728320576,3.6176694592536176,0.2755002616720632,2.052955617865181,4.425023507937386
2024-07-16,43.57896282675044,14.625075023305111,8.901701379577485,9.633843704640164,8.055693896401861,5.031350164093527,3.619209371421761,0.07342706457750706,2.053829487457806,4.426907081774338
2024-07-17,43.47717345957037,14.626631531447156,8.902648764165482,9.656154481443325,8.162978603843305,5.042528373534496,3.6195945543247823,0.06279214310648695,2.054048071110506,4.395450017454087
2024-07-18,42.64244200590364,14.324771108850456,8.718918332971999,9.477719593749478,8.025782565915648,4.938462051598486,3.544894351516769,2.0106148791754914,2.0116571885996364,4.3047379217183925
2024-07-19,42.69479438139566,14.303898385525516,8.747845563317542,9.463909542801476,8.024496049158625,4.8896345575807025,3.5397290613733445,2.028501011648529,2.0087259889592928,4.298465458239315
2024-07-22,42.64153728451323,14.286055833215524,8.716143732692451,9.441709424453851,8.097645757623637,5.299332230085405,3.5353136356454415,1.6829381876242193,2.006220322492121,4.293103591654123
2024-07-23,41.84270244284015,14.008136010299365,8.550551635350292,9.251299643107409,7.863044505646726,5.1924612551537574,3.464017404624937,3.635130290240047,1.9657611264116814,4.226895686325636
2024-07-24,42.65513317301902,14.280122270814905,8.716571765575615,9.45169181441749,8.171461559866598,5.282896622185674,3.531275827840699,1.5979516315927187,2.00392894670172,4.3089663879855635
2024-07-25,42.761831312077234,14.294964806445845,8.725631633870625,9.201669667022829,8.200742536180968,5.1844491470812,3.5349461806782605,1.7763078573299462,2.006011799091162,4.313445060221929
2024-07-26,42.59090928000599,14.35588679449365,8.731076600506704,9.207411690802363,8.153858314231394,5.291687640664456,3.537152056977165,1.9958232276798529,2.0072635901105347,4.128930804527887
2024-07-29,42.77939072361478,14.415668656430022,8.660893432946644,9.23237682864258,8.186395358053119,5.316464144631185,3.5467427532151152,1.7092359225285427,2.012706119878028,4.140126060059985
2024-07-30,41.97788652586651,14.138580224200947,8.488278918406229,9.048372458115633,8.023237749486922,5.210505228902463,3.4760549791089197,3.606879747508197,1.9725922110203513,4.057611957383831
2024-07-31,42.079537039688745,14.148702884705862,8.494356188146154,9.065078735164283,8.02898206826578,5.173323732648194,3.4785436960728564,3.496954100815376,1.9740045085035616,4.060517045989191
2024-08-01,42.06662931182567,14.144362827297934,8.491750578727371,9.062298058911583,8.026519210476806,5.171736836508495,3.4774766668575303,3.5265560199916566,1.9733989906013039,4.059271498801645
2024-08-02,42.12854522075986,14.161739052096214,8.502182619306966,9.073431012031023,8.036379718429824,5.178090269530962,3.4817487162267304,3.397801819804916,1.9758232938305174,4.064258277982981
2024-08-05,42.211113480004265,14.17915802248444,8.512640322752581,9.084591352264434,8.046264483276069,5.1844593320267975,3.4860312748562947,3.2482308468155243,1.9782535608564096,4.069257324663185
2024-08-06,42.33650862705826,14.22448820448837,8.521374747590826,9.124694236041568,8.064780917045622,5.3642079687423045,3.489608129627501,2.8103606783445243,1.9905438904667312,4.07343260059429
2024-08-07,42.59340537065427,14.28310914395925,8.494675502365528,9.172601091274748,8.231953579611954,5.365708916472974,3.503989252097654,2.275893048480952,1.9884443565270429,4.090219738555627
2024-08-08,43.05977762755726,14.041666839466338,8.517295864834713,9.220244933167997,8.149232562093834,5.399644170914083,3.5261501200612124,1.9585114897958338,2.0113881896262136,4.1160882024825085
2024-08-09,43.46001697157262,13.94882322110465,8.542982171529355,9.268849676791374,8.184208118068902,5.436726815916673,3.5367842197652264,1.4756532807547358,2.017454097719653,4.128501426776816
2024-08-12,43.49662513196066,13.93722828571666,8.525490228676404,9.261144961388517,8.198186216240929,5.4425981496413165,3.533844273946185,1.4640360429256614,2.0157770924597465,4.1250696170439145
2024-08-13,43.521928530158746,13.938676598344813,8.557551220607124,9.262107350245453,8.19903814579116,5.453555410533842,3.534211499852438,1.3914463976190574,2.0159865656317937,4.125498281215577
2024-08-14,43.55310358014274,13.938676598344813,8.557551220607124,9.262107350245453,8.219821512447158,5.453555410533842,3.534211499852438,1.339487980979063,2.0159865656317937,4.125498281215577
2024-08-15,43.59504325559006,13.948875125930376,8.603293059871643,9.204223982965999,8.223812459647696,5.456203260206208,3.5359274557853113,1.288154695006763,2.0169653820122035,4.127501322983736
2024-08-16,43.648923742979854,13.956130030863138,8.60776769117306,9.209011162532338,8.228089720505002,5.459041068673863,3.5377665157316702,1.1952054473906761,2.028416555623863,4.129648064526531
2024-08-19,43.57023888910273,13.957581917542011,8.629469612719392,9.209969196070496,8.29136501668156,5.459608984635487,3.5381345573066483,1.18492656888335,2.0286275762269814,4.130077680831342
2024-08-20,43.58517636850369,13.959034106338198,8.63036744868859,9.20052312824029,8.437887885336282,5.460177018772479,3.5385026754659306,1.028985341380713,2.0288386407405365,4.1305073865332975
2024-08-21,43.57343478944077,13.961939390659781,8.632163681224966,9.20243802689239,8.439644057231401,5.471719907881962,3.539239141633045,1.0187930372416205,2.0292609015537892,4.131367066240279
2024-08-22,43.489519022268624,13.98012485268696,8.68508717910244,9.21442422613112,8.450636715359423,5.478846837159044,3.5438490097333415,1.0618001002405983,1.9589638748305445,4.1367481824879055
2024-08-23,43.49722868243317,13.985954209932128,8.688708640026853,9.218266407169462,8.454160416390856,5.481131377235896,3.545326704826794,1.0413941129438302,1.9493563475525153,4.138473101488495
2024-08-26,43.46867898104703,13.98012485268696,8.716347240934843,9.21442422613112,8.461056735970224,5.499686878380645,3.5438490097333415,1.1139002032946022,1.8651836893333373,4.1367481824879055
2024-08-27,42.63425864977482,13.692070771859033,8.567366853730197,9.02456522781848,8.37754788591676,5.386368344727574,3.470829621147874,2.9687278353187785,1.8267524321830917,4.051512377523394
2024-08-28,42.642962352030914,13.69486598188594,8.569115865266347,9.026407575527136,8.379258146274145,5.367053153016134,3.4715381843681765,2.9693338954210606,1.8271253601937776,4.052339486016367
2024-08-29,42.63710708966384,13.696264014920665,8.590407531383317,9.027329031494077,8.380113538339351,5.3676010457532355,3.471892574478272,2.949220125747641,1.8273118813043536,4.052753166915243
2024-08-30,42.651669608700935,13.718081310408268,8.621913033535106,9.0282506756129,8.360550128078033,5.368149050364428,3.4722470369512015,2.888264295070553,1.8274984405006325,4.063376420777943
2024-09-02,42.62104114321769,13.718081310408268,8.662750987512775,9.0282506756129,8.37075961657245,5.368149050364428,3.4722470369512015,2.8678453180817187,1.8274984405006325,4.063376420777943
2024-09-04,42.619534127589525,13.720882974345464,8.684943341083917,9.030094528536752,8.372469189129577,5.379456968939456,3.4729561790742394,2.827584727978997,1.827871673196968,4.064206290125102
2024-09-05,42.623886697147924,13.732496851960976,8.69604291749942,9.03101673745712,8.373324237296272,5.40043158517169,3.4733108587687056,2.766597799589657,1.8382709631824965,4.064621351925743
2024-09-09,42.558691358352,13.823659273504841,8.713332877867524,9.017203351548567,8.360516824533155,5.422762345757693,3.4679982583531244,2.7521691559232817,1.8252622412384862,4.058404312921327
2024-09-10,42.30456360994068,13.7675043999021,8.677937321833163,8.9805734039755,8.214843182716027,5.40073384172133,3.4539104542486347,3.3198568876620955,1.8178476074992815,4.062229290501188
2024-09-11,42.395963768976955,13.747193253449593,8.677937321833163,8.9805734039755,8.214843182716027,5.40073384172133,3.4539104542486347,3.2386123018520716,1.8178476074992815,4.072384863727441
2024-09-12,42.68031981931204,13.747193253449593,8.677937321833163,8.990728977201753,8.214843182716027,5.421044988173835,3.4539104542486347,2.92378953183823,1.8178476074992815,4.072384863727441
2024-09-13,42.82684715630304,13.748589501523997,8.678818705621985,8.991642130002509,8.215677531863808,5.431752186970904,3.4542612542797393,2.761580814580009,1.8180322390945998,4.072798479759411
2024-09-16,42.92841320317983,13.839998943713114,8.678818705621985,8.98148552531483,8.114111484987015,5.431752186970904,3.4542612542797393,2.660014767703216,1.8383454484699584,4.072798479759411
2024-09-17,42.81660408700015,13.889937820680501,8.697369211211209,9.000682964861408,8.131454959434329,5.443362263494154,3.4616445508869895,2.6351654637596043,1.8422748124391208,4.081503866232527
2024-09-19,42.96672762976102,13.935326019804325,8.725789635457035,9.019882954943474,8.158026143670712,5.481572704872248,3.4729561790742394,2.296582901128481,1.8482948203835263,4.094841010904939
2024-09-20,42.98659171317215,13.937959096962912,8.758078880926897,9.021587260084813,8.159567601134107,5.482608446975577,3.4736123934731635,2.1948818093424953,1.8282170491964016,4.1568957487314835
2024-09-23,42.94135188460737,14.110147508772503,8.757184465622817,9.020665934092868,8.158734308555182,5.482048537779974,3.473257652196292,2.072108137696641,1.8280303432612062,4.156471227415145
2024-09-24,42.09763673626233,13.826333738952224,8.641083322659151,8.839222812860253,8.054670488023568,5.371781734340976,3.4033959907775073,3.9017468297681566,1.7912610477776356,4.072867298578199
2024-09-25,42.08079256093853,13.830804564587634,8.717650165650358,8.835686048558761,8.051447640082584,5.3696323682399445,3.4020342184023944,3.8301643699684704,1.8105504073238263,4.071237656247499
2024-09-26,42.11080168371185,13.830804564587634,8.767665370272564,8.835686048558761,8.051447640082584,5.3696323682399445,3.4020342184023944,3.750140042572942,1.8105504073238263,4.071237656247499
2024-09-27,41.89505094265859,13.809369938645414,8.74143309637218,8.769357811340624,8.027358242179085,5.35356678395047,3.391855557417203,4.167763709040427,1.7851871354827384,4.059056782913266
2024-09-30,42.627747297341166,14.047535954290167,8.892193942148491,8.920600266207837,8.084642729604258,5.44589812680583,3.450353861636853,2.585990000973931,1.8159757166509756,4.129062104340486
2024-10-02,42.31051647268346,14.043261838790421,8.869204337542952,8.917886076616943,8.183603178917561,5.444241153108127,3.449304053971822,2.8387539097521697,1.8154231863009587,4.127805792315588
2024-10-03,42.280499768925786,13.952220339395316,8.822372848374778,8.860885216925983,8.177797416833553,5.440378799549203,3.446856985332868,3.079976000713492,1.8141352554383519,4.124877368510666
2024-10-04,42.17439275689183,13.96070970777693,8.756753906313381,8.866276711395239,8.172632279210138,5.463971053528257,3.4489542600314773,3.223824049585436,1.8152390842270933,4.117246191040223
2024-10-07,42.19895415397223,13.962125607000434,8.757642018831719,8.867175931748202,8.183603178917561,5.494951297976868,3.449304053971822,3.153156807938369,1.8154231863009587,4.117663763341839
2024-10-08,42.21923821191972,13.962125607000434,8.717073902936725,8.867175931748202,8.183603178917561,5.494951297976868,3.449304053971822,3.092304634095879,1.8965594180909457,4.117663763341839
2024-10-09,42.09805888732286,13.928366890198578,8.717541500980913,8.898289595002415,8.193575116064647,5.725043562321536,3.4535071222872555,2.964065654206556,1.8988704259562388,4.122681245659
2024-10-10,42.08096662999038,13.831359445227143,8.754603144957958,8.752573092054778,8.180098173358399,5.783620721155993,3.452104961855306,3.1455669734753284,1.8980994644720441,4.121007393452674
2024-10-14,42.051088552950816,13.851968158913314,8.748387253827989,8.74635864229087,8.174290188823162,5.718655923139966,3.449653918871767,3.2447641536226945,1.8967517872067643,4.118081420352654
2024-10-15,42.05909857132135,13.851265687978856,8.72765851273802,8.745915090684479,8.204303278272846,5.6727244696971235,3.449478977550495,3.27502723272877,1.8966555977710746,4.117872581256986
2024-10-16,42.07350843843764,13.812096412624284,8.748830953313195,8.756945811009022,8.205135487692804,5.906602045349882,3.4498288779383395,3.1029187114417467,1.8968479863994987,4.047285275793582
2024-10-17,42.12155198114681,13.716630194717618,8.624483595735317,8.764422306636137,8.202639365773425,5.8236812804594855,3.448779389664411,3.355486915730531,1.896270937569082,4.046054032567186
2024-10-18,40.85671429122359,13.737915412454102,8.631485792807805,8.781686838937794,8.219447787883647,7.137594306974402,3.451579445189811,3.2059804373286136,1.9282566732903974,4.049339013909835
2024-10-21,40.92775532655534,13.737915412454102,8.672080670140234,8.791835558270902,8.219447787883647,7.137594306974402,3.451579445189811,3.0740470859982176,1.9282566732903974,4.059487733242942
2024-10-22,40.931909391157134,13.739309776441619,8.672960864596254,8.792727907547961,8.220282041236402,7.128169005507254,3.451929771853933,3.0743590940739676,1.928452386510577,4.059899761074899
2024-10-23,40.94377705759562,13.743634104144839,8.685843547194946,8.795495341829316,8.22286930318315,7.13041253441848,3.4530162365879606,3.0347149459457263,1.9290593500491404,4.061177579050821
