date,ORIENT SECURITIES (HONG KONG) LTD,CCB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,GET NICE SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,VALUABLE CAPITAL LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FOSUN INTERNATIONAL SECURITIES LTD,MIB SECURITIES (HONG KONG) LTD
2024-04-16,0.0,0.0,31.41419735427028,34.94059546648845,14.430536499625674,19.214670679615587,0.0,0.0,0.0
2024-04-18,0.0,0.0,29.55999045669276,32.862611023466286,13.566077676751773,18.079746056133327,0.0,5.931574786955848,0.0
2024-04-19,0.0,0.0,29.107197650004835,32.36435925463137,13.35885532173956,17.80870324255058,1.5192422704002535,5.841642260673412,0.0
2024-04-22,0.0,0.0,29.09198495049543,32.374816242492386,13.353940109528642,17.81599585020153,1.5197331405532677,5.843529706728737,0.0
2024-04-23,0.0,0.0,29.13729587032139,32.38926795875197,13.28447703234633,17.823948689685793,1.5188722630120002,5.84613818588252,0.0
2024-04-24,0.0,0.0,29.217951917937707,32.453209299209405,13.07472974532891,17.874558937990088,1.5218707478374147,5.857679351696479,0.0
2024-04-25,0.0,0.0,29.33888912506868,32.45220827429985,13.06815741807134,17.761422706538074,1.5218238054683668,5.857498670553693,0.0
2024-04-26,0.0,0.0,29.331979555396646,32.45821535023231,13.053608416991228,17.764710440117405,1.5221055031290625,5.869380734133349,0.0
2024-04-29,0.0,40.686803900305996,17.40612800069239,19.253192877195193,7.731095261137487,10.538382709015096,0.9028651302904837,3.481532121363355,0.0
2024-04-30,0.0,40.66795584019544,17.38273140838861,19.263768555882052,7.730764454897443,10.569805145040217,0.9015300867505395,3.483444508845699,0.0
2024-05-02,0.0,39.23452163051392,16.721763549406607,18.59984689202167,10.996546021160874,10.213474523042695,0.8704590450963948,3.3633883387578396,0.0
2024-05-03,0.0,39.23452163051392,16.692593558557984,18.59984689202167,11.023064194659622,10.21612634039257,0.8704590450963948,3.3633883387578396,0.0
2024-05-06,0.0,39.26007226591754,16.654815937873384,18.61195964086507,11.022613345215552,10.214818739308539,0.8701413979992878,3.365578672820625,0.0
2024-05-07,0.0,39.27118776842559,16.636527435356445,18.617229149353655,11.025734121088151,10.212402217299427,0.8703877566617554,3.3665315518149725,0.0
2024-05-08,0.0,39.279180924388704,16.630179193099465,18.621018452011604,11.027978270487381,10.206516315762562,0.8679100773125359,3.3672167669377506,0.0
2024-05-09,0.0,39.280822316202816,16.62662240225251,18.628931532771524,11.026467407275737,10.205541690144651,0.8629669713700714,3.3686476799826846,0.0
2024-05-10,0.0,39.28161223693588,16.622632608600988,18.631405749923466,11.027931896784244,10.206897147716127,0.8604252702921836,3.3690950897471152,0.0
2024-05-13,0.0,39.21737175046939,16.76163852237104,18.600936263037077,11.009897002862486,10.189320969294593,0.8572501635338943,3.363585328431521,0.0
2024-05-14,0.0,37.9835797987973,16.23174309099797,18.015744435269426,10.663521871012716,9.868761440601324,0.826856058756841,3.2577657815892107,3.1520275229752115
2024-05-16,0.0,37.98390500948322,16.23102587760124,18.01589868383252,10.663613170760668,9.86884593570932,0.8268631381955734,3.2577936741746383,3.15205451024282
2024-05-17,0.0,37.98390500948322,16.227601127352436,18.01589868383252,10.663613170760668,9.872270685958124,0.8268631381955734,3.2577936741746383,3.15205451024282
2024-05-20,0.0,37.98748269460549,16.225704524207806,18.017595592369684,10.658623693739305,9.873200550224249,0.8269410200233354,3.2581005241406067,3.152351400689525
2024-05-21,0.0,37.993338542416105,16.2290621498019,18.020373041419163,10.654271940874677,9.867871322581138,0.8236428938591808,3.258602766970816,3.1528373420770195
2024-05-22,0.0,37.994640087113275,16.22790525265194,18.02099036861053,10.654636926203128,9.868209368040814,0.8219582504644974,3.2587143975174917,3.1529453493983297
2024-05-23,0.0,37.995290892902865,16.226470330143314,18.021299048067398,10.65481942824504,9.868378399456166,0.8219723296921722,3.2587702156589895,3.1529993558340528
2024-05-24,0.0,38.00603240820405,16.20535706866199,18.026393786255287,10.656118242177653,9.871168254069316,0.8222047066038642,3.2588348048148994,3.153890729212947
2024-05-27,0.0,38.02134141904758,16.18531668998906,18.033654903516346,10.660410577351378,9.8751444076498,0.8088233920346712,3.2601474789932605,3.155161131417899
2024-05-28,0.0,38.02492616021152,16.184271342938327,18.035355158758694,10.660558553629313,9.87607545940486,0.8028998643174227,3.2604548533370434,3.1554586074028195
2024-05-29,0.0,38.02655581147928,16.18239351265792,18.03612810804136,10.661015437955367,9.875641573842723,0.8020771256106692,3.2605945881089884,3.1555938423036918
2024-05-30,0.0,38.03405400681352,16.17015268438513,18.03968452825196,10.662260292397892,9.87587424784709,0.8005206457682382,3.2612375223586376,3.1562160721775303
2024-05-31,0.0,38.039598052020004,16.168222516866287,18.04231408823832,10.663814479943973,9.87388403588577,0.7937777904755549,3.2617128976170786,3.1566761389530162
2024-06-03,0.0,38.04905927208764,16.156806070504246,18.050232202694897,10.66303616226711,9.875482215049434,0.7853986572088687,3.2625241518127615,3.157461268375048
2024-06-04,0.0,38.05297563650601,16.150749379606292,18.05209010111589,10.66413370150242,9.877356436348952,0.7820485198941564,3.262859961258427,3.157786263767849
2024-06-05,0.0,38.058525199721046,16.148815421969136,18.054722778679313,10.66483106600982,9.877939058970966,0.7735838765406287,3.263335809659608,3.1582467884494863
2024-06-06,0.0,38.062116956192654,16.14948150875541,18.05642668515081,10.664979604199628,9.878871285097834,0.7659353284789692,3.263643785532343,3.1585448465923553
2024-06-07,0.0,38.06766918622282,16.146688825841686,18.059060627834405,10.66653533532456,9.880312344350434,0.7566082252491204,3.2641198626001175,3.159005592576849
2024-06-11,0.0,38.07649076404782,16.144422642936565,18.063245528359715,10.663857488391107,9.882601949838351,0.7447677139235077,3.264876270544539,3.1597376419583907
2024-06-12,0.0,38.078778507219525,16.14195934112761,18.064330819198947,10.663639876999124,9.883195724492364,0.743095809499263,3.2650724335376227,3.159927487925541
2024-06-13,0.0,38.08531643134164,16.134429148374245,18.067432368903077,10.663753820442963,9.884034143274995,0.7389310278215966,3.2656330291412767,3.1604700307002123
2024-06-14,0.0,38.085970347233925,16.137281637303193,18.067742582451654,10.663936914578656,9.883345361611454,0.7355097623071108,3.2656890992894656,3.160524295224544
2024-06-17,0.0,38.11050841345912,16.107303639608535,18.07938328531378,10.670807486283817,9.865659856513643,0.7359836372561334,3.2677931206563544,3.1625605609086143
2024-06-18,0.0,38.140323756705314,16.08895533288712,18.093527494897213,10.662821122930431,9.842428467420449,0.7365594260787413,3.270349643190583,3.1650347558901495
2024-06-19,0.0,38.17774073864927,16.017822922509666,18.11127787362755,10.668978936823068,9.869295366991235,0.7131864267684516,3.2735579697462316,3.1681397648845295
2024-06-20,0.0,38.19774088526222,15.959190108446855,18.120765816230023,10.674568087433306,9.889963724609244,0.7135600432481531,3.274411878700122,3.169799456070076
2024-06-21,0.0,38.21188819740187,15.94442908424175,18.127477211309166,10.678521631365196,9.89362667431829,0.7017657539634202,3.2713179914735444,3.170973455926765
2024-06-24,0.0,38.21814267411825,15.944454447158563,18.130444295363194,10.679408011703863,9.895246051443946,0.6889586061587339,3.271853436937632,3.1714924771158217
2024-06-25,0.0,38.23164615504969,15.938023238914456,18.13685026100387,10.676287154331705,9.897880531823622,0.6736901402423157,3.2730094693192386,3.1726130493151072
2024-06-26,0.0,38.26759416559099,15.91936855571351,18.153903769025067,10.686320339131415,9.898561375151914,0.6225686612797607,3.276086976848675,3.1755961572586617
2024-06-27,0.0,38.28674893582618,15.897131478131902,18.162990670439946,10.658874827669068,9.928543484181144,0.6107980921317054,3.2777268158477106,3.1771856957723403
2024-06-28,0.0,38.30790750023651,15.892100922253116,18.173028159092453,10.648358959841701,9.926258918694636,0.5938658232640803,3.27953819957394,3.1789415170435644
2024-07-02,0.0,38.260003614537176,15.942083208039382,18.150302859786073,10.636768051479178,9.971627711502256,0.588811141191625,3.275437150121995,3.174966263342318
2024-07-03,0.0,38.260333575879905,15.970680505447604,18.15045939135264,10.632547692518282,9.963089523833572,0.5724302680324203,3.2754653980973734,3.1749936448382
2024-07-04,0.0,38.27254614781871,15.965425968676556,18.156252957961243,10.6281773227003,9.952466608833978,0.5726129858807743,3.276510915819481,3.176007092308957
2024-07-05,0.0,38.31022313710193,15.860246932893759,18.174126682522928,10.638640115573835,9.985579867592602,0.5723131454358107,3.279736441139508,3.1791336777396255
2024-07-08,0.0,38.31617891758919,15.863576274467242,18.176952066981837,10.63338460064098,9.977631794821232,0.5724021183309043,3.280246315233156,3.1796279119354574
2024-07-09,0.0,38.08069061775354,15.766079950154158,18.065237912299185,10.567174264429967,9.906867973239619,1.1937769469984838,3.2600861727127386,3.1600861624123087
2024-07-10,0.0,36.113805473284756,14.948498550058876,17.13216008454492,10.01567662654662,9.381335118043237,6.319956659526069,3.0917012259384973,2.996866262057024
2024-07-11,0.0,35.52360093431779,14.692986414136389,16.852170797575784,9.846386249512635,9.228016837245184,7.867776167170971,3.041173842497046,2.947888757544201
2024-07-12,0.0,34.82999079836299,14.413166824664584,16.523126551761507,9.648636608886022,9.065893939773165,9.64706111785648,2.9817939106523905,2.8903302480428583
2024-07-15,0.0,33.99566592807601,14.067144528354502,16.12732812916526,9.417511153419825,11.244914788151462,9.415973402031286,2.910367396872074,2.821094673929579
2024-07-16,0.0,33.96339394716648,14.1494858852869,16.112018506267827,9.39861883269735,11.252613513939828,9.397848103122552,2.907604594070379,2.8184166174486838
2024-07-17,0.0,33.96443402241028,14.136904237843275,16.112511911361615,9.408859261717753,11.264441889566623,9.386652115234579,2.9076936348641746,2.8185029270017004
2024-07-18,0.0,33.96079403772039,14.145340723585074,16.1107851257295,9.404788896048217,11.300744341850315,9.35196399243352,2.907382015942252,2.818200866690732
2024-07-19,0.0,33.95429600523161,14.128092382686926,16.107702500363008,9.400693320028775,11.337615270793853,9.34711316693473,2.906825719679688,2.8176616342814036
2024-07-22,0.0,33.61915424259419,13.990158364676553,15.948713375476453,10.31616126639362,11.222677503284165,9.235150752094825,2.8781342487911985,2.789850246688994
2024-07-23,0.0,33.64465024579615,13.956023922799377,15.960808517559864,10.32398480885343,11.226638263313571,9.215611275456528,2.8803169604529293,2.791966005768157
2024-07-24,0.0,33.644905401119104,13.955371379873704,15.960929561625479,10.324063104203772,11.226723404234665,9.215681165089917,2.880338804288395,2.7919871795649627
2024-07-25,0.0,33.65766810352832,13.941698377585688,15.9669841066373,10.355291532579203,11.184703183127455,9.219176998851554,2.8814314186547785,2.7930462790356945
2024-07-26,0.0,33.6546041719693,13.923739997533636,15.965530596953966,10.349038655973903,11.214787683173475,9.21833775689135,2.881169115614899,2.7927920218894813
2024-07-29,0.0,33.65537010256104,13.907367265508311,15.965893949564949,10.3492741852721,11.22945667530339,9.218547553056442,2.8812346868976375,2.7928555818361382
2024-07-31,0.0,33.66047719758363,13.901131589612772,15.968316723026444,10.388781356884762,11.18639540083343,9.21994643823228,2.881671905067682,2.793279388758997
2024-08-01,0.0,33.647201973192544,13.893373872078502,15.962019040839651,10.388476339958636,11.220663817338316,9.21555178468509,2.8805354137179986,2.7921777581892604
2024-08-02,0.0,33.65026455703891,13.89236294184442,15.963471911176653,10.406867492291022,11.212583081201599,9.201220511570188,2.8807976013802588,2.7924319034969516
2024-08-05,0.0,33.65537010256104,13.894470743739678,15.965893949564949,10.40617060483959,11.21428429675206,9.189720033808916,2.8812346868976375,2.7928555818361382
