date,CAITONG INTERNATIONAL SECURITIES CO LTD,CCB INTERNATIONAL SECURITIES LTD,PRIME CHINA SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,RICHES DEPOT SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,HUNG SING SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,FUTU SECURITIES INTERNATIONAL
2024-04-10,0.0,53.72579591691288,11.182958063231247,10.518736921684509,8.170561977874463,6.2538214520841695,2.6974633379484243,0.0,3.7775955725674693,3.673066757696846
2024-04-11,0.0,53.85655582333207,11.210175576250494,10.273816781584793,8.190447805555293,6.277315780789418,2.6619516786688644,0.0,3.7867896298192676,3.742946923999798
2024-04-12,0.0,54.1481553251988,11.269753740717384,9.766725280063513,8.233977172521735,6.316618597474649,2.6756237350945127,0.0,3.808340951599001,3.780805197330403
2024-04-15,0.0,54.470890883205016,11.336924085491997,9.09030733899248,8.278893949665388,6.613311998412782,2.820185091556508,0.0,3.821477165918388,3.568009486757446
2024-04-16,0.0,51.75453624766393,10.7795789785343,8.106647773172845,7.871887516608954,6.429846445990127,2.8190600062078373,5.458274803827411,3.6336059599621966,3.1465622680323992
2024-04-17,0.0,51.87551438587494,10.80974269359082,7.394079261884244,7.893914849260886,6.588525003912886,3.0697532003882695,5.47126886942197,3.681156258959091,3.216045476706886
2024-04-18,0.0,51.97761882077098,10.830638342363013,7.088406926671007,7.909174090558606,6.604915013431476,3.155575722666859,5.4818450427754275,3.698960426581236,3.2528656141813923
2024-04-19,0.0,51.95784953344157,10.849348662559171,7.208306234315113,7.906165897057598,6.311324590504315,3.2550087097166363,5.479760065198452,3.708968390519741,3.3232679166874024
2024-04-22,0.0,51.96534788459372,10.85129583218437,7.209051923212459,7.907584843628984,6.317206729096567,3.2350425065206334,5.480743536435683,3.7096340517327278,3.3240926925948653
2024-04-23,0.0,52.00515199790794,10.859607644314826,7.103379651471189,7.913641849229269,6.293709986821069,3.3243552441076822,5.48494164432202,3.7124755355322288,3.3027364462937725
2024-04-24,0.0,51.98742736478352,10.855906423301601,7.089628284459454,7.903497714734881,6.270092074762681,3.3541522795784555,5.483072241491347,3.7112102326858234,3.3450133842022307
2024-04-25,0.0,51.983570164253614,10.854299708197065,7.037188793943608,7.902327967257168,6.28953743628857,3.3903827144519387,5.482260726114726,3.7106609595708515,3.349771529922467
2024-04-26,0.0,51.99435316928329,10.856551226666793,6.932100256309423,7.903967155214977,6.304548977114837,3.444817015966521,5.4833979170540355,3.7159996309802135,3.364264651409907
2024-04-29,0.0,52.01766829385769,10.86141948309983,6.891784091104842,7.907511424306193,6.307376040744385,3.446361728670259,5.485856763019689,3.7176659464362904,3.364356228760828
2024-04-30,0.0,52.05407309822145,10.869020897472373,6.827994141952621,7.913045532539956,6.3255129260597664,3.4701809979080664,5.489696065102535,3.7248419851076813,3.3256343556355468
2024-05-02,0.0,52.03418764147393,10.864811480040485,6.821828976810604,7.90998092238618,6.386985877397268,3.4692942902445427,5.487569983781118,3.72339940670701,3.3019414211588662
2024-05-03,0.0,52.04161190698223,10.866361677108637,6.766873380184547,7.911109522662177,6.412271766596753,3.492654760661885,5.488352953178771,3.7513692269105845,3.2693948057144104
2024-05-06,0.0,51.87834022628019,10.832270320804975,6.722849736013366,8.205402030102007,6.385316237713442,3.4930940186648676,5.471134181927926,3.739599945826317,3.271993302666914
2024-05-07,0.0,51.90278220802477,10.83737384093069,6.680408197689913,8.20926792646168,6.372133442867561,3.5174530106786546,5.47371185425155,3.7413618224247056,3.2655076966704826
2024-05-08,0.0,51.88562545562394,10.833791486926643,6.660190373817826,8.206554307437525,6.408781886733066,3.5308803348838245,5.4719024884526135,3.740125094532702,3.26214857159186
2024-05-09,0.0,51.88465555054549,10.833588969383685,6.649123550171704,8.195002647241061,6.420060340455218,3.5368326097449305,5.471800201432543,3.7446144814464994,3.2643216495788754
2024-05-10,0.0,51.85911988287081,10.828257086099295,6.644711838294352,8.190969376479744,6.417538617327508,3.5350919143276616,5.469107188054244,3.770113869640221,3.2850902269061706
2024-05-13,0.0,51.85155858550825,10.826678276587467,6.643743008853913,8.189775095603343,6.4136412551864845,3.5345764817243204,5.468309767159906,3.7741205629853862,3.2975969663909344
2024-05-14,0.0,51.84277134836537,10.824843489127236,6.647172720741927,8.188387181760922,6.409046512938161,3.5340230364276866,5.467383057606605,3.7849155750152836,3.3014570780168127
2024-05-16,0.0,51.734287012428325,10.802191807378794,6.633263083974578,8.17125245453271,6.502195476321949,3.53799308607596,5.455942206647224,3.7997258361991935,3.363149036441267
2024-05-17,0.0,51.73412238091261,10.802157432087029,6.63324197526276,8.171226451551814,6.4908096005457425,3.5457101525169823,5.455924844466608,3.7997137445157114,3.36709341814075
2024-05-20,0.0,51.73949469379134,10.803336138372105,6.6339657791932085,8.172118076769811,6.473604377894892,3.561055266533617,5.456520182291066,3.800128360438531,3.359777124715424
2024-05-21,0.0,51.74161191540476,10.803778219550217,6.634237246392753,8.172452486394835,6.4579556377891105,3.561200987770778,5.456743467472577,3.800283864738411,3.371736174486556
2024-05-22,0.0,51.738224443990724,10.803070907030804,6.633802909537093,8.171917444130873,6.461215472971659,3.5655142976119705,5.456386219953114,3.8000350639670297,3.3698332408067353
2024-05-23,0.0,51.726959587633324,10.800718776796451,6.632358545381146,8.170138189485746,6.48253602694861,3.5647379855750874,5.455198212292264,3.799207690209838,3.3681449856775334
2024-05-24,0.0,51.71985984008256,10.79923633171765,6.631448225661725,8.169016802900053,6.476510596931609,3.577883242925317,5.45444946288856,3.798686232623534,3.372909264268996
2024-05-27,0.0,51.709918767736966,10.797160610902035,6.948251548178491,7.8493686835479455,6.470721776313271,3.599915391900675,5.45340106335918,3.7979560872833593,3.373306070778079
2024-05-28,0.0,51.68744206998252,10.792467420089888,6.945231358750776,7.845956806452261,6.487439735487601,3.6213331182450106,5.45103063907007,3.796305233576898,3.3727936183449776
2024-05-29,0.0,51.686690835665516,10.792310560482093,6.94808266979661,7.8458427719447155,6.485755770537989,3.6212804851565314,5.450951412838028,3.7962500574131126,3.3728354361654085
2024-05-30,57.227962193496786,9.277325974423174,7.4895911971030165,4.707660685378265,5.452696864035747,4.549333806735356,2.528837200465847,3.788149585735846,2.6345017457256157,2.343940746900344
2024-05-31,57.241078945318755,9.27945235421574,7.491307824870545,4.664790954292589,5.453946631960108,4.5551055827011835,2.5499094099046697,3.783689761625854,2.6351055782621717,2.3456129568483792
2024-06-03,57.217141340783826,9.275571786888067,7.488175040383157,4.6313263032347525,5.4516658500455115,4.553200686461234,2.6242873072340704,3.7821074631984737,2.6340036054062708,2.3425206163646397
2024-06-04,57.23665791024381,9.278735652415387,7.490729231048395,4.632906032654484,5.453525394453739,4.562634926215427,2.6614357726569793,3.7833975270024487,2.5564057141674814,2.3435718391418554
2024-06-05,57.226825811652525,9.27714175355637,7.489442475479335,4.632110193230235,5.452588589243477,4.588516417689399,2.660978591894396,3.7827476159340234,2.5559665754417296,2.333681975878512
2024-06-06,57.22348907817777,9.276600829802517,7.489005787386632,4.631840108057394,5.4522706643085925,4.600067892506056,2.6608234377998388,3.7825270546776966,2.555817544299225,2.3275576029842777
2024-06-07,57.20807301198997,9.274101704099177,7.486988241606761,4.630592285618961,5.450801817043443,4.624193286746668,2.660106609258064,3.7815080380400987,2.555129004452012,2.32850600114485
2024-06-11,57.21003787307034,9.27442023119744,7.487245388737063,4.6212983353990005,5.450989029578025,4.611464529674531,2.6601979729357934,3.7816379172263375,2.5552167625824973,2.3474919595989707
2024-06-12,57.2283229590758,9.277384458768038,7.489638411552059,4.621199361360976,5.444851226847043,4.602032479553065,2.661048207449439,3.782846578802675,2.556033443710555,2.3366428728803537
2024-06-13,57.244309439481874,9.279976055327243,7.491730609113055,4.6224902730848045,5.446372222098192,4.604106258321164,2.6615708576225487,3.7839033003626352,2.5567474604150875,2.3087935241733972
2024-06-14,57.248154022198484,9.280599307418187,7.492233760924988,4.646448948948074,5.446738005679448,4.555731662012668,2.6617496112736703,3.7841574309368764,2.5569191740263317,2.3272680765812708
2024-06-17,57.25147557983355,9.28113777098988,7.476902064869765,4.646718537518151,5.447054027296529,4.591628046707803,2.6477142886667013,3.784376989055766,2.557067527358414,2.3159251677034356
2024-06-18,57.24651143776164,9.280333025155512,7.476253760110247,4.64710388292765,5.446581725931524,4.592491119814628,2.649849466175013,3.7840488545432995,2.5568458099901763,2.3199809175903128
2024-06-19,57.23411386904136,9.27832323340512,7.474634668091654,4.646097484663512,5.445402189055967,4.601111135006248,2.6607815828278913,3.7832293634592693,2.556292087661245,2.3200143867877316
2024-06-20,57.227475167180145,9.281974958308334,7.473767669937431,4.651862489760525,5.444770565724989,4.598812346396856,2.660472953333135,3.7827905389520167,2.5559955781166224,2.3220777322899515
2024-06-21,57.21010998063151,9.279158422610752,7.471499819234068,4.6551774239123125,5.4431183967919345,4.58764877224322,2.690734528313841,3.7816426836047135,2.555219983179019,2.325689989478629
2024-06-24,57.19127805750149,9.27610399048005,7.469040416336408,4.652857582347105,5.441326678732475,4.585162161324327,2.6898488158791394,3.7803978755743333,2.5729636662321655,2.3410207555925053
2024-06-25,57.17910247831119,9.274129179939884,7.467450315605083,4.658008147337771,5.440168262517146,4.581855538725803,2.7065657890631925,3.779593058209373,2.5724159022384936,2.340711328052067
2024-06-26,57.172206484557975,9.273010688495994,7.466549715761837,4.660595289400544,5.4395121597675615,4.581712310177092,2.7095457273775674,3.7791372264633436,2.5721056601531225,2.345624737844968
2024-06-28,57.16236052081087,9.271413728492533,7.465263857084385,4.659792660726912,5.438575389213823,4.5762007093741275,2.7090791004858787,3.778486398894932,2.582682002373256,2.356145632543277
2024-07-02,57.158275531473265,9.270751166172147,7.464730367512212,4.662607804689249,5.4381867327224835,4.590040339335379,2.7151817945040513,3.778216377214387,2.582497436369578,2.339512450007245
2024-07-03,57.14861424621817,9.269184159982535,7.463468627392128,4.669185115944456,5.437267532959952,4.583095175200173,2.7147228557835907,3.777577757069949,2.582060924872838,2.3548236045762003
2024-07-04,57.13791328369447,9.26744852398104,7.462071107974869,4.70292809390737,5.436249415602794,4.571253883135805,2.712326314500242,3.776870413269194,2.581577439182845,2.3513615247513684
2024-07-05,57.121105579780675,9.264722408834796,7.459876063134084,4.70154467931647,5.434650287014998,4.576862080940042,2.711528455863274,3.7757594080542884,2.580818041670148,2.373132995391226
2024-07-08,57.11794288247899,9.264209437101039,7.45946302263607,4.701284362879662,5.43434937978248,4.592338292636041,2.711472700947665,3.7755503507545307,2.5806751462171684,2.3627144245663567
2024-07-09,57.12581433481761,9.265486142447193,7.460491014974227,4.716720134070828,5.43509829019444,4.594072390544587,2.71184637035969,3.776070661240839,2.581030790352615,2.333369870997967
2024-07-10,57.14776881430224,9.269047035675552,7.463358216060822,4.669745555572156,5.437187096372495,4.601723926877668,2.712888581769659,3.777836629984007,2.578465975502468,2.341978167882934
2024-07-11,57.14733711403538,9.268977016317633,7.463301837066501,4.669678804383202,5.437146023288293,4.602696379018614,2.7128680883234755,3.7775562882959766,2.578446497498815,2.341991951772107
2024-07-12,57.14832643680021,9.269137478911903,7.4634310401891835,4.669759644887395,5.437240150024693,4.609984060251711,2.7161885552555445,3.777590208577586,2.5757527244261746,2.332589700675601
2024-07-15,57.148344424803895,9.269140396465042,7.4634333893782765,4.669761114740653,5.437241861450066,4.6099855112900086,2.716189410202886,3.777559921617832,2.5757535351699423,2.332590434881391
2024-07-16,57.14798466688153,9.269082045751215,7.463386405877408,4.669731717851319,5.437207633147302,4.609956490697612,2.7161723113583123,3.7779768024163376,2.57573732039155,2.3327646056274167
2024-07-17,57.141437863992095,9.268020191103615,7.462531409503138,4.669196759124752,5.4365847533230935,4.6145583466914175,2.7158611499964573,3.777544002036929,2.5817366850575367,2.3325288391709678
2024-07-18,57.136169136932104,9.2671656331751,7.461843326692431,4.668766235773698,5.436083472951537,4.62332189335606,2.7156107339819666,3.7771956935405413,2.581498635991171,2.3323452376053866
2024-07-19,57.1351262959222,9.266996490222153,7.4617071342184165,4.668681022134599,5.435984254350351,4.623237509160457,2.7155611690516763,3.7771267527166965,2.5814515188552956,2.334127853368153
2024-07-22,57.10991192421123,9.262906860789316,7.458414199215417,4.711192169415035,5.4335852935623015,4.621197222621835,2.714362761466722,3.7750194967745982,2.580312295362323,2.333097776581223
2024-07-23,57.09584971383542,9.260626049270279,7.456577709086025,4.710032129534478,5.4322473783577685,4.630625561449008,2.7136944021766807,3.774089971293858,2.5935765531779666,2.3326805318185104
2024-07-26,57.08588643990979,9.259010062214932,7.4552765299874455,4.712354384295024,5.431299446609076,4.643494606509148,2.713220860214965,3.773431389411069,2.5931239718822,2.3329023089663425
2024-07-29,57.08619156964983,9.259059552544493,7.455316379181901,4.712379572297835,5.431328477444743,4.6435194264496005,2.713235362650283,3.7734515587771007,2.5931378323877072,2.332380268616517
2024-07-30,57.08725057464136,9.259231317204446,7.455454682632208,4.712466991573002,5.431429233929106,4.641719027617751,2.7132856958344256,3.7735215600142853,2.593217379989287,2.332423536564136
2024-07-31,57.096639743801916,9.26075418769232,7.456680885058836,4.713242053417846,5.432322543859916,4.6273561982816815,2.713731951313936,3.7741421930260586,2.5936438877717736,2.3314863557757146
2024-08-01,57.095257205707895,9.260529947780807,7.4565003289801455,4.713127926969872,5.4321910055962,4.627244151473893,2.71366624100565,3.7740508059430793,2.5935810852759826,2.333851301266477
2024-08-02,57.077577395700985,9.257662381925902,7.469909897707079,4.711668485146414,5.430508902570477,4.621095751413739,2.7342345502760885,3.7728821536859387,2.592777970918165,2.331682510655215
2024-08-05,57.077631226214805,9.257671112932817,7.469916942664248,4.711672928774668,5.430514024145321,4.621068672575205,2.733985632590973,3.772885711934102,2.5927804161966224,2.331873331971232
2024-08-06,57.07537043205326,9.257304424821344,7.469621065903977,4.7114863036043575,5.4302989263191455,4.6165474955632435,2.7417362922082114,3.772736271289729,2.592677718472467,2.332221069764261
2024-08-07,57.07605224000194,9.257415010240106,7.4697102961091915,4.7115425858288535,5.430363795297545,4.6198405698977,2.7417690442969507,3.7727813394436205,2.592708689945161,2.3278164289389274
2024-08-08,57.08017932002093,9.258084399432539,7.47025041917133,4.711631762499791,5.428084188152008,4.611717680278369,2.7608303673512293,3.7730541433582383,2.592896164653193,2.3132715550823724
2024-08-12,57.085581313431646,9.258960572414427,7.470957393886922,4.712077665158787,5.428597894930201,4.60759512052578,2.761091648721228,3.7734112202606496,2.5931415529501987,2.3085856177201656
2024-08-13,57.09200760708979,9.260002881141755,7.47179842177901,4.695313387120188,5.4292090083396145,4.597265298358488,2.782061814886924,3.7738360043836523,2.593433470606689,2.305072106293895
2024-08-14,57.115337514294865,9.263786861018982,7.474851675135151,4.697232065937267,5.39169636452249,4.599143911097875,2.786533196627676,3.775378133439533,2.5944932435021912,2.301547034423969
2024-08-15,57.11531954706367,9.263783946835026,7.474849323710926,4.6972305882911884,5.39169466841319,4.5991424643081755,2.786532320045511,3.775376945788462,2.5944924273315797,2.3015777682122738
2024-08-16,57.11571482876131,9.263848059305623,7.474901055385611,4.697263096719679,5.391731983064297,4.5991742938918225,2.7873695135572905,3.7754030742846383,2.594510383203653,2.3000837118260717
2024-08-19,57.11889524878996,9.264363905566123,7.475317286279331,4.697524658177456,5.392032215188493,4.5994303933923435,2.787524724883188,3.7756133030735044,2.5946548554003503,2.294643409249249
2024-08-20,57.11747569552244,9.264133662001425,7.475131505181268,4.697407912458746,5.3918982091486996,4.5993160855715205,2.787486906627919,3.7755194692523504,2.5945903714714853,2.2970401827641473
2024-08-21,57.11878743214173,9.264346418311511,7.475303175998474,4.694873175192178,5.3920220372808485,4.59942171158632,2.78755092291377,3.7756061762905095,2.5946499577742914,2.2974389925103695
2024-08-23,57.14564635078734,9.2687027840178,7.478818281428431,4.697049366889041,5.3945575231996745,4.6015844937307255,2.7888617106042117,3.7773815763591347,2.595870037808597,2.251527875175052
2024-08-26,57.152625891767606,9.269834826352536,7.479731714419614,4.694475210541844,5.395216392907306,4.602398339695606,2.797071919020532,3.7778429306563366,2.5961870870059602,2.2346156876326595
2024-08-27,57.15296771720181,9.26989026851753,7.479776450116376,4.694503287834919,5.395248661279186,4.602111080881867,2.797088648091302,3.7778655256426563,2.5962026146000903,2.2343457458342644
2024-08-28,57.15116868183999,9.269598475089134,7.479541005084041,4.694355516376002,5.395078832073195,4.601966217703204,2.8001483575303476,3.7777466076941346,2.5961208925041666,2.2342754141057846
2024-08-29,57.16826409195499,9.27237125456483,7.481778331527278,4.6957597209553485,5.396692641333168,4.570281472861428,2.80098595517986,3.778876630562584,2.600046156710666,2.234943744349854
2024-08-30,57.17996684549138,9.27426937544035,7.483309905193517,4.6967209766372084,5.3977973830092765,4.531850278850933,2.820455383516751,3.779650193702104,2.600578404800381,2.2354012533581
2024-09-02,57.17966071245968,9.274219722382513,7.483269840666115,4.69669583109217,5.397768484005507,4.531826015999071,2.820975668334219,3.7796299580175385,2.600564481690677,2.235389285352511
2024-09-03,57.181245436529316,9.274476755723358,7.483477238151312,4.6991880577972,5.397918082193611,4.536486767297165,2.811605616689873,3.77973470978581,2.6006365558701567,2.235230779962195
2024-09-04,57.1796246970244,9.274213880881252,7.483265127220508,4.699054864480613,5.397765084143055,4.536358185569692,2.811525924821316,3.779627577363011,2.6100108103682,2.2285538481279574
2024-09-05,57.178562262093905,9.274041559904468,7.483126083246234,4.682937800673207,5.397664790127444,4.533785978728027,2.8331091265160495,3.7795573494035986,2.60996231465546,2.227252734651609
2024-09-10,57.16534815137225,9.271898305384568,7.481396713834062,4.6818555618733395,5.39641737610804,4.548480888830276,2.832296961017856,3.7786838841166452,2.6093591457466805,2.2342630117162763
2024-09-12,57.16254048971597,9.271442918437845,7.481029266921412,4.6816256137182695,5.396152332429691,4.548257491338633,2.832157853466974,3.778498295010732,2.609230987730367,2.2390647512301025
2024-09-13,57.16484419179141,9.271816565971884,7.481330759166174,4.681814287464229,5.39636980224858,4.544410699795833,2.832271991989669,3.7786505719090235,2.6093361420987735,2.2391549875644263
2024-09-16,57.15582841665092,9.270354257896276,7.480150838240475,4.680824052416872,5.395518711733075,4.545267982125396,2.843126660716491,3.7780546205971213,2.6120726212393177,2.2388018383840516
2024-09-19,57.18407294650165,9.274935361955432,7.468099446540141,4.659483911785179,5.394594492918052,4.574285425435754,2.831460936378239,3.7799216108842932,2.611473681250049,2.2216721863512086
2024-09-20,57.21180456064722,9.276786354488262,7.471721127221157,4.654968691206764,5.380667373439649,4.54439408681358,2.828107421232162,3.781754696955507,2.612740124452643,2.237055563543064
2024-09-23,57.199548159832005,9.279524631528357,7.470120471384167,4.645622852256495,5.36288046567017,4.53201602911989,2.864676510806941,3.7809445372042694,2.612180400975343,2.252485941222367
2024-09-24,57.19518758995169,9.278817213079897,7.469550991670118,4.637078229830535,5.362471630010053,4.551075638937455,2.864458124079917,3.78065629938774,2.6119812631229493,2.248723019929646
2024-09-25,57.226428990528966,9.290189328598373,7.473631041836859,4.6047510994787695,5.349641241755614,4.517566847845875,2.8712233958417324,3.78272138568033,2.613407990726792,2.2704386777066943
2024-09-26,57.23774904822184,9.294655489042468,7.4750682426055555,4.605762706622751,5.345941233841223,4.469288017001344,2.899769795594446,3.783448813894653,2.6318798420577423,2.2564368111179762
2024-09-27,57.24294515560305,9.29539687509287,7.475664489699102,4.602630523199584,5.321145590185256,4.453723082454266,2.925853708023654,3.7837505998162864,2.6320897733460544,2.2668002025798772
2024-09-30,57.24231759131241,9.294834231381065,7.475211993084573,4.625050410548716,5.3208235050557935,4.453453501787605,2.9256766081953622,3.7835215721039006,2.631930454838219,2.2471801316923545
2024-10-02,57.19747229214697,9.28755238747014,7.4693556942437676,4.625081123877891,5.3072047258237,4.430685942746511,2.9222820139497143,3.780557451084005,2.733979230730167,2.245829137927135
2024-10-03,57.2056216314468,9.289489584403922,7.47091365185677,4.696213116250932,5.297284062886899,4.3924147141326415,2.9645130046718435,3.7813459994546292,2.7337617953797784,2.1684424395157897
2024-10-04,57.30848948743266,9.306194059410016,7.484347941139968,4.689791167457602,5.3103764589506754,4.214905109331882,2.9946217240586326,3.7881456625753387,2.725105074480999,2.178023315162225
2024-10-07,57.28735128690712,9.30276147554824,7.48158734408013,4.701755150046027,5.308417729913155,4.212088341993042,3.01027156672956,3.7867484074155593,2.7162117822784175,2.1928069150887537
2024-10-08,57.36191979163816,9.314870483863654,7.491325807610566,4.68626518409955,5.315327471133777,4.049935257259079,3.0147585942623714,3.7916774565021454,2.7825238947330155,2.1913960588976766
2024-10-09,57.35478033240191,9.31371112346651,7.490393411773341,4.661610568827569,5.314665907435328,4.058149944104793,3.034695540394152,3.791205531456121,2.7756700954078903,2.2051175447323814
2024-10-10,57.36138517666025,9.31478366896457,7.417011658569865,4.623271794420556,5.315277932107035,4.034132439180711,3.102433585581229,3.7916421179436206,2.7655639356950545,2.2744976908771077
2024-10-14,57.338886018166555,9.311130082262347,7.414102444987559,4.629353619088065,5.313193092623744,4.038992621855108,3.156135955912112,3.790154902167707,2.7644791839736302,2.243572078963175
2024-10-15,57.31937206609851,9.298963751686072,7.411579228200731,4.627778126592443,5.311384871318139,4.034461025760456,3.1688895827308494,3.788865011375828,2.763538357982137,2.275167978254841
2024-10-16,57.29672503116635,9.30267421272116,7.408650893719154,4.631756299453965,5.309286329160696,4.0434072775377885,3.2047809807106855,3.7873680208266842,2.7529791611634247,2.2623717935400895
2024-10-17,57.30401281829136,9.303857455032457,7.409593228042234,4.641813949768323,5.309961637366036,4.033948066365865,3.2051886089225428,3.7878497504872337,2.7379587593217263,2.265815726402226
2024-10-18,57.30594810053925,9.304171666713003,7.409843466263489,4.641970714010358,5.310140966421514,4.03092802181383,3.205328417972904,3.787977674484512,2.738051226196589,2.265639745584548
2024-10-21,57.26298667560581,9.297196466304031,7.4042884157949755,4.627073529682962,5.298275247947335,4.00992878687463,3.2038400654336656,3.785137883434787,2.7359985495353145,2.3752743793864926
2024-10-22,57.20455013771354,9.28770873251409,7.3967323834310665,4.569703514120255,5.31526822455856,3.9949982873412395,3.2397021983506136,3.7812751726997376,2.73320647926104,2.4768548700098636
2024-10-23,57.23273460610129,9.29228475194849,7.4003767258746596,4.565871152510154,5.31788703737829,3.9304857104547204,3.2725371592538277,3.783138192867081,2.73455311989411,2.4701315437173745
2024-10-24,57.22232674180513,9.290594935109137,7.400606792613424,4.555459752102626,5.324799156511141,3.9286048259057154,3.279506061116548,3.782450223137939,2.734055837037046,2.4815956746612966
2024-10-25,57.223336697949335,9.24348296444943,7.399161546113666,4.565058378486164,5.3296207322234945,3.8212632135335496,3.3050929546165446,3.7825169821996645,2.734104092266228,2.596362438161929
2024-10-28,57.148768063552644,9.196530499812939,7.3895195817681305,4.557787577227858,5.322675619219128,3.818361096041102,3.3044372781031726,3.7775879245420563,2.742754014146526,2.741578345586445
2024-10-29,57.128322710767264,9.17980483909707,7.386875931871851,4.570536487941109,5.3286376381087335,3.7942458812565585,3.319931525782981,3.7762364672768856,2.7480657688749472,2.767342749022603
2024-10-30,57.21980200740732,9.183442526342708,7.402171187864831,4.553273291310843,5.337170358833826,3.8299775334547563,3.3307944172619943,3.7822833357929095,2.7524662328082234,2.608619108922596
2024-10-31,57.22571744992374,9.173045220887081,7.4029364320044895,4.556233983547924,5.337722121044641,3.8254880960970237,3.3401215618383273,3.782674352169562,2.756375425670143,2.5996853568170715
2024-11-01,57.257750602621314,9.162096513806471,7.403611374711475,4.5393896245895755,5.340710009626559,3.81157753136165,3.356970976402617,3.784791774030359,2.7580760390050933,2.5850255538448845
2024-11-04,57.26367389447604,9.1502708256726,7.404377275405963,4.571020263124946,5.34126250398349,3.8171443179630624,3.3573182537341886,3.785183309255739,2.758361360890159,2.5513879954938075
2024-11-05,57.28651170458223,9.142592921121459,7.407330277731345,4.605184165880208,5.343392698057626,3.7891339063616774,3.3548078588549615,3.786692910225338,2.7594614463139537,2.5248921108711997
