date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA GALAXY INTERNATIONAL SECURITIES,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,BRIGHT SMART SECURITIES INTERNATIONAL
2024-04-30,0.0,48.412099531408664,0.0,20.569576031972275,0.0,13.678271211598956,9.042663859466073,8.297389365554034
2024-05-16,0.0,48.50850526931538,0.0,20.58564543279328,0.0,13.531265849173431,9.060671024832835,8.313912423885075
2024-05-17,0.0,48.50246866337511,0.0,20.583083666999556,0.0,13.542026388409258,9.059543476164254,8.312877805051816
2024-06-11,0.0,48.373977400671805,0.0,20.634440428033646,0.0,13.57581503856482,9.08214790302811,8.333619229701618
2024-06-13,0.0,48.6234869584473,0.0,20.634440428033646,0.0,13.351256436566874,9.05719694725056,8.333619229701618
2024-06-14,0.0,48.87909441683901,0.0,20.63701499427616,0.0,13.090904553805652,9.058327016834639,8.334659018244544
2024-06-17,0.0,48.757424802964636,0.0,20.58564543279328,0.0,13.307238268889105,9.03577907146791,8.313912423885075
2024-06-19,0.0,48.81818380069099,0.0,20.486683344289055,0.0,13.323821065519379,9.047038995105751,8.324272794394824
2024-06-20,0.0,48.812101087440695,0.0,20.484130717162625,0.0,13.334620859797713,9.045911740060866,8.323235595538097
2024-06-21,0.0,48.79994020721936,0.0,20.479027370768183,0.0,13.356212376482752,9.043658072492518,8.321161973037192
2024-06-24,0.0,48.78171024409378,0.0,20.471377117259028,0.0,13.388579486908094,9.040279675869863,8.31805347586924
2024-06-25,0.0,48.7756366160445,0.0,20.46882830276186,0.0,13.399363150506275,9.039154104504325,8.317017826183044
2024-06-26,0.0,48.78171024409378,0.0,20.458924941396948,0.0,13.401031662770174,9.040279675869863,8.31805347586924
2024-06-27,0.0,47.46947220463544,0.0,19.90857565228455,3.4412875747101714,12.422563456312915,8.66380498562596,8.094296126430967
2024-06-28,0.0,47.2690032548136,0.0,19.824499485685156,3.607745189421705,12.478695902675343,8.554820532775882,8.26523563462832
2024-07-02,0.0,47.246200277987995,0.0,19.814935975324797,3.7627875984792065,12.448555638302041,8.526573179887178,8.200947330018783
2024-07-03,0.0,46.33676225947354,0.0,19.26287478241788,6.09674731413965,12.041669014230685,8.196210883405639,8.065735746332612
2024-07-04,0.0,45.82871532057136,0.0,19.19911097712717,6.537628306866579,12.238251036651505,8.157257742744918,8.03903661603847
2024-07-05,0.0,45.82329803864783,0.0,19.196841504895254,6.619600518929397,12.189521526999991,8.156293496538009,8.014444913989522
2024-07-08,0.0,45.82329803864783,0.0,19.196841504895254,6.655062664566519,12.165880096575243,8.156293496538009,8.002624198777147
2024-07-10,0.0,45.81788203729586,0.0,19.194572569135623,6.654276081541475,12.1762614905933,8.155329478265752,8.00167834316799
2024-07-15,0.0,46.44922999499744,0.0,18.0811133843974,6.757950926971593,12.320080040979065,8.291670286284296,8.099955366370208
2024-07-17,0.0,46.443665030296316,0.0,18.07894713195894,6.817045008671066,12.306623256426922,8.266715388370887,8.087004184275868
2024-07-18,0.0,46.4269781340104,0.0,18.048498603247413,6.910407228980595,12.290225127174848,8.23979232848986,8.084098578096883
2024-07-19,0.0,46.41586019654622,0.0,18.044176502459074,6.992567403739947,12.2393876714092,8.225845558851615,8.082162666993945
2024-07-22,0.0,46.41030322439683,0.0,18.042016228236893,7.063563088692612,12.213978073024073,8.188944326552114,8.08119505909748
2024-07-23,0.0,46.238694613671136,0.0,17.557827815201478,7.92010711229197,12.049536453068296,8.182520299747427,8.051313706019698
2024-07-24,0.0,38.46627090935702,16.66050621544049,14.606471202577964,6.588788640293321,10.143162271246736,6.836860501750147,6.697940259334325
2024-07-25,0.0,38.44719557460905,16.652244308954174,14.599227887302291,6.595439228978277,10.167886161727111,6.843388072172949,6.694618766256146
2024-07-26,0.0,38.428139149312656,16.643990592527054,14.582078714477248,6.6219093006599605,10.162846429695497,6.869735247540946,6.691300565786637
2024-07-29,0.0,38.409101605364256,16.635745053986906,14.525314025696728,6.717710033712401,10.128087310414184,6.896056317793262,6.687985653032258
2024-07-31,0.0,38.35210198140531,16.512123153330744,14.503758264099984,6.9056093235619285,10.113057092471351,6.935289592860906,6.678060592269775
2024-08-01,0.0,38.31798333947003,16.477664461572296,14.490855489301133,7.037850687846116,10.074406490242643,6.929119848567594,6.67211968300018
2024-08-05,0.0,38.31798333947003,16.448010596314518,14.490855489301133,7.205889257640195,9.945906407458937,6.919235226815001,6.67211968300018
2024-08-06,0.0,37.879901990721855,16.259963991606185,15.185086564276448,7.3971110226237275,9.832196976174364,6.849900695983134,6.5958387586142875
2024-08-08,0.0,37.87620087496244,16.258375286097085,15.183602881367111,7.406158934412015,9.831236305811831,6.84923141559739,6.595194301752123
2024-08-12,0.0,37.84292335063661,16.244090894669664,15.170262770622992,7.43870027748695,9.832360786725532,6.882262067753674,6.589399852104581
2024-08-13,0.0,37.83553628464555,16.240919993460686,15.16730148427759,7.573890573873493,9.791400803749857,6.802837280914723,6.588113579078103
2024-08-15,0.0,37.83184383302958,16.239335007038836,15.165821274602372,7.582910637301186,9.790445239820528,6.802173377347397,6.587470630860103
2024-08-19,0.0,37.824461091501625,16.23616596210748,15.162861721823933,7.620460106013187,9.769020048835344,6.800845958887569,6.58618511083086
2024-08-20,0.0,37.61160795500025,16.14479866300886,15.077534328314766,7.577576776328076,10.237975690629177,6.80138453291419,6.549122053804676
2024-08-21,0.0,37.60795907923426,16.14323238153909,15.076071587086384,7.5768416406142,10.24668391909951,6.800724699194051,6.548486693232503
2024-08-22,0.0,37.41918825065337,16.062202423326873,15.000398176592524,7.538810151813875,10.697195147554591,6.7665888814616215,6.515616968597139
2024-08-23,0.0,37.42641361882074,16.065303915676463,14.97433075313353,7.540265840230359,10.699260696726357,6.777550089426009,6.5168750859865465
2024-08-26,0.0,37.42280058597945,16.063753019797318,14.972885176505796,7.539537925758237,10.707881520167781,6.776895805226994,6.516245966564418
2024-08-28,0.0,37.41918825065337,16.062202423326873,14.971439878954316,7.538810151813875,10.716500679313398,6.776241647341025,6.515616968597139
2024-08-30,0.0,37.41918825065337,16.062202423326873,14.971439878954316,7.538810151813875,10.726153445192802,6.7665888814616215,6.515616968597139
2024-09-05,0.0,37.42641361882074,16.065303915676463,14.97433075313353,7.588538989015444,10.660642177698287,6.76789545966899,6.5168750859865465
2024-09-09,0.0,37.44810647500778,16.074615583393108,14.983010078030473,7.592937408982562,10.608859876011003,6.771818223532793,6.520652355042275
2024-09-10,0.0,37.46258235505872,16.08082936104313,14.988801886404982,7.595872522704266,10.574304980080163,6.774435926737519,6.52317296797122
2024-09-16,0.0,37.46620307391952,16.08238355614941,14.99025053821378,7.896218368614223,10.266050368594893,6.7750906687865005,6.523803425721665
2024-09-17,0.0,37.41918825065337,16.062202423326873,14.971439878954316,8.2241565292515,10.040807067755177,6.7665888814616215,6.515616968597139
2024-09-20,0.0,37.41918825065337,16.062202423326873,14.971439878954316,8.301378656286726,10.05045983363458,6.795547179099831,6.399783778044302
2024-09-23,0.0,37.41918825065337,16.062202423326873,14.971439878954316,8.301378656286726,10.031154301875773,6.814852710858638,6.399783778044302
2024-09-24,0.0,37.41557661264052,16.06065212617843,14.969994860398284,8.319881089402527,10.020534277282719,6.814194952573299,6.399166081524217
2024-09-26,0.0,37.411965671739026,16.059102128265323,14.968550120756921,8.338379951214685,10.00991630254615,6.8135373212471855,6.398548504230714
2024-09-30,0.0,37.411965671739026,16.059102128265323,14.968550120756921,8.348030853936,10.000265399824835,6.8135373212471855,6.398548504230714
2024-10-04,0.0,37.41918825065337,16.062202423326873,14.971439878954316,8.368948017442548,9.992543238358161,6.7858944132204275,6.399783778044302
2024-10-07,0.0,37.41557661264052,16.06065212617843,14.969994860398284,8.37779209466519,9.991578774651389,6.785239449941968,6.399166081524217
2024-10-08,0.0,37.23383402423354,16.10729159860513,15.003787246296849,8.460200034363513,10.010914045238838,6.766224054942901,6.417748996319232
2024-10-10,0.0,37.21942286804922,16.101057357597806,14.99798011074315,8.45692555921904,10.007039374535848,6.802309688937054,6.415265040917877
2024-10-14,0.0,37.185190925845646,16.119774575027428,15.015415018805598,8.408632410531133,9.98961030154344,6.858654086009267,6.42272268223749
2024-10-15,0.0,37.14035202449203,16.121336307642377,15.01686975771976,8.419135367392563,10.000266428334411,6.878695179342601,6.423344935076258
2024-10-16,0.0,37.129560351486354,16.11665201736608,15.012506386368644,8.416689064357646,9.948933264566369,6.954180377685604,6.421478538169298
2024-10-17,0.0,37.125964520651095,16.115091192143893,15.011052492682111,8.42555849589254,9.947969755150366,6.953506896610165,6.420856646869833
2024-10-23,0.0,37.11877494801614,16.11197044847728,15.00814554996381,8.423926857076463,9.96540864517597,6.952160325725172,6.419613225565166
2024-10-25,0.0,37.11518120581195,16.110410529857266,15.006692500768487,8.423111274624894,9.954762083413007,6.970850710034394,6.418991695490004
2024-11-01,0.0,37.12735553409853,16.10729159860513,15.003787246296849,8.421480583405327,9.95283486880156,6.969501172473374,6.417748996319232
2024-11-04,0.0,37.1237620048927,16.10573258579763,15.002335040857165,8.430344400378447,9.951871541296347,6.968826599623974,6.417127827153743
2024-11-05,0.0,37.13094975906909,16.108850913262454,15.005239732906734,8.461019049393862,9.876351984200934,6.999218275413916,6.418370285753008
2024-11-13,0.0,37.11298558984395,16.101057357597806,14.99798011074315,8.46660167541952,9.881249863929616,7.024860361548082,6.415265040917877
2024-11-14,0.0,37.12735553409853,16.10729159860513,15.003787246296849,8.808675092987182,9.497881320042882,7.037260211650199,6.417748996319232
2024-11-19,0.0,37.22458072481872,16.08238355614941,14.98058564424975,8.795053507269209,9.483193957508295,7.026377911851335,6.407824698153281
2024-11-22,0.0,37.231777548460684,16.085492847804076,14.983481919529035,8.806420663671581,9.39802653042976,7.085736933557925,6.409063556546936
2024-11-25,0.0,37.22098335624497,16.08082936104313,14.979137926452433,8.85218731653576,9.05706326752982,7.083682645219118,6.72611612697477
2024-11-26,0.0,37.22098335624497,16.08082936104313,14.979137926452433,8.86185127648831,9.047399307577269,7.083682645219118,6.72611612697477
2024-12-09,0.0,37.213790704583936,16.077721871837173,14.976243330136791,8.869800888429403,9.055313063873678,7.082313781284045,6.724816359854972
2024-12-10,0.0,37.213790704583936,16.077721871837173,14.976243330136791,8.908449258313626,9.045650971402623,7.053327503870877,6.724816359854972
2024-12-12,0.0,37.213790704583936,16.077721871837173,14.976243330136791,8.956759720668908,8.99734050904734,7.053327503870877,6.724816359854972
2024-12-13,0.0,37.22458072481872,16.08238355614941,14.98058564424975,8.98835138654985,8.941959895522496,7.055372593743431,6.72676619896634
2024-12-16,0.0,37.23897715544018,16.08860334196259,14.986379314929094,9.00149622077354,8.89707499715984,7.058101225740798,6.729367743993967
2024-12-18,0.0,37.24617954737216,16.09171503932268,14.989277831099852,9.254670247975843,8.628021729617604,7.059466333356704,6.730669271255159
2024-12-19,0.0,37.15993429637545,16.0255096010748,14.95456946518118,9.513035801721704,8.588746927680184,7.043119812633717,6.715084095332968
2024-12-20,0.0,37.185047874895304,16.036340026405412,14.964676123376513,9.548428829689918,8.594551409696628,6.9609880548093335,6.709967681126888
2024-12-30,0.0,37.140360490405996,16.037888425153703,14.966121046952585,9.636250841844308,8.54710345210479,6.990626863221723,6.681648880316896
2025-01-08,0.0,37.158299703672576,16.045634906259583,14.973349852319298,9.805129096841348,8.348367059596347,6.984343189178616,6.684876192132229
2025-01-09,0.0,37.16188962608899,16.047185100560586,14.9747964514563,9.806076385953642,8.339512449611018,6.985017957679293,6.685522028650167
2025-01-10,0.0,37.158299703672576,16.045634906259583,14.973349852319298,9.814789322552521,8.338706833885173,6.984343189178616,6.684876192132229
2025-01-13,0.0,37.11169374971357,16.0255096010748,14.95456946518118,9.860367737687204,8.337896085038436,7.033471703301341,6.676491658003468
2025-01-14,0.0,37.104533977702694,16.02241788028524,14.951684355473885,9.868111674612763,8.345933744745809,7.032114771058362,6.675203596121243
2025-01-16,0.0,37.104533977702694,16.02241788028524,14.951684355473885,9.868111674612763,8.326641248803263,7.051407267000909,6.675203596121243
2025-01-17,0.0,37.11169374971357,16.0255096010748,14.95456946518118,9.870015847019578,8.30895175704131,7.052767921966091,6.676491658003468
2025-01-20,0.0,37.11169374971357,16.0255096010748,14.95456946518118,9.976145049675702,8.202822554385186,7.052767921966091,6.676491658003468
2025-01-21,0.0,37.06877651667554,16.006977153196218,14.93727548913554,10.080251717184371,8.193336529589056,7.04461185971489,6.668770734504384
2025-01-24,0.0,37.05092361818484,15.99926794439267,14.930081465267092,10.075396911399599,8.237552044578333,7.041219065232415,6.66555895094505
2025-02-04,0.0,36.969021286002274,15.963901016124884,14.89707801023093,10.293400354166016,8.219342654419027,7.006432173844095,6.650824505212776
2025-02-06,0.0,36.969021286002274,15.963901016124884,14.89707801023093,10.293400354166016,8.248175708632376,6.977599119630745,6.650824505212776
2025-02-12,0.0,36.935599701212205,15.957766200951607,14.89135316765502,10.375910594237046,8.245005992568734,6.946095703364246,6.648268640011144
2025-02-18,0.0,36.76167974086907,15.953168182986008,14.88706242241319,10.46896647769702,8.223421191013017,7.059348955144321,6.646353029877374
2025-02-21,0.0,36.73698077259934,15.942449771925068,14.877060292886126,10.519521342582705,8.227494247136766,7.054606009852453,6.641887563017549
2025-02-24,0.0,36.73698077259934,15.942449771925068,14.877060292886126,10.548315652827002,8.19869993689247,7.054606009852453,6.641887563017549
2025-02-28,0.0,36.73698077259934,15.942449771925068,14.877060292886126,10.644296686974654,8.19869993689247,6.958624975704801,6.641887563017549
2025-03-11,0.0,36.65957105469208,15.908856904094304,14.845712342773131,10.813425312897332,8.200579940569261,6.943962224845497,6.627892220128391
2025-03-12,78.82494243505406,7.736011225480263,3.357134086785251,3.132786173700866,2.3566636635711036,1.7284895069348265,1.4653354683439537,1.398637440129677
2025-03-13,78.82016320826358,7.735542184197669,3.356930540741688,3.1325962300720143,2.376731075203025,1.7283847070694107,1.4510994149623913,1.3985526394902155
2025-03-17,78.81857026145029,7.7353858497425,3.3568626975453575,3.116365008798881,2.3908299645973257,1.7303707655859935,1.4530910773841732,1.398524374895477
2025-03-19,78.79468378329643,7.733041590965685,3.3558453785655225,3.1154205742011056,2.4183906791950216,1.7318667420267104,1.4526507087228242,1.3981005430266957
2025-03-26,78.79150001338445,7.73272913048024,3.3557097826213225,3.0769090902662697,2.4586988593920225,1.7338170592688855,1.4525920130672672,1.3980440515195396
2025-03-27,78.77558502233742,7.731167206733898,3.355031967233396,3.0762875894620487,2.5349579282829096,1.7314469610550676,1.3977616624476281,1.3977616624476281
2025-04-01,78.77717623211797,7.731323370713778,3.3550997364499473,3.0763497282439913,2.5350091325976423,1.7294620074343434,1.39778989622117,1.39778989622117
2025-04-08,78.76922082597608,7.730542613896002,3.3547609177422117,3.076039059434912,2.548891196984149,1.7272676320608904,1.3976487387583445,1.3956290151474222
2025-04-09,78.75808595637307,7.729449819235048,3.3542866865009144,3.0756042285014407,2.5687252650386294,1.7270234643561602,1.3913928518959242,1.395431728098815
2025-04-10,78.75172458704564,7.728825503846972,3.35401575741238,3.075355808873603,2.570537061520746,1.7349610709022978,1.391280467704473,1.3932997426938845
2025-04-17,78.71993314861062,7.725705439093226,3.352661768201083,3.0741143124444608,2.6098685528500907,1.7342606810586216,1.3907188189587876,1.392737278783111
2025-04-23,78.7151666465674,7.725237646638535,3.3524587641012418,3.0739281744287728,2.674297328376969,1.7341556713520692,1.3865979355433793,1.3381578329916455
2025-04-28,78.66594657069422,7.718390030805787,3.350362493690336,3.0720060673632634,2.73717152554954,1.737105466325176,1.3816967538698857,1.3373210917018015
2025-04-30,78.66277319555918,7.695891735820153,3.35022734045702,3.071882142995811,2.7531970618445714,1.7471203626152145,1.3816410163835395,1.337267144324506
