date,CITIC SECURITIES BROKERAGE (HK) LTD,SINOMAX SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CHINA INDUSTRIAL SECURITIES,BANK OF CHINA (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CAITONG INTERNATIONAL SECURITIES CO LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CHINA MERCHANTS SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING
2024-06-27,0.0,0.0,23.766343315056936,0.0,8.234921973850696,25.748629270350065,0.0,25.59574019401097,0.0,16.654365246731338
2024-06-28,0.0,0.0,23.77479273795781,0.0,8.600062965683703,25.62703326686956,0.0,25.47486619792213,0.0,16.523244831566796
2024-07-02,0.0,0.0,24.358099238645316,0.0,8.527172486216855,25.64452612234182,0.0,25.49225518508795,0.0,15.977946967708059
2024-07-03,50.445833224380934,0.0,12.169547368145803,0.0,4.275292210339146,12.770964620976388,0.0,12.695133749967313,0.0,7.6432288261904135
2024-07-04,50.44715234558862,0.0,12.16725066680613,0.0,4.275404006066628,12.771298572250405,0.0,12.69546571832017,0.0,7.643428690968046
2024-07-05,50.39444125176323,0.0,12.154537380492139,0.0,4.375424481479547,12.757954129878271,0.0,12.682200511989969,0.0,7.635442244396845
2024-07-08,50.38522813340646,0.0,12.191491028754994,0.0,4.450364334404137,12.755621719031577,0.0,12.679881950429628,0.0,7.537412833973203
2024-07-10,50.445833224380934,0.0,12.0623382056847,0.0,4.455717386188322,12.770964620976388,0.0,12.695133749967313,0.0,7.570012812802343
2024-07-11,50.44319518891358,0.0,12.066936854490782,0.0,4.455484377042751,12.770296770819714,0.0,12.694469865341876,0.0,7.569616943391293
2024-07-12,50.381280685260634,0.0,12.01556460879557,0.0,4.609317873185,12.754622375430898,0.0,12.67888854068735,0.0,7.560325916640552
2024-07-15,50.37733385559473,0.0,12.027679853766811,0.0,4.60373416895156,12.753623188405797,0.0,12.67789528659094,0.0,7.559733646690169
2024-07-16,50.35366585754183,0.0,11.995928274998043,0.0,4.666823271474434,12.747631352282514,0.0,12.671939028528175,0.0,7.564012215175006
2024-07-17,50.35103745269477,0.0,11.995302101004828,0.0,4.67179955630954,12.746965940232286,0.0,12.671277567532298,0.0,7.563617382226282
2024-07-18,50.30246141009596,0.0,11.97851481017939,0.0,4.823738005840634,12.734668335419276,0.0,12.659052982895286,0.0,7.501564455569462
2024-07-19,50.28410571860501,0.0,11.96893082416723,0.0,4.915810874211542,12.730021373090757,0.0,12.654433613094929,0.0,7.446697596830528
2024-07-22,50.280174098881915,0.0,11.962782454585733,0.0,4.931064140321614,12.729026036644168,0.0,12.65344418671323,0.0,7.443509082853344
2024-07-23,50.24743449497318,0.0,11.954992967651195,0.0,4.9929676511954995,12.720737615252384,0.0,12.645204979944783,0.0,7.438662290982966
2024-07-24,50.242200114589295,0.0,11.953747591020365,0.0,5.008073337152977,12.71941246939945,0.0,12.643887702484506,0.0,7.432678785353404
2024-07-25,50.240891689887754,0.0,11.940415114976952,0.0,5.023568322091721,12.719081226073595,0.0,12.643558426000679,0.0,7.432485220969295
2024-07-26,50.225195907422346,0.0,11.936684803832236,0.0,5.079274166254458,12.71510765145401,0.0,12.639608445497382,0.0,7.404129025539559
2024-07-29,50.21212357825148,0.0,11.933577991202728,0.0,5.109185081075453,12.71179823534005,0.0,12.636318679888603,0.0,7.396996434241691
2024-07-30,50.16381507098653,0.0,11.91949659368662,0.0,5.179676530240783,12.699568360289145,0.0,12.624161422850902,0.0,7.413282021946019
2024-07-31,50.0596813534693,0.0,11.897348072032798,0.0,5.347968239140589,12.673205667133738,0.0,12.597955264933313,0.0,7.423841403290258
2024-08-01,49.9559790771143,0.0,11.87270184887876,0.0,5.5440468175462225,12.64695219845668,0.0,12.571857682945778,0.0,7.408462375058263
2024-08-02,49.87719434318364,0.0,11.85656299283849,0.0,5.690426329532822,12.627006902970606,0.0,12.552030817756405,0.0,7.3967786137180385
2024-08-05,49.844977263331955,0.0,11.848904505994213,0.0,5.738424968995453,12.618850764778836,0.0,12.543923108722613,0.0,7.404919388176932
2024-08-06,49.84240169482768,0.0,11.848292254430838,0.0,5.743295613083243,12.618198728879243,0.0,12.543274944453056,0.0,7.404536764325945
2024-08-07,49.8720368120363,0.0,11.87084765917845,0.0,5.749295556187473,12.62570121241889,0.0,12.55073288007652,0.0,7.331385880102371
2024-08-08,49.857859099602,0.0,11.864888613221689,0.0,5.8122706362743575,12.622111955341914,0.0,12.547164935132063,0.0,7.295704760427974
2024-08-12,49.83210208193418,0.0,11.858759105233249,0.0,5.860928862943638,12.61559125897608,0.0,12.540682957069793,0.0,7.2919357338430535
2024-08-13,49.781952364978196,0.0,11.846824761953913,0.0,5.955667948287875,12.602895259721828,0.0,12.528062343560498,0.0,7.2845973214976905
2024-08-14,49.74985816700191,0.0,11.831450822631389,0.0,6.024034246222085,12.594770230543093,0.0,12.519985558822015,0.0,7.2799009747795145
2024-08-15,49.74985816700191,0.0,11.831450822631389,0.0,6.052400845840425,12.594770230543093,0.0,12.519985558822015,0.0,7.2515343751611745
2024-08-16,49.728057739399404,0.0,11.82626627142673,0.0,6.065214589508957,12.589251192163939,0.0,12.514499291145768,0.0,7.2767109163552
2024-08-19,49.72677595628415,0.0,11.825961439323642,0.0,6.119187545107743,12.588926693473553,0.0,12.514176719249406,0.0,7.224971646561501
2024-08-20,49.719086645018294,0.0,11.82670996340395,0.0,6.131127261481367,12.586980052574608,0.0,12.512241637029021,0.0,7.223854440492758
2024-08-21,49.71524288107202,0.0,11.825795644891123,0.0,6.1383842288364905,12.586006957866255,0.0,12.511274320319545,0.0,7.22329596701456
2024-08-22,49.702434625788996,0.0,11.822748937266521,0.0,6.188329254154322,12.582764395208038,0.0,12.508051011207009,0.0,7.195671776375113
2024-08-26,49.69347277316985,0.0,11.820617175828138,0.0,6.231003039513678,12.580495595281027,0.0,12.505795682860235,0.0,7.168615733347071
2024-08-27,49.68579375708252,0.0,11.818790563510868,0.0,6.168229113011229,12.57855156072937,0.0,12.50386319151128,0.0,7.244771814154734
2024-08-28,49.689632968448166,0.0,11.81970379909852,0.0,6.189311010946555,12.579523502897619,0.0,12.504829362524147,0.0,7.2169993560849965
2024-08-29,49.64360155425748,0.0,11.801034456138545,0.0,6.214456653199866,12.567870101129666,0.0,12.49324515581174,0.0,7.279792079462701
2024-08-30,49.633383930638814,0.0,11.798605572564254,0.0,6.262059739123724,12.565283387789755,0.0,12.49067380174432,0.0,7.249993568139133
2024-09-02,49.62827669590719,0.0,11.799963985285416,0.0,6.269132817122425,12.56399043037584,0.0,12.489388521595966,0.0,7.249247549713169
2024-09-03,49.63210702341137,0.0,11.800874710573707,0.0,6.261898636480575,12.564960123488552,0.0,12.490352456907642,0.0,7.249807049138153
2024-09-04,49.07657084711269,0.0,11.668786568303231,0.0,7.361994403459679,12.424319511574664,0.0,12.350546934622233,0.0,7.117781734927499
2024-09-05,48.71594151662837,0.0,11.585566021060075,0.0,8.040201005025125,12.333021893386531,0.0,12.259791419408602,0.0,7.065478144491301
2024-09-09,48.71594151662837,0.0,11.583040832302215,0.0,8.042726193782986,12.333021893386531,0.0,12.259791419408602,0.0,7.065478144491301
2024-09-10,48.711021335689935,0.0,11.581870975886883,0.0,8.05201363464209,12.331776290872366,0.0,12.25855321297816,0.0,7.0647645499305645
2024-09-11,48.67660787727399,0.0,11.649383089849367,0.0,8.04127873236949,12.323064113238967,0.0,12.249892766129236,0.0,7.05977342113895
2024-09-12,48.67660787727399,0.0,11.649383089849367,0.0,8.079125980874524,12.323064113238967,0.0,12.249892766129236,0.0,7.021926172633916
2024-09-17,48.67660787727399,0.0,11.649383089849367,0.0,8.129588978881236,12.323064113238967,0.0,12.249892766129236,0.0,6.971463174627204
2024-09-19,48.68029270754479,0.0,11.650264950794853,0.0,8.180671208680293,12.323996971990917,0.0,12.25082008579359,0.0,6.9139540751955595
2024-09-23,48.63488542113091,0.0,11.669649834875337,0.0,8.223460307056243,12.312501575617011,0.0,12.239392946277762,0.0,6.920109915042731
2024-09-24,48.51258581235698,0.0,11.703170970905525,0.0,8.391379787260794,12.281539970327156,0.0,12.208615183443559,0.0,6.902708275705987
2024-09-26,48.477233892853555,0.0,11.717258015880994,0.0,8.435521157905317,12.272590210071364,0.0,12.199718564679868,0.0,6.8976781586089055
2024-09-27,48.45166637365949,0.0,11.711078182685787,0.0,8.481301956450762,12.266117487505337,0.0,12.19328427556069,0.0,6.896551724137931
2024-09-30,48.415188094461314,0.0,11.727357141064571,0.0,8.525108540166135,12.256882575852636,0.0,12.18410419855949,0.0,6.891359449895853
2024-10-03,48.415188094461314,0.0,11.722337942630562,0.0,8.530127738600147,12.256882575852636,0.0,12.18410419855949,0.0,6.891359449895853
2024-10-04,48.43950084113792,0.0,11.728224571270745,0.0,8.587139377809024,12.263037637783414,0.0,12.19022271323474,0.0,6.791874858764155
2024-10-07,48.438284623882694,0.0,11.727930099427539,0.0,8.589434568645174,12.262729737872853,0.0,12.189916641558703,0.0,6.7917043286130365
2024-10-08,48.432204453593755,0.0,11.726457961991315,0.0,8.588356387919564,12.26119047021314,0.0,12.188386513694676,0.0,6.803404212587553
2024-10-09,43.907323956484134,0.0,10.633164914197279,0.0,17.12640538941235,11.115662979653147,0.0,11.049660885793617,0.0,6.167781874459466
2024-10-14,43.90632467739366,0.0,10.632922915860625,0.0,17.1282914950272,11.115410000227588,0.0,11.049409408498146,0.0,6.167641502992786
2024-10-15,43.90132896413617,0.0,10.61123247769889,0.0,17.135445111960674,11.114145275805571,0.0,11.048152193701075,0.0,6.189695976697615
2024-10-17,44.1020482809071,0.0,10.659747622531091,0.0,17.213789319678128,10.707754206291147,0.0,11.09866495976591,0.0,6.217995610826628
2024-10-18,44.100032002925985,0.0,10.663832121793993,0.0,17.21300233164175,10.70726466419787,0.0,11.098157545832763,0.0,6.217711333607644
2024-10-21,44.04063463074991,0.0,10.647186394247232,0.0,17.32678917931743,10.692843282730282,0.0,11.083209679260358,0.0,6.209336833694783
2024-10-22,44.07484407484408,0.0,10.57777980854904,0.0,17.34024810947888,10.701149162687624,0.0,11.091818784126477,0.0,6.214160060313906
2024-10-24,44.08491579260072,0.0,10.580196979045269,0.0,17.321359201115147,10.703594524805192,0.0,11.094353419711615,0.0,6.215580082722059
2024-10-30,44.07685805021819,0.0,10.582832598414402,0.0,17.318193241792134,10.701638145719574,0.0,11.092325618588498,0.0,6.2281523452671985
2024-11-05,44.07786510692743,0.0,10.583074392250046,0.0,17.316304149150064,10.701882653993785,0.0,11.092579053189546,0.0,6.228294644489125
2024-11-11,44.07786510692743,0.0,10.583074392250046,0.0,17.361999634436117,10.701882653993785,0.0,11.092579053189546,0.0,6.182599159203071
2024-11-12,40.90061058344641,0.0,16.943690637720486,0.0,16.195301899592945,9.930461329715062,0.0,10.29299525101764,0.0,5.736940298507463
2024-11-14,40.89194115901479,0.0,16.940099198779095,0.0,16.213065411844504,9.92835643732248,0.0,10.290813514773834,0.0,5.735724278265293
2024-11-18,40.645541884375525,0.0,16.83802460812405,0.0,16.15750884881173,9.868531939996629,0.0,10.228804989044328,0.0,6.261587729647733
2024-11-20,40.602769709980215,0.0,16.820305594140674,0.0,16.182598812981436,9.858147072441808,0.0,10.218040998442564,0.0,6.318137812013301
2024-11-21,40.58483222888398,0.0,16.81287472388766,0.0,16.217523929735982,9.853791942779006,0.0,10.213526874934258,0.0,6.317450299779111
2024-11-22,40.56691058962066,0.0,16.80755320043738,0.0,16.252418201699047,9.849440659433089,0.0,10.209016738161324,0.0,6.314660610648498
2024-11-25,40.5686167304538,0.0,16.80826008327375,0.0,16.25099886444884,9.849854901795853,0.0,10.209446103377214,0.0,6.312823316650544
2024-11-26,34.97652156571242,0.0,14.491361023986077,13.782475479086969,14.010914299182334,8.492122486719728,0.0,8.802146599706292,0.0,5.444458545606179
2024-11-29,34.93408662900188,0.0,14.473779516152396,13.765754019991308,13.993915688830944,8.481819498768651,0.0,8.802332319281472,0.0,5.548312327973345
2024-12-02,34.93724985964976,0.0,14.475090095800358,13.767000488962132,13.995182817508468,8.48258751516688,0.0,8.792263532479762,0.0,5.550625690432641
2024-12-03,34.936617167692866,0.0,14.480260775081492,13.766751177109743,13.99492937341543,8.482433900760594,0.0,8.792104310032597,0.0,5.54690329590728
2024-12-04,34.91638311735322,0.0,14.473684210526317,13.758777962788676,13.98863389560559,8.477521175704048,0.0,8.787012234851227,0.0,5.597987403170926
2024-12-05,34.91069651291146,0.0,14.440563869636813,13.75653716002244,14.002642007926024,8.476140496914642,0.0,8.800057907023035,0.0,5.613362045565589
2024-12-06,34.91511926738335,0.0,14.444203134614689,13.7582799435335,14.004415969884535,8.477214319325297,0.0,8.78669417598726,0.0,5.614073189271365
2024-12-09,34.90438023556657,0.0,14.441569720106385,13.754048235059976,14.02905682907854,8.47460693672993,0.0,8.783991605000814,0.0,5.612346438457781
2024-12-10,34.91845369399342,0.0,14.434238599790259,13.745344085632663,14.02017864246194,8.469243843344303,0.0,8.803746428958883,0.0,5.608794705818537
2024-12-11,34.927926787361415,0.0,14.438154491689426,13.7490730860357,14.023982203251887,8.471541480530286,0.0,8.780814237398491,0.0,5.608507713732796
2024-12-13,34.90456911509543,0.0,14.423076923076922,13.739878542510123,14.014603817235397,8.521905725853095,0.0,8.791208791208792,0.0,5.604757085020243
2024-12-16,34.91151002404324,0.0,14.425945007863767,13.742610770649167,14.01739067556086,8.523600339859357,0.0,8.77668709438328,0.0,5.602256087640328
2024-12-17,34.90330742815833,0.0,14.422555575637086,13.73938189047533,14.014097234773178,8.521597686607626,0.0,8.79269835532261,0.0,5.606361829025845
2024-12-18,34.91655969191271,0.0,14.411759388164674,13.744598528268456,14.015802129852284,8.524833209785026,0.0,8.777956571263266,0.0,5.608490480753584
2024-12-19,34.91782233713635,0.0,14.408664364366174,13.745095557524364,14.016308966315293,8.525141482994918,0.0,8.778273997866455,0.0,5.6086932937964455
2024-12-20,34.91971647620426,0.0,14.409445971358311,13.745841168812383,14.017069289743961,8.52560393461594,0.0,8.778750180818747,0.0,5.6035729784464055
2024-12-23,34.841596305116546,0.0,14.384426643573644,13.715089846287077,14.021794039113805,8.5065309951649,0.0,8.766327487912246,0.0,5.764234682831782
2024-12-27,34.84096772447636,0.0,14.384167132728356,13.714842411012285,14.021541070558733,8.506377528008805,0.0,8.766169333742264,0.0,5.7659347994732
2024-12-30,34.83468316528076,0.0,14.275149263154097,13.712368549216256,14.006385396561988,8.504843160951676,0.0,8.75917675282743,0.0,5.907393712007793
2025-01-02,34.39236358455621,0.0,14.088545376834308,14.16156147599373,14.531984613192764,8.396851403333807,0.0,8.647955549223536,0.0,5.78073799686565
2025-01-03,34.267260500026616,0.0,14.246677431374986,14.11004844118743,14.711570878506663,8.366307645900244,0.0,8.620047199105702,0.0,5.678087903898362
2025-01-06,33.870599996492274,0.5524668081449392,14.488661276461407,13.946717645614465,14.757002297560376,8.26946349334409,0.0,8.541312240209061,0.0,5.573776242173387
2025-01-07,31.322682669694267,0.510907468980618,13.405238828967642,12.897575216932932,13.69232016868056,7.647392749979725,0.0,7.874462736193334,7.4851999026842915,5.164220257886627
2025-01-08,28.995081406033236,0.47294172757355374,12.409090090144195,11.939151167190156,12.673336896661484,7.079111890505732,7.395006936478671,7.331347478544961,6.92897165953,4.775960747338013
2025-01-09,29.01860845314228,0.473325479636486,12.41314853103813,11.948838774823292,12.668594027984806,7.084855988844545,7.401007356830312,7.307243833245179,6.934593931817089,4.749783622637881
2025-01-10,29.035089829000217,0.47349623608071384,12.417626686548498,11.95314942639313,12.673164337766659,7.087411914668462,7.403677337117295,7.297854686259892,6.937095649246014,4.721433896919118
2025-01-13,29.044882353648422,0.47341084246089477,12.415387204982387,11.950993711901699,12.670878770754932,7.086133721279743,7.402342106212352,7.296538540151251,6.9358445649429505,4.723588183665372
2025-01-14,29.05205209416375,0.4732828097673552,12.415034467008432,11.947761597682566,12.682476816654747,7.084217295406603,7.4003401626289875,7.294565210858759,6.933968784369347,4.716300761459454
2025-01-15,29.051422595651076,0.4732970322022285,12.415407546307982,11.948120635149593,12.66783263014917,7.084430180423834,7.400562547329703,7.294784416958157,6.934177154327887,4.729965261500366
2025-01-17,29.055788315771125,0.47336815720030534,12.402245718648,11.949916146212153,12.668233540312935,7.085494797458539,7.401674671347251,7.295880645103119,6.935219191998125,4.7321788159484495
2025-01-20,29.067145331216626,0.4735531822773849,12.393563284745273,11.954587001491317,12.64762832539568,7.088264299802762,7.404567758695338,7.298732380814932,6.937929956222639,4.734028479338048
2025-01-21,29.071952895467273,0.4736315056670386,12.371555646439344,11.956564231950129,12.655734549839567,7.089436664190751,7.405792438134704,7.299939555598324,6.939077456042487,4.736315056670386
2025-01-22,29.079577822761355,0.473731227460169,12.341074452502053,11.95908165321671,12.64035227556419,7.090929325316497,7.407351707086718,7.33907425398611,6.940538459456127,4.728288822650067
2025-01-23,29.005421265642017,0.47252315363452807,12.29460243551934,11.92858450064053,12.596117209743277,7.410363107792282,7.388462034639698,7.282856859986139,6.922839219121737,4.698230213280451
2025-01-24,23.22685050826153,20.304370722444425,9.845224801702084,9.552126357141896,10.086670651524209,5.934042279210383,5.916504421462109,5.8319383128676945,5.543644760841279,3.7586271845443906
2025-01-27,23.23360901319871,20.30607817160387,9.846052713142535,9.552929621145612,10.087518866795737,5.934541288790156,5.917001956236242,5.832428736250245,5.544110940843435,3.7457286919934627
2025-02-03,23.240453213465695,20.306810023441084,9.83919937029124,9.553273918504999,10.087882431298603,5.934755175731224,5.917215211041816,5.832638942950424,5.544310756275222,3.7434609569996953
2025-02-04,23.271780064010013,20.31632890013255,9.843811523822025,9.557752043642582,10.064966752196048,5.937537109606935,5.9199889230076925,5.854603898966676,5.546909668185426,3.6863211164300544
2025-02-05,23.274017964339617,20.318282593361726,9.844758141098103,9.55867115238243,10.065934636575765,5.9381080851067924,5.920558211009109,5.847954622276223,5.547443079507661,3.684271514342574
2025-02-06,23.279614598658096,20.32316847073059,9.847125480994206,9.560969697785827,10.045510792882368,5.939536004409204,5.921981910145161,5.849360862641857,5.548777056750703,3.6839551250019835
2025-02-07,23.28353384445993,20.326589983246247,9.846378221177456,9.562579337420999,10.047202007564444,5.940535956597049,5.922978907008726,5.838320256939003,5.5497112226104015,3.682170262975742
2025-02-10,23.283813841086108,20.326834421081795,9.84769918111012,9.562694332420035,10.047322830403596,5.940607394637195,5.9230501339162025,5.838390465782101,5.549777960779485,3.6798094387833635
2025-02-11,23.28857481427596,20.33099076395474,9.849712795894321,9.564649670649853,10.0265241014257,5.941822104251795,5.924261253498337,5.839584274522766,5.550912755287861,3.6829674662386633
2025-02-12,23.281014177827412,20.324390307248784,9.844110271349708,9.561544506873442,10.028078620136382,5.939893091543612,5.922337941920832,5.868951048547444,5.54911065131048,3.6805693832419024
2025-02-13,23.288854932156568,20.331235307645752,9.84622283207487,9.56476471544825,10.031455951564187,5.941893573228666,5.924332511251108,5.839654513770278,5.550979522358359,3.680606140501967
2025-02-14,23.28829470313378,20.3307462261464,9.847188758111573,9.564534628618935,10.03001185463447,5.941750636994157,5.924189997459721,5.839514036964906,5.55084598982349,3.682923168112573
2025-02-17,23.296700969600945,20.338084920217042,9.841117510090184,9.567987093805739,10.00716155170804,5.943895402842096,5.926328424526004,5.84162189894704,5.552849652655117,3.684252575607793
2025-02-18,23.300625971160272,20.341511457525037,9.825927644588555,9.569599097338418,10.008847546851564,5.94489682354776,5.9273268855672345,5.842606088729631,5.553785190419618,3.6848732942719113
2025-02-19,23.303710828895735,20.344204546931664,9.816396318586593,9.570866052648428,10.010172655920144,5.9456838908555385,5.92811162672467,5.843379613381304,5.5545204769834635,3.6829539890724585
2025-02-20,23.27989450102969,20.323412826281633,9.79674519132269,9.561084654074378,9.999942287215367,6.055032987665816,5.922053113075696,5.848228842733624,5.54884377245388,3.6647618241472215
2025-02-21,23.286894248490718,20.32952362533718,9.791271876715367,9.56395945997305,9.992124647064399,6.056853601663013,5.923833742976768,5.845176430516728,5.550512186591502,3.6598501806712767
2025-02-24,23.28269389498473,20.325856705011805,9.789505784478395,9.562234369017592,9.99032232618186,6.055761101908021,5.922765236564291,5.844122111849282,5.5495110177334235,3.6772274522705977
2025-02-25,23.28269389498473,20.325856705011805,9.789505784478395,9.562234369017592,9.975892395041491,6.055761101908021,5.922765236564291,5.844122111849282,5.5495110177334235,3.6916573834109663
2025-02-26,23.28017441013218,20.32365718770876,9.788446434918194,9.561199613127314,9.974812876069443,6.055105791210911,5.92212431771847,5.849501523876306,5.548910489761388,3.6960673554770334
2025-02-27,23.28017441013218,20.32365718770876,9.788446434918194,9.561199613127314,9.972408147796523,6.055105791210911,5.92212431771847,5.83747788251171,5.548910489761388,3.7104957251145496
2025-02-28,23.26730555420698,20.312422640595234,9.790245757159607,9.555914356319281,9.966895582408466,6.051758639137814,5.918850675379148,5.834251031178334,5.5458431532210115,3.7565126103941235
2025-03-03,23.263391769358645,20.30900589550722,9.799412419733969,9.554306959505213,9.959211567824285,6.0507406750588855,5.91785506769957,5.833269653973568,5.544910288998562,3.767895702340084
2025-03-04,23.242726474332166,20.29096503531425,9.795509143195458,9.545819694447339,9.935959458116276,6.045365691805432,5.912598129153788,5.852096455034051,5.539984644098902,3.8389752745023378
2025-03-05,23.24467972716254,20.292670230482727,9.819142417542734,9.546621898068201,9.933192855208288,6.045873727197116,5.913095007135956,5.838181877553529,5.540450208700295,3.8260920509486116
2025-03-06,23.231571323875606,20.281226557854314,9.814804949349368,9.541238258829605,9.915592677435596,6.04246426955054,5.909760427570339,5.8252907126028335,5.53732577521361,3.90072504771819
2025-03-07,23.22794820510655,20.278063565064166,9.81567359850128,9.539750238973623,9.893651939237358,6.041521906875146,5.908838760945759,5.8243822195946855,5.536462192261477,3.9337073734399532
2025-03-10,23.196224581432862,20.250368753120863,9.823832329705064,9.52672130314813,9.877743604685154,6.033270684438379,5.9007687508206494,5.816427556185133,5.528900756291326,4.045741680172439
2025-03-11,23.195928153352575,20.246972850522635,9.82458056874763,9.525123711616818,9.862911046460372,6.032258930043046,5.899779216448374,5.815452165480338,5.52797358263476,4.0690197746934516
2025-03-12,23.195894811737734,20.24694374770916,9.819775144158324,9.525110020291168,9.841336006880312,6.032250259329266,5.899770736159723,5.815443806402619,5.527965636776124,4.095509830555575
2025-03-13,23.159830938615983,20.215464763330807,9.804507825188423,9.510300832629708,9.804507825188423,6.022871603762979,5.890598053449995,5.80640223118929,5.519371018936884,4.266144907707506
2025-03-14,23.139905313395452,20.198072331771154,9.796072489502501,9.502118618751389,9.796072489502501,6.01768980936016,5.8855300609655545,5.801406676815643,5.514622412668217,4.348509797267424
2025-03-17,23.155400056916967,19.80265596563937,9.818176600430943,9.508481345344885,9.802632050947858,6.021719322831595,5.889471078767819,5.805291364644042,5.5183150664948,4.67785714798172
2025-03-18,23.157338359027836,19.79235526813005,9.818998464548285,9.509277285359635,9.8046484485241,6.022223391482787,5.889964077126553,5.805777316451337,5.518776995967645,4.680640393381773
2025-03-19,23.18264118270337,19.76603291612153,9.820781500766577,9.50984589553042,9.80523472050477,6.022583492189536,5.890316269346772,5.8073203808721985,5.5191069929417615,4.676136649023064
2025-03-20,23.195956472730842,19.7295221046636,9.833601769043181,9.515308015019636,9.81206309395888,6.026042651363039,5.893699458900619,5.8094593074598,5.522276973002467,4.662070153857935
2025-03-21,23.293231564882195,19.39890605323618,9.873638574600825,9.555211627750488,9.853211185557596,6.051313601276592,5.918415411383584,5.833821988522211,5.545435319676622,4.676814673113711
2025-03-24,23.311438899618313,19.333498483583984,9.857305373235556,9.56268053287412,9.860913024342025,6.05604365738859,5.923041586596855,5.844394792475883,5.549769952114445,4.700913697770231
2025-03-25,23.330517062509177,19.33848927530371,9.806399433857353,9.570506663970749,9.868983229949716,6.060999944637411,5.927889024487114,5.8636202800384165,5.55431190319731,4.678283182049041
2025-03-26,23.358911451831357,19.3620251700254,9.818334305366102,9.582154442350424,9.784594324935291,6.068376480341641,5.935103557639937,5.850271606842468,5.561071774578371,4.679156886089006
2025-03-27,23.408756993314885,19.38234463924266,9.828638152196726,9.592210430322579,9.670617582984924,6.074744935501069,5.941332149586373,5.856411171933617,5.566907839026497,4.678036105890669
2025-03-28,23.45799295510755,19.423111792337654,9.849310862527894,9.61238585896193,9.491505755101745,6.087522030398929,5.953828635529564,5.868729042411993,5.578616793147549,4.676996274475199
2025-03-31,23.501954761916295,19.46051477819387,9.868277629481783,9.630896380662634,9.322058531433637,6.099244740067532,5.9652938925195835,5.88003042355597,5.589359506634564,4.682369355534132
2025-04-01,23.539016177084243,19.491203043271515,9.88383941308335,9.64608382582705,9.174211767445922,6.108862946034334,5.974700864653993,5.899007249119334,5.598173648917484,4.684901064562772
2025-04-02,23.569035837566165,19.516060466935333,9.896444421772179,9.65838562124845,9.060809448505209,6.116653670599495,5.982320490303962,5.9089595129997114,5.605313083760261,4.686017446309238
2025-04-03,23.577626952246952,19.5231742375089,9.858740793121967,9.661906185223797,9.064112190866389,6.11888324305672,5.984501097170685,5.9123284076080225,5.607356268210239,4.691370624986331
2025-04-07,23.59454109499098,19.537179792713356,9.800154662490455,9.668837453613412,9.070614613173548,6.123272813933242,5.988794264842492,5.915353899877924,5.611378879329212,4.689872525035383
2025-04-08,23.60458638147347,19.545497672992852,9.76783450879835,9.672953924528576,9.074476392980783,6.125879774135553,5.991343971312004,5.915439503896186,5.613767902628193,4.688219967254034
