date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,ICBC (ASIA) SECURITIES LTD
2024-04-02,33.93531800695524,13.362893482751078,20.145653367719934,8.775307301158557,6.67083754922721,7.685048470068115,4.389317797477586,2.04087564555707,2.111241667091606,0.8835067119935998
2024-04-03,33.92914179305716,13.431839571743884,20.081689963227745,8.770358654180633,6.66501877602881,7.676705089854052,4.389359397351421,2.062183094501123,2.1105051596901814,0.8831985003649953
2024-04-05,33.968100547404475,13.434545975365225,19.729265835854207,8.776442091280247,6.9794279481618355,7.657272074817191,4.387682297650787,2.063613499076117,2.111969082192514,0.8916806481974056
2024-04-08,33.99653209383513,13.473025612350147,19.775841875191272,8.776763438707052,6.8716836937096915,7.6412943890100005,4.388629977922776,2.064059211793998,2.1124252390649736,0.899744468414961
2024-04-09,33.99114894509176,13.470892238843277,19.81709719145496,8.779466081475729,6.812137370865387,7.640084435471964,4.387935064456734,2.0643619789166308,2.1120907490870033,0.9247859443365557
2024-04-10,33.994925293229336,13.489109782902709,19.834516896117734,8.784293524187767,6.783908835460438,7.64291514835059,4.365627217608593,2.0651268416729547,2.1128732957374705,0.926703164732404
2024-04-11,33.987300937301654,13.489577029979582,19.896638559315566,8.770125892122099,6.745723188415148,7.639078036496487,4.36343546228721,2.0669228690618375,2.111812531485621,0.929385493534795
2024-04-12,33.98824973642139,13.489147959235186,19.938352848116345,8.766637362854432,6.70453887417687,7.633847592224048,4.359818751900425,2.0655076557559373,2.1103665824186,0.9435326368967656
2024-04-15,34.07415480724041,13.549177558873577,19.94914933081652,8.769477643685336,6.557464540062726,7.646972749588765,4.3640748217913305,2.0765622820919236,2.1136466542026247,0.899319611646781
2024-04-16,34.07139311224953,13.576463629593777,19.911849063962297,8.772854422736705,6.568920315399505,7.640148375413469,4.360898819563996,2.0788286650148287,2.1121084251951783,0.9065351708707122
2024-04-17,33.9843643793416,13.657409795133058,19.854242167020658,8.749703059762744,6.679012299754035,7.629437910547951,4.352681635695098,2.0744917081035985,2.107063883025805,0.911593161615451
2024-04-18,33.96001723323894,13.876042721247927,19.791528687219408,8.769321547427882,6.553687404066795,7.61848188439523,4.347904045626427,2.065713458958146,2.1061187537941226,0.9111842640251189
2024-04-19,33.94830646668019,13.91447469774365,19.706725672657814,8.765649334274125,6.578869223308911,7.660572233956456,4.344514442387734,2.0648484273710555,2.10523680221449,0.9108026994055811
2024-04-22,33.97192004089116,13.946218949886754,19.71479878658478,8.77394246362877,6.457153051735815,7.699176258987476,4.344407608892322,2.065692806144242,2.1060976970117826,0.9205923362368975
2024-04-23,33.979826174133436,14.042653920068718,19.740033717218562,8.778535407139463,6.346486256576164,7.697075408318511,4.320957354689615,2.0674568866610605,2.106295901968167,0.9206789732262979
2024-04-24,33.94517516593632,14.130245372695063,19.25213142175463,8.780539999738089,6.299257485287625,8.163341549156492,4.322432045181424,2.0658418107022753,2.1062496160946127,0.9347855334534688
2024-04-25,33.937213202932675,14.17968669282794,19.232184607599972,8.766959388408397,6.298698937240219,8.162118083928005,4.319420950019266,2.0654527677428134,2.105852963466243,0.9324124058344723
2024-04-26,33.932778390661525,14.165969141147913,19.268821046298577,8.763548191619313,6.278666741741333,8.179942754478946,4.320214993986283,2.0524905522325163,2.1049843755874367,0.932583812246163
2024-04-29,33.93570443971597,14.201995337641616,19.2437773143396,8.765439180904016,6.251221764485322,8.183905779221606,4.319577230305423,2.052305446436481,2.105438586919613,0.9406349200303556
2024-04-30,33.91853522149302,14.125626744561446,19.29426254103535,8.76346687662523,6.313338190531661,8.163611948430116,4.322317039673472,2.053756466914515,2.1069271735772017,0.9381577971579828
2024-05-02,33.76709284581168,14.16670674199228,19.38152593034041,8.756275804231652,6.355550506267715,8.157583952331578,4.318146642646764,2.0516101263849595,2.1050473297300005,0.9404601202629586
2024-05-03,33.868182275691176,13.965267137994303,19.382149218140192,8.753630510805156,6.464481762387648,8.15976202202994,4.317306481547649,2.051210954434263,2.104637760758728,0.9333718762109467
2024-05-06,33.840392472551294,13.953808240631533,19.49848956917552,8.74895685341709,6.428316200595761,8.138441127981224,4.3137640092578735,2.0454508429795437,2.102910845845605,0.9294698375645535
2024-05-07,33.89552205377021,13.976540471214824,19.54297689600239,8.607087729751576,6.441267556903993,8.151698881744828,4.309168815361208,2.0487830989062092,2.1063367101988693,0.9206177861458944
2024-05-08,33.838484996883814,14.036704226532276,19.514543370046642,8.612747971123305,6.441935163728174,8.16741594005574,4.310666557343212,2.0494951964337678,2.1070688116908913,0.9209377661621738
2024-05-09,33.68400929848585,14.020581800621207,19.568459751912886,8.624915644015427,6.566164790221293,8.130403323740682,4.31644148533958,2.052240870920732,2.1098916165887047,0.9268914181536401
2024-05-10,33.66846023628282,14.023967175530593,19.695240358864,8.604153348315439,6.488316061532896,8.125927926587398,4.310299441355852,2.050067879398993,2.1076575822413726,0.9259099898906326
2024-05-13,33.676546011081875,14.019058312209868,19.698178740183256,8.602412672454173,6.4921205052577005,8.126362098250231,4.310529742423332,2.0410622612476383,2.107770195250672,0.925959461641253
2024-05-14,33.66301096446221,13.895398350689975,19.767987080260784,8.615514045881463,6.555950090306789,8.105700824146595,4.316936882382634,2.043781271306488,2.108384689533872,0.927335801029191
2024-05-16,33.694187294075775,13.887708674675666,19.74103700407552,8.623396254053047,6.512119254024637,8.164408787975182,4.314471547406234,2.0506134826014786,2.1086000067766406,0.9034576943358201
2024-05-17,33.82961948769293,13.860183490313094,19.691793170621477,8.636869262420124,6.486358091828376,8.118776679423835,4.313815146780921,2.050451020717388,2.108432950852742,0.9037006993491099
2024-05-20,33.84546509528932,13.898370022764736,19.66471435317785,8.62289909839489,6.478784675990255,8.119209113697199,4.310762680066755,2.050706194773016,2.1074020613013356,0.9016867045446458
2024-05-21,33.792620476359396,13.890211492162443,19.626495492892374,8.600925357069928,6.568218844574199,8.149294334570202,4.311233202825085,2.0654405511816707,2.1036426345972634,0.891917613767439
2024-05-22,33.878581035761485,13.892905178022442,19.66764384694507,8.61972877093417,6.502731798531543,8.06527701097577,4.311376415591497,2.06500533538143,2.104478568703084,0.8922720391535138
2024-05-23,33.95219163931895,13.902715037650083,19.659676130634875,8.626184366967882,6.419758432936172,8.0689659231267,4.309264593918986,2.065949831554724,2.1054411192209272,0.889852924670705
2024-05-24,33.932398271255394,13.890954506788141,19.679271401105684,8.609665769717246,6.315542742985857,8.06232242528156,4.30477497449378,2.0709972158862335,2.1037076265191517,1.030365065966952
2024-05-27,33.98313931658314,13.895845044683632,19.661250212353014,8.618153990127052,6.250283720834636,8.069872209781224,4.306193239074351,2.072935455992923,2.1044007205907924,1.0379260899792278
2024-05-28,33.991297983977006,13.923670159533371,19.6408698297854,8.619859368451353,6.229780219357279,8.071354883891885,4.305476765609622,2.081851446993398,2.1040505859842495,1.0317887564164394
2024-05-29,34.004504761042604,13.976596066161614,19.5671842487292,8.621863727271403,6.231054675044518,8.071150577329384,4.3067916095053365,2.082487220873013,2.10469313922977,1.0336739748131616
2024-05-30,33.98170089392724,13.94997991812974,19.547747117942496,8.612713709982895,6.297456089306987,8.088706036505382,4.304102155868328,2.0811867741976178,2.103378825668465,1.0330284784708479
2024-05-31,34.009745987542125,13.984218703192914,19.49710645236405,8.616990764479626,6.32795554145984,8.03509415454319,4.307495208304713,2.0828274359660974,2.105036982094735,1.03352877005271
2024-06-03,34.03202560950783,13.985707825809268,19.485563009616534,8.619573797559212,6.318040605191612,8.027329431744526,4.3042327847905755,2.0827685627443557,2.104977481097734,1.0397808919383518
2024-06-04,34.02265169690351,14.008525690679448,19.52045400429024,8.615668589970202,6.288529566061875,8.022231039382637,4.298360367226759,2.080818000727017,2.1036405481609672,1.0391204965973395
2024-06-05,34.032194326949366,14.028739669374762,19.49093437308658,8.623158204332057,6.2808800295093485,8.022482851482222,4.29629814956655,2.0824527019174477,2.1037065799344976,1.0391531138471646
2024-06-06,34.05449278784565,14.070347928787372,19.464666408116475,8.624475371948625,6.28057759187899,7.982232405489478,4.297363259866475,2.082664661155789,2.103920702466052,1.039258882445092
2024-06-07,34.082061603497635,14.063579033326803,19.420711259068003,8.624831694711865,6.303346274707114,7.9817842646725214,4.296446148234705,2.08473093111862,2.1034716991977986,1.0390370914649316
2024-06-11,34.08263726297179,14.07789187725014,19.406798796563177,8.622002009231796,6.31176573282193,7.977424893774584,4.295450749807451,2.0842479417319297,2.1029843679596274,1.0387963678875796
2024-06-12,34.107269290567366,14.082001641575992,19.399979958478443,8.609104205003142,6.299649816858905,7.977975607599014,4.296374864233001,2.0843918257760086,2.1031295454547987,1.0401232444533268
2024-06-13,34.145004854174246,14.085694664067223,19.360519599683116,8.60388157523142,6.279756392869652,7.979489847618661,4.297214327749543,2.0935869591337073,2.103540473406796,1.0513113060656412
2024-06-14,34.17776917906908,14.021977163489623,19.262387203715697,8.603112503106141,6.370921744951416,7.986919762182307,4.300418261041896,2.111965490790182,2.1043403735176223,1.060188318136037
2024-06-17,34.16126272174163,14.031188296624173,19.261603877549362,8.60719305694829,6.353642522244398,7.9990783400640515,4.303243235342941,2.1130386774575154,2.105722729166535,1.064026542861108
2024-06-18,34.078499967850846,13.895521816866758,19.3604003845059,8.60689865121144,6.444598915559128,8.015121258796393,4.301996830394442,2.112426650267809,2.105112820991175,1.0794227035561126
2024-06-19,34.11671937189825,13.85576938351534,19.34262909092478,8.589752587409546,6.472023220783314,8.014655243853595,4.301746703822168,2.117642997730332,2.1049904255838965,1.08407097447877
2024-06-20,34.10311972558935,13.846450522865636,19.356150503562503,8.583259643829058,6.4902723270298885,8.020591386764146,4.299438245663288,2.1133675994190946,2.1038608187853405,1.0834892264916987
2024-06-21,34.12657608873511,13.834758835304054,19.33583632832024,8.582615803487178,6.501018286627512,8.019258986376173,4.2992741347605685,2.1129676888938986,2.104087750878164,1.0836060966171004
2024-06-24,34.12267853404826,13.874982143209271,19.291970386917072,8.58052135766311,6.479889980705189,8.015836006397052,4.328819014464312,2.1142623795775126,2.1031896317055816,1.0878505653126376
2024-06-25,34.193185380191274,13.88202966379057,19.257901523233844,8.582624635384258,6.422737481413391,8.01715243320621,4.3300384595721315,2.116113529207299,2.103782108383085,1.0944347856179304
2024-06-26,34.21575082465414,13.879439238942156,19.211753915714894,8.584351846899448,6.428816751477149,8.023099589282857,4.331385088110898,2.116771633955399,2.1044363780975335,1.1041947328655297
2024-06-27,34.25377099513718,13.829185433451574,19.18817609861629,8.592544880640116,6.436512497256709,8.034316188824056,4.333155138680523,2.115262210185632,2.106059721555683,1.111016835652232
2024-06-28,34.25698079035615,13.809284716207221,19.216091785500844,8.596173689430845,6.416628099420923,8.031061963860486,4.332925210720379,2.115149969125806,2.1059479688027305,1.1197558065746132
2024-07-02,34.269904960032115,13.867699594189567,19.140109419637934,8.59618725684546,6.4070326074271895,8.028184444917184,4.334978472603962,2.11727075451297,2.10618225127525,1.1324502385583717
2024-07-03,34.22370622731296,13.964608559657854,19.148135283581972,8.594134404772054,6.353952502998056,8.015773909603793,4.33237238066216,2.1231742283191446,2.1056792747261928,1.1384632283658163
2024-07-04,34.202000811933786,13.950530059076888,19.171393959951704,8.5877405345203,6.3308636608518585,8.058324292180687,4.3294657194074455,2.1245754015019784,2.104266539202806,1.1408390213725454
2024-07-05,34.22300908425658,13.94032076302838,19.144205608097312,8.589936476318043,6.340580232920325,8.061384951948911,4.330097877882507,2.1248856172267385,2.1045737895687306,1.141005598752477
2024-07-08,34.219826154399364,13.948675598697898,19.143865460912618,8.588507147146094,6.334168184910418,8.06067148011981,4.329691322172854,2.1248459995291626,2.1042235973734518,1.1455250547383247
2024-07-09,34.21673801630874,13.96001638634336,19.116522091736922,8.597323449814247,6.3278926211819755,8.063365070868862,4.332539699974275,2.127043497815073,2.104844772936888,1.1537143930196527
2024-07-10,34.22014929307175,14.015110191910502,19.0236620708609,8.608339436805194,6.279273901143695,8.105340343695767,4.337598669347025,2.1300184770488904,2.1062338313252043,1.1742737847910663
2024-07-11,34.34748998315205,14.018093797899278,19.0150992055235,8.601544263734601,6.161760543174521,8.102777958639983,4.3395924298728215,2.128482342426335,2.107201953595406,1.1779575219815017
2024-07-12,34.35620455233824,14.018807484952637,19.05600243465617,8.59232663496913,6.111455569793754,8.109940978839365,4.3404948087472235,2.128924941018572,2.1076401271238545,1.1782024675610598
2024-07-15,34.455792304689865,14.024163479355591,19.025308828031395,8.59882403310786,6.001012145892431,8.123408827875501,4.344194228585897,2.1365072957852447,2.110812811131602,1.1799760455446124
2024-07-16,34.43629458469451,14.033529394004333,19.042114298938657,8.594345013852525,6.000559722588504,8.137463019532342,4.328881072141114,2.1364125249128603,2.110563623446772,1.1798367458883885
2024-07-17,34.42171851597984,14.030492371206613,19.076756332544754,8.592516786702848,5.989609103535441,8.13392699736794,4.32716746763178,2.135881593246029,2.1097281485787622,1.1822026832059918
2024-07-18,34.42817907617941,14.034954458706872,19.077549541396007,8.592165188200251,5.9789768443915605,8.128872723326634,4.326990403607364,2.135794194781929,2.1096418202914466,1.1868757491185271
2024-07-19,34.41461955020588,14.068924861773302,19.087367234947646,8.59302509703538,5.94591953943189,8.147032247265306,4.3267894262588795,2.1199575882614585,2.1095438329654423,1.1868206218548198
2024-07-22,34.13632089874374,13.988936170248712,19.665030786006977,8.540486580249913,5.887786810752636,8.10407072114111,4.29595740439483,2.106837495890701,2.0967994995593,1.1777736330120836
2024-07-23,34.13785384760836,14.003195041698271,19.659394418566407,8.543524272341537,5.870917066613617,8.101083000206739,4.295274020950276,2.114021712910097,2.0957028672350133,1.179033751869678
2024-07-24,34.111245629900104,13.996990803179784,19.6424621402861,8.540613019836895,5.948385724651399,8.087693496667049,4.292704069481058,2.108080555512461,2.0938392640484453,1.1779852964367024
2024-07-25,34.15429854508738,13.981695723039614,19.644260759284997,8.553889189553454,5.933262735072301,8.047257449891259,4.298111471893477,2.110906328177865,2.09727765346503,1.1790401445346188
2024-07-26,34.14341886628719,14.030633260421729,19.626780493828893,8.565568331991011,5.960537933565687,7.978894646420385,4.300364379281185,2.111074239646116,2.098376967047394,1.1843508815104027
2024-07-29,34.16639273843963,14.079311402644718,19.613652286726378,8.57139504180853,5.90697140674307,7.963345015282863,4.302654899385796,2.112995150762051,2.098731227533298,1.1845508306736623
2024-07-30,34.13561996205839,14.080971976652565,19.66019980362123,8.579178703261416,5.883212340846254,7.96127638547565,4.301537203221942,2.1108821596307643,2.098186042317001,1.188935422914789
2024-07-31,34.11340663080446,14.085400712416332,19.673308085459414,8.57500524884701,5.870350076590344,7.972353998083577,4.298974407034182,2.1135324471284873,2.096935972182437,1.2007324214537536
2024-08-01,34.10253801474097,14.090358362868802,19.7218917276649,8.581978312856078,5.805521201147544,7.972151942157509,4.297302322250403,2.120356648600745,2.095944948768858,1.2119565189441877
2024-08-02,34.14317188357974,14.093120999375541,19.708071820347943,8.579351816643296,5.7598021749550155,7.98768257595471,4.2986531319143335,2.1197593570336886,2.0975193446161238,1.2128668955796111
2024-08-05,34.14053972982581,14.090083023955238,19.731662672826307,8.577516118134797,5.760585651934347,7.971205840307348,4.298203585739215,2.1229787833227856,2.0972999894437776,1.2099246045103722
2024-08-06,34.15764642801959,14.093443934358039,19.645003238597155,8.592971331191483,5.782340074260995,7.996727878677456,4.299048735544209,2.1259062130822155,2.097101861205899,1.209810305062957
2024-08-07,34.423393118987555,13.970345133082029,19.48828196777655,8.580308635188386,5.72309586608555,8.01182552704876,4.2950559629444856,2.205774919662473,2.093935326384476,1.2079835428397354
2024-08-08,34.46563377597578,13.957095848004355,19.442737591466756,8.581571970390577,5.702651140376041,8.046741342830243,4.295063608134403,2.206099690393061,2.0942436302371004,1.2081614021916798
2024-08-09,34.463112702016716,13.943662088425764,19.404016687473398,8.578831539797674,5.76582985274139,8.043039857659439,4.294318355991134,2.204636330121604,2.094337202239314,1.2082153835335678
2024-08-12,32.5623500074584,13.17281926890044,23.90247187181592,8.106114464696557,5.43060714697788,7.559918500336065,4.059756857199546,2.0849343833460656,1.9792217780543089,1.1418057212148145
2024-08-13,32.51632603902938,13.179415274111692,23.94667843924688,8.106428596765252,5.431393684968952,7.554903439501487,4.056222200574545,2.0838767925434736,1.978217810368093,1.1465377228902478
2024-08-14,32.51891898282529,13.167855317350071,23.905088868318824,8.107736383119356,5.464744362245592,7.556397295266798,4.057024250656091,2.096861138828569,1.978608969845474,1.1467644315439323
2024-08-15,32.497542403485205,13.190309316028614,23.903841818921467,8.106656733727998,5.462941986193555,7.554721040050224,4.056124270440891,2.098756457210973,1.9781700498843253,1.150935924056747
2024-08-16,32.475741578704636,13.199184196465566,23.924783381284044,8.108508748810376,5.453177208611138,7.555072048404359,4.056312726572729,2.097968752309404,1.978261959858198,1.15098939897955
2024-08-19,32.48986533490959,13.196982109455952,23.912011583380092,8.103108317557064,5.453525644814413,7.557190471716344,4.05892588283293,2.098261862239097,1.9788166595653787,1.151312133529138
2024-08-20,32.474611723276446,13.209847224809954,23.911311725340006,8.110065090739766,5.43434026392761,7.559823431288641,4.061225805381636,2.0998786805150704,1.9795060883001874,1.1593899664206806
2024-08-21,32.448895733960754,13.187065730127925,23.92993578024524,8.114783108893235,5.438579697283396,7.562844668272309,4.074663893093018,2.099831755844318,1.9802971857454819,1.1631024465343203
2024-08-22,32.4908698055664,13.176470702269732,23.875859477656398,8.12572111370605,5.435837766504171,7.566428722098498,4.078072468393178,2.1014179042967265,1.981235654273777,1.168086385235076
2024-08-23,32.458772247950726,13.21323944491524,23.871917244795878,8.12434420029009,5.43521212312119,7.565146581464751,4.077381434008117,2.104607408433484,1.980899931460457,1.168479383560069
2024-08-26,32.495590974376164,13.191863293082019,23.78715723843344,8.124388992016494,5.499105614959948,7.552412287905976,4.086984072940176,2.1050688251327525,1.9781963278788914,1.1792323732741392
2024-08-27,32.50733284641802,13.136941693816706,23.76388878863525,8.12363418562409,5.561265264797514,7.556035080399261,4.087346934280854,2.104665271992159,1.9783719612943502,1.1805179727418056
2024-08-28,32.483798841979485,13.112144332697598,23.884369457555124,8.130885533342617,5.483477893130814,7.552519283180444,4.0906705695557815,2.1040970293367995,1.977837816814687,1.180199242406651
2024-08-29,32.48930293157571,13.070500660513856,23.915060402247114,8.13233712917672,5.4903608194111975,7.552391631957113,4.089924879233217,2.1032918771917286,1.977600520635558,1.1792291480577886
2024-08-30,32.51837384397429,13.020610574084934,23.911665526803557,8.117833174965845,5.494571456368356,7.579857887438187,4.087250401456526,2.1127931166979863,1.977734800201085,1.17930921800923
2024-09-02,32.49201045600935,13.018961429474412,23.915045044159765,8.112506190646975,5.5470069891261184,7.568512081737346,4.083677258247191,2.1100611961830196,1.9760058310954283,1.1762135233203843
2024-09-03,32.51119342472017,13.158671288537205,23.722228974451934,8.123662608309958,5.556331504976617,7.564935793431885,4.092946407882888,2.111923952742095,1.9769211967351037,1.1811848482121476
2024-09-04,32.57206814925638,13.162689344640269,23.640526844739433,8.137918839081925,5.480310734730083,7.618980660637106,4.1042292996530465,2.123367099915713,1.9749864578959504,1.1849225694500956
2024-09-05,32.59405625551348,13.199744352896472,23.56854033806464,8.141492614451863,5.514336942244859,7.593610894141733,4.105001425414913,2.121576302089699,1.9760688865336833,1.1855719886486629
2024-09-09,32.62614117731684,13.21143001081129,23.549000641276667,8.158971592727395,5.495329621776583,7.571912024674267,4.111862852664853,2.109565861972528,1.978659781855999,1.1871264349235835
2024-09-10,32.6955575344229,13.244110097256598,23.361460490526216,8.17981671975638,5.516029938439148,7.589202518211456,4.122218664771766,2.1163617844395906,1.9836430776658593,1.1915991745100847
2024-09-11,32.68772554144288,13.302161195222833,23.33199473979103,8.179563032174578,5.504583287263069,7.5734585696654335,4.126980312838499,2.1142866965305926,1.9833658160117402,1.195880809059347
2024-09-12,32.72331564581823,13.362557857208145,23.274241903457778,8.196309073489624,5.485705051175599,7.583837322434775,4.1439201615630905,2.0420551995271174,1.9860838428242191,1.2019739425014204
2024-09-13,32.853031673272525,13.346296983390479,23.24818666800474,8.190299585508413,5.479264086776717,7.495157570468902,4.143113456031684,2.043272346602774,1.9869786855264069,1.214398944417355
2024-09-16,32.89530652107657,13.32888491874728,23.321615942813303,8.20232862427782,5.457024927331804,7.396695341927553,4.144982801952127,2.048040587291853,1.989301646201907,1.215818688379784
2024-09-17,32.799864196027514,13.356113378211173,23.38563553891101,8.197650460944955,5.461811167774113,7.3922001676201905,4.148636254715631,2.050143457949791,1.9910550478308202,1.216890330014796
2024-09-19,32.77462319578062,13.345835236232833,23.451435537040492,8.185392662516305,5.457905520026792,7.383834331818613,4.146931021371614,2.048565778505174,1.9895228396285682,1.2159538770789913
2024-09-20,32.77559816007977,13.346232241953384,23.394439002372277,8.184446256323923,5.508622627617418,7.387921162442222,4.148541759177476,2.0486267182904028,1.989582023031819,1.2159900487113084
2024-09-23,32.77653496024777,13.414475513802767,23.308661333191043,8.19338223725845,5.616317097894558,7.3203900348815605,4.143600171065177,2.0237366011437956,1.9864387000021435,1.2164633505127314
2024-09-24,32.86159802213755,13.412945560001855,23.24902850526077,8.207355436073788,5.553671805082044,7.3260804489921325,4.147523062090115,2.0347125620394304,1.9890327146483227,1.2180518836739946
2024-09-25,32.843334207265244,13.413928483722678,23.294941468158875,8.195655695306252,5.544255224198007,7.32174351927162,4.1435805929461145,2.033210603184891,1.9878552371205653,1.2214949688257557
2024-09-26,32.786950411206355,13.39298079909676,23.390342053436253,8.18133339154868,5.549450525503209,7.328953077714975,4.137024176206097,2.022932874981488,1.9882779644709458,1.2217547258352361
2024-09-27,32.785934029536,13.328730931899283,23.452850895049867,8.18531246839777,5.535617643708207,7.325609174455698,4.148565046783275,2.033589366396389,1.9893896669713715,1.2144007768021416
2024-09-30,32.66586117645247,13.29108433696408,23.431013497604752,8.176432453470786,5.711761455594271,7.336213124851089,4.142359067088385,2.052209201089772,1.984170784281608,1.208894902602793
2024-10-02,32.75380279327333,13.398593308045056,23.161958319025437,8.226736291139664,5.708094113119182,7.348400021101896,4.144666863010964,2.05689457817306,1.9901640715423072,1.2106896415691015
2024-10-03,32.920894741703265,13.404819832189471,23.066930491169398,8.06234591552584,5.783122216147301,7.441440937919,4.1073049657339,2.0470651714304267,1.9775059392632415,1.1885697889181543
2024-10-04,32.963077862943834,13.421996070703818,22.956914892124782,8.052005678400167,5.8872439668223455,7.386075903713491,4.1722700126545265,2.0066194517529548,1.9770695557387468,1.1767266051453333
2024-10-07,32.96624027798519,13.423283751497328,22.940997030649505,8.088424672702525,5.840192034350489,7.387081563966075,4.197919896604712,2.0065149088412495,1.9748827986889539,1.1744630647139724
2024-10-08,32.99935501553469,13.436767500773406,22.84734193409161,8.166118434281886,5.812119158460259,7.346278174634582,4.221761995127206,2.0067463467851696,1.993220968221388,1.1702904720898002
2024-10-09,32.93116364568984,13.409001152560446,22.62416345450149,7.974524203457764,6.243787676650786,7.533917980580925,4.138259953315382,1.9745577645365986,1.979903204626052,1.190720964080714
2024-10-10,32.957952661293426,13.419783754440672,22.240428563496852,8.029934813013579,6.747174757784094,7.418222969004419,4.104968330187556,1.9596720069229505,1.9586406489528017,1.1632214949036441
2024-10-14,32.943371570535184,13.263587673024988,22.424402804781806,8.058642079192959,6.66660331642089,7.421352816079761,4.132221968722562,1.958443393284276,1.9642201068173955,1.167154271140177
2024-10-15,33.021820639703705,13.173395226410282,22.43010577340012,8.092952367740505,6.587150826343663,7.451258252526196,4.134261495278051,1.9593945791685996,1.9743577219655706,1.1753031174633044
