date,GREAT BAY SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS BANK CO LTD,FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-04-22,0.0,40.5192571019975,0.0,24.46975861053826,0.0,16.63405438894253,4.478447187218589,13.898482711303114,0.0,0.0
2024-04-24,0.0,41.10128164901965,0.0,23.384831154427324,0.0,16.87298838386982,4.542776258922498,14.098122553760707,0.0,0.0
2024-05-02,0.0,41.10128164901965,0.0,23.384831154427324,0.0,16.827023114916777,4.588741527875542,14.098122553760707,0.0,0.0
2024-05-03,0.0,41.09789733528105,0.0,23.386174844197946,0.0,16.827989993774278,4.589005196448145,14.098932630298583,0.0,0.0
2024-05-06,0.0,41.10970813133181,0.0,23.30668100909776,0.0,16.890302455821182,4.59032399395277,14.102984409796482,0.0,0.0
2024-05-07,0.0,41.06250563088435,0.0,23.279920088848804,0.0,16.985729684907408,4.585053346696256,14.086791248663177,0.0,0.0
2024-05-08,0.0,41.067221002522494,0.0,23.27111001544167,0.0,16.98768022413483,4.585579866697366,14.088408891203635,0.0,0.0
2024-05-10,0.0,41.029528324744305,0.0,23.249751120684728,0.0,17.063871321183736,4.581371089474993,14.07547814391224,0.0,0.0
2024-05-13,0.0,41.041001184624406,0.0,23.249751120684728,0.0,17.052398461303632,4.581371089474993,14.07547814391224,0.0,0.0
2024-05-14,0.0,41.01997735053665,0.0,23.2399525152678,0.0,17.091083828158048,4.579440271061442,14.069546034976065,0.0,0.0
2024-05-16,0.0,40.972989425288276,0.0,23.213331409599416,0.0,17.18605506430027,4.5741945734517815,14.053429527360262,0.0,0.0
2024-05-17,0.0,40.968296552741016,0.0,23.210672653008054,0.0,17.195540222551344,4.5736706645927825,14.051819907106802,0.0,0.0
2024-05-20,0.0,40.97416281141843,0.0,23.21399619392423,0.0,17.19800245543705,4.574325569421185,14.039512969799105,0.0,0.0
2024-05-21,0.0,37.3389242167288,0.0,21.154444293144095,0.0,15.70350783425048,4.210245816880986,12.79392365456759,8.798954184428052,0.0
2024-05-24,0.0,37.34156702066358,0.0,21.15002862976973,0.0,15.71066669705146,4.209366993122108,12.791253120692387,8.797117538700729,0.0
2024-05-28,0.0,37.31819822890996,0.0,21.13679269314289,0.0,15.763415953019186,4.206732721758444,12.783248204072791,8.791612199096734,0.0
2024-05-29,0.0,37.31819822890996,0.0,21.14722288913185,0.0,15.773846149008147,4.206732721758444,12.783248204072791,8.770751807118808,0.0
2024-05-30,0.0,37.34044560456727,0.0,21.14662491300343,0.0,15.765624221482227,4.204540012939524,12.776585089745007,8.766180158262546,0.0
2024-05-31,0.0,37.330162486409435,0.0,21.129003730625758,0.0,15.814983386025727,4.201036429427403,12.765938542744887,8.758875424766789,0.0
2024-06-03,0.0,37.330162486409435,0.0,21.129003730625758,0.0,15.689990515176397,4.3260293002767325,12.765938542744887,8.758875424766789,0.0
2024-06-05,0.0,37.33794078042568,0.0,21.1334062724938,0.0,15.672423271998065,4.326930692758823,12.768598515720225,8.760700466603408,0.0
2024-06-06,0.0,37.33784353174473,0.0,21.133351229397128,0.0,15.672382452326206,4.327179878428902,12.76856525921659,8.760677648886448,0.0
2024-06-11,0.0,37.333953999858046,0.0,21.131149740620483,0.0,15.670749839793649,4.337146240954239,12.767235141110527,8.759765037663056,0.0
2024-06-13,0.0,37.33534190441406,0.0,21.120149173114424,0.0,15.693826999099509,4.334888386053161,12.76058870522041,8.755204832098435,0.0
2024-06-14,0.0,37.32951194502482,0.0,21.111646195093538,0.0,15.691376388782322,4.35503165130686,12.758596123657217,8.753837696135243,0.0
2024-06-24,0.0,37.290692029980576,0.0,21.08969165379269,0.0,15.675058524802832,4.454495302242702,12.745328132949663,8.744734356231538,0.0
2024-06-26,0.0,36.860319613067276,0.0,20.84629521690968,0.0,15.46331473324059,4.403085907431422,12.598234116337673,8.6438112503495,1.1849391626638586
2024-07-03,0.0,36.860319613067276,0.0,20.84629521690968,0.0,15.46331473324059,4.413365145450627,12.598234116337673,8.633532012330296,1.1849391626638586
2024-07-04,0.0,36.838680168195204,0.0,20.83986867779684,0.0,15.499651946970078,4.4120045840927755,12.594350306602706,8.630870449180495,1.184573867161902
2024-07-05,0.0,36.833596917671066,0.0,20.838155603179278,0.0,15.498377847754682,4.463018031410755,12.593315028397816,8.589060078522955,1.1844764930634453
2024-07-08,0.02053673253633663,36.80901256150296,0.0,20.824247305263654,0.0,15.539375382775814,4.460039217663237,12.579775515133,8.583327363561894,1.1836859215631026
2024-07-09,0.4403189832506294,36.70724323857049,0.0,20.735952630197062,0.0,15.394012453377965,4.437468153353538,12.544995032101072,8.559596234865143,1.1804132742841
2024-07-10,0.4403189832506294,36.6765233095065,0.0,20.735952630197062,0.0,15.424732382441961,4.437468153353538,12.544995032101072,8.559596234865143,1.1804132742841
2024-07-11,0.5319884909814473,36.64275342592788,0.0,20.696398920286388,0.0,15.420760618627114,4.443612905510848,12.533444236564826,8.551714992526763,1.179326409574737
2024-07-15,0.5319884909814473,36.64275342592788,0.0,20.696398920286388,0.0,15.430991166530603,4.453843453414338,12.533444236564826,8.531253896719786,1.179326409574737
2024-07-19,0.53133618774286,36.526297506238485,0.0,20.671021814819518,0.0,15.391634288495451,4.6629604026150915,12.51807622314957,8.520793210745593,1.1778803661934265
2024-07-23,0.5311733618029998,36.51510416225352,0.0,20.66468725934878,0.0,15.38691758111353,4.692176073284681,12.514240106631828,8.51818204629849,1.1775194092661692
2024-07-24,0.41487411131771307,28.440418165658688,0.0,16.140199397752784,21.886803417790375,12.017985494820273,3.7525961744809244,9.774274495679428,6.653144642843095,0.9197040996567188
2024-07-25,0.4148823865081652,28.44098544587801,0.0,16.14052133450494,21.88723997784975,12.018225208786768,3.750676397913889,9.774469455983716,6.653277348253058,0.9197224443217066
2024-07-29,0.4146838730063814,28.42737696357399,0.0,16.132798395390324,21.87676734079963,12.012474711660333,3.796729908243378,9.769792554233035,6.650093878846566,0.919282374246358
2024-08-02,0.414683874659869,28.427377076923747,0.0,16.13279806098286,21.87676742802985,12.012474759558216,3.79672992338225,9.769792593188567,6.650093905362783,0.9192823779118539
2024-08-05,0.42262486153503787,28.425110262527348,0.0,16.131511622955184,21.875022962783603,12.011516878335206,3.796427170088258,9.769013544652356,6.649563623284303,0.9192090738387073
2024-08-06,0.4225911638874673,28.438790645989236,0.0,16.130225390073672,21.873278775724376,12.010559149863948,3.788151046887283,9.76823462034974,6.649033425769038,0.9191357814552414
2024-08-07,0.4212811341314181,28.350630586915642,0.0,16.080221800224823,21.80547175913898,11.973326497556762,3.824100008071508,9.73795315895095,6.890728588274082,0.9162864667358344
2024-08-08,0.42108031165075477,28.33711599178768,0.0,16.032831886136577,21.795077206485363,11.935839230202266,3.9414507530030245,9.7333111283649,6.887443814529043,0.9158496778403916
2024-08-12,0.42101341336422327,28.33261398955047,0.0,16.030284702257983,21.79161455748565,11.933942947781258,3.9567118615695507,9.731764768160565,6.886349585763115,0.9157041740671855
2024-08-13,0.42011236253908635,28.271976669210552,0.0,15.995976766216874,21.744976251781363,11.908401982104394,3.9482437264115577,9.71093689333273,7.149044146679283,0.8503312017241601
2024-08-14,0.6335794302355612,28.223587694130863,0.0,15.950362552167396,21.646835214713793,11.874268490474158,3.976483099658746,9.702476999769823,7.142816101618157,0.8495904172314979
2024-08-15,0.6347356271168755,28.243355148099276,0.0,15.614496823784904,21.686337765098475,11.800727082520087,4.063081597593552,9.720182709761053,7.385942441038742,0.8511408049870353
2024-08-19,0.6342324147299987,28.220964083929704,0.0,15.617973609121478,21.669145042139213,11.79137157797869,4.123283666500443,9.712476641071516,7.380086935901947,0.8504660286270076
2024-08-20,0.6341318679835266,28.216490130761997,0.0,15.63927759047614,21.66570976828342,11.789502256857483,4.114703341757234,9.71093689333273,7.378916948823311,0.8503312017241601
2024-08-21,0.6339308701001121,28.207546478692112,0.0,15.666017023555815,21.65884248716105,11.785765392145615,4.113399123022411,9.707858861995591,7.376578087202429,0.8500616761248689
2024-08-22,0.6326024706977449,27.899350463947293,0.0,15.562021174541066,21.613456476204732,12.069462076096691,4.096871982029061,9.671701023880146,7.503456055563626,0.9510782770396407
2024-08-23,0.6331030989284806,27.755239857024588,0.0,15.463543587017572,21.630560909046785,12.039444649717133,4.179252047329791,9.679355003742806,7.50939413216544,1.1101067150274075
2024-08-26,0.49953254524935164,21.67471713836937,21.769160010205574,11.867020340287752,17.141927601992673,9.536856808412075,3.4177236226358687,7.279594119566568,5.875127147813938,0.938340665466829
2024-08-27,0.587154691351614,22.18950287253226,21.54749557185701,11.206929194221566,16.83140728516386,10.057805348460688,3.611603957943024,7.205469663631531,5.833845401755668,0.9287860130827769
2024-08-28,0.6004064485497121,22.241035576585833,21.57950527567088,11.384511242426603,16.825462257025453,9.775638292327569,3.6045896319258093,7.185224903481647,5.8363220653352945,0.9673043066711987
2024-08-29,0.6096167964058213,22.363916587738657,21.686962017648213,11.714906758286762,17.126966174737117,9.196038270884038,3.0440250538693636,7.22100426212028,5.971134314999468,1.065429763310276
2024-08-30,0.6093325163013313,22.32861699913802,21.67684882545142,11.771620581164505,17.118979426730082,9.191749920011896,3.0488232248680314,7.214528081401451,5.974567499121932,1.064932925811332
2024-09-02,0.6095220069024574,22.335560766201628,21.683589905247036,11.781500939296736,17.124303097493502,9.194608376061993,2.894281041908584,7.216771659786672,6.057280433901053,1.102581773200338
2024-09-03,0.6093704049954369,22.330005407136362,21.678196706078744,11.79100674429712,17.120043896059304,9.192321469029382,2.881125038047176,7.2149766854727595,6.080646112704468,1.1023075361792458
2024-09-04,0.6099013418921743,22.349461264653893,21.697084650737086,11.757715721069975,17.13496037855282,9.138095794222723,2.8151770127711258,7.221263005418746,6.1170615198552865,1.1592793108261712
2024-09-05,0.6103951838250409,22.367557799931586,21.71465295151873,11.823292736894317,17.148834691284584,8.946182269464305,2.798770916977781,7.227110119099904,6.165614208861306,1.1975891221424462
2024-09-09,0.6107670420419093,22.381184316620438,21.727881712722038,11.744645429492646,17.159281915081,8.95163236388618,2.806708270060906,7.231512939359986,6.150673406032249,1.2357126047026488
2024-09-10,0.6107670420419093,22.381184316620438,21.727881712722038,11.744645429492646,17.159281915081,8.93916773037512,2.806708270060906,7.231512939359986,6.163138039543308,1.2357126047026488
2024-09-11,0.679830956976427,22.397935239870602,21.74414367964075,11.753435565501835,17.17212456944286,8.945858140965262,2.8088089164857015,7.236925276639199,6.024300195812209,1.2366374586651474
2024-09-16,0.6807650591375142,22.428710478180587,21.774020594473342,11.76958503538,17.195719432998526,8.845730021861833,2.787686075535611,7.246868965538863,6.032577712118577,1.2383366247751433
2024-09-17,0.6817443690596747,22.4609751463179,21.80534346295386,11.64266177506951,17.220456217640148,8.858454986315998,2.7916962822831484,7.257293899350158,6.041255835548072,1.2401180254615323
2024-09-19,0.6817433030627528,22.460940025631235,21.8053093674335,11.642799933380545,17.220429291193582,8.858441134957369,2.7916919170991012,7.257282551617326,6.041246389250577,1.240116086374012
2024-09-23,0.6816580341086733,22.458130726507914,21.80258207122863,11.641343711708231,17.218275448261995,8.857333166596026,2.791342746599276,7.256374847955471,6.052998268016376,1.2399609790174058
2024-09-24,0.6816580341086733,22.458130726507914,21.80258207122863,11.578806277386335,17.218275448261995,8.857333166596026,2.791342746599276,7.256374847955471,6.0592520114485655,1.2962446699071126
2024-09-26,0.695611955389929,22.497093321209967,21.848012165538687,11.602933064730191,17.254153211497357,8.813121469943622,2.790892300027175,7.271494974214589,5.9277418793093135,1.2989456581391672
2024-09-27,0.7142466656686636,22.521325126426124,21.84294742708161,11.600243308753193,17.250153407183245,8.811078439442836,2.790245324025221,7.269809318789404,5.901306442046616,1.29864454058309
2024-10-02,0.7140788931461458,22.516034993887153,21.837816641646814,11.59751847687749,17.2461014432189,8.809008766699593,2.789589911100028,7.266535719004519,5.899920258371533,1.3233948960478243
2024-10-03,0.7139905646334775,22.53203908180175,21.83511539689306,11.595927336441195,17.24396817404595,8.807919129896275,2.7892448507290144,7.26563687953668,5.892927388277536,1.32323119774507
2024-10-07,0.7135883314737107,22.519345450086153,21.82281438355337,11.58939466398864,17.234253625774393,8.80295710754181,2.8440094248618575,7.26154371609092,5.889607553365038,1.3224857432641073
2024-10-08,0.7135213366710651,22.529749153343563,21.820765562015364,11.600824518969029,17.232635598447605,8.802130647315225,2.843742416782077,7.260861970514789,5.873407213439715,1.3223615825015727
2024-10-09,0.7123509605963659,22.488107495984487,21.784973357027418,11.581795897446469,17.20436921961368,8.95015868101921,2.8328291851663248,7.2489521106476245,5.876270555656339,1.3201925368420808
2024-10-10,0.7123064507556262,22.486702371069168,21.783612166057967,11.581072231838654,17.2032942386333,8.955847750257085,2.832652181438037,7.248499174213446,5.875903388513954,1.3201100472227623
2024-10-14,0.7123398326146986,22.476821157002913,21.784633043337184,11.581614972565966,17.204100461773983,8.956267461249674,2.832784932160457,7.248838871232424,5.869930164546034,1.3326691035166653
2024-10-15,0.7126637990929984,22.48704343611776,21.763283336644147,11.491391501104733,17.211924749541886,8.966592137140921,2.834073260169413,7.252135585375527,5.872599761999673,1.4082924328129405
2024-10-16,0.7116405805812307,22.485969607996935,21.73203635256099,11.481135012166915,17.187212451752522,8.903778518399331,2.823761732670774,7.241723215068167,5.845440698739162,1.5873018300639685
2024-10-17,0.7115628472701723,22.48351343992884,21.729662537480987,11.479880914714414,17.185335072963014,8.90280594853183,2.8234532899609146,7.239371748553751,5.844802194594643,1.5996120060014334
2024-10-18,0.7124077187114115,22.510209154126102,21.755463169675483,11.487262317155286,17.205740015220716,8.769645279479752,2.8268057064895635,7.247967389074236,5.8517419982575944,1.63275725180986
2024-10-21,0.7124077187114115,22.541455106701164,21.755463169675483,11.487262317155286,17.205740015220716,8.73839932690469,2.8268057064895635,7.247967389074236,5.8517419982575944,1.63275725180986
2024-10-24,1.3424426728268544,22.362236023603263,21.636477953606246,11.424436057002117,17.1116381945711,8.659532116279985,2.811345309937711,7.208326726904659,5.8197375871993815,1.6238273580686868
2024-10-25,1.34240095763404,22.346004089208122,21.635805619607986,11.430295872224882,17.111106465878994,8.702766763883737,2.8112579499229815,7.208102734666206,5.788482647871968,1.6237768991010826
2024-10-28,1.3428182262620176,22.371600319567115,21.642530840470457,11.421415335321713,17.085341485093732,8.699255159556008,2.8121317944632316,7.210343283677521,5.7902819256502,1.6242816299380032
2024-10-31,1.344322543606626,22.396662525105572,21.666776292228413,11.434210390417686,16.992454781229537,8.709000663575656,2.8152821379356396,7.218420806197014,5.796768597755609,1.6261012619482464
2024-11-01,1.344322543606626,22.396662525105572,21.666776292228413,11.434210390417686,16.992454781229537,8.709000663575656,2.8152821379356396,7.2121970907173525,5.8029923132352685,1.6261012619482464
2024-11-04,1.3444898980584419,22.299858836963764,21.66947358499215,11.435633833043815,16.95722322700538,8.865697102093009,2.8156326118610693,7.213094935729508,5.772592275274994,1.6263036949778673
2024-11-05,1.3465853499100942,22.334614234203254,21.70324649664703,11.453456815667094,16.983651870955192,9.035369501196515,2.8200209100391493,7.224336889396134,5.3077905875622875,1.7909273444232512
2024-11-07,1.3526569098375671,22.322596392624963,21.80110331777902,11.505098807344554,17.00386801323704,8.88823966923706,2.8327359792719857,7.256910386770921,5.237788145315468,1.7990023785814218
2024-11-13,1.3533518677168974,22.334065128072464,21.812304124442257,11.47999549672166,16.993807578758556,8.899071719976863,2.834191361028098,7.260638787532563,5.232647279276699,1.799926656473943
2024-11-14,1.3543701673811226,22.35086990114236,21.82871630999114,11.438471507238523,17.00659419321127,8.90576762956293,2.836323885599224,7.266101894515876,5.211503539901945,1.801280971455611
2024-11-15,1.3554750560255964,22.3691036329113,21.84652407138106,11.385049482260143,17.020468090656593,8.913032911803496,2.8198117024882485,7.272029545365101,5.215755059331826,1.802750447776635
2024-11-18,1.347022024754891,22.229605136302244,21.71028449226769,11.937671195546997,16.9143248249633,8.857449339398105,2.808462968950478,7.2204434065362575,5.183228499421425,1.7915081118586171
2024-11-19,1.3466021398611467,22.222675869208537,21.7035171044079,11.93395006277457,16.90905240227728,8.854688353232794,2.838758879076035,7.218192697151539,5.181612817340704,1.7909496746694953
2024-11-21,1.34807288347307,22.243826685122077,21.72722144007817,11.928260953433096,16.927520277879264,8.73953778032142,2.841859339385434,7.226076325496329,5.162307803540508,1.8553165112706338
2024-11-26,1.3485778782699998,22.252159333065304,21.73536056513105,11.920242507018013,16.93386141104057,8.68037749354508,2.84292391400717,7.2287832495739,5.164241629680696,1.8934720186682137
2024-11-27,1.3488305175752133,22.25632799856397,21.645763628860653,11.922475616305563,16.93703375951996,8.756938683141948,2.843456500470275,7.230137472275562,5.16520908616823,1.893826737118624
2024-11-28,11.317658027031694,20.008563975269674,19.459663174876308,10.718372596226766,15.22648855420009,7.866923181909816,2.5562833772141933,6.499934228744032,4.643552002509556,1.7025608820178753
2024-11-29,20.069963965229864,18.056388911834766,17.46544840703403,9.65164896020748,13.72548197523798,7.101533580813464,2.3093489361126416,5.859179533041419,4.2262809898037625,1.534724740684591
2024-12-02,20.08419302832843,18.07931859062918,17.477830938854165,9.658491718983623,13.735212971737138,7.025542887802757,2.3109862022176264,5.8633335332890475,4.229277309028867,1.535812819129174
2024-12-05,20.099410478668094,18.083897517614155,17.44173452279733,9.655872537785177,13.73869167238647,7.0323876141121175,2.311571502876509,5.8648185326269875,4.235413828563087,1.5362017925700773
2024-12-06,20.109596744785378,18.09306233330602,17.27826384120852,9.65063019323019,13.811537618106092,7.035951587879073,2.338082707715442,5.867790789070345,4.2781038538585126,1.53698033084042
2024-12-09,20.109596744785378,18.09306233330602,17.212380585744256,9.660766078686231,13.831809389018174,7.041019530607094,2.338082707715442,5.867790789070345,4.2781038538585126,1.567387987208543
2024-12-10,20.853429712522914,18.000771304569206,16.699512247356697,9.593334392579976,13.762885373934184,7.031791628515964,2.326645142514671,5.8390863982833965,4.302564343225859,1.589979456497137
2024-12-11,20.9024356083679,18.01258052600868,16.453098352209576,9.58953508206733,13.847611267564394,7.081822899592679,2.328171514203648,5.842917071042628,4.350805132726795,1.5910225462163665
2024-12-12,20.92590161231798,18.0270502575954,16.2582531767329,9.61272576390412,13.866504991968325,7.0257918761521365,2.3262947337542985,5.850889165487096,4.513395079700991,1.5931933423867548
2024-12-13,20.96297821866832,18.043803770516888,15.89726263572557,9.599383843346706,13.891073727718265,6.967368026275941,2.330416473199327,5.861255797157606,4.850441337893516,1.5960161694978638
2024-12-16,21.61805162830513,18.071054046346738,15.08141274608001,9.609788550059458,13.951193348861707,6.9415960346697325,2.2896602788518683,5.851033458406456,4.983286289624476,1.602923618794426
2024-12-17,21.54872866795908,18.013105301260666,15.033050932733705,9.570230548920593,13.906455828573943,7.203138940260333,2.2772500835196947,5.832270853552212,5.017985345855993,1.5977834973637812
2024-12-18,21.68139106319965,17.96534405866603,15.086571040475183,9.604302127097295,13.706753682875824,7.17792381943942,2.2599277305782564,5.853034686912207,5.061279924124591,1.6034718666315433
2024-12-19,21.730018859622525,18.05661090954348,14.855345346720483,9.620745644417664,13.625353896843187,7.234801552412325,2.2700937307261886,5.866162081661997,5.123605080166451,1.6172628978856993
2024-12-20,22.12246107604138,18.451712346834558,14.594387099742045,9.778405031645802,13.100236181251237,7.0749046194553165,2.217618998394111,6.005455712811535,4.976143197987837,1.6786757358361795
2024-12-23,22.260477092931637,18.49820449763401,14.430615240891978,9.803043345573743,12.783576476081167,7.1852901718366144,2.2283488327625762,6.020587454916074,5.081240572737444,1.7086163146347564
2024-12-27,22.236464894581704,18.586119831672374,14.41504905181035,9.79246888123211,12.769786934523559,7.151856314240811,2.225945130724127,6.0140930954489775,5.07575947922867,1.7324563865373166
2024-12-30,22.435008494179442,18.72526026221043,13.98344469786324,9.961682387620984,12.646351321295047,6.92268060324839,2.4244070467761203,6.0349085781556875,5.084112504051301,1.7821441045993602
2025-01-02,22.747624993306754,18.185564753702174,13.483442383150276,9.766104146194412,11.696275174386882,7.937237818880254,4.3149241270901415,5.430189630234209,4.610666275915066,1.827970697139827
2025-01-03,21.827183728840836,18.100038394579794,13.425895587857948,9.687862536680331,11.333867626241585,7.9889541948377065,5.381720155311889,5.319863658700051,4.868333009379841,2.0662811075700205
2025-01-06,21.68588551351588,18.061778784225112,13.32959604930882,10.010073762761667,11.252573517015005,7.662040994712085,5.755165930331318,5.281706024289398,4.833414055985718,2.1277653678549977
2025-01-07,21.907431903554915,18.03567164183311,13.306581247724274,10.048650825296352,11.233144890232047,7.293336509013808,5.912810284729811,5.272586661952591,4.8403033655246555,2.1494826701384344
2025-01-08,18.95744436485926,17.992727276890708,13.274897222167247,13.074532182948124,11.206397881127153,7.3316978847740035,5.898731414380803,5.2347015836718205,4.874373355331196,2.1544968338496853
2025-01-09,17.962691206129012,18.041744304613175,13.299827305651313,13.149842387028382,11.227443349883448,7.776896147508017,6.128061690023126,5.244532284829882,4.9901158121802025,2.178845512153442
2025-01-10,17.845354407221674,18.149107832596023,13.360179510600895,13.209513987610698,11.27839145218129,7.475673894819547,6.155869722906591,5.268331021463421,5.068845452554122,2.188732718045738
2025-01-13,17.702652134354803,18.22332585658759,13.333343476272852,13.203207102831197,11.255737018538714,7.6540182065238564,6.143504684617113,5.231034481293503,5.058663874495208,2.194513164485159
2025-01-14,24.74202117035298,16.537144025655074,12.204844996838323,12.085723017483897,10.303081584968007,7.164566446580753,5.623534903044568,4.765004933697357,4.607223313376252,1.9668556080027872
2025-01-15,24.690728189693907,16.516932501915143,12.20711931012447,12.12524415665325,10.305001513925975,7.193853296325535,5.624582821321974,4.761234241145645,4.608081846950138,1.9672221219439612
2025-01-16,21.97786994924094,17.352812867665932,12.284377575670813,12.281682145566863,10.370221368274251,7.745698961206459,6.016477059446137,5.0351496954423,4.693503519556861,2.2422068579294394
2025-01-17,21.924422190750604,17.301259316035054,12.254503322734339,12.270521292492111,10.345002132358172,7.74556911952243,6.151500409033347,5.02290476608808,4.6446757463191055,2.3396417046667577
2025-01-20,21.915454118864332,17.22289165203071,12.249490681316805,12.284201291940796,10.340770562559912,7.733051237932035,6.1489841694993395,5.0208501727843995,4.740946628550824,2.3433594845208443
2025-01-21,21.912381040058968,17.173735157291947,12.247773005288504,12.287152891355388,10.33932053543866,7.731966876379169,6.148121932612833,5.010797842250259,4.79637154527656,2.3523791740477127
2025-01-22,21.91340530389622,17.197909725702853,12.248345510437684,12.283052876063046,10.339803832626075,7.732328296438807,6.148409318038958,4.987660259042206,4.796595745007061,2.3524891327470923
2025-01-23,21.90726115680372,17.19308772357343,12.235565180970157,12.256243663474832,10.33690472704325,7.725487232173189,6.146685408372202,4.962896550779537,4.837308316225548,2.398560040584136
2025-01-24,21.89702856458268,17.175715323737933,12.229850110145254,12.245848066136107,10.332076495428968,7.721878759165548,6.143814372835413,4.960578447376476,4.863074080634654,2.4301357799569656
2025-01-27,21.893960650663573,17.196659963283576,12.209455776033712,12.244132344405983,10.330628905350702,7.697445807257615,6.1429535850999795,4.959883438571028,4.862392732815354,2.4624867965184802
2025-02-03,21.892427016057226,17.195455366579758,12.2086005244782,12.243274663815994,10.32990526241339,7.696906614305784,6.142523281677331,4.9595360071945755,4.85971718734214,2.4716540761355987
2025-02-04,21.886805526916078,17.149021770790984,12.205465626952831,12.228459144777135,10.327252772115301,7.713604968338469,6.140946018091989,4.9582625084733465,4.844463258320066,2.545718405223798
2025-02-05,21.8878274011092,17.14048463202903,12.206035488567577,12.229030079937422,10.327734941753109,7.718634014401392,6.141232733037645,4.958494005047568,4.8446894417152215,2.545837262401838
2025-02-06,30.02468948010214,15.376584156114633,10.920185910554817,10.940758127711742,9.239755668784493,6.905511498122545,5.540229803868916,4.419431286475384,4.334323739430715,2.2985303288346137
2025-02-07,30.05481925023131,15.392014555363314,10.931144315019612,10.943374677992331,9.24902776182428,6.9166224267852865,5.541608174213404,4.31933495492073,4.347035730871311,2.3050181527784175
2025-02-10,30.04476927683087,15.370148244958607,10.927489070624771,10.935535492869676,9.245934997159406,6.910129739629492,5.539755126478102,4.317890620784392,4.341402282885418,2.366945147779271
2025-02-11,30.00964723736909,15.398105306185961,10.914714943494012,10.910227065044122,9.23512659018383,6.872827112153172,5.529104242444583,4.271093400808224,4.461576171426612,2.397577930890392
2025-02-12,30.0109001818985,15.398748198508352,10.915170648030298,10.910682582205238,9.235512169569285,6.868938923102311,5.529335090240236,4.271271724900767,4.461762448439876,2.3976780331051417
2025-02-13,30.012153231056622,15.386865204102651,10.915626390620771,10.911138137404894,9.235897781153037,6.869225722834496,5.529565957313127,4.271450063884489,4.42854623323876,2.4395312783911534
2025-02-14,30.010273696556023,15.373376433703198,10.91494279100568,10.91045481887016,9.235319375852022,6.868795532216746,5.527132137938432,4.271182560993214,4.428268892077371,2.460253760787152
2025-02-17,30.018263344448687,15.351368272262958,10.917848680853618,10.912837493444023,9.237778098845869,6.870624214564132,5.528603628671401,4.272319679737705,4.429447831982401,2.460908755189204
2025-02-18,30.013249734908538,15.348804307601144,10.916025196607507,10.894312982088998,9.236235217704653,6.869476692247012,5.527680248808338,4.271606122712132,4.4287080316264245,2.4939014656952554
2025-02-19,30.004479946860847,15.344319429697153,10.91283556442362,10.715811363913348,9.233536415477861,6.8632952043167235,5.530239321980902,4.291229201081194,4.427413975464379,2.676839576783972
