date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,UOB KAY HIAN (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-25,17.852260771572368,12.71246918114573,7.28712772277397,0.0,0.0,8.290849116275723,2.3633359928436657,0.975890136522179,0.3137880297567169,49.795720950890356
2024-03-26,17.870347557379482,12.838191003474646,7.28712772277397,0.0,0.0,8.244627330324212,2.3593167071087517,0.975890136522179,0.2970088515753628,49.8725093091586
2024-03-27,17.9098705337728,12.839652300931126,7.324736753579236,0.0,0.0,8.25410136098508,2.3481201254186344,0.973593401816514,0.293135982677935,49.94321045918132
2024-03-28,18.15130931496092,12.976180547142036,7.276505324760269,0.0,0.0,8.176968683905537,2.3489814009332584,0.9733063099783057,0.2888296051048129,50.192081186785146
2024-04-02,17.504316564548514,13.759541920703308,7.274495681892812,0.0,0.0,8.156298071554552,2.3366364518903087,0.973593401816514,0.2888296051048129,50.29371169751082
2024-04-03,17.55123598366687,13.71236019534211,7.260428181820612,0.0,0.0,8.14280475515877,2.3368756950888154,0.9756987419633736,0.2846639025324128,50.26406745557297
2024-04-05,17.494583194260464,14.065392913803645,7.261289457335236,0.0,0.0,7.803366505117346,2.3055826847241283,0.9791438440218712,0.23557119819882102,50.144929797461515
2024-04-08,17.484279276792616,14.281975857823378,7.262150732849862,0.0,0.0,7.823080144674305,2.313908348032164,0.9791438440218712,0.18081933955047041,50.325357543744666
2024-04-09,17.623610113528112,13.957840942520361,7.262150732849862,0.0,0.0,7.778389515193237,2.3183104228846894,0.9799572708967943,0.09628026722883434,50.01653926510189
2024-04-10,17.602173922941905,14.070298356345829,7.262150732849862,0.0,0.0,7.783939957398594,2.3234780759724356,0.9710143601366107,0.07159036914293439,50.08464577478817
2024-04-11,17.633658327865398,13.84944874912392,7.262150732849862,0.0,0.0,7.814563086807463,2.3475937903819193,0.9707272682984026,0.07015490995189368,49.94829686527886
2024-04-12,17.49735449177469,13.892124855176283,7.262150732849862,0.0,0.0,7.846238886289761,2.3484550658965437,0.9727369111658597,0.0635517976731065,49.882612740826104
2024-04-15,17.525702896852152,13.906172258819808,7.262150732849862,0.0,0.0,7.82011352901282,2.378025525231982,0.9816367581503119,0.07239403489535837,49.946195735812296
2024-04-16,17.546564903761944,13.712098176191107,7.306362875933916,0.0,0.0,7.837626131143518,2.39840904574476,0.9769954400992804,0.07239403489535837,49.85045060776988
2024-04-17,17.531061944498706,13.737896631561606,7.315836906594783,0.0,0.0,7.827290824968023,2.4069739522513025,0.980440542157778,0.07526495327743975,49.87476575530964
2024-04-18,17.556977054852798,13.786509509736272,7.312391804536286,0.0,0.0,7.840975535922611,2.3891742582823983,0.9827372768634431,0.08183026513086288,49.95059570532467
2024-04-19,17.538510255149177,13.494295091858985,7.23774792660217,0.0,0.0,8.15978145252481,2.3596037989469596,0.9821152445473256,0.10470191490811129,49.876755684537535
2024-04-22,17.567729601166487,13.683756565620477,7.226264253073844,0.0,0.0,8.116430584955381,2.3673552785785796,0.9884312649879046,0.07886364946937878,50.02883119785205
2024-04-23,17.602815094713904,13.688535113570172,7.226264253073844,0.0,0.0,8.078438765032505,2.3692692241666338,0.9887183568261126,0.07771528211654623,50.031756089499716
2024-04-24,16.66869816041292,13.575342936033453,7.227986804103093,0.0,0.0,8.088774071207999,2.3589339179911404,0.9513964178590547,0.19505612810993264,49.06618843571759
2024-04-25,16.751295439238195,13.570308780650473,7.228848079617717,0.0,0.0,8.097621284688778,2.3597951935057653,0.9447933055802673,0.19620449546276517,49.14886657874396
2024-04-26,16.70178566570183,13.533800004429523,7.22179879334916,0.0,0.0,8.10091046843525,2.3652379354146804,0.9232215253889708,0.19830765963261238,49.04506205235203
2024-04-29,16.702646101334693,13.460968430285842,7.226387783391096,0.0,0.0,8.099476409047146,2.4856989240154896,0.9114622384065109,0.20547795657313672,49.09211784305391
2024-04-30,16.702698168403064,13.479278766021535,7.216847955263749,0.0,0.0,8.02338139200072,2.655374613543974,0.9099800497681316,0.2486950116170832,49.23625595661826
2024-05-02,16.72226329630459,13.431776684853602,7.188177320452524,0.0,0.0,8.018507384082813,2.6932198514947894,0.9088332243756827,0.27060539744616857,49.23338315901017
2024-05-03,15.689542251965172,14.221590649762843,7.1898975585411975,0.0,0.0,7.718619711616113,2.7261910815276966,0.9220217163888458,0.27809483624033915,48.74595780604221
2024-05-06,15.680749923956396,14.165076910229832,7.1898975585411975,0.0,0.0,7.719384261877747,2.744253581458768,0.9225951290850702,0.28354225685447165,48.70549962200349
2024-05-07,15.676221875031878,14.101713373765287,7.203086050554361,0.0,0.0,7.701608468294788,2.803315089169889,0.9234552481294069,0.28411566955069617,48.693515774496305
2024-05-08,15.729835962128865,14.061670053812279,7.203086050554361,0.0,0.0,7.698263560900146,2.858936120703663,0.9237419544775191,0.2881295584242675,48.7636632610011
2024-05-09,15.708514853413934,14.015223625418095,7.203086050554361,0.0,0.0,7.689375664108665,2.908249612578968,0.9232641105639988,0.2933239129017996,48.74103782953982
2024-05-10,15.723066442974806,13.869369798593741,7.203086050554361,0.0,0.0,7.701928432579281,2.961863699675957,0.9272779994375699,0.2855828415027692,48.67217526531849
2024-05-13,15.70816726975124,13.871326951694737,7.203086050554361,0.0,0.0,7.686350720998517,2.9655908822014156,0.9268957243067538,0.28003708061123417,48.64145468011826
2024-05-14,15.723080778292212,13.86582916633212,7.210540415605279,0.0,0.0,7.679673807994895,2.970445776362783,0.9383639782312433,0.2880648583583768,48.67599878117691
2024-05-16,15.707264144754687,13.893566954255371,7.224015613966555,0.0,0.0,7.663904958848722,2.970732482710895,0.9564264781623142,0.2795561784966672,48.69546681119521
2024-05-17,15.636543245553666,13.844440777194164,7.224015613966555,0.0,0.0,7.727443864029531,3.003703712743803,0.9581467162509877,0.2812486060695738,48.67554253580828
2024-05-20,15.604621074048502,13.761802450789947,7.23376362980237,0.0,0.0,7.6592077531788165,3.0684993474171685,0.9601536606877734,0.2850713573777369,48.57311927330232
2024-05-21,15.59731006217164,13.80629870260427,7.265014621746604,0.0,0.0,7.6652285864891745,3.06993287915773,0.9604403670358856,0.2930991351248796,48.657324354330186
2024-05-22,15.594648662710897,13.793010150075617,7.303146566045532,0.0,0.0,7.680615160504531,3.067639228372832,0.9681814384349161,0.2786346087250518,48.68587581486938
2024-05-23,15.64434442971702,13.765169339004613,7.299610521085481,0.0,0.0,7.677748097023408,3.067065815676607,0.9681814384349161,0.2780611960288273,48.700180836970866
2024-05-24,15.712007127871509,13.766889577093286,7.299610521085481,0.0,0.0,7.6728740891055,3.073946768031301,0.9681814384349161,0.27662766428826613,48.77013718591026
2024-05-27,15.760460500702475,13.758670661780734,7.300757346477931,0.0,0.0,7.674307620846061,3.062765220454924,0.9681814384349161,0.27089353732602134,48.796036326023064
2024-05-28,15.833087839044557,13.67743828779409,7.287035312450854,0.0,0.0,7.666808359152569,3.0660736908915727,0.9666624882178829,0.26575957760983093,48.762865555161355
2024-05-29,15.896144658343719,13.873512762366788,7.191655394061961,0.0,0.0,7.666521932971221,3.1348159744151,0.9666624882178829,0.05129606481761852,48.780609275194294
2024-05-30,15.983313692867302,13.72256521004244,7.191082541699265,0.0,0.0,7.672632358173312,3.2313415975293855,0.9652303573111427,0.05902957171401531,48.825195329336864
2024-05-31,16.037660563961932,13.628673592263901,7.189366522699759,0.0,0.0,7.672500482670443,3.2534791240359002,0.9492503422114487,0.051725005924409435,48.78265563376779
2024-06-03,15.990701295587359,13.638827837106385,7.188570568022342,0.0,0.0,7.665733632258065,3.298263008464547,0.9537264661182858,0.051146627050634566,48.78696943460762
2024-06-04,15.982397837888037,13.568526660216095,7.188570568022342,0.0,0.0,7.663156697109999,3.29454076880623,0.9525811616080345,0.052578257688448746,48.70235195133919
2024-06-05,16.02271398827952,13.56935748319624,7.188570568022342,0.0,0.0,7.671173828681758,3.2344122820180345,0.9528674877355974,0.05849566432474737,48.69759130225824
2024-06-06,16.032735402744223,13.550811662703783,7.188642149554234,0.0,0.0,7.670887502554197,3.246724305503236,0.9520085093529088,0.05849566432474737,48.700305196737325
2024-06-07,16.04109192621919,13.489940350498648,7.188642149554234,0.0,0.0,7.658670921111516,3.275643244387082,0.9528674877355974,0.054582540581388596,48.66143862008765
2024-06-11,16.006446464784084,13.401207597240797,7.188642149554234,0.0,0.0,7.6606752040044555,3.316587880628568,0.9497179003324061,0.06918517308709328,48.59246236963163
2024-06-12,16.010741356697526,13.483423663277359,7.188642149554234,0.0,0.0,7.65924357336664,3.3770026935443265,0.950004226459969,0.06918517308709328,48.738242835987144
2024-06-13,16.007114559081728,13.502786563095839,7.188642149554234,0.0,0.0,7.6672607049384,3.3887420647744033,0.9502905525875318,0.05400988832626293,48.7588464823584
2024-06-14,15.998143007084762,13.513944501402877,7.188642149554234,0.0,0.0,7.646358897626312,3.382442889968021,0.9511495309702203,0.05400988832626293,48.73469086493269
2024-06-17,16.000719942232823,13.446210429130273,7.188642149554234,0.0,0.0,7.794103847543034,3.380724933202644,0.9514358570977831,0.047424387392317684,48.80926154615311
2024-06-18,16.000719942232823,13.407440153501499,7.188642149554234,0.0,0.0,7.804984240390422,3.3844471728609604,0.9511495309702203,0.04942867028525754,48.78681185979542
2024-06-19,16.000719942232823,13.420183384134809,7.188642149554234,0.0,0.0,7.808992806176302,3.384160846733398,0.9511495309702203,0.048569691902569025,48.80241835170436
2024-06-20,16.00329687738089,13.429524678604505,7.188642149554234,0.0,0.0,7.804507030177818,3.3778616719270156,0.9511495309702203,0.050793491493307065,48.80577543010799
2024-06-21,15.988217034662583,13.383634426603669,7.188642149554234,0.0,0.0,7.811092531111763,3.3801522809475184,0.9046453957518895,0.050793491493307065,48.70717731012496
2024-06-24,16.023530590395332,13.47445020243954,7.188642149554234,0.0,0.0,7.845356224376782,3.335485405047715,0.9049317218794524,0.06482347174388606,48.83721976543694
2024-06-25,16.037560570645912,13.471968709333995,7.188642149554234,0.0,0.0,7.869503061134582,3.332622143772087,0.9066496786448294,0.06167388434069486,48.86862019742633
2024-06-26,16.04014036905525,13.451456687323562,7.188928475681797,0.0,0.0,7.901094377209014,3.3376805720256977,0.9066496786448294,0.06711408076438875,48.89306424070454
2024-06-27,16.039281390672564,13.43790391728559,7.188928475681797,0.0,0.0,7.900235398826326,3.3368215936430086,0.9086539615377692,0.07226795106051981,48.88409268870757
2024-06-28,16.035750035099287,13.411778376102246,7.188928475681797,0.0,0.0,7.900235398826326,3.3415936957690557,0.9095129399204578,0.054582540581388596,48.84238146198056
2024-07-02,16.028600948904256,13.391860576248549,7.188928475681797,0.0,0.0,7.894986086487673,3.3430253264068703,0.9095129399204578,0.061168041515333844,48.818082395164936
2024-07-03,16.02578660669984,13.348167626413781,7.187666225478043,0.0,0.0,7.915602740746241,3.335854004948523,0.909353245343218,0.05972592220774687,48.782156371837395
2024-07-04,16.05794492759867,13.148084756424758,7.184803466941054,0.0,0.0,7.902930262955842,3.3541756595852448,0.9090669694895193,0.13048491581704494,48.68749095881213
2024-07-05,16.10546671931267,13.118522957518975,7.184803466941054,0.0,0.0,7.922015319869094,3.354366510154377,0.9041955087124114,0.05994540036224926,48.64931588287083
2024-07-08,16.11327250759019,13.158127790498932,7.184803466941054,0.0,0.0,7.924878078406082,3.3454919586897147,0.9041955087124114,0.05943964635404808,48.69020895719243
2024-07-09,16.11327250759019,13.19113701866024,7.184803466941054,0.0,0.0,7.914858423526624,3.3288879591751854,0.9059083925703759,0.0651651634280238,48.704032931891696
2024-07-10,16.192857194918453,13.138098309544327,7.184803466941054,0.0,0.0,7.944583399669016,3.2618994094096694,0.911061357936954,0.05629061196336143,48.68959375038283
2024-07-11,16.22221564254282,12.826550309756868,7.090332435220454,0.0,0.0,8.007182386344484,3.223252169160333,0.911061357936954,0.0774750251370716,48.358069326098985
2024-07-12,16.282692752590673,13.19196101599247,7.090332435220454,0.0,0.0,8.026267443257735,3.208432622467193,0.911061357936954,0.06459261172062623,48.77534023918611
2024-07-15,16.302581290399974,13.29051233745584,7.090332435220454,0.0,0.0,8.018537995207868,3.075600626350956,0.911061357936954,0.06602399098912015,48.75465003356117
2024-07-16,16.30658915235176,13.232523537128335,7.090332435220454,0.0,0.0,8.007373236913615,3.062145661227113,0.9134469900511106,0.06573771513542137,48.67814872802781
2024-07-17,16.320883859979784,13.263340751077873,7.090332435220454,0.0,0.0,7.988765306423194,3.0624319370808117,0.9127313004168636,0.06602399098912015,48.704509581188105
2024-07-18,16.314299515344715,13.330225573559066,7.090332435220454,0.0,0.0,7.989051582276893,3.064149592203005,0.9141626796853576,0.06587131053381415,48.7680926888233
2024-07-19,16.316459562086155,13.332981646627907,7.090332435220454,0.0,0.0,8.019683098622664,3.0627182129345107,0.9141626796853576,0.05985951760613963,48.796197152783186
2024-07-22,21.2315699637107,13.278016682717741,7.090332435220454,0.0,0.0,8.03790932797482,3.0647221439104024,0.9092005648879119,0.05985951760613963,53.67161063602816
2024-07-23,21.1669097908886,13.162818515787073,7.090332435220454,0.0,0.0,7.920917929096582,3.1328748821476267,0.9097731165953095,0.06459261172062623,53.448219281456275
2024-07-24,21.16337905535965,13.116504999026251,7.090332435220454,0.0,0.0,7.930842158691473,3.1383141233679033,0.9112044958638035,0.05753114066272284,53.408108408192255
2024-07-25,21.114304217139335,13.04808335233712,7.090332435220454,0.0,0.0,8.065105534076205,3.1572083297120233,0.9123495992785986,0.04894286505175926,53.4363263328155
2024-07-26,21.12180044579372,13.015495617657741,7.090332435220454,0.0,0.0,7.932846089667366,3.194615041261998,0.9123495992785986,0.04507814102682565,53.31251736990671
2024-07-29,21.115609921308053,13.022162314313393,7.090332435220454,0.0,0.0,7.963763881866834,3.1917522827250098,0.9123495992785986,0.03334083102517542,53.32931126573752
2024-07-30,21.08708844885461,12.847079151225607,7.090618711074153,0.0,0.0,7.834939747702379,3.2916625556658863,0.9140672544007913,0.044219313465729285,53.10967518238916
2024-07-31,21.075308021116893,12.835436062587299,7.086561288308955,0.0,0.0,7.832173078755698,3.2872039787320104,0.9135442031075189,0.046482906427879486,53.07670953903625
2024-08-01,20.94331500010673,12.829584117667366,7.086561288308955,0.0,0.0,7.852677774938635,3.287423331295828,0.9132580910677571,0.16645922176804184,53.07927882515331
2024-08-02,21.035835813369978,12.738170367256638,7.086561288308955,0.0,0.0,7.885294547471493,3.310598406516543,0.9135442031075189,0.06698760261081661,53.03699222864194
2024-08-05,21.03926915784712,12.71632189819362,7.086561288308955,0.0,0.0,7.899886261499351,3.312887302834638,0.9135442031075189,0.06727371465057853,53.03574382644178
2024-08-06,21.05805193640409,12.6693338132742,7.0868474003487165,0.0,0.0,7.915336311646494,3.315433699988519,0.9135442031075189,0.06956261096867383,53.02810997573821
2024-08-07,21.058328511375862,12.588708584917452,7.0868474003487165,0.0,0.0,7.927353017316495,3.3205837167042334,0.939294286686091,0.05525691360989825,52.976372430958754
2024-08-08,21.026475467247806,12.574273469546023,7.0868474003487165,0.0,0.0,7.973703167757924,3.336033766851377,0.9390081746463292,0.06212369793486409,52.99846514433304
2024-08-09,21.019836046623773,12.57227068526769,7.0868474003487165,0.0,0.0,7.974561503877211,3.36493108286733,0.9387220626065673,0.06584315445176896,53.023011936043055
2024-08-12,21.9391373008247,12.576848477903882,7.08741962442824,0.0,0.0,7.9900115540243535,3.3798089089349497,0.9387220626065673,0.05954868957700687,53.971496618299696
2024-08-13,21.935417844307796,12.562037411312204,7.08741962442824,0.0,0.0,7.994303234620783,3.390967278485664,0.9387220626065673,0.06269592201438791,53.971563377775645
2024-08-14,21.83718604398954,12.541711630524798,7.08741962442824,0.0,0.0,8.002028259694354,3.435028532608999,0.9561748970320441,0.0720921275122089,53.931641115790185
2024-08-15,21.848630525580013,12.531079993239286,7.08741962442824,0.0,0.0,8.003744931932925,3.4384618770861417,0.9559841556722027,0.0709931711674834,53.9363142791063
2024-08-16,21.847341304728847,12.546160291260378,7.08741962442824,0.0,0.0,7.997688893757965,3.4833814673287624,0.9562702677119647,0.07388023239004095,53.9921420816062
2024-08-19,21.848771864927656,12.46553325086071,7.08741962442824,0.0,0.0,8.008275039229156,3.5391733150823357,0.955411931592679,0.07645524074789817,53.981040266868675
2024-08-20,21.862229049347178,12.488737128026763,7.0874673097682015,0.0,0.0,8.01800284858106,3.4853842516070954,0.955411931592679,0.07213761932653105,53.96937013824951
2024-08-21,21.87367353093766,12.490120002885611,7.0874673097682015,0.0,0.0,8.064925223102014,3.4530535911139992,0.955411931592679,0.07127928320724532,53.99593087260741
2024-08-22,21.873530379547095,12.436598740279589,7.0874673097682015,0.0,0.0,8.104122572549397,3.4519091429549515,0.9813527565310923,0.07127928320724532,54.00626018483757
2024-08-23,21.873816491586854,12.418573681774589,7.0874673097682015,0.0,0.0,8.10755591702654,3.454770263352571,0.9813527565310923,0.07185150728676915,53.99538792732662
2024-08-26,21.88074994001709,12.411497177324478,7.0874673097682015,0.0,0.0,8.102692012350587,3.4662147449430476,0.9807805324515686,0.07185150728676915,54.00125322414174
2024-08-27,21.884621703509826,12.396261615836474,7.0874673097682015,0.0,0.0,8.120717070855587,3.463353624545428,0.9807805324515686,0.07185150728676915,54.005053364253854
2024-08-28,21.890343944305062,12.371951629524705,7.0874673097682015,0.0,0.0,8.115567054139873,3.4716508736985237,0.9807805324515686,0.07070705912772149,53.98846840301565
2024-08-29,21.893205064702684,12.349441860167117,7.0874673097682015,0.0,0.0,8.120526329495746,3.477945338573286,0.9807805324515686,0.07127928320724532,53.98064571836585
2024-08-30,21.932974638229588,12.383425676025956,7.0874673097682015,0.0,0.0,8.050428879754078,3.498726609727993,0.9807805324515686,0.0644125942529594,53.998216240210354
2024-09-02,21.90636621853173,12.296047059082667,7.0874673097682015,0.0,0.0,8.116444464395144,3.543360087930851,0.9807805324515686,0.06584315445176896,53.99630882661193
2024-09-03,21.93869687902483,12.307314723432572,7.0874673097682015,0.0,0.0,8.117875024593953,3.5553767936008516,0.9807805324515686,0.06755982669034044,54.05507108956231
2024-09-04,21.940985775342924,12.290739299262366,7.0874673097682015,0.0,0.0,8.120736144991572,3.5602406982768042,0.9810666444913305,0.05954868957700687,54.0407845617102
2024-09-05,21.933686675725877,12.300882924778724,7.0874673097682015,0.0,0.0,8.126267644426969,3.5685379474299,0.9810666444913305,0.06727695725369583,54.065186103874694
2024-09-09,21.923101293220128,12.221549683022861,7.0874673097682015,0.0,0.0,8.132752850661571,3.588851902252996,0.9810666444913305,0.08272624443539979,54.017515927852486
2024-09-10,21.927776936173913,12.249588662919528,7.0874673097682015,0.0,0.0,8.120397579077853,3.6123130895134725,0.9810666444913305,0.07213761932653105,54.05074784127083
2024-09-11,21.923007162359042,12.211631132311114,7.0874673097682015,0.0,0.0,8.02578986459658,3.638349285131807,0.9810666444913305,0.07213761932653105,53.93944901798461
2024-09-12,21.74382472892415,12.116859094148339,7.0874673097682015,0.505273862219539,0.10872257510952707,7.985161954950389,3.4935765930122784,0.9813527565310923,0.0687042748493881,54.0909431495129
2024-09-13,21.757133325824356,12.035792490284917,7.0874673097682015,0.5951130427047798,0.14477269211952817,7.959697983411579,3.492432144853231,0.9813527565310923,0.06641537853129278,54.12017712402898
2024-09-16,21.762920323311256,12.006466006209322,7.0874673097682015,0.7015467214962114,0.17195333589690992,7.944247933264435,3.4034513004872755,0.9813527565310923,0.06384037017343556,54.12324605713814
2024-09-17,21.7663536677884,12.017029358088012,7.0874673097682015,0.7204301161204978,0.23060630404810215,7.940528476747531,3.3837095697437034,0.9817056280467988,0.06584315445176896,54.193673584803015
2024-09-19,21.795632466524037,11.98965663776127,7.0874673097682015,0.7204301161204978,0.23060630404810215,7.943389597145149,3.4034513004872755,0.9768417233708462,0.06498481833248322,54.21246027355786
2024-09-20,21.796869424242608,12.001051621968866,7.0874673097682015,0.7204301161204978,0.23060630404810215,7.942817373065626,3.4037374125270374,0.9768417233708462,0.061551473855340266,54.22137275896712
2024-09-23,21.8194722753838,12.01335443967863,7.0874673097682015,0.7719302832776422,0.23203686424691172,7.935378460031817,3.3954401633739426,0.9768417233708462,0.04753198390700651,54.2794535030388
2024-09-24,21.914939851915236,12.045950612144624,7.0874673097682015,0.9044001576874081,0.2603619561833412,7.9070533680953865,3.366256735318227,0.961105561183941,0.03415653216017682,54.48169208445655
2024-09-25,21.935826030817857,12.066302333756969,7.0874673097682015,0.9979587946895537,0.34190388751548645,7.906195031976101,3.3522372453698934,0.961100792649945,0.03415653216017682,54.68314795870418
2024-09-26,21.979887284941192,12.051886101780166,7.0874673097682015,1.1842177325745595,0.38110123696286863,7.886453301232529,3.324484377512987,0.6747026408482697,0.03415653216017682,54.60435651778095
2024-09-27,21.934662508522827,12.090183152009097,7.0874673097682015,1.2294234348569417,0.45978204789739474,7.885594965113244,3.295300949457272,0.587724580760648,0.03415653216017682,54.604295480545794
2024-09-30,21.89705812999826,12.179423554971072,7.086791437650336,1.248187788963126,0.4763311181809775,7.890564677390241,3.263803465967547,0.5876685344129531,0.03415327493912436,54.66398198247363
2024-10-02,22.02115559386396,12.148708541987105,7.086791437650336,1.2433243481168337,0.5427027814950836,7.876707590080131,3.237068845550723,0.533884600348074,0.028145495070175094,54.71848923416241
2024-10-03,21.921884183648462,12.195701586845196,7.086791437650336,1.2470434499404688,0.7323769745004818,7.890439658352015,3.1340783335115927,0.5353150241263952,0.024140308490875582,54.76777095706582
2024-10-04,21.95703103094401,12.23251401958822,7.0927992175192855,1.2470434499404688,0.7323769745004818,7.901310879067257,3.1369582533852793,0.5353150241263952,0.018990782888919068,54.854339631960315
2024-10-07,22.052822410830018,12.10543498039899,7.0979487431212425,1.2470434499404688,0.7323769745004818,7.933924541212982,3.0977646418592775,0.5372222558308236,0.018990782888919068,54.823528780583196
2024-10-08,22.037090800839213,12.149985910421144,7.0979487431212425,1.2470434499404688,0.7323769745004818,7.92505591378739,3.077166539451451,0.5363640015638309,0.018990782888919068,54.82202311651414
2024-10-09,22.13865088910002,12.103020329699596,7.0979487431212425,1.2470434499404688,0.7323769745004818,7.938835662851885,3.002784502978746,0.5357918320525022,0.024712478002204087,54.82116486224715
2024-10-10,22.223808784702744,12.013570972038739,7.103384353478863,1.519968306844164,0.810192028041158,7.899546689740661,3.0233826053865718,0.3710070127898939,0.028717664581503592,54.9935784176043
2024-10-14,22.181811065763306,11.942427128915396,7.103384353478863,1.64756210787042,0.8943009462064477,7.903837961075625,3.0090783676033594,0.36900441950024415,0.029328455534846774,55.08073480594851
2024-10-15,22.138993713998893,11.954283053359633,7.103384353478863,1.8429579959891034,0.9749768473037665,7.889772127255466,2.965797463173182,0.3670018262105944,0.034096534795917614,55.27126391556541
2024-10-16,22.12066359617239,11.921664527773062,7.103384353478863,1.9977298488034627,1.0773951898315683,7.87607820361767,2.9389054961407424,0.3664296566992659,0.026946037051260113,55.429196909568276
2024-10-17,22.154251662995904,11.854276119237326,7.103384353478863,1.9868586280882214,1.1503468025259522,7.855794794441075,2.8914468960235995,0.4139197261395315,0.029309383217802486,55.43958836614827
2024-10-18,22.163395885402785,11.86684696948597,7.103384353478863,1.97398481408333,1.187823905517969,7.857511302975061,2.8923051502905928,0.4139197261395315,0.029309383217802486,55.4884814905919
2024-10-21,22.119791800560293,11.873903726792353,7.103384353478863,2.0054541372063976,1.2521929755424255,7.852361777373104,2.892877319801921,0.4139197261395315,0.029309383217802486,55.54319520011269
2024-10-22,22.12970940542332,11.899620362286939,7.103384353478863,2.0409286469087644,1.192401261608597,7.851217438350447,2.884866946643322,0.41382436455431004,0.029309383217802486,55.54526216247236
2024-10-23,22.129279610758726,11.91024335679585,7.103384353478863,2.040070392641772,1.2138576182834158,7.848070506038141,2.8811478448196866,0.4094377316341249,0.031025891751787993,55.56651730620237
2024-10-24,22.136450801967378,11.898431298680814,7.103384353478863,2.013178425609332,1.2504764670084398,7.845495743237161,3.0210432903395055,0.4094377316341249,0.02997691431435241,55.707875026269974
2024-10-25,22.168110848260888,11.813141327282557,7.103384353478863,2.0283409176595377,1.353180894291906,7.844256042629283,3.0187546122941913,0.4094377316341249,0.03178878443355932,55.77039551196491
2024-10-28,22.0895376701177,11.90795639525907,7.103384353478863,2.0838413602584023,1.3528948095362416,7.844542127384948,3.0130329171809063,0.4125846639464316,0.03159806126311649,55.83937235842568
2024-10-29,22.116954793399955,11.872391673497082,7.1030982687231985,2.097001259018958,1.3734929119440678,7.835387415203692,3.002447781221329,0.4125846639464316,0.03646150210940876,55.84982026906412
