date,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,FB SECURITIES (HONG KONG) LTD,QUAM SECURITIES LTD
2024-03-20,69.04318911589156,10.019464888271198,6.3131130982229156,6.202497417692872,0.0,2.3703762237830146,1.3716092582831652,1.3517422914584076,0.0,3.328007706396854
2024-03-21,69.02154012932958,10.016453148466818,6.317610954825143,6.224935947226159,0.0,2.369663715030888,1.3665922018455148,1.356196559013187,0.0,3.3270073442627073
2024-03-22,68.99294948993958,10.016882298976556,6.31546217541504,6.233559488323405,0.0,2.368729865756183,1.4035923204537444,1.355735282232629,0.0,3.3130890789028653
2024-03-25,68.45711287214333,9.942177572037556,6.266122545481896,6.192725521560883,0.0,2.357582459611874,2.1867551022493714,1.3490764814885214,0.7910201063165277,2.4574273391100467
2024-03-26,68.44339332788965,9.946527166041275,6.264866746895674,6.184127580648078,0.0,2.359012608749888,2.1873315911166498,1.3488061120015122,0.8090000225081615,2.4569348441491203
2024-03-27,68.41581745142092,9.942151200865338,6.262110524722984,6.1864783383826785,0.0,2.365328378636432,2.1876371413583997,1.348212706034115,0.8364103405802176,2.455853917998911
2024-03-28,68.43586072355066,9.95077094140515,6.26394508857136,6.193363689368413,0.0,2.364118977061787,2.1501041294789447,1.3486076818622557,0.8366553774838587,2.456573391217575
2024-04-02,68.44271804427221,9.96825673731232,6.264572740214818,6.190052342749613,0.0,2.3783078587549964,2.1250791434862455,1.303208573978036,0.870985017656155,2.4568195415756113
2024-04-03,68.44228399589639,9.998634044901511,6.264533011698756,6.173524469637445,0.0,2.3782927760596744,2.125065666710672,1.3025661317372401,0.8709794940644118,2.4441204092939004
2024-04-05,68.43334382400818,9.997327988151357,6.263714716360639,6.166503933647971,0.0,2.384576700446014,2.137469978070911,1.3023959859672043,0.8708657236591384,2.4438011496885967
2024-04-08,68.42251720452876,9.997911763152468,6.262491644342385,6.1797543805156545,0.0,2.3841110807347463,2.1370526091710778,1.3021416761591662,0.8706956757647982,2.44332396563094
2024-04-09,68.43374964309771,10.0026160629639,6.263055468846942,6.173590059135728,0.0,2.385847394188318,2.124564452082284,1.3022589105487863,0.8707740662179738,2.443543942918357
2024-04-10,68.42854545188342,10.004137719830892,6.262579181365757,6.173120575243441,0.0,2.3862999370999485,2.12693880419145,1.3021568343748753,0.8707078463371598,2.445513649673045
2024-04-11,68.42559558163333,10.013215740713525,6.262309209296439,6.167656049436658,0.0,2.386197066650989,2.126847114481244,1.3021006999987705,0.8706703111951297,2.4454082265939228
2024-04-12,68.42611404628747,10.013291611422309,6.262356659171749,6.1633918727147705,0.0,2.389765307689035,2.126863229723563,1.3021136090851755,0.8706769083139115,2.4454267555920213
2024-04-15,68.43713414576501,10.01984992588385,6.263365218466835,6.125199624872726,0.0,2.3901501819696485,2.1474956630180926,1.3023233158864924,0.8708171317691837,2.4436647923681623
2024-04-16,68.44833142459751,10.014386687637932,6.264389993213124,6.115674686223547,0.0,2.392951063998542,2.1468323625786465,1.3024095616982327,0.8709596097142095,2.4440646103382577
2024-04-17,68.4597060549915,10.01985647277876,6.267968073131461,6.111616830996859,0.0,2.393348720644619,2.1471891196263924,1.2847396225413668,0.8711043443402025,2.4444707609488425
2024-04-18,68.50176421321216,10.034897376633547,6.271818793622871,6.029438783410079,0.0,2.3977384997578683,2.161201406359309,1.2855289011613158,0.8716395065027678,2.4459725193400805
2024-04-19,68.51186116345261,10.031069483699374,6.272917593310886,6.025543918138775,0.0,2.398158574763568,2.1565018861948833,1.285754121117761,0.8717922145527486,2.4464010447693996
2024-04-22,68.51551445348787,10.031604375111833,6.273252087031339,6.022056401895271,0.0,2.3965090039627523,2.156870799630283,1.2858226819864735,0.87183870153699,2.4465314953571857
2024-04-23,68.51960312097775,10.029028806351691,6.273626443730966,6.022415768477118,0.0,2.3960171747110373,2.1548410513808682,1.2858994135331825,0.8718907285645008,2.446677492272889
2024-04-24,68.51960312097775,10.029155774566133,6.273626443730966,6.022415768477118,0.0,2.39474749256663,2.155983765310835,1.2858994135331825,0.8718907285645008,2.446677492272889
2024-04-25,68.51647133192881,10.033394986491803,6.273339698424535,6.021886580301036,0.0,2.3946380371169402,2.1579166214865637,1.2839362034451771,0.871850877518797,2.4465656632863286
2024-04-26,68.51516650431763,10.031934310594764,6.273220228949622,6.024311099365055,0.0,2.3996708333645707,2.15343192635909,1.283911752165409,0.8718342739915617,2.4465190708922955
2024-04-29,68.51194814202111,10.043142851359194,6.272925557032545,6.0141257051447345,0.0,2.4018432861811894,2.15333077322069,1.284486213138334,0.8717933213280947,2.4464041505741063
2024-04-30,53.676152452906756,7.876325717451479,4.914566256779647,4.711807749957977,0.0,1.8827351131242422,1.6879368290599055,1.0005706192267947,0.6830124159661985,1.916651995874275
2024-05-02,68.52534547787886,10.05780464771688,6.2741522115472295,6.016698519418295,0.0,2.4010431719282463,2.1541327880996737,1.277372617526692,0.8719637982776067,2.421486767606518
2024-05-03,68.52242251856242,10.055022483317746,6.274000845112777,6.02277517795197,0.0,2.4016201247589213,2.149001787114432,1.2817859531113065,0.8719427618018142,2.4214283482686176
2024-05-06,68.52886163334442,10.055967362986706,6.272050664241354,6.019404524213223,0.0,2.404385561676131,2.143743258658266,1.2819064037109014,0.8720246990614763,2.421655892107522
2024-05-07,68.55001480848098,10.055260585282005,6.2739866921134615,6.023803104866967,0.0,2.3733710059615705,2.1455482218044266,1.283318312082269,0.8722938716515791,2.4224033977567516
2024-05-08,68.5637757321731,10.028311154607367,6.27524614993206,6.029459174877488,0.0,2.376642596437187,2.1504257599699357,1.2764609934232647,0.8767887607191824,2.4228896778604274
2024-05-09,68.56586648242148,10.017944224179297,6.275437504219459,6.0301512594401325,0.0,2.3767150686143066,2.1576064865644096,1.2764999172005884,0.8768154970868882,2.4229635602734323
2024-05-10,68.5716167031261,10.018784370935267,6.275963788688956,6.030148705372967,0.0,2.376024921234533,2.1507987501618437,1.2766069698293947,0.8768890305064179,2.423166760144528
2024-05-13,68.55924621068478,10.028029787428853,6.274831589007182,6.030966511772259,0.0,2.3755962803515884,2.1506648287037735,1.2768848428273856,0.8810503344691303,2.422729614755056
2024-05-14,68.54566123630792,10.024137456400064,6.273588234812568,6.043743553277128,0.0,2.3751255573436496,2.1564625995936577,1.2781560550977051,0.8808757548627311,2.422249552304583
2024-05-16,68.53891217079043,10.026369169941283,6.2726799413859835,6.046678550819798,0.0,2.374781685407797,2.159960399731168,1.2779710029872478,0.8807482212045068,2.4218988577317875
2024-05-17,68.51887892275082,10.049342467677205,6.2709278377400635,6.051337824072345,0.0,2.369420649671095,2.1607536880520595,1.277614036319948,0.8805022079878386,2.4212223657286347
2024-05-20,68.49357273107294,10.027862393544988,6.2686117855168675,6.059256321246307,0.0,2.420328131639502,2.1519598131103086,1.2779036815887892,0.8801770106407943,2.420328131639502
2024-05-21,68.49458124853686,10.041446312247569,6.2691687551996225,6.044436235216607,0.0,2.4204162497803567,2.1511355809508936,1.2780172240496208,0.8802552148632216,2.420543179155247
2024-05-22,68.47519917181208,10.039112433814672,6.267394753408547,6.051862155459598,0.0,2.4197313387610615,2.1681650595070994,1.2786707280947995,0.8800061269236961,2.4198582322184405
2024-05-23,68.46889329659,10.038078267043229,6.266353094844282,6.054028128200137,0.0,2.4225009818176737,2.178081366154547,1.2727489529080793,0.879859867440325,2.41945604500173
2024-05-24,68.43112651385327,10.014281816108657,6.262896634771831,6.104833403253226,0.0,2.4452572068785807,2.1729490834720386,1.2711593001317305,0.8793745452034306,2.418121496327242
2024-05-27,68.4315603781091,10.02233390920368,6.262936342535333,6.106520550336748,0.0,2.438932550714191,2.173470073074586,1.26672924784488,0.8793801205782943,2.418136827603183
2024-05-28,68.43308317577417,9.99349823728798,6.263539962538347,6.122073313523541,0.0,2.4533709403589086,2.1693678275224686,1.2672317810782516,0.8794648749813415,2.418369886934994
2024-05-29,68.41194681589573,9.995363323472157,6.262324898800806,6.126084116104399,0.0,2.452895011078949,2.187204868635243,1.266985950861879,0.8792942676435704,2.417900747507266
2024-05-30,68.41498285277896,9.985409597408697,6.262602812970076,6.1197625693609,0.0,2.4519894960056554,2.2011227456774316,1.266788585244601,0.8793332896266015,2.418008050927079
2024-05-31,53.66680293097566,7.830075422792344,4.912576996794307,4.800628208303371,0.0,1.9262004438039029,1.7282193437630236,0.9937076722773744,0.6897758999163516,1.8967593960208835
2024-06-03,68.51131288886918,9.996294933878387,6.2714207170290495,6.107714174442492,0.0,2.4589972587310354,2.2085391314540055,1.1437368145620532,0.880571413265503,2.4214126677682972
2024-06-04,68.51244380637904,9.995063195183958,6.271524239486897,6.107814994593412,0.0,2.4573871475934874,2.209591404373899,1.1441366254431602,0.8805859488741195,2.42145263807202
2024-06-05,68.5008754129922,9.986139048313591,6.270465286463085,6.113004509673285,0.0,2.463066085373253,2.2211521414693953,1.143816481225653,0.8804372610722904,2.4210437734172428
2024-06-06,68.49785964461245,9.987116982809422,6.270282195515869,6.114984199024706,0.0,2.461724647268697,2.222864613034462,1.1437830829954703,0.8804115532364712,2.4209730815024524
2024-06-07,68.49542486944998,9.989300936118422,6.270059316619646,6.11755968316441,0.0,2.461637144592568,2.2210083370233242,1.1437424269128398,0.880380258766926,2.4208870273518786
2024-06-11,68.39724143251335,9.974981966634376,6.2610716218257885,6.11638434265395,0.0,2.4581085586204745,2.2164302559537767,1.279246673176469,0.8791182947776283,2.4174168538441774
2024-06-12,68.40077211741595,9.969158279062777,6.2613948201096115,6.120122915575503,0.0,2.458235446877882,2.2169249846463286,1.276686119615574,0.8791636751120679,2.4175416415843025
2024-06-13,68.41013840514354,9.960380233618231,6.262252208464241,6.120960959217132,0.0,2.4645311580678246,2.207972931997743,1.2766073607423565,0.8792840611791524,2.417872681569781
2024-06-14,68.40137911389023,9.97178220862454,6.261450384461624,6.120177226264065,0.0,2.4643423705442187,2.2076902212995675,1.2764439028697439,0.8791714769136353,2.4175630951323757
2024-06-17,68.38448738953652,9.983388015976233,6.2599041189430205,6.129419382708004,0.0,2.4679162803761514,2.202582327368372,1.2763820418305092,0.878954365468807,2.416966077792379
2024-06-18,68.36880340462405,9.98097161280703,6.2584684096834655,6.158678080602968,0.0,2.467350263678736,2.1944744012695248,1.2760893035582663,0.8787527772500017,2.41641174652596
2024-06-19,68.36265308759518,9.981340758419845,6.257905410729002,6.167119853041154,0.0,2.467128305920413,2.1930099775587237,1.2759745091873953,0.8786737264563509,2.416194371091941
2024-06-20,68.36923656725212,9.982301984335813,6.258508061315335,6.157703391739211,0.0,2.467365896012071,2.191067039384384,1.2760973884474094,0.8812926153843443,2.416427056129324
2024-06-21,68.37089232315161,9.992817556630449,6.259935846829916,6.14098629263276,0.0,2.467928788837483,2.19245409581477,1.2765130989021347,0.8814936691847112,2.416978328016167
2024-06-24,68.35243997623795,9.993795173813629,6.258246377759409,6.166571196658435,0.0,2.4642217317864588,2.201112084210637,1.2660316737589783,0.8812557663808526,2.416326019393653
2024-06-25,68.35824321625655,9.994643664256845,6.258777713668387,6.160758799606909,0.0,2.4644309484607074,2.199144739565063,1.2661391620311826,0.8813305865150257,2.41653116963933
2024-06-26,68.3441266032055,9.996127076418402,6.257485217855163,6.176502405274646,0.0,2.4639220205472094,2.1986905957212333,1.26596536395084,0.8811485835513081,2.416032133475693
2024-06-27,68.37990579802607,10.011120656159504,6.260761107003566,6.104821241878291,0.0,2.4709160830681807,2.206940156171885,1.2666281161673671,0.8816098783019132,2.4172969632232184
2024-06-28,68.38016583237408,10.020412179372574,6.260784915356522,6.103323341657562,0.0,2.462812863081571,2.206948548699454,1.2666329328867307,0.8816132308781887,2.4173061556933226
2024-07-02,68.37929905890509,10.020285162607994,6.260705554884175,6.1032459771370045,0.0,2.462781644952413,2.2069205738557818,1.267884457536261,0.881602055723096,2.4172755143981943
2024-07-04,68.38918140586182,10.01121088274094,6.26161036767604,6.099056979749163,0.0,2.463771454018266,2.2104089321053553,1.265912751080421,0.8817294670524359,2.417117759715563
2024-07-05,68.39316989841285,10.014203632755713,6.261975548042227,6.100046598601786,0.0,2.4639151424480707,2.210537844301396,1.2571117181877063,0.8817808899725393,2.4172587272777046
2024-07-08,68.38718733402925,10.026004923727896,6.261427793464682,6.105851640790983,0.0,2.4630657528542708,2.2119925260526916,1.249522168540035,0.8842392107755694,2.410708649764621
2024-07-09,68.3905686548545,10.01369597688007,6.261737382102836,6.12009921778728,0.0,2.4631875361275535,2.2137500212101124,1.2481893815721492,0.8842829309017286,2.4044888985637543
2024-07-10,68.41485462573105,10.01725191059497,6.263960968990462,6.122272507968779,0.0,2.457721034562292,2.2170726180763047,1.2486326223810134,0.884596945976159,2.3736367657189668
2024-07-11,68.43959199405738,10.02087393758729,6.2662258851482076,6.099112234214384,0.0,2.4624157883995377,2.2159712178927573,1.2363971224226098,0.8849167975726093,2.374495022705227
2024-07-12,68.43959199405738,10.022903854255556,6.2662258851482076,6.099112234214384,0.0,2.4624157883995377,2.2160980876845238,1.2363971224226098,0.8849167975726093,2.3723382362451932
2024-07-15,68.43316723881601,10.028305849928424,6.265637644242232,6.111732900790581,0.0,2.46218462952962,2.218427209485251,1.2235952676610986,0.8848337261563761,2.372115533390405
2024-07-16,68.51704424847414,10.038692120631804,6.273317296820147,6.056860351685513,0.0,2.465202474418056,2.217589912004846,1.1830537030927388,0.88591824715678,2.362321645715979
2024-07-17,68.51547799382067,10.041764914818305,6.273173892904864,6.056594885368578,0.0,2.4651461215077752,2.2174122088898702,1.1822643424488173,0.8858979956472116,2.362267644593905
2024-07-18,68.5115622353908,10.047541173788655,6.272815371965182,6.08787254064879,0.0,2.4688153310447483,2.2045851599331376,1.15882818434076,0.8858473652984783,2.362132637589448
2024-07-22,68.48172669946567,10.045685988644824,6.270072052129738,6.127801043863979,0.0,2.467735632429997,2.203621018341278,1.1567980166001717,0.8854599535057991,2.361099595018546
2024-07-23,68.4835993333758,10.045979310773266,6.270255130804693,6.126710454690996,0.0,2.467807687386618,2.2029236532422596,1.1560700855098094,0.8854858078873225,2.36116853632922
2024-07-24,68.49594716255667,10.04779063549468,6.2713856794328215,6.127815121718891,0.0,2.4682526416248836,2.1880839367663363,1.1534850952121887,0.8856454640327981,2.3615942631607183
2024-07-25,68.4871640945012,10.045359610029271,6.27058151496023,6.14353390415037,0.0,2.467936143615475,2.1878033641058523,1.150924985043874,0.8855318998774595,2.361164483716271
2024-07-26,68.4718642405096,10.043115502869068,6.269180683389969,6.1637394894725315,0.0,2.467384813112057,2.186045318371439,1.149398702167012,0.8886342443848712,2.360637005723444
2024-07-29,68.50621142265379,10.054376049309816,6.2723254596161695,6.117811964836397,0.0,2.4737022459124813,2.1746965506508698,1.1499751420164346,0.8890800053202568,2.3618211596837786
2024-07-30,68.50490647316204,10.05418452721798,6.272205980407633,6.117695428898292,0.0,2.4755599882988073,2.1746551256603532,1.1499532365651486,0.8890630695639659,2.3617761702257734
2024-07-31,53.65506629706216,7.876524643450013,4.912576996794307,4.789570508822865,0.0,1.9389317077100732,1.7042487609396866,0.9014730470191437,0.6963404578679708,1.8518021203522184
2024-08-01,68.5025576893544,10.056252549611425,6.271990929302487,6.113676079967447,0.0,2.4754751103606463,2.1758504297976042,1.1509297009704418,0.8890325868285054,2.364234923807044
2024-08-02,68.49864340757118,10.055677928641199,6.271632543562346,6.1133267404432665,0.0,2.476222514871319,2.1805513120674695,1.1508639360805715,0.8889817869142148,2.364099829848429
2024-08-05,68.49994811846139,10.055869461667974,6.2717520009248835,6.113443182515354,0.0,2.4769045884886065,2.1805928455767765,1.1508858568754345,0.8889987195739125,2.361605225915673
2024-08-06,68.49933924719417,10.05578007868083,6.271696253589399,6.114023745070448,0.0,2.476882572179442,2.1808274241718357,1.1508756270672473,0.8889908175857825,2.361584234460846
2024-08-07,68.50377555714911,10.062145828711868,6.2721024354420996,6.107181355376434,0.0,2.4887259526997685,2.1644601235223595,1.1508231739193966,0.8890483924304051,2.3617371807485603
2024-08-08,68.50238371177578,10.05698892665804,6.271975000177623,6.1106128843149,0.0,2.488675387286774,2.167844773653748,1.1507997917350263,0.8890303289312532,2.361689195466855
2024-08-09,68.49351202691398,10.055051605932709,6.271162722083814,6.116169991387451,0.0,2.4883530810754713,2.174801293458578,1.1506507526426897,0.8889151913771494,2.3613833351281563
2024-08-12,68.39197717178507,10.143532760880376,6.2637822374945165,6.1216539482059105,0.0,2.5196660422858628,2.1544869417844463,1.1584276231287511,0.8878690337247497,2.358604240710312
2024-08-13,68.39419949008771,10.162697580327825,6.263869619946359,6.0897801823865185,0.0,2.5463338306428906,2.1476686051908573,1.1584437836915156,0.8878814198790157,2.3491254878473087
2024-08-14,68.46644252450088,10.207329440315103,6.2704859843732725,6.099259605679985,0.0,2.580381600542341,2.179010066465361,1.1597943741193655,0.8888192661941909,2.1484771378094973
2024-08-15,68.45488381202205,10.242798049083571,6.269427381911637,6.096325891006873,0.0,2.5723298960223384,2.167852757424994,1.1595985741155868,0.8886692130299724,2.148114425382977
2024-08-16,68.43594639128257,10.239964472201933,6.267693001871597,6.105933453054125,0.0,2.6100688316190195,2.144918729406869,1.1595315807129745,0.8884233707781386,2.147520169072767
2024-08-19,68.4384649852275,10.24034132550602,6.267923666814153,6.0993053399198205,0.0,2.6139720128978543,2.144109337989887,1.1598280623677377,0.8884560667199668,2.147599202557063
2024-08-20,68.43881239204406,10.242550689223515,6.267955484000701,6.099336301167297,0.0,2.608274565460639,2.1471659373478946,1.1598339498781456,0.8884605766939101,2.1476101041838365
2024-08-21,68.45045255891512,10.256985395703094,6.269021546447201,6.075242258538671,0.0,2.620776191837416,2.130903772600855,1.1600312160235893,0.8886116872846641,2.147975372649389
2024-08-22,68.45444935007639,10.257584296470556,6.269387591797814,6.072423644064052,0.0,2.620929217781403,2.1283625851970975,1.1600989497249403,0.8886635729217165,2.1481007919660344
2024-08-23,68.44402391756564,10.267444396024457,6.268432780564323,6.062868645696093,0.0,2.635125221656922,2.1289268424930903,1.1568763223338017,0.8885282317979151,2.14777364186775
2024-08-26,68.42622114795635,10.267311391134129,6.266802317330043,6.058246496030428,0.0,2.6599429811201842,2.129388145423082,1.156575410706254,0.8882971193866823,2.147214990912845
2024-08-27,68.41724643207992,10.255872606814256,6.2660152265654325,6.057485599224481,0.0,2.663414866403084,2.1189714588023962,1.156430148453155,0.9176183542294705,2.1469453074278073
2024-08-28,68.40046505616807,10.266097597248907,6.270854903362139,6.056033508670407,0.0,2.6656936045784283,2.1199855238010246,1.1548845797602905,0.9195545812053862,2.1464306452053448
2024-08-29,68.30326336603602,10.26544081383254,6.2644766916054975,6.067565600052572,0.0,2.6821702532930916,2.118239429626496,1.1534967203575461,1.0019667032063866,2.1433804219898467
2024-08-30,68.24388306810742,10.288152615314248,6.265357828510572,6.086334191093819,0.0,2.698820189627456,2.117283724984844,1.1575557041036422,1.0010956308971166,2.1415170473608773
2024-09-02,68.22057408563151,10.289445712555644,6.263217869451028,6.086785409152699,0.0,2.7023259503385684,2.1269336843936673,1.1571603361320555,1.0127713490502097,2.140785603294616
2024-09-03,68.18641636572109,10.29377670086426,6.260081905783322,6.089301065351236,0.0,2.7095707063266055,2.130926266872396,1.1616384795555652,1.0285747874926243,2.1397137220329046
2024-09-04,68.06823489584374,10.311239288676337,6.246915127492755,6.0869657871721525,0.0,2.7200217389769707,2.134645504725943,1.1590690427200938,1.1376953344630925,2.1352132799289025
2024-09-05,68.03544330478827,10.317495813839624,6.243905701928356,6.103328473648302,0.0,2.7308180822353947,2.1386616074438414,1.1590151119328647,1.1371472544341255,2.1341846497492187
2024-09-09,67.98400192441754,10.362747579877515,6.239184704862564,6.099721895628664,0.0,2.736314287358076,2.1293575882211058,1.1581387843257784,1.1579622357250328,2.132570999583712
2024-09-10,67.95257527149953,10.369293449165626,6.236300545550655,6.102066478187915,0.0,2.7482749611878114,2.142984373810387,1.1594927850035859,1.157426949830643,2.131585185763845
2024-09-11,67.95437274311756,10.379518671856932,6.23646550726384,6.103361540058193,0.0,2.7472140072594846,2.130444938642058,1.1595234557377563,1.1574575659196424,2.1316415701445326
2024-09-12,67.96987260482963,10.402422519477431,6.237887996340445,6.094417454354206,0.0,2.6882473829637066,2.161672422233669,1.155630265911032,1.157721572950907,2.1321277809389705
2024-09-13,67.9703007835408,10.41181136432778,6.237927292145194,6.091306077980164,0.0,2.6882643176769205,2.1548825400659517,1.1556375458463748,1.1577288660605156,2.132141212356307
2024-09-16,67.97072896764664,10.411876954329413,6.237966588445036,6.084792891124527,0.0,2.6930689307025237,2.155148097971088,1.1565267665758912,1.1577361592620112,2.1321546439428682
2024-09-17,67.97158535204282,10.417551833930288,6.238045182530039,6.084869555326384,0.0,2.692598889051917,2.1488755955371754,1.156541338017035,1.1577507459406702,2.1321815076236765
2024-09-19,67.97261304180387,10.417709341090074,6.2381394980462925,6.075889913387305,0.0,2.692639599538432,2.156467786528475,1.156558824231093,1.1577682504402533,2.1322137449342047
2024-09-20,67.97346947367707,10.424014434524292,6.238218096488468,6.075462481104682,0.0,2.692673525884249,2.149565143809285,1.1565733964800617,1.1577828379275823,2.132240610104307
2024-09-23,67.98391968053991,10.42536498527935,6.239177156987639,6.062282729942885,0.0,2.693717576049116,2.1482574091362885,1.1567512074898403,1.1579608348762782,2.132568419698689
2024-09-24,67.98434803625007,10.42543067382221,6.2392164690363465,6.062320927408346,0.0,2.6962548841974847,2.1454985759443015,1.156380445672307,1.1579681310006864,2.1325818566682573
2024-09-25,67.9804073673175,10.42281021894706,6.238854816873558,6.069908125425113,0.0,2.6959725880513377,2.1453742135016616,1.1563134168248133,1.1579010101240355,2.132458242934928
2024-09-26,67.9935161424144,10.43616310586929,6.240057865631632,6.073851338797792,0.0,2.692333342603117,2.1155398053676913,1.1575446608059832,1.1581242901029887,2.1328694484071034
2024-09-27,67.98323432263133,10.42223553231584,6.239114258740117,6.149675823065545,0.0,2.6857514935373574,2.08497636824109,1.1445161193006705,1.1579491612684643,2.132546920899578
2024-09-30,53.65894535403357,8.223650510891696,4.924512556706342,4.898478514500213,0.0,2.1198549033766696,1.6347241244520831,0.9047553259949532,0.9139655002640742,1.683212336594725
2024-10-02,67.98383401004564,10.399896651905195,6.239169294637344,6.227355815517653,0.0,2.685397137377993,2.026901466736571,1.146920515792079,1.1579593756624298,2.1325657323250953
2024-10-03,68.05398469804129,10.419458234971893,6.245607325456193,6.216751966177068,0.0,2.6581454133831453,2.0247040127897766,1.149617742429355,1.1591542427665964,2.0725763639846755
2024-10-04,68.07279044750942,10.3920541330899,6.247333210092632,6.196514433234319,0.0,2.657618146896064,2.0498687496629002,1.1511972300355948,1.1594745585332795,2.07314909094589
2024-10-07,68.07974863192089,10.392863988635105,6.247971792649186,6.176578262932474,0.0,2.6601612851496603,2.0502044743445897,1.152198257025225,1.1669123056821114,2.0733610016607646
2024-10-08,68.08017819609148,10.391793815049391,6.248011215603514,6.176238652196804,0.0,2.6576541819112927,2.0536246595125083,1.152205527073934,1.1669196685723515,2.0733740839887242
2024-10-09,68.09229413797577,10.440217221494649,6.249123147780933,6.1653472092451125,0.0,2.6568649847667922,2.0490676767314246,1.1561970861435966,1.1671273403391225,2.0237611955226007
2024-10-10,68.09719329605674,10.429608047424047,6.249572764621665,6.183841108648534,0.0,2.6561725613688614,2.0441660668672728,1.1488329423663506,1.1672113137374833,2.0234018989090363
2024-10-14,68.10905733563287,10.441398703159734,6.250661578639168,6.1849184707554645,0.0,2.656382829596387,2.0294987014484445,1.1369132926206043,1.167414667804657,2.0237544203426685
2024-10-15,68.11774305737039,10.427578575672351,6.251458704737681,6.186086004963022,0.0,2.656721589270779,2.031020157036981,1.1378158636127698,1.167563544317613,2.0240125030184206
2024-10-16,68.09169253558358,10.465999209599117,6.249067936137935,6.183720237087954,0.0,2.655705569353847,2.028223974465645,1.1352350567321805,1.1671170286495425,2.0232384523901983
2024-10-17,68.08962997951245,10.464798701981024,6.248878646482611,6.183532926870772,0.0,2.655625125742575,2.032075107505267,1.1352006694835863,1.1670816756685325,2.0231771667531713
2024-10-18,68.08877061802757,10.469462618048706,6.248799779177354,6.17979478464955,0.0,2.655591609009527,2.032175670950378,1.1351863420781758,1.1670669458918825,2.0231516321668512
2024-10-21,68.0880831444578,10.469356910767248,6.24873668676649,6.179732388963116,0.0,2.653293033182362,2.0354365881486247,1.1351748804142354,1.1670551623382628,2.0231312049618637
2024-10-22,68.09461470392891,10.470361216133607,6.249336116114536,6.18486916081246,0.0,2.652916452677088,2.0356318436839724,1.121778110878238,1.1671671157058252,2.023325280065359
2024-10-23,68.10321077055434,10.45905925424891,6.2501250141772156,6.185649920753714,0.0,2.65400877174894,2.0351313933481037,1.1219197208928036,1.1673144554966919,2.0235806987792766
2024-10-24,68.08765348052633,10.45667001861086,6.248697254656676,6.182343765798711,0.0,2.6534024980691555,2.059403313462873,1.1216634329690978,1.1670477977380842,2.0231184381682152
2024-10-25,68.06832421452566,10.485623121264874,6.246923324652943,6.1805886727524975,0.0,2.6526492290097856,2.0552858455077483,1.1213450062096078,1.166716486903229,2.022544099173652
2024-10-28,68.06574780822649,10.489011267030433,6.246686876748727,6.180354735634568,0.0,2.652548825448188,2.055208052327733,1.1213025629678963,1.1666723263374903,2.0224675452784653
