date,FB SECURITIES (HONG KONG) LTD,KGI ASIA LTD,MIB SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CHRISTFUND SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,HANG SENG BANK LTD
2024-06-12,86.95492971337175,3.779315794343337,1.0147100901000505,2.449582051193424,2.547002796634344,0.0,1.6452286152049467,0.9360784457146852,0.6731524934374555
2024-06-13,86.94725309702412,3.778982146124594,1.014620508749212,2.449365795465531,2.5467779403395876,0.0,1.6450833699735983,0.9448240766084417,0.673093065714926
2024-06-20,86.9608526008139,3.7795732203700374,1.0147792065224301,2.4497489031340485,2.548437663088389,0.0,1.6284382037657776,0.9449718574543319,0.6731983448510921
2024-06-21,86.92499857258188,3.7780148993451723,1.01436081225384,2.4487388697258266,2.5886170192329314,0.0,1.6277667974077936,0.9445822448109147,0.6729207846416397
2024-06-24,86.92291621981855,3.777924394198266,1.014336512488811,2.4486802083713735,2.58855500699374,0.0,1.6301233771605552,0.9445596166431841,0.6729046643255233
2024-06-25,86.9230258148451,3.7779291575189453,1.0143377913947875,2.4486832957410125,2.588432187714721,0.0,1.6301254324691268,0.9445608075723517,0.6729055127439585
2024-06-26,86.92335460158293,3.7779434475530502,1.0143416281320656,2.4486925578966408,2.5884419784711645,0.0,1.6297533479741813,0.9445643803778735,0.6729080580121003
2024-07-04,86.9235737941233,3.777952974302513,1.0143441859730429,2.4486987327059864,2.5884485056832753,0.0,1.629505290080423,0.9445667622632371,0.6729097548682255
2024-07-11,86.92383682663096,3.777964406465288,1.0143472553992439,2.4487061425183083,2.5884563383812615,0.0,1.6295102209966752,0.9442670185013862,0.672911791106872
2024-07-15,86.92712936112285,3.7781075096527625,1.0143856772343476,2.4487988955504925,2.587288325685149,0.0,1.6270501650257971,0.9443027858103485,0.6729372799182625
2024-07-16,86.9281815867817,3.778153242460147,1.0143979560550727,2.4488285374936947,2.5873196439995025,0.0,1.6270698599581443,0.9431037476385884,0.6729454256131444
2024-07-18,86.93103149253344,3.7782771077068373,1.014431212687349,2.448908821360291,2.5841260081386186,0.0,1.6271232027943536,0.9431346669186861,0.6729674878604391
2024-07-19,86.9293147307749,3.778159873075562,1.0144111791425643,2.448860458963775,2.5835706068821613,0.0,1.62961291205494,0.9431160413772482,0.672954197728848
2024-07-31,75.04274088177333,3.2615404049049683,0.8757022357731752,2.114007241938843,2.230297342185153,0.0,1.4176673286362378,0.8141558797939205,0.5809355295376482
2024-08-06,86.9130953260566,3.777454938218297,1.0142219087506805,2.448403546827684,2.5828364231148884,0.0,1.648219146786784,0.942940073341393,0.672828636903669
2024-08-08,86.9130953260566,3.774933566164225,1.0142219087506805,2.448403546827684,2.585357795168961,0.0,1.648219146786784,0.942940073341393,0.672828636903669
2024-08-09,86.90505362302684,3.8010562444464275,1.0141280670647315,2.4481770063489825,2.585118582889886,0.0,1.6308472662585851,0.942852827063761,0.6727663829007756
2024-08-13,86.89957647576023,3.8121610941984385,1.0140641521536997,2.4480227112252866,2.5849556570922494,0.0,1.6257025231931628,0.9427934042388585,0.6727239821380862
2024-08-14,86.89983936305497,3.8121726266909755,1.0140672198853558,2.4480301169468577,2.584660958561907,0.0,1.6257074412440409,0.9427962563633174,0.6727260172525822
2024-08-15,86.9000584370156,3.8121822371547243,1.014069776342581,2.4480362884157283,2.584667474476289,0.0,1.6257115396425028,0.9425465337618372,0.6727277131907347
2024-08-16,86.90224923737478,3.81227834445735,1.014095341623781,2.4480980048158827,2.582211578020929,0.0,1.6257525247636757,0.942570295901033,0.6727446730425712
2024-08-19,86.89348669864727,3.818195952325375,1.0139930882323862,2.4478511578842532,2.5819512081323057,0.0,1.6293698014806852,0.942475254532211,0.6726768387655186
2024-08-21,86.90111000740245,3.824833489839156,1.014082047516688,2.4480659118994534,2.580160907480432,0.0,1.6164538426098,0.9425579394391285,0.6727358538128968
2024-08-28,86.89843731586257,3.824715854976852,1.0211095099639496,2.4479906202829107,2.5800815532094865,0.0,1.612421031703209,0.9425289505501444,0.6727151634508874
2024-08-29,86.88770439103506,3.836846637252943,1.0257725989339428,2.4476882661771584,2.57472161348981,0.0,1.612221879747684,0.9424125377274695,0.6726320756359319
2024-08-30,86.88792340381552,3.836856308568995,1.0257751845392433,2.4476944359225397,2.5744760392597676,0.0,1.612225943581561,0.9424149132119142,0.6726337711004643
2024-09-02,86.87478459095955,3.836276115890673,1.0281403319387163,2.447324306244417,2.5740867382204873,0.0,1.6245834530525398,0.9422724053386413,0.672532058354977
2024-09-03,86.87850685115524,3.8364404860005163,1.0304527156835293,2.4474291649545012,2.5741970282275477,0.0,1.618100101942232,0.9423127781934854,0.6725608738429568
2024-09-09,86.85948288424116,3.8356004126668606,1.0521494809770298,2.4468932463119493,2.5736333509629374,0.0,1.6177205850379988,0.9421064380091888,0.6724136017928788
2024-09-10,86.85401147943341,3.8353588026337175,1.0583823495950335,2.446739112957394,2.5734712340653663,0.0,1.6176186824720076,0.942047093358229,0.6723712454848343
2024-09-11,86.83497636278312,3.8345182369423885,1.0800666126643437,2.446202880218863,2.572907226435756,0.0,1.617264161595055,0.9418406322402367,0.6722238871202394
2024-09-13,86.81616823905395,3.8336876949596177,1.101492291859069,2.4456730420319372,2.5723499445720943,0.0,1.6169138683638233,0.9416366331619124,0.6720782859976014
2024-09-16,86.79977245530614,3.8329636787345525,1.1201699020122533,2.4452111611734715,2.571864139977509,0.0,1.6166085039292688,0.9414587991141827,0.6719513597526137
2024-09-17,86.76852831543405,3.8315839786510675,1.155762336816172,2.444330991590356,2.5709383808349617,0.0,1.6160265952354276,0.941119914926226,0.6717094865117343
2024-09-19,86.74865738955101,3.830706504724373,1.17839872997281,2.44377121351286,2.5703496083041,0.0,1.6156565077702787,0.9409043883471815,0.6715556578173847
2024-09-20,86.74036233381831,3.8303402059837524,1.1878482213516672,2.4435375359088023,2.570103827056355,0.0,1.6155020159178382,0.9408144174522379,0.6714914425110405
2024-09-23,86.7309777363847,3.829925794516014,1.211119331494637,2.443273165142167,2.5698257628526724,0.0,1.6027467879475468,0.9407126290306779,0.6714187926315782
2024-09-24,86.69215145984394,3.8279597810178463,1.2555949850105286,2.442179401390734,2.568675346146506,0.0,1.6020292970159584,0.9402915065017569,0.6711182230727222
2024-09-25,86.62309179889519,3.824910397652098,1.340537964934178,2.440233941754584,2.5603467213932505,0.0,1.600753107669877,0.9395424627701328,0.6705836049306935
2024-09-26,86.5378451055352,3.8211462632044952,1.4441570399687675,2.437832481933197,2.5563207657582643,0.0,1.5941568178535235,0.9386178491762379,0.6699236765703149
2024-09-27,86.50299019668778,3.8196072174316984,1.4927610818021115,2.4368505944267604,2.5483900989560317,0.0,1.5927618957502614,0.9369850640062815,0.6696538509390768
2024-09-30,75.04274088177333,3.3135709417228156,1.3276494928185727,2.114007241938843,2.2097899088452317,0.0,1.3795696552340486,0.8112169164171802,0.5809355295376482
2024-10-02,86.43596535386891,3.816647683052642,1.5828785564430414,2.4349624570607205,2.5390183231426398,0.0,1.5882679915026263,0.933124649800657,0.6691349851287713
2024-10-03,86.06919892276707,3.7380305644428105,2.0840295678115064,2.4246303865321286,2.525697892943984,0.0,1.5659230631190184,0.9261939012196176,0.666295701163858
2024-10-04,86.06876911420133,3.7380118976308068,2.0840191606766574,2.4246182785199486,2.529430597113887,0.0,1.5626693019781628,0.926189276033404,0.6662923738458014
2024-10-07,86.0754316294019,3.738301254169121,2.0841804829481294,2.42480596629918,2.5221351847105358,0.0,1.5625405598495825,0.9262609716111807,0.6663439510103695
2024-10-08,86.07758104789396,3.7383946045443963,2.084232527718467,2.4248665169427834,2.5209495990136013,0.0,1.562579578574326,0.9250355348036597,0.6663605905088101
2024-10-09,86.07811841929015,3.7384179428666835,2.084245539317187,2.4248816550761965,2.5203410496936014,0.0,1.562589333559998,0.925041309682912,0.6663647505132682
2024-10-10,86.072659038096,3.7381808390708757,2.0841133490334043,2.424727860435365,2.5256745803791087,0.0,1.563339205435787,0.9249826402646831,0.6663224872847705
2024-10-14,86.07394859322882,3.7382368451283425,2.0841445735720283,2.424764188118198,2.52571242046277,0.0,1.5633626276481276,0.9234982816007629,0.6663324702409519
2024-10-15,86.07932215556534,3.73847022176604,2.084274685887862,2.424915565180935,2.519627139502877,0.0,1.5634602277544496,0.9235559352307515,0.6663740691117392
2024-10-21,86.07942963365566,3.7384748895960143,2.0842772882998855,2.424918592914978,2.5195054261336756,0.0,1.5634621798808763,0.923557088376777,0.6663749011421338
2024-10-23,86.07835486483005,3.738428211820804,2.0842512644720914,2.424888315914777,2.519473968143079,0.0,1.5646912368414096,0.9235455570461037,0.6663665809316844
2024-10-24,86.07852682603858,3.738435680186508,2.084255428240868,2.424893160184002,2.5192792284888244,0.0,1.564694362670156,0.9235474020396608,0.6663679121513943
2024-10-25,86.07702218875924,3.7383703329983273,2.0842189958281323,2.4248507734845335,2.522980867962107,0.0,1.5646670120920771,0.9215335647163102,0.6663562641592718
2024-10-29,86.08400844956742,3.738673749978606,2.0843881570876177,2.4250475814071795,2.5231856404078705,0.0,1.5647940050054758,0.9216083590535548,0.6582940574922752
2024-10-30,86.09475875781291,3.739140641518225,2.084648458804459,2.4253504252161475,2.51101258039326,0.0,1.5649894189760551,0.9217234509750382,0.6583762663038963
2024-11-05,86.0952963437077,3.7391639891562987,2.0846614755969233,2.425365569392138,2.5104038475819963,0.0,1.5649991909557817,0.9217292063256924,0.658380377283465
2024-11-06,86.09497379136522,3.7391499805384663,2.084653665501938,2.4253564828638488,2.510769088180991,0.0,1.564993327753302,0.921725753106675,0.6583779106895631
2024-11-07,86.09561889846707,3.7391779978790973,2.0846692857504294,2.4253746559885125,2.510038604246264,0.0,1.5650050542021943,0.9217326595705846,0.658382843895849
2024-11-08,86.09615649510359,3.7392013459836893,2.084682302802988,2.4253898004671055,2.510054277381883,0.0,1.564390408266952,0.9217384150362388,0.6583869549575609
2024-11-12,86.09400614883873,3.739107955314754,2.0846302355680995,2.425329223687484,2.5098667055108304,0.0,1.5643513358947563,0.9217153936048692,0.6609930015804764
2024-11-14,86.095274840143,3.7391630552451773,2.0846609549221036,2.425364963621467,2.510303314697212,0.0,1.5643743883582841,0.91985574096239,0.6610027420503513
2024-11-18,86.0694783006368,3.7380426979705894,2.084036332504897,2.4246382568048945,2.509551157987678,0.0,1.593868440263276,0.9195801265920798,0.660804687239786
2024-11-19,86.06840378029558,3.7379960309871874,2.0840103146937596,2.4246079868046753,2.5095198279062156,0.0,1.5950969755367412,0.9195686462442154,0.6607964375316198
2024-11-21,86.0668994968904,3.737930699167947,2.0839738908495273,2.4245656100740933,2.5112237436876756,0.0,1.5950690968053536,0.9195525742387671,0.6607848882862344
2024-11-25,86.06586801866018,3.7378859015260573,2.083948915235054,2.4245365526006726,2.512392108657099,0.0,1.595049980524197,0.9195415537597281,0.6607769690370096
2024-11-26,86.06595397423506,3.7378896346218693,2.083950996513395,2.424538974030189,2.5122947459792755,0.0,1.5950515735301258,0.9195424721228921,0.6607776289671949
2024-11-27,86.06659864651931,3.737917633078143,2.0839666062334663,2.4245571349057324,2.5115645196966385,0.0,1.5950635211760176,0.919549359905094,0.6607825784856024
2024-12-02,86.06767312178836,3.7379642981040373,2.083992622953252,2.4245874036362367,2.5115958746474027,0.0,1.5950834343169227,0.9183124167060713,0.6607908278477239
2024-12-06,86.06316050593303,3.737768312824705,2.083883357095217,2.424460280046584,2.5167072910736876,0.0,1.5949998024661336,0.9182642686497633,0.6607561819108855
2024-12-09,86.06423489535817,3.737814974122353,2.0839093717364285,2.424490546358805,2.51549033577947,0.0,1.5950197140161024,0.9182757320147377,0.6607644306139342
2024-12-13,86.02514439510176,3.736117253142414,2.082962857078752,2.423389339237876,2.509855694172528,0.0,1.5942952537497033,0.9178586498460364,0.7103765576709258
2024-12-17,86.02535908105125,3.7361265770660816,2.0829680553595784,2.4233953870933593,2.509612395956148,0.0,1.5942992325025753,0.9178609404711451,0.7103783304998683
2024-12-18,86.025895800613,3.736149887078856,2.082981051175158,2.423410506864134,2.509004145102344,0.0,1.5943091794716375,0.9178666670839367,0.7103827626109376
2024-12-19,86.02619636649295,3.73616294081306,2.082988328902717,2.4234189740181775,2.5086635213089523,0.0,1.5943147498285286,0.9178698740183129,0.7103852446172936
2024-12-23,86.02286878991418,3.7360184224126027,2.0829077568970966,2.423325233825549,2.512434580609518,0.0,1.594253080190153,0.9178343699227681,0.7103577662281314
2024-12-27,86.02512292656576,3.7361163207526062,2.0829623372520962,2.4233887344539875,2.5125004162524402,0.0,1.5942948558755086,0.9152380284590903,0.7103763803885181
2024-12-30,86.0240495134271,3.736069701855594,2.0829363462501185,2.4233584956444503,2.5099734849178272,0.0,1.5980183333161906,0.9152266082077577,0.7103675163809567
2025-01-02,86.022976127076,3.736023084121979,2.082910355896759,2.423328257589537,2.5099421661029657,0.0,1.5979983936472555,0.9152151882414231,0.7116064273240665
2025-01-03,86.02327667255419,3.736036136970123,2.0829176331303203,2.423336724168848,2.509751290638117,0.0,1.5978542432137286,0.9152183858032696,0.7116089135214012
2025-01-07,86.02209597025629,3.7359848584485116,2.0893774064968893,2.4233034629475894,2.5046010192969965,0.0,1.597832312054516,0.9152058240816869,0.7115991464175208
2025-01-09,86.02037864295252,3.7359102740207373,2.0893356945991775,2.423255084619262,2.5045510179610964,0.0,1.599796792545422,0.9151875531022072,0.7115849401995752
2025-01-10,86.01909069247226,3.735854337654174,2.089304411768832,2.4232188021406302,2.50451351826931,0.0,1.6012701014401147,0.9151738503463354,0.7115742859083487
2025-01-14,86.01911215799754,3.735855269913224,2.089304933141662,2.423219406839704,2.504239645144914,0.0,1.6015200447634548,0.9151740787222374,0.7115744634772547
2025-01-23,86.01954147075321,3.7358739151919362,2.089315360652895,2.4232315008845626,2.5042521435536504,0.0,1.6010289478255384,0.9151786462642151,0.7115780148739864
2025-01-24,85.9982312666809,3.73494840182416,2.107508997426186,2.422631177319529,2.515856423054922,0.0,1.5944700800103597,0.914951922854847,0.7114017308290931
2025-02-03,85.99848872877799,3.7349595835384095,2.107515306901138,2.4226384302094335,2.515564574354452,0.0,1.5944748535458673,0.9149546620442156,0.7114038606284946
2025-02-06,86.00363829447164,3.741670201888591,2.1076415043341825,2.42278349712785,2.5032402633483777,0.0,1.5945703302586163,0.9150094492760443,0.7114464592946943
2025-02-11,85.9826147825432,3.737013986129033,2.1353127710574933,2.4221912498838725,2.502628348520355,0.0,1.5941805389774133,0.9147857760402025,0.7112725468484299
2025-02-12,85.97360785210869,3.7366225229816163,2.1468114419769813,2.4219375182644987,2.501119132243526,0.0,1.5940135439022933,0.9146899495540215,0.7111980389683701
2025-02-13,85.95645701338171,3.743607326869669,2.1588512740775303,2.4214543669716737,2.500370823071792,0.0,1.5936955548135128,0.9145074784422242,0.7110561623718886
2025-02-14,85.96674669538035,3.7440554668961394,2.1591097060076545,2.421744234612524,2.4886993301546374,0.0,1.5938863330404365,0.9146169523719964,0.7111412815362678
2025-02-17,85.96953390822016,3.7441768566179965,2.159179708636886,2.4218227523753213,2.48803181900897,0.0,1.5914440109182642,0.9146466060719578,0.7111643381504473
2025-02-18,85.96974831669387,3.744186194614943,2.159185093642536,2.4218287924141157,2.487788623642931,0.0,1.5914479799880716,0.9146488872054465,0.7111661117980801
2025-02-19,85.96010099403473,3.7549877953149617,2.158942794977168,2.4215570204915142,2.487509449863434,0.0,1.5912693914443246,0.9145462474617289,0.7110863064121263
2025-02-20,85.94966288633171,3.766749599191352,2.158680635240754,2.421262971593285,2.4872073923826985,0.0,1.5910013614299459,0.9144351944019949,0.7109999594282738
2025-02-24,85.9500915061368,3.7687631315276784,2.158691400300698,2.4212750461172345,2.487219795762909,0.0,1.5885158604904286,0.9144397545715364,0.711003505092722
2025-02-25,84.52890838585144,3.710615455645045,2.137955936805387,2.3812393095076434,2.424269029193028,1.661590369008387,1.5622497810986065,0.8939246571649964,0.6992470757254613
2025-02-26,84.5308776136665,3.7119280316441725,2.1382509700267667,2.3812947840520584,2.4205244980899705,1.6616290782504008,1.5622861760524958,0.8939454824818385,0.6992633657357952
2025-02-27,84.52942659480202,3.710638203769657,2.1534180371484117,2.381253907821371,2.411409730060313,1.6616005554761628,1.5627498027914526,0.8902518056339128,0.6992513624967
2025-02-28,75.04274088177333,3.2955017594806337,1.919360786002287,2.114007241938843,2.1403432927578123,1.475120144033675,1.387363350707182,0.7903393913927805,0.6207748108667944
2025-03-03,84.51968532952901,3.711681748845397,2.1637132108022707,2.3809794894686984,2.410641448798631,1.6614090707773934,1.5625697097635263,0.8901492120242337,0.699170779990832
2025-03-04,84.51668207175098,3.7151683600756327,2.1667891614590062,2.3808568974555953,2.408678470288729,1.6613235280486651,1.5612633499082917,0.8901033799688352,0.6991347810442635
2025-03-05,84.5102587695787,3.71733763177902,2.171772899219356,2.380675951364168,2.4084954097464637,1.661197266785622,1.5611446932594368,0.8900357317503537,0.6990816465168812
2025-03-06,84.50652955827584,3.7171735956286778,2.1765801003485428,2.38057089851265,2.4078988257319103,1.661123962600855,1.5610758041266823,0.8899964568580613,0.6990507979167732
2025-03-07,84.50797976800676,3.717237385744637,2.1766174524639132,2.380611751297638,2.406959523531391,1.6611524690150623,1.5603671256541252,0.8900117300154013,0.6990627942710766
2025-03-10,84.5092642810496,3.717293887390025,2.17665053683671,2.380647936363863,2.4054761188431484,1.6611777183704304,1.5603908430821125,0.8900252581068149,0.6990734199573073
2025-03-11,84.5060530716565,3.7171526364970067,2.1836771893949853,2.3805574757607575,2.4024429100091385,1.66111459642116,1.5600864004638206,0.8898688634492696,0.6990468563473679
2025-03-12,84.49528176454581,3.716678840938349,2.189526832441755,2.3802540452402914,2.4021366899283394,1.6609028674998134,1.5665057659200603,0.8897554390202727,0.6989577544653041
2025-03-13,84.4925893667957,3.716560410920243,2.198035961297326,2.3801781996959925,2.3966676975763757,1.6608499437027655,1.5664558500370473,0.8897270874307855,0.6989354825437689
2025-03-14,84.49673158825414,3.7167426140744024,2.2067230368438806,2.380294887150923,2.38452902548771,1.6609313663260703,1.5665326450208956,0.8885450892156063,0.6989697476263703
2025-03-17,84.48906879785628,3.716405552284211,2.223434892738654,2.380079024354073,2.383822576449564,1.6607807407493629,1.5663905802204643,0.8811114754825347,0.6989063598648578
2025-03-18,84.49238226638346,3.7055213178676083,2.2306303022838145,2.3801723656235603,2.3839160645326234,1.6608458727811546,1.5664520104854993,0.8811460306644592,0.6989337693778256
2025-03-19,84.49113968522995,3.705466822884393,2.2330485690465816,2.3801373617895543,2.383881005642179,1.6608214476705705,1.5654485450246118,0.8811330721536229,0.6989234905585276
2025-03-20,84.48327085323466,3.7051217252090387,2.2426439730588963,2.37991569474736,2.3831688213280278,1.6606667719851131,1.5653027516119065,0.8810510104352451,0.6988583983897481
2025-03-21,84.47830181973231,3.7036784524279263,2.249864164803338,2.379775715782288,2.3827835811302225,1.6605690969218385,1.5652106855527266,0.8809991898565208,0.698817293792827
2025-03-24,84.47312636469455,3.703451551307851,2.2558527017655283,2.3796299218689194,2.3826376029438334,1.660467364281467,1.565114794923379,0.8809452165687394,0.6987744816457343
2025-03-25,84.46381214347122,3.7030431993440582,2.2678553587261594,2.379367537836556,2.381149747976656,1.6602842769372355,1.5649422213953565,0.8808480813141811,0.6986974329985804
2025-03-26,84.45098258047572,3.702480728567576,2.282700304443623,2.3790061257129325,2.380298083862166,1.660032089388736,1.564704515751908,0.8807142856014151,0.6990812861959204
2025-03-27,84.44705172037081,3.7023083926948552,2.287493638516938,2.3788953923622578,2.3801872903759356,1.6599548214433115,1.5643867056906018,0.8806732918255782,0.6990487467197173
2025-03-28,84.43795008070173,3.7019093606831075,2.298269971736717,2.378638996807521,2.3799307555814035,1.6597759127621448,1.5639731444342968,0.8805783735210895,0.6989734037719868
2025-03-31,75.0439382372231,3.2900592347088926,2.0547708023232105,2.114007241938843,2.115155288114194,1.475120144033675,1.3899757625976181,0.7826110062169079,0.6212102128485337
2025-04-01,84.41313739595068,3.6971483158099514,2.330898405052187,2.3779400170299696,2.3792313962114626,1.6592881759513698,1.5632686790863388,0.8803196093805593,0.6987680055274702
2025-04-02,84.09392542322684,3.6051018433759694,2.7848663155547646,2.3689477328041786,2.3702342285787896,1.6530135051086268,1.5507947253546384,0.8769906422575894,0.6961255837386143
2025-04-03,84.09782347650562,3.605268952700338,2.784995404037883,2.369057541978036,2.3657087408380484,1.6530901281783799,1.5508666102194903,0.8770312939007529,0.6961578516414444
2025-04-08,84.09802864721499,3.6052777483570844,2.785002198500082,2.369063321690237,2.3657145123802885,1.6530941611682979,1.5506264270887198,0.8770334335653156,0.6961595500349859
2025-04-10,84.09790554466923,3.6052724709578863,2.7849981218187847,2.369059853859532,2.365711049451565,1.6530917413719857,1.550770537107814,0.8770321497653252,0.6961585309978665
2025-04-22,84.09811071577904,3.6052812666318,2.7850049162942443,2.369065633583013,2.3657168210050696,1.6530957743697752,1.55053035350827,0.877034289434064,0.6961602293947229
2025-04-28,84.09964953101317,3.60534723555416,2.7850558759169495,2.3691089824080533,2.365760108554015,1.6531260224804574,1.550558724891511,0.877050337282392,0.694343181899294
2025-04-30,75.0439382372231,3.217129402767559,2.4851656612725126,2.114007241938843,2.110583567305931,1.475120144033675,1.3835971235651372,0.7826110062169079,0.6195774554170114
2025-05-02,84.098008130099,3.605276868789478,2.7850015190523703,2.369062743717748,2.365226001885206,1.6530937578684206,1.5529681288175927,0.8770332195983896,0.6943296301717914
