date,KGI ASIA LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,ICBC (ASIA) SECURITIES LTD,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL
2024-04-03,29.76411040526749,1.4655968309746272,12.628422790468571,4.133580381742899,34.91451285896075,7.679586336570668,3.819567817819852,0.6197341871821171,2.413949823823984,2.5609385671890426
2024-04-05,29.75846949364761,1.4659835336232914,12.625884925863756,4.169536399912096,34.90783689931432,7.684174132560091,3.81880022030341,0.619609642614348,2.4138053234050423,2.5358994287560397
2024-04-08,29.75587085155484,1.4658387393062624,12.624637874759296,4.169124577295057,34.90438907313697,7.683415171275781,3.827278227458971,0.6195484441404436,2.4132263291515934,2.5366707119207903
2024-04-09,29.64526873694965,1.4681538778970908,12.645259410672477,4.175709272418775,34.959516895840544,7.695550319908022,3.8333230121168125,0.6205269559463166,2.417037767103947,2.5396537511463664
2024-04-10,29.496595954039222,1.4691120950317917,12.644698670533675,4.232488963365722,34.95796665446391,7.705442277239724,3.833153027618426,0.6989540344692242,2.4169305862190793,2.5446577370192283
2024-04-11,29.347398525021557,1.4712393346823556,12.651258127001686,4.345943119894005,34.976101152284286,7.709439487019195,3.835141481521126,0.6993166179266637,2.41818437259862,2.5459777820505005
2024-04-12,29.20208289666291,1.2473421582048019,12.66149928963344,4.41777318095497,35.339484731506296,7.715680259501556,3.8382460192069248,0.6998827130251416,2.3668585030160343,2.5111502482879313
2024-04-15,29.101429838432264,1.2455129367879145,12.64257196806557,4.550591623887238,35.2538493894386,7.6845195783893425,3.9001743828947943,0.697519324534404,2.392906688331787,2.530924269238083
2024-04-16,29.07890435064623,1.2486159817074176,12.632638423989334,4.547016124963204,35.22614967235164,7.685284469956071,3.897109930959274,0.6969712684132452,2.394427922404893,2.592881854608696
2024-04-17,29.085349162857703,1.2525357593413018,12.6296454480936,4.546428485748839,35.22159717762769,7.684291252777159,3.896606283170221,0.6968811944752273,2.3941184755710774,2.5925467603371755
2024-04-18,29.088088639283015,1.255864103420169,12.628915292107424,4.5461656436929605,35.21956091618809,7.683847001885019,3.8963810091975573,0.6968409057768716,2.3939800647230665,2.590356423725831
2024-04-19,29.095520399506803,1.2577847897123626,12.627712866270583,4.545732793610266,35.21620758702019,7.683455449795365,3.896010026489441,0.696774558074801,2.3937521287985533,2.587049400721636
2024-04-22,29.083965676681707,1.261422320806179,12.626682397780668,4.562362622243155,35.21333381307261,7.679428295681791,3.8956920975334057,0.6899173877144046,2.3935567896926107,2.593638598793479
2024-04-23,29.087903654497676,1.2658511311091936,12.626768263731236,4.562393647938666,35.21357327632077,7.672000125616198,3.895718589631214,0.6899220793990802,2.3935730667337616,2.592296165022201
2024-04-24,29.0883858788034,26.379688058719925,12.626682397780668,4.562362622243155,10.099488277280559,7.671947953629686,3.8956920975334057,0.6899173877144046,2.3935567896926107,2.5922785366021874
2024-04-25,29.084138647812246,26.36053559201253,12.615401190182881,4.626568480636215,10.074158806240362,7.6647538018145625,3.8922115228341445,0.6893009865861481,2.3914182856746153,2.6015126862062936
2024-04-26,29.08263237828907,26.35997697225696,12.614158488554938,4.626112732610766,10.078261608527974,7.670792338153769,3.8918281138943245,0.6892330858158705,2.3854081838380266,2.6015960980583044
2024-04-29,29.074269309740114,26.352831774618945,12.610089283551353,4.695590256656839,10.075010459226018,7.600404070480911,3.8905726479471894,0.6890107459170988,2.3846386743280523,2.627582777533473
2024-04-30,29.037163624354562,26.327012965794644,12.597085451846471,4.720260063394926,10.064620862650552,7.6264882035154455,3.8865605945182327,0.6913531881886352,2.4211897101526056,2.6282653355839263
2024-05-02,29.13349784494616,26.220358318505532,12.54508293805281,4.876777463449945,10.056854534512553,7.500415904889418,3.873556697878074,0.7530224645934255,2.4111947036266455,2.6292391295454394
2024-05-03,29.14482272460988,26.213159340800168,12.540507613269709,4.871959595954411,10.053186693014892,7.497342728665732,3.871130885660058,0.7527478293150859,2.4103153153484764,2.644827273361587
2024-05-06,29.103759529689366,26.139949974373504,12.538836003631681,4.9858534519602395,10.058525698277597,7.506518051836348,3.8602199462437974,0.7506261790263284,2.4068891758404884,2.6488219891206493
2024-05-07,29.099536305813906,26.0165281970824,12.480504805322056,5.062532248462129,10.064345009081029,7.488691367804247,3.846773143667407,0.7470339223408404,2.4154784735924872,2.7785765268334988
2024-05-08,29.12749030479509,26.048104041399185,12.494364626184092,5.068154279875638,10.075521641845121,7.500027226135125,3.8510450531373976,0.7814138988591118,2.401385713988266,2.652493213780975
2024-05-09,29.115128377545403,26.06537631492445,12.5021664419771,5.071318971101254,10.081813067317322,7.505046157257827,3.853449748775316,0.7819018346189038,2.4028852035220707,2.6209138829603593
2024-05-10,29.127048084989955,26.073341697880814,12.505987010009243,5.072868728035918,10.08489399356237,7.5073396429157935,3.854627334035596,0.7821407779386462,2.4036195071674498,2.5881332234642183
2024-05-13,29.100367777421692,26.04465413155708,12.492227119315121,5.1746300876295415,10.069772587920658,7.499079585328376,3.8503862252978007,0.781280216384949,2.4009748905000556,2.5866273786447254
2024-05-14,29.033254834625687,25.993752709915412,12.467009576188863,5.2783405974583015,10.023333150482356,7.496662735337191,3.8426136095935073,0.7797030782684065,2.396128141616294,2.6892015665139777
2024-05-16,28.54677679309987,25.552311591497734,12.255287524661556,5.928152532814942,10.004489693351609,7.402114285879769,3.777356096821259,0.7664617043603896,2.355435691452924,3.411614086059948
2024-05-17,28.496318975702213,25.447185169620223,12.204081379848963,6.119670943444109,9.995458936159531,7.48588426182692,3.7615732077692208,0.7632592051168747,2.3783648997951032,3.3482030207168467
2024-05-20,28.34879954304291,25.32656822649916,12.130301497605444,6.089188975441292,9.935031300491888,7.456914674547717,3.7388325835729717,1.2472366877959808,2.398513625651928,3.3286128853507027
2024-05-21,28.27286758557483,25.26506941197173,12.116002364807875,6.2525553987045805,9.991241464351003,7.438137907443947,3.7424143809846364,1.2440961030056037,2.401246592693425,3.2763687904623753
2024-05-22,28.20164858208492,25.18983531151868,12.078680789695202,6.408205000369901,10.025246269597496,7.447616492765412,3.7299146997856645,1.2402638467252178,2.4278601199310366,3.250728887526465
