date,BOCI SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT,WOCOM SECURITIES LTD,EAST ASIA SECURITIES CO LTD,CELESTIAL SECURITIES LTD,J.P. MORGAN BROKING (HONG KONG) LTD,HING WONG SECURITIES LTD
2024-03-01,0.0,76.6461879076824,11.720127547532625,11.633684544784973,0.0,0.0,0.0,0.0,0.0
2024-03-04,0.0,76.4439009584805,11.953118470653958,11.602980570865535,0.0,0.0,0.0,0.0,0.0
2024-03-05,0.0,76.3715168645517,11.593571557306067,12.034911578142239,0.0,0.0,0.0,0.0,0.0
2024-03-06,95.49534277819646,3.3793691877120104,0.48188311395913885,0.5130826535908696,0.0,0.0,0.13032226654151838,0.0,0.0
2024-03-07,95.49529896753612,3.3794020542295673,0.4818878005793173,0.5130876436464409,0.0,0.0,0.13032353400855837,0.0,0.0
2024-03-08,95.49521134365887,3.3794677891826055,0.4818971740931616,0.5130976240487777,0.0,0.0,0.1303260690166013,0.0,0.0
2024-03-11,95.49507990145116,3.379566396407253,0.4819112350476867,0.5131125953803118,0.0,0.0,0.13032987171358396,0.0,0.0
2024-03-12,95.50748433115496,3.376345276741741,0.48214570515178995,0.5036314042685117,0.0,0.0,0.13039328268300332,0.0,0.0
2024-03-13,95.47974333999066,3.38498913851619,0.48199092929184256,0.5229251676791113,0.0,0.0,0.13035142452219636,0.0,0.0
2024-03-14,95.22614298294299,3.375998389022097,0.4807107302937483,0.5215362447034765,0.0,0.2656064503070927,0.13000520273059823,0.0,0.0
2024-03-15,95.2027365682347,3.3788175451381646,0.48111215187018436,0.5413917228497579,0.0,0.26582824722834864,0.13011376467884747,0.0,0.0
2024-03-18,95.24838607610258,3.3829564495503917,0.4768405549410573,0.4953898957696206,0.0,0.26615387525964945,0.13027314837670226,0.0,0.0
2024-03-19,95.23921960400065,3.382561831359929,0.47678493200894567,0.5050528517752575,0.0,0.26612282869957515,0.13025795215563205,0.0,0.0
2024-03-20,95.47968604537589,3.2659244615999428,0.44142430353936674,0.4571113425838215,0.0,0.22512852153051965,0.13072532537045703,0.0,0.0
2024-03-22,95.48061751812153,3.265956323033001,0.44045303830277693,0.45711580203247476,0.0,0.22513071782054483,0.1307266006896667,0.0,0.0
2024-04-05,95.36041052403782,3.2736440396219124,0.4313377422913858,0.43550789505687687,0.13750971467124304,0.22408036964951897,0.130682991247848,0.0,0.0068267234233950445
2024-04-08,95.36132576822536,3.272824895647317,0.43161555703736654,0.4357883957026007,0.13759828152432743,0.2232488203387045,0.13076716116496365,0.0,0.0068311203593637735
2024-04-09,95.36110349350476,3.272981721973742,0.4316362390733434,0.4358092776915172,0.13760487492107237,0.22325951791449566,0.13077342722995533,0.0,0.006831447691117068
2024-04-10,95.27509987879,3.2703645953702267,0.4264153924015084,0.43448565714246706,0.2340337769248547,0.2221058554275846,0.13066885878304388,0.0,0.006825985160308262
2024-04-11,95.28230295027225,3.2707792264788176,0.4264694552075704,0.43454074313194446,0.2340634487493697,0.2221340149781102,0.1228833105934191,0.0,0.006826850588523284
2024-04-12,95.3397696698458,3.272885899621646,0.4267441395214028,0.3743152894058083,0.2342142064578712,0.22227708906873506,0.12296245839038239,0.0,0.006831247688354578
2024-04-15,95.33465258981525,3.280601549653573,0.42775016555918904,0.37421952414816495,0.22987538797585427,0.2228010951850399,0.1232523356806708,0.0,0.006847351982259489
2024-04-16,95.33597025102895,3.281050879858495,0.4278087527014057,0.3723141251847815,0.2299068730415114,0.2228316113145488,0.12326921703502314,0.0,0.006848289835279063
2024-04-17,95.36339527739736,3.267443488237546,0.42807678414273725,0.35982116722939406,0.22907197461021056,0.22199228007866761,0.12334644786703645,0.0,0.00685258043705758
2024-04-18,95.3652624149162,3.2675074621167255,0.42808516553711085,0.3598282122344451,0.22907645965268486,0.2219966265064959,0.12334886288990722,0.0,0.0048947961464248894
2024-04-19,95.37175266028531,3.26678434678235,0.42811869439687966,0.35398217958847206,0.2290944015789891,0.2220140139199325,0.12335852392714797,0.0,0.00489517952091857
2024-04-22,95.37268639312788,3.2668163300871447,0.4271438403842558,0.35398564523503456,0.22909664451739423,0.22201618753812158,0.12335973166321228,0.0,0.004895227446952867
2024-04-23,95.38475436868967,3.2633665519381205,0.4272048969611979,0.35403624447056437,0.2212959084481985,0.2220479228627481,0.12239817945143722,0.0,0.0048959271780574885
2024-04-24,95.37836554663917,3.2720492373538144,0.42834154087456855,0.34908746775382055,0.22188470003083413,0.2226387152946557,0.12272383851262948,0.0,0.004908953540505179
2024-04-25,95.38937750186075,3.2725954480001915,0.42252131730152354,0.34816378712080526,0.21701196674685375,0.22267588088348655,0.12274432508306207,0.0,0.004909773003322482
2024-04-26,95.39120564225739,3.271709873516397,0.42253376457074526,0.348174043853931,0.2160363762835973,0.2226824408049036,0.12274794107022574,0.0,0.00490991764280903
2024-04-29,95.39111512527676,3.2717741300824956,0.4225420631576681,0.34818088201175296,0.2160406192501894,0.22268681430057702,0.12275035184669852,0.0,0.00491001407386794
2024-04-30,95.51282682867308,3.167953588567812,0.4231029723759146,0.3486430794670267,0.21632740531344555,0.20331629519022956,0.12291329847354861,0.0,0.004916531938941944
2024-05-02,95.53215828562742,3.14921645420883,0.4232278211619261,0.3477623601642929,0.21639123897971058,0.20337628955162182,0.12294956760210828,0.0,0.004917982704084331
2024-05-03,95.53410649120612,3.1520067268306584,0.4176960018252825,0.3480704849967959,0.21658296621043857,0.20355648526090894,0.12305850352865828,0.0,0.0049223401411463315
2024-05-06,95.53749121231775,3.1530931686257473,0.4178399743587678,0.3432664220418322,0.2166576185849378,0.20362664763441096,0.12310091965053284,0.0,0.004924036786021313
2024-05-07,95.54924175448973,3.1538385902530552,0.4169537155823761,0.3334971717822003,0.21670883853499232,0.20170470658696957,0.12313002189488198,0.0,0.004925200875795279
2024-05-08,95.55959605902615,3.154180359634188,0.41699889925594025,0.3236818423886692,0.2167323224399268,0.2007414176315409,0.12314336502268566,0.0,0.004925734600907427
2024-05-09,95.58578860582803,3.154189561556322,0.4171303983686656,0.2971765595669395,0.21680066820331037,0.20080472072023706,0.12318219784278998,0.0,0.004927287913711599
2024-05-10,95.59709343150125,3.150620307546043,0.41717973192028807,0.2893271132567191,0.21682630897894895,0.20082846967282938,0.1231967664653119,0.0,0.004927870658612476
2024-05-13,95.60376483617179,3.1514899951104,0.4133515041873521,0.2894069782254773,0.2168861610481091,0.19989805956092266,0.12027323476304232,0.0,0.004929230932911571
2024-05-14,95.61130547944387,3.1517385654660695,0.41338410683897775,0.28844388094290063,0.21000180009993719,0.19991382630358714,0.12028272118400159,0.0,0.004929619720655803
2024-05-16,95.6565314872546,3.109860293930376,0.4135839103562403,0.2866104953681494,0.21010330157906343,0.19803765094565917,0.12034085818143539,0.0,0.004932002384485057
2024-05-17,95.67068692893635,3.110320497173633,0.41364511331679654,0.2856663621066247,0.20816130018613566,0.19806695694677764,0.1085201091017769,0.0,0.004932732231898949
2024-05-20,95.68385986827931,3.1107808366406116,0.41370633439390275,0.27682840970178385,0.20325864656855694,0.19809627162269924,0.10853617049777313,0.0,0.004933462295353324
2024-05-21,95.68215571452096,3.1120090749953544,0.41386967923051665,0.27693771064207295,0.20333889975216543,0.19817448653127548,0.10857902413950582,0.0,0.004935410188159355
2024-05-22,95.71926095626509,3.1151762575590847,0.41429088649570356,0.2752433850021612,0.2035458436916924,0.15885270970206797,0.1086895281848843,0.0,0.004940433099312923
2024-05-23,95.71227048679847,3.120263356840098,0.41496742570137723,0.27569285890353373,0.20387823512944317,0.15911211701597244,0.10886701875844054,0.0,0.004948500852656388
2024-05-24,95.7153811898872,3.1169215197098907,0.4150495806295228,0.27574744036128357,0.20391859878384136,0.15914361790912915,0.10888857216612888,0.0,0.004949480553005858
2024-05-27,95.65795462086636,3.1150514534095843,0.4118326558130191,0.2755819995594044,0.2037962532909632,0.1580588339601486,0.1088232420485726,0.06395443004974569,0.004946511002207846
2024-05-28,95.68226686892496,3.1160687555228512,0.4119671506158616,0.275671998121137,0.20386280832616877,0.13238019487463565,0.10885878114504158,0.0639753160536578,0.004948126415683708
2024-05-29,95.68554221861694,3.1165622321278725,0.412032391843452,0.27175652692937513,0.20389509308444462,0.13240115928019408,0.10887602057907236,0.06398544751231555,0.004948910026321471
2024-05-30,95.68838353782111,3.114675153599922,0.4120446268741633,0.2707747851644059,0.2039011476150475,0.13240509084548382,0.1088792535808506,0.0639873475180697,0.004949056980947754
2024-05-31,95.70164525889669,3.115106825152946,0.39923240179304237,0.2698223640233363,0.2039294068461755,0.1324234412378602,0.10889434346155002,0.06399621570377603,0.00494974288461591
2024-06-03,95.63158919572811,3.1118372630121227,0.37717722741668097,0.2666571753929999,0.30270251619389216,0.13232650387655087,0.10881463000434033,0.06394936882964167,0.0049461195456518324
2024-06-04,95.63816857685752,3.1120835468082597,0.3702819633944731,0.26667827975543024,0.30272647333512015,0.13233697674866782,0.1088232420485726,0.06395443004974569,0.004946511002207846
2024-06-05,95.64384581688505,3.112268285240037,0.37030394394486776,0.262736666511403,0.3017550827527203,0.13135547156364974,0.10882970197639093,0.06395822649059789,0.004946804635290496
2024-06-06,95.64470590907813,3.112360662680954,0.3703149351986955,0.26274446498462667,0.30176403935921225,0.13036998012552356,0.10883293222791263,0.06396012488005128,0.0049469514649051185
2024-06-07,95.66927316634111,3.087461285204342,0.37041388585251844,0.2628146720816875,0.3018446727502982,0.13040481586544686,0.10886201312305836,0.06397721545775666,0.00494827332377538
2024-06-12,95.67207080412268,3.087583510861316,0.3674594681773248,0.2628250763241995,0.3018566221028643,0.13040997829918105,0.10886632272562317,0.06397974817200579,0.004948469214801053
2024-06-13,95.73176023834338,3.089509842248558,0.36768872471552017,0.262989051870803,0.2396553368054704,0.13049134057926953,0.10893424400248655,0.06401966488895224,0.0049515565455675705
2024-06-14,95.73456220781935,3.089632230158099,0.3657225892659391,0.26299946992477735,0.23867447997782568,0.13049650986605033,0.10893855932597851,0.06402220096533824,0.004951752696635387
2024-06-17,95.73822816461417,3.089846432333748,0.35980542937504906,0.2649985419048542,0.2386910271229467,0.13050555710347073,0.10894611196483046,0.06402663958253117,0.004952095998401384
2024-06-18,95.75719611772267,3.0904586022408433,0.3598767151366869,0.26505104423347503,0.21892600883383287,0.13053141326704293,0.10896769670462268,0.06403932473788217,0.004953077122937395
2024-06-19,95.7581026913692,3.0905198325731664,0.3598838452664505,0.26505629561057137,0.2179397112980382,0.13053399944690866,0.1089698556490191,0.06404059352987718,0.004953175256773596
2024-06-20,95.78941716825378,3.0717113033580388,0.3600015332117731,0.2651429733851798,0.2081013911201432,0.12760380919885048,0.10900549058674167,0.06406153585882274,0.004954795026670076
2024-06-21,95.80927215428135,3.0724115691579255,0.3600836036724115,0.26520341869986114,0.2081488325209516,0.12763289936218045,0.0882154575922128,0.06407614012928302,0.00495592458383218
2024-06-24,95.86803902850271,3.0307700318625326,0.3513914132334891,0.26140864627629895,0.20431693921323102,0.12672411014269952,0.08827285237853184,0.0641178293804783,0.004959149010029879
2024-07-08,95.86803902850271,3.0307700318625326,0.3513914132334891,0.26140864627629895,0.20431693921323102,0.12672411014269952,0.08827285237853184,0.0641178293804783,0.004959149010029879
