date,YUANTA SECURITIES (HONG KONG) CO LTD,CITIBANK N.A.,FUBON SECURITIES (HONG KONG) LTD,CATHAY SECURITIES (HONG KONG) LTD,KGI ASIA LTD,DAH SING SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-28,0.9246170470388119,86.61274849861887,2.476450532216164,1.6431745149773542,1.6701671148127113,1.7290929242747184,1.3720434898454208,1.3975900575467406,1.1180303521108612,1.0560854685583407
2024-04-02,0.9245858508189563,86.60982621814273,2.477692462470921,1.6449265540896092,1.6703517612475394,1.7290345853513882,1.3719971976312573,1.3975429034013105,1.1179926302012537,1.0560498366450324
2024-04-03,0.9241304030162316,86.56716251632372,2.491647305825596,1.6480907643521587,1.680127606161401,1.7281828688752647,1.3863762634067303,1.4013107310170538,1.1162375183365303,1.0567340226853141
2024-04-05,0.9239501296346104,86.5508776329901,2.495737050281107,1.6588475154237448,1.6797998577352817,1.727845746139323,1.3861058180925323,1.4042885979146131,1.116019769941427,1.056527881847266
2024-04-08,0.9240360521588226,86.54764690576877,2.494439778019568,1.6599897074617576,1.6833494929867525,1.7277812499904799,1.3860540782382338,1.4042361793427403,1.1159781117220202,1.0564884443108558
2024-04-09,0.9240126872360328,86.54545848564939,2.494617520739657,1.6599477334162036,1.6847518269229307,1.7277375617865305,1.3860190308540492,1.4042006722109217,1.1167927509511746,1.0564617302331185
2024-04-10,0.9239870984382201,86.54306177154645,2.4933443881233597,1.6611058131422576,1.6847051708818839,1.7276897153362027,1.3859806476573302,1.4065698832362896,1.1171230381304564,1.0564324735075505
2024-04-12,0.926279160554473,86.52097656902895,2.499689804817958,1.6642931350001489,1.6878864703437066,1.7272488206362748,1.3910437919905771,1.409581412617658,1.1168379559063122,1.0561628791039568
2024-04-15,0.9263927831958516,86.50910522364124,2.5012725503931645,1.6664719340171184,1.6948763379191871,1.7270118287744933,1.3908529300521322,1.4113137294731137,1.116684717123737,1.0560179654099522
2024-04-16,0.9262757246140849,86.49817397142179,2.5021599150547034,1.667464783714793,1.7018827202146796,1.7267936043247376,1.3906771824919273,1.4141439573782137,1.1165436133374833,1.0558845274475746
2024-04-17,0.9260617687748256,86.48943095847139,2.5020273334374936,1.6711468093483344,1.703515652357745,1.7266190644685517,1.392943221847373,1.4159263036867689,1.1165510862522248,1.055777801355291
2024-04-18,0.9237788283747415,86.48974317849952,2.4985467750909383,1.6711528420565855,1.707131723088766,1.7266252974272718,1.3929482502626034,1.4177363756560117,1.1165551169136325,1.055781612629931
2024-04-19,0.9234832401571383,86.46206842752903,2.5038821992797753,1.6781965199208333,1.7139233041238644,1.726072816596949,1.398156272026367,1.4222147125671287,1.1161978446675858,1.0558046631313278
2024-04-23,0.9234832401571383,86.46206842752903,2.499070511171623,1.6793994419478713,1.7175320702049788,1.726072816596949,1.398156272026367,1.4222147125671287,1.1161978446675858,1.0558046631313278
2024-04-24,0.9234732423603969,86.4611323735235,2.5001260738854354,1.6793812604654814,1.7175134758918515,1.7260541298201555,1.3981411353334494,1.4221993154131785,1.1161857605076475,1.0557932327989061
2024-04-25,0.9234721315074549,86.46102836877398,2.5001230664648877,1.679379240325072,1.7176317006376123,1.7260520535365989,1.398139453498912,1.4221976046388745,1.1161844178393612,1.0557919627772478
2024-04-26,0.9238296699294802,86.46071635602671,2.500114044246656,1.6793731799330045,1.7176255022035218,1.7260458247159,1.3981344080195768,1.422192472340657,1.1161803898538833,1.0557881527306052
2024-04-29,0.9237341099345611,86.45177294807542,2.499855435010406,1.6791994672911987,1.7174478327806768,1.7258672843035179,1.3979897864283077,1.4323892597930583,1.1160649332974906,1.0556789430853701
2024-04-30,0.9213108222267661,86.4501092623518,2.50052898095228,1.6791671526250496,1.72102304898731,1.7258340715576848,1.397962883386645,1.4323616947648246,1.1160434556431544,1.055658627504481
2024-05-02,0.9222530603295411,86.44823769244962,2.5011964844305083,1.6767253409042948,1.7229101576970107,1.725796708746555,1.3988948023856147,1.4323306853761744,1.1160192942700926,1.0556357734105872
2024-05-03,0.9222530603295411,86.44787687356843,2.5011964844305083,1.6770861597854878,1.7229101576970107,1.725796708746555,1.3988948023856147,1.4323306853761744,1.1160192942700926,1.0556357734105872
2024-05-06,0.9222275489509225,86.44548555104258,2.5011272962941296,1.6796857001367478,1.7228624985292076,1.7257489697309318,1.398856106135652,1.4324113338556972,1.1159884229268717,1.0556065723972674
2024-05-07,0.9217453618375341,86.44538158349904,2.5011242882011167,1.6796836799873438,1.7228604264512886,1.7257468941814686,1.3988544237385647,1.4330109585456967,1.115987080733301,1.0556053028246395
2024-05-09,0.9217398189786943,86.44486174953263,2.5027930105619296,1.6808762669684543,1.7228500661364559,1.7257365165090404,1.3988460118138302,1.4355279852987597,1.115980369813874,1.0507882043863324
2024-05-10,0.9217276249238984,86.44371813681319,2.504082839057997,1.6808540300021404,1.722827273882417,1.7257136860690265,1.3988275059355249,1.4355089941403512,1.1159656060752348,1.050774303100222
2024-05-13,0.9195827229947783,86.44558951883619,2.5042573186237607,1.6808904180715436,1.7228645706121106,1.7257510452853877,1.398857788536786,1.4355400708430124,1.1158694953456179,1.050797050850821
2024-05-14,0.918259755436193,86.44558951883619,2.5054600164042924,1.6808904180715436,1.725269966173175,1.7257510452853877,1.398857788536786,1.4332549450600018,1.1158694953456179,1.050797050850821
2024-05-16,0.918259755436193,86.44558951883619,2.5029343510651754,1.6808904180715436,1.725269966173175,1.7257510452853877,1.398857788536786,1.4357806103991189,1.1158694953456179,1.050797050850821
2024-05-17,0.8374876037545614,86.49346030417114,2.5193215459496052,1.6503078283755472,1.7524668765921598,1.7265962106715806,1.4031527223249913,1.4475540047654272,1.11834123758987,1.0513116658051154
2024-05-20,0.8383904339533556,86.49465117191983,2.518901760228454,1.6442897788917252,1.752593408941678,1.7267208750964114,1.405660780681663,1.4486212206014775,1.1187829966338136,1.0513875730515958
2024-05-21,0.8350119442026657,86.49227038083382,2.5206795208550563,1.6434296183853299,1.75257442792443,1.7267021742850626,1.405645557030024,1.4512529250733746,1.121057265144404,1.0513761862658435
2024-05-22,0.8314258744235227,86.49476840641896,2.5214743590673137,1.643477083080337,1.752625044884091,1.7267520440155053,1.4060471727839685,1.4512948394192622,1.1207286243310877,1.0514065515759614
2024-05-23,0.8314238733602113,86.494560232109,2.521468290420684,1.643473127584369,1.7490106492136792,1.7267478880946114,1.4060437887307435,1.4503286324702946,1.1255394969499517,1.051404021066459
2024-05-24,0.8318353749620129,86.4747882410197,2.5246215661271156,1.6527223815234553,1.7486108388339452,1.7263531668108074,1.4057223779369625,1.4512002159085622,1.1329821586820255,1.0511636781954161
2024-05-27,0.8318313717988017,86.47437208573055,2.519796970054108,1.6515113162687518,1.7486024237378919,1.7263448588286094,1.4057156129732713,1.4576900348154875,1.1329767062660387,1.0511586195264868
2024-05-28,0.8318303710140192,86.47426804753412,2.5195533164269004,1.6518702623694654,1.7486003199765336,1.7263427818455541,1.4057139217425223,1.457688281053783,1.132975343170242,1.0511573548668622
2024-05-29,0.831792342976611,86.47031478156218,2.519438132284667,1.6542008556448367,1.7485203807957859,1.7262638601925646,1.4056496579894016,1.459787140537778,1.132923547960264,1.0511093000559226
2024-05-30,0.831792342976611,86.47031478156218,2.516550799882087,1.6566069659803202,1.7485203807957859,1.7262638601925646,1.4056496579894016,1.4601480570881005,1.1330438534770382,1.0511093000559226
2024-05-31,0.8329112269392621,86.46157726558556,2.5190632587139064,1.665341280437196,1.748343699066325,1.7260894274048921,1.4055076221199219,1.4602411010710141,1.1299220294406043,1.0510030892213074
2024-06-03,0.8340508485768634,86.44254807539748,2.5203128453895816,1.680609453210251,1.7515669154539923,1.7257095351448326,1.4051982861964054,1.4601602527140156,1.1290720122834055,1.0507717756331731
2024-06-04,0.8339515547885543,86.43225708644381,2.5206140648771282,1.6925548858902524,1.7513583913396544,1.7255040893526985,1.4050309972818265,1.4599864205750304,1.1274945654046782,1.051247944046365
2024-06-05,0.8338933936520792,86.42622916039535,2.527171947279848,1.6924368443623667,1.7512362487597517,1.725383749893826,1.4049330081371147,1.4601250871113476,1.12741593210168,1.0511746283066294
2024-06-06,0.8339084345475617,86.42778802618042,2.5218064440276087,1.6960747612535483,1.7512678357246847,1.725414870558466,1.4049583488469661,1.4601514233181025,1.127436267249229,1.051193588293408
2024-06-07,0.8339224732062183,86.42924301831658,2.5201654208299815,1.6961033142860429,1.7512973179200235,1.7254439175250218,1.4049820010009306,1.460176004634911,1.1274552473821275,1.051211284898163
2024-06-11,0.8338723373099047,86.42825528282444,2.520855595054384,1.694558449849818,1.7547992632589402,1.7253401828492898,1.404897532679009,1.4600882180179053,1.1261850526821604,1.051148085474144
2024-06-12,0.8338552924783992,86.42612792337927,2.5208040673121324,1.696928585832393,1.7547633941499288,1.7253049159008722,1.4048688157631744,1.4600583729726315,1.126162032810163,1.051126599401033
2024-06-13,0.8338472716223292,86.42529659024628,2.520779819691728,1.6978741633134693,1.7547465150766075,1.725288320188724,1.4048553023266466,1.4600443286676197,1.1261512002548526,1.0511164886117377
2024-06-14,0.8343651920048575,86.41667245262057,2.5230530143247747,1.703836239350553,1.754571413849984,1.7251161585126364,1.4054364689534269,1.459898634944522,1.1260388247893172,1.0510116006493462
2024-06-17,0.8319296754168546,86.4134518306232,2.5229589838581084,1.709904013504902,1.754506023559765,1.725051865976365,1.4053840904079522,1.4598442266744025,1.1259968589821867,1.0509724309962634
2024-06-18,0.8271347548237997,86.41490627534719,2.5249250175595117,1.7111350240417358,1.7545355540550194,1.7250809007219043,1.4054077447514852,1.4598687976490408,1.1260158108948355,1.0509901201554732
2024-06-19,0.8270840431845247,86.4096081766644,2.5287373326143134,1.7143961540486203,1.754427983464383,1.7249751359963292,1.4053215791899845,1.459899508783847,1.1246244021118548,1.0509256839417318
2024-06-20,0.8300589744401174,86.39392545774973,2.531163038333976,1.7277871065126977,1.754109567474526,1.7246620654852658,1.4050665234875435,1.4597547414675975,1.1227375765174858,1.050734948531061
2024-06-21,0.82666867316783,86.37876744618951,2.5393713814085497,1.7395012420561622,1.753801804944223,1.7243594695864501,1.4048200013565826,1.4594986241638748,1.122660762442538,1.050550594684281
2024-06-24,0.82666867316783,86.37876744618951,2.5393713814085497,1.738059168487618,1.7550035329180096,1.7243594695864501,1.4048200013565826,1.4596187969612535,1.1227809352399165,1.050550594684281
2024-06-25,0.8194494425272463,86.37795339376069,2.539343917002969,1.7462120324627388,1.7549845517917446,1.7243408198890537,1.4048048076174675,1.4596030105493378,1.1227687918759288,1.0505392325228315
2024-06-26,0.8187264457896375,86.37774579089917,2.5418614092679306,1.7444052674420045,1.754980333819443,1.7244568467754728,1.4048014312756292,1.4597196737130085,1.1227660933862698,1.0505367076314416
2024-06-27,0.8187264457896375,86.37774579089917,2.5418614092679306,1.7451262946950117,1.754980333819443,1.7244568467754728,1.4048014312756292,1.4597196737130085,1.1220450661332626,1.0505367076314416
2024-06-28,0.8187136556343781,86.3763963966231,2.5418217002757033,1.7466612336189176,1.7549529174936827,1.724429907288027,1.4047794854492706,1.4596968699531472,1.1220275375305435,1.0505202961332356
2024-07-02,0.8151085756888283,86.3763963966231,2.5407401762920387,1.745339370972216,1.7549529174936827,1.724429907288027,1.4107879520251871,1.4596968699531472,1.1220275375305435,1.0505202961332356
2024-07-03,0.8146220248077053,86.37577361348463,2.541082362676462,1.7460477976775275,1.754940264093779,1.7244174739623208,1.410777780091822,1.4598065138462906,1.1220194475909255,1.050512721768544
2024-07-04,0.8146807641698837,86.3820018490285,2.53405496286859,1.7462938758153979,1.7550668063043198,1.724541815288071,1.4108795060266168,1.4599117750605912,1.1219801751071397,1.050588470330893
2024-07-05,0.8146797851110995,86.38189803774262,2.534051917517723,1.746532131143179,1.7550646971179373,1.7245397427857028,1.4108778104741566,1.459910020582628,1.1218586497596268,1.0505872077653389
2024-07-08,0.8136060143785189,86.3827285350162,2.5341964586705803,1.7465489227419522,1.7550815707509442,1.724556322944128,1.4108913750079488,1.459924056524409,1.1218694355905836,1.0505973083747435
2024-07-09,0.8115327521477776,86.37951044703128,2.534823092115071,1.7476855937339153,1.7550161872302894,1.724492076606043,1.4132422871698305,1.4611915790559498,1.1219478153147147,1.0505581695951238
2024-07-10,0.8256974770341384,86.36529144512998,2.5314019857618204,1.7484792907160627,1.7547272925795339,1.7242082065541162,1.4172150380700905,1.4609510511143902,1.121642976684727,1.0503852363551278
2024-07-11,0.8258166386653788,86.36518767400432,2.53139894418772,1.7484771898528433,1.754725184209107,1.7242061348535116,1.4172133352332523,1.4609492957270975,1.1216416289887674,1.050383974278007
2024-07-12,0.8349651425540132,86.35450058351869,2.5310857011982666,1.748260827977842,1.754508049188318,1.727116386957769,1.417037964953178,1.4607685134265105,1.1215028336488362,1.0502539965765734
2024-07-16,0.8494264293984519,86.34682411224604,2.528818521463274,1.748105416575629,1.7507482367491216,1.7269628551876883,1.4169119975611286,1.46063865861346,1.1214031378110219,1.0501606343941827
2024-07-17,0.8509748064764184,86.34547568390725,2.528779030369154,1.748078117425867,1.750720896327968,1.7269358862090616,1.4168898704671593,1.4606158486655523,1.1213856255077521,1.0501442346438243
2024-07-18,0.8508505917808815,86.34506079135276,2.5257637360983782,1.7484300950685772,1.7507124840624828,1.7269275882312511,1.4183245711078454,1.462410716411189,1.1213802372167845,1.0501391886698386
2024-07-19,0.852045707989002,86.3444384599969,2.525745531675843,1.7484174932722294,1.7506998658158346,1.7269151414140549,1.417833849061637,1.4624001760972944,1.1213721548774234,1.050131619799782
2024-07-22,0.8527664572132982,86.3444384599969,2.525745531675843,1.7484174932722294,1.7506998658158346,1.7269151414140549,1.417833849061637,1.4616794268729982,1.1213721548774234,1.050131619799782
2024-07-23,0.8553876261701704,86.34226037089537,2.5256818182634464,1.7483733884155077,1.7506557033849266,1.72687157896677,1.417677961530733,1.4616425551521741,1.1213438676071272,1.0501051296137662
2024-07-24,0.8569049489067901,86.33780081701381,2.5255513674956784,1.7482830854132787,1.7505652825017606,1.7267823865270557,1.4182053170370719,1.464569952624123,1.1212859505063257,1.0500508919740903
2024-07-31,0.8603862354408293,86.33759340711457,2.525545300346067,1.748278885500666,1.7505610771066098,1.726778238265721,1.4182019100725771,1.4613233198901476,1.1212832568332898,1.0500483694295308
2024-08-01,0.8621858944208786,86.33738599821183,2.5255392332256053,1.7467131898395674,1.750556871731664,1.7267740900243176,1.4181985031244515,1.4613198093514084,1.121280563173196,1.0500458468970912
2024-08-02,0.8621600048208894,86.33479347100618,2.5254633966793003,1.7496635260832956,1.7505043062496017,1.726722238688368,1.4181559176539762,1.4612759290402535,1.1212468935139681,1.0500143162641704
2024-08-05,0.86216828932372,86.33562306277209,2.522004398290631,1.7496803386150221,1.7505211268603924,1.7267388307770686,1.4181695447262694,1.4612899704531037,1.1237800323210292,1.0500244058606798
2024-08-06,0.8653998957006352,86.33448237820424,2.5219710770334824,1.749657221467197,1.7485762222914432,1.726716016737312,1.4181508075693825,1.4612706635800041,1.1237651847008343,1.050010532715469
2024-08-07,0.8654009351425215,86.33458607555579,2.521974106202294,1.7496593230008481,1.7485783225266938,1.7267180907160153,1.4181525109268218,1.461272418729204,1.1236464233044812,1.0500117938953397
2024-08-08,0.8724242261642445,86.3146415420146,2.5222847138821463,1.7504924906808252,1.7575775601018424,1.7305582275640645,1.417854485660184,1.4609653317982383,1.123410288599411,1.0497911335344565
2024-08-09,0.8724095591893182,86.31319044214217,2.5222423098709483,1.752264320397871,1.7575480121534564,1.730529133857848,1.417830649050004,1.460940770419442,1.1232713182068932,1.0497734847120468
2024-08-12,0.8780619379439164,86.3140196360948,2.522266540559904,1.7522811540587566,1.7575648965737365,1.7305457587130442,1.4178442698719669,1.4609548053919155,1.1166774311112044,1.04978356968076
2024-08-13,0.8781809684369571,86.31391598597945,2.5222635116983247,1.7522790498334582,1.7575627860034602,1.730543680588676,1.4178425672549095,1.4609530510056092,1.1166760901500834,1.049782309049074
2024-08-15,0.878207333299751,86.31650731354628,2.515734366921439,1.7559343125268645,1.757615551781096,1.7305956351952292,1.4178851339081306,1.460996911927358,1.1167096151443159,1.049813825749545
2024-08-19,0.8782052240524709,86.31630000161506,2.515968501179177,1.7559300951860017,1.7576113304022927,1.730591478711905,1.4178817284818168,1.4609934029567022,1.1167069330706998,1.0498113043438673
2024-08-20,0.8781482782054968,86.31058287542868,2.5158053571288614,1.757617441281807,1.757497360839006,1.7304792612087263,1.4225930058663367,1.4608986671199335,1.1166345219526785,1.0497432309684744
2024-08-22,0.87814511476387,86.31063219018912,2.515796294190871,1.7576111096401978,1.7574910296299744,1.7304730273297049,1.422587881116856,1.460893404378127,1.116630499388134,1.0497394493731371
2024-08-23,0.881673405124522,86.30301766308816,2.516665473431837,1.76046513222603,1.7573433143677657,1.7303275829020133,1.4224683141100656,1.4607706178326205,1.1176172770343085,1.0496512198826868
2024-08-26,0.8834458135670686,86.30021990680842,2.516583888606382,1.7604080617722697,1.7572863451165557,1.7302714894421076,1.422422200778617,1.4607232628237237,1.1190218386136197,1.0496171924712305
2024-08-27,0.883444752850069,86.30023635557009,2.5165808670477636,1.7604059481228203,1.757284235215223,1.730269411976399,1.4224204929348692,1.4607215089934682,1.1190204950501899,1.0496159322391005
2024-08-28,0.8834341458201611,86.29920019661945,2.5177512962556103,1.7603848119074752,1.7572631364805489,1.730248637593686,1.4224034147229476,1.4607039709225442,1.1190070595933375,1.0496033300842416
2024-08-29,0.8875991020215233,86.29557383622314,2.5176454983621457,1.76031083915049,1.757189294898825,1.7301759311824931,1.4223436442106026,1.4606425909906466,1.118960038034912,1.0495592249252206
2024-08-30,0.8935291236718101,86.28852920720831,2.517439973585632,1.7610074855759483,1.7583663945211614,1.7300346904789006,1.4222275330028127,1.4605233532972246,1.1188686931605467,1.049473545497644
2024-09-02,0.893528050995018,86.28842561830422,2.517436951412808,1.7611254209454406,1.7583642836119882,1.7300326135817823,1.422225825626492,1.4605215999469823,1.1188673499648423,1.0494722856104322
2024-09-03,0.8940039558048383,86.28801126517493,2.5174248627940723,1.7611169641005742,1.7583558400259789,1.730024306043175,1.422218996162202,1.4605145865881108,1.118861977214275,1.049467246091835
2024-09-04,73.98708556682539,13.200033233690167,2.515131856660937,1.7583473965210605,1.7583473965210605,1.730015998584352,1.4222121667635015,1.4605075732965946,1.1188566045153068,1.0494622066216366
2024-09-11,73.98867742082744,13.200017387294174,2.5151288372916167,1.7567846596785606,1.7583452856575015,1.7300139217321124,1.4222104594240745,1.4605058199842398,1.118855261348627,1.0494609467616494
2024-09-12,73.98944349278625,13.19981138760849,2.515089586150142,1.7563971044323767,1.7583178448924215,1.7299869231067584,1.422188264384551,1.4604830273066978,1.1188378004752504,1.049444568857073
2024-09-13,73.98917702902513,13.19976385013257,2.515440665907659,1.7563907789870652,1.7583115125298026,1.7299806927744237,1.4221831425507319,1.460477767559062,1.1188337711203276,1.049440789413227
2024-09-17,73.98784473900815,13.199526167888894,2.515395371492691,1.7581598077160425,1.7582798514008517,1.7299495417858726,1.422157533934996,1.460451469389142,1.1188136247810414,1.0494218926023244
2024-09-24,73.98784473900815,13.199406124204085,2.5155154151775,1.7581598077160425,1.7582798514008517,1.7299495417858726,1.422157533934996,1.460451469389142,1.1188136247810414,1.0494218926023244
2024-09-26,73.98704538802806,13.199263520263408,2.5165686195054686,1.7581408128828993,1.7582608552707786,1.7299308517312206,1.422142169208228,1.4604356909417828,1.1188015373257214,1.049410554842435
2024-09-30,73.9866901264699,13.199200141723283,2.5170367030131384,1.7581323708665788,1.7582524126780539,1.729922545169894,1.4221353405473414,1.4604286784079474,1.1187961652071925,1.0494055159166757
2024-10-03,73.985446737883,13.198978321625853,2.519635278243966,1.758102824447886,1.75822286424199,1.7298934728334345,1.4221114407506559,1.4604041350698471,1.117817044845776,1.0493878800575869
2024-10-04,73.97548171110566,13.198613919079474,2.5238870284494874,1.7580542860587456,1.7636960006186777,1.7298457132590868,1.4220721785428077,1.4612040710223346,1.1177861837164065,1.0493589081473136
2024-10-07,73.97225553016511,13.19842380399928,2.5238506739513737,1.7580289627457348,1.7672716385706306,1.7298207962671575,1.4220516947732298,1.4611830235903205,1.117770082934062,1.0493437930030873
2024-10-08,73.96871544381992,13.198027748505748,2.52617556175721,1.7591765196765978,1.7672186066592894,1.7297688881727245,1.4220090221485162,1.4623394882109708,1.1172564165312386,1.049312304517796
2024-10-09,73.9669397764661,13.197710921224552,2.529475710753898,1.7591342894945967,1.767176183421735,1.729727363940136,1.4219748858926369,1.4613441576553434,1.1172295960608174,1.0492871150901857
2024-10-10,73.9661407539701,13.197568353910643,2.53064865598593,1.7591152865741693,1.7671570936293326,1.7297086786858866,1.421959525112185,1.4613283715911922,1.1170975002982582,1.0492757802423165
2024-10-14,73.91628041046314,13.188791860535135,2.5388982767405768,1.767525157369922,1.7803593859148856,1.72854268749036,1.4543459916605799,1.4603432947189738,1.116344468376789,1.048568466729632
2024-10-15,73.91477322685833,13.18852293560075,2.5388465075520332,1.7674891167991102,1.7803230836488322,1.728507441788272,1.4564753220203306,1.4603135177137054,1.1162017620348008,1.0485470859838368
2024-10-16,73.91450725966135,13.188475479397823,2.5389573152158578,1.7674827568509486,1.7803166775202655,1.7285012221076967,1.4567099675593629,1.4603082630741246,1.116197745611007,1.0485433130015602
2024-10-18,73.9139544638269,13.188269839798236,2.538917726852026,1.7681748454862325,1.7802889181625388,1.7284742706757628,1.4569271366246959,1.4602854934062461,1.116180341441903,1.0485269637254542
2024-10-21,73.91152434669397,13.188165716543814,2.538920772066952,1.7693763808357748,1.7802910534670147,1.7284763438329953,1.4582482401166859,1.4602872448939503,1.1161816802048727,1.0485282213439764
2024-10-22,73.91134704600017,13.188134080463351,2.538914681644405,1.769372136414317,1.780286782863185,1.7284721975235033,1.4584846243762266,1.4602837419227432,1.116179002682145,1.0485257061099484
2024-10-30,73.91108109655441,13.188086626627241,2.5389055460653713,1.7693657698203116,1.780280376995857,1.728465978096564,1.4588391986391303,1.4602784874974442,1.1161749864221386,1.0485219332815323
2024-10-31,73.9086876376648,13.187659557469205,2.5388233288124376,1.769308472535954,1.7801027894101566,1.7284100052681426,1.462150189037813,1.460231199371288,1.1161388413826672,1.04848797904754
2024-11-05,73.90851035058026,13.187627923817066,2.5388172388573795,1.76930422844029,1.7800985194218264,1.7284058592769131,1.4621466817323465,1.4602276966689622,1.1163760371983835,1.0484854640065764
2024-11-06,73.91161825836673,13.187754459336201,2.5401609137427164,1.7718398970074674,1.772559523310997,1.728422443361173,1.4625205242069352,1.4602417075790912,1.1163867488458636,1.0484955242428267
2024-11-12,73.91161825836673,13.187754459336201,2.5400409760254616,1.7718398970074674,1.772559523310997,1.728422443361173,1.4626404619241904,1.4602417075790912,1.1163867488458636,1.0484955242428267
2024-11-13,73.91161825836673,13.187754459336201,2.5400409760254616,1.7718398970074674,1.772559523310997,1.728422443361173,1.4559239497579126,1.4602417075790912,1.1231032610121412,1.0484955242428267
2024-11-15,73.91147225288616,13.18770700823197,2.540031836656854,1.7718335217174288,1.7725531454316577,1.728416224292281,1.4561585857423205,1.4602364534562846,1.1230992199534404,1.0484917516316092
2024-11-18,73.90969934714077,13.187390676263322,2.5398509748047466,1.7717910209562506,1.7725106274089508,1.7283747649766825,1.456363525856072,1.460201426937139,1.1253510340721338,1.04846660158394
2024-11-20,73.90994967472163,13.187264147724997,2.539706672538503,1.7717740212226722,1.7724936207709925,1.7283581818073461,1.4564694858003202,1.460187416799975,1.1253402367108563,1.0484565419027008
2024-11-21,73.90994967472163,13.187264147724997,2.538867139732129,1.7717740212226722,1.7724936207709925,1.7283581818073461,1.4564694858003202,1.460187416799975,1.12617976951723,1.0484565419027008
2024-11-22,73.90986103221728,13.187248331828428,2.5430617537871822,1.7717718962789115,1.772491494964194,1.7283561089335542,1.4523900131278427,1.4601856655517327,1.1261784188547608,1.048455284456119
