date,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD,BOOM SECURITIES (H.K.) LTD,BOCI SECURITIES LTD
2024-05-06,40.273379151210456,13.57765289710843,20.46523355274468,1.7267660193840948,7.7780876448363205,5.103892482073342,7.418981437265291,2.005646372072234,1.6503604433051524
2024-05-07,40.257999473002855,13.618293674888585,20.457418248612814,1.7222877786306476,7.775117333241682,5.101943397451319,7.469611740579926,2.004880451842771,1.5924479017494015
2024-05-08,40.38136680699147,13.660025817720763,20.520108327172576,1.727565588119252,7.798943541930813,5.117577884096054,7.186059962997154,2.011024243376069,1.5973278275958493
2024-05-09,40.31187980620318,13.636520069901456,20.45803044613802,1.716944985105789,7.6325661253255115,5.139363162543832,7.502552473892112,2.0075637353686844,1.5945791955214121
2024-05-10,40.224205493721406,13.110832147313234,20.41353627313693,1.7132108012408376,7.463341486029128,5.12818556095253,8.352379607831166,2.003197484747082,1.591111145027682
2024-05-13,40.224205493721406,13.187144432446457,20.41353627313693,1.7132108012408376,6.166032638764351,5.12818556095253,9.573376169962721,2.003197484747082,1.591111145027682
2024-05-14,40.18740398214401,13.175079387468024,20.39485973292264,1.7116433682396757,6.160391276337007,5.123493734775333,9.656108355793092,2.0013647401466144,1.5896554221735963
2024-05-16,40.169028467350756,13.169055140012423,20.38553427246505,1.7108607267919265,6.2528339703018965,5.121151039662248,9.602158199366714,2.0004496248680654,1.5889285591809206
2024-05-17,40.14302523504347,12.779738853284897,20.372337792400167,1.728792777149472,6.248786227538069,5.117835886539406,10.02242861113967,1.9991546431794553,1.587899973725396
2024-05-20,40.00136601136066,12.734640909763566,20.300446609825414,1.7264865808356196,6.22673511901374,5.099775746468292,10.72698365719186,1.9920999009641764,1.1914654645766691
2024-05-21,40.00136601136066,12.734640909763566,20.300446609825414,1.730281056837456,6.22673511901374,5.065625462451763,10.757339465206552,1.9920999009641764,1.1914654645766691
2024-05-22,40.00136601136066,12.734640909763566,20.300446609825414,1.7340755328392927,6.22673511901374,5.065625462451763,10.753544989204716,1.9920999009641764,1.1914654645766691
2024-05-23,39.957396970030054,12.656207951302159,20.27813259245502,1.7359597621204486,6.219890763405362,5.060057385220084,10.912288548351027,1.9899102076708197,1.1901558194450235
2024-05-24,39.9180585480005,12.643747799054115,20.258168585828372,1.7380372674570508,6.2137672241765145,5.055075712538481,10.996209639858987,1.9879511229083915,1.1889841001775903
2024-05-27,39.892379125183055,12.635614033096068,20.241352299431245,1.725566769216797,6.209769886589394,4.976141012105456,11.144285384525148,1.9866722671903914,1.1882192226624435
2024-05-28,39.87879750785887,12.585917965129696,20.23446100071496,1.7211964395822221,6.2076557304492885,4.906355565138774,11.29180521352293,1.9859958918256408,1.1878146857776213
2024-05-29,39.82305899418633,12.568326653344464,20.206179335980146,1.7187907268407114,6.274530543477851,4.899497962005281,10.943597221225366,1.98322006943159,1.5827984935082597
2024-05-30,39.79599926010094,12.559786486272232,20.192449254627203,1.7176228100309172,6.2702670054095675,4.896168757384834,11.004110969758514,1.9818724731125967,1.581722983303196
2024-05-31,39.79599926010094,12.510711548842776,20.192449254627203,1.7213978052177983,6.2702670054095675,4.858418805516023,11.087160863869897,1.9818724731125967,1.581722983303196
2024-06-03,39.788489192341224,12.432864944838858,20.188638653939787,1.7248472359039972,6.269083717366608,4.857501953191345,11.175651346852815,1.981498465754045,1.5814244898113234
2024-06-04,39.78999097912365,12.43333421403256,20.189400659014648,1.728686764222978,6.269320339245342,4.857685295971556,11.168524312960244,1.981573255932453,1.5814841794965673
2024-06-05,39.78548595884078,12.431926512712712,20.187114816338394,1.7284910424159625,6.268610527189768,4.838265319601013,11.197451796611704,1.981348902332708,1.5813051239569613
2024-06-06,39.819451940023626,12.431926512712712,20.187114816338394,1.7058470549607316,6.268610527189768,4.838265319601013,11.18612980288409,1.981348902332708,1.5813051239569613
2024-06-07,39.819451940023626,12.431926512712712,20.187114816338394,1.7058470549607316,6.268610527189768,4.800525340508961,11.223869781976141,1.981348902332708,1.5813051239569613
2024-06-11,39.28901012152501,12.208464129923172,19.820547696435785,1.6751846594594193,6.048454345658789,4.714236475292879,12.74548682274545,1.9457343942836176,1.5528813546758777
2024-06-12,39.28901012152501,12.482720025498386,19.820547696435785,1.6974216239655178,6.048454345658789,4.647525581774584,12.515704856182433,1.9457343942836176,1.5528813546758777
2024-06-13,39.30940629855274,12.489200203203044,19.83083717429111,1.7020108943529577,6.051594291032739,4.649938260389126,12.466580886306414,1.946744487005017,1.5536875048668612
2024-06-14,39.258455510663595,12.473012357840396,19.80513348467398,1.6923982801974589,6.043750532346286,4.643911254633728,12.58744366387563,1.9442212190452206,1.5516736967237095
2024-06-17,39.05391962902289,12.41804445660655,19.772872668912548,1.6603740094149493,6.035034261392421,4.637213825849324,12.931687997603735,1.9414172715876354,1.5494358796099414
2024-06-18,39.14511603426356,12.19128881245112,19.819045112698348,1.6864906538765192,6.049126916761493,4.610976644884373,12.998951039879017,1.9459507544729069,1.5530540307126628
2024-06-19,39.421278755958355,12.277296463992297,19.95886540177155,1.7058540281671215,6.091802568859392,4.643506369890369,12.377706690157932,1.9596791352029292,1.5640105860000524
2024-06-20,39.381588613235586,12.264935432988652,19.938770411416595,1.7526130715103423,6.048379578701649,4.620186373619817,12.473384519578925,1.9577060905168717,1.5624359084315604
2024-06-21,39.36250703500919,12.258992698499075,19.563848066164493,1.7703996630649903,6.045448954718767,4.617947752710575,12.862419446815332,1.9567575223349893,1.5616788606825915
2024-06-24,39.36397419220175,11.96872053106515,19.564577268711957,1.845011573254414,6.045674286502343,4.5808469162215655,13.112627706482884,1.9568304564819543,1.5617370690779788
2024-06-25,42.509086664439444,12.92500030188254,21.127752665622822,2.032675766077258,6.528713054608539,4.866346537004762,6.210730112984572,2.113177776614971,1.6865171207650913
2024-06-26,42.503954183788046,12.92343975755722,21.125201733803944,2.032430343983805,6.527924788003429,4.865758981933506,6.222054082770223,2.1129226348346486,1.6863134933251769
2024-06-27,42.724722379865646,12.956679586719314,21.130927225086637,2.020519136570189,6.528450277922005,4.785651899167241,6.053507532672438,2.1130927225086635,1.686449239487867
2024-06-28,42.731602062710586,13.361324579024277,21.134329800210136,2.0208444875629503,6.573782964522505,4.746166635132905,5.631795693427424,2.1134329800210137,1.6867207973881995
2024-07-02,42.731602062710586,13.361324579024277,21.134329800210136,2.036946834077396,6.573782964522505,4.746166635132905,5.615693346912979,2.1134329800210137,1.6867207973881995
2024-07-03,42.74192574219552,13.332340115401188,21.139435717995898,1.997173355452565,6.57537114809282,4.7473132783842225,5.665368772422901,2.1139435717995902,1.687128298255292
2024-07-04,42.34732294212626,13.392738503166889,21.139435717995898,2.10991701261521,6.57537114809282,4.7473132783842225,5.886829527563811,2.1139435717995902,1.687128298255292
2024-07-05,42.21768254261301,13.842856626839675,21.070713313881388,1.9906807245114604,6.594129899944212,4.59140876782482,5.903813197089432,2.1070713313881386,1.6816435959078668
2024-07-08,42.254992146733564,13.855090161925917,21.089334420605685,2.028593120458261,6.599957419629551,4.63161954037302,5.748350010645092,2.1089334420605685,1.6831297375683396
2024-07-09,42.21937700430662,13.843412227926036,21.071559014412948,2.0509650774028603,6.5943945639391375,4.627715722593929,5.803709397112594,2.1071559014412946,1.6817110908645763
2024-07-10,42.23632910528365,13.166379576873814,21.08001975498994,2.043758105769501,7.412136470040273,4.6295738623816005,5.641414810621118,2.1080019754989943,1.682386338541102
2024-07-11,42.4491369237626,11.94173081015535,21.08001975498994,2.091941008066621,7.946163637166685,4.625558620523507,6.075060931295197,2.1080019754989943,1.682386338541102
2024-07-12,42.4747188641267,12.471223498499404,21.092723613002757,2.13739599278428,6.560841459054001,4.628346209938891,6.842077773894038,2.109272361300276,1.683400227399649
2024-07-15,42.494909045631815,12.507882444140082,21.086793240979873,2.136795048419294,6.558996830956215,4.466383635041833,6.956633503500408,2.1086793240979875,1.682926927232489
2024-07-16,42.539332799916366,9.589845242068103,21.11285789530821,1.8736605940227815,6.565853540856657,4.390638130199307,10.13224183892148,2.1108837164419745,1.684686242265119
2024-07-17,42.5273634240557,9.466558941398258,21.106917328895694,1.8851921971533194,7.930669946659914,4.389402727700267,8.899393442425266,2.1102897729328203,1.6842122187787651
2024-07-18,42.51268270934002,9.46373126714626,21.091656926185227,1.8838291941308076,7.924936034157961,4.38622916842397,8.945176152088077,2.108764023280755,1.6829945252469263
2024-07-19,42.51268270934002,7.455384578307446,21.091656926185227,1.867762420620097,7.924936034157961,4.38622916842397,10.969589614437602,2.108764023280755,1.6829945252469263
2024-07-22,42.53147465752599,7.414476935997846,21.104998573443545,1.9569943460142816,7.968623794961643,4.388168020220935,10.84182904629678,2.1096961635677576,1.68373846197122
2024-07-23,42.53831221288448,8.613365164723424,21.100353280200636,1.969366306152059,7.969904867550068,4.46925578049202,9.545397912471715,2.1100353280200634,1.6840091475055365
2024-07-24,42.53660261794624,9.870951406834633,21.09950526683841,1.937135531164974,7.96958456078868,4.473095116569743,8.319233505210573,2.109950526683841,1.6839414679629132
2024-07-25,42.50756051423545,8.675413970786092,21.085099461426317,1.9558939881361173,7.964143282287312,4.47004108582238,9.550546003670815,2.1085099461426315,1.6827917474928813
2024-07-26,42.54857266905459,8.683784185792218,21.10544279218978,1.957781074246938,7.971827248935683,4.393952185116843,9.54368022641115,2.110544279218978,1.684415339033813
2024-07-29,48.68017566280851,7.400501790297998,19.007208257455353,1.7631448421677631,7.179294090387421,3.957119738171181,8.594878552990286,1.900720825745535,1.5169562399759604
2024-07-30,53.72235034841298,7.21937126731911,18.5419985095765,1.744713764520151,7.148381901596731,4.273489180302394,4.015667105788282,1.85419985095765,1.4798280715262009
2024-07-31,53.69390485401937,7.356746243262228,18.53571062970585,1.796739042186303,7.144596898595437,4.271226406769011,3.8688133403461458,1.85321806905267,1.4790445160629881
2024-08-01,53.76602535779803,7.366627667358286,18.560607399500196,1.834499188790821,7.154193368232413,4.276963426660681,3.7043451827606564,1.8557072718982295,1.4810311370006821
2024-08-02,57.13862778476797,7.715406494179346,18.50696610521938,1.8291973735686264,7.133517310410213,4.264602739919149,0.049342511040386845,1.8503441640145069,1.5119955168804255
2024-08-05,57.1084362813996,7.595083855559196,18.497187201679576,1.7965274181787438,7.1297480282230925,4.227123336891162,0.26771781133644024,1.8493664598898834,1.5288096068423036
2024-08-06,56.88095330185197,7.584713133920064,18.463366865798644,1.9374052833850797,7.116711966554266,4.395202548514246,0.26722831494966615,1.8459850703759833,1.5084335146500891
2024-08-07,52.03630844780419,7.2181890243313,16.920097570092256,1.7529105081184893,5.922517488826807,2.948369696559591,10.159791970767639,1.6916875308128803,1.3501277626868509
2024-08-08,52.047926172972936,7.13744400139417,16.7907882493261,1.758699968982928,5.877255532710221,2.9578135841985604,10.353946362848582,1.6787590613018857,1.3973670662646172
2024-08-09,52.08316665653272,7.143154303781669,16.813822280394646,1.843312073374061,5.88195762302348,2.92817803322442,10.227821851568574,1.6801021502107327,1.3984850278896959
2024-08-12,52.09150180359824,7.144297460879362,16.82931591295358,1.8532091885888404,5.882898944086854,2.9606537123396848,10.216655837608943,1.6803710259225237,1.341096114021976
2024-08-13,52.03487535609119,7.715229353104987,16.788640890619654,1.8511946440047191,6.036365264043022,2.957435312097349,9.546920910186687,1.6785443663255226,1.3907939035268615
2024-08-14,51.97007290179811,8.012172652405631,16.831597804324293,1.8297297556209107,6.028847781173263,2.9218197668292025,9.340243516913025,1.6764539645741328,1.3890618563614243
2024-08-15,51.97007290179811,8.012172652405631,16.831597804324293,1.8361162469145265,6.028847781173263,2.9218197668292025,9.33385702561941,1.6764539645741328,1.3890618563614243
2024-08-16,51.958458773237645,8.265784676484767,16.827836325267935,1.8357059167196095,6.043463131043862,2.8892414863152114,9.114678943016497,1.6760793152657303,1.3887514326487482
2024-08-19,51.93690344363211,8.294267633815313,16.824046387393455,1.834944361295758,6.040955958144122,2.88804286430028,9.117280069951269,1.6753839820526486,1.3881752994150516
2024-08-20,51.958458773237645,8.256207080397534,16.89807202990764,1.7942030003416007,6.075388451334638,2.8573161660244355,9.09552375084203,1.6760793152657303,1.3887514326487482
2024-08-21,51.951824458695505,8.255152886797692,16.89591439999234,1.7875896587938238,6.074612715508298,2.856951329679415,9.1135151354578,1.6758653051192098,1.3885741099559168
2024-08-22,51.9601176166349,8.668320451055326,16.898611523492995,1.7719118449912363,6.040463442744899,2.8414442198958563,8.754202304443188,1.6761328263430613,1.3887957703985365
2024-08-23,55.340511082084845,9.15725681312048,18.051230982774086,1.892770299535163,5.173572152062779,3.0352532731284594,4.075424338638775,1.790458391452181,1.4835226672032358
2024-08-26,55.28771622583909,9.148520788685559,18.034010105587374,1.7887502938661197,5.168636563418864,3.032357641030184,4.269150701360473,1.7887502938661197,1.4821073863462133
2024-08-27,55.325416551597165,9.188853771381618,18.73161018885036,1.7217806962812947,5.172161022294503,3.03442538552545,3.552664327772493,1.7899700307874844,1.4831180255096301
2024-08-28,55.302790188841286,9.185095817954407,18.72394954689678,1.7210765418971374,5.1700457704117975,3.0331844005711925,3.5921082676427387,1.7892379891009846,1.482511476683673
2024-08-29,55.35530995631729,9.190420493024746,18.734803973387983,1.7220742640263802,5.173042888174295,3.0349427623435217,3.515759537051877,1.79027522497792,1.483370900695991
2024-08-30,55.345873351949024,9.188853771381618,18.73161018885036,1.7217806962812947,5.172161022294503,3.03442538552545,3.532207527420636,1.7899700307874844,1.4831180255096301
2024-09-02,55.52845167871558,9.239161955709612,18.74716404365582,1.7228967865416174,5.175513713234918,3.00568726523399,3.3605016529574123,1.7911303226422755,1.4294925813087875
2024-09-03,55.507635240410345,9.072622574673298,18.768474417938638,1.7217219947427815,5.171984685197623,3.00363777696711,3.535496452570821,1.789909004435565,1.4285178530638127
2024-09-04,55.507635240410345,9.028301018372991,18.97303544701699,1.793318354920204,5.171984685197623,3.00363777696711,3.303660619615357,1.789909004435565,1.4285178530638127
2024-09-09,55.5523344054079,8.79294408954949,18.983564176111265,1.7564742275776684,5.173925054825871,3.0115859086428767,3.509537825587225,1.7905805232587884,1.4290537890389188
2024-09-10,55.2112714485967,8.79294408954949,18.983564176111265,1.7598848571457806,6.572283177751781,3.0115859086428767,2.4488320299043997,1.7905805232587884,1.4290537890389188
2024-09-11,55.215057971557016,8.83474958397283,18.941572429564644,1.7559919823311816,6.557745251845323,3.0797921395537196,2.3515318988194696,1.7866197494648648,1.4769389928909549
2024-09-12,55.24137672746339,8.838960747128981,18.954005808430736,1.7942807725961913,6.560871060328009,3.081260150283782,2.2641303866726137,1.787471357899432,1.4776429891968634
2024-09-13,55.24137672746339,8.838960747128981,18.954005808430736,1.7942807725961913,6.560871060328009,3.122116638464341,2.223273898492055,1.787471357899432,1.4776429891968634
2024-09-16,55.21130019634466,8.779702658649544,18.943686175226546,1.793303864620871,6.5572989509002255,3.1204167815129766,2.381997543139677,1.7864981573547576,1.4257956722507494
2024-09-17,55.1925189899684,8.722288933262124,18.937242108915505,1.7926938371472017,6.589085317939524,3.119355310557844,2.435614397338513,1.7858904449758648,1.4253106598950236
2024-09-19,55.1925189899684,8.722288933262124,18.937242108915505,1.7926938371472017,6.640110759224549,3.119355310557844,2.3845889560534883,1.7858904449758648,1.4253106598950236
2024-09-20,54.90416868752989,8.696551700747182,18.881363175406403,1.7874040584586268,6.620517499262315,3.11015089488911,2.7981183078337137,1.780620741348727,1.4211049345240316
2024-09-23,54.85946953172293,9.651979533380002,18.823067896287128,1.7720602906314147,6.601262762046797,3.101105508604976,2.066276407587394,1.7754420850791846,1.3493359846601805
2024-09-24,54.85946953172293,8.671259143526738,18.823067896287128,1.7720602906314147,5.214727038461149,3.101105508604976,4.433532521026307,1.7754420850791846,1.3493359846601805
2024-09-25,54.84953903262777,8.73623605856838,18.817340622263693,1.7715211078092301,5.213140359240139,3.1001619386661527,4.388233583848055,1.7749018732821487,1.348925423694433
2024-09-26,54.71494601877931,8.737417624961537,18.819885647047684,1.7683794813880593,5.21384543078468,3.103962454902942,4.517313550926286,1.7751419268235777,1.3491078643859191
2024-09-27,54.77977393441458,8.747769980467229,18.842184014272124,1.7874008551088183,5.22002295185189,2.9891571118581184,4.519280571155819,1.7772451684320636,1.3371654124393622
2024-09-30,56.64756477082976,8.979524681353073,19.484633884219406,1.848344716289588,5.39800672825482,3.091076485764595,1.3302480912690218,1.8378427576743062,1.3827578843454305
2024-10-02,56.519411820271415,8.974184045817283,19.473045261010878,1.8297525460849242,5.394796225741785,3.0892380462581035,1.500886887706372,1.836749687752553,1.3819354793566827
2024-10-03,56.573590823330925,9.034902566148956,19.483269800931808,1.837714093691915,5.345122706795342,3.0908600851999255,1.4141647501933976,1.837714093691915,1.3826610800158219
2024-10-04,56.549837124432734,8.926140916231924,19.475089310394296,1.8369424879549057,5.132942152056851,3.124551698559487,1.7704626645812995,1.8369424879549057,1.3470911578335976
2024-10-07,56.644971803687774,8.99723469355568,19.507852559047528,1.8400328051562977,4.966336161726616,3.1298081809610934,1.724373600260759,1.8400328051562977,1.3493573904479517
2024-10-09,56.81638781789287,8.87977519023579,19.52701541181795,1.841840296659077,4.971214667363642,3.132882637936297,1.6383607972186458,1.841840296659077,1.3506828842166565
2024-10-10,56.65142669245918,8.853993584518891,19.47032052918974,1.8749715780894178,4.956781205508778,3.0888057900241717,1.9204466350206912,1.836492683762956,1.3467613014261677
2024-10-14,56.51501774491295,8.83267436950597,19.42343863959157,1.8634775841792846,5.039066725758215,3.081368364850765,1.9716569944968085,1.8320706586032294,1.441228918101207
2024-10-15,56.34983872707472,8.80685870960783,19.36666887032404,1.8754284083910635,5.0243388158009195,3.0723623091081795,2.2372921458171686,1.8301954412128,1.4370165726632822
2024-10-16,56.21292532827029,8.785460654423275,19.319613607727845,1.8708716734756214,5.001718147455233,3.0648973797383556,2.6171377398898303,1.825748608994762,1.301626860024783
2024-10-17,56.230491196516795,8.732652572297587,19.322178666787032,1.8853446569749073,5.013697393502332,3.0658551235890297,2.5276812343972974,1.826319133644201,1.3957800222908152
2024-10-18,56.12370690104211,8.719975275288135,19.324862572967415,1.882133964878408,5.014393810487862,3.0662809796819817,2.739859221935542,1.8265728146236948,1.3022144590948395
2024-10-21,56.11980929959617,8.719369702525427,19.386022479869165,1.8889479185113425,4.885569340708564,3.0660680368483737,2.7257796250577275,1.8264459653253053,1.3819876315579305
2024-10-22,56.11980929959617,8.719369702525427,19.386022479869165,1.8750585955811119,4.850846033382988,3.0660680368483737,2.854255862162359,1.8264459653253053,1.3021240247091055
2024-10-24,56.168512474376634,8.709691964579916,19.364505690036108,1.872977444495701,4.845462018445359,3.0626649694253776,2.8510878877323447,1.8244187700087753,1.3006787808997924
2024-10-25,56.12020209375791,8.70757782239468,19.35980525762793,1.8586522690468514,4.872026936587362,3.0619215551648686,2.8954750833099268,1.8239759207437385,1.3003630613667336
2024-10-28,56.13577476318154,8.709994068699032,19.368645963767033,1.8730424105362102,4.873378864450696,3.062771200932359,2.851186780482898,1.8244820517445308,1.3007238962057017
2024-10-29,56.1318807856521,8.709389881416893,19.367302416403938,1.813950423312905,4.921597802449353,3.0625587452873706,2.868330784091343,1.824355492662692,1.300633668723402
2024-10-30,56.108528260545484,8.705766517242694,19.359245044913862,1.8131957662052205,4.919550271979365,3.0612846301323318,2.9087404356523514,1.8235965067379463,1.3000925665907412
2024-10-31,56.0766459424878,8.70727588586329,19.362601468145677,1.9487431993370112,4.920403202596475,3.061815382588222,2.798284273781082,1.8239126741125762,1.3003179710878634
2024-11-01,56.03195886647194,8.683013363545964,19.347171550233696,1.947190259890999,4.916482168657167,3.059375443921267,2.893067379019545,1.822459211214707,1.2992817570447057
2024-11-04,55.9791408788153,8.692802979081936,19.361258759201277,1.9486080627992692,4.9200619948615,3.061603059522695,2.9125102717996194,1.8237861940078568,1.3002277999105445
2024-11-05,55.972774310260576,8.744034849991856,19.358796192007652,1.9649905909180698,4.948865191941806,3.0601176221881055,2.827922966823889,1.822901324202654,1.2995969516653902
2024-11-06,56.233918617323155,8.83705707650473,19.44911580684584,1.97415837137157,5.020699067932635,3.074394782929623,2.2735897998335717,1.831406178732709,1.3056602985261705
2024-11-07,56.17524199074122,8.82783615235591,19.42882185377255,2.072964164849345,5.015460278041536,3.071186841546932,2.274695576864885,1.829495219313348,1.304297922514269
2024-11-08,56.30620389575412,8.895037093259555,19.53823176554122,2.168582831119863,5.008726797038135,4.718416514807573,0.2133605688682446,1.8397976922081418,1.311642841403143
2024-11-11,56.27667793505354,8.890372695778026,19.527986268182946,2.1814291857046473,4.971141509730782,4.590090578253529,0.4125138524249172,1.838832935385648,1.310955039485966
2024-11-12,38.982791668592924,9.040152773283168,19.864794221926665,2.2048285745783267,5.0568810210490005,4.420325674517516,17.603066845423736,1.866991938151002,0.9601672824776583
